;term;0;1;2;3;4;5;6
2882;minable;0.0;0.0006940835841507899;0.0;4.5286489465627974e-05;0.0;0.0;0.0016529521724585035
2883;mineral;0.0;0.0;0.0;0.0018034483300452269;0.0;0.0002615504817917417;0.0
2884;mineraux;0.0;0.0;3.150890074099125e-05;0.0013190963590455744;4.691978199808345e-05;0.0007337131779733838;0.00023890929874595797
2885;minet;0.0;8.611652403748199e-05;0.0;0.00019986265908151054;2.017155223110298e-05;7.973623781421003e-05;2.534910111564211e-06
2886;mini;1.5299751396852193e-05;0.0003000600396104167;5.002977504346069e-05;0.0004417453242652789;0.00020967113955148366;0.0005627466768071709;0.0
2887;minimaliste;6.483871016731751e-05;5.392787451348888e-05;0.00013052765235553018;0.00016305851403903513;0.00033499263209498307;0.0005056103982026462;0.00025188459132684384
2888;minimum;0.0023720064381796665;0.0;0.00041716089539693127;0.011787372835865067;0.00621274397928607;0.0053429664992148945;0.002792713089951915
2889;minoxydil;0.0008163531760142757;0.0;5.4148910549534485e-05;4.8179536497999334e-05;0.0;0.0001493780321791254;8.606784600390963e-05
2890;minute;0.0;0.002588794338199852;0.0;0.02523819450383585;0.0007829279724705766;0.004370393452188759;0.008444523458068547
2891;minuter;0.0;0.001440151683503025;7.866854796500593e-05;0.002121966831924999;0.0;0.0;0.0
2892;minéral;0.0032806919592993037;0.0;3.4230327425292956e-05;0.0004123632020401047;0.0;0.0;0.0
2893;miracle;0.004989823701875161;0.004520136100211892;0.007813676833508422;0.011922011079985586;1.9934909811370257e-05;0.005823147134853134;0.0028965936258680876
2894;miraculeux;0.001375605693569293;0.00281964996856954;0.0;0.007318647360111757;0.0;0.00010928811508277679;0.0
2895;mise;5.0795029301581375e-05;0.0006154060952886536;7.596988204991117e-06;0.0011202976910138077;0.0002567541086726993;0.0003091208379006408;3.0323083045598963e-05
2896;mission;0.0;0.0;0.0;0.004204248032806709;0.0004989583563758072;0.0;0.0
2897;misère;3.9887262233559906e-06;5.198577377392877e-06;2.9402581456365428e-05;8.10757874577191e-05;0.0;9.541300136709603e-05;0.0
2898;mitigé;0.001141198661664555;0.0018456212298755762;0.00027681823087715216;0.0039053363850137593;0.0;0.0005869452511508998;0.0
2899;mixa;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
2900;mixer;1.9810372371624567e-06;4.891243518537678e-05;0.0;0.0006204872627061132;2.8578071159762798e-05;8.058153178727046e-05;3.6380380879018416e-05
2901;mixte;0.0002253580529343496;0.011066536339345267;0.004902105204280073;0.0222394235757102;0.0;0.0009540751788843229;0.0
2902;mixé;3.6453183597137234e-05;0.0;0.0;0.0007059802847812031;0.0;2.3792510534605594e-05;0.00017864683645247946
2903;mlle;0.0;0.0;0.0014418181073524094;0.0009104271307884608;0.0;0.0;0.0
2904;mm;0.0012918931340058983;7.788799373061041e-05;0.0;5.167966656782416e-05;0.0;4.2801207482984494e-05;0.0
2905;mme;0.0;0.0;0.0014418181073524094;0.0009104271307884608;0.0;0.0;0.0
2906;mmmhh;0.0;0.0069695283057557055;0.0;0.0;0.0;0.0;0.0
2907;mn;8.602021840402529e-05;3.7482422580544346e-05;0.0;0.00018662211786800925;1.65124614428993e-05;0.000238180808851934;8.13997709611809e-05
2908;mns;6.682824572443872e-06;0.0001691317170153681;0.0;0.0003621392455426018;0.00012747663197566663;0.00029508818162663115;0.0
2909;mo;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
2910;moche;0.0;0.0015496223254084726;0.0;0.0019712531025351263;0.00014612345705392854;0.000984230987875211;6.0520891474743434e-05
2911;mode;9.247195779284374e-06;0.0;0.00026631113302438467;0.0004339330696303735;0.0001419763058571076;0.0006546407610597437;0.0004325186871547194
2912;modeler;1.6815347736584774e-05;0.00025415363689453057;0.0001335994403385851;0.0010251803780431748;0.0;0.0003061351811096765;0.0
2913;moderation;0.00253890062036075;0.0;0.0;0.0006356278973504819;0.0;0.0006109687039641705;0.00011141124674759297
2914;modifier;4.107629844161367e-05;0.0002487431680842936;0.0002661761614686036;0.00030268789944674093;0.0;0.00027201271763359987;0.0
2915;modique;4.5445221800913725e-05;0.0;0.00023537261816109693;5.7537426554890633e-05;6.099969346361823e-05;1.184646659573925e-06;0.00020058824154240443
2916;moduler;4.191531063629668e-05;0.00014664033830448465;3.109837919590205e-05;0.00020588867036710971;0.0;0.0003412955179093155;0.0
2917;modèle;0.001111231762109561;0.005171474650800964;0.0;0.004297384563725181;0.0003905150835031128;0.003841802082728334;0.0019130035618281202
2918;modération;0.0;0.0;4.521567596600467e-05;0.00106839917842851;0.0;0.0013227151264754056;0.00026229643507587433
2919;modéré;0.0010101086543556847;0.0014688374176852934;0.0;0.0011389744425186377;9.499170080020375e-06;0.00042700110635345365;0.0004160551771048209
2920;moglie;0.0;0.0;0.0;1.0632869466986092e-05;3.5973379457469735e-07;2.540499661592808e-06;4.797086175539442e-07
2921;moin;0.0;0.0030717397106966742;0.010156783215596009;0.003901605790640891;0.0;0.005289906203956487;0.0
2922;moindre;0.0;0.01122754543004288;0.0;0.0;0.0;0.0002561064564190287;0.0
2923;mois;0.00759002981463743;0.030910641488946053;0.0;0.039255076537736085;0.0;0.04634951481120687;0.00878456431261976
2924;moitier;0.0011168172083765014;0.0020624911959017805;0.0;0.00020903265620093574;6.097537249613548e-05;7.090317230743614e-05;0.0
2925;moitité;9.283237174569476e-06;0.0001062797264996242;6.520237422598628e-05;8.751247642803404e-05;3.462355112957524e-05;8.436375714697899e-05;3.7483384575035914e-06
2926;moitié;0.0021933131382828332;0.026820170499699165;0.0006679186430840412;0.0025377693628635184;0.00030629223342564643;0.005133555222181449;0.0
2927;moment;0.0;0.003144286873165312;0.006888750436603514;0.02727085475210028;0.0;0.04474239313747792;0.005856521103520603
2928;momie;0.0;8.611652403748199e-05;0.0;0.00019986265908151054;2.017155223110298e-05;7.973623781421003e-05;2.534910111564211e-06
2929;monde;0.01646884425644436;0.0;0.004979831946930114;0.003283613127545562;0.0;0.0019044697274632875;0.00014327079786904338
2930;monoi;2.9081269039433783e-06;0.0;0.0017798461718357263;0.001044758731614007;0.0;0.0;0.0
2931;monsavon;0.0;0.0;0.008744578056347787;0.0;0.0;0.0;0.0
2932;monserieexpert;0.0007952902944453872;0.0;0.0;0.0009247087631659342;0.0008105268457157137;0.00021981774407522082;0.0017400520126043385
2933;monsieur;0.0;0.0001763920739041699;0.0;0.0006139906580684733;0.00013235807998699918;0.0002778567501787278;1.3158115528141802e-05
2934;montrer;1.1910645125564398e-05;0.00013184907053811513;2.7659215609399005e-05;0.00026491381105922963;0.00010813946953098259;0.0004343964943780816;2.1976636452309794e-05
2935;morceau;0.0;0.0002531619729426469;8.454696124992782e-06;8.111365064927169e-05;0.0;4.842967312726307e-05;0.0
2936;mort;0.0014697182711459963;0.0;0.0;0.0004455442877226266;0.0;6.219919982714193e-05;2.3462261556164964e-05
2937;moteur;0.0002728056353610759;0.0;0.0;0.0010574219336265099;0.0;0.0;0.0006383242345512893
2938;motif;0.0;8.611652403748199e-05;0.0;0.00019986265908151054;2.017155223110298e-05;7.973623781421003e-05;2.534910111564211e-06
2939;motion;0.0;0.0;0.0;1.7378678294715685e-05;5.018771376076469e-06;4.015441629214756e-06;0.0
2940;moto;2.774784415290411e-05;0.0001590547849063111;0.0;0.00044834487982793933;0.0;0.00014302811438892513;1.7061321141665464e-05
2941;mots;9.365918099180217e-06;6.139324266668926e-05;2.4876749092007825e-05;0.0001345847758420604;6.106647330229279e-05;0.00016557659941184483;3.564813907082651e-05
2942;mouais;1.2181187094123457e-05;0.0002130572878539299;9.517240059621206e-05;0.00024505905136548435;1.6941145309290075e-05;0.00017877234324806038;3.544683827175673e-05
2943;mouille;0.0;3.836339278894769e-05;0.0;0.0005135145201477263;1.2108753114967202e-05;0.00016247976134375273;9.65977798437466e-05
2944;mouiller;0.0030039854294725866;0.008248834279809087;0.002128926979296795;0.006830338072861026;0.0;0.003397307767640998;0.005867802415104849
2945;mouilles;0.0;0.00022810329387870304;3.6290207105426045e-06;0.00019059782343383813;0.0;6.678791287845123e-05;0.0
2946;mouillez;0.0;0.0;0.0;0.0004441939874722738;5.306499289522823e-05;4.814781492242376e-05;1.2650387874396487e-05
2947;mouillé;0.0;0.0;0.0;0.001101784795979897;0.0;0.0008679519299496984;0.00038880051622168006
2948;mouillées;0.0;0.0;0.0010400883224165663;0.0017138513627517147;0.0;0.00014482829243292564;0.0
2949;mouillés;0.0;0.0;0.0;0.007408130028116528;2.856635229444734e-06;0.0014344301768598312;0.002501523493264035
2950;mourir;0.0;0.0001832233988944213;0.0;0.0004606112428395564;0.0;0.00015432854627488214;9.242598475693432e-05
2951;mouse;0.0;0.0;0.005815058099000408;0.0;0.0;0.0;0.0
2952;moussant;0.0026180152472722947;2.091304106660619e-05;0.0;0.000323474607664802;0.0;0.00010540374921145398;0.0
2953;mousse;0.0;0.00969281709296661;0.024698373209336516;0.01001730468663245;0.00012241814079109355;0.0048216941772162535;0.0029240099652169064
2954;mousser;0.0;0.00015922479266349554;0.0;0.006253001368942786;0.0;0.0;0.0
2955;mousses;0.0;0.00018319469957218807;0.0027657000174639967;0.000263011989887781;0.0;0.000171464722569437;0.0
2956;mousseux;0.0;0.0006362748262693434;0.00012308721318250956;0.00039510571094950075;0.00016268178707234976;0.0003279345347858573;0.0
2957;mouvement;0.0;0.0;0.0;0.0015053768833119406;4.856088662845921e-05;0.00014862262889474488;0.001334501463354097
2958;mouvements;0.0;0.00011997683140970857;0.0;0.0006477339360039336;3.921403654430894e-05;0.0001025869130973979;0.0
2959;moyen;0.0;0.0038673258203823094;0.000213146831475738;0.011149333462454943;0.00019217848278407096;0.003728835573599062;0.0
2960;moyenne;0.0;0.022422308731991733;0.003281823892950025;0.001454330012977271;0.0;0.0;0.0003591210248824631
2961;mulato;0.0;0.0;0.0002015957551437183;0.00011924566192794556;0.0;0.0006250578455328998;0.00036702711349193316
2962;multi;4.215822057618115e-06;2.6321330824928907e-06;0.0;0.0007435673452218616;0.00011049653811455783;0.00014257988638023531;0.0
2963;multitude;0.002263456018325156;0.0003499338627071494;1.6374258834712848e-05;0.0010669039972768513;0.00017047721265402022;0.0004993005245036609;0.0002233066765792641
2964;munir;0.0;0.0;0.0;0.005262186163685161;0.0;0.0;0.0
2965;must;0.0;0.005028672268086423;0.0;0.0015913525413638774;0.00016892718744241427;0.004075876770660155;0.0
2966;mutagène;1.0239155597845857e-06;0.0;0.0;3.2951645490998024e-05;1.583186460790429e-06;1.2146890348049295e-05;7.319163351533598e-06
2967;muter;3.3220297099056783e-06;2.0457859325113858e-05;4.5059406460435225e-05;0.00028078760661217434;7.2587066301681955e-06;0.00020453481261431696;9.344642043575139e-05
2968;my;0.0;0.0;0.0;0.0;0.0;0.0;3.207973424052259e-84
2969;mythic;0.0;0.0;0.011260305262850295;0.0007130510888251862;0.0003657927411610175;0.0010213846400614934;0.00010313724822927467
2970;mythique;0.0;0.0;8.521922968924065e-05;0.0006573410308397805;4.908576945949916e-05;0.00011101792227554312;4.942134051016162e-05
2971;mytic;2.2127848117341327e-05;4.016304264559435e-05;0.0;0.00047262364441442593;5.6069483025239e-06;5.324687833579758e-05;0.00011038312229813119
2972;mâle;0.002100718616315486;0.0;0.0031275716877028257;0.0;0.0;0.0;0.0
2973;mâter;8.516383502662741e-06;7.212879454575312e-05;0.0;0.00026894497379687925;5.644894431376101e-07;9.354486363316002e-05;1.8153974684213443e-05
2974;mâtes;0.00047406251326135093;4.2348826025333615e-06;0.0;0.0014322144313274165;0.0;9.59648995529525e-05;0.0
2975;mèche;0.0;0.0;0.002144903785570539;0.0046101293340283424;0.0019416184209759071;0.0004932584793664194;4.9817190847693715e-05
2976;mèches;0.034395290664014436;0.01691789019419284;0.0005028868105928737;0.02633782376186298;0.011370147950110827;0.029322127773778062;0.0243862780092001
2977;mèchés;0.0;0.00013597502687325746;0.0;0.0035066449625162656;0.0;5.264758982238236e-05;0.0
2978;mère;0.0;0.004353913604906211;0.0;0.004120508852765594;0.0;0.0;0.002436768207550528
2979;mètre;0.0;0.0;0.005815058099000408;0.0;0.0;0.0;0.0
2980;mécanisme;0.0;3.0166667818198567e-06;1.453775419115222e-06;0.00035397153671879497;3.5980273979446047e-06;0.0004179773587863064;6.879957533493488e-05
2981;mécano;2.095893090466818e-05;9.961646077305617e-05;2.4119045174711567e-05;0.00024723409209700606;0.0;7.517674247351808e-05;0.0
2982;mécher;0.003211939598393186;0.002747124605015877;0.0;0.009649188592177557;5.5290163908144714e-05;0.004092519177357101;0.0
2983;méches;2.1570080888813753e-05;0.0;0.0002029836672223756;0.0007581193773516215;4.531725189724464e-05;0.0010471131341855825;0.0004909001780653411
2984;méché;0.0021944909583265448;0.0;0.0;0.004508918909968431;0.0;0.006918453734540237;0.0001607747117889
2985;méchés;0.009564044174556653;0.0041758612998674125;0.0;0.007668080566210461;0.003887789427770306;0.0017224130796044334;0.00018708923507959862
2986;méconnaissable;0.0;0.0018752587490888674;0.0;0.0015880326964627697;0.0;0.0004110757723684764;0.0
2987;médecins;0.0;2.392208154385461e-05;5.858694606559824e-05;0.00012318989082554644;2.0698975311838823e-06;0.00020292447441080233;9.056204357208591e-05
2988;médiocre;0.0005899109178914499;0.0;0.0;0.0;0.001655491117965906;0.0;0.01978411581037496
2989;médium;0.0006253604712447794;0.000941589094499015;0.0;0.008834177532378315;0.0;0.0;0.0005454854027572681
2990;méfait;0.0;0.0;0.0;0.0;0.0;0.0032746420877026094;0.0
2991;méfier;0.0;0.00028074050195878804;0.0;0.0004540190262658783;0.0004494621854454322;0.0003559673559597549;0.0
2992;méga;0.0010739931992289232;0.00029587117765055433;0.0;0.0014211694653438508;3.169759045593573e-05;0.000512821621792445;1.2468891102392348e-05
2993;mélange;0.0026370226879054185;0.0012463261720225655;0.0076312962350168064;0.001703303305116168;0.00040561940492244455;0.0010206734720209776;1.119683807422871e-05
2994;mélangent;2.34454340657328e-06;1.1093325947966241e-05;2.42305129455265e-05;0.0002390762649745033;7.540371854720165e-05;0.0001625740730493759;8.064791465644172e-05
2995;mélanger;0.004210605448942425;0.0;0.0016224081664167553;0.010385355010582803;0.0;0.0016399516173056649;0.0
2996;mémoire;0.0;4.282386502383275e-05;1.122495988501478e-05;7.979994069456199e-05;0.00016863264217808785;2.203690460486775e-05;1.4661888891871088e-05
2997;méprendre;1.6685859451318408e-06;3.3903729106801268e-06;1.3604799493756235e-06;6.119788155981797e-06;1.0058144284483015e-06;4.967461872353445e-06;0.0
2998;mérite;0.0;0.0023942695931650796;0.0;0.0009360701937535731;0.0;0.00014566777357610073;0.0
2999;méritent;0.0;4.968416198577097e-05;2.4643624298347713e-06;2.608054789521461e-05;3.653004301090311e-06;0.0;4.5094018142321344e-05
3000;métal;8.07587557673947e-06;6.356718140316515e-05;9.095424980954918e-05;0.00014239105210498652;6.292479535411372e-06;6.809059384566883e-05;2.5278517523886617e-05
3001;métallisé;0.0;2.707357223731917e-05;6.26639667619363e-05;2.7133578337475853e-05;1.339172372421227e-06;2.3976832995916157e-05;5.153305955077386e-05
3002;méthode;0.0;0.00010782369951836588;0.0;0.00034598234020072625;1.2093469612352626e-05;0.00040053357935704634;2.8413926243494275e-05
3003;méthylparabène;5.319263647574794e-06;2.9219354076915007e-05;3.0443840112493064e-05;0.00027472067436785106;5.319071977254971e-06;0.00019655529284971733;6.041900162503971e-05
3004;métier;0.0;0.0;2.424814514370157e-05;0.0003087937452813021;0.0;0.00043137177927709153;0.000160886816976012
3005;métisser;0.0;0.0;0.0;0.0005051116097051141;0.0;0.011149331172471955;0.0
3006;mêché;0.0;0.0;2.0934611806265835e-05;0.00032306615336731575;6.699496896610871e-05;0.00039483197928077713;0.00011043723016378399
3007;mêchés;0.002137141985408809;0.004389960099525055;0.0;0.0004983414969861699;0.0002054171152155001;0.00045624020450530875;0.0
3008;nage;2.8284304008473708e-05;9.358442995436973e-05;4.040152926735426e-05;0.0001171038325382055;7.62168157962274e-05;0.00017563322848703403;0.0
3009;name;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
3010;nano;0.0;2.270384536148751e-06;0.0;5.119244740432754e-06;7.259491193863802e-07;8.587397100124804e-07;0.0
3011;nars;2.3873802094219456e-05;0.00025762918462158874;8.683494930860932e-05;0.0010931637079836607;0.0;0.00013861396588761704;0.00022130625733514058
3012;natural;0.0;0.0;9.105467018743052e-07;5.137911105398893e-06;4.059085158406098e-07;2.510264809873845e-06;1.1052394029042227e-05
3013;nature;2.6524607440064786e-05;0.0002631110322411452;4.5181953580911973e-05;0.0007275573531876065;6.532690895438808e-05;0.0007474377109799944;0.00016691417306776638
3014;naturellement;0.002835385988092116;0.003079772209729291;0.0;0.002966396933293092;0.0;0.0034221052608445343;0.0
3015;nenpas;1.6471001658061677e-05;0.00034533094487240913;0.0001844646381276917;3.3477451731001074e-05;0.0001388619968596089;0.00011406888976840776;1.1289524118043269e-05
3016;net;0.0029139103021990835;0.0025622104437642073;0.0002580882308934556;0.0005704422371456959;0.00021175652840016264;0.00477374800772317;0.0011798387590315554
3017;nette;0.0009243460740029437;0.0;0.005088151457936061;0.012813981855534581;0.0;0.0;0.0016198025599497108
3018;nettement;0.0031432080897655728;0.001601973320044749;0.0006105571358765576;0.00835971859092798;0.0009301014525716815;0.0014126995519004896;0.005400578095258892
3019;nettoie;0.0;0.0;0.0;0.027857927034684985;0.0;0.0;0.0
3020;nettoyante;0.0;0.0;0.0;0.0018537134071450964;0.0;0.0;0.0
3021;nettoyer;0.0003937266793678919;0.0;0.014525854841294067;0.027462008570364353;0.0;0.0;0.0
3022;nettoyé;0.0;9.113311531463097e-05;0.0;0.0003893431680264651;0.0;3.671175213836069e-05;0.0
3023;neurotoxique;7.390016858656038e-06;6.273940571411564e-06;8.199213133787467e-06;7.795465909835695e-05;4.601364611418177e-06;5.167509877779672e-05;2.35725121733214e-05
3024;neurotoxiques;0.0;7.0845557449220406e-06;1.0673329064393919e-05;0.00013192220946944792;0.0;0.0001559425951740998;4.314325119301346e-05
3025;neutralisants;2.0919029798758866e-05;2.1104413217560493e-05;0.0;0.0002645297275391112;7.510685507213988e-05;0.0003667619674593798;9.553329335840988e-05
3026;neutralise;0.0014099494687283584;0.0010697710170183656;0.0;0.0043691205935885305;0.0005036327238023437;0.00037762493942415063;0.0013639231792787552
3027;neutraliser;0.0007910004005818811;0.0;0.0;0.0016241069213765078;0.00013968638278685698;0.0032243069952211123;0.00029293824650303166
3028;neutre;0.0023941567012203953;0.0;0.025222694975802738;0.0;0.0;0.0010532174066814216;0.0
3029;neutrogena;0.0;0.004337981095221645;0.00023645046991266846;0.0;0.0;0.0004953623930697371;0.0
3030;neveu;2.4990861789552575e-05;0.00019253478090586112;4.4494297715711545e-05;0.00032025168450943776;7.933383026427826e-05;0.000310153726224292;0.0
3031;nez;0.0;0.0;0.0;0.00518120467353457;0.0;0.0;0.0
3032;nice;1.766441328643381e-05;8.965882769133984e-05;2.0342840991782117e-05;4.548157835777283e-05;0.00012930386999712753;0.00013782804082858213;0.0
3033;nickel;0.0035602442948455223;0.014980380032606584;0.0;0.0031393291425060154;0.008155285811315352;0.0010876661295871949;0.0
3034;nickle;4.5893454206969144e-05;0.00025536278950455963;3.17775710895875e-05;0.00010014363546660016;2.412520098931571e-05;5.199241822270828e-05;0.0
3035;nico;2.081707901846881e-06;1.0460560093461563e-05;6.078791013359832e-05;0.00030989045720533913;1.1537919942807691e-05;0.00025689736318794447;8.991489980015853e-05
3036;nicolas;2.081707901846881e-06;1.0460560093461563e-05;6.078791013359832e-05;0.00030989045720533913;1.1537919942807691e-05;0.00025689736318794447;8.991489980015853e-05
3037;nier;0.0;0.00022043687181357477;0.0005338252652539968;0.00036545449918034515;3.6864016548069506e-05;0.00018127664439831484;0.0
3038;niet;5.536519785744042e-07;0.00011687920545390578;0.00019558783445832508;0.0006483837900372281;1.831876626573588e-05;6.299277430337032e-05;0.0
3039;nikek;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
3040;nikel;0.0;0.0;0.0;0.004270728873408722;0.0001298345737976357;0.0006224581709387186;0.00014015242457270005
3041;nions;1.2673488509398153e-05;6.792162733511578e-05;8.508460396058038e-07;0.00027949087399844336;0.0;0.00013743988226321368;0.0
3042;niquel;8.791689972710135e-06;0.00029271706875722714;0.00011950980467914409;0.0012081385627897934;0.0005881462363891953;0.0007363077993696311;0.0002890567250285773
3043;nivea;0.0;0.0011818603603307692;2.226491982868959e-05;0.001641444904487719;1.73152217992161e-05;0.000366473994958729;0.0
3044;niveau;0.0033326613048538876;0.04242947269790213;0.019091498938577076;0.016180509792685673;0.002614076492739471;0.010060072159779835;0.0
3045;nivéa;0.0;0.0;0.0020422489726965956;2.633713965491399e-05;3.149095812663476e-05;8.248858714034364e-05;0.0
3046;nixes;0.0;0.0043513727270197994;0.0;0.0024534921099347465;0.0;0.0;0.0
3047;nkn;0.0;0.0;1.4142325830071004e-05;0.0;3.265646951303222e-07;4.347936240860023e-06;0.0
3048;nlà;0.0;0.0;0.0;0.0;0.0;0.004581526875884494;0.0
3049;nocif;5.708775783629399e-06;4.549525209070194e-05;0.0;0.0017671490557541248;4.2699287611144406e-05;0.00015705588384544225;0.0002019431620077386
3050;nocifs;4.415144636940638e-06;5.594333867819789e-05;0.0;0.00014452623961801525;1.3305606750200988e-05;8.167125514160931e-05;2.453647687741222e-06
3051;nocivité;0.0;1.8367909826441904e-05;0.0;3.847331903757539e-05;2.1476386635276856e-06;2.235961339431134e-06;1.4967954574689049e-06
3052;noel;4.111755353546024e-06;9.45481952549395e-05;0.0;0.0005027460719535796;5.667919316713834e-05;0.0003151014793358335;8.122276237044584e-05
3053;noenoeil;0.0;3.294157981345241e-05;0.0;0.00041957273155736845;2.267774397585824e-05;7.557612260752833e-05;0.0
3054;noeud;3.662966721429495e-05;9.95276111586217e-05;0.0004456730338410786;0.0006651544031794374;5.7030182914101755e-06;0.0008352786344860394;0.00035120515510395696
3055;noeuds;0.00011150460198333411;0.0005941040133055187;0.0;2.295903709257651e-05;0.0008637551491662555;0.0003028571631867482;0.0
3056;noir;0.011547614944288173;0.00754038888121017;0.0;0.018405256954329673;0.02408677665932436;0.017892630805722235;0.013982816273422597
3057;noirs;3.5058609392976214e-05;0.00010806519587819575;7.364688161005261e-05;0.0006562414029163914;0.0;0.0005040581125227325;0.00010450837856382412
3058;noisette;0.001909301652700598;0.004545764330996108;0.007205299526762535;0.01107382905002914;0.0006204502090822929;0.007633074412357811;0.0
3059;noix;0.0;0.00011850961135213358;2.9239268631926137e-05;0.00014042668461251485;1.4973842233392023e-05;5.688218020217384e-05;8.31986365991751e-06
3060;nom;0.0016684124291486435;0.003578918518157015;0.0009490009857244438;0.00808738205290715;0.0;0.00040468609730464424;0.0
3061;nombre;7.275562232208805e-06;0.00029099470089116855;1.3481301168462992e-05;0.0004851537637306393;0.0;0.0009164764376476154;8.441359309556805e-05
3062;non;2.9268059182507705e-05;5.969202045481791e-05;8.720612758107441e-05;0.0006133244293164047;0.0;0.0;0.0
3063;normal;0.0017454383079236876;0.0009067689367191901;0.0023418300302593524;0.005607450947094443;0.0010414914735760298;0.0024064314340256922;0.010699886540199063
3064;normalement;0.0;0.0003097676073910927;0.00010735874228704967;0.0013054479600784865;0.0005952825283462123;0.0007347669168805858;0.00034199681800624787
3065;norvégien;4.508582700736494e-05;0.00014512945811365554;0.0;0.0009781643559016921;6.500384015979044e-05;0.0006599467082416481;0.00015865990026412113
3066;notable;7.390016858656038e-06;6.273940571411564e-06;8.199213133787467e-06;7.795465909835695e-05;4.601364611418177e-06;5.167509877779672e-05;2.35725121733214e-05
3067;note;0.003266476307518587;0.02172395259789443;0.0;0.01088495483513527;0.0040727927990177664;0.0;0.0009027370658233236
3068;noter;0.0004315605080778119;0.0012491744608261058;0.0005108354885312832;0.004322177567636042;9.48417840996427e-05;0.001163982504691686;0.0
3069;notes;1.219999508753081e-05;7.256308607480407e-05;0.00010223915542075149;9.120491300481226e-05;4.09540815075416e-06;1.2495380706805497e-05;9.183304267010835e-06
3070;notice;0.0;0.0005324641489711106;0.0004430124712806511;0.002543882575207262;0.0012542537250668456;0.005795667503874248;0.0002869066210519628
3071;nourissante;0.0;0.0;0.002122332280077389;0.00296165082276234;0.0;0.00011300522271460257;0.0
3072;nourrie;0.0;0.0;0.0;0.009078110528401002;0.0;0.0;0.0
3073;nourrir;0.023462020737256097;0.004188310023936435;0.010459806188363919;0.09819774904347968;0.0;0.0002560243348133222;0.0037261186052777425
3074;nourrire;0.0;0.000223706166262537;0.00011205933747497875;0.0007101511243302501;4.510186037660944e-06;0.00047809666971117666;7.146903877468988e-05
3075;nourrissant;0.0;0.0;0.0005675710358356652;0.006174995650272162;0.0;0.007555093005921756;0.00035000695727743547
3076;nourrissante;0.0;2.285305306234991e-05;3.0158022304001783e-05;0.000267198789210513;4.874235266095514e-05;6.492962449231713e-05;1.7288510434709987e-05
3077;nourrissants;1.8132107961145142e-05;0.0001472960644921122;1.0529896474762607e-05;0.0006104952069179545;2.218389987531846e-05;0.00018223853191174294;0.00012736387640037775
3078;nourrissement;0.0;0.0;0.0;0.0025992902948697464;0.00012682639716251018;0.0;0.0
3079;nourrit;0.0;0.005505188930330115;0.003419168600201627;0.046752996303129464;0.007195342468477064;0.00045790096564736965;0.0
3080;nousnles;2.0660285639828663e-05;0.0007754698442292492;2.2885664144146242e-05;5.11690186343209e-05;0.0002845806209561963;0.00019118733331970587;0.0
3081;noust;0.0;0.0;0.0;0.007352062675517617;0.0;0.0;0.0
3082;noyer;7.821182650010702e-06;1.3161109586665827e-05;1.5026212555521681e-05;7.194833303048306e-05;1.9657111138351982e-05;6.959226062088134e-05;2.9581683962518926e-05
3083;noêl;3.3162927327668916e-06;2.6207224799220175e-05;0.0;2.7298038144753708e-05;9.30359456255833e-07;0.0;1.3162109867694644e-05
3084;noël;0.0;0.004260046639874427;0.0;0.0;0.0;0.0;0.0026083571231731474
3085;nt;2.5953518191526317e-05;0.0002082525359055608;0.00012658333757383284;0.0;2.8979213587581634e-05;7.461062692068006e-05;0.0
3086;ntite;0.0;0.0;0.0;8.860516788602362e-05;0.0;0.0006082074937728871;0.003607885217374662
3087;nu;0.0014985092299837127;0.0;0.00010819228087058906;0.0021079920060757553;6.954431019083025e-05;0.0;0.0
3088;nuage;1.7609196551159527e-05;6.572899707819966e-05;2.4932972629992206e-05;0.0001224967645916888;0.0;6.521324420962827e-05;0.00010258790389661394
3089;nuance;0.0;0.006206967709725135;0.005226632499165805;0.003981268782437588;0.0;0.0043104739861199275;0.009768632172454323
3090;nude;0.0;0.0;0.0;0.008520741815636041;5.889648429028893e-05;0.00024161293226994933;4.683422549470089e-06
3091;nue;0.0;0.0;0.0;0.006232080591367144;0.0;0.0;0.0
3092;nuire;0.0007647213219909003;0.00013176426624668386;0.0001627024580055427;0.0005497140748476517;1.1325865485748855e-05;0.0005127834992827194;8.949889563049292e-06
3093;nuit;0.0;0.0;0.014658510810063372;0.005544142586886501;0.0;0.004601208121947644;7.904384876221383e-05
3094;nuits;0.0;0.000658143846309823;0.0;0.00016251802534218165;0.0;5.068398724677725e-05;0.0
3095;numéro;0.0;3.6493545627589996e-05;0.00022439991053736043;0.00025198208297224506;0.00046164513705482653;0.00028904107733094257;5.093182177935422e-05
3096;nuque;0.0;0.00010782369951836588;0.0;0.00034598234020072625;1.2093469612352626e-05;0.00040053357935704634;2.8413926243494275e-05
3097;nutrifier;0.0;0.0;0.0;4.472942100419561e-05;1.9980066159088626e-05;4.440449498210085e-05;9.803345302399274e-06
