;term;0;1;2;3;4
2824;matin;0.004936259250992951;0.014074583556101498;0.0008969338320004336;0.012644757388595905;0.0005493186400876214
2825;matins;0.0;0.005234871959091165;0.0;0.0;0.0
2826;matinée;0.00029031600584092073;0.00023767035292341393;0.0007484891820214031;0.0002893864308159934;0.0012860634744941795
2827;matière;0.0;0.004015739773857605;0.0005110051601653203;0.005298095201504723;0.00026424193249376457
2828;matte;0.0009449598868297443;0.0030005728784254773;0.0015417170164360343;0.0006440099940149574;0.0
2829;mature;0.003302331776346035;0.012981337478594344;0.0;0.0018495371958786385;1.3573330752178879e-05
2830;matures;0.006857032329369944;0.0011901291209754903;0.0006267966911513202;0.0;0.0015730486598164641
2831;matériel;0.0001769032858402835;0.00010194551346327793;0.00015707912039857316;2.0409764776282275e-05;7.079203384909757e-05
2832;maus;0.0;0.0020561812562151288;0.0;0.0011190520615406063;0.0
2833;mauvais;0.00848243193963413;0.009645348793044612;0.014712969876387897;0.0004189508032794586;0.014371901412349826
2834;mauve;0.0018236907904980735;0.0;0.0024807994685859627;0.00028186760444679155;0.0
2835;max;0.0;0.003381195672975657;0.00014908763527173255;0.00018751911894318484;1.6839811576542687e-05
2836;maximizer;3.51105056155567e-05;0.00026502192994573814;0.0002085570010137873;0.0003457567124913879;0.00010705018697079554
2837;maximum;0.0018498453668146294;0.007611333888924511;0.0011768684148810364;0.0034591525293454144;0.0
2838;maybelline;1.7490694312841812e-05;8.698115644719968e-05;6.412909920264536e-05;0.00013981854207225898;4.884074982152979e-05
2839;mcit;2.761826944088389e-05;0.0001083114169385334;7.975997521022699e-05;7.011685798380121e-05;0.0
2840;mdrrr;0.0;0.0006280121903804263;0.0;0.00015171764233537098;0.0
2841;mea;1.030107826995292e-05;0.0002923757090371033;8.660590264782855e-05;0.00015923433076406;0.0
2842;mec;1.0146910494648568e-05;8.057111631370218e-05;7.47794056418424e-05;0.00010724963353913159;2.0405026144123818e-05
2843;meche;0.00021304641212441892;0.000759985002724709;0.0010459544620118441;0.0016680543704757195;0.0011018463336289765
2844;meches;0.002795819930428124;0.002143137609715328;0.0019771480166424485;0.005689710380316474;0.003298761098361098
2845;meché;0.007750307694289371;0.0006527281442189123;0.0;2.8838417834018186e-05;0.0
2846;mechés;0.0;0.0;0.007241167161399715;0.00047582809926672827;0.0
2847;mediocre;3.0005360753133588e-05;0.0003006567472548542;0.0001919425657887911;0.0003932705115750001;3.275247596462802e-05
2848;medium;0.0;0.0035444548909071526;0.0015252719523717612;5.1785457086519865e-05;0.0
2849;meilleur;0.0070192922077951265;0.02607181335771378;0.05831355449903088;0.02425763944716313;0.000945154047842425
2850;men;0.0020186799488480485;0.0022918427268667566;0.003470077830648226;0.0006631722424347156;0.0005219670068553686
2851;mensonger;1.7140925108544303e-05;3.770243869742199e-05;7.9059711228509e-05;0.0;0.0001078221097938077
2852;mensuel;6.492875965646592e-05;0.00023872446789292175;0.0001486515776362892;0.00029388499175169835;0.00011308298055750115
2853;menthe;0.003012164593736496;0.000715398493657476;0.0;6.69139366490214e-05;0.0
2854;mentholé;0.0;0.0;0.0;0.007041049684164178;0.0
2855;mention;0.0;0.00011905096837109001;5.810244261958072e-05;8.616308853273844e-05;0.00012845765216711277
2856;mentionner;2.7745097738749134e-05;0.0002120383125619031;0.00014745902005142483;0.0003335101760177549;0.0004133598016046262
2857;mentir;7.706492076512e-06;0.000398193310074693;0.0007722362703665266;0.0005113927029298102;7.073572459181025e-05
2858;menton;0.0;0.00039209847821227166;0.0;0.00016468033765836386;1.2328717859797848e-05
2859;mer;0.002231376674170634;0.002996545173104038;0.0;0.0005712405591706878;0.0
2860;meraviglioso;0.0;0.0;0.0;0.0;3.9635296606253574e-41
2861;merc;0.0001086930828664037;0.00039247694562634736;0.00013119135540235556;6.447600072838859e-05;0.00042207335224904945
2862;mercredi;7.047050069634876e-05;0.00032251160957046007;0.0003687100687090039;0.00029259923095812935;0.000348086773779621
2863;merde;0.0;0.0;0.0;0.0;3.9635296606253574e-41
2864;merveille;0.0;0.00998120478731773;0.004182807642986379;0.009460634529754633;0.00021881873243252058
2865;merveilles;1.91008127793978e-05;0.00014532700657555634;1.6143670575573047e-05;0.00026633243849947776;8.368749184394774e-05
2866;merveilleusement;0.0;0.01187209839217976;0.0;0.0;0.0
2867;merveilleux;0.0004477705028019928;0.0147994490321913;0.000246692413677213;0.0;0.0
2868;message;1.2898833749943779e-06;6.923159343193857e-05;0.00010781259941874803;0.0001284942224450967;0.00016548466638913517
2869;mesurable;0.0;0.00128179726337746;0.0;0.00015131758132293382;5.1072922649579895e-05
2870;mesure;0.0;0.0002979153420953381;0.002922997820855498;0.009120040369683443;0.00010059601027168529
2871;met;0.00017647867360916895;0.001199832847077097;0.0003505695906368699;0.000684639397452366;0.0008987791758923606
2872;metalliques;4.1763980935215935e-05;0.00011430714896035761;0.00022766035113071378;0.0001251205811924708;0.0002712453999037269
2873;methacrylate;1.4071871220806477e-05;5.09867577391983e-05;2.6571941083505493e-05;1.4877718154606402e-05;8.41339978270639e-06
2874;methyl;1.4071871220806477e-05;5.09867577391983e-05;2.6571941083505493e-05;1.4877718154606402e-05;8.41339978270639e-06
2875;methylchloroisothiazolinone;2.761826944088389e-05;0.0001083114169385334;7.975997521022699e-05;7.011685798380121e-05;0.0
2876;methylisothiazolinone;2.761826944088389e-05;0.0001083114169385334;7.975997521022699e-05;7.011685798380121e-05;0.0
2877;mets;0.0008601165247116556;0.01105270737794431;0.012070773479738199;0.006721140109442525;0.0016151009661255237
2878;mettais;1.5533337880164252e-05;0.0010512609191262526;0.0007382896308601027;0.0010453115186783598;0.0001060723843037824
2879;mettrai;2.614858928715796e-06;8.845147067564106e-05;3.852163607850664e-05;4.8235789948079925e-05;6.080453366477515e-07
2880;mettre;0.0422166031222301;0.08635308989081783;0.02517475335509791;0.054544281428060976;0.004019233848661885
2881;meulière;0.0;0.0;0.0;0.0;4.188925151142271e-41
2882;mi;0.0;0.0003430931173946588;0.0;0.00021356008302645746;0.0038737971362983866
2883;mia;0.0;0.0005100225034966217;0.0;0.0002862485253500143;0.0
2884;micellaire;0.0;0.0;0.0;0.0032149080862146347;0.0
2885;micro;0.0;0.00015869472490220472;0.00015035369305360492;0.00017431225939009242;0.0
2886;microcirculation;9.282176543506185e-05;0.0004745979869757024;0.0007329119508864344;8.677401243449802e-05;8.247764774761495e-05
2887;midi;0.0008833041951974598;0.002925873612898848;5.625060714231672e-05;0.00014662722947870874;0.0
2888;miel;0.0;0.003899531984613352;0.00374337560876092;0.0;0.0
2889;mieux;0.018400992631949713;0.02563871223395414;0.01958431581203412;0.022857685320725206;0.017349031527041654
2890;mignon;0.0;0.007152861963224487;0.0010428891767052168;0.0;0.0
2891;migon;0.0;0.013607914544783299;0.0;0.0;0.0
2892;milieu;0.0;0.004457083572041605;0.0008259398251044958;0.001972081153573701;0.0
2893;millilitre;0.0;0.005481020407485785;0.01390610604042211;0.0014187654711443063;0.000892858062011875
2894;millimètre;3.135140476456253e-05;0.0003083041719339812;0.00017319634924394634;0.0004456788112726908;2.1600465597672985e-05
2895;million;0.001955034038118989;0.0016216140383244714;0.0;0.0;0.0
2896;minable;0.0;0.0;0.0015289019084457176;0.0;0.0
2897;mineral;0.0;0.000742386959820302;3.717776682954447e-05;0.00035221586082872266;0.0
2898;mineraux;0.0;0.0007754087674582645;0.00014605308062269666;0.0006696767602635831;6.944550199005106e-05
2899;minet;4.034638776254502e-06;0.00010114301216205879;7.197973407811375e-05;7.081740290125669e-05;2.4011919976938008e-05
2900;mini;7.564148789676885e-05;0.00030533509391663993;0.0002751296092847817;0.000454221246776821;0.000247113119259984
2901;minimaliste;0.0;0.0;1.3178625487172849e-05;0.00269982646970915;0.00021041515817750526
2902;minimum;4.874394149075654e-05;0.0016811057608365294;0.0002957956976147649;0.0011766618264820066;0.0003885256190417507
2903;minoxydil;0.0009359837282940503;0.00010596344171604668;0.0;0.0;0.0
2904;minute;0.0029576887553274915;0.016359227207941526;0.008817505993840607;0.019341014587071742;0.006329117660794678
2905;minuter;0.0;0.0009133191510125958;0.0007566328617254276;0.001656621959997163;0.0
2906;minéral;0.0031345265831720062;0.0;0.0;0.005162357985134553;0.0
2907;miracle;0.0060488755431213435;0.014646588191072707;0.0052348573255700005;0.011585378039023715;9.347700782924768e-05
2908;miraculeux;0.001800839811342209;0.0024433678727387833;0.0017210252936975038;0.0021809333513000675;0.0
2909;mise;0.0001598731554004653;0.0018548583516226488;0.0008670212789310721;0.0001624216987637016;0.00020398332855563878
2910;mission;0.0;0.0012982463705205876;8.765667332446814e-05;0.00020769269484291925;0.000552319364926105
2911;misère;1.5329590487144175e-05;7.336692031814063e-05;1.618152731231277e-05;1.276957936203186e-05;1.6024434570059058e-06
2912;mitigé;0.0013052202380890185;0.00412334375807938;0.000908702065947867;0.0003671208436884349;0.0
2913;mixa;0.0;0.0;0.0;0.0;4.188925151142271e-41
2914;mixer;8.904420492096224e-06;0.0003027713220263939;5.217033123437564e-05;0.0002792231086411016;1.8720140566885812e-05
2915;mixte;0.0006276099021521117;0.020164314626724373;0.006764479337369492;0.008468748870550276;0.0
2916;mixé;5.5013459838791966e-05;0.0002085566828950112;5.039586109839873e-05;0.0004506540088507038;0.0
2917;mlle;0.0;0.0014774505566490068;0.0;0.0;0.0
2918;mm;0.0014521158719756672;0.0;8.06173782193152e-06;1.1525119372196465e-05;0.0
2919;mme;0.0;0.0014774505566490068;0.0;0.0;0.0
2920;mmmhh;0.0;0.0;0.0037858263647409505;0.0;0.0
2921;mn;0.000306226441306733;0.0001303246976118751;0.00024063143221102166;0.0002069924531037493;0.00010036227731337979
2922;mns;2.0348302900058516e-05;0.0001746341477630493;0.000132634150015943;0.00026307272240273815;0.0001420835120804108
2923;mo;0.0;0.0;0.0;0.015206588557524527;0.0
2924;moche;0.0;0.0005426893326822685;0.0009701937007579151;0.003298908112127829;6.65396755378789e-05
2925;mode;0.00015431825551702306;0.0006619866547792712;0.00038255498090800257;0.00034377455691685126;0.00019640113289963942
2926;modeler;6.610295113224816e-05;0.0008324546937317598;0.00038017016679347295;0.0004210393374323337;0.0
2927;moderation;0.002281788346323809;0.0;0.0;0.004016285173811732;0.0
2928;modifier;3.789737293910386e-05;0.0004537358425226342;0.00011092490027695609;0.00021736637859385717;0.0
2929;modique;4.283222106760117e-05;0.00023889054461024472;0.00010034076632962177;1.5244083940907394e-06;4.399867845926111e-05
2930;moduler;5.985315596119391e-05;0.00018182463483736326;0.00010683392286048341;0.0001615350288108008;2.9934147962039836e-06
2931;modèle;0.001413725470861131;0.005425653074042899;0.004236263781669561;0.0004380948792940507;0.0007014136510807046
2932;modération;0.0;0.0005117093969372599;0.00028994870020982285;0.0011048893674402741;0.0
2933;modéré;0.0011654291158248247;0.00045405762979170924;0.0011904443309579621;0.00023101395867730724;0.0
2934;moglie;0.0;2.178382357948618e-06;5.827790862920971e-07;9.195388214704326e-06;1.191139561294361e-07
2935;moin;0.0;0.009911949432436836;0.0017613788810058113;0.005979833175636635;9.319804166668112e-05
2936;moindre;0.0;0.0;0.006199254462766729;0.0;0.0
2937;mois;1.7828682614117903e-05;3.152747872629416e-05;3.7819837271003856e-05;2.8725889377409398e-06;0.0
2938;moitier;0.000907635906771284;0.0;0.000768079482606781;0.003488650030860278;0.0
2939;moitité;0.00019339615963948563;0.00026342927834965753;0.00023075357285279202;8.910282823357961e-05;0.0001267260289507998
2940;moitié;0.0025491761556702065;0.0023608658947108104;0.01458877111122782;0.009849066520380735;0.0006341625861186853
2941;moment;0.003392091624095943;0.02236246060845448;0.0110502085654813;0.006406155775567536;0.004265856897640885
2942;momie;4.034638776254502e-06;0.00010114301216205879;7.197973407811375e-05;7.081740290125669e-05;2.4011919976938008e-05
2943;monde;0.017118272070676958;0.0046653940473143415;0.0;0.009358480031956917;0.0
2944;monoi;0.0;0.0026871036465334042;0.0;0.0;0.0
2945;monsavon;0.0;0.004851105917869114;0.0;0.0;0.0
2946;monserieexpert;0.000874810940882522;0.0002481681780570222;0.0008189515894474688;0.0013262553626015956;0.0007232865884657008
2947;monsieur;1.266532936483083e-05;0.00031804245554475897;0.00016815294701939799;0.00021739894202618112;0.0001551584793094173
2948;montrer;4.5129705044593774e-05;0.00022236803606324372;0.00014093171807697937;0.00011913285332453271;0.00015339687141665875
2949;morceau;0.0;5.023571814883784e-05;0.00014172622705428282;3.5930287839583253e-05;0.0
2950;mort;0.001672680674850697;0.00017170010914048693;9.521594094858309e-06;5.810124345503356e-05;0.0
2951;moteur;0.0003537469874119646;0.000397209958338485;0.00025665381191612594;0.00013233544532266823;0.0
2952;motif;4.034638776254502e-06;0.00010114301216205879;7.197973407811375e-05;7.081740290125669e-05;2.4011919976938008e-05
2953;motion;0.0;0.0;0.0;0.006536647367024203;0.0
2954;moto;4.811226876456591e-05;0.00022714785482554815;0.00011063402186439912;0.0002433678786496375;0.0
2955;mots;1.8123101445165882e-05;7.058886651276578e-05;5.807939476727857e-05;1.1808519074602595e-05;6.600968666281477e-05
2956;mouais;1.4300593821509486e-05;0.00020111770579000959;0.00018286678707974156;0.0001688345986687182;1.6060230427657548e-05
2957;mouille;0.0;0.0002047312940768153;8.29648613693884e-05;0.0003548217799339295;2.9297381865629537e-06
2958;mouiller;0.003136388893322949;0.0046670137738763435;0.009506139939079897;0.005630213342036078;0.0
2959;mouilles;0.0;9.773530128825178e-05;0.00014892611065350425;4.789540223946234e-05;0.0
2960;mouillez;9.441861804448873e-06;0.0002685074813232314;3.977725018044611e-05;0.0001607353204412127;5.4222396033664925e-05
2961;mouillé;2.7880854554111614e-05;0.0004943239468016019;0.0003215913059126206;0.0009508680408058804;0.0
2962;mouillées;0.0;0.002379374595072953;0.0;4.122316883001532e-05;0.0
2963;mouillés;0.0;0.0019341251247572996;0.0008896305467760104;0.00837083311792674;0.0
2964;mourir;1.0030404591576127e-05;0.0001938596735188531;0.0002126581769268075;0.00017983109980935455;0.0
2965;mouse;0.0;0.0031329715222568714;2.1018826408216762e-05;0.00017589367304481077;0.0
2966;moussant;0.003022363166536379;0.00038341283063482846;0.00028526034538476253;4.0018839262215424e-05;0.0
2967;mousse;0.0;0.0357916143922523;0.007250310561456453;0.00456884347658158;0.0001792678990439493
2968;mousser;0.0;0.007434002651197815;0.0;0.0;0.0
2969;mousses;0.0;0.004003670637890257;0.00030147712665617906;0.0;0.0
2970;mousseux;0.0003648262797744575;0.0005273874387316612;0.0006979357210771672;0.0003533305634855025;0.00030860154648332526
2971;mouvement;0.00013846172758475163;0.0012509583958919758;0.0007698396588860309;0.00021113921521506755;0.00010563044374672944
2972;mouvements;0.0;0.00037813501528826163;8.930371698614357e-05;0.0001822766858800919;3.616489015175328e-05
2973;moyen;0.0007361583699574285;0.006608939511873751;0.0030659732506235792;0.002641553827913765;0.0007766975907000192
2974;moyenne;0.0;0.005037600214766422;0.013437757615141597;0.0018142295501028993;0.0
2975;mulato;1.547651409188701e-05;0.00047205740321981383;0.0002906699735423982;0.00019969905651894083;0.0
2976;multi;3.008439385129352e-05;0.0003830204729644198;5.532993026667081e-07;0.00025328813975208117;0.00011268337259407178
2977;multitude;0.0023750166801516964;6.549710230532201e-05;0.0002536059150877726;0.003251656068430743;4.692880387276498e-05
2978;munir;0.0;0.0018725076652086634;0.0;0.0009581238897918839;0.0
2979;must;0.0;0.0001407649765608766;0.0032807738384201916;0.0044699787193064845;0.0004405395233955195
2980;mutagène;4.613504292344742e-06;8.402806744043727e-06;4.0650966871047125e-06;1.008372210572603e-05;3.202144769389301e-06
2981;muter;9.511317671286587e-06;0.00021117267782895245;7.629557066849544e-05;0.00016238383699764661;1.3322279152013829e-05
2982;my;0.0;0.0;0.0;0.0;3.763529290841657e-41
2983;mythic;0.0;0.00836860479809865;0.00022889357416109267;0.0026050983082336198;0.0004435394399703301
2984;mythique;0.0;0.0004271451250236918;3.2026239595877556e-05;0.00018288839137591814;5.309236213865152e-05
2985;mytic;4.695550171901331e-05;0.0003171448036061146;0.00022035693876561494;0.00013191902336163352;0.0
2986;mâle;0.002471011416583247;0.0020426262825895586;0.0;0.0;0.0
2987;mâter;1.9549497360805354e-05;0.0001366270406735093;7.249207228208975e-05;0.0001150063632106548;1.453353357169631e-06
2988;mâtes;0.0005910905648255924;0.0004796507763702768;1.5901659516247396e-05;0.00032094360127293527;0.0
2989;mèche;0.0;0.004919359675643896;0.0;0.003367775651231805;0.0018173847011754563
2990;mèches;0.03841317862217146;0.012134808581267323;0.02716077646462306;0.04949205228476622;0.011099495267828278
2991;mèchés;0.0;0.0012423571115325641;0.00023723246123862456;0.00022097941298369756;0.0
2992;mère;0.0017970907837241462;0.008515993632276515;0.007114266197291193;0.003959578023151379;0.0
2993;mètre;0.0;0.0031329715222568714;2.1018826408216762e-05;0.00017589367304481077;0.0
2994;mécanisme;0.0;0.00016545521174076436;8.922415881222665e-05;0.00032764604557210226;2.5251247277625265e-05
2995;mécano;1.866827915699029e-05;0.00015075829830229982;4.537625911357289e-05;0.0001761690996553664;0.0
2996;mécher;0.004089748318328572;0.0027862979731227504;0.0026684800377266915;0.005933616396931006;0.00047897771166615277
2997;méches;0.0;0.00022126592153953075;5.481569209034879e-05;0.004196555592913241;0.0
2998;méché;0.002587252109346922;0.0042198077340811855;0.0015047706104611449;0.0011797845343130891;0.0002503372568289871
2999;méchés;0.010817995720948595;0.001289087403830647;0.003911388311316342;0.016820822185309968;0.0030676012801355654
3000;méconnaissable;0.0;0.0006119126400384054;0.0010937135526797321;0.00043615605807821237;0.0
3001;médecins;0.0;0.00016761069877514485;7.636718817469365e-05;4.757601736295646e-05;9.498277199252413e-06
3002;médiocre;0.0007055357110113853;0.0;0.009257322965965152;0.0;0.0013912102170119682
3003;médium;0.0010250902056388044;0.0025873578051857494;0.001106749093843407;0.0023517878366446925;0.0
3004;méfait;4.1763980935215935e-05;0.00011430714896035761;0.00022766035113071378;0.0001251205811924708;0.0002712453999037269
3005;méfier;0.00017030111587293997;0.0004066452075466201;0.00032868827296526193;0.0002293572028429565;0.00052944895082291
3006;méga;0.001155375727051796;0.0006472232959186757;0.00034646451827975006;0.0006156317559307741;7.748042355663906e-05
3007;mélange;0.0025907666132475183;0.0064461697004907425;0.0008674395483076197;0.0032413272168906005;0.00030176445085202834
3008;mélangent;7.4972985739864605e-06;0.0001316475181381637;7.02522398336957e-05;0.00017033895047659177;7.659610052611084e-05
3009;mélanger;0.0050798384732024145;0.005993748832445638;0.00024669540637942675;0.002454649290869334;0.0
3010;mémoire;0.0;3.709758018030986e-05;2.8275449460290878e-05;9.151891949978041e-05;0.00015914159239488864
3011;méprendre;2.142747862367868e-06;7.1227158112215435e-06;2.1078430531511253e-06;2.5242791676451694e-06;8.987508617427954e-07
3012;mérite;0.0;0.0058956632411288085;0.0008338695505508276;0.0;0.0
3013;méritent;1.7669054767953064e-05;0.00013091129167591584;9.228255054097569e-05;9.302844408051713e-05;0.0
3014;métal;0.0;0.0014527289398419475;0.0;0.0;0.0
3015;métallisé;0.0;9.598002412940973e-05;4.788337462140975e-05;0.0;0.0
3016;méthode;1.3306878541740743e-05;0.00017165721556729497;0.0001354376022841019;0.0002899430813904388;3.6504910939720704e-05
3017;méthylparabène;1.5962928088511056e-05;0.00020334943025249386;7.161820732702698e-05;0.00013217077313687988;1.4693370656664597e-05
3018;métier;1.5389489274045833e-05;0.0002373530614789012;0.0002094403282658555;0.0004628200655925134;1.3326532841508788e-05
3019;métisser;0.00010383474350350596;0.0004870576614238796;0.0006231846612238793;0.0011290929831913414;0.000725091952493877
3020;mêché;0.0;0.00019734291811564957;7.376945597957215e-05;0.00035459969248226796;7.212268759327188e-05
3021;mêchés;0.002222310721116938;0.0;0.002506425462640963;0.004074640066162409;1.3455286589257909e-05
3022;nage;3.8923012028163404e-05;0.00012296043735661295;5.381743449001749e-05;2.115413567624952e-05;7.967482886390727e-05
3023;name;0.0;0.0;0.0;0.0;4.188925151142271e-41
3024;nano;0.0;0.0;0.0;2.0013061790291016e-05;0.0
3025;nars;2.16432708704406e-05;0.0004887610860552239;0.0002950851204804903;0.0006551082902427213;0.0
3026;natural;0.0;3.3597734423344357e-07;6.578360415272187e-06;1.0022193055567199e-05;0.0
3027;nature;6.314288226781306e-05;0.0004319731053172106;0.0003931218788077467;0.0007760550793790986;8.825589411043741e-05
3028;naturellement;0.003220188311216295;0.0015129229435479684;0.0021155123551260574;0.004325038867095651;0.00016298243147545738
3029;nenpas;1.5334852228040256e-05;0.0002813707670513205;0.0002848060137484068;0.0002541893259536237;0.0001280878689501561
3030;net;0.0033550453593806867;0.00013324796447158907;0.0025511478418738017;0.002908359591602525;0.00042720591362511995
3031;nette;0.0013577505163365764;0.011624011718032916;0.0007290206346046875;0.0008545835405477351;0.0
3032;nettement;0.0023849055455724554;0.0017119149793529066;0.004040165527492937;0.02055817231989123;0.0003269605602693048
3033;nettoie;0.0;0.008687609807089866;0.0;0.0016242199987782301;0.0
3034;nettoyante;0.0;0.0006216718954797992;0.0;0.00032502492886010047;0.0
3035;nettoyer;0.0010353939393012122;0.026406652051677634;0.0;7.650606200359337e-05;0.0
3036;nettoyé;0.0;0.00016728876552718098;6.210202271972767e-05;0.0001084791413976356;0.0
3037;neurotoxique;1.4071871220806477e-05;5.09867577391983e-05;2.6571941083505493e-05;1.4877718154606402e-05;8.41339978270639e-06
3038;neurotoxiques;0.0;6.276502895598564e-05;4.225457174234758e-05;0.0001521461641204983;0.0
3039;neutralisants;3.3793228989567705e-05;0.00013109251532071684;0.00014987139660088634;0.00041651201997986467;7.716742436077122e-05
3040;neutralise;0.0018910154519868223;0.0015319057248704118;0.0017919446901738622;0.0006744211619103959;0.000479096137728112
3041;neutraliser;0.0010375882948562274;0.0007703082720390379;0.0005306446556951269;0.001599130081321896;0.00040610439648945267
3042;neutre;0.0019742036907904894;0.025605855602114102;0.0;0.0;0.0
3043;neutrogena;0.0;0.00033167354001202836;0.0025686490938981103;0.0;0.0
3044;neveu;2.3111011672200047e-05;0.00024648176142868394;0.00012283128607948736;0.00030469304692041404;8.250707678679032e-05
3045;nez;0.0;0.001830285244437245;0.0;0.001477287919480316;0.0
3046;nice;0.0;0.0005802209498931649;0.0001130047280240727;5.6498249263364276e-05;0.00010153620988291919
3047;nickel;0.004349266991625876;0.0019916863238632716;0.008847884249596436;0.0012796201829364722;0.00801298196829131
3048;nickle;3.866859870225538e-05;6.232668298308304e-05;0.00010088161067716628;0.00023893198687961148;1.2401721033337826e-06
3049;nico;0.0;0.0;0.0;0.0020082724668791813;0.0
3050;nicolas;0.0;0.0;0.0;0.0020082724668791813;0.0
3051;nier;0.0;0.000873849524999551;8.883894617726477e-05;0.0008080574176822523;1.635407904642703e-05
3052;niet;0.0;0.0006186839041569963;0.00010737274397949487;0.00022631880541642394;1.9066212717878158e-07
3053;nikek;0.0;0.0;0.0;0.0;4.188925151142271e-41
3054;nikel;7.129639128356553e-05;0.0018807133228228791;0.00029558381794599905;0.0010356955557637181;0.00021815373505306858
3055;nions;7.380443871736505e-05;0.00017279697472763456;0.00044804758157125207;4.918976374564932e-05;0.0
3056;niquel;5.099367116004265e-05;0.0007330339758305033;0.0004760323954596929;0.0008469924882979045;0.0005884543673470582
3057;nivea;0.00014490556139912296;0.0009357207402030227;0.0009530380594689256;0.00033423371691811165;0.00010484976317494187
3058;niveau;0.0034630267555146956;0.03415168701750751;0.02508853277408306;0.010404314041689787;0.0028140850804959008
3059;nivéa;0.0;0.0015484586207830358;0.0;0.0;2.7198563479394322e-05
3060;nixes;0.0;0.0005251284897560015;0.002418913688311324;9.609025867308687e-05;0.0
3061;nkn;0.0;1.1061766985146508e-05;0.0;0.0;4.3250401521622776e-07
3062;nlà;3.122559218504181e-05;9.233763275712684e-05;0.00021474331144614303;4.455136177781252e-05;0.00038350852781655686
3063;nocif;0.0004804065892974165;0.0009764664414499548;0.0004989141535788868;0.00036582707448362613;0.0002120241997224292
3064;nocifs;1.305092687634741e-05;6.957238805271898e-05;4.936106103330526e-05;5.7417649761026683e-05;1.884022862240935e-05
3065;nocivité;0.0;1.9961108959064848e-05;1.520655071318522e-05;7.499126938826016e-07;2.3523947915803387e-06
3066;noel;0.0001028667155499019;0.00030479833627596113;0.00020026783276396492;0.0002089338149418883;0.0001076780031104431
3067;noenoeil;6.511080954690031e-06;0.0002147631460271682;3.668598270814786e-05;9.837555551965298e-05;3.097158753697882e-05
3068;noeud;4.6692583535126225e-05;0.0006770261232140098;0.000342192060282209;0.0006683530272299393;1.151004451063843e-05
3069;noeuds;0.00040608375016478186;0.00010502177181346195;0.0004527458736999902;0.0004108235437521366;0.0008669066263691244
3070;noir;0.013483900982333352;0.00769020352462193;0.013102260837912164;0.02886595087849223;0.02378037067373044
3071;noirs;1.8447685676333998e-05;0.002654626613187784;5.724888249733766e-05;0.00023105738286374075;6.690814452242477e-06
3072;noisette;0.0027364784234999717;0.014167562920735495;0.003445419752667399;0.013569995451116796;0.0009286265328749953
3073;noix;0.0;0.00010419946915447452;8.310949906145771e-05;5.085649319232953e-05;1.7068029325396186e-05
3074;nom;0.0019687103731339515;0.008458698617098985;0.0019538848013660854;0.0005308874206070503;0.0
3075;nombre;5.188196080712116e-05;0.0003243025224319693;0.00041542420350351185;0.0007794289244913892;2.483430481625523e-05
3076;non;0.00033788581253003556;0.0004753381869225784;0.00024282568501196548;0.0002720018290677407;8.332105995076909e-05
3077;normal;0.0019183153938910223;0.003339910907096943;0.006989082856820251;0.010847964680488011;0.0007157611661334381
3078;normalement;4.270078780720291e-06;0.0007413924800197713;0.000482931818725552;0.0012387096286551836;0.0005719258345370755
3079;norvégien;0.00011431582657876777;0.0005388747900954867;0.000370418529325829;0.0007359130623003082;7.490576417943574e-05
3080;notable;1.4071871220806477e-05;5.09867577391983e-05;2.6571941083505493e-05;1.4877718154606402e-05;8.41339978270639e-06
3081;note;0.004292833141357184;0.006707831652553493;0.014877377608475894;0.0;0.0038255978979658276
3082;noter;0.0004676890039607148;0.006769876475814224;0.0006862748205786327;0.0008276995347184853;6.371033137533945e-05
3083;notes;5.3936711526969075e-06;0.0005285986892643605;0.00022821948888901184;0.0;0.0
3084;notice;0.0004419955268287589;0.0021211844605921737;0.001306308704250421;0.0060352957919044695;0.0018430894337090377
3085;nourissante;0.0;0.004342446254220433;0.0;2.4183765431039103e-05;0.0
3086;nourrie;0.00021306822820452352;0.003647357123823228;0.0;0.0010452945651595728;0.0
3087;nourrir;0.029218623165830862;0.05917814108350202;0.007429666790453044;0.02064199689895507;0.0
3088;nourrire;0.0;0.00045736680036560963;0.00027597637207871657;0.00040540010735211704;0.0
3089;nourrissant;0.0;0.01052173975072519;0.0004951636806910011;0.0003720697376305486;0.00045608381390991503
3090;nourrissante;3.1382613862492007e-07;0.00021257991103536676;2.779658461046404e-05;7.604840679540396e-05;4.626506815612572e-05
3091;nourrissants;3.026264307772081e-05;0.00024078388804513905;0.00019599925961123784;0.00035152387400417433;1.8148547303520412e-05
3092;nourrissement;0.0;0.00296741849701504;0.0;0.0;7.228333093104965e-05
3093;nourrit;0.0;0.019537547735125678;0.004236626208200192;0.018520940487288726;0.0071849786428031465
3094;nousnles;7.537542129700309e-06;2.1919697254094693e-05;0.00037776203281275665;0.00020702391294446604;0.00027922367920491496
3095;noust;0.0;0.002478932109118004;0.0;0.000635189414760687;0.0
3096;noyer;3.656209010527594e-06;0.00012745310990779627;4.603024964062204e-05;5.907893465577398e-05;1.467884036214225e-05
3097;noêl;5.078405887540435e-06;1.777383792972412e-05;2.4528296043413362e-05;0.0;2.815648856321192e-07
3098;noël;0.0;0.0007757315093579648;0.0038131992081157887;0.0;0.0
3099;nt;2.8296535247121434e-05;8.616030980131133e-05;0.00013050621218977016;0.0;3.1013205690628554e-05
