;documents;0;1;2;3;4
3308;Mascara qui allonge vraiment les cils! Et surtout qui tient extrêmement bien tout au long de la journée. Satisfaite de cet achat.;0.005423714871653799;0.006924919279526673;0.013459696739456038;0.011791384036666328;0.013474087527977794
3309;Très bon produit, odeur agréable, réparation excellente du cheveu. Les pointes abîmées revivent.;0.0;0.08344781288251171;0.007303620481089455;0.0;0.0
3310;En revanche ce soin graisse les cheveux, il faut vraiment en mettre une petite noisette.;0.0018461111780372734;0.009345534340421676;0.010966753453188219;0.008563374590296585;0.00042943126677469405
3311;Bonjour, j’utilise ce produit depuis des années il et super je l’adore et je le recommande;0.09083094642620383;0.017557787530126902;0.003810127566313271;0.0012398758747850548;0.0005002245197763321
3312;tres bon shampoing pour le blond platine . attention a pas trop le laisser poser sous peine de se retrouver les cheveux violet;0.0028015500313930608;0.005408936675785462;0.006401163749377452;0.01213544876308437;0.0017972152574041867
3313;sinon j adore;0.0;0.0;0.0;0.0;0.0
3314;conforme à mes attentes;0.0;0.0;0.0;0.0;0.34074503041527754
3315;Je recommande ! Pas cher et rapide !;0.16226837598817148;0.0;0.0;0.007865228847362042;0.01240288563720005
3316;Je ne veux plus recevoir  L'Oreal Progress pour hommes;0.0013427338625529872;0.0018173485803088805;0.0022742370395704065;0.004216742473103147;0.006925308230547393
3317;Joli flacon en verre qualitatif pour contenir cette huile capillaire qui nourrit bien les cheveux sans les graisser et qui les protège des agressions liées au séchage par le sèche-cheveux. Elle sent très bon donc c’est un plaisir de l’appliquer;0.0014187493368525803;0.008599554122260824;0.004041981227374063;0.002760848911366582;0.0009319659030267103
3318;Le bémol : sa composition qui pourrait être meilleure.;0.00014832021180978357;0.0024386199532099263;0.005035993688305654;0.0023621726086314513;0.0004407885426366268
3319;Bonjour, je l'utilise tous les matins, j'en suis très contente, bonne hydratation, bon résultat sur la peau. J'ai bientôt 75 ans!;0.0021119929466383402;0.025711128250374762;0.004509394245600078;0.017917330171933383;0.00393027920335051
3320;Très bonne crème;0.0;0.0;0.0;0.0;0.0
3321;Je l'utilise avant le fond de teint comme base . Elle masque les imperfections les plus dures à masquer au fond de teint;0.003014719503468337;0.013777080445115443;0.005121703540146576;0.019378249330304843;0.0
3322;très bon shampoing très doux;0.0033659535259402094;0.06036446434581786;0.005799406113711191;0.011549237245820302;0.0008193023094901742
3323;J'utilise ce produit depuis près de 20 ans et je l'ai acheté pour la première fois sur Amazon car il est parfois difficile à trouver en grandes surfaces.;0.00304976456194201;0.010859465925320827;0.01693541219322824;0.010833174686373896;0.002604495095395378
3324;;0.0;0.0;0.0;0.0;0.0
3325;Comme d'autres qui commentent ici, j'ai eu l'impression que ces produits étaient moins efficaces qu'avant et je me suis demandé si il y avait eu un changement de qualité (les gants par ex. sont minables par rapport à ceux fournis par le passé) ou si c'était des produits copiés ou de 2ième choix. Apparemment pas le 2ième cas car j'en ai acheté depuis à nouveau en grande surface et ils sont pareils.;0.0034105172796009106;0.003399569624615297;0.05713635430113534;0.0012365971383498722;0.002071191888823557
3326;;0.0;0.0;0.0;0.0;0.0
3327;Ce produit marche bien et donne une teinte qui parait naturelle. Toutefois, j'ai remarqué que pendant les périodes où j'utilise ma piscine presque quotidiennement (désinfection au chlore), la teinte prise après l'application du produit est beaucoup plus foncée et dure plus longtemps...;0.005618592920198717;0.01109431557765636;0.0072034511082668395;0.011096023233676054;0.002657650502819944
3328;Ce gel de repigmentation pour homme est un produit très simple d'utilisation. Il est utile de bien lire la notice fournie avec qui est claire et simple. Refaire une autre application dans la semaine et vos cheveux blancs se recolorent comme par magie. Par contre, comme toutes les couleurs à faire chez soi, il faut bien faire attention de ne pas en mettre sur les vêtements, car ensuite rien à faire pour retirer la couleur et le vêtement est fichu ou bien il reste spécial couleur. Un très bon produit qui coûte moins cher qu'une coloration mensuelle chez le coiffeur.;0.00474287333109338;0.010580624981692424;0.009283561101339075;0.013566144108510736;0.005069021824416023
3329;C'est un très bon fond de teins le seul soucis c'est que ce n'est pas pratique à mettre il faut à chaque fois fermer le retourner et ensuite rouvrir.;0.0018080189454991351;0.007326537930603742;0.0029222094878389683;0.006044264402426612;0.001146450774876389
3330;Mais malgré cela il couvre très bien;0.0;0.0018633507989264722;0.0005658880164860253;0.0013885338906690647;5.577195656759022e-05
3331;Marque que l'on ne présente plus. Je me suis faite un ombré Blond cet été , et j'applique ce shampoo tous les deux ou trois lavages, ma couleur reste bien blonde et ne dégorge pas !!;0.0019047669944502348;0.0031606504909356143;0.004818700070270664;0.011864433869404292;0.0017953889057725086
3332;C'est top ,);0.003407294886440089;0.013636416992663346;0.017379582415970086;0.0015135424908188481;0.0
3333;De plus , le produit arrive vite et bien emballé  Merci l'oréal;0.0013977582092641165;0.0034278796929934417;0.003849633475917697;0.002807988521532688;0.003005178141640645
3334;Mascara très correct qui sépare et allonge les cils. Brosse longue. Bonne tenue et pas de transfert sous les yeux en fin de journée, d’ailleurs, il n’est pas facile à démaquiller.;0.003012486871617865;0.009194714995764078;0.008667246674537728;0.012688816331583854;0.0012688531130683161
3335;Mon regret est qu’il ne recourbe pas les cils.;0.0002604018011962905;0.00036005692323978143;0.0004751206945844058;0.0022055928574755794;2.1483503358334093e-05
3336;Et livraison super rapide. A recommandé.;0.12566548023143556;0.0;0.004577741543359127;0.013798861935650414;0.023918857903430683
3337;expedition tres rapide;0.0032521480464534494;0.0;0.003144371475636859;0.007140244926624919;0.00944430844037669
3338;article conforme;0.0;0.0;0.0;0.0;0.3069110676435103
3339;Une huile divine , une odeur trés trés agréable . Une fois qu'on l'a mise c'est un soin de beauté magique . je vous l'a conseille vraiment , vous ne serez pas deçu .. Une petite merveille .;0.00014457412313677377;0.07996381990991887;0.006304797245116835;0.002453903887030406;0.0
3340;J'ai déjà plusieurs fois utilisé ce produit et je connais bien sa texture.;0.013871110588192535;0.04077155345754434;0.017760055218743024;0.015116375272375082;0.008629850095741538
3341;Celui-ci ne correspond pas, il est plus liquide comme coupé avec de l'eau.;0.0006230606130108506;0.0035793210056356264;0.0023624657942879312;0.00041756655678510995;0.010781638308346466
3342;Très déçue.;0.001290061865689575;0.003870551414674084;0.003706420351824153;0.0016184367390402268;0.0008319595333012633
3343;ca ne fait pas de miracle mais quand meme j ai vu reapparaitre des cheveux la ou il n y en avait plus... A vrai dire j en y croyais pas et pourtant...;0.0006332839425844137;0.004130829697013893;0.0036214278726020683;0.0017703108854695338;0.0007223904245170697
3344;Très satisfaite de ce produit, j'ai les cheveux très abimes par des decolorations. Je l'utilise 1 a 2 fois par semaine et je vois la difference ! Je recommande !;0.06375097812069468;0.007322272543578844;0.014980287485262677;0.004324956947628017;0.010854629540508344
3345;Très facile à mettre, sent bon et n’abîme pas les cheveux. J'achète toujours celui-ci malgré son prix car il vaut le coup !;0.0015483745739170679;0.010904346916857379;0.07973220604926602;0.006545242549000853;0.0014972796745865461
3346;La crème tient mieux que le gel et ne dessèche pas le cheveux en fin de journée.;0.003580740321273544;0.007088689681765667;0.004160563532510103;0.010578913674772771;0.0008171156037349401
3347;Superbe Mascara L'Oréal très haute qualité;0.0005991102749404026;0.0017445667997234486;0.07024222181618062;0.0013792502619551373;0.0
3348;Je suis une adapte de ces ombres à paupières, j'en ai plusieurs. Je suis très étonnée car si en premier lieu les couleurs semblent belles, sur les paupières (du moins sur moi), elles sont ternes et surtout elles ne tiennent pas même avec une base.;0.001095049727868843;0.0009532748381410708;0.0010060590033914984;0.003052484699564421;0.001577195338607046
3349;Petite déception.....;0.0;0.002541066643601757;0.012481201257700988;0.004585602937772542;0.00041051758262463436
3350;Parfait bonne tenue du gel, ma mère l'utilise pour faire tenir ses cheveux courts, moi pour les ramener vers l'arrière légèrement. Je recommande.;0.05254069923037728;0.0;0.0;0.08754177465697402;0.0
3351;C'est la première fois que je l'utilise et je suis plutôt contente de son efficacité même si je suis quand même obliger de mettre une poudre par dessus parce qu'il ne cache pas tout les défauts comme le produit le promet dommage....;0.0027121568443176005;0.011814340558144624;0.006898876168016105;0.011486524855200204;0.0018390578900581293
3352;Produit au top ! Je suis ravie de l'avoir essayé.  Je le racheterai sans hésiter. Il m'a rendu les cheveux plus doux, plus brillant, plus beaux tout simplement, et avec le combo du shampoing et du sérum c'est parfait ! Mes cheveux se coiffe plus facilement ! Je recommande;0.04615052513930981;0.018055094878954618;0.005952326316115203;0.07080085019712024;0.0001573311044464233
3353;C'est vraiment un très bon produit, ça camoufle les imperfections que ce soit rougeurs et les cernes, je suis très satisafaite, le fond de teint qui l'accompagne donne un effet tellement naturel !;0.001407667702526396;0.005961670650507427;0.0014252561583600807;0.01087763445145326;0.00019884120058764903
3354;Colis livré dans les dates prévus;0.0001383400238007957;0.0004624484780412127;0.0016920345153041837;0.0022719161875259615;0.003952192856261761
3355;Très satisfaite du produit pour les cheveux abîmés ... petit bémol : ne pas trop en mettre pour ne pas  alourdir les cheveux;0.012867038704238718;0.01113279620719089;0.027431305746496378;0.008482196542541792;0.015611019223675604
3356;Ce produit est arrivé rapidement, ces ampoules sont efficaces pour la chutes de cheveux sous forme de curés, je suis entièrement satisfaite merci pour cet achat !;0.007284321351381307;0.005125949160781666;0.01281720219181808;0.0016959267330319938;0.014996813559733516
3357;Produit recherché, produit trouvé. Jamais déçue des soins l’oreal. Livraison rapide.;0.005357068926392005;0.00351810041596011;0.010978115643804142;0.013553682516705043;0.013411108455671759
3358;je l'achète depuis 5ans je travail en 12h;0.00039577113280547604;0.001501221007946853;0.0010837020332613195;0.0005784226292986745;0.0022857307302809288
3359;Se demaquille au waterproof;4.562072769447966e-05;1.4525004148324808e-05;0.0006787768846790552;0.0005522877733583954;1.519631717604436e-05
3360;ne bouge pas  très bonne tenue;0.0;0.0004306589934427453;0.0;0.001091800713163539;0.0
3361;Au top! J alterne une x le shampoing coloré une x le shampoing expert;0.0032766433571199904;0.009656965681994803;0.01223279369735794;0.010140023076516978;0.0019051235607389907
3362;Je suis déçu je vous conseille pas ce produit sauf si vous avez des sous à perdre.;0.000757006591885706;0.001981171928992118;0.001542296804282261;0.0006078080066525744;0.0007145918455994692
3363;Trop cher pour des produit si nul;0.0;0.0;0.0;0.0;0.0
3364;Très bon produit, très bon rapport qualité/prix. Il est efficace et s'utilise facilement. Il mousse bien et on a pas besoin de laisser trop longtemps. Il n'abîme pas beaucoup les cheveux, je l'utilise une fois toutes les deux semaines, parfois juste une fois par mois.;0.002327227085865925;0.016124307239383587;0.14780315092794874;0.010879302625512274;0.0
3365;Cet achat est un renouvellement, je l'utilise depuis trois ans et j'en suis très satisfaite car ma couleur de cheveux est naturellement blonde moyen et je fais des mèches pour avoir des nuances plus claires. Le soin lumino contrast rend donc les cheveux méchés plus brillants sans les alourdir. Le prix sur amazon est très intéressant par rapport aux boutiques.;0.0028213023578597517;0.005549663571302952;0.07491754402014361;0.010251243091079526;0.008944260568199972
3366;J'achète ce Eye liner marron depuis des années, très simple à appliquer, tient toute la journée voir même au bout de la nuit..... La couleur est très foncée un beau marron. De plus, il sublime les yeux marron voir noir. Je recommande....;0.031060557656906396;0.008536223260583042;0.005754744329983065;0.008008370479743124;0.0020010901295826936
3367;Mitigé sur ce produit. J’ai les cheveux super fins et ondulés 10 cm de longueur. J’utilise cette wax apres seche cheveux pour une coupe classique sur le cote. Même en frottant bien entre les mains avant application, la fixation sur mes cheveux est inégale: effet cartonné par endroit souple a dautres... ne fait pas trop briller le cheveux non plus et l’odeur est assez agreable mais sans plus. Je recommande davantage la Fibre Gum de chez INDOLA si vous cherchez une fixation moyenne qui fasse briller et laisse les cheveuz tres doux;0.023316633673161804;0.029840864664952133;0.0005405218288218274;0.0032463724997835123;0.0
3368;"Après 2 utilisations qui ont suivi le passage chez le coiffeur, je dis : pas mal, mes mèches blondes ne sont toujours pas jaunes mais au contraire, elles sont restées blondes et je dirais même qu'elles éclaircissent. Attention, c'est pas non plus un blond Maryline, mais je pense que ça ralentit bien le jaunissement inévitable à la longue avec des shampoings ""normaux"".";0.0031526806754904654;0.006490479387521638;0.007554852413827884;0.016275006844388824;0.003793349889243273
3369;Seul bémol : sèche les cheveux donc, faire un soin après.;0.002790859628150159;0.009347946008933034;0.0056956207829745725;0.015905399237896634;0.00021045700930789858
3370;bonjour,;0.0009893469088866496;0.0004955937758025197;0.00014686593629326653;0.0002944284666137497;5.095047117558031e-05
3371;la crème est légère, facile à passer, donne un bon éclat.;0.001571411360470333;0.018712985428648684;0.0030141961153241858;0.009288683700515584;0.003182708720455983
3372;Ne couvre pas les rougeurs.;0.00012364052959039002;0.0018252534770505857;0.0008297585615185579;0.0016493985628585155;5.150805717677745e-06
3373;pas vu d'amélioration de ma peau.;0.00011386685817099958;0.030648899449158933;0.0034073325908639783;0.013103315068744407;0.00030780452886622735
3374;J'utilise ce produit depuis une quinzaine d'année , jusqu'à il y a 6/8 mois j'en était satisfait , mais depuis je trouve que la qualité s'est nettement détériorée . Je l'ai d'ailleurs signalé à l'oréal .;0.0007130901296828039;0.0029611672377797423;0.04865279786664237;0.004984529405605973;0.0008384832505303113
3375;Huile très nourrissante qui n'alourdit pas les cheveux. J'en mets tous les jours mes cheveux sont brillants et non gras;0.0015625136847981771;0.010629411383314044;0.0020458664419246587;0.005700760457294594;0.00019060264973652966
3376;Sent bon, s'enlève facilement, tiens bien, facile à appliquer. Je m'en sers tout les jours et le pot me dure bien... 3 mois. Une petite noisette suffit, on trouve la bonne dose en 1 semaine. Bien étaler et chauffer 5 sec dans ses paumes.;0.001797192798758392;0.014997607683842179;0.009758980859580917;0.011236842134411694;0.0011981611568087059
3377;Bon produit et bien reçu ??;0.0006463244949247136;0.001205987328999617;0.0032621767825293992;0.008590558734805808;0.0208701985327021
3378;aucun problème avec ce produit qui est plus économique qu'en petit conditionnement;0.0012760296831235713;0.0033645799691821776;0.010186965532603781;0.004679845307322082;0.002038150138034951
3379;et merci pour le l'échantillon en cadeau dans le colis;0.0001752558696698834;0.00026357309350899055;0.00108093834912844;0.0010631026248241894;0.0028071598702338408
3380;Texture très agréable mais ça s'arrête là. Pour le reste, aucunes promesses de la description sont respectées;0.0;0.06582110076338796;0.0;0.0;0.017288801610680856
3381;Super mais je me sers que du violet et du vert les autres couleurs sa fait trop pot de peinture  après c ets bien que poir les foto;0.00033784358695652597;0.0017926378830019365;0.0015900966620749331;0.0013224714810921693;0.0015934126104197922
3382;"Sous prétexte de nous fournir une crème ""pour nous les hommes"" L'Oréal nous gratifie d'une crème poisseuse et collante que je ne voudrais pas pour les gerçures des mains.";0.0003947032151777175;0.002941757529062578;0.0019313777124821943;0.0010397927337389456;0.00029647519930939325
3383;J'adore ce Mascara Facilité d'application Tenue Résultat bref des Cils au Top !!;0.00588901491686916;0.02217951297736105;0.010033357977562548;0.008586447551564472;0.003112643997947446
3384;Je n'aime pas le pinceau! Trop dur pour faire un trait nickel! Si vous êtes habitué aux pinceaux comme moi je ne recommande pas du tout.;0.05024937748086421;0.0022515994036802984;0.0;0.0007061288016523578;0.0
3385;Conforme à la description et au commentaire utilisateurs produits à tester pour les blondes colorés. Déseche un peu les cheveux;0.0005503334271555651;0.0008015279501821308;0.00034542858998816667;0.0035958053177482293;0.09547021600882268
3386;Produit que je recommande, très pratique et pas besoin d'attendre pr se maquiller après, idéal, et ça aide bien à tenir le maquillage toute la journée;0.051789853138543854;0.005188511419025761;0.0023578569516309197;0.005638992159188857;0.0
3387;Parfait conforme à mes attente bonne qualité je recommande sans problème;0.08900689318806429;0.0;0.07229183190180039;0.0;0.22442844245885094
3388;Pour l entretiens de mon blond froid;0.001271207344039528;0.0009157600520578679;0.002031971763306239;0.006586011085191677;0.0009162256522643917
3389;Le produit sent assez bon. L'odeur ne dure pas et c'est très bien, ça ne fait pas un gros mélange avec mon parfum.;0.0;0.06401374188642536;0.0;0.0;0.0
3390;;0.0;0.0;0.0;0.0;0.0
3391;Je le mets le soir quand j'ai l'impression d'avoir les traits tiré par la fatigue. Ca rebooste je trouve?;0.0005203003985278527;0.0028631190824384666;0.0020162512014457647;0.0024002330960282863;0.0
3392;;0.0;0.0;0.0;0.0;0.0
3393;Et j'en mets aussi après le rasage (je me rase avec 5 lames avec agent hydratant).;0.0005139004283205335;0.0027773787471940567;0.0006842630715905095;0.0005969090180026471;0.0
3394;;0.0;0.0;0.0;0.0;0.0
3395;C'est un bon complément à la toilette. Le doseur est très bien, on en met pas des tonnes.;0.0009347748333219986;0.00377567079957269;0.001468600767736311;0.002957927851583623;0.00010377461193978967
3396;;0.0;0.0;0.0;0.0;0.0
3397;Maintenant par rapport au titre? C'est non évidemment, mais on a une bonne sensation.;0.0;0.0011256873912870056;0.05192783961071586;0.0;0.0
3398;Produit très décevant car je pensais effectuer mon lissage avec ce produit mais ce qui n'avait pas été précisé lors de mon achat et que j'ai découvert sur la notice c'est qu'il fallait acheter en plus un fixateur pour effectuer le lissage. Je me retrouve avec un produit que je ne peux utiliser à moins d'ajouter une somme supplémentaire non prévue à mon budget. Vraiment déçue !;0.007526478226405074;0.008263559162722266;0.011523773982992041;0.0071212079353031475;0.0066056170746074
3399;Cheveux doux, lisses au toucher mouillé. Excellent rapport qualité-prix. Jamais je n'avais retrouvé cette douceur et cette brillance comme des cheveux non teints. A recommander.;0.05289760726405947;0.016080648998006878;0.1451780957611658;0.002325069424069175;0.0
3400;donne un aspect légèrement grisé aux cheveux blancs, qui est plutot sympa.apporte soin aux cheveux. par contre vu le prix, un shampoing que l'on trouve en supermarché, moitié moins cher, fait le même effet;0.001389657961192859;0.00788812222876176;0.05068225769949329;0.0083167357944585;0.0007396971506911189
3401;C'est ma faute, je pensais que c'était de la cire mais c'est du gel alors ne vous trompez pas. Sinon bonne qualitée.;0.00022679395909264488;0.001474536047361772;0.0007388042754854757;0.001513526380018864;0.0004059271689549548
3402;J'ai commandé L'Oréal X-tenso® Moisturist Cheveux Naturels Résistants et à la place j'ai reçu L'Oréal X-tenso® Moisturist Cheveux Naturels qui n'est pas le même produit et qui n'est pas adapté à mon type de cheveux.;0.0009474103103872546;0.003117039743426075;0.003923372690297376;0.004940645967184098;0.006285884383875406
3403;Très bon shampoing enlevant tous reflet roux .Shampoing de coiffeur sans aucun doute.Peux également se laisser poser en masque si besoin.;0.002574170640175123;0.00928297340121791;0.011747089926923901;0.017173815390979962;0.002558418084261912
3404;Ce produit est parfait pour structurer ma coiffure , ne colle pas en plus moins cher ici que chez le coiffeur .;0.0;0.0;0.00338006033662883;0.12679717902988163;0.0005893748568808491
3405;Bof une crème qui n' hydrate pas vraiment j' ai la peau plus sèche qu'avant de l'utiliser Déçue je reprends mon ancienne crème;0.0017631961501953044;0.026179168247855836;0.004043024126002267;0.02383159856887534;0.0
3406;"Alors si vous ressemblez à une momie, il est évident que ce produit ne vous donnera jamais des allures de minet, ni de quoi qu ece soit d'ailleurs, mais à la quarantaine, quand les rides apparaissent, et si vous ressemblez encore à quelque chose, cet soin pour homme vous donnera bonne mine, et estompera de manière sympathique les injures du temps, rien que pour ce motif, et pour plaire à madame, cela vaut la peine de se départir de quelques euros ;-)";0.0009034516352156873;0.004294162343991441;0.004152935323289656;0.0035333339513290898;0.0011995654804331539
3407;Super produit avec plusieurs teintes pour une couvrance complète et pour s'adapter au mieux à la carnation. Crémeux facile à appliquer au pinceau ou au doigt ! Masque bien les cernes et certaines petites imperfections ! Seul bémol c'est un peu cher..;0.00183145315694489;0.0144043448238874;0.008714397297832572;0.013558431209287874;0.0020508498922088276
3408;j ai testé ce produit , et j en ai fait profité autour de moi !! j aime beaucoup sa texture, il rend les cheveux doux , brillants, facile a coiffer...;0.007656354601654143;0.0492521341168541;0.008504535351331033;0.004059988628030617;0.003478641032027066
3409;oui, je recommande vivement ce shampooing !!;0.1021781724553402;0.000516630531371739;0.0025116429687794197;0.002315704914224199;0.0
3410;Ravie!;0.0020126580347411263;0.0020694166793990714;0.004173256358022999;0.001892443961295662;0.0026815698646833843
3411;Je perdais mes cheveux par poignées depuis des mois, cela fait un peu + d'une semaine que j'ai commencé le traitement  (A raison d'une fiole tous les 2 jours).;0.0003869232188031121;0.0014091317132143449;0.0015103038798029026;0.0013813133764446078;0.0004067844757518337
3412;J'en suis à  3 fioles et je commence à voir les résultats. La perte est beaucoup moins importante.;0.0006890502338022029;0.005565783266103822;0.004235584883681655;0.00301291125345919;0.0031873512788626246
3413;Très bon shampooing, rend les cheveux doux et soyeux et un démêlage facile , mais ne déjauni pas beaucoup;0.002553041659736925;0.0406174211574299;0.003984475221258142;0.006408235735528853;0.0018236908839139566
3414;Je l'utilise depuis plusieurs années, je ne peux plus m'en passer;0.002244937018846604;0.006596958376241245;0.00835693490892842;0.0071329065166312895;0.003015875514603434
3415;J'ai enfin trouvé ma BB cream (après plusieurs essais d'autres marques) . Facile à utiliser, ne graisse pas la peau !! Franchement top;0.001666154171556238;0.0244953330752171;0.007238513356997191;0.0200561275026576;0.0008254663608969965
3416;Pas de souci je les commandé pour ma maman car elle avait trouvé se produit dans le var (83) et chez nous dans le 88 trop chére en boutique spécialisé et quantité 250ml pour le prix de 1 litre donc je les acheté et maaman est trés satsfaite donc pas de probléme acheter;0.004776018126395292;0.006519926383942335;0.043699514643132854;0.002685502197462922;0.0036810361937812197
3417;Pour moi le meilleur masque pr cheveux très abimés. En combinaison avec d'autres soins il a joué un grd rôle ds la réparation de mes cheveux et ils étaient vraiment morts. Maintenant nickel !;0.0010067821083404452;0.004830354991209253;0.006170215580883636;0.004107784427758513;0.0002999705889981003
3418;Impeccable et imbattable pour son prix;0.0;0.0;0.1118641102805915;0.0;0.0
3419;Je l achete depuis presque 2 ans Le produit me dur environ 6 mois;0.0007152448709530293;0.004831763149932827;0.0028154001320222833;0.0035701645894636804;0.0021010310505681145
3420;Shampoing qui ne graisse pas les cheveux à conditions de ne pas en mettre beaucoup, deux fois suffit. A moins que vous avez les cheveux très épais et long.;0.0036720138314962256;0.011359854152935514;0.006279979167277049;0.011938918740529606;0.000798029643443108
3421;Parfum très agréable. Les cheveux sont léger et doux.;0.0;0.15245387575274397;0.0;0.0;0.0
3422;J'utilise dans la même gamme le masque pour le coup, il est très nourrissant faut vraiment en mettre que sur le pointes.;0.0037920101540596268;0.014825989031173168;0.01040348114811938;0.017155010768152096;0.0
3423;Je recommande ce produit pour les cheveux très secs. Il est vraiment super.;0.16288293505471005;0.009562825792187776;0.013596184663492881;0.014596157019297907;0.0045688181243368434
3424;Avec les commentaires positifs , je me suis laissé tenté par cet achat mais je dois dire que je suis déçus car aucun résultat visible !;0.0011605524199755103;0.004941588148503195;0.0054917843427694886;0.0038273228613417425;0.006919320155449026
3425;j'ai les cheveux colorés blond cendré avec des reflets jaunes et je pensais que ce shampoing aller diminuer ce jaune et bein non!!;0.0022349994888803955;0.003659798621527045;0.004351151543047031;0.009165303390506582;0.00255445993023622
3426;Pas de miracle!!!!!!;0.0004197035987554262;0.0013175302347214041;0.0006004965473438056;0.0014951939881789023;0.0
3427;Je l'utilise quotidiennement, effectivement sur le moment, cela donne un effet bonne mine.;0.0011796495194432613;0.008241598040175567;0.005238306876460416;0.01073736888060696;0.0009466050021785209
3428;Le produit reçus ne correspond pas à la photo ni à la description, erreur de référence, demande de remboursement faite;0.0001411454757746477;0.0014556238300781894;0.0016726567611586656;0.003256311095447864;0.03150538191208413
3429;"Il est écrit "" flacon pompe  "" mais il n'y qu'un simple bouchon c'est très dommage car le flacon 1500ml est très lourd. Sinon attention à ne pas laisser le shampooing trop longtemps quitte à en refaire un 2nd. Bon sur mes zones claires je retrouve avec les cheveux blanc violacé.  Je ne sais pas si je dois insister ou non. Bref pas si simple de  devenir blanc gris. Je ne pense pas que ce soit le produit...";0.001793153664415721;0.008781004110980598;0.008145709299783224;0.009179592736968703;0.0015940392531795444
3430;Cette crème est parfaite pour moi qui ne me maquille pas au quotidien , je la recommande;0.18160956370275538;0.0;0.0;0.26814493541880285;0.0
3431;Emballage du produit d'origine bon Conditionnement;0.00047647659922127057;5.598288559831976e-05;0.0018371742461424305;0.001560569385042451;0.002136066402584753
3432;Je connaissait le soin... Mais le shampoing est au top du top ! La contenance de 1,5L n'est pas pratique avec le bouchon simple par contre;0.004130331713904345;0.016145528333257504;0.01785636109142959;0.007588829972731964;0.0018776203274577723
3433;c'est un produit que j'utilise depuis plusieurs années, parfait pour ma peau sèche, dommage on ne le trouve plus dans les commerces;0.0010517598378231461;0.020239066792602626;0.006998758686909633;0.12169760461174021;0.0
3434;Je déconseille celui ci il tâche les mains et rend les cheveux tout gris bleue. J'ai acheté le même chez un grossiste et il ne m'a jamais fais ceci.;0.0007814574324834586;0.004238178218179091;0.004373355111365748;0.0054609778660346334;0.0013366464239444361
3435;tres  tres bon shampoing de la marque l oreal la pompe distributeur est parfaite pour de pas gaspiller de shampoing ! livraison rapide donc produit correct, je recommande;0.051218025486671474;0.0005773200963227371;0.011143019318304073;0.08754560188286108;0.009687324323737638
3436;très bon produit que j'utilise depuis plusieurs années avant je l'achetais chez ma coiffeuse et je le payais plus cher que de le faire venir !;0.0021314004385721867;0.003353405881946186;0.0060144822037505935;0.0034951674560768876;0.0014836182416908417
3437;je recommande ce produit vous pouvez l'utiliser pour des mèches ou pour l'ensemble de votre coiffure , il ne colle pas s'élimine très facilement très bon produit je recommande.;0.11750381125814802;0.0052491877430309595;0.007872901155827535;0.009558563126619804;0.002019070378832913
3438;J'ai acheté ce produit, car mon coiffeur me l’a conseillé. Après la première utilisation j’ai commencé a avoir des démangeaisons sur le cuir chevelu, mais je me suis pas rendue compte que c’était lié à ça. Donc, j’ai continué le lendemain, et mes oreilles ont gonflé, puis j’ai eu des plaques sur le cuir chevelu et une extension sur le visage.;0.0007527724790968189;0.004997059181630528;0.003914138111052243;0.005980665821920256;0.002491592154453601
3439;En general, je n’ai pas de soucis avec les produits Loreal, mais celui ci n’est pas adapté au personnes allergiques. En plus de la chute de cheveux, on stresse pour les effets advers aussi… Peut être il faudrait remplacer le bouchon par un autre matériel .;0.005047691782531767;0.0030472379398812748;0.005479973151683358;0.0013843340548958698;0.0021350930552000835
3440;Très bon produit, je l'utilise depuis longtemps. les cheveux sont faciles à démêler. Illumine les mèches. Parfum agréable. Je recommande.;0.0723769033109355;0.0673895486259992;0.000995181560545509;0.0010691730058665625;0.0006692468245371385
3441;Mascara qui me convient parfaitement .;0.0019357592651858514;0.004396573286162978;0.005079924510094891;0.00966358367735159;0.002799412426038927
3442;Fait de long cils volumineux et sans paquet . C’est déjà la troisième fois que je le recommande et pour l’instant je n’en m’en lasse pas !!!!;0.05894188277630715;0.004838150644816617;0.0029484339182431025;0.008362263718544384;0.0015980521257175436
3443;Seul gros soucis c’est qu’il séche assez vite ...;0.0010889625275460673;0.0018537366104859727;0.0021498318903122294;0.0012371590694652604;0.00020813162804241784
3444;conforme a mes exigences dejaunit très bien mes cheveux blonds  bouteilles un peu petite par rapport a ce que je pensais;0.0;0.0;0.04373668789919269;0.00293639740378103;0.07947497635574315
3445;Je connaissais dèjà ce produit. et c'est vrai qu'il assèche beaucoup les cheveux je pose une crème de soin avant de me laver les cheveux et c'est parfait;0.007699834100705675;0.007806074589679514;0.009980900884889848;0.004937452557337193;0.0033665179386588363
3446;Très déçu le couvercle n'était pas fermer.... résultat le masque completement renverser dans le carton ! ! ! Argent jeter par la fenêtre;0.0010374391859093207;0.00483574129000789;0.004052982326745189;0.0040960172481043534;0.001836765088081361
3447;Délai de livraison rapide produit correspond à mes attentes pour déjaunir les mèches blonde deux applications et le résultat se fait déjà apparent. Produit TOP ??;0.011021063608038438;0.011271048750508534;0.017998459956434416;0.01773753457924112;0.02540892928728768
3448;"Ce spray est très bien, il s'enlève au coiffage assez facilement sans faire de ""pellicule"".";0.0004784425813676808;0.002543300385412021;0.001306955876952762;0.0021047347501000515;7.325540943287447e-06
