;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
2839;Le mascara est arrivé tout sec ! Impossible de l'utiliser...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1650315117956944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2085939954886352;0.0;0.0;0.0;0.0;0.0
2840;"Gel avec une bonne tenue, facile à appliquer car très fluide, ne dessèche pas les cheveux mais laisse quand même un effet légèrement ""carton"".";0.0;0.0;0.0007277953981625048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003351587342331053;0.0;0.0;0.0;0.16812875857250564;0.0021039545251050613;0.0;0.0027154231859577624;0.0;0.0;0.0;0.0
2841;Précision: malgré la nouvelle formule, ce gel laisse un parfum assez fort chimique contrairement au Gel Glue de TECNI ART (tube gris métal 150mL) qui lui laisse un parfum très agréable toute la journée.;0.0;0.0;0.0017128752380495972;0.0;0.0;0.0;0.00031870214420971196;0.00027380753035425307;0.002771614564831313;0.001438256905199459;0.0022549160856667064;0.0;0.0;0.0;0.0;0.041831296430391435;0.000207529999822391;0.003495400877440529;0.0;0.0013727618727199925;0.0;0.0
2842;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2843;Je pense que malheureusement je n'ai pas reçu la nouvelle formule (avec un meilleur parfum) car en effet j'ai reçu un tube blanc comme les précédents alors que normalement les nouveaux sont gris...;0.0;0.0002641368206270471;0.0;0.0;0.0;0.0;0.0006725403626374082;0.0;0.0044135733838064845;0.002995139200504852;0.013268361726633706;0.0;0.0;0.002600732514236111;0.0008255705050576467;0.0;0.0012792838857793804;0.1727306848133444;0.0;0.003796091602175473;0.0;0.0
2844;Je précise que je l'ai commandé chez le vendeur haarheini.;0.00040384880945599247;0.00018635117467292038;0.00013272447297426435;0.0;0.0;0.00044422523241873185;0.0;0.0;0.00029027532763089604;0.0005534251879354139;0.0002252274718923775;0.0;0.0;0.0;0.0;0.0014132179565352256;0.0;0.034745209345184;0.0033373810007784072;0.0005294113687325934;0.0;0.0
2845;Je suis très satisfait de ce produit si comme moi vous avez la chevelure qui commence à être clairsemée les cheveux sont plus denses et plus forts aussi après mon traitement de 42 flaconnettes à raison de 3 à 4 flaconnettes par semaine le résultat est visible. Je ne perd plus mes cheveux  comme avant lors du shampooing ou du coiffage et ils sont plus epais.;0.0004177100178045172;0.0004336220670610493;0.001292221961468096;0.00025498950962656166;0.0002249898909264861;0.0001588657587725321;5.6648304678300246e-05;0.0;0.005513514646084416;0.0022052246023065137;0.00150869686322635;0.00361229293484427;0.0006372943389309337;0.005127485245826223;0.01412325507788079;0.0006977451839430274;0.0025278123194740106;0.002252577407352345;0.005533143095671262;0.014247592927836842;0.0018566068202979086;0.0024336679559031067
2846;"déjà .je remercie et recommande le vendeur qui est très sérieux  ensuite Il m'est agréable de  vous recommander le produit, c'est un super masque, "" lumino contrast"" pour cheveux méchés,  courts ou longs comme les miens je le laisse selon besoin , quelques minutes voir une dizaine parfois si cheveux dévitalisés, surtout en été après les bains de mer... Surtout les pointes,  je malaxe doucement , et je m'enroule la serviette sur la tête le temps d'un café, on rince a l'eau tiède, jamais trop chaude, et on sèche doucement, jamais  de trop près ni avec excès, je préfère un séchage naturel les 3/4 du temps mais le brushing tient très bien et même j'""ajoute après sur la fin, une goutte ou deux de mon huile magique qui sent si bon pour renforcer la brillance... Mais la douceur,; la légereté sont au rendez vous, c'est certain";0.03938229475885101;0.0;0.00013335269271539212;0.0;0.0;0.0011505312255523771;0.0005151573045282272;0.0018425236134111125;0.004915681633952344;0.0024344519269862168;0.0;0.005195130441521874;0.005730396289503696;0.045173494447448295;0.0019980205527290826;0.02480889957607034;0.047265041750978336;0.01622609283540274;0.0;0.00636216137387901;0.0;0.003633701133159936
2847;jai choisie cette noté car cette poudre  ne poudre pas elle fait rien;0.0;0.0;0.0;0.0012334981415565577;0.0;0.0019739635871995885;8.117829192360087e-05;1.5956969728811937e-05;0.002307286414700714;0.0025967757064590093;0.0019547549540726928;0.0;0.003334601698406595;0.0031944870013781343;0.0;0.010864714752970569;0.0025331330297489033;0.0;0.0010597749313421294;0.0001140785187160805;0.0008547768880464317;0.0
2848;jai pas aimé la texture jai rien aimé;0.0;0.0;0.0;0.0;0.0;9.196899065575628e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.2479053470761625;0.005088896878981233;0.0;0.0;0.005038780590414594;0.0;0.0;0.0004782004195329784;0.0;0.0
2849;je ne recommande pas;0.2863428019750961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2850;produit conforme , decolore rapidement avec du volume 10. du blond au blanc.;0.0009901715422713073;0.00021964818583434677;0.0;0.0009539618704184105;0.09604887304049545;0.00025212842687581693;0.0007676864555336415;0.00034497049371088695;0.007001992998770378;0.006407891225198844;0.03346402956416915;0.0;0.0;0.0006785924117074731;0.0;0.004455364739800599;0.004774720840284994;0.03963188887880784;0.0031446089296040883;0.00906313654488164;0.0;3.586969993359811e-06
2851;rapport qualité prix parfait pour ce produit;0.0;0.2088612487208974;0.0;0.0;0.0;0.0;0.00013560335425979452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2852;Mes cheveux sont doux, nourris, brillants et facile coiffer.;0.00027001734222343394;0.0;0.0;0.0;0.0;0.0;0.0;0.14560661350609322;0.0;0.0;0.0;0.0;0.0;0.013441437399202822;0.15786591274088702;0.0;0.002059853625538353;0.0;0.0;0.0006061445471276976;0.0;0.03041619067953836
2853;Je valide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4277262978437717e-06;6.78341363362363e-08;0.0002496927464102351;0.0;0.0;0.0;0.0;0.0008776057514911897;0.0;0.0;1.8308588007819144e-05;4.997071670290876e-05;0.0;0.0
2854;Bon produit, mes cheveux montrent des signes de repousse. De plus, celui-ci sent bon.;5.770656816739154e-05;0.0;0.0003781959592389371;0.0;0.0;0.00010748772715064296;0.0;4.601898560573766e-05;0.0012064106745850807;0.001081309537694298;0.0;0.0;0.0;0.0;0.0031000230350649275;5.8423009966940094e-05;0.0;0.00011525609446047318;0.0;0.0;0.0;0.0
2855;La livraison est rapide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43075787167211854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2856;Très satisfaite j'ai eu. Un pb avec. Ma première commande et du coup on men. A  renvoyer un autre Dans les jours qui on suivi merci bcp;0.0011018495394709076;5.692130602991023e-05;0.0007629299868756301;0.0018794759385124013;0.001422919074692663;0.07790389089310205;0.0;0.0005985833327424645;0.008350097134211006;0.0;9.566678385155341e-05;0.004857516883531264;0.0;0.00015280575226999266;0.0013155084319911765;0.0019633714860493624;0.0;0.023493626190485544;0.0;0.002415841074002938;0.0026776620377855866;0.0002587154118166825
2857;Génial!;0.0010892549656848311;0.0;0.001295818520099283;0.0;0.0;0.002407264680298564;0.0;0.001694654220096347;0.0;0.0003217876787597887;0.0029590591094775256;0.0;0.0027295501387920437;0.000830470945091265;0.0;0.00021424089651859169;0.012766191486662965;0.007985276663606027;0.0037661564448507228;0.003892419306147064;0.002534357144563066;0.023514020668568177
2858;Produit à recommander! ne graisse pas les cheveux même sans rincage... Odeur agréable!;0.08452681241474964;0.0;0.11863992805554102;0.0;0.0;0.0;0.0;0.004741421456449574;0.0;0.0;3.086728643131621e-06;0.0001759131167957278;0.0;0.002117265851526953;0.0008790709560689259;0.0006565640254624069;0.0007774487500086465;0.0;0.0;0.0;0.0;0.0
2859;Par contre je souhaite en recommander et le lien ''bloque'' je ne sais pq???? Bien dommage pour ce point;0.04770165355885186;0.0;0.00048257950683167864;0.0003872856583922208;0.0;0.00016700582076785878;0.000384351496530019;0.0;0.0015487094448743556;0.0003071876006083392;0.0002713675849617537;0.0;0.0003494890654916806;0.0;0.0;0.00016816151139404983;0.0060166356725422105;0.002132337775290383;0.0;0.0;0.019131677226308055;0.0006145676595140958
2860;Après 8 semaines de traitement à raison d une utilisation quotidienne,je n ai constaté aucun résultat,m'a perte de cheveux est toujours présente...Je suis très déçue par ce produit...;6.526764824434398e-05;0.0;0.0012274882791064629;1.1875101879402365e-06;0.000644160268599741;0.00018615434037987785;0.00022053294480233994;0.0017950439923214133;0.00672480531396305;0.004858510755731105;0.0041920285995891374;0.0027743389612370486;0.0029666985024077845;0.0034281693036459695;0.06918704581752734;0.002084071771787879;0.0024532950848961633;0.005538301740243717;0.008623589157323508;0.02362252769256221;0.005802063004117916;0.0008084297749256287
2861;Bonjour ce produit par faite merci beaucoup amazone j’ai essayé froncement très bien;0.00021571199220014043;0.0;0.0;0.0;0.00031557629420267224;0.0006832116080029031;0.0006002465819063532;0.0;0.0;0.0;0.002717116322448291;0.0;0.0011388577797697293;0.005730477147232132;0.0;0.0;0.004758123410560306;0.013467344901322845;0.0005753750092444064;0.006906421559150709;0.0;0.0028457614428293427
2862;C'est le meilleur eye-liner que j'ai pu acheté et pourtant j'en ai essayé plein ! Il est laqué et très facile à appliquer, je le recommande !!;0.00018718864451667413;0.001020968742913026;0.0;0.0;0.0;0.0007656495465039967;0.00077499046801684;0.0;0.006213940058059654;0.0;0.0017041105097799312;0.0;3.700228307193773e-05;0.009541109500978683;0.13777036940611082;0.001978292401615031;0.0063552822808496355;0.014296127901632856;0.0037962938198131094;0.010127769884892654;0.0;0.0033482810218428568
2863;Produit au top pour raviver le blond!!!attention toute fois de ne pas le laisser poser trop longtemps sinon risque d'avoir les cheveux gris! !!!;0.0004067622087283645;0.0;0.0;0.0;0.0;0.00065703001906953;0.0006142595782471646;0.0018887823134304748;0.008317677508084159;0.00860353572867606;0.03360975242849624;0.0007685069686732766;0.0;0.009327886035351654;0.003302643846298632;0.002251427917669899;0.0005418812720135469;0.003942592258179736;0.0026621075909593088;0.007746261022504437;0.0010400046435380139;0.0
2864;Cette cire a l'avantage de ne pas coller entre les doigts, à tel point qu'on peut passer sa main dans les cheveux sans soucis. Ma chérie adore, et rien que pour ça, c'est génial et ça vaut son 5 stars !;0.0007837249880954981;0.0005495777323231396;0.0017195687573978984;0.0;0.0;0.0014490874481417693;0.0004287954104779421;0.000745546768784997;0.0054509568485763445;0.0030951007875433464;0.002587155076643328;0.0;0.0025315181081235804;0.0;0.001644302780541615;0.008112717631461612;0.003595273140949474;0.003619126071367066;5.409645574640376e-05;0.011666565094184168;0.0036730000594317517;0.01817092526877472
2865;Ce produit est conforme à mes attentes, l'odeur est agréable et le prix tout à fait raisonnable.;3.7511728529007866e-05;0.0697068816817095;0.12559290777407617;0.0;0.21065547218384137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2866;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2867;Dommage qu'Amazon colle une étiquette sur le produit qui n'est pas facile à enlever.;0.0002276510749897968;0.0005707782846767871;0.0021973756061871427;0.0;0.0;0.0;0.00023026019902081272;0.0;0.0014242756982784498;0.0;0.0;0.005547162595871771;0.0;0.0;0.12222996260850852;0.0;0.004247310054921551;0.002492098309845599;0.0002067454266403508;0.0;0.024476710435701366;0.0026592919506033268
2868;Dejaunit véritablement les cheveux blonds. Parfois même un peu trop, les mèches les plus claires ont tendance à virer au bleu donc attention au temps de pause!;0.0008258204015588982;0.0;0.0;0.003094272651865788;0.0;0.0006148436465123137;0.00022986698342812944;0.0007197129300765039;0.00856144906240196;0.004616218607070461;0.03293485358350666;0.006423795920718604;0.0018600331961309644;0.00865587759329719;0.0016450568279812391;0.006616577333229153;0.001983107292119417;0.014487214640959806;0.006937627668076431;0.008433681042190876;0.000264404222880464;0.0028713954794449396
2869;Parfait ??;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2870;Première expérience avec un mascara;0.0;0.0;0.0;0.0002800439306142686;0.0;0.0;0.0;0.0;0.0002940759088879492;0.0;0.0;0.0;0.0;5.222776271145823e-05;0.0;2.4033483316466735e-05;0.0;0.00020749687274993037;0.00022005506281066293;1.9042252395889567e-05;0.0006321051277625427;0.0
2871;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2872;Mascara avec une brosse simple pas trop sophistiqué;0.0;0.0;0.0;0.0001550932659424605;0.0;0.0;0.0;0.0;0.00120226934236914;0.0005612008564665896;0.0006660279510190852;0.004722247159094209;0.0006945891929374023;0.0;0.010925577052928568;0.007663011550349572;0.0006671799853610499;0.0012288761066485184;0.0;0.0;0.005099271543636844;0.0
2873;Les poils de la brosse sont trop écartés et chez moi, cela colle les cils ente eux;0.00035551112927897986;6.682690687138653e-05;0.001295509415658152;0.0;0.0;0.0;7.674140869910493e-05;0.0;0.0018108914073653164;0.0;0.0;0.0006447907351742755;0.0001228578392793902;0.0;0.005968954679877561;0.015848547516944707;0.0007169240251572791;0.0;0.0;0.0;0.0017535969642853261;0.002227238401888957
2874;La brosse est souvent surchargée et il est difficile de l'alléger avant application;0.0;0.0002483471808351919;0.00044586535938627604;0.0010909831263070271;0.0;0.00013361915106571638;0.0002663899315723679;0.0;0.00044457191371900215;0.00028259260454468576;0.0006030870782622094;0.0021330364125799867;0.0016015293925076852;0.0;0.02817004936489619;0.011813251751843407;0.0020049726074580177;0.0;0.0;0.0017683276251743952;0.0028480259743226917;0.0
2875;Le mascara dure toute une journée, il a une couleur sympa. Il fait son effet car il ne passe pas inaperçu;0.0;0.0;0.0017391995161755152;0.0;0.0;0.0;0.0;0.0;0.0;0.0032536584833844032;0.13520529503625048;0.0;0.0;0.0;0.0;0.0943320407133281;0.0;0.0;0.0;0.01184932974870813;0.0;0.0
2876;On l'enlève facilement avec une simple crème. Alors qu'il n'est pas waterproof, il ne coule pas et tient toute une journée.;0.0;0.0;0.0;0.0;0.0;0.0;0.0002932444774352828;4.2601000318275036e-05;0.0;0.0;0.0;0.002266354373971504;0.001369658441149978;0.0;0.009433975621272654;0.08312986236762426;0.0;0.0;0.0;0.0;3.226366221226052e-05;0.0
2877;Expérience à reconduire malgré tout.;0.0;0.0;0.0;0.00018688058013735298;0.0;0.0;0.0;0.0;0.0001964468504654947;0.0;0.0;0.0;0.0;3.417671004916628e-05;0.0;1.516886450499034e-05;0.0;0.00013914099420015918;0.00014813748406149137;1.2121450630739014e-05;0.00042711310410918873;0.0
2878;Très contente bien protéger  livrer rapidement et Bon produit pour rajeunissement  des cheveux blond;5.3456627775008e-05;0.0;0.0;0.0007592750221308292;0.0;0.0;0.0;0.0001605884371292145;0.001225925116692522;0.0017280552810272339;0.017272875556871785;0.0016601493994349169;0.0;0.0;0.0;0.0;0.0;0.03501628300162229;0.16113501364520047;0.000242126516973152;0.0004848848117445936;0.0023307999962146383
2879;Tres BON shampooing déjaunisseur je ne le fais qu'une seule fois par semaine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019931782934243803;0.014464490548135782;0.005364800748140781;0.00013698614851627962;0.0;0.0;0.0074192571723774425;0.009947798574564116;0.0;0.0;0.0066174075951225654;0.0;0.0189060196885156;0.0;0.0
2880;Il assèche un peu les cheveux mais il fais néanmoins très bien sont travail;0.0;0.0;0.00208096484252127;0.0017045577476368931;0.0021556950100307913;0.0;2.966541107936928e-05;0.0005491664909938622;0.0;0.0023745721109178154;0.0006257033270881995;0.0;0.0;0.0008856083722903948;0.0;0.0010387849115157189;0.00011629957463508899;0.0;0.0;0.0007442530416219976;0.0;0.0
2881;Un BON soin après et tout va bien :);0.0009482515069105664;0.0001264310074784541;0.0;0.003108657773918813;0.0;0.0;0.0006438703353324194;0.0009192292142682281;0.0036063158440332744;0.0043286800740099385;0.01132657515537662;0.0;0.0;0.024998140076708895;0.0006751659106295106;0.0009573021724407312;0.015903126560627822;0.003258279346173725;0.0008068460489218535;0.00594546478960221;0.008971435424218502;0.011973714977495989
2882;Utilisé pour uniformiser le teint suite à une légère dépigmentation orange, je suis 100% satisfait de ce produit. Ma peau est méconnaissable en quelques secondes. Pour le prix, je ne m'attendais pas à un tel résultat. J'en utilise assez peu, donc le tube dure un bon moment. J'en rachèterai les yeux fermés.;0.0;0.024410499763224056;0.0017705052038560702;0.04638409482571811;0.00012665896749020205;0.0009724466835384189;0.0;0.0;0.05702485081971709;0.0009130424380083767;0.00028322498879282924;0.0023582274263492676;0.0;0.0;0.006345142163682033;0.03499826958517171;0.0;0.0;0.008726602745455473;0.0770200522961448;0.0;0.0018894519716493342
2883;J'ai vraiment été déçue de ce produit...;0.0;0.0;0.0;0.0017694041124363723;0.0;0.0;0.00019421394650366824;5.6487860076444604e-05;0.00100896286404843;0.0;0.0;0.0022381079039649754;0.0010600885459246532;0.0;0.0002460690284380811;0.0023501055189418334;0.01335049719321513;0.0024096066392535077;0.0;0.0028796823136083005;0.0;0.0
2884;En effet, il me graisse les cheveux.;0.0;0.0;0.0;8.322197109871362e-05;0.0;0.00040618991553255954;7.642370443575796e-05;0.0;0.0;0.001681879608161667;0.0;0.0;0.0016268689250872547;0.0021744178725435228;0.0;0.0;0.0;0.0;0.0;0.0004858872830349991;0.0007287096534453994;0.006892061815842429
2885;Cheveux fins et mechés s'abstenir...;0.0005536390523524486;0.0002768277746305999;0.0;0.0;0.0;1.2167746348548678e-06;0.0;0.0;0.0;0.0038340312833709954;0.0;0.0;0.0;0.000608237263027953;0.0;0.015136655654028096;0.0017588945821809393;0.0;0.0008148605412699097;0.0013044605047966061;0.0;0.0
2886;Pas mal ! Tiens toute la journée. Ne fait pas de pater quand t-on l'applique. Seul chose qui me dérange c'est que je le trouve lourd sur les cils , je sens que j'ai du mascara sur les cils qu'avec d'autres je ne le sens pas. Mais je recommande car il fait de beaux cils !;0.03858342848175135;0.0008427438381899294;0.000279359148345807;0.0;0.0;0.0;0.0;0.0011145767349975625;0.0;0.0;0.0;0.0;0.0;0.0;0.029739653476426053;0.06683468520949083;0.0012276481773738817;0.0;0.0;0.0;0.0;0.0016507373553239296
2887;Parfait je recommande +++ envoie rapide et soigné;0.08489711500686163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15790251178992964;0.0;0.0;0.0;0.0;0.00041227718111076154;0.0;0.0;0.0;0.0;0.0
2888;Emballage nickel et produits bien conditionné;0.0002961437115771309;0.0002360382200447337;0.0;0.0;0.000999483218084268;0.0;0.000306894505437641;0.0;0.0;0.00011105568287835995;0.001140670917438229;0.003488506163071826;0.0;0.0018366965759321926;0.0;0.0;0.0;0.011646427072161644;0.0;0.0;0.00416557354792222;0.00015623363818120456
2889;Un très bon masque qui n'allourdit pas les cheveux et les rend plus doux et faciles à coiffer. On sent une amélioration après plusieurs utilisations.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09973333120503187;0.0;0.0;0.0;0.0;0.0;0.10562941483202201;0.17318031898382466;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2890;casse le reflet roux du blond que j'ai fait a ma soeur , parfait.;0.0004767294627674537;0.0;0.0;0.0;0.00014136996286274819;0.0011552111600473076;0.0;0.00031767450739103776;0.005022160319483956;0.003408000045785172;0.023701731886540862;0.0008384896572347722;0.0;0.003750193156943395;0.004267398897917402;0.0;0.000925364986611555;0.0012477788173010029;0.003338070484166777;0.004864309603873239;0.0;0.0
2891;faire attention de s'en servir peu car a tendance a ternir le cheveux;0.000169599115790804;0.0;0.0;0.0009792408013398794;0.0;0.00016196491802903488;0.00019455389004546038;0.0;0.0014350345978418973;0.0008450614053731147;0.0071107706955072965;0.0;0.0;0.0019238140985649258;0.003872108637979416;0.003150103977756099;0.001310915368496708;0.0010068991427444691;0.0;0.0022324128510825634;0.0016889502529065933;0.009817809267736406
2892;Mon huile magique odeur très agréable je l'utilise car cheveux fin gonfle et sec au niveaux des longueurs texture très fluide très douce rend les longueur nourissante et moin sec;0.0;0.0;0.055565242613807984;0.0;0.0;0.0;0.0;0.061873986616723504;0.0;0.0032374440951629846;0.0;0.0;0.08236816007677594;0.0023666311236314568;0.0;0.005307918943041606;0.08716609568438151;0.0;0.0;0.08247378916424497;0.0;0.0040082972239781425
2893;Je m'en sers au salon de coiffure et j'en avais un à la maison qui m'a tenu plus d'un an. Nouveau contenant maintenant en verre, avant il était en plastique. Que du plus pour vos cheveux.;0.00030959763859373214;0.0018872975748033128;0.0007164177488559368;0.0005966937669488126;0.001621913223509484;0.0008838234311483008;0.000567706242260196;0.0;0.010578286209992483;0.000438716551132503;0.0007566889978656866;0.0;0.0010439203734668749;0.0;0.00045804251135594026;0.001061479230907142;0.0;0.0016159878588879657;0.001010275070680204;0.03215645608749056;0.006467800470389645;0.0005061214047246362
2894;Toujours satisfaite des produits l oreal pour garder un beau blond c est top. Je regrette pas cet achat au top !;0.001010622164098317;0.00040836206380714284;0.0001463460104498538;0.0;0.0021799689405186127;0.10649501203205952;0.0008331043199514693;0.002496529271766527;0.0027186007601580956;0.004140354118698847;0.023352924557720454;0.006220254504185014;0.0;0.0048032723018814096;0.0;0.0;0.0;0.0;0.02423791928373199;0.003974834357980813;0.0;0.0
2895;Ce lissage marche parfaitement sur les cheveux afro. Il les lisse vraiment!;8.183685468050353e-05;0.0001645807217651228;0.0002747386565736227;0.006433680991621103;0.0012860259223246736;0.0;0.0;0.00014582341405039142;0.0;0.002040334778398368;0.004532310559541562;0.0;0.0;0.0023840883375620793;0.002765720078521981;0.005516126914829076;0.001547837625472264;0.002701110114626459;0.0;0.0066643703738917546;0.0031939238295183472;0.006346291703955079
2896;Au naturel depuis un an, je voulais juste détendre mes cheveux et bien ils sont devenus lisses!(sans regret);6.528162348226874e-05;0.0;0.0;0.005961450418811515;5.572330669342987e-05;0.0;0.00017799200322425894;0.001710187397276728;0.010811607344644104;0.0030449281541509495;0.0002584160151658095;0.0;0.0002320976326679413;0.0016364040188279964;0.002830250542732523;0.0;0.000884342995755276;0.0;0.0;0.03450955662139284;0.0;0.0076965451056486165
2897;Alors attention au temps de pose, si vous voulez juste juste pouvoir coiffer vos cheveux!;0.0;0.0;0.0;0.0;0.0;0.00011742738868570196;0.0;0.004806281843589526;0.0038486457362422585;0.0055514717184970905;0.007823603423537155;0.005767909214759909;0.003363627861055006;0.00935222234980532;0.015592960813174347;0.011792231312244127;0.00414121298906126;0.024392584764481008;0.0;0.0;0.0015535282494760938;0.002112325162280592
2898;Très bonne couvrance et tenue tout au long de la journée, le seul bémol est que la poudre était trop foncée pour moi qui ai une couleur de peau clair et rosée/;0.0;0.0;0.0;0.06973878554282266;0.0;0.000705974867525484;0.0;0.0;0.0;0.0;0.10366413502420466;0.0;0.0;0.0008538960274751475;0.0;0.07440503101281275;0.0018478595592322602;0.0;0.0;0.0;0.0;0.0
2899;"Acheté pour ""blanchir"" mes mèches blondes verdict après 2 utilisations, cela fonctionne bien, j'utilisais le shampoing violet Tigi plus l'après shampoing je devais laisser poser longtemps pour avoir un résultat, avec celui ci qq minutes suffisent.";0.0002151188633206323;0.0;0.0;0.0;0.00047256655457709367;0.00029844797186993064;6.706168891788938e-05;0.0025096608249313727;0.07242146182015682;0.003943352370099092;0.015761083405833026;0.005813187033743212;0.001084030121509606;0.007772003254406193;0.051172772106108405;0.0;0.004238762327595539;0.0017294137436942001;0.015477253215351046;0.01376006962675631;0.009429904801702233;0.00019682999388762927
2900;Attention ne pas poser trop longtemps sinon reflets violet...;0.0;0.0;0.0;0.0;0.0;0.0;9.102884188827913e-05;0.0017763350625760394;0.002360775332705821;0.005447357610027549;0.01750048860050011;0.0;0.0;0.010914299413600902;0.0052328746889691745;0.003674975044391673;0.0025697769839793014;0.0029031447593063525;0.00043904753731528013;0.0027161381650826835;0.0032318085353562134;0.00036927391563425373
2901;Tenue parfaite rien à redire application facile grâce au pinceau couleur plus noir que noir. Ce bijou fais parti de mon quotidien;0.00041827657891445536;0.0;0.0;0.0;0.0;0.00028763837200634527;0.00036346072250352106;0.0;0.0;0.0;0.08786424223362546;0.0;0.0018008446380222414;0.0;0.10121855806523054;0.012734636729592515;0.0;0.004639915599189382;0.0;0.0;0.0007061039743344348;0.0
2902;Produit simple à appliquer attention ce n'est pas une coloration mais l'effet est naturel pour paraître plus jeune c'est sympa vous pouvez essayer en toute confiante;0.0;0.0001452613883371025;0.0007518993899950002;0.00042472432871854145;0.0;3.881310215901572e-05;0.001373325911614214;0.0;0.0;0.0008596834497359274;0.0054218915946317135;0.0011619060439724143;0.0004731089117460987;0.004540550023690227;0.0459538409348278;0.004529289915647834;0.003823371758790959;0.008932177938510442;0.0;0.004044648277380451;0.0017878705321493298;0.004005246182265505
2903;Excellent produit qui m'avait été conseillé par mon coiffeur.;0.0;0.004464957468191099;0.0;0.0018500834433968873;0.0011852142271589774;0.0;0.001657632058785011;0.0;0.0043913544803593114;0.0008949495605915963;0.0041413941794924275;0.0040941467032990985;0.006270456280191913;0.0;0.0028864454319958203;0.0;0.004297789387524737;0.0;0.021310584447743072;0.025851664216882647;0.0016961591649135874;0.020231032271797126
2904;Après avoir enduit ses mains, le produit doit être utilisé sur cheveux secs, afin de leur donner le pli qui nous convient.;0.0;0.0;0.0014222992869181174;0.002414276815726668;0.0;0.0;0.0;0.0;0.0939642939145449;0.0;0.00013884029023923466;0.0;0.00031168979732921164;0.0;0.0;0.0035734513292933136;0.12026621356010932;0.0006198200349697998;0.0;0.002524256386330113;0.0;0.0
2905;Je l'utilise depuis 2 ans en remplacement du gel Ball de l'Oréal qui a été supprimé. (la cire de couleur verte);0.0;0.0;0.00012755645057410957;0.0;0.0;8.086460452854287e-05;0.0014591449044991372;0.0;0.007631484989090183;0.0;0.07771342674219585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12057779211883556;0.0;0.00690002065287638
2906;C'est le seul, qui à mon avis, peut le remplacer.;0.0;0.00012562627047864026;0.0005346199629608741;0.0;0.0;0.0;0.0;0.0;0.004401848553212327;0.0001731743746995677;0.0003516648734945371;0.0;0.0005024548481293585;0.0;0.0;0.0011222964251308123;0.0013358222710189319;0.012466505409544302;0.003259498696200729;0.0;0.0005485519393725856;0.0
2907;jamais decue de ce shampoing foncé les filles vous allez pas le regrettez il eclaircie brille et hydrates les mèches blondes ou jaunes , j'ai des mèches blondes clairs et quand je les lavent je laisse poser 2 mn le shampoing et je rince mes mèches sont blanches et magnifique;0.001516875593285135;0.0;0.0004463845055124427;0.007304482390111381;0.0;0.0010259883571828979;0.001174395431071356;0.002236143399897959;0.007919157687289569;0.0035875690661780145;0.041974424549168866;0.006368268910225396;9.565958514995745e-05;0.011492094800522542;0.0028141475012232065;0.002602955123522394;0.005422572727846514;0.0014995923766731058;0.008426095391822984;0.01705699104874546;0.0;0.0
2908;fidèle à la marque et à cette gamme !pour mes cheveux épais et frisés, je retrouve une souplesse et douceur.;0.0011717745068538807;0.0010644619469255077;0.00017867025635342535;0.0019932907203548565;0.00026576843195609556;0.0010821817459170488;0.0008169475905866208;0.0014370142533479653;0.0010612423413234595;0.0019524839309898968;0.005048167941814208;0.0002568983282457417;0.005365853340118182;0.02219218713830244;0.0;0.007377458852019133;0.01303279247079163;0.001142986097597973;0.008408251663977618;0.006236867139240496;0.005121346970525858;0.0004544145848843188
