;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
4735;triple;0.0;0.002620821456453683;0.0037017513082785963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002128075607660014;0.0;0.0;0.0;0.008401179835473505;0.0;0.0;0.0;0.005967238449275994
4736;triste;0.002722856702306893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010181762099095316;0.0;0.0;0.0016892007171645977;0.0;0.0;0.0;0.0;0.0;0.0
4737;trnd;0.0001935902513116487;0.0;0.0;0.0;0.0;0.0136313972422708;0.0;0.00212758695693988;0.0016167441701763342;0.0020112186819057835;0.0;0.0;0.002908961976751194;0.006715095757370287;0.004457553924215146;0.0;0.0;0.00036242713310012317;0.0;0.0;0.0;0.0
4738;tro;0.002883530822564088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.917143066147437e-05;0.0;0.002403027038438349;2.3139555741541046e-05;0.0;0.00016911476356601144;5.8621295208376895e-05;0.0;0.0
4739;trompe;0.0;0.0;0.0;0.004742899248635396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00043528587015378365;0.0008852999369471927;0.0;0.0;7.106084897229993e-05;0.0;0.0;0.0;0.0
4740;tromper;0.000548055450541547;0.0028462068682862268;0.0;0.0;0.0;0.0;0.0004305963899501349;0.0;0.0;0.0;0.0008503624563033136;0.0;0.0;0.0;0.0;0.004900018671737932;0.0055753775227891786;0.0031807458072267833;0.0008950190374558488;0.0;0.0022455094148628014;0.0
4741;trompeur;0.0;0.004730975189378855;0.001766182291991828;0.0;1.6033938744146426e-05;0.0;0.0;0.0;0.006635370453821765;0.0;1.331573208911802e-05;0.0;0.0;0.0;0.0;0.0003912360205448444;0.0003753851300788308;0.0;0.0;0.0;0.001717589870131649;0.0
4742;trompez;0.0;0.0;0.0;0.0;4.6963736931289055e-06;0.0;3.3595928466267613e-05;0.0;0.00044480878228860443;0.0;0.0;0.0;0.0;0.0;0.0;0.0005038179960707689;0.0;0.0;0.0;0.0;0.0;0.0012149237989284051
4743;trou;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011159857300561012;0.0;3.355392049666343e-05;2.3393040078376996e-05;0.0;0.00011949310445080525;0.00016424266398611033;0.0016466788146187138;0.0;0.0007614450977333137;0.0;0.0;0.00035979952186229925;7.022971707051226e-05
4744;trourner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021064396710812755;0.0;0.0;0.0;0.0;0.0003439737983209509;0.0;0.00116994865419487;0.00019814641874514428;0.00022010317416631546;7.550695102153517e-05;0.0;0.001157160320831822;0.0
4745;trousse;0.0;0.0;0.0;0.0;0.0;0.0;0.00010785378683800899;0.0;0.0001431542306911819;0.0;0.0;0.0;0.0;0.0;0.0;0.013215719871340187;0.0;0.0024826319079733405;9.150798471553225e-05;0.0;0.008542027255030404;0.0
4746;trouvaille;0.0003944204503171562;0.0;0.0;0.0029565177436519843;0.0;0.0;0.0;0.0;0.0;0.0;0.004017421080137829;0.0;0.0;0.0;0.0;0.0;0.0;0.00011697689933193082;0.0;0.0;0.0004178040715920971;0.0
4747;trouvais;6.893674418708211e-05;0.0;0.006717697917035414;0.0;0.0;0.0;0.0;0.0;0.0;0.012970804036236716;0.0;0.0;0.0;0.0026188734405677757;0.0;0.0;0.0197487983608807;0.0;0.0;0.0;0.0;0.0
4748;trouve;0.0;0.025940640725475392;0.007955263485878895;0.0;0.0;0.0;0.0;0.0014384810766710624;0.020638228032836672;0.03211299745249624;0.03574602771906939;0.0;0.002283172929384699;0.02018434794863705;0.00037680074348414545;0.04883806964830575;0.020254292128211844;0.00020642161824092306;0.0;0.08927400628597411;0.030419701406195272;0.06827211472807922
4749;trouver;0.003213537033877069;0.08731341831889304;0.0;0.03913350632783867;0.0;0.018474125623407202;0.002571027065396755;0.0;0.01236664479372902;0.015609135081635627;0.0;0.0022505115067868505;0.0;0.0020303968432520245;0.004295165908418607;0.09249290683804771;0.06633967234322996;0.0296230946569553;0.19851358071285388;0.08440068033139374;0.012011535038918523;0.046726417380926345
4750;trouverez;0.0;0.006504593587075089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.134744277727872e-05;0.0010890495566375235;0.0;0.0;0.00012562540011816186;0.0
4751;trouves;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021470360959695927;0.0106500679201535;0.0;0.0;0.0
4752;trouvons;0.0;0.0;0.0;8.372241714527965e-06;0.0003136848242005839;1.8373531632681693e-05;9.025159321521176e-05;0.0;0.000239132626293988;0.0;3.5634559931601585e-05;0.00010561846785534614;0.0;0.0;0.00027271226216133907;0.0002931029362732135;8.464956003119638e-05;0.0;0.0;0.0;0.0002915032864871776;0.0
4753;trouvé;0.0;0.0;0.0017362945838260049;0.0;0.0;0.0;0.0;0.0;0.006821598724823334;0.0;0.0;0.0001509233463907074;0.0;9.663535438011645e-05;0.002691985510999956;0.001564073213980581;0.0;0.0016175888162967408;1.1275996594980341e-05;0.0;0.0012460167840371704;0.0
4754;trova;0.0;0.0;0.0;1.2473802832998007e-05;0.0;0.0;0.0;0.0;0.0;7.318644663887972e-07;6.186760248330063e-05;0.0;0.0;7.680490117182553e-06;1.0287675764360107e-05;0.0;0.0;2.0039113345616635e-06;0.0;0.0;0.0;0.0
4755;trucs;0.0;0.0;0.000624920079353662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017285505186787097;0.0024767619280599423;0.0030682280210320833;0.0005743185072227177;0.00013363709820751304;0.0;0.0006979998018548524;8.487108772114405e-05;0.0;4.839097317601639e-05;0.0
4756;true;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012119258659494757;0.0;0.0014046199422792038;0.0;0.0;0.0;0.0;0.01354477995146384;0.0;0.0;0.0;0.0
4757;trzs;0.0;0.0;0.0034248499319030254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011352098091622178
4758;trésor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0511517232871175e-05;0.0;0.0;5.769665114462856e-07;0.0;0.0;8.578159092702042e-06;0.0;0.0;0.0;1.24077214658833e-06;0.0;0.0;0.0
4759;trône;0.0;0.003163226146124431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001078253735114616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4760;tt;0.0012567612964477107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018702630799220216;0.0004341742180562228;0.0;0.0005049777052422615;0.0002638400525150683;2.75526332771149e-05;0.0004923531831649914;9.786175576531176e-05;0.0;0.0
4761;tte;0.0029162474095058982;0.0;0.0;0.0;0.0;0.0;0.007673123958112648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005849839285741341;0.0;0.00039764102086694403;0.0;0.0;0.0;1.9237596354705742e-05
4762;ttes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
4763;ttjs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0051146916287401365;0.0;0.0;0.0;0.0;0.0;0.006729754959175137;0.0;0.0012045729459363287;0.0;0.0;0.0;0.0
4764;tube;0.0;0.0;0.0;0.010671440157709398;0.005546476404413412;0.0;0.0005348665077402625;0.002736475195894632;0.014959537336469821;0.004254375366793256;0.0015243295384401029;0.0010982178485956066;0.0010936603421641269;0.0;0.024123269380967104;0.04677572902315681;0.002444314075216267;0.04694229128372679;0.0;0.011635934440628187;0.008492735349908517;0.006238340200359638
4765;tuber;0.0005329354580216379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.42648760407116e-05;0.0;0.0;0.0061688335992908135;0.0048949822824008345;0.0001764123665993266;0.001557485974977384;0.0007519158780641124;0.00013922439098781845;0.0;0.0
4766;tuer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012886507328403806;0.0;0.0;0.010630665399829759;0.0;0.0;0.0;0.0;0.0
4767;tuerie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00792898478691522;0.0;0.0;0.0;0.0;0.0;0.0
4768;tuto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002196105787121822;0.00011940205555955852;0.0;8.084223921602242e-05;0.0018383388151402824;0.0;0.0;0.0003476059077111331;0.00010489374688259897;0.0;0.0;0.00023445245284642725
4769;tutoriels;0.0;0.0037643236677007406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001918171275352537;0.0;0.00010290222155585271;0.00010908008710034628;0.0;0.0005835186525097744;0.0;0.0012244414772295022;0.0
4770;twice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010135824222979384;0.0;0.0038573186614384025;0.00021304374667923222;0.0;0.0;0.0
4771;tyoe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016269133568916434;0.0;0.0;0.0;0.0;0.0017735674167871193;1.5904701770311356e-05;0.001219288148534916;0.0;0.0;0.0;0.00014617112209507578;0.0;0.0
4772;type;0.0;0.011461707896443735;0.0061664959029481695;0.08070275106446485;0.002815744241344741;0.0;0.0;0.0;0.00265733910735909;0.0;0.02241918397763149;0.0;0.0;0.0;0.005352078402061378;0.0009160590554873634;0.0;0.012901128770024337;0.0;0.0;0.003356364211447732;0.032776336242033355
4773;typique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4430925081697935e-05;0.0;0.0012260169827287713;0.0;6.88697244405916e-05;0.0;0.0;0.0007651466391114665;0.0;0.0;0.0;0.0;0.0002134501895301117;0.0005159405594122237
4774;typé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
4775;tâche;0.0;0.0;0.0;0.024245980759534675;0.0;0.0;0.0;0.0;0.002161088884245256;0.008350105034807112;0.0034830841851908895;0.0;0.0;0.0;0.003998632603926322;0.010320731840053804;0.0;0.0;0.0;0.0;0.0;0.0
4776;tâcher;0.0021852535024312137;0.0;0.0;0.0;0.0;0.0;0.0;0.00022075587479049744;0.0;0.0;0.007404201900891742;0.0;0.0;0.0002469868281928869;0.0;0.0;0.0;0.0;0.0;1.797169805817064e-05;0.0;0.0
4777;tâches;0.0009680006572778719;5.530140922652075e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0043812085006379835;0.00023986097110293084;0.0;1.0518745645428473e-05;0.0002032227461508812;0.0;0.0004237521306536133;0.0
4778;tès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
4779;tél;0.0;0.0;0.0;0.0;0.0;3.1882504249036183e-06;0.0;0.0;2.8079189649982943e-05;0.0;0.0;4.671327852818458e-05;0.0;0.0001058205441563956;3.59553357106208e-05;0.0005846528767951018;0.0;0.00043810632318458604;0.0;1.8845997257102676e-05;0.0;0.0
4780;téléscopique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1522685907139149e-06;0.0013732028941158413;0.00014252918362479356;0.000619593411891149;7.151131309210778e-05;0.00011494583184475988;0.0;0.0
4781;tête;0.0004056671597056499;0.0002432284669377524;0.0;0.0;0.0007835877721844464;0.0;0.002161747612789218;0.006366834288777947;0.0;0.0;0.0011978396811536307;1.9457768317818686e-05;0.0;0.0015789109376325378;0.003014505376217187;0.010735155746417709;0.005228833011643108;0.007176272486525884;0.0013163316359432887;0.003750134128794664;0.0;0.008756332706193365
4782;tôt;0.0035327469224840057;0.0;0.0022676527137960763;0.007789680603345804;0.0;0.003694764069195838;0.0013897516158331194;0.0;0.0;0.0;0.0033785347906986956;0.004602038731366598;0.0;0.001584193867555509;0.0;0.003165863088674865;0.0;0.0027087193234116426;0.008647752728663156;0.00019067920307226215;0.0;0.0
4783;uilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
4784;ulisitation;0.0018025708278477963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004773321380298288;0.0;0.0;0.0;0.0;0.0;0.0045089378347552694;0.00022964631278219505;0.0;3.2918952396898256e-05;0.0;6.768369819755016e-05;0.0;0.0
4785;ultra;0.010005161679319067;0.0;0.0;0.0;0.0;0.0;0.0;0.010931115784629606;0.0;0.0028489025265405407;0.0;0.026378889778640405;0.0;0.0;5.999953567353083e-05;0.0025531355056190226;0.010563212200700368;0.0;0.00827591144166078;0.0;0.0;0.002989277323411402
4786;ultraliquide;0.0;0.0;0.0;0.009306893492790468;0.0;0.0;0.0;0.0;3.232721599209714e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046290673403633623;0.0
4787;umpa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005419702875911322;1.8761498676177581e-06;8.154675887505983e-05;0.0;0.0;0.0002685597144203945;0.00024202125348236363;0.0002646065967340226;0.0;0.0;8.742555123819224e-05;0.0
4788;un;0.0;0.002102875264677457;0.0;0.0;0.0;0.00416207115789312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005138087670607731;0.007602454556363504;0.007331857119993929;0.0;0.0;0.0
4789;unanimité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009645755568319201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.143612553279749e-05;0.0;0.0;0.0;0.0;0.00040180890938124264;0.0
4790;undertone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005419702875911322;1.8761498676177581e-06;8.154675887505983e-05;0.0;0.0;0.0002685597144203945;0.00024202125348236363;0.0002646065967340226;0.0;0.0;8.742555123819224e-05;0.0
4791;unie;0.0;0.0;0.0;0.003888129770821631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.204243012243608e-05;0.0;0.0;0.0;0.004484137447935285;0.0;0.0
4792;unifi;0.0;0.0;0.0;0.005987818833450795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007159108677119329;0.0;0.0;0.0;0.0;0.0;0.0
4793;unifiant;0.0;0.0;0.0;0.004075241977610399;0.0;0.0;0.0;0.0;0.001981047314107454;0.0;0.0;0.0;0.0;1.7487652338793894e-05;0.0;0.002051155123441798;0.0;0.0;0.0;0.0;0.0009287123659786402;0.0
4794;unifie;0.0007279263413428078;0.0009297391438425836;0.0;0.0025426363722969355;0.0;0.0;0.000848392905086853;0.0;0.0;0.0;0.001067471118971162;0.0;0.0;0.0;0.0;0.004540773337930437;0.0;0.0016576841042169803;0.0;0.0;0.00398104869655703;0.0
4795;unifier;0.0;0.0;0.0;0.018217943432745985;0.0;0.0025635601362725296;0.0;0.0;0.0006334038086596741;0.0;0.003117570955842698;0.0030051656796319924;0.0006839945975763769;0.0;0.003273779722116257;0.01252962535314063;0.0;0.0;0.0;0.0;0.0;0.009706436607987588
4796;uniforme;0.00390314677304227;0.0;0.007822224035879705;0.0;0.0;0.0;0.0;0.0;0.0020517280176280605;0.0;0.0;0.0;0.0;0.0;0.008569495813799571;0.015864796180171205;0.0;0.0;0.0;0.00984905654921738;0.0;0.0
4797;uniformise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010014400735019106;0.0070398079377092995;0.0;0.0;0.0;0.0;0.0;0.0
4798;uniformiser;0.0;0.0016231145163597516;0.0;0.002491127797901579;0.0;0.0;0.0;0.0;0.002411221517353766;0.0;0.0;0.0;0.0;0.0;0.0;0.0018983221496524409;0.0;0.0;0.00013297387266476802;0.0036752438956822596;0.0;0.0
4799;uniformité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011030773176979622;0.0;0.0;0.0;0.0;0.0;0.0;0.0005052329113746462;0.0;0.0;0.0;0.0035750581665051633;0.0;0.0
4800;uniq;0.001899065416081113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000256820548933541;2.1681246538446482e-05;0.0007984751710823465;0.0;0.0;0.001014129652526344;0.0;0.0;0.00021774470579256924;0.00014402195130207057;0.000544902321276189;0.0005062452958112259;0.00016611521711536512;0.00017522809144846594
4801;uniquement;2.0516577299596545e-06;0.0;0.0003070149363013158;0.005502348215424663;0.0;0.0;0.004931073204611868;0.0011818465708946025;0.0024540194295366415;0.0;0.0;0.0;0.0;0.009879892430997538;0.0;0.0035136701739876238;0.0032936323152280055;0.0032996489700787353;0.0;0.003247296488071366;0.0015114003185968292;0.00867067428625415
4802;unité;0.0012609921159059594;0.0;0.001969024612926409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0065298423713753325;0.0;0.0
4803;universel;0.0;0.0;0.0;0.00033538433158317063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004904177356338852;0.0;0.0003597935792578288;0.0;0.0;0.0;0.0
4804;untilisé;2.9434209711026676e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.506860190725732e-05;0.0;0.00029027327385776797;0.0;0.0;0.0;0.0
4805;up;0.0;0.0;0.0;0.0;0.0;0.0;0.001480202981871948;0.0;0.0;0.0;0.0;0.0;3.496689980810788e-05;0.0;1.0000175279093402e-05;0.0013037871506178641;5.977166097986406e-05;0.0;3.64562906342027e-05;0.0;0.0;1.5793903761791776e-05
4806;upercule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01154162642258223;0.0032589003726206877;0.0;0.0;0.0;0.0
4807;urgence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004948199388602866;0.0;0.0;0.0;0.0027275636282417487;0.004870252243744127;0.0;0.0;0.0;0.0;0.00043734336766242213;0.0
4808;urgent;0.0;0.0;0.0;0.0;2.377072268288658e-05;0.0;0.0;0.0;0.0019822996601926565;0.0;0.0;0.0;0.0;0.0;8.607552696573582e-05;0.000712074484618288;0.0;0.00021505112949459434;0.0;0.0;1.9181406549103676e-05;4.066981071106605e-05
4809;uros;0.0;0.004005226494435233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.39414295206136e-05;0.0;0.0;0.0022815721120037573;0.0008699933504167634;0.0;0.0;0.00033411224323566833;0.0;0.0;0.0005396320265076748
4810;usable;0.0;0.0;0.0;0.0;0.0;2.610671844536174e-06;0.0;0.0;6.243311089066348e-06;0.0;1.1389058593897575e-05;3.882898340348353e-05;0.0;0.0;0.0;0.0;0.0;0.00014711908396534265;0.0;0.0;1.4373094624346815e-05;0.0
4811;usage;0.0;0.0;0.008626099148082055;0.012556390911429826;0.0;0.0;0.0;0.03208295013727071;0.014686362336002784;0.0027565794745805176;0.0;0.02362734131677476;0.004201085497011286;0.0;0.005804305154492895;0.039879857204347675;0.0;0.007307277694446041;0.0;0.0;0.023817475764047642;0.0
4812;usagers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.846274993547549e-05;0.0;0.0018752597100694512;0.00010617475460521722;0.00010892448623839452;0.0;0.0
4813;user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005041362209816794;0.0;0.0;0.004676867602183916;0.0;0.0;0.0;0.0;0.0
4814;usuel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005239540627012235;1.4271566157527072e-05;0.0;0.0005259479971981217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4815;usé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031610526994695584;0.0;0.0;0.0;0.0;0.0008799607769467378;0.0
4816;utiiser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021571624065081806;0.0001479394177127854;0.0;0.0;7.970715890154894e-05;0.0;0.0;0.0;0.0004149490475788347;0.00863711421382279;0.0;0.0
4817;utile;0.006171493700077653;0.0;0.0020089887753627603;0.0;0.0;0.003223866247946774;0.0;0.0012021139456426275;0.0037023612407861358;0.0;0.0029071654413882326;0.0;0.0;0.002414359374633113;0.0012051040663441368;0.0030144990784913136;0.0;0.003521700312077286;0.0;0.0;0.0011008022554957495;0.00911198231561709
4818;utilis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.651038983733515e-05;2.2479649413510126e-05;8.98220106292377e-06;0.0001690750184569473;0.0;0.0;4.509998323988373e-05;0.0;0.0;4.36525790507177e-06;0.0;0.0;3.050903709742316e-06;0.0;4.3896930522688994e-05
4819;utilisa;0.0;0.0;0.0;0.0;0.0;8.603206536140567e-05;0.0;0.0;0.0;0.0;8.594879688153177e-06;2.1659751114786288e-05;0.0;0.0;0.0;0.0;6.717871771118619e-05;0.002497907860587328;0.00027520399267005126;0.0002101285496005685;0.0;0.000297462482586877
4820;utilisable;0.0024715337682328993;0.0;0.004378165160502605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009400968382809046;0.0;0.0;0.00014553715154498365;0.0;0.002544858119776401;0.0002553057697586591;0.003523233751723481;0.017666263049510297;0.0;0.0;0.0009408802322740988
4821;utilisaient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005451234778415093;0.0;0.0;0.0;0.0;0.0;0.0
4822;utilisais;0.0;0.0;0.0039546138325396605;0.0014258583355726386;0.0;0.0;0.0;0.0;0.0;0.0;0.002424310029759298;6.448907545041043e-05;0.0;0.005252224729784457;0.0022541814135881287;0.0007867015961462848;0.004806533323326833;0.004718980195054579;0.012791547598195346;0.0012289877750348674;0.0;0.0
4823;utilisant;0.0010489178393502559;0.0021693116623680126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.713722500133219e-06;8.580534621058666e-05;0.00018102386342427947;0.0;0.0006605793096757976;0.0002371160503782973;0.0;0.0003815648202463791;0.0009325255112577785;0.0005790447609409163;0.0006184341170329471;0.0;0.0001073955290381169
4824;utilisateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007180002814087625;0.0;3.55867203792097e-05;0.00037929649019957385;0.0;0.00016114205106912074;0.000975771241086958;0.0;0.0;0.0031240635363441547;0.0013170418343186076;0.0011476926044201126;0.0;0.0
4825;utilisateurs;0.0;0.0;0.0;0.0;0.006213344884426313;0.0;0.0;0.0;0.00010683649698008346;6.410204685639175e-05;0.0015228791649931344;0.0;0.0;0.0008605365349180267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4826;utilisation;0.002536403953601715;0.0;0.0;0.03676641568068927;0.02283289824057742;0.012957940874684042;0.0;0.07598801537361896;0.0;0.0316371784119038;0.0;0.0;0.043095053468499935;0.010089737619168718;0.8899583755999423;0.0;0.007699211850909321;0.0;0.009457287634054299;0.0;0.15585394073103653;0.0
4827;utilisatrice;0.0;0.00015548893969101672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022656879398523882;0.0;0.000723733292795618;0.0;0.0;0.0;0.002888972820652879;0.001136309190006592;0.0
4828;utilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8366417006473104;0.0;0.0
4829;utilisent;0.0;0.007825939205943743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012053516039973098;0.0;0.0;0.0012821993637445613;0.0;0.0;0.0;0.0003158694710316314;0.0;0.01674827253167933;0.00917260668104111
4830;utiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.368060908670043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4831;utiliserai;0.0;0.0;0.0;0.0;0.0;0.0;0.00781866329269849;0.0;0.0;0.0;0.00010518062830042748;0.0;9.865457159311358e-07;2.665542624607576e-05;0.0;0.0016921014132031738;0.0;0.00028872233993604567;0.00011487272610262325;0.0014500223010972414;0.0;0.00041288874141220326
4832;utiliserez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025757014474960854;0.0004014758831069009;0.0;0.0;0.0;0.000943279555723892;0.0007879874158141231;0.0
4833;utilisez;0.0038596532242800934;0.0;0.0;0.0041731921021334745;0.0;0.0;0.0;0.00041402642974224625;0.0004385865872621007;0.0;0.0007584096423777938;0.0;0.006665054210750756;0.004927733011369217;0.005075045646468966;0.0;0.0;0.005173514501818775;0.0;0.001629333241202988;0.0;0.0
4834;utilisons;1.6113325763031245e-05;0.0003145369728233046;0.0;0.0;9.850229064206125e-05;0.0;0.0;0.0;0.0004767565333720804;0.0;0.0;0.0;4.190349159202565e-05;0.00014992053051228826;0.0;0.0;0.0;4.374495277184654e-05;0.00048495336237428844;0.00038098866804361177;4.27027255689776e-05;0.0
4835;utilisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00035128900772633733;0.003503613347774526;0.0003878563367959973;0.0;3.2695075213481435e-06;0.0;0.0;0.0002358411122296233;0.0
4836;utilité;0.0;0.0;0.0;0.00047573672818191867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01279249284118567;0.0;0.0;0.0;0.0;0.0;0.0
4837;utillisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.711320836831423e-208
4838;utilse;0.0;0.0;0.0;4.511813237597512e-05;0.0;5.268215071210101e-05;0.0;0.0;0.0003758525084235982;0.0;4.3077412116098755e-05;0.00017281353109430182;8.385158060801015e-05;0.0;0.0;0.00011087901247364138;6.741689894778616e-05;0.0005409143966652054;4.183280027592165e-05;0.0002066271935419262;0.00010778655345083798;0.0
4839;utiluse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8698113878708665e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006945432912315911;0.0;0.0006586083404048953;0.0;0.0
4840;utlilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014419589748164056;0.0;0.0;0.0;0.0;0.00040446821094914254;0.0;0.0;0.0;0.012343229625573821;0.0;0.0017738125562877674;0.0;1.8688806019672465e-05
