;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
2734;magique;0.0;0.001509697425378905;0.0;0.006207991023599508;0.004627251462331392;0.0;0.0;0.0;0.0013269381190175924;0.0;0.013927022731794334;0.018910232242264343;0.009091099870844048;0.0627339146727385;0.003592058290822702;0.021608819625202842;0.0
2735;magnifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003609005957343888;0.0;0.00010842426526676272;0.0;0.0013487351071211028;0.0;0.0
2736;magnifique;1.1294508180433446e-05;0.006637856207490892;0.004701182977098916;0.0;0.005123935547279515;0.0;0.0;0.020886157753122813;0.0;0.0;0.1668700720119166;0.0;0.0;0.011149958431399263;0.0;0.02508518565037559;0.0
2737;magnésium;0.0;2.3637031730863838e-05;0.0;0.0002490268172059235;0.0;0.0;0.0;0.0;5.130267883655945e-05;0.0;0.00014038549499304788;6.529676739014101e-05;0.0;0.00013340855032143781;0.0;0.0;6.494181296061232e-05
2738;magsins;0.0;0.007840145455222599;0.0;0.0;0.0;0.0;0.0;0.0;0.0003448919444435226;0.00023037699367440276;0.003295730537104632;0.0;0.0;0.0;0.0;0.0;0.0
2739;mai;0.0;0.0;0.0;0.011638494795744567;0.0;0.0;0.0;0.0;0.0006305691913660788;0.0;0.0;0.000153950573652524;0.0;0.0;0.0;0.0;0.0
2740;mail;0.0;0.0;0.0;0.0;0.0;2.4673819035784614e-05;0.0;0.0;0.0;1.9143261775555162e-07;0.0;0.0;0.0;1.371385154592232e-05;0.0;0.0;0.0016549898121073858
2741;main;0.0;0.0;0.028275111077161914;0.023948034598226926;0.0;0.0;0.0;0.007806861561365506;0.02165227705631892;0.022188026663919003;0.01226227023274368;0.00469258402805933;0.025965161975690335;0.021693249088708157;0.013515891659385482;0.006248452126184336;0.013130630532596404
2742;maintenir;0.0;0.0;0.0017140718954017954;0.0;0.0;0.0;0.01550230172128686;0.0;0.008162752466145938;0.006071904311222863;0.001602173704288693;0.0;0.0;0.0023485125627782408;0.0;0.0;0.001642237334515714
2743;maintien;0.01596797820499446;0.01093401976410153;0.0;0.0;0.0;0.0;0.0;0.005256287401983758;0.0;0.00351359076509088;0.013913421623950694;0.0;0.0;0.0;0.00988993095081048;0.0;0.002060329634588143
2744;maintient;0.0;0.0;0.0;0.0;0.0;0.0;0.012479317879501985;0.0;0.01178305770838399;0.0;0.0;0.0;0.0;0.0;0.009571727660525829;0.0;0.0
2745;maison;0.0016863391937355736;0.0018503096465177073;0.000981698957619063;0.0026368542535215615;0.0;0.0;0.0;0.0006746813032373038;0.002306664534529144;0.0;0.0;0.0;0.0041712569748550135;0.00557775471736435;0.0006288171973933719;0.0;0.006434133111631462
2746;maitriser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012334058346553944;0.0;0.0;0.002312130593217576;0.0;0.0006460671044031426
2747;majorité;0.0;0.0;0.0006055537327997713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023849142729256557;0.007506825756993842;0.0;9.067542277404023e-05;0.00017783816423157621
2748;make;0.0;0.0;0.0;0.0;0.0;0.0;0.0014089540949268143;0.0;0.0;7.62425740833242e-06;0.0006415411371029937;0.0;9.279560076504341e-05;0.0005940951097805213;0.0007205101528782239;0.0006282550723114512;0.00033752655004033044
2749;makeup;0.0;0.0;0.0;5.0521468124987226e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.003987133463692097;0.0;3.056021840676905e-05;1.0296759178278086e-05;0.0001318602557193099;0.0;0.0002913399790417058
2750;mal;0.007231611566995441;0.029366966370643337;0.0;0.0;0.001957276110244101;0.0;0.0;0.003985868093576064;0.03060131766872173;0.0007237892279437794;0.002829146237575808;0.004901608780703014;0.037803957732920834;0.0014295947568752382;0.030620539590717984;0.0;0.04498777234387621
2751;malade;0.0;0.0;0.0;0.00014504872294523061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.333921906242827e-05;4.520170335714338e-05;0.0014785838851970015;0.0;0.0
2752;maladie;0.0;0.0;0.0;5.4028399314183355e-05;0.0;0.0;0.0;0.0;0.0002209806676024004;0.002192729855814882;0.0;0.0;3.569722811209634e-05;0.0004010112071269563;0.0019766110986596903;0.0;0.00020663494566719955
2753;malaxer;0.0006020895429013082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8404733971124047e-05;3.5538166317367265e-05;0.0015297102823478776;0.0;0.0016661441498951543;0.0005331506155802327
2754;malgres;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007072857405739618;0.0;0.0;0.0;0.0;0.0;0.0
2755;malheureusement;0.0;0.001175107332185709;0.0;0.008356239129407757;0.0;0.0;0.0;0.0;0.014441565411817398;0.0;0.008503857283134544;0.0;0.0;0.0005892372201985468;0.00964293420404194;0.0;0.026944829057155104
2756;malheureux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017089067832195717;0.0012924308361721008;0.0;6.636125721984599e-05;0.0007890297903906126;1.123826230221179e-05;0.0004214320929521214
2757;maltraiter;0.0009274359496235585;0.0016431791267420646;0.0;0.0;0.0;0.0;0.0;0.0;0.0005238122079860491;0.0;0.0;0.0;0.0;0.0047493512083304976;0.0;0.0;0.0009330813440722409
2758;manche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015870203300986395;0.006690605003500253;0.0;0.0
2759;mandarine;0.0010191086720223108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00514032757561895;0.0;0.0040274018095978826;0.0;0.0;0.0;0.0
2760;manger;0.0;0.0035978646708368102;0.0014061996209267806;0.0;0.0;0.0;0.002235889237202286;0.0;0.0022800858536676963;0.0;0.0005024376625467102;0.0;0.0;0.012025258333150218;0.0;0.005392221854114027;0.0
2761;maniabilité;0.0;0.0;0.0;0.0;0.0;0.00020944370137192348;0.0;0.0;0.009575646321529383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2762;maniable;0.0;0.0;0.0;0.0;0.0;0.00012737114278305855;0.0;0.0;0.005774298511832581;0.0;0.0;0.00027186818170255164;0.0;0.00042616188455460994;0.0;0.0;0.0005522148401604718
2763;manier;0.0015694455984726417;0.003948528242926792;0.0;0.0016342626360703017;0.0;0.0;0.0;0.0008266373743394172;0.0;0.0;0.006244202980446587;0.005147619378874836;0.0019455699598680421;0.0;0.001050939819237665;0.0;0.0
2764;manifique;0.005722190430899532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020439953968435624;0.0;0.0;0.0;0.0
2765;manipulable;0.0;5.853853330362444e-05;0.0;0.0;0.0;0.0;0.0;0.0;7.847810252783404e-05;0.0;0.0;0.0;0.0;0.0;0.00013267729996230084;0.0;9.260081444410869e-05
2766;manipulation;0.0;0.00841671177045268;0.0021472258853183573;0.0;0.0;0.0;0.0;0.0;0.0;0.0031555634863290726;0.0;0.0;0.0;0.0;0.0009387654720498514;0.0009856311189035886;0.0014460482796615668
2767;manipuler;0.0;0.0;0.0025611079632502642;0.0;0.0;0.0;0.004942481821177267;0.0;0.0;0.003779674046163403;0.0;0.0;0.0;0.0;0.00824175640167075;0.0;0.000312457627602834
2768;manière;0.0008857441647202198;0.0;0.00046733645314582094;0.006518337471074772;0.0;0.0;0.0007450234016766477;0.0;0.007041613798452942;0.0010983717405985767;0.0016419336540798642;0.0;0.0;0.0025134071701676908;0.0033063997528466993;0.002221048527161436;0.001553142916143762
2769;manque;0.0;0.023398189565224468;0.0007654855257156118;0.0006480767702186626;0.0;0.0;0.01487598712325123;0.0;0.0;0.0;0.008847325379107466;0.0;0.00232959369908855;0.0;0.015582543396149678;0.0;0.0
2770;manquer;0.0;0.003174126793024219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008810561024569504;0.0;0.0;0.0;0.0;0.0;0.005179051642985806
2771;manucure;0.0;0.00014157882890811457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003036475492902156;0.0;0.0005781576696866314;0.0005809124569685153;0.00020194317955769865;0.0006251207369108233
2772;maquillage;0.0;0.0;0.0;0.037508190870429024;0.001499487749291948;0.0;0.0425503532128617;0.0;0.058139441769570255;0.0;0.017970258256919346;0.0;0.026129034786889306;0.0;0.03897976104259715;0.0;0.012253810937136268
2773;maquille;0.0;0.0;0.0;0.0004936001471357044;0.0;4.749780076263272e-05;0.0;0.0;0.00022866494769936387;5.937796340027539e-05;0.0004932920555456677;0.0;0.0;0.0001029006930831912;0.0002626067777242816;0.0;6.19582026243935e-05
2774;maquiller;0.0011905859111188543;0.0;0.0;0.016295845575342336;0.0;0.0;0.0023120218723844577;0.0;0.005682916460379036;0.0;0.0022369656921270155;1.1624684166572036e-05;0.0;0.0006784363882566047;0.0032388209073474067;0.0;0.0026292916712567505
2775;marc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.064995410951038e-05;7.4703378651603525e-06;0.0;0.0;0.0001221923071184346;0.00047866317389032515;6.341374319319241e-05;0.0;0.00039193807032927933
2776;marche;0.0;0.0007670380131428072;0.0;0.0;0.006966391039198858;0.0;0.0030184645548177306;8.217808159778137e-05;0.008813675941604824;0.0;0.02407868461306301;0.0030625256152897375;0.0;0.006194239420643547;0.0030391504286016815;0.0;0.026324167145355744
2777;marcher;0.0;0.0;0.0;0.0;0.0;0.00012879380381037645;0.0;0.008807443249489953;0.00044485104853812004;0.00011091228554819174;0.008209045304141866;0.0;0.0;0.0040322665813582875;0.00029051866863933853;0.0005066046842142769;0.0012181698532944601
2778;marché;0.0;0.016521378008520705;0.0007691365776055243;0.0;0.0;0.005710372646334584;0.0010780547062211971;0.0;0.01092617786675369;0.004211870275079274;0.0005326965554856322;0.0;0.0016130180917869527;0.023793704906581767;0.0;7.44766741361337e-05;0.01173542094398994
2779;marge;0.0;5.242855529085519e-05;0.0;0.0;0.0;3.7817138243499555e-05;0.0;0.0;5.314380082581891e-06;0.0;0.00026624069862104643;4.848083933015428e-05;0.00015794930776441535;0.0001156029743573199;0.00014104839488694336;0.0;0.0007104680230558738
2780;mari;0.0033628128641482726;0.00048392444175059313;0.017220206946357543;0.0;0.0;0.006653561474324487;0.0;0.003993123447704069;0.005159617481931699;0.0;0.014769323408786072;0.0;0.0;0.013667839578564798;0.0037869107488313117;0.0;0.016976180189943717
2781;marie;0.0;0.0;0.0;0.007236399734487865;0.0;0.0;0.0;0.0;0.0;0.0;0.0006130117766148716;0.0;0.0;0.0;0.0010038212842249702;0.0;0.0
2782;marine;0.0;0.0;0.014553085456560755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006662426124429006;0.0;0.0;0.0;0.0;0.0;0.002544417058435075
2783;marionnaud;0.0009558109623608821;0.0;0.0;0.0008375987639872407;0.0;0.0001989845692040112;0.005767635828567865;0.0;0.0;0.0;0.0008088701140121989;0.0;0.0021214716702853947;0.0018431679654652474;0.00021484584166572;0.0;0.013751729519823806
2784;marketing;0.0;0.0;0.0;0.000590311272463549;0.0;0.0;0.0;0.0;0.00044374518281848984;0.00021346362598365266;0.0005222847691466574;0.0;0.0;0.0013051731036521313;0.00021024589334954187;0.0;0.0006248344145929947
2785;marque;0.009113904049582833;0.07274630591373829;0.003711357809840856;0.0009314381985684482;0.0;0.026918863586326527;0.017170420399657268;0.0002508718251905559;0.0;0.0017032974092026486;0.012069268077143142;0.0;0.001778538837876282;0.11418362488684788;0.027183995709127207;0.07692070022636016;0.13629594898342867
2786;marquer;0.005003773819138197;0.01258845692136712;0.0;0.015219259156017809;0.0;0.0022312648113299366;0.0;0.002957652987892752;0.006377335087412557;0.0004951914278999833;0.002816099726012343;0.0;0.002585258009855275;0.0007541023626627277;0.009280546901559378;0.0;0.012017139773969232
2787;marques;0.0050068965200844;0.0;0.0;0.002595936478816352;0.0;0.0;0.0001880404808863227;0.0024613895696761288;0.0;0.0;0.0008546764163334192;0.0;0.011113774596985397;0.0017986466065032798;0.0030642494071962487;0.009503114394569589;0.014908723928472027
2788;marron;0.0006704587255940081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03837898840149486;0.0;0.0;0.0;0.0011436294256128479;0.006353734265311039;0.0023318076059598565
2789;mars;0.0;0.0;0.0;0.0036596758924858424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005618160055148401;0.0;0.0;0.0;0.0
2790;martinique;0.0015702702629621476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002462867147811165;0.0;5.670904616816672e-05;0.00014738599744632046;0.0;0.0003001673543121972;0.0
2791;maryline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027546705465328407;8.892939536126803e-05;0.0014602781337372025;0.00018271957807690503;0.0;0.0004073058016511174;0.0013248530181385245;0.0;2.4832989529907343e-05
2792;mascaras;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021630342789867918;6.347735500258142e-05;0.0005866687028748471;0.0;0.00012952558739437675;0.0009732931294304139;0.0012250957927510103;0.004160409025247244;0.0013622485144348878
2793;masculin;0.0;0.0022663163805682913;0.0015535917919986652;0.0;0.0;0.0;0.0;0.0;0.00322535414350291;0.0;0.004054919101157216;0.0;0.0;0.0;0.0;0.0;0.0010146422906570115
2794;mask;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.215841860637467e-237
2795;masquant;0.0009798355638338597;0.0013698384190512388;0.0;1.4348404673385116e-06;0.0;0.0;0.0009312536313436151;0.0;0.0;0.0;0.0021894334075534773;0.0;0.0;0.0;0.0;0.0;0.001635397762797862
2796;masque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.102913160842026;0.0;0.0;0.0
2797;masquer;0.0;0.0;0.00770823026247019;0.0038605998411948765;0.0;0.0;0.0;0.0;0.0018505073364045639;0.00014496472897367207;0.0015388660573267643;0.0;0.0;0.00838940948965326;0.000815010850422921;0.0;0.0
2798;masques;0.0;0.0;0.0;0.0;0.0;0.0046987285396709695;0.0;0.013494263974808523;0.010234111043567685;0.0;0.0;0.0;0.0;0.007293545618654403;0.0;0.002054767400075466;0.002069193250346958
2799;massage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00782281134457199;0.010846502756522807;0.020297877539009846;0.003609635357633666
2800;masse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00420629633889456;0.005382411531107001;0.0;0.0;0.0;0.0;0.011680504887568992;0.0;0.0
2801;masser;0.0005641342154978757;0.0;0.005271164184328364;0.003884565871281757;0.0;0.0;0.0025251019623290473;0.0;0.0012935095063441847;0.0;0.00044066660404085486;0.0;0.0012638481832338286;0.0027966109785687882;0.010784192857848006;0.0;0.0003381803990762252
2802;massue;0.0009651373549435516;0.0;0.0;0.0;0.0;0.0;0.0;0.0019380042058774443;0.00013945013983307275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.560264760942675e-05
2803;mat;0.009041058192040615;0.0;0.0;0.0688372025139348;0.0;0.0;0.0;0.0;0.0;0.0;0.014576207627178159;0.0;0.0;0.0;0.020243714359897625;0.0;0.001972469020427992
2804;match;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.251528457941578e-05;0.00337751785093363;0.0;0.0011347225803947929;0.0;0.0;0.0;0.010419177478482495
2805;maternel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008133070633653193
2806;matifiant;0.0;0.0;0.0;0.0041919912633146495;0.0;0.0;0.0;0.0007857576182607657;0.008952691031277531;0.0;0.0;0.0;0.0026539180889700014;0.0;0.002508861357590903;0.0;0.0
2807;matifiante;0.0;0.0;0.0;0.005671767418028835;0.0;0.0;0.0;0.0;0.004007412759704511;0.0;0.0006183788374474786;0.0;0.0;0.0;0.0028062108127703813;0.0;0.0
2808;matifie;0.0;0.0;0.0007438325498207007;0.0019994907960940306;0.0;0.0;0.0;0.0;0.0;0.0;0.0005585603368878774;0.0;0.0;0.0020243158067741926;0.0004724302369576297;0.0;0.0
2809;matifier;0.0;0.0;0.0;0.02439140091358689;0.0;0.0021007397234783904;0.0;0.0;0.0;0.00310992159781667;0.004878665606315904;0.0024163996393237355;0.0;0.0;0.021183829203291503;0.0;0.0
2810;matin;0.0014794231645524913;0.0;0.0;0.024265370639531294;0.0;0.007648056861281575;0.0;0.0;0.013112897754386732;0.0;0.0009361679543656447;0.0;0.0;0.0;0.033136740168413274;0.041159684079224525;0.007564640742145966
2811;matins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.622533101839028e-05
2812;matinée;0.0;0.0;0.0;0.0;0.0;0.022113618626902257;0.0;0.0;0.0;0.0;0.004674630657638201;0.0;0.0;0.0;0.0;0.0;0.0
2813;matière;0.0;0.0;0.0;0.007980771879751984;0.0;0.0;0.0;0.0;0.0;0.004438005385182508;8.599316836913206e-05;0.0;0.006343578500912143;0.0004989393169194774;0.012807508474646739;0.0;0.005174573985863547
2814;matte;0.00043586799042740545;0.0017345687049132648;0.0;0.002808146816352989;0.0;0.0;0.00043213884685519083;0.0;0.0;0.0;0.0021621351660586837;0.0;0.004576275136394199;0.0;0.0005435353049730966;0.010576034185155249;0.0015760933850934367
2815;mature;0.002053087377710712;0.0;0.0;0.03861383216104318;0.0;0.004066573643850077;0.0;0.0;0.0012746478031462913;0.0;0.007840999594759855;0.0;0.00034593416247190464;0.0006145585539617702;0.0;0.0;0.0
2816;matures;0.005137256398191378;0.0;6.0123028245054875e-05;0.0;0.0;0.017576530956864976;0.0;0.0;0.0;0.0;0.009864196907709207;0.0;0.0005277733957024293;0.0;0.0;0.0;0.001169168142400611
2817;matériel;0.0;0.0;0.0;1.0232519119047299e-05;0.0;0.0;2.367829587895106e-05;0.0;0.0;5.4488070615261554e-05;6.236398647917329e-05;0.0;9.568176620181268e-06;0.0;0.0001014300817849348;0.0;0.0003781380767095903
2818;maus;0.0;0.0;0.0;0.013496261950763736;0.0;0.0;0.0;0.0;0.01502897511500944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2819;mauvais;0.006280011891351373;0.016211058775874036;0.009662778124257903;0.0;0.00972642185964876;0.0;0.00599343825552391;0.0;0.0;0.0;0.0024646085225393344;0.0;0.0007270910286804529;0.0045544901240056794;0.002104920790232731;0.0;0.045586121584402256
2820;mauve;0.0014769007587679633;0.001374934027973028;0.0;0.0;0.0;0.0;0.0030233301424194524;0.0;0.004049599926788957;0.00021584016490459475;0.0016690128899994052;0.0;0.0;0.0;0.0;0.0;0.0009759526924171494
2821;max;0.0;0.0;0.003889801433411453;0.0;0.0;0.0;0.0;0.0;0.0;0.002606464893268174;0.0011520739173882957;0.0;0.0;0.0003082612496518312;0.002471037903642751;0.0005930350710335409;0.0007201281792062661
2822;maximizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004371183414512519;0.0;0.0;0.00012194073878688233;0.0002874914130919325;0.0;0.0;0.0;0.0014264716535036654
2823;maximum;0.0006789718646397769;0.0;0.007506990917151649;0.0;0.0;0.0;0.0;0.0001703541044013535;0.004033348119284912;0.003372932999131238;0.017827566247015234;0.0;0.0;0.003544966632839029;0.0012717923036647469;0.010119812883833757;0.0
2824;maybelline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024586835281823844;0.0;0.0;0.0;0.0003274018805348621;0.0002177896526522509;0.0007209246074702297
2825;mcit;0.0;0.0;0.0;0.0;0.0;0.0;1.913296159175853e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00046022594169623437;0.0009779206864056055;0.00012643468218473457;5.6210205352460865e-05
2826;mdrrr;0.0;0.0;0.0;0.0023664709250813985;0.0;0.0;0.0;0.0;6.259436002596811e-05;0.0;0.0;1.871348949762823e-05;0.0012948549194091669;0.00014839682524184507;0.0;0.0;3.9010321553983914e-05
2827;mea;0.0;0.0;0.0;0.0006824151866454839;0.0;0.0;0.0;0.0;8.815945211188709e-05;0.0;0.00018860614447160378;0.0;0.0001138385343133712;0.0003614784597271706;0.0;0.001066183596887837;0.000365197123548358
2828;mec;0.0;0.0;0.0;0.0;0.0;0.0;1.2875960984410318e-05;0.0;2.311092323128475e-05;2.8899862550284367e-05;0.0005180012744910904;0.00012690587328243876;4.332533965009704e-05;4.0152494690815734e-05;0.0;0.0;0.0008296567631511762
2829;meche;0.0;0.0;0.0;0.0;0.0;0.01669547860217886;0.0;0.00042592126468703857;0.01345224641268061;0.0;0.0030477504475335156;0.0;0.0;0.0;0.0;0.0;0.0
2830;meches;0.0004143747524901943;0.0;0.0;0.0;5.906833744617931e-05;0.015483428299310984;0.0;0.0;0.005688131470332191;0.0;0.005970959783269856;0.0003737128281693522;0.003623699804012173;0.013233366533027889;0.0;0.0026444110386210818;0.013825057552579286
2831;meché;0.005643877824777653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01636613855663735;0.0;0.0;0.0;0.0;0.0;0.028778821861882454;0.0
2832;mechés;0.0;0.014739024152122979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001641103258951461;0.0007042178498088239;0.0;0.0;0.0012596287701067779;0.0;0.000833989220433316;0.0
2833;mediocre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040568595219504127;0.00019657512229697593;0.001647252340694909;0.0;0.0;0.00029714116613561477;0.0005837445212971831;0.0;5.343079681271151e-05
2834;medium;0.0;0.0037338726766315156;0.0;0.005321919749751619;0.0;0.0;0.0;0.0;0.0;0.0;0.002440981222399146;0.0;0.0;0.0;0.0021634718444324716;0.0;0.0
2835;meilleur;0.0;0.06432643483429379;0.0;0.0;0.0;0.0;0.0;0.0;0.05262703506636326;0.004592041117756738;0.0191944210477461;0.0;0.0006052617534518628;0.1787121026810827;0.0;0.09271878588056989;0.049664903447290375
2836;men;0.0011030488312271515;0.004284016852333532;0.0;0.007713439566126024;0.0;0.006018906302813162;0.0;0.0;0.0;0.0;0.0;0.00020478425010162624;0.0005897036955846644;0.004602758490747686;0.0006495140339566169;1.5697342439273602e-05;0.006300562364359397
2837;mensonger;0.0;3.286729013985106e-05;3.113979585598657e-05;0.0;7.3777758302897925e-06;0.0;9.885910258643134e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008454126985870853
2838;mensuel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00349803714872144;9.720137484081325e-07;0.0;0.0;0.001217679808425147;0.0;0.0
2839;menthe;0.0025745356578744352;0.0;0.0;0.006789801824511592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2840;mentholé;0.0;0.0;4.1672012816437354e-05;0.0;0.0;0.0;0.0;0.00017393600683283911;0.0;0.00014773930441957137;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2841;mention;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.888947158322393e-05;3.209383730929591e-05;3.335421267558804e-05;0.00011919723378338049;0.00029298052776197917;0.00013947679332624736;0.00011982106813625619;0.0;0.0012598140032244864
2842;mentionner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016074816577314798;0.0;0.0;1.5765636763532685e-05;0.0;0.0;0.00045996106734373714;0.0;0.005251116333549653
2843;mentir;0.0;0.0;0.0;0.0;0.0;0.0;0.0011059389002027456;0.0;0.0006069402299943338;0.0;8.008735905737229e-05;0.0;0.0003191328215818501;0.00012610760426721824;0.0;0.010792523029359243;0.0008998441370713315
2844;menton;0.0;0.0;0.0;0.0017623717440884313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00124956104692936;0.0;0.0
2845;mer;0.0012681347753121092;0.0;0.0021530732946488007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.465842530480444e-05;0.0;0.008118651871754637;0.0;0.02117751421221038;0.0
2846;meraviglioso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.300645537575197e-237
2847;merc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013451293708193835
2848;mercredi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017350345159722244;0.0;0.0;0.0;0.0;0.0005690780497518648;0.0;0.0;0.009858119541136252
2849;merde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.300645537575197e-237
2850;merveille;0.0;0.003569539955697945;0.010875137502886132;0.0;0.0;0.0;0.0;0.0;0.001119904491468749;0.0;0.004418956239338874;0.001427779974530079;0.0;0.01854044876893157;0.0074056869701728005;0.0;0.014774683577082334
2851;merveilles;0.0;0.0;0.00015377898759456473;6.841779233612788e-05;0.0;2.609898518896174e-05;0.0;0.0;0.0;0.0;0.0007696211108446151;0.0;0.0;0.0;0.0007093265310015444;0.0;0.00034407547291600806
2852;merveilleusement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031515659669253335;0.0;0.0;0.0;0.0
2853;merveilleux;0.0;0.0;0.019559973414090867;0.0;0.0;0.0;0.0;0.00750673834425425;0.0;0.0;0.0015964132224974641;0.0026879690382476083;0.0;0.0;0.0;0.008006794041019063;0.0
2854;message;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.417894132308437e-06;9.364201652387009e-06;0.0001678403634275436;0.00017524142058135932;0.0;0.0002911270370585033;0.0;0.00022217575331494758;0.0014008287674731768
2855;mesurable;0.0;0.0;0.0;0.0013777618528671995;0.0;0.0;0.0;0.0;3.0934832548309484e-06;0.0;0.0;3.978762249022894e-05;0.0018881692897348558;1.4271696125484758e-05;0.0017901052357780257;0.0;0.00016679885081706162
2856;mesure;0.0;0.004675909453926183;0.0;0.0006244396367218314;0.0;0.0;0.0;0.0;0.0;0.0;0.0007349210121759105;0.0001748415220477119;0.0;0.002294916434329715;0.004056395548151064;0.0007220435850482578;0.005836491916114941
2857;met;0.0;0.0;0.0;0.00045309110539013556;0.0002748582111262098;0.004036644562626057;0.0;0.0028009160415175764;0.0;0.0;0.001897592230328299;0.0;0.0;0.000265782734397502;0.0011349187392849613;0.0004535343855795912;0.001306588173971111
2858;metalliques;0.0;0.0;0.0;0.0;0.0;0.0039073520135719485;0.0;0.0;0.00021921582216364108;0.0;0.0005062277719661345;0.0;0.0;0.0011232077653423028;0.0;0.0;0.0
2859;methacrylate;0.0;0.0;0.0;4.243842989674912e-05;0.0;1.6641477267669398e-05;5.667796556472327e-06;0.0;4.016491329286643e-05;2.6748479710024713e-05;0.0;0.0;0.0;0.00023210983482943313;7.268276669007828e-06;6.691159936896784e-05;0.0001444075040374195
2860;methyl;0.0;0.0;0.0;4.243842989674912e-05;0.0;1.6641477267669398e-05;5.667796556472327e-06;0.0;4.016491329286643e-05;2.6748479710024713e-05;0.0;0.0;0.0;0.00023210983482943313;7.268276669007828e-06;6.691159936896784e-05;0.0001444075040374195
2861;methylchloroisothiazolinone;0.0;0.0;0.0;0.0;0.0;0.0;1.913296159175853e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00046022594169623437;0.0009779206864056055;0.00012643468218473457;5.6210205352460865e-05
