;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2106;gent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.699085429172705e-05;0.0;0.0;0.0021492160425776725;0.0;0.0;0.0;0.0;0.0;4.898893435209097e-05;0.0;7.89114628044064e-05
2107;genève;0.0;0.0007454199693141546;0.0;0.0;0.0;0.0;0.0;0.0;9.175283711131299e-05;0.0;0.0;0.0;0.0;5.602563164985957e-05;0.0;0.0013161447210574288;3.7262214734693084e-05;0.0005102758828639608;0.0001440153083451328;5.92845077115384e-05;0.0;0.0;4.092019224782766e-05;0.0
2108;gercé;0.0008510620243858301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00242663539625749;0.0;0.0009133162504382748;0.0;0.0;0.0;0.0;0.0;0.0;0.0002815356259773205;0.0;0.0;8.720018196750604e-05;0.0;4.241097844341081e-05;0.0007155237190871138
2109;gerçures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001742325774810994;0.0;0.0;0.0;4.885674537155916e-06;0.0;0.002959901673466464;0.0;0.00029228191654898957;0.0004985679976123587;5.462868374220229e-05;0.0;0.0;0.0;0.004926460070911161;0.0;0.0
2110;geste;0.0;0.0;0.00035312933589922373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2273294670867765e-05;0.0;0.0;0.0007945982684328002;0.002686728704091299;0.0;0.0;0.00014337901686971847;0.0;0.0;0.00024801442092844814;0.0;0.002728433884898771
2111;ghislaine;0.0;7.600080017438577e-05;0.0;0.0;0.0;3.8988169353729215e-06;0.0;0.0;0.0;0.0;0.00015811687202869722;0.0;0.0;0.0;0.0;0.0005332454102703325;0.0;0.0;0.0;6.641122752033226e-05;9.362940662593255e-05;0.0;1.0999283504500687e-05;0.0
2112;givenchy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006868034037478761;0.0;0.0;0.0;0.003229673034694344;0.0;0.0;0.0;0.0;0.0;0.0007839047065606096;0.0;0.0;0.004296693519668751
2113;glacier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031577290432015736;7.843139121657635e-05;0.001778415600342483;0.00014650140427857283;0.0;0.0;0.0;0.0;0.0;0.0010813669814715592;0.001398144702413202;0.0;0.0;0.0;0.00016856295501947713;0.0
2114;glacé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010958223949789729;0.0;0.0;0.0;0.0;0.011467292470348035;0.0;0.0;0.0;0.0;0.0
2115;glam;0.0;0.0;0.0;0.00025207643942151903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002912127482723956;0.0;0.000190059985297544;0.0;8.624201451826375e-05;0.0;0.0;0.0001397546683629662;0.001001609489200026
2116;glamour;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02308771074299959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2117;glisse;0.0;0.0012462513146622256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001838614758670302;0.003415567549817951;0.0;0.0001621701057834089;0.0005401948192309682;0.0;0.0;0.0;0.0;0.015163728044998182
2118;glisser;0.0;0.0;0.0;0.0;0.0;0.0;0.013238910087135255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006778310223581198;0.002169453053788657;0.0;0.0;4.748480590974957e-05;0.0;0.0
2119;global;0.0;0.0;0.0;0.0012178701391600305;0.0;0.0;0.0;0.0;0.0010321040340287796;0.0010041771238209853;0.0;0.0;0.0014868900504028109;0.0;0.0;0.0013228142539605373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026361528768855265
2120;globalement;0.0;0.006923433166768594;0.0;0.0;0.001322571702519702;0.001219244066019799;0.0008622875960728985;0.0;0.0;0.006991364418256995;0.004633652106517774;0.0;0.0;0.0;0.007670545169844572;0.0;0.0;0.0;0.00026852683651433723;0.0;0.0023878246437944225;0.0;0.0;0.005912952881496446
2121;gloss;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3294131881664566e-05;0.0;0.0;5.653738598479588e-05;0.0;0.0;0.00012580851182293295;0.00026031811872204597;0.0006345669281968946;0.0;0.00028725279505438625;0.0;6.217184218313299e-05;0.0;0.0003005466904725696
2122;glossy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029353233746972615;2.9784147722421248e-05;0.0;0.004127620723225985;0.0;0.0;0.0007640496204875399;0.0;0.0007579051629127183
2123;gluant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059195416049830606;0.0;0.0015926515634454097;0.0;0.006549691258550085;0.0;0.0;0.0;0.0;0.0;0.0;0.0009190524647517477
2124;glue;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012097993087306263;4.5581955647992275e-05;0.0;0.00013386846316838506;6.483030756232672e-05;0.00013291619106524477;0.0;0.0;0.0;0.0004161737622185731;0.0;0.0;0.0;0.0;0.0;0.004242857409239452
2125;glycol;0.0;0.0;1.137085854063385e-05;0.0;0.0;0.0;0.0;0.0;0.0;4.645908986520696e-05;0.0;0.0;0.0;0.00010850479439028294;0.0;0.0008128340302584419;9.778726309927752e-05;4.592693255234232e-05;0.00043448979626890675;0.0;0.00018015035813524465;0.0;1.0999372748719907e-05;0.0004112796106996908
2126;glycérol;0.0;0.0;0.0;0.0;0.0;3.309652716681917e-05;0.0;5.834859041834271e-07;2.509010699833125e-05;0.0;0.0;9.749698387208308e-05;0.0;0.0;0.0;5.328351385679612e-05;4.251064188152494e-05;0.0002736128721636691;0.0;0.0;0.0;0.00021349782752032138;0.0;0.0
2127;gold;0.0;0.0;0.0;0.0004986933668868002;0.0;0.0;0.0;0.0;0.0005024485803546378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014064754929399045;0.0;4.354139389155046e-06;0.0002775521634041336;0.0021308142913418213
2128;golden;0.0;0.0;0.0;0.001384661870706933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016598142976622353;0.0003854604100200381;0.0006911443069535513;0.0008054719527409221;0.0;0.0;0.005224913254763375;0.0;7.6983495673018e-05;0.0;0.0;0.00010780096448542472
2129;gommage;0.002515110453063575;0.0;0.025132637470726325;0.026706013846397193;0.0;0.0;0.0;0.025005177348020664;0.0;0.03562120613511916;0.0;0.0;0.0;0.0;0.0017291181078774834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2130;gomme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007329914520714958;0.00041210975268336704;0.0;0.0;0.0;0.0;0.0;0.0;0.0005125666578263405;0.015166827971087354
2131;gommer;0.0;0.0;0.0;0.0006255074133814056;0.0;0.0;0.0;0.0;0.00401357658751679;0.0;0.0;0.0;0.0;0.0;0.0;0.002229003384654295;0.0;0.0;0.0;0.0;0.0;0.0;3.856916248981317e-05;0.002320936066191476
2132;gommé;0.0;0.0;0.0;0.002491397882846045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023239021501248436;0.005766801197026727;0.0;0.0;0.0;0.004402322418491792;0.0;0.0;0.0;0.004586200000543996
2133;gonfler;0.0;0.0;0.0010694996063749383;0.0;0.0;0.0;0.0;0.002164138466690703;0.0;0.0;0.0;0.0;0.004303731195595842;0.0;0.0001613980079547346;0.0020685474523751226;0.005146766420640976;0.0;0.0;0.005072377598946238;0.0;0.0;0.0;0.0
2134;good;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7511589796377286e-129
2135;google;0.0010662515231300764;0.0;0.0;0.0;1.9786263095031313e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026808822513813093;0.00014110008809502836;0.005041188335398722;0.0;0.0;0.0;0.00017919186061760863;0.0;0.0
2136;goood;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
2137;gorge;0.0;0.0;0.010920278147942815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027361948378098567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;gothyque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.765296180090869e-05;0.008849628343672202;0.0;8.632905100092216e-05;0.0
2139;goupille;0.0;0.005832948249430086;0.0;0.0;0.0;0.0;0.004048308437338122;0.0;0.0;0.0;0.0;0.01195776697296558;0.0;0.0;0.001667750899203217;0.0;0.0;0.0;0.0;0.0;0.01095769797326922;0.0;0.0;0.0
2140;gourmand;0.0;0.0;0.024244242550499406;0.0;0.0;1.6123014216687795e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.004580031195197203;0.0;0.0;0.0010855015913490372;0.0;0.0;0.0;0.0001649976684139183;0.0;0.0;0.0;0.0010380041768042391
2141;gout;0.0;0.0037470863247407475;0.0;0.004424463043790575;0.0;0.0;0.0;0.0;0.0;0.0013760816756706556;0.007067678085326801;0.0;0.0;0.012592495842489025;0.0;0.004205052875965433;0.0;0.0011182348764580562;0.0;0.0;0.005646432873657783;0.0;0.0;0.00410787178476964
2142;goutte;0.0;0.0;0.0;0.002460638299123126;0.0;0.0;0.0;0.0021616149919610897;0.0023294601475662884;0.0;0.0;0.0;0.00456230224240269;0.0005350661712809976;0.0;0.0010943707901801022;0.0006188861079760195;0.0;0.0;0.0;0.00017496768775223406;0.0;0.0;0.01731580435660405
2143;gouttes;0.0029633172584606756;0.0;0.0;0.0;0.0;0.0;0.0;0.003954960755916834;0.014088457638715688;0.0;0.0;0.0;0.0;0.0;0.0;0.006278901074863483;0.0;0.004533766736570733;0.000993431931081561;0.00733576934439369;0.0;0.007238654904540921;0.0;0.0
2144;goût;0.0;0.002536527995674466;0.013997253942620214;0.0008485179665236744;0.0;0.0;0.0;0.0;0.0038778216053737434;0.022526800634701836;0.031429348383811014;0.0;0.0;0.00072288231529375;0.0019999866899844294;0.009060164955087184;0.0014159969496893084;0.0;0.0007633376558063221;0.0;0.012835222397637167;0.0033915898863401315;0.0;0.005223189394662838
2145;goûts;0.0;0.0;0.0;0.0;4.138645229240108e-05;0.0;0.00816233305979385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005111690889983149;0.0;0.0;0.0012928558433282728;0.0;0.007920765566461667;0.0;0.0;0.0004947246744046472
2146;grace;0.0032537457778694227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004742542519649999;0.0;8.67818968657785e-05;0.0;0.0;0.0;0.0;0.0;0.0032938184048756734;0.004431607596470586;0.0;0.0;0.0;0.0
2147;graduation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037479269504212993;0.0;0.0;0.006461304703945361;0.0;0.0;0.0;0.0;0.0017276101266362732;0.0;0.005648932432989052;0.0
2148;grain;0.0;0.005333972089087255;0.004358736117826383;0.029380263918337993;0.0;0.0;0.0;0.0007847645732525669;0.0;0.0;0.0011541456668737382;0.0;0.0018862482533058748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2149;grains;0.0;1.1394608146759994e-06;0.0;2.2664528765978887e-05;0.0;0.0;0.0;0.0;0.0;9.489951714399898e-07;9.14279649631165e-05;0.0;0.0;0.00022019689417063592;0.0;2.534052427002241e-05;0.0;0.0;0.0;0.0;0.0001023838540956716;0.0;0.0;4.8657693908273335e-05
2150;graissage;0.0;0.0;0.001962863439182811;0.00023857630651356767;0.0;0.0003044496663886254;0.0;0.0;0.00029426801469991564;0.0;0.0;0.0;0.0;0.00019956862533912321;0.0;0.0016715549429081127;0.0005267949554559228;0.0;0.0013958271237200295;0.00015707686804658852;0.0;0.0005990819473042693;0.0005516208513965085;0.0
2151;graisse;0.0;0.0;0.0;0.0017997132854184303;0.0;0.004291073907859184;0.0009395072322055252;0.0;0.0;0.00960436210203112;0.0;0.0;0.008600927457240011;0.012760198301889859;0.0;0.013919299295693036;0.0;0.0;0.007132166284783174;0.003032185029864424;0.001349963327073112;0.029446650149688555;0.0;0.0
2152;graissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006437998083912747;0.0;0.00015116297472480663;3.150426872114261e-05;0.0;0.0;0.0;0.0005042100126458648;0.0013678528760019918;0.0003637240273731823;0.0;0.0;0.0007241462428126891;0.0;0.0
2153;graisser;0.004456286471057818;0.0;0.010352934067120083;0.0;0.0;0.00010415667427456805;0.0;0.0699809586399428;0.004095071662954042;0.0;0.006010550074826002;0.007324870177698683;0.0;0.03754529196068346;0.0075738398117698455;0.027548161119006376;0.01729689137609451;0.0;0.007602002705107408;0.0;0.0;0.004206877811755066;0.0;0.025343657213173526
2154;graisseront;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5259844382527224e-05;0.0;0.0;0.0;0.001830176446228167;0.0;0.001087035514390794;0.00070098609352797;0.0;0.0017996110210657464;0.0;0.0;0.0009687311416434693;0.0;0.0
2155;graisseux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.88110128608622e-05;0.0;0.0;0.0;0.0;0.0;0.007985842536986863;0.0;0.0;0.0;0.0010724252437956563
2156;gramme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004235336138721014;0.0;0.0;0.0;0.0;0.0010433556938053287;0.006468243668005529;0.0;0.00028270527861285074;0.0;0.0;0.00023074836257678893;8.670701639992629e-05;0.0005998640520944949
2157;grand;0.0;0.0;0.0;0.0;0.0;0.0;0.001486934161604334;0.006769287706746329;0.0;0.0062337912784396965;0.0;0.0;0.0;0.0;0.0;0.8729947496193292;0.0;0.0;0.0;0.0;0.0410842832826778;0.0;0.0;0.0
2158;grandement;0.0;0.0;0.0;0.0;0.0;0.0;0.006001812375141678;0.0;0.0;0.00285191711194554;0.0012643394297999421;0.0;0.0;0.01086752570321354;0.0;0.007917138831131904;0.0;0.0;0.0;0.0;0.0;0.00033896367070474685;0.0;0.00011763395457219607
2159;grandes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002026315528998294;0.0;0.0;0.00014375535376764573;0.0;0.0;0.0;0.002894485321652188;0.0;8.752709050305328e-05;0.0;0.0;0.0;0.0;7.163897217244746e-05;0.0
2160;grandeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005066459272500901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01949093016487709;0.0;0.0;0.0
2161;grandiose;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014554957589967893;0.0;7.509955592389822e-05;1.9083262301338978e-05;0.0;0.0;0.0003713830740293779;0.00013795108823652058;0.0;2.9263378204457102e-05;0.0029565456452066824;0.0;0.0;0.0;0.0;0.0
2162;gras;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0594020809541793;0.0;0.0
2163;grasse;0.0;0.0;0.00039373708323622544;0.034406394041987545;0.0;0.0020088776506868634;0.0;0.0;0.0;0.0;0.0;0.003005603313706426;0.023477581571913445;0.0;0.0;0.002351282267528465;0.003419642126411575;0.0;0.0;0.005663658536730826;0.0;0.008937240219916476;0.0;0.010957494748894995
2164;gratifie;0.0;0.0;3.65488195585409e-06;0.0;0.0;2.053522687161263e-05;3.824894351463228e-05;0.0;0.0;3.297433711957589e-05;0.0;6.360606023732179e-05;3.835354910950494e-05;0.00012714487795427332;0.0;0.0009186338272127622;0.0;0.00019665993490588864;0.0;5.377849663529185e-06;0.0;0.000384119512251549;0.0;1.6820853198013516e-05
2165;gratte;0.0;0.0;0.0;0.0;0.003944527721881446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012202402842409402;0.0029619046579235603;0.0;0.0;0.0;0.0007756389790247846;0.0;0.0003378466538510912;0.0;0.0;0.0
2166;gratter;0.0;0.008262449003174282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004987441535880982;0.0;0.0006772238800970622;0.0;0.0031287630308396565;4.8186660461544344e-06;0.0;0.001521624705295002
2167;gratuit;0.0;0.0;0.0;0.0;0.0;0.009739026527251247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010837272897038373;0.0;0.0;0.00029763903557336043;0.0;0.0
2168;gratuitement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006659425228754663;0.0;0.0;0.0;0.0;0.0;0.010949668869678365;0.0;0.0;0.0;0.0;0.0;0.0
2169;gratuits;0.0;0.0;0.0;0.0;0.0;9.086294096071623e-05;2.6658013129664065e-05;0.0;0.0;0.0;0.0;0.0002431910981260105;0.0;8.014776744167369e-05;0.0;0.0003143221943916819;0.0;0.00013662999456185324;0.0;0.0;0.0;5.2242307513218454e-05;0.0;0.0
2170;grave;0.0;0.0;0.0;0.0;0.0;0.0;0.0028356278358680235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003848938827697536;0.0;0.006083593504293553;8.564862384378714e-05;0.0;0.0;0.0;0.0;0.0
2171;grd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008054751339257676;0.0;0.0;0.00013007127217427568;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2172;great;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028907269777883723;8.295082265685022e-05;0.0006812699597224637;0.0007291150495669751;8.689076137376616e-05;0.0;0.0;4.506088682091677e-05;0.0006645300606012497
2173;grecian;0.0;0.0;0.0;0.0;0.0;0.0;0.005550901831336635;0.0;0.0;0.0;0.0;0.006076367549948558;0.0;0.0;0.0;0.0;0.0;0.0;0.011685860001351743;0.0;0.0;0.0;0.0;0.0
2174;grenette;0.0007926192900312197;0.0;0.0;5.048452148498828e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005179631824105703;0.0;0.0;0.0006914611478166338;0.0006569997078555996
2175;grey;0.0;0.0;0.0;0.0;0.0;0.0;7.168400208132784e-06;0.0;0.0;2.030368022410721e-06;5.146805827848578e-07;0.0;0.0;0.0;0.0;6.576095140370691e-05;3.059682372980054e-05;3.275834301239689e-05;0.0;8.244534240134781e-06;0.0;1.4224390030745819e-05;0.0;1.568028272989036e-06
2176;gris;0.002478941321297003;0.0;0.0;0.0;0.0;0.0019875480479495493;0.022059392217950696;0.008691155981965551;0.054941657456882065;0.04194119446682797;0.11175552787755215;0.0;0.0;0.0;0.0;0.0;0.0;0.05494220953241031;0.032264774397362236;0.038924644510264235;0.0;0.0;0.0;0.011035250596180856
2177;grise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002644428604902308;0.01782123945304825;0.0;0.0074447159262969465;0.0;0.0;0.0;0.0;0.0;0.00041769110631408783;0.0;0.0;0.0;0.0;0.0
2178;griser;0.0;0.002578673494974043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019310824525567018;0.0;0.0;0.0;6.305541272000856e-05;1.6705261362901065e-05;0.0001382711342896072;9.32557755958656e-05;0.001317269823340128;0.0;0.0;0.00041825841351732376;0.0;0.0026895469621657396
2179;grises;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017713037645644462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2180;griseset;0.00105514102650834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8823906202221297e-05;0.0;0.0005539040889902976;0.0034689350324791372;0.0;0.0;0.0;0.0;0.00023292811534670067;5.404517606512727e-05;4.299046601162502e-05;0.00020308834294108414;0.0;0.00031895140606389295;0.0;0.0
2181;grisonnant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016743221037287162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005178896582300176;0.0;0.0
2182;grisonnants;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028597660100936513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020807998926479804;0.0;0.0;0.0;0.0
2183;grisonner;0.0;0.0;0.0;0.0;0.0;0.0;3.526699013257643e-05;0.00031564924825897727;0.00046301741106122854;0.0004927176832755509;0.002810461476999081;0.00011234562367030837;0.0;0.0;0.0;0.0;0.0003657646771020765;0.0003147386640190361;0.0009101993560368582;0.0004529216711638375;0.0;8.961878969470955e-05;0.0;0.0
2184;grisâtre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005224489471873128;0.0;0.0;0.0;0.0019175982414850721;0.0006702578201507548;0.00014384524795945316;0.0;0.0;0.0009703564288142127;0.0;0.0;0.0;0.0
2185;gros;0.003256859429255864;0.03750779361533033;0.008705205317716545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02877530905790038;0.004722642254918111;0.05721441515924757;0.013196767773276394;0.009179537123082657;0.03285066651267743;0.0032062797246280293;0.031669237978319185;0.0;0.0;0.00030957552033849227
2186;grossesse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008268568738704782;0.0;0.0;0.0;0.0;0.0;0.0;0.0024268150177096048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2187;grossiste;0.0;0.008872298853289743;0.0;0.0;0.0;0.010757999933990993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040929560370476424;0.0;0.0;0.0;0.0;0.0;0.0;0.029194631592025493;0.0
2188;grossistes;0.0;0.006090558462687721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059138839169154325;0.0;0.0013887068259143883;0.0;0.00758141142547833;0.0;0.0;0.0;0.0;0.0;0.0
2189;grâce;0.005765361848351181;0.0060476015790639145;0.0;0.0;0.0;0.01289640903113634;0.00011395274468457932;0.0014823830931377645;0.0021037136957061044;0.0;0.010847686126891153;0.0;0.0;0.024435577554157668;0.026071079267050806;0.02806349595998923;0.0;0.012485032815375325;3.803598892865218e-05;0.013882096224003835;0.0;0.002031742686500337;0.0;0.0
2190;guerlain;0.0;0.0010063619466955096;0.0009663535920490025;0.008126219145221608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005010896752189261;8.031633118632429e-05;0.002328744920067456;0.0019287822077597666;0.006410423572328145;0.0;0.0;0.0017227705369266678;0.017489236549674294
2191;gum;0.0003969862266903851;0.0;0.0005694798725107717;0.0;0.0;0.0;0.0;0.000930103256339727;0.0;0.0;0.0;0.0;0.0;0.0;8.374613431749425e-05;0.0;1.0198896840470987e-05;0.0;0.0;0.0019112734443556439;0.0;7.482909267624275e-06;0.0;0.00016134067354703165
2192;guère;0.0;0.0;0.003431400925788732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2193;guérison;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023792567328071806;0.0;0.0;0.0;0.0;0.00012984609742032084;0.0;2.675264364779451e-05;0.0;0.0;0.0005199729956710397;0.0009448083586048306;0.0;0.0;0.0;0.0002681517944403434
2194;gâche;0.0;0.0;0.0;0.0;0.005499843046440448;0.0;0.0;0.0;0.0;0.0054049826549547025;0.0;0.0056655573016105845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004356309646286109;0.0;0.0;0.0
2195;gâché;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017190980010380305;0.0;0.00014516809501574453;0.0003175662632156029;0.0;0.0;0.00017923893536917087;1.5215560145777685e-05;0.0;0.00028279957256618465;0.0;0.00038880454751137285
2196;gâteau;0.0;0.0;0.0;0.0;0.0;0.0;4.8243472592744674e-05;0.0;3.754044957648698e-05;0.0;6.93068428443367e-05;0.0;0.0;0.00012737403882977311;7.193600606384678e-05;0.00017222047827055744;7.501004860357408e-05;0.0;0.0003474311082964958;0.00037332955333971475;0.0;0.0;0.0;0.0
2197;gène;0.0;0.0;0.0;0.00018797450419243646;0.0;4.9417783392136464e-05;0.0;0.0;2.3687250580416905e-05;6.685553318199718e-05;1.6608795113173633e-05;0.0;0.0;0.0;0.0;0.0008447575612871808;0.0;0.0;0.00019801789631264098;0.0;0.0;8.565858814472698e-05;2.974928337467908e-05;0.0004947394638434814
2198;géant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010171825158405883;0.0009630318090643635;0.0010896245297627408;0.0;0.0;0.0;0.0;0.0;0.0;0.00011227597551480208;0.0004949786332616812;0.0;0.0;0.0;0.0;0.0
2199;génial;0.014231009545352863;0.0;0.013503797293372137;0.0;0.0;0.023535587908528693;0.0;0.013770766396755776;0.0;0.0;0.005611349452954019;0.0;0.005946719968328017;0.0004431199323996438;0.0;0.08397271585615446;0.04576222581910763;0.021266916561007623;0.1740690152290186;0.0028723728553888953;0.0;0.06486777886642088;0.0015597221122472375;0.0
2200;génialissime;0.0016878863778553405;0.0;0.0;0.008667879173532376;0.0;0.0;0.0;0.002289844459453834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006362767010973634;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2201;général;0.0;0.0;0.0;0.0009640394934887539;0.0;0.0;0.0017182510252973576;0.0;0.004166461406882137;0.0;0.0;0.004406907149904564;0.0;0.0049715251514716695;0.0;0.0038738352347183797;0.0;0.0;0.0020755889017812284;0.00858893190439216;0.003367424340129713;0.0;0.0;0.01373597865924911
2202;généralement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017409893865268065;0.0;0.0;0.0;0.0;0.0;0.0008889932399290056;0.0;0.0004940191368209896;0.00035962506933576583;0.0;0.0019366505403531015;0.0006419652929687369;0.0;0.00028493258149618367;0.0;0.0001715648079484544
2203;générationnel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029380026435009135;0.0;0.003510058846544993;0.0001523620558822103;0.0;0.0;0.0;0.0;0.0;0.0006945109782599992;0.0009859720482915688;0.0005440726614334724;0.0;0.0;0.0;0.0
2204;généreux;0.0;0.0016613470005336641;0.00017367367293039945;0.0;0.0;0.0;0.0015327578536684762;0.0;0.0;0.0;0.0;0.002969087912068827;0.0;0.0;0.0;0.01202813591047305;0.0;0.0;0.0;0.0;0.000935519333494587;9.301829032836944e-05;0.0;0.0
