;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
2636;J'ai utilisé ce produit pour éclaircir mes cheveux, le resultat était magnifique, au niveau prix tres bien aussi parce que il y en assez pour plusieurs utilisations.;0.0;0.04939876132046751;0.00034303698297799036;0.0;0.0005907023085120176;0.0;0.0;0.0043139387111812;0.10909287296245913;0.00018539639513203058;0.012211949845929644;0.0;0.005373976067409322;0.0;0.060330966611473885;0.0;0.0028656324883549926;0.0;0.007854858522423146
2637;À ce demandé si ce n'est pas une contrefaçon;0.0;0.0;5.471295729559479e-05;0.0005744520672412093;0.0;0.0;0.00020480369814290813;0.0005013192596099468;0.0009459931222200782;0.0;3.4019710145334174e-05;0.005605618082240569;0.0;0.0;0.0;0.0013811546791915946;0.0015558514786324612;0.004528037979922546;0.0
2638;Produit de consistance fluide et non mousseux... Rien à voir avec celui acheter chez le coiffeur;0.0;0.0013053678593901925;0.0;0.0;5.6767167190377205e-05;0.0;0.0004915396968625884;0.0;0.0;0.0;0.0;0.001468499236996908;0.006751367175930329;0.0;0.0;0.05991838039429067;0.0;0.002401364701923377;0.0
2639;Perte de temps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007665092101949452;0.002262677287699802;0.0;0.008736266170205927;0.005048181815470192;0.0009087582157977824;0.0;0.02111392859712969;0.0008073393089310004;0.0315154448327115;0.0
2640;"J'ai acheté cette cire sur conseil d'un ami coiffeur. Je n'ai pas été déçu. Elle est certes un peu chère mais la qualité est au rendez-vous. Tient toute la journée et possibilité de remodeler même en fin de journée sans aucun soucis. Pas d'effet ""Cheveux mouillés""";0.0;0.0;0.0;0.0;0.0;0.0;0.05053376582669827;0.0;3.344634293414452e-05;4.9733040495646244e-05;0.0;0.0;0.0;0.0;0.0;0.08722799684807003;0.0;0.0;0.0
2641;Je recommande.;0.2870555788037841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2642;J'ai les cheveux fins et ils ont tendance à s'abîmer donc vu les commentaires je me suis dit que c'était le produit qu'il me fallait... Mais après plusieurs masques avec ce produit je ne trouve pas mes cheveux plus doux qu'avec un autre produit moins cher. Je suis déçue.;0.0005612102543394814;0.0008961855849374313;0.0;0.0;0.0;0.0;0.0;0.08567116909387205;0.0;0.002817555648957681;0.0;0.0;0.0044285487527343384;0.0014697213584930517;0.0;0.07143007132203517;0.015016791674220991;0.002822759104526926;0.0
2643;c'est fou comment cette crème cache beaucoup de défaut de la peau et rend le visage beaucoup plus lisse mais de manière très discret, c'est rare qu'une crème me convienne mais la je suis totalement conquis :);0.00019419835046821044;5.259888849031606e-05;0.0;0.06088604427977634;0.0;0.0;0.0;0.00036980964590105104;0.0010342940668639034;0.0015846865756539547;0.0017353822126808076;0.0;0.0015561308490076402;0.0004946325270953167;0.0034816253390461886;0.004562543766337082;0.0;0.0;0.0
2644;Mascara facile à appliquer, de préférence en 2 couches minimum pour un effet épaississant des cils. Il tient très bien et ne coule pas (sauf si mal appliqué);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018520423592511383;0.1707896465627543;0.016851380089145447;0.0;0.0;0.0
2645;Seul hic, difficile à demaquiller sans un bon demaquillant !;0.0;0.0002924227989965878;0.0;0.0;0.0;0.00013202627246730657;0.0;0.0;0.0;0.0005255379515322733;0.0;0.0;0.0006010330094068135;0.0;0.00033794945247753665;0.0069103994060961856;0.0011470668237832178;0.0006582518212766795;0.0006178899885322561
2646;Le meilleur shampoing de la marque !! J'ai testé beaucoup de produits l'oréal et celui ci reste mon préféré. Les cheveux sont brillants à souhait et l'odeur est juste divine !;0.00022667828133781105;0.000850720217355978;0.07745862012630837;0.0;0.0;0.000983540405740293;0.0018615215197106795;0.0044183113612042925;0.0017126546011762256;0.0001230605291107717;0.0;0.0;0.0;0.01972624143862859;0.0005312390556284814;0.031144353712992706;0.005219468527742004;0.0020896922580985;0.0
2647;J'utilise la gamme de shampoing série expert informer de l'oréal professionnel. Ces produits sont super pour rendre la qualité de mes cheveux. J'ai pu les tester grâce à #monserieexpert #lorealpro merci ! Nos cheveux sont plus fort moins cassant . Je recommande ces produits c'est le top du top.;0.0432228252503956;0.0;0.0019719273597929446;0.0;0.0;0.0013279933495811062;0.0602949863383467;0.0011405197387136868;0.07217098558780476;0.0018393880618639417;0.0;0.0;0.0;0.023437434341217086;0.0009344095301098708;0.004437849345198728;0.0027110066540031105;0.0019526159284026002;0.0
2648;Excellent article, très doux pour les yeux sensibles , je suis très heureuse enfin d’avoir trouvé mon bonheur, je le recommande;0.06189894945203613;0.0006784759811150499;0.0;0.0036046151926334355;0.0;0.0;0.0003129657001393075;0.09477367092728287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02024395674752281;0.0016279537369759238;5.8947867651648665e-05;0.0
2649;Éclairci vraiment le blond des cheveux;0.0009920888364790628;0.0;0.0;0.0;0.0005689237388981146;0.0015625244430720973;0.0;0.0006660182504947265;0.006874325385402685;0.004894911814434802;0.030626776701874994;0.0010827702363272235;0.0;0.005049913623619214;0.0;0.001808131662545705;0.0004036639027004457;0.00021044614156112492;0.0
2650;Vraiment déçue, ce n est pas le même produit que celui que certains coiffeurs utilisent, celui ci m'a fait des la première utilisation, les cheveux gras et lourds !pour le prix et la marque c'est une honte !!!;0.00028100411152898603;0.03930798313280149;0.0024418599767992598;0.007306361562339458;0.0;0.0;0.0001870558426676809;0.0013951780439117648;0.0;0.00042259916479898474;0.0;0.00034670489156231435;0.0018159240353201492;0.0;0.04681154740172099;0.03750516198180805;0.0010813602681024408;0.0;0.006924438342943717
2651;Très bon mascara qui fait des cils longs et fins. Tient correctement. N'est pas waterproof. Bien insisté au moment du démaquillage;0.00017901778938729672;0.0;0.0;0.0;0.0;0.0007556110747595193;0.0;0.0006714016288664377;0.0036281364979516245;0.0024593395962591484;0.0;0.0;0.0006360061139544672;0.003994177643904156;0.0014622249577364394;0.04043634332901144;0.0;0.0;0.0
2652;Je le rachete tout le temps pour mes cheveux platines, marche tres bien, attention a ne pas le laisser poser trop longtemps pour ne pas avoir des reflets trop cendrés/ bleus/violets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007796243916193743;0.0016057851097788154;0.0049652812785731405;0.012898592226908345;0.004078333200818015;0.00151225274873412;0.007250085280022978;0.00146170339092122;0.0176948539293149;0.001250542261761983;0.017478000825244238;0.0006569526695585111
2653;Je n'aime pas des paquets et très sec;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009056985307260218;0.0;0.0;0.0;0.0;0.008142182478407457;0.30008167905096694;0.0;0.0
2654;J'adore cette petite tablette de correcteur. Très pratique.;0.0;0.003647809856620599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016672260973106007;0.0;0.0;0.17916692056248915
2655;Je l'emporte partout.;0.0;0.0;0.00035974322792139713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040837521111139393;0.0;0.0;0.0;0.0017767399902822293;0.0033190261142797047;0.0;0.0016593415212626543;0.0009990237065872342
2656;Maquillage de très bonne qualité;0.0;0.0;0.0;0.002157838472240453;0.0;0.0;0.188696195870677;0.0;0.0061137927004041555;0.0;0.0;0.0;0.003504791791106563;0.0;0.004319479905279972;0.003467086652702789;0.0;0.00037478855401404214;0.0
2657;Je recommande très fortement;0.13470444952619093;0.00011030314322194008;0.0;0.0;0.0;0.0;0.0009687249464514653;0.0;0.0002867830848010857;0.0009217626526409043;9.851403146715568e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.00192657527227116;0.0013465705731502834
2658;Pommade de qualité et qui a une agréable odeur. Mais attention, elle ne se manipule que quelques secondes après application sur les cheveux. Et la fixation est forte..;0.0;0.0;0.07481307413904686;0.0014082565541048227;0.0;0.0;0.06947072255853416;0.0;0.0;0.0004622078361243085;0.002589269155495719;0.0005360068061451259;0.0;0.0033026210063661888;0.02198756749531756;0.007743887163880499;0.0;0.0;0.0
2659;Très déçu coule ne tien pas. Je ne le recommande pas. Et le noir n'est pas aussi intense qu'il dise.;0.06288361238246634;3.78936560593905e-05;0.0004009802768744778;0.0;0.0;0.0;0.0007000772380555006;0.00017711316913529356;0.0;0.0;0.00960894531080689;0.0;0.0;0.0;0.009170293612211956;0.00577424963059515;0.0;0.006347794135493263;0.0025340434729276165
2660;Très bonne crème qui rend la peau douce et facilite la pose du fond de teint je recommande ce produit qui remplit vraiment bien sa fonction après cela dépend de chaque personne pour ma part je ne suis pas déçue;0.047297649076575826;0.0;0.0;0.06873660215169052;0.0;0.0;0.0;0.07208525302018243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040881600521018184;0.0;0.0;0.0
2661;J'ai commandé cet eye liner noir dans un tube noir et j'ai reçu celui dont le tube est doré... (qu'on trouve aussi en vente sur le site) je ne sais pas quelle est la différence entre les deux. Mais ça fera l'affaire;0.0;0.00044425356344995757;0.0;0.00019150303305591628;0.0;0.0010402281076120796;0.00027473599252714437;0.0;0.0022399363501620652;0.0014278556001882385;0.004617736862955374;0.0;0.0;0.0;0.013396147986514706;0.019210927930340002;0.0001249941410645701;0.10751666551685686;0.0004081658387186455
2662;Ce mascara est très volumisant, la brosse est semblable à celle d'une grande marque. Il est très noir, plutôt sympa mais pour le volume uniquement !;0.0001210920939767639;0.0009774382784612826;0.0;0.0;0.0;0.0;0.0008068434678308435;0.0;0.0;0.0;0.001279208599222266;0.0;0.0;0.0;0.005237054716102793;0.04782324533405647;0.0006310782050307243;0.0006929271636505984;0.014218738617835515
2663;Crème très agréable à appliquer, ne laisse pas de trace grâce sur les doigts. On ne brille pas  non plus. Pénètre rapidement. Je recommande;0.05811507224247387;0.00022980886171296682;0.0;0.008284537070124224;0.0;0.000415205794328968;0.0;0.0;0.0;0.0;0.000257453375291513;0.0;0.0014159032017242957;0.0016229082877710834;0.05804680678386464;0.0;0.00342288246454781;0.03913057428092747;0.0
2664;Pour que mes cheveux restent bien blancs;0.0011783929248649024;0.0005056013738533422;0.0;0.0;0.00011492914457956147;0.0;0.0032709315306918615;0.00037658378604117594;0.011750723611204288;0.011298158715159365;0.04381674775515916;0.0;0.0;0.0;0.00020047919382664697;0.007876250802794107;0.0014390800511354497;0.0014084827255678042;0.0
2665;J'aime beaucoup le style du nouveau l'Oréal,;0.00011279902212148981;0.0;0.0006685383916869182;0.0005470454991302395;0.0;0.0019736124376587014;0.0025621519077344925;0.0;0.0007199180755255659;0.0014716557074657413;0.0;0.0;0.0;0.005943477083807896;0.0;0.005529587741641582;0.007133379594357785;0.0037230492529980613;0.002128721025125854
2666;"La brosse est plutôt epaise et la texture du produit l'est également, pour cela je ne recommande pas aux paupières tombantes et aux cils courts ou qui poussent droits, enfin faites comme vous-voulez après tout ;-)";0.041924299634705384;4.3598085776344766e-05;0.00018321541909952012;0.0;0.0;0.0;0.0;0.0;0.00022804467053532955;0.0003634793332668389;0.0;0.0;0.08949366315700356;0.0;0.0009084136679540159;0.012993519072295196;0.0;0.0;0.0
2667;Cela reste un très bon mascara,effet faux cils après 2 couches  ( paquets également ).;0.0;0.0003132749385970085;0.00045164219244225125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004312288410762028;0.0288313521319876;0.0015189086983631306;0.0;0.0
2668;Le top du top .;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2669;Le meilleur produit pour démêler et sublimer les cheveux . Je l achete depuis 10 ans , j espère que la commercialisation ne s arrêtera pas demain ..;5.1211068346970364e-05;0.0006688821013268688;8.894774901168234e-05;0.0;0.0007348070686462293;0.0;4.504298222133485e-05;0.00221695413308534;0.009622124597661978;0.0004340050744953828;0.0;0.0;7.487074964815083e-05;0.00817367094697794;0.001457251305567521;0.0181897470329124;0.0028135639808923273;0.0005795980788369675;0.0
2670;Satisfaite de cet achat car c'est une bonne crème dont je suis fidèle depuis plusieurs années;0.0;0.00150178136964513;0.0;0.0;0.004040038184495293;0.13551614485389465;0.00015152339982721938;0.0010432372847891142;0.0;0.0;0.0;0.0009101340927759317;0.0;0.0019232460680415422;0.0;0.028887719696910622;0.0;0.0025259197996749883;0.0
2671;Elle hydrate bien la peau sa texture est facile à appliquer et son odeur est très agréable;0.0;0.0;0.12332406087836915;0.12244914633618009;0.0;0.0008464472392200371;0.0004235988214552564;0.0;0.0;0.0;0.0;0.0;0.18336972538125598;0.0;0.23084757421901378;0.0;0.0028297310841093964;0.0;0.0
2672;Elle a tout pour plaire.;0.0;0.0;0.00024912828452741903;0.0;0.0;0.0;0.00038700377876009446;0.0009338884990260453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013781292788568073;0.0;0.00018128699776417915;0.0023109815896118673
2673;Conforme bon produit;0.0;0.0;0.0;0.0;0.2990261613790274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2674;Indispensable après le fond de teint de la même ligne.;0.0;0.0;0.0;0.014952433962419765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05914295566398642;0.0;0.0;0.0
2675;Pigments et texture incroyable.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1830613265567713;0.0;0.0;0.0;0.0;0.0;0.0
2676;Les corrections promises sont réelles.Doigte léger indispensable.;3.459956729793543e-05;0.0;0.0026235419839252035;0.0016233514368980244;0.0;0.0005027535798048673;0.0;0.0005774518664696964;0.000129983821685126;0.0;0.00014628548888327546;0.0;0.00047441875123055356;0.00123386382522082;0.000629297984817654;0.011226497898565573;0.0;0.0;0.001669686462261681
2677;A poser en corrections , après maquillage de base.;0.00028713847154124045;0.0;0.0;0.0024052759925427144;0.0;0.0;0.001629591671803865;0.0012440037170887946;0.005765018056982931;0.002497335065956259;0.004286000617617753;0.0;0.0016050003119383474;0.006181578928341672;0.002712602027019031;0.01617617555060025;0.000929191092397586;0.00019694867701865613;0.00019178808386101273
2678;A utiliser assez concentré pour un résultat optimal;0.0;0.0;0.0;0.0;0.0002100677086315726;0.0;0.0;0.0;0.1182580998046234;0.0;0.0;0.00031515644699794845;0.0;0.0;0.0;0.04239897511261997;0.0;0.0;0.0
2679;Empêche réellement les mèches de jaunir;0.0007004164383157124;0.0;0.00025142501338793963;4.304109423196256e-05;0.0;0.0;0.00044600259781562695;0.0;0.005717966113102775;0.0015707958088145783;0.01525490574617796;0.003634757303219412;0.0;0.005319837629920841;0.0;0.00528773979494924;0.000941527018773264;0.0;0.0
2680;On a beau essayer une multitude de produits celui ci reste sans conteste le meilleur;0.0;0.0006948995030404024;0.0;0.0;0.00037126437260188023;0.0;0.0004974682169013636;0.0;0.0011763939026274714;0.0;0.0;0.0;8.097995841215166e-05;0.013051037425553575;0.0;0.01738792401819099;0.008865385976251854;0.0083684264439662;0.0
2681;tres contente de ce produit, doux, agreable odeur.;0.0002550909681519322;0.0;0.181901215729724;0.0;0.0;0.0;0.0;0.19791346701690335;0.004332344410952074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08026490446663688;0.0
2682;j en reprendrai encore a l avenir;6.467309768582123e-05;0.0003652821868502159;0.0;0.0004603018918451558;0.00019281164452851761;0.0;0.00021129903299833404;0.0;0.0;0.0007667676565844005;0.0015688575219285716;5.416499535266682e-06;0.0;0.0;3.8546531215731966e-05;0.0;0.0;0.0004687165365426379;0.0027207957948434175
2683;je recommande a tout le monde;0.12889932722854988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014615508638101517;0.0;0.0;0.0015626671152412027;0.0;0.0007175012925092259;0.0;0.0;0.0005215161733346223;0.0
2684;Très bonne base.  La texture est velouté la peau est trop douce et le fond de teint plus simple a appliquer je recommande a 100%...;0.0;0.0;0.0;0.07370837293907387;0.0;0.0;0.0;0.08150222413373555;0.0;0.0;0.0;0.0010456943323591261;0.11411691325246238;0.0;0.0489105872615997;0.00995260472546357;0.0;0.0;0.0
2685;"J'aime son odeur et sa texture mais il vaut mieux l'utiliser sur cheveux fins car il donne beaucoup de volume. Il donne un effet ""cheveux réparés"" sur le moment mais pas de changement à long terme.";0.00012712245554851733;0.0;0.0643879756909332;0.0;0.0;0.0006078731398297897;0.0;0.00014293442288244794;0.07732275088395073;0.0015003046638327544;0.0;0.0;0.09926664661641064;0.004824077450478341;0.0;0.050787680292479355;0.001152650636458809;0.0;0.0
2686;j'ai choisi cette note car en sois c'est un bon shampoing couleur mais il fait les cheveux électriques. Je le recommande quand même.;0.06078828480288508;0.00027822537056037096;0.0;0.0;0.0;0.0;0.0;7.301269233820723e-05;0.0;0.0;0.10887407941422796;0.0;0.0;0.0;8.765713785444032e-05;0.0;0.0;0.0;0.0
2687;Niquel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008225247358515113;7.405342336906847e-06;0.0026489520347042807;0.0
2688;Produit identique que celui trouvé aux coiffeur. Le prix est super attractif. La chute de cheveux est très bien diminuer , ne laisse aucun résidus sur le cheveux ni gras de plus le produit sent très bon.;0.0003950622413601559;0.04207691710406582;0.001623851606240578;0.009212963123983165;0.0;0.0;0.0003907226001098831;0.00013003827947601296;0.0;0.0007651317431651806;0.0;0.0;0.0011575092688394701;0.0015565150364739851;0.0;0.04669247486751623;0.0015704382370139661;0.001964631398391127;0.0
2689;très belles couleurs de fard à paupières;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16351817264253612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2690;conforme à ce que j'attendais;0.0;0.0;0.0005358502073038656;0.0;0.1781041012225064;0.0;0.0;4.5906440868493544e-05;0.0;0.0006517857991672755;0.003468312155494146;0.0;0.00031317843361811434;0.0021241165017445505;0.0;0.0;0.0;0.0;0.0
2691;recu en temps comme prévu;0.0;0.0;0.0;0.0;0.0;7.734644636959175e-05;1.7980231874098004e-05;0.0;0.002356205936838527;0.0033615371474258224;0.0004775413342192146;0.013558257318084051;0.004257671299010014;0.006446828228411391;0.0;0.015100435372287797;0.0004572718120342643;0.03245245563473406;0.0002560362060831369
2692;avec l'oréal on n'est sur d'etre bien servie;0.00011157043908497674;0.0;0.0006403441109679067;0.0005303318152089642;0.0;0.0018886060686202953;0.0024497016339902005;0.0;0.0006854090589345538;0.001412512749030098;0.0;0.0;0.0;0.005850370962984674;0.0;0.005493399564567383;0.0017650092883356562;0.0036250140609170554;0.0017632426191399116
2693;Acheté sans grande conviction. Les résultats sont là dès la première application, sur les tempes et le haut du font où les cheveux ont tendance à devenir plus clairsemés, une repousse de petits cheveux réapparait 2-3 jours après. Je recommande.;0.03631703022825688;0.0022477482164108336;0.0001544156733775752;0.0;0.0;0.0;0.0011823903176429989;0.0006282843234310056;0.003445749957285513;0.0009041166237854152;0.0;0.0;0.0;0.0;0.011674093473773742;0.04525289537136803;0.0;0.0011320747708025696;0.011700259070728277
2694;"Ne marche pas du tout --"" les cheveux blancs restent blanc mais le cheveux normal devient plus foncé ... chercher l'erreur !";0.0005759040819648754;0.0003581463570389118;0.0;0.0;0.0;0.0;0.001840755489570846;0.000622780566005209;0.005396162737022959;0.005628812061469831;0.027080249402263896;0.0;0.0;0.0;0.0006615096925046473;0.007561621424765649;0.0013267536296470977;0.002688307056940957;0.0
2695;Je le connais depuis quelques années et  c'est un produit efficace. je le recommande et ma mère aussi, c'est elle qui me l'a fait découvrir.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14053594254003232;0.0;0.0;0.0;0.0;0.0025042496421109847;0.02669490924556425;0.0;0.0;0.0
2696;Bon shampoing à utiliser une fois par semaine pour ceux ki ont la deco blanche ou blonde cela evite que vos mèches jaunissent;0.0007187470970726434;0.0;0.0;0.0;0.0;0.00026623608975325235;0.0;0.0;0.09381379904237273;0.005348392844432776;0.02437075593819669;0.002477421789613205;0.0;0.00911469643757282;0.0;0.004792886263819387;0.0;0.0;0.0
2697;jadore le petit tamis a linterieur et le pinceau de bonne qualité!;0.0;0.004205143311939505;0.0;0.0;0.0;0.0;0.10734112371611261;0.0;0.0;0.0;0.00032367689630901107;0.0;0.0008981131464901707;0.0;0.0024634314431803096;0.025853929206630176;0.0;0.0;0.013873348702211498
2698;Très déçue : Il fait de longs cils MAIS également des chutes toute la journée qui font des yeux de panda. Je ne recommande pas...;0.0573028741254835;0.0;0.0003449718044021048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007141026553295083;0.0887971231525243;0.0;0.0;0.0
2699;je l'utilise régulièrement depuis longtemps.;0.00010250724791059968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21641840319371147;0.0;0.0;0.002264942464362762;0.0;0.0;0.0;0.00045813943029636813;0.0;0.0;0.0
2700;"La couvrance des cheveux blancs n'est pas parfaite, notamment au niveau des tempes ou le cheveu est coloré ""en transparence"".";0.0004589477968089143;0.0008272441096218597;0.00048026672095102465;0.0012679581995124064;0.0004781059769853887;0.0006274000597558264;0.0010292596154282915;0.0010897300469278582;0.004243465403821762;0.002821052022012493;0.01670404915737622;0.0004862316974831514;0.0030981276323601157;0.004895002527563175;6.833181627733049e-05;0.00990436503113469;0.0030433697627464474;0.0;0.0
2701;néanmoins, cela reste un bon produit par rapport aux autres produits similaires de marques différentes.;0.0;0.05390700511964983;0.00013899654076645512;0.0;0.0;0.0;0.0012423650859629282;0.0;0.0;0.0008967908014966488;0.0;0.0;0.0;0.00020765610516339033;0.0;0.020315062095116663;0.004096542553796966;0.0;0.0
2702;Le shampoing colorant éclaircit de deux tons ma base naturelle, adoucit donc ma couleur et l'effet racines n'est pas trop voyant.;0.0001524186161514563;0.0;0.0;0.0004387877812031549;0.0;0.0010197257933806756;0.0;0.0;0.0;0.0005752464510128519;0.0980463810941402;0.0;0.0;0.00040370561097817975;0.0;0.0008324375718345724;0.000421263519167742;0.0;0.0
2703;Les cheveux ne sont pas abimés et restent doux, à noter que j'augmente le temps de pause préconisé de cinq bonnes minutes.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0790256665682026;0.0005797945915134205;0.001781946227816895;8.006067920962018e-05;0.004215039646219734;0.0020402530340303793;0.005841558799344499;0.0;0.009756781980185184;0.004327514043371265;0.014110354982563925;0.0
2704;La vente par lot de deux sur Amazon est avantageuse;0.0;0.0020726827920941036;0.0;0.0;0.0;0.0;0.00035056417683182895;0.0;0.0010562707683910108;0.0;0.0;0.008148733543964356;0.0;0.0;0.0;0.005496706729708307;0.0005447741556794117;0.002140186790345982;0.0
2705;Je le mélange a de l’après shampoing et de l'huile d'argan cela évite le dessèchement.. Révèle vraiment les mèches griseset atténue les reflets jaunes. Il fait vraiment son job! je recommande ce vendeur car rapide pas cher et sérieux merci;0.03697051794805058;0.0;0.0007998944273342401;0.00027032788030317736;0.0;0.0017693188541852568;0.0008132317687982685;0.002177119640150596;0.0034226446690660537;0.0027686151716573705;0.010381896636767158;0.06466159599140037;0.0;0.0030958789785330526;0.0014014662296928171;0.0061262550582055;0.006801394778015066;0.0036447687598674962;0.00029390011931292433
2706;Très bon produit pour les gris je le recommande vivement ,les cheveux sont souples et brillants,ne.  pas s inquiétait la couleur du produit est violette,ne tâche pas ,rien à redire;0.052772791552099164;0.0001509433786691037;0.0;0.0;0.0;0.00017176028700239876;0.00011981348923588078;0.007630629086309215;0.0022072027411812593;0.002240074218797412;0.09044724310454434;8.267503382017826e-05;0.0009195307936882703;0.007645100837963032;0.0008341795496738512;0.004639103980105472;0.0;0.003649455155990802;0.0
2707;Résultat satisfaisant et rapide dès le 1er tube. Pourvu que la qualité ne change pas. Beaucoup mieux que Grecian 2000.;0.0;0.0;0.0;0.0;0.0;0.0;0.06792293641533016;0.0;0.0;0.0;0.0;0.08674976670784332;0.0;0.0;8.515184615948798e-05;0.04581679726864876;0.0;0.0;0.0
2708;Sa n'a rien changé a mes cheveux l'huile extraordinaire de loreal est 10 fois mieux...;0.0002736268861039896;0.0;0.0011805601004620675;0.0;0.00036687998513390953;0.0009036570613944398;0.0019366236856486624;0.004482547563489674;0.0013990106372885982;0.0;0.0;0.0006513053563391637;0.0;0.0033892536403528806;0.0;0.01802327242944671;0.010249576311311407;2.958368247343274e-05;0.0
2709;aucun changement c'est comme si je ne mettais rien;0.0;0.0;1.9638528128360455e-05;0.0001220873186934665;0.0;0.0;1.9610663663413434e-05;0.0;0.00034945621068118517;0.0;0.0;0.00047900421990330753;0.0004854042242148277;0.001507632887110529;0.0;0.002117442168866206;0.0008269201658451788;4.773808135228089e-05;0.0
2710;Je connaissais ce produit, mais le prix me rebuttais. Là, je suis ravie du rapport qualité prix. Il est génial pour les cheveux colorés.;0.0006872875613037978;0.11063731298668762;0.0;0.0;0.0;0.00023078284825298268;0.0008131583007619645;0.000431291771597391;0.0;0.0010754230369610152;0.0;0.0;0.0;0.0006971261325441221;0.0;0.020635943142801046;0.0013629718908328625;0.006979742153009973;0.0
2711;Je n'ai pas reçu la BB cream. Mais la Blur cream ce qui n'est pas du tout ce que j'ai voulu commandé.;0.0;0.0;0.0;0.0012644969311804823;0.0;0.0;0.0;0.0;0.0005662775751771714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14028645188988487;0.0
2712;Pour information la Blur est un primer, pas du tout une crème teinté. Elle a pour but de flouté les imperfections et les rendre moins visibles avant d'appliquer votre fond de teint ou crème teintée.;0.0;0.0;0.0;0.008064743643383672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03665699614311723;0.029751875527258415;0.0;0.001044028335406107;0.0
2713;Je vais procéder au retour dans les plus bref délais.;0.0004193732125305803;0.0001365045725667432;0.0;0.0;0.0;0.0;0.0003038267933279344;1.3890918937543368e-05;0.0;0.0013400791963927646;0.0;0.0018192989144535873;0.0;0.0;0.0006416740074974322;0.003208617100768448;0.0;0.01852834484229787;0.0
2714;D'après les commentaires, je peux voir que je n'ai pas été la seule à recevoir le mauvais produit. Vendeur non recommandé donc...;0.07476264461945137;0.00022125991332383246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007119241083162454;0.0;0.0;0.026053954513406405;0.0;0.1582239769230141;0.0
2715;Aprés avoir vu,regardé et entendu maintes avis,vidéos et commentaires,me suis donc décidée à le commander et j’ai bien fait!!Laisse une peau lisse pour une application facile du FDT qui vient Aprés!!Laisse une peau douce telle une peau de bébé!!;0.0;5.2727885210281824e-05;0.0;0.12607984228906674;0.0;0.0;0.0;0.048472038030056036;0.0007637972606924287;0.0006082593514058272;0.0;0.0;5.110002879276937e-05;0.0;0.06812861931750186;0.0;0.0;0.020183116548576432;0.0
2716;J'adore cette marque et cet eye liner bien noir avec un tracé comme on le souhaite et facile à  appliquer je le recommande vivement je utilise que cette gamme;0.0052001928114925626;3.7644817278038066e-05;0.0;0.0;0.0;0.0;0.00023902764196311028;0.0;0.08471929867185521;0.0;0.003505737293919034;0.0;0.0;0.009756093535320937;0.14807819897726818;0.0023758338966815007;0.0006133002191846993;0.0036234614242942596;0.0
2717;Cette crème L'Oréal est plus efficace que les autres je vous conseille acheter et après une semaine vous voir là différence;0.0;0.0;0.0;0.0;0.0;0.00013833107422946272;0.002733551141279996;0.0;0.009691379129301755;0.14448022836729363;0.0;0.0;0.006178870998144775;0.005705432680053292;0.0003009092858027496;0.07027778414363832;0.0;0.008179784899464429;0.0
