;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
2166;gratter;0.0;0.007737836333878734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014433955381893755;0.00032907564202224983;0.0;0.002421059575541917
2167;gratuit;0.0;0.0;0.0;0.0;0.0;0.009651146302068456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.68292222407755e-05;0.0002761337285392465;0.0;0.0;0.0
2168;gratuitement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006651471971735541;0.0;0.0;0.0;0.0;0.0;0.009636047177882046;0.0
2169;gratuits;0.0;0.0;0.0;1.3238598184925782e-05;0.0;9.615016131359469e-05;3.850046087241377e-05;0.0;0.0;0.0;0.0;0.0002490730378505617;0.0;9.627051752392745e-05;0.0;4.393490357847025e-05;0.0;0.00015343296703725548;0.0
2170;grave;0.0;0.0;0.0;0.0;0.0;0.0;0.0028886289547226133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010346216291779757;0.0;0.00565662959747787;4.018103995997297e-05
2171;grd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007360073696968571;0.0;0.0;0.00012082069667928406;0.0;0.0
2172;great;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001338557332069586;0.0;0.000515867147976792;0.0
2173;grecian;0.0;0.0;0.0;0.0;0.0;0.0;0.005524657081551763;0.0;0.0;0.0;0.0;0.006441327741767241;0.0;0.0;0.0;0.003200939788973753;0.0;0.0;0.0
2174;grenette;0.0007285365544610952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003534662334627729;0.0;0.0;0.0
2175;grey;0.0;0.0;0.0;0.0;0.0;0.0;8.12854265258759e-06;0.0;0.0;1.3988132283688936e-06;0.0;0.0;0.0;0.0;0.0;4.1217323781044384e-05;2.904026762702946e-05;2.8543898116404727e-05;0.0
2176;gris;0.001807499991936637;0.0;0.0;0.0;0.0;0.0022553573987404534;0.021281145889265975;0.008333640186685842;0.05474975988625068;0.042152404574288614;0.10182809615786392;0.0003778664194526232;0.0;0.0;0.0;0.04283002597342209;0.0;0.04258759027277793;0.0
2177;grise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002620032987342301;0.016083377743031566;0.0;0.006987491205297038;0.0;0.0;0.0007732620802153472;0.0;0.0;0.0
2178;griser;0.0;0.0020961328445684344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01718925227785784;0.0;0.0;0.0;0.0;0.004087237732124099;0.0;0.0;0.0
2179;grises;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016170003917619073;0.0;0.0;0.0;0.0
2180;griseset;0.0010611032143449746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.212637196844167e-05;1.3347524289081182e-05;0.0005238505401956636;0.0034809524062090883;0.0;4.1407254497989555e-05;0.0;0.0;0.0002722588069795388;7.22357988436992e-06;0.0
2181;grisonnant;0.0;0.0;0.0;0.00024793641825033615;0.0;0.0;0.0;0.0;0.0;1.1519876486894876e-05;7.019404925563871e-05;0.0;0.0;0.0;0.0;0.0009309222298884486;0.0;0.0;0.0
2182;grisonnants;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003138770638524846;0.002888811614310581;0.0;0.0;0.0;0.0;0.0;0.008514961700204007;0.0;0.0;0.0
2183;grisonner;0.0;0.0;0.0;0.0;0.0;0.0;4.001462901418282e-05;0.0003515455338459259;0.0005653804647817813;0.0005468629336487562;0.0026143633404255694;0.00015374290312095942;0.0;0.0;0.0;0.0002206155782121957;0.00041311581634514966;0.00018545643083701084;0.0
2184;grisâtre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004788073486260354;0.0;0.0;0.0;0.0017219058840057114;0.0004104344809964619;0.00016674562283060517;0.0;0.0
2185;gros;0.00274889479750938;0.04126688830461159;0.008078117467448942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027034061698901664;0.005092051067460277;0.04029676765080046;0.012297865561188762;0.007945116556735356;0.03161180145075664
2186;grossesse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008417328254536347;0.0;0.0;0.0;0.0;0.0;0.0;0.00027269184871656077;0.0;0.0;0.0
2187;grossiste;0.0;0.013563493586285273;0.0;0.0;0.0;0.011689731884696426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010220874122418672;0.0;0.008963421131903987;0.0
2188;grossistes;0.0;0.006125954380686806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00536772959307011;0.0;0.0;0.0;0.006719694995213485;0.0
2189;grâce;0.005659511345604732;0.008654417323774165;0.0;0.0;0.0;0.013541800460919034;5.355230406501441e-05;0.0016913895891457007;0.002972419351291257;0.0;0.009588549760066801;0.0;0.0;0.023575599100679273;0.02329849323351201;0.016461355391809446;0.0;0.011797921254584716;0.0
2190;guerlain;0.0;0.0001941099647203746;0.0006337899298742188;0.006443261311762538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019785418143668333;0.0;0.0012332170931637632;0.0
2191;gum;0.0003754716332284653;0.0;0.000533297149866179;0.0;0.0;0.0;0.0;0.000944213265935123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011933146637900286;0.0;0.0;0.0
2192;guère;0.0;0.0;0.003411540144001302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2193;guérison;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002353238978551967;0.0;0.0;0.0;0.0;6.530176715687529e-05;0.0;0.001094163109154102;0.0;0.0;0.0
2194;gâche;0.0;0.0;0.0;0.0;0.005302104121970943;0.0;0.0;0.0;0.0;0.005384049535831572;0.0;0.005654385394859794;0.0;0.0;0.0;0.0;0.0;0.0;0.003693937677446289
2195;gâché;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014484996781808575;0.0;9.581534192237407e-05;0.0006938368887210321;0.0;0.0;0.0
2196;gâteau;0.0;0.0;0.0;0.0;0.0;0.0;4.578452457007792e-05;0.0;5.2493466052836826e-05;0.0;4.7302490507421446e-05;0.0;0.0;0.0001318413279910202;6.10583364032276e-05;0.0004399060476284504;6.551555039078756e-05;0.0;0.0
2197;gène;0.0;0.0;0.0;7.743041001887651e-05;0.0;0.0;0.0;0.0;0.0;3.384939563365605e-05;0.0;0.0;0.0;0.0;0.0;0.0010683103905979744;0.0;0.0;0.0
2198;géant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001027571065940452;0.000976899417047572;0.0010002236291143368;2.2558374763156304e-06;0.0;0.0;1.5269747744917883e-05;0.00013114415014089264;0.0;8.227958055308829e-05;0.0
2199;génial;0.01193015144232498;0.0;0.013083256065519265;0.0;0.0;0.013134388468740123;0.0;0.014391023222900451;0.0;0.0003497709002558944;0.0;0.0;0.006805398892162137;0.00045419474158395076;0.0;0.16561436445742028;0.0463778166242831;0.01851841434933022;0.0
2200;génialissime;0.0016777648852947982;0.0;0.0;0.008299880346022977;0.0;0.0;0.0;0.0023265562323313864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005903436137390088;0.0;0.0
2201;général;0.0;0.0;0.0;0.00016087896310559879;0.0;0.0;0.0014970136575681865;0.0;0.003260205531605489;0.0;0.0;0.003942872051270592;0.0;0.0034440181394131465;0.0;0.017108543136810584;0.0;0.0;0.0022172801529369954
2202;généralement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017514482332045877;0.0;0.0;0.0;0.0;0.0;0.0008235713549455397;0.0;0.002050244758519442;0.0003286140464188024;0.0;0.0
2203;générationnel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028829439491047477;0.0;0.003137420392104685;0.00016261139094711879;0.0;0.0;0.0;0.0009016541171917896;0.0;0.00042546894960540784;0.0
2204;généreux;0.0;0.003103540195883499;0.00021857218679202097;0.0;0.0;0.0;0.001457715726367084;0.0;0.0;0.0;0.0;0.0030621108710744585;0.0;0.0;0.0;0.003708960869355128;0.0;0.0;0.0019740959904545486
2205;générique;0.0;0.0;0.0;0.0;0.0;0.0;0.025238242075489012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028892653498247564;0.0;0.006273695634551421;0.0
2206;gérable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012384083398686345;0.0;0.0;0.0;0.0;0.0
2207;gérer;0.0;0.0;0.0;0.0;1.711270969901741e-05;0.0;0.0;0.0;0.0;0.0;0.0076792449557572156;0.0;0.0021498863295891365;0.0;0.0;0.0;0.0;0.0;0.0002073198095881974
2208;gêne;0.0005116401775487471;0.0010929180641756863;0.0008749328182935712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014118735866663831;0.0021145134543975944;0.0;6.208518253669809e-05;0.0
2209;gêner;0.0;0.0;0.0;0.0;0.00020280316568422168;0.0;0.0;0.0;0.0;0.0;0.0002806268608348796;0.0;0.0;0.0;0.0;0.010830828199848068;0.0;0.0;0.0004413083661222321
2210;haarheini;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004392993893441167;0.0
2211;hab;0.0017661085408306422;0.004055770479198358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546607516296032;0.0;0.0;0.0;0.002239384077433737;0.0;0.0;0.0
2212;habile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
2213;habilement;0.0;0.0;3.725384416204591e-06;0.0;0.0;0.0;1.8614033957846963e-05;0.0;0.0;0.0;8.791919549610313e-05;0.0;0.0;0.00041114438500665525;0.0;0.0002877611814230677;0.00011688354577946454;2.808819212666722e-05;0.0002631017515232464
2214;habiller;0.0;0.0;0.0;0.0082902700435717;0.0;0.0;0.0;0.0;0.0;0.00010180117984424991;0.0;0.00022334145717574076;0.0;0.00012476735673008064;0.0;0.0;0.0;0.00010726567694846228;0.0
2215;habime;0.0;0.0;0.004393016421355177;0.0;0.0;0.0;0.0;0.006703936715618877;0.0006121960172552677;0.0002408549549803339;0.004734846634689074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2216;habit;0.0;0.0;3.725384416204591e-06;0.0;0.0;0.0;1.8614033957846963e-05;0.0;0.0;0.0;8.791919549610313e-05;0.0;0.0;0.00041114438500665525;0.0;0.0002877611814230677;0.00011688354577946454;2.808819212666722e-05;0.0002631017515232464
2217;habite;0.0;0.004008000531134418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037699412202265286;0.007440103916480542;0.0;0.0;0.0;0.001421708418828819;0.0;0.006924013924879583;0.0
2218;habitude;0.007472710416788256;0.025052340984759742;0.0;0.0;0.0;0.0;0.0;0.0;0.07069178050895228;0.0;0.0026895460382257066;0.0176779153184827;0.0;0.0;0.012187776914007116;0.03831116031304833;0.01332460854027542;0.009781557338417773;0.0
2219;habitudes;0.0;0.0;0.0;7.004216296666127e-05;0.0;0.0;0.00021296169790535036;0.0;0.00032087938174592766;0.0;0.0;0.0;0.00014082596534018755;0.0;0.00022033957187438404;0.000546012484973452;0.0;1.0685439698063287e-05;0.0
2220;habituel;0.0014597284579383153;0.0;0.0;0.0;0.0048839819226781135;0.007201139125325345;0.0;0.0;0.01111783484849905;0.0027311233574609513;0.0;0.0020192953297661987;0.0048999339555326335;0.0;0.0;0.030340839148038697;0.0;0.0;0.0
2221;habituellement;0.0;0.0;0.001793063720435647;0.0;0.0;0.008779192084789092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007285851531409172;0.0010832245053857758;0.009042872605809138;0.0071291549991684055;0.0;0.0003455406576461057
2222;habituer;0.0006739522422816825;0.0015279678728630478;0.0;0.0;0.005451678292526945;0.0;0.0;0.00019627710407179309;0.0036100899213722592;0.0;0.005756796050369953;0.0;0.0012548285626390555;4.62573421611829e-05;0.0;0.01634436421949299;0.0;0.00199549637176542;0.00013365173530639583
2223;habitué;0.0017532561709363232;0.0;0.0;0.002644878415522762;0.0;0.007437629014894549;0.0;0.0;0.0;0.0;0.014152504769973344;0.0;0.001078117072779445;0.0;0.000417181090120361;0.0;0.0;0.017330094822908027;0.0004236172271105947
2224;hair;0.0;0.0;0.00026468518820916415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017509657644025828;0.0;0.0;0.0
2225;halloween;0.0;0.0;0.0;0.0;1.870995044718181e-05;0.0;0.0;0.0;0.0019442683154355575;0.0;0.0;0.0;0.0;0.0;5.059447068178852e-05;0.000509169868099457;0.0;0.0001341019206877908;1.8185963207623683e-05
2226;halluciner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001411217643924689;0.0;0.0004104730066386704;0.0
2227;halé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004701914534671254;0.0;0.0;0.0;0.0;0.0;0.0;0.0023166944755698793;0.0;0.0;0.0001410488304341926
2228;handicap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025246344353998264;0.0;0.0;0.021015009945441015;0.0
2229;harmonie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007915538074747159;0.0;0.0;0.0;0.0;0.0045616833846658334;0.0;0.0;0.0
2230;harmonieux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010912691552913867;0.0038291120025881467;0.0;0.0;0.0
2231;hasard;0.0;0.007828526972302182;0.0;0.0;0.0;7.546419895689128e-05;0.004742638191679192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001031041591674879;0.0;0.0;0.00024467648787660054
2232;hausse;0.0;0.0;0.0;0.0;0.0;0.0;1.9588495793290052e-05;0.0;0.00017372823273200714;0.00017424158666927523;0.0013776298182054988;0.0;0.0;3.932750619342146e-05;0.00010554302195491014;0.00013611088791381324;4.021980668603939e-05;0.0;0.0
2233;haut;0.00016237123493158733;0.0;0.0;0.0;0.0;0.0;0.014267188509266426;0.0;0.0;0.0005078696495594148;0.0;0.0;0.0;0.0023042563925647543;0.001621354543636683;0.0028146380955942265;0.0;0.0;0.022089456236388947
2234;haute;0.0;0.0;0.0;4.604295244224941e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001483877492368109;0.0;0.0005249417485556784;0.0;0.0015553951705565027;0.0015029290371030165;0.0;7.136507044202554e-05;0.0
2235;hautement;0.0023101748543712217;0.0;2.981430597875173e-05;0.001429720381175667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016835120686017504;0.0;0.0;0.0
2236;hautes;0.0;0.003025690119204003;0.0;0.0;0.0;0.0;0.0019334694400433045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008269800654065034;0.001135471764051698
2237;hauteur;0.0;0.0;0.0;0.0;0.013977891601276021;0.0;0.004062272391411621;0.0;0.0;0.0;0.0;0.0;0.0;0.018524249662587384;0.0;0.0010935436358891768;0.0;0.0;0.0
2238;have;0.0;0.002780866527406958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037775476714377574;0.006374346763681212;0.0;0.0
2239;head;0.0;0.0;3.474900196093539e-05;0.0;0.0;0.0;0.0;0.0;0.0037204494593582214;0.0;0.0;0.0;0.0;0.0;0.0;0.004505136579830163;0.0;0.0;0.0
2240;henne;0.0;0.0010181927983473962;0.0;0.0;8.788032486224262e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003467334188247879;0.0;0.0;0.0;0.0
2241;henné;0.003842162081312881;0.0;0.0015532513161868398;0.0;0.0;0.0;0.0;0.004203114605889313;0.0;0.0;0.009134601436058565;0.0;0.0066034662676512255;0.0;0.011375394942797611;0.0;0.0;0.0;0.0005912040702986008
2242;hesiter;0.0047292532546505915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002798775430960209;0.0;0.0;0.0;0.0028211927185496323;0.0;0.0;0.0
2243;heu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.54403066456664e-05;0.0;0.000525739069751342;0.00025225679790810853;5.9105107334496255e-05;0.00080423503359913
2244;heure;0.0;0.0;0.0003715556766133858;0.004184485630279931;0.0;0.009774040516030251;0.0;0.0;0.0037392242729759745;0.0;0.004264286137661317;0.013620451346225885;0.0;0.00792766087994312;0.001490459561555988;0.041133054452302385;0.0;0.003974145279951949;0.0
2245;heureuse;0.0032500401548857063;0.0;0.0;0.0;0.0;0.0;0.0;0.006869260336788307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011368710780643144;0.0;0.0;0.0
2246;heureusement;0.0;0.0010973306720850693;0.008203026899215224;0.0;0.00023286621802178365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011462004618926885;0.0;0.014430952635317875;0.0028128542490116508
2247;heureux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034029372151018512;0.0;0.0;0.0036899319682960332;0.0;0.0;0.0;0.012005571883984243;0.0;0.015892222937038975;0.0
2248;hevelure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014006210283220615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2249;hexyl;0.0;0.0;0.0023714353177155503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2250;hic;0.0;0.0007699747804347797;0.0006934401013456818;0.0;0.0;0.0;0.0;0.0012201360221243218;0.0;0.0;0.0025964762412081068;0.0;0.0;0.0;0.0;0.006108511674573445;0.0;0.010628692578156063;0.0
2251;hier;0.000545359467340498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007728117065614853;0.0;0.0;0.005739748232457123;0.0;0.0;0.004855512800555021;0.04188179253858673;0.0
2252;hilares;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0519551149814105e-06;9.408551784670709e-05;0.0;0.0;0.0008460684617778276;0.0;0.0;0.0001985716373679364
2253;hiper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018514015295850786;0.0;0.0014519066281639278;0.0008668964262590516;0.00029395941898217577;0.0
2254;histoire;0.0;0.0;0.0;0.0013489673678543364;0.0;0.0;0.0;0.0;0.001956817841989094;0.0;0.0005002384764943555;0.0;0.0005082267019162057;0.0006430137173554878;0.0;0.008987411202808502;0.0024562220876709244;0.0;0.0004521968671764195
2255;hiver;0.0;0.0;0.001464473534505309;0.023886182502690704;0.0;0.0028953789383606146;0.0;0.0;0.00870539016609093;0.0;0.0016453857451528037;0.0006161912340831136;0.0066820298313646125;0.0011912282377522356;0.0;0.0046246828436201865;0.0023681661992488606;0.0;0.0
2256;hivers;0.0014293201944911697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027768996534766875;0.0;0.0;0.0
2257;homerum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013422133575663007;0.0;0.0;0.00041975851714325964
2258;homm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
2259;homme;0.0004027777313254831;0.006873657984963816;0.00889730045814868;0.0;0.0;0.0;0.004078236584978041;0.0;0.0;0.0;0.006022569224821882;0.029607166183463183;0.0;0.00021920996773109748;0.0;0.03736143806915397;0.0;0.02154525196675318;0.0
2260;homogène;0.0005584548864198179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014847118734094796;0.0;0.0;0.00240772704801589;0.0;0.0;0.004908456749946837;0.0;0.0;0.0;0.0
2261;honnete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
2262;honnête;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005750043209154262;0.0;0.015615245008125778;0.0
2263;honnêtement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018882117667431892;0.0;0.0;0.0;0.0;0.0021290723767235994;0.0;3.492410180553275e-05;0.0
2264;honnêtes;0.0;0.0;0.0;0.0;0.0;0.0;0.010174101077732697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002802562359983256;0.0;0.0;0.0
2265;honte;0.0011991965326611427;0.004332684707681965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024984005733561603;0.0017526271343911803;0.0;0.006063109413888945;0.0
2266;honteux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045592242864188906;0.0;0.0;0.0;0.00037301139784634227;0.0;0.0;0.0
2267;horaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032484552256196084;0.0;0.0007346540705799689;0.0028027654583730123;0.0;0.0;0.0
2268;horreur;0.0;0.0;0.0;0.00023289446730526188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013244564325019331;0.0;0.0020941376953224865;0.0013370417517702625;0.0001364158932449201;3.856291914076402e-06
2269;hui;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038552411216950366;0.0;0.0;0.0288537300154046;0.00035186319426819084
2270;huile;0.0006334183526532651;0.0;0.0297348491066601;0.0;0.0023712308418627646;0.03729057238490823;0.03211017484501519;0.07579339831539465;0.0031246461884287314;0.0;0.0;0.010154437184482876;0.0;0.018344937860476748;0.0;0.09303366333482672;0.11180009276242167;0.00535364047161564;0.0
2271;huilerie;0.0025377829273065334;0.0;0.0;0.006648731644366441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2272;huiles;0.0;0.0;0.0;0.0;1.3706559919517813e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00024356200778520633;0.0;0.0006987795774950116;0.0;0.0010666827552632612;0.009927226294927816;0.0;0.0
2273;huileux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028836774343326773;0.0;0.0;0.0;0.0;0.009686059875322636;0.0;0.00030375450515696844;0.0;0.0;0.0
2274;humain;0.0;0.0;0.0;0.002303776224060655;0.0;0.0;0.0;0.0;6.171572434441695e-06;0.0;0.0;3.992653111879558e-06;0.0012195456970617385;4.227662530066132e-05;0.0;0.0003557947349157974;0.0;0.0;0.0
2275;humeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036090605789866666;0.0015264126333290426;0.0;0.0;0.0
2276;humide;2.6306403313069944e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005541259677098679;0.0;0.0;0.0;0.0;0.0;0.0;0.01865629649280586;0.014211390483566339;0.0;0.0
2277;humidité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004005267073672836;0.0;0.0;0.0;0.0;0.0;0.006169589122426695;0.0;0.0;0.0
2278;hummmm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7396088867551295e-86
2279;hydra;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016242276128098042;0.0;0.00036732703528998445;0.0014013827291865062;0.0;0.0;0.0
2280;hydratant;0.004004238655408978;0.0;0.0022416592315846625;0.030211737046546477;0.0;0.00021794622232984277;0.0;0.0;0.007516238066814967;0.008515838104018585;0.0;0.0;0.0;0.0;0.005869969853713033;0.025823742895258583;0.0;0.0;0.0
2281;hydratation;0.0;0.0;0.025271755512240306;0.013204479723757054;0.0;0.0;0.0;0.0;0.0;0.0;0.030478515481692826;0.011409937977150762;0.025652483660497605;0.0;0.0092926169357297;0.021490705338716005;0.001687116332863985;0.0;0.0
2282;hydrate;0.016356958237216637;0.004602449680897439;0.02347899291850334;0.3019514308825197;0.0;0.04182219331129488;0.024378684066795837;0.0;0.0;0.0;0.0;0.0;0.014284327900580283;0.0;0.04459745031261253;0.0;0.054053770634720284;0.0;0.0
2283;hydratent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002459856888363792;0.0;0.0;0.0;2.0360630438416354e-06;0.0;0.0;0.0022615876981989086;0.008542731908704903;0.0;0.0
2284;hydrater;0.0118588353148067;0.0;0.0;0.15271782201010312;0.0;0.0;0.0;0.0;0.0;0.0;0.09825665328217402;0.0;0.018953422885052553;0.3095652023867203;0.0;0.0;0.0;0.0;0.01535362281922325
2285;hydration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004444728470466052;0.0;0.004605773462334693;0.0;0.0;0.0008307777033313592;0.0;0.0;0.0
2286;hydraté;0.0;0.0;0.0;0.008626443080446404;0.0;0.00816429159636349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001970792393509922;0.0;0.0;0.00048363946786100244;0.002348547955351856;0.0
2287;hydratée;0.0011221548836505427;0.0;0.0;0.018168700571378614;0.0;0.005352457041213601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012637931548775842;0.00153502583840113;0.0001220516327373027;0.0;0.0;0.0
2288;hydratés;0.0014976089015881178;0.0;0.0;6.853897130815634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0020133626956054806;0.0;0.00014573343754295133;0.0;0.0;0.0;0.0;0.0;0.0004216512855529459
2289;hydrogène;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008598027367027706;0.0;0.0;0.0;0.0;0.0;0.00029724282140072654;0.0;0.00028974861637784594
2290;hygienique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01423522728239936;0.0;0.0;0.0005821707677684371;0.0;0.0;0.0;0.0;0.0;0.0012450076832745906;0.0
2291;hygiénique;0.0;0.0;0.0;0.00034516389385237526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016746660908543967;0.0;0.0;0.0
2292;hyper;0.0;0.004176610945779033;0.001588608451051619;0.021386280128946892;0.0;0.0004954272578394114;0.0;0.027652203607933846;0.0032996810536352504;0.004968451121252231;0.0;0.02195408685471399;0.0;0.030728682394125677;0.008287244866272197;0.007041076911110926;0.013484540579092584;0.009791628875329712;0.038282575097115815
