;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
3801;rdv;0.0;0.0;0.0;6.260917998574968e-05;0.0;0.0;0.0;0.0;0.0;7.008840579202414e-05;0.0;4.5564910484934665e-05;0.0;0.0002787664214047292;0.00010178382028650105;0.0001284517141099764;4.030925517628342e-05;9.160098897879928e-05;8.29551991656858e-05;0.0;0.0;0.0;0.0;0.0;3.154536818463128e-05;1.802514826252617e-05
3802;re;0.007801980462328738;0.0;0.0;0.004093681026386054;0.0;0.0;0.0;0.0;0.001373629679144346;0.0;0.0;0.0;0.0;0.0;0.0;0.004064069153934722;0.0003758387374406862;0.009977661558971146;0.0;0.0;0.0;0.0;0.00028309313708175154;0.0;0.0029011884714135088;9.193560432368931e-05
3803;real;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.473559877726537e-05;0.0;3.0050075787833744e-05;0.0;0.0006497633587553797;0.00022134906720767708
3804;really;0.0;0.0;0.0;0.0;0.0;0.0;8.125397515609169e-06;0.0;0.0;2.5501522612884597e-06;5.468606809729928e-07;0.0;0.0;0.0;0.0;0.00010658504277108536;3.21628572436421e-05;4.1968922005113576e-05;0.0;8.259249309828089e-06;0.0;1.284977516007143e-05;0.0;0.0;1.0173309696505163e-05;0.0
3805;reapparaitre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004297304644207329;0.0;0.0;0.0010652196513366758;0.0;3.960825648380743e-06;0.004393314637203091;0.0;0.0;0.0;0.00019113442345115278;0.0;0.00029956094605136354;0.0
3806;rebelle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037810392744391954;4.0480326997571414e-05;0.0;0.0;0.00021388753413921174;0.0014202248499681981;0.0;0.0;0.0033705752636805663;0.0002248789003045568;0.00030900777166008336;0.000983387180978255;0.00025541530016222157;0.0;0.00025678862392649964;3.99449143574661e-05
3807;rebondie;0.0;0.0;0.0;0.004777923311560892;0.0;0.0;0.0;0.0012589954842784409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016067295170662684;0.0;0.0;0.0;2.8874386023902884e-05;0.0;0.0;0.0
3808;rebondir;0.0;0.0;0.0;0.015928803487729726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009717041623889474;0.0;0.001949976959835963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3809;rebooste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0066428313948161035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014586291368970746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3810;reboucher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019571550207321015;0.0;0.0;0.0;0.0;0.001473398052435183;0.0;0.0;0.0;0.0;0.0
3811;reboucle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.366821857398071e-05;0.0;9.792517329033526e-06;0.0;0.0;0.0;0.0;4.921923442092492e-09;6.8873451195727e-06;8.707994229821753e-07;0.0;3.0121984819208566e-06;0.0
3812;rebuter;0.0;0.0061651000137542475;0.0;3.264655718918222e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.540155691668359e-05;0.0;0.0;0.0;0.00013569614546161312;0.0;0.0;0.0;0.0;0.0;0.0;0.003103338591529707;0.0
3813;rebuttais;0.0;0.015660176321577506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002667006400726377;0.002220836433812582;0.0002390223696026057;0.0;0.0;0.0;0.0;0.0;0.0
3814;rec;0.0;0.0;0.0;0.0;0.0;3.781465500823432e-06;0.0;0.0;8.502250152524006e-06;0.0;1.500258370419917e-05;4.0881907193750226e-05;0.0;0.0;0.0;0.0;0.0;0.00017549501518270182;0.0;0.0;2.0014050472010823e-05;0.0;0.0;0.0;0.0;0.0
3815;reception;0.0;0.0;0.0;0.0;0.005154395813938573;0.02079914917483307;0.0;0.0;0.0;0.0;0.0;0.0;1.488220924016068e-05;0.0;0.0;0.0;0.0;0.010732342953137367;0.0009943209754448453;0.0;0.00043125252001338286;0.0;0.0;0.0;0.00019484521505603507;0.0
3816;recette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018133178059682814;0.0;0.0;0.0;0.0;0.0;0.003053611244997042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00603323380010577;0.0
3817;recevoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.504735339826231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3818;recharge;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020491312767258969;0.00013300310205216584;0.0016576902281408683;0.004512845769893272;0.0;0.0002320799285409293;0.0;0.0;4.058987861614056e-05;0.0012064151797436678;0.0013983262433267538;2.8177994280331294e-05;0.0025732865884781743;0.0001884400701309826;0.0;0.0;0.0;0.00018524804902643918
3819;rechargeable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.027544318812944e-05;0.0;0.0;0.00016060583656021728;0.0;0.0;0.0;8.026303969656173e-05;0.0;0.0;0.01155726516646803;0.0;0.0;0.0;0.0;3.966721926824228e-06
3820;recharger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004099772883384692;0.00018034189824137363;0.0;0.002311733810022039;0.0;0.00354717259548281;0.0;0.0019170665163737923;0.0;0.00040858389269182466;0.0
3821;recherchais;0.0;0.0;0.0;0.00033914639373148803;0.0;0.0;0.0;0.0;0.00298575250738683;0.0;0.0;0.0;0.0;0.0;0.0;0.004941917667740611;0.0;0.0;0.004490459363046486;0.0;0.0;0.00016992461455476754;0.001500878885827701;0.0;0.0018123307308947696;0.0
3822;recherche;0.0021531170443137757;0.0020522436994626398;0.0014433728525355084;0.0;0.0;0.0;0.0;0.0045090731550237375;0.002696495087069032;0.0;0.0034362547715447553;0.0;0.00021229829858507502;0.0;0.0;0.014852415072180297;0.0013323522207134234;0.006352201619219972;0.0037211760647538655;0.0;0.0;0.0033329457721842887;0.0019584608940444183;0.01245530324643889;0.013909988396722774;0.0
3823;recherchent;0.0;0.0;0.0;1.943454150291432e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010600519472097137;0.0;0.0;0.0;3.8959720005301566e-05;0.0;0.0;0.0
3824;rechercher;0.0;0.017315601252581587;0.0;0.0;0.0;0.012878329451585912;0.0;0.0;0.0;0.0;0.000673138663340002;0.0;0.0;0.0;0.00038289663004250745;0.0001153096204712339;0.0;0.027031811780522174;0.0;0.0;0.0;0.0;0.0;0.004316746019162812;0.0;0.0
3825;recherchez;0.0;0.0;0.0;0.0021108953327273416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4930465705537955e-06;0.001260325200109953;0.0;0.0;0.0;0.0;0.0;0.00014224007742121358;0.0;9.04089744348234e-06;0.0016941032070181988;0.0;0.0;0.0001057344935315102;0.0
3826;recherché;0.0;0.0;0.0;0.0007942343763765794;0.0;0.0015520702058561301;0.0;0.0;0.003540982213389814;0.0;0.0;0.020511733103203166;0.0;0.0;0.0;0.0;0.0003981146310161299;0.0008576134494756139;0.004443423613368398;0.00033017353608877684;0.0;0.0;0.0;0.0;0.002263883932735794;0.00034157358228809325
3827;reches;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00117245105414033;0.02882158295601052;0.0013582026320239566;0.0;0.0005990547864882569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3828;reclmmande;0.0;0.0;0.0;0.0;0.00035962826479670005;0.0;0.0;0.0;0.0;0.0;6.588667082737641e-05;1.4932580722471184e-05;8.286707412203831e-06;0.0;0.0;0.00018791924433744203;0.0;0.0020218715749932077;0.0;0.0;0.00036653686291819625;0.0;0.0;0.0;0.00026378710571437625;0.0
3829;recmmande;0.0;0.0;0.0016207636876999726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020971366190570125;0.0;0.0;2.6867697286024546e-05;0.0;0.0;0.0;0.006023410815977576;0.0;0.0;2.2690356168422596e-05;0.0;0.0;0.0;0.0;0.0
3830;recoiffage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2927326116237623e-05;0.0010071014268990086;0.0004631342621547043;0.000552064327366933;0.0;0.00041581376982559266;0.0025689075411534754;0.0004908151975681605;0.0006814904795053908;0.0;0.0;0.0
3831;recoiffer;0.0;0.00011397524314571127;0.00037047231243418204;0.0;0.0;0.0;0.0;0.0;0.0010715078005163802;0.0;0.0;0.0;0.0;0.0;0.0013934274399144703;0.007103877868574213;0.004517138256728847;0.0;0.0;0.0;0.0;0.0031649568537671377;0.01756755371110035;0.0;0.003906483757379883;0.0
3832;recoller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.505465123356332e-05;1.8836228785697317e-05;0.0;0.0001864048722806827;0.00018495226775300453;0.00013136122029319745;7.113959945171019e-05;0.00042915821996102895;0.0;0.00027318268692530035;4.7854990980324316e-05;0.0;0.0;2.7199613077149213e-05;0.00034786286999555785;0.0;0.0;0.0
3833;recoloration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01072578562337855;0.0;0.0;0.009538224947449037;0.0;0.0015853957100439569;0.0;0.00021777440126336935;0.0;0.0;0.0;0.0;0.0
3834;recolorent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004284062226460764;0.0;0.0;0.0;0.0009016211315814009;0.0;0.0;0.0;0.0012331397588863638;0.0;0.0;0.0;0.0;0.0;0.0011861436743525811;0.0
3835;recommandable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.675409991780906e-05;0.00020307590497998447;0.0;0.0;0.0;0.0;7.382541633127897e-05;0.0;0.0;0.0012575344309186198;0.0018757906031816297;0.0;0.00019568314340781385;0.00017127918450431895;0.0;0.00014718561975401298;0.0
3836;recommandaient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004405839070303216;0.0;0.0;0.00019807133281845037;0.0;0.0;0.000448251883349816;0.0;0.0;0.001943413842609454;0.0;0.0;0.0;0.0005630851666832316;0.0;8.637128302109524e-05;0.0
3837;recommandation;0.0010737438413211968;0.0033388234466265082;0.0;0.0;0.0;0.0;0.0025517282877940144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04913700247370996;0.0;0.0;0.0;0.0;0.0011325577998201385;0.0;0.0
3838;recommande;0.0;0.0;0.0;0.009517571263186263;0.0;0.0;0.0;0.002133287488206158;0.007588737732769175;0.005114998055737088;0.012589805563332345;0.0;0.0;0.013234772662796166;0.049449309190846134;0.026213215433990175;0.0;0.0023721899570553987;0.0;0.008955151186743109;0.008071974434165269;0.013712648359839569;0.009836407925797255;0.0006309733593056652;0.019928153678829358;0.0
3839;recommander;3.4888994038515344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3840;recommanderai;0.01523441353010476;0.014893593812291796;0.0;0.0;0.0;0.003289215806808131;0.0;0.0;0.0;0.0;0.0;0.021567322916705566;0.0;0.0;0.0;0.0;0.0;0.0;0.05935745136510938;0.0;0.0;0.033128265045440135;0.0;0.0;0.0;0.0017396292097638815
3841;recommanderais;0.0;0.0029923552511140843;0.0017488895033565587;0.0;0.0;0.0;0.0026765169977951897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00337979275350977;0.0;0.00039881079351050653;0.0;0.0;8.388809907602963e-05;0.0;0.0;0.0;0.011928163536732794;0.0
3842;recommandes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0075234496556562565;0.0;0.0;0.0;0.008831205305429232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3843;recommencer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009025102130865866;0.0;0.0;0.0;0.0;3.350182622727529e-05;0.007093311036502702;0.0005253571238661569;0.008385495936374623;0.0;0.0009791148198089411;0.0;0.000298178612091917;0.0;0.0;1.2889239839377879e-05
3844;recommende;0.00019185641385862113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013259222172645247;0.0;7.287570773288783e-05;0.0;0.0;0.0035707812162393193;5.400252999980746e-05;0.0;0.0;0.0006309607743719787;0.0;0.0;0.0;0.0006248500127615757;0.0002107545272398166;0.0002657883630880482
3845;recommender;0.0;0.0;0.0;0.011060525534821073;0.0;0.0;0.0;0.0;0.0;0.0;0.000337391034297094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3846;reconditionner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010138110963665577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3847;reconduire;0.0;0.0;0.0;1.7991506057945702e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4383206215853682e-05;0.0;0.0;0.0;0.00021750121600473053;0.0
3848;reconnaissons;0.0;0.0;0.0;3.510104716543965e-05;0.0;1.1813531479328634e-05;0.0;0.0;0.0;5.789961464480679e-06;0.0;0.0;0.0;0.0001224611562500843;0.0;0.0;1.6503638006196747e-05;2.3825684594796904e-05;0.00047364426804194547;0.0;1.6742665242760587e-05;1.7171255133381997e-05;0.0;0.0;0.0002139693920272489;1.8247698536746838e-05
3849;reconnaître;0.0;0.00017114008396553452;0.0;0.0;0.0;0.0;0.0;0.0013919928868317587;0.0016737906000328599;0.0;0.0;0.0;0.0;0.0038137717521154334;0.0;0.016371819090583283;0.0;0.0;0.004911822296141379;0.0;0.0;0.0;0.0;0.0;0.0015353352446441267;0.0
3850;reconstituer;0.0;0.0;0.0;0.0076431487630986205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3851;reconstructeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027731395486154945;0.0;0.0;0.0;0.012838972211951887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3852;reconstruire;0.0;0.0;0.0;4.989397425436277e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.00025680452240606515;0.0;2.4994863694810094e-05;3.3777028035227425e-05;0.0;0.001778864352482286;6.380897576335924e-05;0.0;0.0;0.0001226361179823207;0.0;0.0;0.0;0.0003364747665842689;2.1567031803574645e-05;0.0
3853;record;0.0;0.0;0.0;0.0;0.011171299754482172;0.002630700802869652;0.0050259121145563536;0.0;0.0;0.0;0.0;0.0;0.0;0.005532905039126483;0.0;0.0;0.0;0.018830109086009877;0.006080395063663218;0.0;0.0;0.0;0.0;0.0;0.0010862202205779632;0.0
3854;recourbe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011362901997987875;0.0;0.0;0.0;0.0;0.0020048381548797302;0.0;0.0;0.020554851533179288;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3855;recourbement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003038498236283915;3.962059882479403e-05;0.0;0.0;0.0;0.0;0.0;0.00015692872609762433;0.00012857112724771224;0.0;0.0;0.0024350924715823147;0.0;0.0;0.0016839862519919795;0.0;0.002222644717456761;0.000941165915719841
3856;recourber;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005673207747114281;0.0;0.0;0.0;0.0;0.007019441468522876;5.8319866840726025e-05;0.0;0.009378923408386697;0.00831560257267253;0.0016240177658239407;0.0;0.00881743055183172;0.0;0.0010588578247192895;0.0009156536014880952
3857;recourbé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.231630584947536e-05;0.0;0.0;0.0;0.0;0.0;0.0004112712975438561;0.00011798248871875884;0.0;0.0020107392446237207;0.0;0.0;0.0002021320336445046;0.0012971745366365704;0.0;0.0;9.411175614511827e-05
3858;recourbés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015390505129737512;0.0;0.0002308954753903476;0.0;0.0;0.001268743881736571;0.0003276377819605772;0.0;0.003226930798150193;0.0;0.0;0.0;0.0014611145454462124;0.0;0.0;0.00036321974409120084
3859;recouvrante;0.0;0.0;0.0;0.0043340765857319144;0.0;0.0;2.1993305661548577e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016521205335313074;0.0025230643925837582;0.0;0.00017293545732899245;0.0;0.0;6.121011956867461e-05;0.0;0.00034154231115192255;0.0;0.0;2.4449169711067403e-05
3860;recu;0.0;0.0;0.0;0.001893007358569089;0.0011469231731645597;0.0;0.0;0.0;0.0007193710853578402;0.0;0.0006624133521869035;0.010247414473975328;0.0;0.015242825700425705;0.0;0.023463599895082288;0.0;0.01349628571952598;0.01410374665168015;0.001121363396392303;0.0;0.0;0.0;0.0;0.0;0.0
3861;recul;0.0;0.0;0.0025408864288046402;0.0005290076383493452;0.0;0.005086078135088402;0.0;0.0;0.0007935304486106798;0.0;0.0;0.0;0.009234580338509428;0.0;0.0;0.0;0.0;0.001157669361813925;0.012870062183343633;0.0;0.0;0.0;0.0;0.0;0.0029217584632071237;0.0
3862;recyclage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020672293625948195;0.0;6.394069185193024e-05;0.0;0.0;1.4422502783777664e-05;0.0;0.0004204663226654629;6.070189483253886e-05
3863;redemander;0.0;0.006221502115961877;0.0;0.0;0.0;0.0;0.010378698947748687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023819481437631564;0.0011368171710044327
3864;redensifiée;0.0;0.0;0.0;0.003987309690585148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005908277753586462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3865;redessine;0.0;0.0;0.0;0.0;0.0;8.976268298832934e-05;0.0;0.004791313128849902;0.0;0.0;0.0;0.0;0.0;0.000291139996662106;0.0;0.005108427866527712;0.00017305405552114762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3866;redevenir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011522082113694333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006727659429038821;0.0;0.0;0.0;0.0004999681388187312;2.8709780118480007e-05
3867;redevenus;0.0;0.0;0.0;0.0;0.0;0.004554152186155236;0.0;0.0027706583569024096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007628870325256241;0.0022216797038088544;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3868;redevienne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027082058025273102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004535522557862329;0.0015244875575458582
3869;redevient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016734764709046507;0.00020367935824959347;0.0022427204295996594;0.0;0.0;1.006047740863852e-05;0.0;0.0;0.0;0.0;0.0009061928643052674;8.659079395752534e-05;0.0;0.0;0.0;0.0;0.00010692203857305772;0.00014639351758958714
3870;redire;0.01985467927184986;0.01984325022872564;0.004529055794265946;0.0;0.013149911584672148;0.01698597147201073;0.0;0.004551172963060338;0.0;0.012683794365764988;0.006562936898226761;0.012946343313938896;0.0;0.0;0.003917300657204016;0.006898819742774764;0.0;0.05103339860585746;0.0;0.019984994174213202;0.03759197278227744;0.0;0.0;0.0;0.0;0.0
3871;redken;0.0;0.0;3.48132815425995e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.816143357379966e-05;0.0;0.0006640217128897054;5.2296781869714415e-05;0.00011620128170423066;0.0;0.0;0.00017713085956312907;0.0;0.0;0.0;0.0017153177319715945;0.0
3872;redonne;0.00024179795517594794;0.0;0.0;0.0;0.0;0.0;0.0;0.0007103763640822597;0.005041816867998763;0.0;0.006646664764273977;0.0;0.0;0.004827982845432936;0.0;0.0;0.011025266338945645;0.0;0.014048856454261292;0.007134315067972678;0.0;0.008726035703822908;0.0;0.0;0.005382571152652912;0.0
3873;redonner;0.0002076368956522593;0.0;0.0;0.0017082584196565598;0.0;0.0;0.0;0.0;0.007312975614011476;0.00812238844510111;0.008304550324699013;0.0;0.0;0.004470013510132335;0.0;0.0023080608701245534;0.008055738918988345;0.0002473999093546723;0.002047979424658661;0.0;0.0;0.0;0.0;0.0;0.000139498558321325;0.0
3874;reduit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017596886447059003;0.0;0.00044843761492992256;0.0;0.0;0.0014314242254008323;0.0;0.0;0.0;0.0;0.0009541134536206558;0.0;0.0;0.0;0.0;0.0;8.663313015337589e-05;0.0
3875;redécouvrir;0.0;0.0;0.0;0.004178448590317814;0.0;0.0;0.0;0.0;0.0019030405970565669;0.0;3.850934128980115e-05;0.0;0.0;0.0;0.0;0.006994420521925995;0.0;0.0;0.0;0.0;0.000394626631430824;0.0;0.0;0.0;0.0;0.0
3876;ref;0.0;0.0;0.0;2.1856421303926608e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017212318419534647;0.0;0.0;3.951394591843669e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0002201201325024506;0.0
3877;refaire;0.0;0.0023000108489349413;0.0;0.0010083380602559182;0.0;0.0;0.0;0.0;0.0;0.0;0.002389767473193807;0.0;0.0017416510534899088;0.006147610339450023;0.00043593663960823757;0.0;0.0;0.0;0.020355053086609346;0.004830878672588925;0.002390401309002095;0.0;0.0;0.0;0.008423917907462396;0.003744949771056774
3878;refais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012769984704017257;0.0;0.0;0.0;0.0;0.0;0.0;0.0005872323069677262;0.0;0.005772152077955886;0.0006354592980654303;0.0;0.0;0.0008785410764819394;0.00022421588229808127;0.0023566546085587413;0.0001616762614998349;0.0002649571274888115
3879;refermable;0.0009458205234622523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0076163807647464405;0.0;0.0010685418538290007;0.0;6.172901235200869e-05;1.797090904554906e-05;0.0;0.0;0.0;0.0005639485930652498;0.0
3880;refermer;0.0;0.0;0.0;0.0;0.0028631362560212342;0.0;0.0;0.0;0.0008213693953124187;0.0;0.0;0.0;0.0;0.0;0.0024148141051929207;0.0016152030433867729;0.0;0.0011615907807880953;0.001349933632446949;0.004304782143114923;0.0004655696048334081;0.0;0.0;0.006843198127402472;0.00038651304675405116;0.0
3881;reflet;0.0;0.0;0.0;0.0;0.0;0.008926774902630198;0.0;0.0008078401498209455;0.023341027517790207;0.00991301987234505;0.03748168030148358;0.006809418265438361;0.0;0.010007777265079868;0.0318807576475606;0.0;0.017514157938540692;0.020763588767774066;0.03210947639094041;0.015774033628265863;0.0;0.0;0.0;0.018100222471946956;0.006598250013584678;0.0
3882;reflets;0.0019137860664325906;0.0;0.0;0.0;0.0;0.003575844647375622;0.0016476889722420313;0.0022680882169529956;0.01060449957386481;0.006908444623146338;0.036070709814578175;0.0017460890246547758;0.0;0.007211688277752202;0.0008683328853421878;0.0007719261770855553;0.004574483780968128;0.0;0.010519212731914116;0.0;0.00982313515386234;0.0;0.0;0.0;0.007261714259626705;0.000803534515037013
3883;refroidir;0.0;0.001903528739586873;0.0;0.0;0.0;0.0;0.0;5.1976060458399965e-06;0.0;0.0;0.0;0.0;5.1883151204775633e-05;0.0;0.0;0.0;1.5329670127037013e-05;0.0;0.00024080589323511169;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3884;regard;0.0;0.0;0.0;0.0;0.0;0.0;0.006167968651930346;0.0;0.0;0.0;0.005851374836214687;0.0;0.0;0.0;0.0170713443653037;0.00722745663307233;0.0;0.0;0.019269343053685176;0.007248146728181897;0.04180840859786112;0.0;0.03181430375955602;0.0;0.0;0.0
3885;regarder;0.0;0.0;0.0;0.005558461642479595;0.0017238458523325976;0.0;0.0;0.000320912993071949;0.00706653036472569;0.0;0.0;0.0;0.0;0.0;0.004759629426965943;0.0;0.0;0.005988454225894843;0.0067328676281946396;0.0;0.0;0.0;0.0;0.0;0.0005002987926648977;0.0
3886;regraisse;0.0004350359853221975;0.0;0.0;0.005354511704125444;0.0;0.0;0.0;0.00048025764058275524;0.00101678272420815;0.0;0.0;0.0;0.0;0.004444581922704477;0.008150884484146297;0.0;0.0;0.0;0.0065320481899465615;0.0027818072034978816;0.0;0.0;0.0;0.0;0.0;0.0
3887;regraissent;0.0;0.0;0.000480438905804847;0.0;0.0;0.0;0.0;0.0010087445463862986;0.0;0.0;0.0;0.0;0.0;0.006876058840752681;0.0;0.015558164213192493;0.0009293831200965949;0.0;0.0;0.0;0.0;0.0012198927066708167;0.0;0.0007791140559040751;0.0;0.0
3888;regresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
3889;regret;0.0;0.0;0.0009499554744202811;0.0;0.0;0.0028563802276721276;0.0;0.0;0.002776299705638826;0.0;0.0036097053067658076;0.0;0.0;0.0;0.0;0.0;0.0;0.000794834396677347;0.001612027607129966;0.0024209044568750436;0.00012765075886324556;5.7077916923834436e-05;0.0024036192677407606;0.0;0.006770941856908187;0.005093746952095561
3890;regrettable;0.0;0.0;0.0;0.0;8.62031424287605e-05;0.0;0.0;0.0;0.001992780812606443;0.0;0.0;0.0;0.0;0.0;2.1056300481999996e-05;0.0003151466242492288;0.0;0.00027377243857261923;0.0005672552917439208;0.0;4.316607070574352e-05;4.428672938952433e-05;0.0002599068718399726;0.0;0.0;0.0
3891;regrette;0.0;0.0;0.0;0.0;0.0;0.012744812386213347;0.0;0.0017900411605707028;0.0;0.0032752394482335814;0.0010031280497832884;0.0068094352610310015;0.0013921339276513273;0.000880864148899457;0.0;0.0;0.0;0.0;0.0;0.0;0.001843711872574187;0.0016759322285149908;0.0;0.0;0.021884121438981545;0.01697564072959613
