;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
2414;Très déçue... Fait des paquets incroyables sur les cils et j'ai l'impression que c'est un vieux produit ! Je ne recommande absolument pas !;0.06340583251931524;0.0;0.0005266838529684321;0.000982694395452392;0.0;0.0;0.00014912560111094466;0.0;0.0;0.0;0.00014936855129458616;0.0;0.0038675614594028845;0.001608950259472734;0.0016232760694724535;0.006232412391223338;0.004075678191503456;0.0009339153410043315;0.015699969374823014;0.0013121689217022218;0.0;0.004154351991861691;0.010315026552787272;0.0;0.018329434923443542;0.002241329588653102
2415;Tres bon produit, arrive en bon état. Bon prix.  Top pour les cheveux abîmés , il les rend doux j'en suis très contente;0.0003320063700435356;0.052289274338745466;0.0;0.0;0.0;0.0;0.0;0.11683274894464223;0.0;0.0;0.0;0.0;0.0;0.001501945926419887;0.0;0.0002631809343244042;0.008739457809932807;0.01545224039021443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1508066006937718
2416;Livraison OK, emballage OK, produit conforme.;2.355140299402554e-05;0.0;0.0;0.0;0.13416445657256926;0.0;2.076221567144766e-05;0.0;0.0;0.0;0.0;0.12492864196618388;0.0;0.0;0.0;0.0016988418808136754;0.0;0.007001645428411335;0.0;0.0;0.002207040060518642;0.0;0.0;0.0;0.0;0.0
2417;Je l'utilise comme shampoing régulier en sachant que je me lave les cheveux tout les jours voir tout les 2 jours. Je fais des masque pour nourrire mes chevaux.;0.0;0.0;0.000909652096517122;0.0;0.0;0.0001456905720476766;0.0;0.0;0.08554225200199407;0.0;0.0;0.000870314323164384;0.003520882256469155;0.07273978359835533;0.0;0.001534920861124009;0.0;0.00591296299047274;0.01854044608873567;0.0;0.0;0.0;0.0006409831854043694;0.0;0.0;0.0
2418;Du coup plus de cheveux qui jaunisse.;0.0;0.0;7.108086822339366e-05;0.0005543839397099147;0.0;0.00016661522033947264;0.0;0.0003854361058227744;0.0013370039615225886;0.0;0.0;0.0;0.0001231953027633766;0.0014895420911389737;0.0015816402188323297;0.0009426820829966418;1.9159128526176685e-05;0.00030206484116179246;0.0008549781036211683;0.0;0.000807364303611638;0.0;0.0012782571808610582;0.0;0.009262051207850853;0.0
2419;Je recommande vivement ce produit;0.16095531827414195;0.0;0.0;1.6701917171432502e-05;0.0;0.0;0.0;0.0007042207074599006;0.0;0.0;0.0;0.0;0.005078091003458731;0.0007174999457445475;0.0;0.0;0.0;0.0;0.0;0.005738183334788919;0.0;0.0;0.003426709011904438;0.0;0.010298490093943412;0.005433872653972724
2420;Produit conforme et reçu rapidement.;0.0;0.0;0.0;0.0008866290461976391;0.19003454866057828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015803816734483857;0.23204774033825878;0.0;0.0;0.0;0.0009627527277050815;0.0;0.0;0.0;0.0
2421;Il porte tres bien son nom!!!! C'est magic! Je recommande vraiement! Il est doux, leger, non gras sur la peau! Au top;0.05223499736552737;2.4609392784558016e-05;0.0;0.062048270545172986;0.0;0.0;0.0;0.0817956459048085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010079226560145366;0.12162376573977204;0.0;0.0;0.0;0.0
2422;top;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2423;Conforme à mes attentes et d'une efficacité indéniable accompagné du shampooing en plus sans sulfate donc topissime. Vraiment super satisfaite.;0.0;0.0;0.0;0.0;0.0792878112432465;0.07068449584356849;0.0;0.00014824271258035362;0.0007583709471851441;0.0;0.0;0.0;0.00014615979871184455;0.0012494288653087568;0.0;0.0;0.0004849592668731959;0.0;0.0;0.0;0.0;0.0;0.0;0.09581894687505287;0.0;0.0
2424;Jamais déçue avec les produits professionnels L'OREAL. Permet de garder des cheveux brillants et nourris après teinture est mèche. De plus l'odeur est agréable;0.0010583050547431513;0.0;0.06809529894698228;0.0;0.0;0.0010543188325002734;0.0025338320138833703;0.008963067834047135;0.0032449660158136995;0.0022900263667775273;0.002757651736589695;0.004340829314523813;4.7655576904751195e-05;0.01352381984082415;0.004049004204464178;0.0012337370685298228;0.007484735953799679;0.0020946837465169194;0.002411540071331663;0.00810006165487372;0.0;0.019536777061748115;0.0028725313340368683;0.0002679757664330937;0.01569744542964045;0.0
2425;Excellent produit et prix défiants toutes concurrences;4.865430684081053e-05;0.05946041185258813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002835702093753571;0.0;0.0004198349562391474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2426;"Super j'utilise ce produit depuis des années toujours aussi satisfaite ,  mes cheveux le ressentent il me serais difficile de m""en passer ,  bon rapport qualité prix .";0.0;0.07939848552006527;0.0;0.0;0.0;0.09084672545208428;0.0;0.0;0.0;0.001724040635164487;0.0;0.0;0.0005759474745789418;0.0;3.8869389312776844e-05;0.0;0.0;0.0;0.0;0.1562174033164259;0.0008935739804069675;0.0;0.0;0.0;0.0;0.0
2427;Un peu déçue par cette article dont j’apprécie la marque.. la texture est trop sèche , pas facile à travailler sur la peau. Je ne rachèterai pas.;0.0;0.0;0.0;0.06614832750207156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11491546174975663;0.0;0.09165940220693605;0.0;0.11163065484007104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06515792484882413;0.0
2428;Très très bon produit, je ne changerai pas en espérant voir bientôt son shampooing de 1500ml à un prix égal à celui là et je me jette dessus;0.0;0.035772766452204785;4.308053434189461e-05;0.0;0.0;0.00020398823860156797;0.0008275915528969168;0.0;0.0;0.0;0.0;0.0;0.0046201294816622255;0.0;0.0;0.0011969724787292935;0.0;0.0020595171804513516;0.026376608529297376;0.0;0.0;0.0;0.002846311660807595;0.0;0.005811509517435581;0.000569704964003156
2429;Livraison rapide. Bon produit de chez l'Oreal en complément du shampoing de la même gamme.;0.0013275849962689145;0.0;1.1464039199046103e-05;0.0;0.0;0.00019081035980922842;0.0002171851897583372;0.0033136669183296704;0.0014415625934656431;0.0;0.0;0.2466532963854978;0.0;0.015260790488902292;0.0;0.0;0.0013091773124653744;0.0;0.0009095594467622075;0.001438672079949272;0.0;0.0;0.0;0.0;0.008478897851958874;0.0
2430;Je recommande ce produit pour les cheveux abîmés et fins;0.11636639183347779;0.0009770685592045522;0.0;0.0;0.00025653416465899027;0.0005353317338472334;0.0;0.00211595967766867;0.0;0.0066378489551948226;0.00024692572417127275;0.0;0.0;0.007156880444895665;0.0012900077716447875;0.0;0.018979312826179987;0.0;0.003461007515032953;0.0018111307770509108;0.0;0.0014882126826993975;0.023858098803534535;0.0;0.004085249155150089;0.004135824948831944
2431;Contente de l'achat, il sent très bon et laisse les cheveux doux.;0.0;0.0007541723756995317;0.0;0.0;0.0064420204054553495;0.008846370052875826;0.00032623595709115673;0.1789165707717516;0.0;0.0;0.0;0.0002446883276266964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2502336073959354
2432;De bonne qualité, bonne contenance donc un très bon rapport qualité/prix.;0.0;0.10060337668673323;0.0;0.0;0.0;0.0;0.2144029862200782;0.0;0.0;0.00019340902253492685;0.0;0.0;0.00032797710801806804;0.0;0.0;0.0027194593959756165;0.0;0.0021880539422168372;0.0;0.0;0.0026799452700353717;0.0;0.0;0.0;0.003903453111039738;0.0
2433;Produit fidèle à mes attentes;0.00021668617260511602;0.0008632670568443814;0.0;0.0;0.0032472421206637954;0.0012382900234655723;0.0;0.000987782105992062;0.0;0.0;0.001021475963445308;0.0;0.0;0.0038747421348819815;0.0;0.0;0.0;0.0;0.002178815849370686;0.0026770563038904997;0.0;0.0;0.0015171928584635484;0.0;0.0029489343311661603;0.00018484508381522388
2434;En très bon état.;0.0;0.00017923270557002456;0.0;0.0;0.0;0.0;0.0;0.0005125523840992326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029912864378690114;0.0320478635372508;0.0;0.001347158051774387;0.0;0.0;0.0008874156053373231;0.0;0.0;0.0019617323850566366
2435;Il sent très bon. Cheveux brillants assurés.;0.0002344036311241802;0.0;0.0;0.0;0.0;0.0;0.0;0.00901199874434135;0.0011187654777358306;0.0;0.0;0.0;0.00026021467956780767;0.005261749339978548;0.005151378972040685;0.0;0.0;0.0;0.00391260012789793;0.006374588115523708;0.0;0.011750825612114033;0.0;0.0;0.0018107721281192134;0.00016068980516818708
2436;Je recommande.;0.28527157191688224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;Super efficace pour les cheveux ultra secs un vrai bain de soie très contente de mon achat.c est une réparation instantanée;0.0;7.959845583438131e-05;0.0;0.0;0.0025046767629195027;0.003432638216359406;4.580152269455523e-05;0.00019294913408530507;0.0;0.09064657923672712;0.0;0.0014098324666951467;0.0;1.4747203056966628e-05;0.0;0.0;0.09514147740107204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10729523857064159
2438;Bonne crème hydratante et nourrissante , qui s'applique en 2 temps /3 mouvements , bien pratique pour les hommes pressés ! Atténue le tiraillement et apporte une sensation de confort...Quant à mes rides , elles arrivent ...au ralenti !;3.2467439542318937e-05;0.0;0.0;0.004327866411074014;0.0;2.22806475222714e-05;0.0;0.0;0.001800158881623395;0.001821399261761695;0.0;0.00373290418766718;0.0039501281179562244;0.0;0.0;0.0;0.0016146365785051314;0.009770737703209789;0.006505074530662749;4.831797926426266e-05;0.06778407399153998;0.01242118527914026;0.001136916625508522;0.0017476313807005552;0.0;0.0011189882199556717
2439;J'ai les cheveux épais, secs sur les longueurs, à tendance grasse aux racines. Depuis que j'utilise ce produit, j'ai retrouvé des cheveux souples, non cassants, brillants (à condition de faire 2 shampooings à chaque lavage), et qui sentent bon. La bouteille de 1500 ml n'est pas fournie avec la pompe, je l'utilise pour remplir des flacons plus petits équipés de la fameuse pompe (un que je laisse dans la douche) et un que j'emporte à la salle de sport. La grosse bouteille tient 1 an pour moi, économiquement parlant, c'est vraiment intéressant !;0.000178974260501993;0.0010826652630476124;0.0006826796752824998;0.0;0.0;0.0;0.00021218155500213036;0.0023194733922707518;0.0021977405201641783;0.0;0.00017386685275530908;0.00047136854685353094;0.0015559771035267703;0.003244403743473895;0.0;0.02930531582387107;0.04820516079508503;0.002319152971038506;0.0;0.09776159623765869;0.05143333449489426;0.06051124850838268;0.0;0.0;0.0;0.0
2440;Le produit répond à l'attente, la chute de cheveux est très ralentie après déjà  2-3 utilisations. Pour ma part je mets 1/3 du flacon chaque jour et j'obtiens un bon résultat;0.0;0.0;0.00021978781149341247;0.0;0.0;0.0004117309789164363;0.0;0.0010066561891172224;0.0036456198332977955;0.001006962047654706;0.0;0.0;0.00017841425665948834;0.0;0.030858949896792467;0.0;0.0;0.0;0.07222949810924291;0.0;0.0346739603437216;0.0;0.0;0.11089177821717965;0.02001410787246261;0.0
2441;Super prend bien soin des cheveux j'adore;0.0006806571581681076;0.0;0.0;0.0015627220529030761;0.0;0.0;0.0005708014997850407;0.0005873259072362609;9.538070398351113e-05;0.0023749013255131555;0.0001525092198893822;0.0;0.0;0.012548818479029817;0.0;0.0;0.00896069764855809;0.0;0.017951902647404663;0.0;0.001688378322123374;0.0046138228724496065;0.0;0.0;0.007485517526298875;0.0
2442;Produit à avoir absolument les cheveux ne colle pas et cette huile sent très bon;0.0;0.0;0.002883634061447281;0.0;2.6463046556578512e-05;0.003321448453369628;0.0030195162808357465;0.009543370454355885;0.0;0.0;0.0;0.0022358088842906985;0.0;0.001919702422676313;0.0;0.001374627390259429;0.02018817344609752;0.0009245942115586039;0.0;0.013323253676004974;0.0;0.03614540438096297;0.0;0.000488969065036568;0.0;0.00024284096247656858
2443;J’ai recu mont pot un peu petit mais recu en 1 jour c’est rapide est de la bonne qualite pour nousnles homme je vous conseille !!;0.0;0.0005917526177558267;7.002440792103287e-05;0.0;0.00044164138698993055;0.0004292546505751779;0.0;0.0;0.0;0.0;0.0;0.08061788764649584;0.0;0.00036672286210204263;0.0;0.05746416845128922;0.0;0.0004391938967925676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2444;C'est un bon produit mais pour moi il ne répare pas...il cache la misère grâce aux silicones présents dans celui ci...mais il dépanne bien quand même quand les cheveux sont impossible à coiffés.;0.00018935518133339992;0.0;0.000822627903739753;0.00014793088730540287;0.0;0.000915879624898912;0.0;0.0009691628886071185;0.0022684048466433977;0.0;0.0007955351903478297;0.0;0.0007831898448941576;0.00307352467822083;0.001064577827196557;0.0008083745089652872;0.00336844946572102;0.00019785389945743752;0.0030895691153996594;0.0004473247489571687;0.0;0.0;0.0;0.0;0.002286358239653564;0.0
2445;Nul ne serre à rien sa me rend la peau seche déjà sa marque les ridules et les potes et serieux je vois pas à quoi sa sert sa brille dans là mains et une fois sur le visage sa fait moche j'ai vu les avis positif soit je suis nulle je sais pas me maquiller l'utiliser soit je sais pas bref j'aime pas déçu pour le prix;0.000277104329620353;0.02123629875795745;0.0006567653304763083;0.03944843236711344;0.0;0.0;0.000823801329197441;0.0002099507955787304;0.05479640780482456;0.0005926029389728427;0.0;0.0;0.004798005717468967;0.0;0.0;0.001740749062180886;0.0005227990281720502;0.004761810162129981;0.019193754752281827;0.0;0.0;0.00752001083018664;0.0030778897468347576;0.000623632210001699;0.021232605879322995;0.0
2446;Mascara qui allonge et densifie les cils.;0.00014101762256234194;0.0;0.0;0.0;0.0;8.819000673459362e-05;0.00018699366955617674;0.0;0.0;1.5398116973452443e-06;0.0;0.0;0.0;0.0;0.0005807297863416266;0.0035849146201277476;0.0008623107618917344;0.0;0.005523648271998121;0.0;0.0;0.0;0.010755909269962978;0.0;0.0;0.0
2447;Le meilleur mascara que j’ai testé depuis longtemps.;0.00021316920033525674;0.0013474390228539837;0.00010550974681320069;0.0;0.0;0.00042327620633178216;0.0;0.0;0.0034910272651805458;0.0;3.079762160172857e-05;0.0;0.0006005333946975062;0.02308348063250812;0.0006130968926705593;0.0;0.008093862544044523;0.0019721386410321297;0.0037599006752664;0.004984260070978302;0.0;0.0;0.0;0.0;0.0404701456461836;0.0
2448;moyen;0.0;0.0;0.0;0.0008556394654076627;0.0;1.6866474109816027e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008465860031047779;0.0;0.0006961558090193658;0.0036870116688356427;0.0009180587557836772;0.0;0.007246658561230204;0.0;0.0;0.0;0.0
2449;Depuis que j'ai découvert cet eye-liner je ne change plus. Il est vraiment super !;0.00038567679369824845;0.0;5.324862833323165e-06;0.0;0.0;0.0008813979285747566;0.0010495955673458489;0.0;0.003503915135869211;0.00042025180906362617;0.004605189447967604;0.0011547581203155482;0.0;7.450293253205925e-06;0.007862598421672983;0.00020882929571619413;0.0;0.0017766929664248603;0.0;0.006779923670430712;0.0;0.0;0.0053260060063063846;0.0;0.00405368853337044;0.0
2450;Bien reçu rapidement dans problème.;0.0008363735312342649;0.0;0.0;0.003408939971044434;0.00041407351563666026;0.0;0.0;0.0;0.0;0.0;0.0;0.0007887603591615971;0.0;0.0;0.0;0.0007720241835467707;0.0016097472642220918;0.22737158565726603;0.0;0.0;0.0;0.0008208362777071957;0.0;0.0010183868309631687;0.0;0.0
2451;Je suis ravie;0.0012734263323671549;0.0016209413934359194;0.0;0.00047590250146093847;0.0031334994797617205;0.0;0.0;0.0;0.0;0.004525830824971224;0.0;0.0;0.0;0.0023615111173259;0.0025854286477277693;0.0;0.0;0.011525367943855159;0.0;0.020107644136613558;0.0;0.0;0.0;0.0;0.005376631272760766;0.0019604118769348832
2452;"j'ai le produit que je voulais, l'odeur est agréable et le produit me semble correct ; à voir à l'usage";0.0;0.0046163761014285055;0.1305117265166695;0.0;0.0;0.0;0.0012095494973621496;0.0025877899199154087;2.8607892241851805e-05;0.0;0.0;0.01116832210593123;0.009072410833821657;0.0;0.0;0.0013935010896896083;0.0;0.0021807451561669114;0.0348018771549628;0.0;0.0;0.0035546529186407886;0.009130526477788491;0.0;0.00020798600052100477;0.0
2453;Indispensable à avoir pour les blondes platines !! Je fais le shampoing une fois par semaine je laisse posé quelques minutes et le résultat est garanti ! Mes cheveux jaunissait facilement avant maintenant je n'ai plus ce problème.;0.0007174666254557947;0.0;0.0;0.0006352531368332313;0.0;0.0;0.00016830145243434825;0.0;0.005862763350347061;0.0020543468764928673;0.003633033481480401;0.0033580548072110216;0.0006501934470301881;0.0013358465283552637;0.0;0.0010712703816050295;0.0;0.0029412542752177435;0.07666873429746883;0.0060513196067947415;0.0;0.0;0.0;0.0005750124719245184;0.0;0.001431791700840759
2454;Masque extra pour cheveux frisées et qui s emmêlent vite. Je le met apres min shampoing ou en masque que je rince le lendemain, j adore ce produit!;0.0;0.0;0.0;0.0;2.3308518408614827e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16201598604216322;0.002477630362204874;0.004271581581084006;0.009685437152101755;0.0;0.010631976466170937;0.0;0.0010500784458676586;0.01497333532810963;0.00041507296920270914;0.0;0.0;0.0
2455;pas très satisfaite niveau prix ,car en salon on le trouve a quelques euros prêt au même prix!! par contre efficacité oui sa renforce la chevelure;0.0005178859296901992;0.06511653339346957;0.0007375732164482561;0.0;0.0005305200652666297;0.06393072186898703;0.0;0.0012760593780706381;0.0017230761650956913;0.000724450659041025;0.0006425684124160588;0.0;0.0028334756468613;0.0020303487643976714;0.0020166632642561622;0.002289583237545077;0.0024960840737532036;0.0;0.0022674868020941276;0.003092823507757646;0.0010081985214915007;0.004745341799351345;0.0;0.0;0.0070439806616113135;0.0005339458718805108
2456;Reçu rapidement et conforme à la photo. Très jolie couleur;0.0;0.0;0.0006726740884751379;0.0005434728226848865;0.13557892550030376;0.0;0.0004275672900372431;0.0;0.0;0.0;0.12291153897072865;0.0;0.0;0.0;0.0;0.0;0.0;0.1682725717033042;0.0;0.0;0.0277527216458874;0.0;0.0;0.0;0.0;0.0
2457;Très bonne crème pour homme. Je ne pourrais plus faire sans. Très bon rapport qualité-prix. Livraison rapide. Je recommande vivement.ne pas hésiter!;0.06387620460972512;0.07287598802632976;9.195992122804443e-05;0.0;0.0;0.0;0.0778065944731425;2.3160267840431537e-05;0.0;0.00034780240073854454;0.0;0.19077590534606045;0.0014304312930175224;8.351993434971706e-05;0.0;0.0;0.0;0.0;0.0;0.0010139929103467082;0.0;0.0;0.0047011367666310415;0.0;0.0020358585503822114;0.002090057132928119
2458;"Plutôt adepte des produits dits ""Bio"", le mascara en faisait aussi partie. Sauf que.. dès la fin d'après-midi, le produit s'était effrité et me laissait avec des cils ayant retrouvé un aspect naturel... trop naturel.";0.0007886637699756995;0.00015356072568538877;0.0;0.0006284872739214016;4.05155994810974e-05;9.901527923977548e-05;0.0008941515253606515;0.0;0.000251390554705777;0.0039033493160519094;0.001453593882593485;0.00019540160751190888;0.0007264103281613211;0.0018957599854219835;0.001486195604355377;0.002580543322099535;0.0030809063363021307;0.0;0.005976973343885135;0.0027740768051605575;0.0;0.0010046251774830138;0.017907135037546765;3.192606246447994e-05;0.004212213694374121;0.0011597215569510249
2459;Avec ce mascara, mes cils restent recourbés et allongés jusqu'au soir. Aucun paquet, intensité variable selon le nombre de couches que vous appliquez. Une couche me suffit pour réveiller mon regard. Très bon produit.;0.0001336254876236671;0.0;2.8750950123758835e-05;2.0680141643876033e-05;0.0;8.45589088063125e-05;0.0003193249165633084;0.0;0.0009510567152817079;1.2383282285720659e-05;0.0016698950495622272;2.6307804535968642e-05;0.0001613862179043524;0.0;0.005092507865018845;0.003546805357460352;0.0020602952149025694;0.0;0.009544064346259411;0.0003569079495521619;0.0008906142403005139;0.002399717826227878;0.01136051671203219;0.0;0.0;0.0011548133530385233
2460;je suis une femme et j'ai voulu l'utiliser pour accompagner le retour de mes cheveux blancs avec un produit plus doux que les couleurs standards.;0.0005279837960682785;0.0001774759897205333;0.0;0.0;0.002694632410508591;0.00013558491059302802;0.0011812000684791445;0.094861999437569;0.10347854137217515;0.002838638164275925;0.01045290530950522;0.0006124514260793232;0.0;0.0;0.0;0.0;0.0;0.0;0.0008449633126254148;0.0;0.0013412783729325598;0.0;0.0;0.0;0.0;0.0
2461;nul = il n'y a eu aucun effet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.646008506101177e-05;0.0;0.0;0.0;0.0018688741371942004;0.0;0.0;0.0021303064450798074;0.0;0.0;0.0;0.00010678095468111193
2462;vraiment je ne recommande pas;0.28527157191688224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2463;Il est bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2464;Essayé sur des cheveux chatains foncé, devenus gris par endroit, le produit semble bien efficace, et l’avantage est de retrouver peu à peu (donc discrètement) sa couleur est naturelle (ça ne fait pas « teinture » d’ailleurs ça n’en est pas).;0.0;0.0;0.0;0.0;0.000275998021529947;0.0;0.0010658440091845579;0.00012325976996513112;0.0;0.08264177519453351;0.07520120787136576;0.0;0.0;0.0009477562098228519;0.0;0.0;0.0017191118523561207;0.0026581090101899054;0.0;0.0016581445744031714;0.0;0.0009011386921972306;0.0;0.0;0.02228216632902403;0.0
2465;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2466;? Ce que l’on aime : efficace même avec un temps de pose court de 15minutes.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016744987198738293;0.1738937289281675;0.0;0.006407312760861063;0.004092632595229411;0.0024624642421709857;0.0005413220602646031;0.0020948673507755603;0.0018205819530592645;0.01987560130377903;0.01470125688760993;0.0;0.0;0.0;0.0009153671377984552;0.0;0.0045365951916318615;0.0
2467;? Seul regret : dommage qu’il faille utiliser un tube en entier, on aurait aimé pouvoir le faire durer plus longtemps car pour repigmenter principalement des tempes grises. Mais une fois ouvert le tube ne se garde pas.;0.0;0.0;0.00042651855706567963;0.0002067437180299005;0.00037545087620098144;0.0;0.0005082488233311129;0.0003330160874155803;0.06500877302890931;0.0016054096148139067;0.004059853460310312;0.0;0.0;0.00031969902159101034;0.0;0.003254790956594653;0.002829728557321532;0.004715246694316792;0.010771963073953476;0.0006054580592973002;0.013141923330142058;0.001032430904567668;0.003661827395880432;5.281268545187634e-05;0.0;0.0002550265977109579
2468;? Le prix à 25 € ce jour n’est pas donné, mais permet de faire 4 applications, soit un coût de 6,25 € l’application, ce qui, vu sous cet angle, est plus raisonnable.;0.0;0.0392524812612953;0.0017287096705551547;0.0046150459196176614;0.0;0.0;0.00024805533471580543;0.0;0.0;0.0;0.0023989866957339224;0.0032483036655275243;0.005604138516360771;0.0;0.03416705937151992;0.004557128846196539;2.161108812251471e-05;0.0031104726840694426;0.030666644723969138;0.001661224328895378;0.0;0.0;0.009678694274234042;0.0010411726538335437;0.0014336508890867151;0.0
2469;? A savoir : attention à nettoyer tout de suite la baignoire ou la douche, car cela tache.;0.00011298631464623941;0.0;0.0009554226941380074;0.004810758654790013;0.0;0.0;7.827048977966863e-06;5.561423905930571e-05;0.002618686046828217;0.0006185171861466244;0.0043247203649055595;0.0006544140725358776;0.0019264009193587423;0.0012800653715333325;0.0032263515040150815;0.0013602027962402996;0.0006120442538579368;0.0026330295740308323;0.0019725972108868527;0.0003198995221302931;0.0010447270423455672;0.0036671409496055896;0.0;4.509874015277768e-05;0.005730429803170624;0.0012224471511397806
2470;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2471;Voilà, c’est quand même magique de pouvoir retrouver peu à peu sa vraie couleur, sans avoir à faire de teinture…;0.0;0.0;0.0;0.0;0.0;0.0;0.0012475351412528258;0.0;0.0;0.0004003810999991247;0.11316156534267269;0.0013714807495379703;0.0;0.004309609167796503;0.00011630976008272244;0.0;0.0014631395617950402;0.0;0.0;0.004078564436992696;0.0;0.0;0.0;0.0;0.0009723471277972333;0.00149949686415554
2472;Petite réclamation lors de la livraison : en effet j'ai reçu ce produit dans un petit carton et le bouchon était ouvert donc un peu de shampooing était renversé..;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07277771335100981;0.0;0.0;0.0;0.1223751464085987;0.0;0.08084242364921901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2473;C'est un bon mascara qui tient la route, mais je m'attendais tout de même à un résultat plus spectaculaire. Les cils ne sont pas vraiment recourbés ou alors c'est très, très léger et si on insiste en voulant en mettre plusieurs couches, l'effet paquet n'est pas beau du tout. En revanche, si vous voulez juste colorer légèrement vos cils et que vous souhaitez un maquillage discret, celui-ci devrait vous faire. Lorsque l'on ne met qu'une couche, il s'applique très facilement sans faire de paquet et de traces sur les paupières même à la fin de la journée. Il se retire facilement avec du démaquillant.;0.00026964930094096877;0.0;0.000629120188978182;0.0;0.00020068896439907498;0.00017399612118473094;0.0003933922584977755;4.212011173626771e-06;0.0;0.0;0.0;0.0;0.0018225137777972344;0.0;0.008897329945554807;0.007591145929046883;0.002995678227669618;0.0;0.05825826678776908;0.0;0.0;0.012686375666980098;0.09986896867249896;0.0;0.0;0.001204672102510279
2474;Produit très efficace pour corriger les couleurs trop jaunes. Je l’ai même utilisé une fois juste après une coloration que je venais de faire et qui était trop jaune à mon goût, et cela a très bien fonctionné.  Depuis j’ai trouvé une couleur qui me convient et dont le rendu est blond clair cendré, mais j’utilise quand même le L’Oréal de temps en temps, pour corriger l’apparition de nuances jaunes et c’est très efficace. Je recommande vivement.;0.029036960928724802;0.0;0.0005184234455147158;0.0013694054008748652;0.0007042678722807714;0.0011833414371441471;0.0007848748179068738;0.0001124923533956814;0.09216754657180397;0.10719421636430629;0.05403042082589639;0.004001444270836179;0.0020167465013387945;0.0;0.0;0.0;0.003742343937594137;0.011644374913936783;0.012206274487460611;0.0021685099379142848;0.0;0.0;0.0;0.0;0.020694028491809933;0.004256112608811158
2475;Comme dab;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6126722323019236e-88
2476;Produit d excellente qualité;0.0;0.0;0.0;0.0;0.0;0.0;0.3025890778691861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2477;À prix très compétitif;0.0;0.08185780594692818;0.0;0.0;0.0;0.0001141144206542831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007208020123253952;0.0005616498088199204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025858044561754613;0.0
