;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
4761;trousse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002965790791597957;0.0;0.0;0.0001372949695135804;0.002831526353265651;0.0;0.0;0.0;0.0;0.0007634669085805079;0.0;0.0005615172138999173;0.006021230980196909
4762;trouvaille;0.0004531575513218246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002813767185921614;0.0;0.003392333733964464;0.0;0.0;0.00019382645095169593
4763;trouvais;0.00017124312138133813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01013847734291302;0.0;0.0;0.0;0.0;0.019566644382335588;0.0;0.000260712849534189;0.0;0.0;0.0;0.006688443655971254
4764;trouve;0.0;0.0;0.014610005491312712;0.01300594000197732;0.0;0.0;0.0;0.0;0.0;0.016873965734588322;0.0192592638713511;0.0;0.0;0.005842735351435554;0.044579543551564044;0.007053442258197481;0.009082783619196545;0.028766835548104434;0.0;0.0;0.1072542332852657
4765;trouver;0.0008295364580873146;0.0;0.048327989957157806;0.012850856106544229;0.0;0.0;0.004990094466588531;0.015601826050168436;0.0;0.0;0.0;0.023570886898432085;0.0;0.0;0.010380166192152516;0.0441666212497193;0.017080115248562032;0.0;0.0;0.0;0.19601414035120138
4766;trouverez;0.0;0.0;0.004150811289403172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002772792151315153;0.0;0.0;0.0;0.0
4767;trouves;0.0;0.0;0.0;0.0;0.00013437894440571302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006242649480750106;0.0;4.2769510215161105e-05;0.0001645247604768305;0.0;0.0;0.0;0.0002466360598733616
4768;trouvons;0.0;0.0;0.0;0.0;0.0002961237331679734;0.0;2.6014452031066883e-05;2.9890260359106968e-05;0.00012718146965934757;0.0;0.00037503397763880713;0.0;0.0;7.412461418827517e-05;0.0;2.119554678900958e-05;0.0;0.00010922952200068784;0.00011204955771823495;0.0003825501200898673;2.4866037719306345e-05
4769;trouvé;0.0;0.002225037681734795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016760372168407136;0.009774989211120513;0.0;0.0;0.00436222103608957;0.0;0.0;0.0;0.0;0.00020647525340614634;0.0019741138513495967;0.002215684022518178
4770;trova;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.9779703674422e-06;0.0;4.520709314832814e-05;0.0;1.7053779409910565e-06;2.077169962281004e-05
4771;trucs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001411343823527013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.234150088570956e-05;0.0005497777214517271;0.0023530713987436175
4772;true;0.0;0.0;0.0;0.004954777741784099;0.00014341599282276674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030565056061540455;0.0012888442990323997;0.0;0.0;0.0009419008887074915
4773;trzs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006150700314123216;0.0;0.0;0.0;0.0;0.0;0.0003946156185765395;0.00016396055044031702;0.0;0.0;0.0;0.0
4774;trés;0.01170677748933545;0.144344209635035;0.023077798746492365;0.010143650135153113;0.0;0.07135634163707084;0.0;0.033790728696321604;0.0;0.010212798214263064;0.0;0.01968189673371641;0.0;0.0;0.0;0.017968029128402715;0.0;0.021561682449791956;0.0;0.0;0.0
4775;trésor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6877340276414187e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.376585051494259e-05
4776;trône;0.0;0.0;0.0020124827226035585;0.0;0.0;0.0;0.003476359423753523;0.0;0.0;0.0;0.0;0.0;0.0;1.8846241827880202e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4777;tt;0.0013532559263686004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002081805152204153
4778;tte;0.0026242685136978606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008713442228590938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059994172508695985;0.0;0.0;0.0;0.0
4779;ttes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
4780;ttjs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007010418683514507;0.0;0.003415086872560187;0.000699509423561923;0.0;0.0;0.0010977735731371463
4781;tube;0.0;0.0;0.0;0.0;0.007981247198449113;0.0004206857832194582;0.0;0.0;0.0;0.0;0.015824249999479914;0.0;0.0;0.0;0.004244597953968426;0.015804015032167912;0.010220229731622246;0.005716195148920829;0.0018878083838719233;0.0224192727196886;0.03861299399052569
4782;tuber;0.0004465782665420367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004943008923746037;0.006074347150142224
4783;tuer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00872028291514453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007619959575375039
4784;tuerie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014316834576084743;0.0;0.0;0.0005328728136536732
4785;tuto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017002331752361747;5.58379978532986e-05;0.0015431480590412017;0.0005587635157150087
4786;tutoriels;0.0;0.0;0.002444559191701758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019134965884834676;0.0;0.0;0.0;0.0;0.0;0.0;0.0011701705151869568
4787;twice;0.0;0.00044890841185786414;0.0;0.0;3.784386895669779e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01166331787460528;0.0;0.0;0.0001943509245813843;0.0;5.283310545764412e-05;0.0;0.0
4788;tyoe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022656474146157935
4789;type;0.0;0.0;0.007012542437611694;0.01479989427180188;0.003280384052429615;0.0;0.0;0.0;0.0;0.00894536738928395;0.002580239865715039;0.0;0.0050692142368092335;0.0;0.0;0.08017616566661794;0.005450843649523105;0.0163072442588378;0.0;0.0020349419204316013;0.0036093276783512067
4790;typique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005273748987619958;0.0009571008362360756;0.0;0.0;0.0
4791;typé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
4792;tâche;0.0;0.0;0.0;0.001268940460485669;0.0;0.0;0.0;0.0;0.0;0.0;0.003195283633513981;0.0;0.0;0.0;0.012546699497524212;0.023364327289803376;0.0014358366528536722;0.004969523449810851;0.0;0.0041653916673200266;0.0
4793;tâcher;0.002643357458267148;0.0;0.0;0.0;0.0;0.00035154534879411196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006419543220642727;0.0;0.0;0.0
4794;tâches;0.0011621407279899876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003914915735291435;0.0009285561098406738
4795;tès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
4796;tél;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015767625957757794
4797;téléscopique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015997275548880142
4798;tête;1.1338925775627156e-05;0.0;0.0;0.0;0.0009146516743178534;0.007980101983538277;0.007651139033331914;0.0;0.0020891270451891173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002820877085498645;0.00029226167260896395;0.0;0.0015827526124057461;0.013813418429644578
4799;tôt;0.004066942390512791;0.006585608599989252;0.0;0.0;0.0;0.0;0.0;0.0030287750103097154;0.0011794974458260137;0.0018753421616547704;0.0;0.0;0.0;0.0;0.0;0.006516444425850454;0.0;0.0017476741751347382;0.004291406559129168;0.0;0.007582823017794141
4800;uilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
4801;ulisitation;0.0017373222165665183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006585500463598088;0.0;0.0;0.0;0.0;0.0;0.002968021969110703;0.0;0.0;0.0037207787965919865;0.0
4802;ultra;0.011879389057277803;0.0;0.0;0.005399931244723883;0.0;0.01372483097403898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004607314513644014;0.0;0.0;0.0;0.026665456941046096;0.0;0.004702985048531018
4803;ultraliquide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009281097590210221;0.0;0.0;0.0;0.0;0.0
4804;umpa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010592621831506109;0.0;0.0;9.436603655673333e-05;0.0005536138499515604;0.0;0.0;0.00020201598725025512
4805;un;0.0;0.0;0.0016089636763947418;0.0;0.00012264287572188965;0.0;0.0;0.004411431854349028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024073747500249192
4806;unanimité;0.0;0.0;0.0;0.0;0.0;0.01271614386999786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005002826828258204;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4807;undertone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010592621831506109;0.0;0.0;9.436603655673333e-05;0.0005536138499515604;0.0;0.0;0.00020201598725025512
4808;unie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012897896404155248;0.0;0.0;0.0;0.0;0.0;0.003984193224489319;0.0;0.003849407653453516;0.0;0.0;0.0;0.0;0.0005929504137782734
4809;unifi;0.0;0.0;0.0;0.003371038822935688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006697811846349072;0.0;0.000821003365053605;0.0;0.0002784486563022237;0.0
4810;unifiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027757243047047747;0.0;0.0;0.0;0.0;0.004310438079293032;0.0011059377250315298;0.0002860018472840928;0.0;0.0;0.0
4811;unifie;0.0008870481736316914;0.0;0.0007689137857911925;0.0015147329947874006;0.0;0.0;0.0;0.0;0.0011156344578721518;0.0;0.0;0.0;0.0015316106035562777;0.0;0.0;0.002962754379134208;0.0005736346624236998;0.002061640880018625;0.0;0.00033887473180274104;0.0
4812;unifier;0.0;0.0;0.0;0.0004000125542449495;0.0;0.0;0.005967802364001049;0.0027661595941733644;0.0;0.0;0.0016166795445459777;0.0;0.0;0.0;0.0;0.02139080366402726;0.0;0.005480559752269737;0.00340181984958484;0.0056914758467001;0.0
4813;uniforme;0.004891288240962394;0.002202520905025067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011726390597422472;0.004732027531962751;0.0;0.0;0.0;0.0;0.0008802569400331031;0.00321412065162107;0.0005762279427505798;0.0;0.011103063722789776;0.0
4814;uniformise;0.0;0.008540277362946309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009795019675984432;0.0
4815;uniformiser;0.0;0.0;0.0012189851010706383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004033290534787456;0.0;0.0;0.0;0.0;0.0027765621421827727;0.0;0.0;0.0;0.0;0.0013214102915933108
4816;uniformité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017758239256755487;0.0;0.0;0.0;0.0;0.0;0.0;4.479853138586809e-05;0.0;0.0;0.0017668416932104236
4817;uniq;0.0020417343105064464;0.0;0.0;0.003050236993402255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015875866227273601
4818;uniquement;0.0;0.0007759016028439468;0.0;0.00027140687028032477;0.0;0.001308453535390848;0.0;0.0;0.005814939587574058;0.000516327018614491;0.002749722195921352;0.0;0.000461647951224648;0.0;0.0;0.006914126373226552;0.0;0.0;0.0;0.0;0.013405074435059472
4819;unité;0.0014261822915171906;0.0027388510925418744;0.0;0.0022350464055109023;0.0;0.0;0.0;0.00016943492271663622;0.0;0.002182414068496077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013366088084158093
4820;universel;0.0;0.0;0.0;0.00010067883907001384;0.0;0.0;0.0;0.0;0.0;0.0;0.00019817056693877567;0.0;0.0;0.0;0.0;0.001211437538266412;0.0;0.0005680626035040955;0.0;0.0005899924609078473;0.0
4821;untilisé;1.1853805698272275e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.913663550710652e-05
4822;up;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015658404069921127;0.0;0.0;0.0;0.0;0.0016412402587749615;0.0;0.0;0.0;0.0;0.0;0.0;0.001525213803349195
4823;upercule;0.0;0.0;0.0;0.00497921516959629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028322323812478628
4824;urgence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.250527596196623e-05;0.0;0.0;0.0;0.0014229450953816012;0.0;0.0032987673357377533;0.0003501385787912469
4825;urgent;0.0;0.0;0.0;0.0;3.585130524351068e-05;0.0;0.0;0.0;0.0;0.0;0.003037037646954939;0.0;0.0;3.8545664681343675e-05;0.0;0.0;0.0;0.0;0.0;0.00014931580331208557;0.00024231050318029425
4826;uros;0.0;0.0;0.002549020471752478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013377369446366473;0.001910892185545231
4827;usable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.950757636398725e-06;0.0;0.0;1.536135998662346e-05;1.246164953655185e-06;0.0;0.0;0.0;0.0;8.699779207076569e-06;1.899384884874556e-05;5.584564451776592e-05;0.0;4.77664250572764e-06
4828;usage;0.0;0.028291565642541195;0.0;0.0;0.0;0.03528149377683497;0.0;0.0;0.0;0.009145746502345627;0.015527621365311191;0.0;0.0055121211121800726;0.0;0.00014033039871983426;0.013173949379098486;0.002588462237519869;0.0;0.02210578465006842;0.005265526951068013;0.02542839992869288
4829;usagers;0.0;0.0;0.0;0.0;5.1987499984870064e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.720272125283293e-06;0.0;0.0;0.0;0.0;4.282639369985905e-05;0.0;2.375137161009921e-05;0.0;0.0005943181361980599
4830;user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003030365615915802
4831;usuel;0.0;0.0;0.0;0.0;0.0;0.006892842089449265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00042444745352245245;0.0;0.0;0.0
4832;usé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3500356472734252e-08;0.0;0.0;0.0;0.0007620864332668946;0.0;0.00012475646687499413;0.0004276116686475351
4833;utiiser;0.0;0.0;0.0;0.0061216645595517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008332537980018301;0.0;0.0;0.002720018676433864
4834;utile;0.00507141366959048;0.0;0.0;0.0;0.0;0.001755811122131754;0.0;0.0023289126839683167;0.0;0.0028667638349192896;0.0031491051613585794;0.016614147355589203;0.00826484295571606;0.0;0.0;0.0;0.003212247470417483;0.002033170648639917;0.0;0.0006784554205036189;0.004300315638682637
4835;utilis;0.0;0.0;0.0;0.0;0.0;9.81857445254926e-05;0.0;0.0;0.0;0.0;2.9065447445135976e-05;0.0;1.181280347441175e-05;0.0;1.7593624517708004e-05;0.0;0.0;0.00013273832129731008;0.0;0.0;3.355682478456099e-05
4836;utilisa;0.0;0.0;0.0;0.0;5.924318239083699e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013393185630300775;0.0;0.0;7.058976230997512e-05;0.0;9.577043436715295e-05;0.0;0.001231609340543998
4837;utilisable;0.0031385920876393063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007224222946397195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005799950789415068;0.0;0.0;0.006284609098917718
4838;utilisaient;0.0;0.0;0.0;0.0;0.0;0.0;2.416685604797059e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002914007774110492;0.0;0.0;0.0010049051473075693
4839;utilisais;0.0;0.002593167128038604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005547613298992953;0.0;0.0;0.0;0.0;0.0;0.0012609558683046565;0.0;0.0020147680769690007;9.869389316890302e-06;0.0013441674500985425;0.008914227405084744
4840;utilisant;0.0009697277661833318;0.0;0.0010927191361229363;0.0035363892900035854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019467836136547363
4841;utilisateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02739554373654708;0.0;0.0;0.0;0.0;0.0;0.0;0.0001898552465595647;0.0;0.0018346658373664473
4842;utilisateurs;0.0;0.0;0.0;0.0;0.005981846796329714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.373675016290956e-05;0.0;6.0833276495584395e-05;0.0;0.0;0.0009111607838760669;0.0;0.0;0.0008063802257591821
4843;utilisation;0.0;0.0;0.0;0.015601379070328169;0.02484296517787939;0.11424818578595682;0.0;0.0;0.0;0.0;0.0;0.0046488068411049835;0.006683919350673055;0.0;0.055392858966523115;0.018854017363693378;0.05762718908599606;0.0;0.0;0.7680125809795597;0.00818088358563421
4844;utilisatrice;0.0;0.0;3.5838544497782824e-05;0.003912651439340772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013803367994909253
4845;utilise;0.0;0.0;0.0;0.0;0.0;0.00747184748314205;0.028880814429382937;0.17292318791667408;0.0;0.0;0.0;0.0;0.0;0.005840224244798837;0.0;0.0;0.0;0.007317277129093797;0.0;0.0;0.5329412380110112
4846;utilisent;0.0;0.0;0.006096095796331046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004362258318826092;0.0;0.00020522933271039404;0.0;0.0;0.012929079759649797;0.003618682398141399;0.0008627808783580279
4847;utiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5373361192181405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4848;utiliserai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00954574326364088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4276191434519e-05;0.0;0.0;0.0022408444839687376
4849;utiliserez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002349978840019268;0.0007794318507743819
4850;utilisez;0.002735189440892698;0.002117426341433342;0.0;0.0010610980307154511;0.0;0.0005530629546007334;0.0;0.0;0.0;0.0;0.00027021786452551965;0.0;0.0;0.0;0.0;0.004194670158303832;0.0;5.813306327665008e-05;0.0;0.003126885466936106;0.008386942908547699
4851;utilisons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007848444243887923;0.0;0.0;0.0;0.0
4852;utilisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002912890524968649;0.0007294679278474171
4853;utilité;0.0;0.0;0.0;0.0003063433502039206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002699267565947914;0.0;0.0014637762877221924;0.0;0.0016468686756213177;0.0
4854;utillisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3223385446772773e-85
4855;utilse;0.0;1.737658451009249e-06;0.0;0.0;0.0;0.0;0.0;3.655278579028628e-05;0.0;0.0;4.382196450187789e-05;0.0;0.0;0.0;0.0;4.5465669951617734e-05;0.0;0.0;0.0001671496361717909;9.02116963682981e-06;0.0003834529413660184
4856;utiluse;0.0;0.0;0.0;0.0;0.00015710262808736204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018990854970557994;0.0;0.001986507219508631
4857;utlilise;0.0;0.0;0.0;0.0;3.321770838886628e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006212082450644843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00418711388727095
4858;utlise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003160548541446527;0.0;0.0;0.0;0.0027865889943646566;0.0;0.0012467074486077314;0.0;0.0;0.0;0.0005734015482979285
4859;utuliser;0.0;0.0;0.0;7.717215002266156e-05;0.0;0.0;0.0;0.0;0.0003248131518217278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.79303711922217e-05
4860;uv;0.0;0.0;0.0;2.3545799948860523e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3263696950090314e-05;1.958126556299656e-05;0.0;0.0;3.5589750585384415e-05;4.181720350127416e-05
4861;vacance;0.0;0.0;0.0012040403885366206;0.0;0.0;0.0;0.0;0.0;0.0;0.005830219402650198;0.003311598229493202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004008701111297668
4862;vachement;0.0;0.0;0.0;0.0;0.0;0.0;0.00016754107348807733;0.0;0.0001005773021135508;0.0;0.00029943479275857933;0.0;0.0;4.766950996367249e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0032484504299593576
4863;vague;0.0;0.0;5.100378534314408e-05;0.0;6.6077058081494735e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6681893174910803e-05;0.0;0.0;0.0;0.00022509027786434427;0.0;0.0003062085705445063;0.001602241307536732
4864;vaiment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010712921686058592;0.0;0.004820515979851722;0.009887729144421554;0.0;0.0;0.0
4865;valentin;0.002380082570540755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004328630321310128;0.0;0.0;0.0;0.0
4866;valeur;0.0;0.0;0.0017677655563390275;0.0;0.005672347179265308;0.0;0.0;0.0;0.006797313303768237;0.0019764168604500918;0.0;0.004539785507590532;0.0;0.0;0.0;0.0;0.0058517832966110735;0.0;0.0;0.0;0.01799149722844804
4867;valide;0.0;0.0;0.0;0.0;0.0;0.0;0.004634974778942017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001850187992273724;0.0;0.0;0.003043616316104462
4868;valider;0.0;0.0;0.0;0.0;0.0006238237744996618;0.0;0.0;0.0;0.0;0.0;0.0;0.00011779604488197125;0.0;0.0;0.0;0.0;0.0001152738236573599;0.001144402042387923;0.0;0.0;0.0011149065402888266
4869;valoir;0.0;0.0;0.026279659907317218;0.0;0.0;0.005326443657345412;0.005732816721500452;0.0;0.0004188572431638348;0.010948988109561296;0.0015144676739250879;0.0018231998926670947;0.0;0.0018196764178279334;0.0;0.0;0.0016355741275298468;0.0;0.0;0.0020044741570904457;0.056384265647873605
4870;vanille;0.0;0.0;0.0;0.0;0.0;0.0;0.010049547112834912;0.0;0.0;0.014087526238943304;0.0;0.0;0.013885077942094252;0.008933608611138079;0.0;0.0;0.0;0.0003914905484762067;0.0;0.00013744921406311198;0.0
4871;vanillée;0.0;0.00044454876559688245;1.0923987129989632e-05;0.0;0.0;4.620768976355674e-05;4.838851033256462e-05;0.0;0.0;0.0;0.0;4.9726534255282495e-05;0.0;0.0001980326750190889;0.0;1.6418995100605098e-05;0.0;0.0;0.0;2.4117566548624142e-05;0.0
4872;vanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004406461075979969;0.0;0.0;0.0;0.0
4873;vaporisateur;0.0;0.003012289547663186;0.0;0.006620816682803234;0.0;0.0;0.0;0.0;0.0;0.0;0.010942367064519707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028783014440968285
4874;vaporiser;0.0;0.0033776800785476867;0.003940080190660506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006009698120983929;0.0;0.00033405254159393446;0.0;0.0;0.0014723220967583675
4875;var;0.0;0.0;0.0013958764544439622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002191804827033078;0.0;0.0;0.0;0.0006039269498784133
4876;variable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005185465838765125
4877;variation;0.0;0.0;0.006318925969434456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003263064306666062
4878;varier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.112455586123644e-05;0.0;0.0;0.0;0.0;5.5284205367955824e-05;0.0013074035901921416
4879;vaste;0.0;0.0;0.002404766618675425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005338066671618169;0.0;0.0050229034264606415;0.0008104389572108621
