;term;0;1;2;3;4;5;6;7
3057;nivea;0.0;0.0;0.00035103211706221185;0.0;0.0;0.0007302582425115037;0.0;0.0029592581287672826
3058;niveau;0.0;0.02932776992191886;0.019405229335314036;0.006244558032463862;0.00033574048732407937;0.0025739237437654933;0.006817011267699703;0.03269828555636189
3059;nivéa;0.0;0.001695825026740437;0.0;0.0;1.2127946771870266e-05;0.0;0.0;0.00027155086612974666
3060;nixes;0.0;0.0;0.0024183464112721865;0.0;0.0;0.0027205993198785865;0.0;0.0
3061;nkn;0.0;9.0970330988781e-06;0.0;0.0;0.0;0.0;0.0;1.2703970171122546e-05
3062;nlà;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002524034146509439
3063;nocif;0.0;0.0;0.0;0.0;0.0;0.0008009587295393019;0.0;0.004555257625863192
3064;nocifs;0.0;0.0;0.0;0.0;0.0;3.655228263221713e-05;0.0;0.00027086542314488904
3065;nocivité;0.0;0.0;7.7260957117621e-06;0.0;0.0;2.684132093496306e-05;5.883652438558277e-07;3.401889695114158e-05
3066;noel;0.0;0.0;0.0;0.0;0.0;4.196850229912483e-05;0.0;0.001536187627900562
3067;noenoeil;0.0;0.0;0.0;0.0;0.0;0.00027495305071554687;0.0;0.0003640918236375236
3068;noeud;0.0;4.603759180764213e-05;0.0;0.0;0.0;0.0;0.0;0.002925723016085592
3069;noeuds;0.0;0.0;0.0;7.282217712772578e-05;0.0005032285289104308;0.0;3.311726835580928e-05;0.0030864858088765846
3070;noir;0.006568376501170168;0.0;0.005208347083296;0.02100536709676319;0.01933659567438676;0.0;0.0033605334612418717;0.04688872997725632
3071;noirs;0.0;0.0028546862715133287;0.0;6.600717371484974e-05;0.0;0.0;0.0;0.0017340707859186213
3072;noisette;0.0;0.008912945220706178;0.0;0.009460321481671271;0.0;0.0010724582388222494;0.0015799079443694448;0.02614549039136492
3073;noix;0.0;2.9374796011712874e-05;4.206858968265263e-05;6.298986275010142e-06;0.0;5.123498531721682e-05;1.6386000756298906e-06;0.00020684540527875458
3074;nom;0.0014722526178616551;0.006105056244638242;0.0013826740970548817;0.0;0.0;0.00631820097064735;0.0;0.003179235926197228
3075;nombre;0.0;0.0;0.0;0.0002238703614025929;0.0;0.0;0.0;0.002361183544016896
3076;non;0.0;0.0;0.0;0.0;0.0;0.0;7.986708244972765e-06;0.0029312575326168235
3077;normal;0.0002952562870149231;0.0008578584641619822;0.005092856868564025;0.00897696141164758;3.92102153655311e-06;0.0013573409431084191;0.00032798543452893295;0.01082638873495718
3078;normalement;0.0;0.0;0.0;0.0004639108006750848;0.000254337204984599;7.190803536193498e-05;0.0;0.0033028874371556455
3079;norvégien;0.0;0.0;0.0;6.104028658733746e-05;0.0;9.814337654246858e-05;0.0;0.0026933081990857047
3080;notable;0.0;0.0;4.25829984441568e-07;0.0;0.0;3.8303544312396414e-05;0.0;0.00012630271716787113
3081;note;0.0023158348375905274;4.067565270126694e-05;0.012843966164905163;0.0;0.003033534798529314;0.00998627271734094;0.006199110002868353;0.008864873371902334
3082;noter;0.0;0.005884939856079306;0.0;0.0;0.0;0.0026599162887763744;0.0;0.0040190158580719225
3083;notes;0.0;0.00029970461854421403;5.377780680297002e-05;0.0;0.0;0.0;0.0;0.0007885298016233766
3084;notice;0.0;0.0;0.0;0.0037623490115552475;4.45809621114725e-05;0.0;0.00011729310491545672;0.014364354444450628
3085;nourissante;0.0;0.0037042404435060857;0.0;0.0;0.0;0.0025171733570942246;0.0;0.00032349912246038226
3086;nourrie;0.0;0.0;0.0;0.0;0.0;0.009526584141536756;0.0;0.0
3087;nourrir;0.020757249642172997;0.013111428047972832;0.0010482145863448717;0.007713416580898237;0.0;0.09319574499225797;0.009045033686164295;0.03457882506440417
3088;nourrire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017842031691859795
3089;nourrissant;0.0;0.009221924522758817;0.0;0.0;0.0;0.0036880125079103883;0.0;0.005987935751574144
3090;nourrissante;0.0;0.00010272286155072815;0.0;1.4121760548180648e-05;1.9443398903617864e-05;0.00010899047965645859;0.0;0.000261689601858141
3091;nourrissants;0.0;0.0;2.211376376355585e-05;0.00013734459807537193;0.0;0.00022637834261102322;4.0126763427044775e-05;0.0007900855788367456
3092;nourrissement;0.0;0.0025235572862995883;0.0;0.0;0.00010812625631602717;0.0020538681381650375;0.0;0.0
3093;nourrit;0.0;0.0;0.0018939213030400364;0.010543593468977413;0.006596642287545367;0.042758625153758015;0.0;0.011751434215241722
3094;nousnles;0.0;9.920152327273343e-06;0.00033778111738127944;0.00017385790931435648;0.0002617475615200547;0.0;0.0;0.00024670354049319715
3095;noust;0.0;0.0;0.0;0.0;0.0;0.007720973952989589;0.0;0.0004513102498407545
3096;noyer;0.0;6.129656256353648e-05;0.0;1.387781734893144e-05;0.0;0.0;0.0;0.0003191809042294336
3097;noêl;0.0;0.0;1.3920688430950559e-05;0.0;0.0;1.6185099720326182e-05;0.0;4.353209546474741e-05
3098;noël;0.0;0.0;0.0035143656260291215;0.0;0.0;0.0;0.008986282039241615;4.3230538150697505e-05
3099;nt;8.617003585548786e-06;7.998446009446974e-05;0.00010116141535725936;0.0;1.966883377360749e-05;0.0;1.407946433478536e-06;0.00015442561729592306
3100;ntite;0.0;0.0;0.0016389566592535714;0.0;0.0;0.0;0.0;0.0008405043197670093
3101;nu;0.0018150372572573084;0.0003776967094800805;0.0;0.0;5.431584064586431e-05;0.001911676837900405;0.0;0.0
3102;nuage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002069061134519501
3103;nuance;0.0;0.005658607182732571;0.008883817499850686;0.0;0.0;0.0011693250549884209;0.0;0.009356683237555919
3104;nude;0.0;0.0;0.0;0.0044758342398243485;0.0;0.006553328627125321;0.0;0.0018783557931939024
3105;nue;0.0;0.0;0.0;0.00893996209789999;0.0;0.004883195812497672;0.0;0.0
3106;nuire;0.0007702377714967416;0.00024920848392678965;8.243152188845755e-06;1.8558736138876748e-05;0.0;1.6812368002750452e-05;0.0;0.001095626219775884
3107;nuit;0.0;0.016671625975687474;0.0;0.0005817896253106718;0.0;0.001839724117280141;0.0;0.007564645934607651
3108;nuits;0.0;0.0;0.0003416738130749716;3.8452525123555564e-05;0.0;7.401267816212636e-05;0.0;0.00014801082769568582
3109;numéro;0.0;0.0010869622335955857;0.0;0.0;0.00028571249406867424;0.0;0.0;0.0015862872596788325
3110;nuque;0.0;0.0;0.0;6.246961815601512e-05;0.0;1.6985257007031302e-05;0.0;0.0009478132981487292
3111;nutrifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002710477696793358
3112;nutrition;0.0;0.0;0.0;0.0;0.0;0.0;0.001875884010806632;0.002361558362266953
3113;nutritive;0.0;0.0;0.0;0.0;0.00022162599526745177;0.0;0.0;0.0019319678397356657
3114;nécessaire;0.0;0.002841878755207614;0.002656777892582093;0.00029410690603334647;0.0;0.001270621416275585;0.0;0.005049883384558875
3115;nécessite;0.0;0.0;0.0;0.00046574476670493785;0.0;0.0009959156391585527;0.0;0.0019755413291194035
3116;nécessiter;0.0;0.0013267955058000305;0.0027378919609322553;0.0038987802108877614;0.0;0.0;0.0;0.002366368184974872
3117;nécessiterait;0.0;5.230257910139462e-06;0.0;0.0;3.0786323867767068e-06;0.00031586611025922014;0.0;0.0005757295524124186
3118;négatif;0.006043470624284292;0.0013599762156622335;0.0024951784865293006;0.0019016003188093373;0.0;0.0006513479624065666;0.0;0.01002828943382637
3119;négligeable;0.0;0.0004166969425297057;0.00038393250594082317;0.00015368274800714614;0.0;0.0;0.0;0.00020404440747915587
3120;néo;0.0;0.0;0.0;0.0;0.0;0.0016561309755057155;0.0;0.0
3121;nœuds;0.006789713146041739;0.0;0.0;0.0;0.0;0.0;0.0;0.004683090056257327
3122;o_o;0.0;0.0;0.00045745155102546267;7.090831178250074e-05;0.0;0.0;2.6848712386386827e-05;0.00025284450042601574
3123;objectif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005161169880311512
3124;objectivement;0.0;0.0009325451499307989;0.0;0.0;0.0;0.0006121765172347754;0.0;0.0008328499920438246
3125;obligation;0.0;0.0;0.0;2.8811073015660747e-05;3.214901817362888e-05;0.0;0.0;0.0005962957832242445
3126;obligatoire;0.0;0.0;0.00023277647812946505;0.0003039805760173813;0.00021234202737844282;0.0016106106763863364;0.0;0.002166980165998608
3127;obliger;0.0;0.001150252266271567;0.0;0.002519323548461964;0.0;0.0042747463265274625;0.0;0.005097922783788626
3128;obligé;0.0;4.163123069317433e-05;0.00011035644210487365;0.0025827228992023883;0.0;3.829105199482875e-05;0.0;0.0013676067424393914
3129;observer;0.0;0.0;0.0014205318962416792;0.0;9.341896541271096e-06;0.0;0.0;0.0001588402292395606
3130;obtenir;0.0004209669179598332;0.0041423490183237505;0.0;0.0;0.000849887942503774;0.0;0.0;0.017260605072817257
3131;obtiens;0.0;0.0;0.0;0.0;0.002690786325322371;0.0;0.0;0.0031587365976956795
3132;obtient;0.0;0.002090090105652459;0.002154678979926033;5.3520620837734963e-05;0.0;0.0;0.0;0.0014735568333738998
3133;obturer;0.0;4.965903467968078e-05;0.0001427902905194483;2.48683933214534e-05;0.0;0.0;0.0;0.0002203704745523042
3134;occasion;0.0;0.0;0.0;0.0;0.0;0.0005208278003926953;0.0;0.0031922143252115036
3135;occasionnel;0.0;9.34427037442288e-05;0.00021583494073576515;9.710359245131934e-05;0.0;4.112722425110468e-06;0.0;0.00047134975502760774
3136;occasionner;0.0;0.0;0.0;0.0;0.0;1.2728884947177784e-06;0.0;0.0013605915913461944
3137;occassions;0.0;4.0323032178024676e-05;0.0001624839864103579;0.0;0.0;0.00037985469018428597;0.0;0.0004935619051961534
3138;octet;0.000897034974514721;0.0;0.0;0.00012424078853182845;0.0;0.00022767024129294154;0.0;0.001396296354577943
3139;odeur;0.0;2.1967087024142575;0.014800257461479616;0.014247404259593833;0.0;0.0;0.14976995646602367;0.0
3140;odeurdivine;0.0;0.0;2.79376096417238e-05;0.0;0.0;6.626387716288192e-05;0.0;0.00013078452153447148
3141;odeuuuuurr;0.0;0.0;0.0038508946884778126;0.0;0.0;2.2021019356302458e-05;0.0;0.0
3142;odorante;0.0;0.0002536216724301916;0.0;0.0003002127886429297;0.0;5.9995363404895874e-05;0.0;0.0007260688869797558
3143;oeil;0.0;0.0028484343434907904;0.0003101754014617031;0.0;0.0;0.002534309224110892;0.0006489647240286451;0.0054461880345134306
3144;offert;0.0;0.0;0.0;0.0;0.0;0.0;0.009698847155175742;0.0
3145;office;0.0;0.0;0.0;0.0;0.0;0.004008033272211045;0.0;0.0034219034168970768
3146;offre;0.0;0.001953281834543502;0.001334881736471268;0.0;0.0;0.0010057559527945814;0.0012126133343451759;0.004946654746942022
3147;offrir;0.00021783078025950048;0.008793453625139802;0.0015008231955741362;0.00210470871945901;0.0036920353062645348;0.0;0.0;0.019984303516645666
3148;oil;0.0;0.0012870403139449399;0.0;0.0026423207777248516;0.0;0.0004997963597148169;0.0;0.0020179237487452503
3149;ok;0.0;0.0007055232452540102;0.0;0.0027071903949755084;0.01146037546427724;0.0;0.0;0.0006127427746056591
3150;olaplex;0.0;0.00012459803240933226;0.0;5.590134262205444e-05;0.0;0.0;0.0;0.0008950960621556415
3151;olfactif;0.0;0.0;0.007459729679209242;0.0;0.0;0.0;0.0;0.0
3152;olive;0.0;0.00012842693086192322;0.0;6.42950568452515e-05;2.672282149671008e-06;0.00034147201627913646;0.0;0.0009279416424864593
3153;ombre;0.0;1.588698431220486e-05;0.0;0.002584691318532927;0.00011126231321830541;0.0;0.0;0.0007852518503200779
3154;ombrer;0.0;0.00021778435921926363;0.0;0.0002845317505894359;0.0;0.00017379406176105475;0.0;0.0008280049851034774
3155;ombres;0.0;0.0;0.0;0.001558284011268408;0.0;0.0006557189245500842;0.0;0.0005626998295338855
3156;ombré;0.0;0.0;0.0;0.006617963050860676;0.0;0.0;0.0;0.0
3157;omerta;0.0020554780193340954;0.0021915882274767574;0.0006657797245241041;0.0;0.0;0.0;0.0;0.0005405121076896575
3158;on;0.0015445767158680612;7.61453574107829e-05;1.0544976139949708e-06;0.00013281270609629905;0.0;3.0565862548644085e-05;0.0;0.00028656624821839433
3159;onctueux;0.0017897360039735855;0.02459995094513642;0.0;0.0;0.006084766802519034;0.02441322352425936;0.0;0.0
3160;onctuosité;0.0;7.940847192397222e-06;0.000442420661940596;0.0;2.396802422149021e-05;0.00010452647821948237;6.224197462690721e-06;4.5026073320850875e-05
3161;ondulation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
3162;onduler;0.0;0.0;0.0;0.0;0.0;0.004359997935022082;0.0;0.0028899531461954718
3163;ondulé;8.567369210599698e-05;9.28335699772482e-05;0.0;8.940483442012298e-05;0.00011130985254629528;0.002412908302141248;0.0;0.002417512358470735
3164;ondulés;0.0;0.0;2.66340578275191e-05;3.462264886036622e-05;0.0;0.00013068752244887663;0.0;0.0006003167138372434
3165;one;0.004028765264568829;0.001857362283200431;0.0;0.002803277244613763;0.0;0.0;0.0;0.0
3166;ongle;0.0031370743317106296;7.39651446316461e-05;0.0020855305404589588;0.0;0.0;0.00040215388232100834;0.0;0.000656652063770029
3167;onguent;0.0;0.004055766088562575;0.0;0.0;1.1094881306766964e-05;0.0;0.0;0.00019172025362030283
3168;onr;0.0;5.245747768363934e-05;0.0;0.0;0.0;0.00011150370796516119;0.0;0.00035622929381166354
3169;onéreuses;0.0;0.0;0.0;0.0;4.574736609759359e-05;0.0;0.0;0.0005335191578407052
3170;onéreux;0.0;0.0;0.017257225786893985;0.0;0.0;0.007520620417987146;0.0;0.000936668579741312
3171;opaque;0.001436914583275076;0.0;0.0;0.00022207795481433743;0.0;0.00038688510143295037;0.0;0.00020424402045286503
3172;opinion;0.0010091822536190788;8.109230533443707e-05;0.001147809034849514;0.0;0.0;0.0;1.1447981710646542e-05;0.0013524054600877347
3173;opium;0.0;5.1059527274363975e-05;0.0005174253314190311;8.890998631906514e-05;0.0;0.0;0.0;0.0003922514862174904
3174;opposé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00246728545372516
3175;opresse;0.0;0.0;0.0;0.00017378743636299222;0.0;0.0003315358781944497;0.0050399922008221775;0.0004937222596323992
3176;opter;0.0;3.8882292220884404e-05;3.1192310936376466e-06;2.7079585174886052e-05;0.0;0.0002837976009310356;7.538202470150164e-06;0.00045206116366053046
3177;optimal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0063186893129071765
3178;opté;0.0;0.0;0.0;0.00042401336885179757;0.0;0.0007229725987827911;0.0;0.003658396864258691
3179;opération;0.0;2.9730604435221502e-06;3.6320645501960588e-06;4.386731736560227e-05;0.0;7.88275604827386e-05;0.0;0.0001971949165833602
3180;or;0.0;0.0;8.287896694570881e-05;0.00011907657893935771;0.0;0.00011446776538677329;0.0;0.0025617445326492944
3181;orange;0.0;0.0;0.00019587501986562155;0.0062176925255772305;0.0;0.003451960406617468;0.0;0.006496023151284804
3182;oranger;0.0;0.0;0.0004605895032964137;4.074849775153825e-05;0.0;0.004682689416859998;0.0;0.0012511512805938121
3183;orangers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002290255383249625
3184;orangé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037680927800334413
3185;ordinaire;0.0;0.00028374996644360816;4.0638339818877023e-05;0.0;0.00013030196308686054;0.0;0.0002653663547699482;0.0007763589675231918
3186;ordonnance;0.0;0.0;2.9440851458184764e-05;0.0;0.0;0.0;0.0;0.0008827028986535318
3187;ordre;0.0;0.0008724750781269939;0.0005160620159328039;7.687279466655766e-06;0.0;0.000694933918046741;0.0;0.0016525640740316838
3188;oreal;0.016534567117868958;0.0048086342113648805;0.0054921523954451126;0.011905979019727307;0.0019811407879783325;0.024978633798676257;0.0;0.01930557647212086
3189;oreiller;0.0;0.0019126023823877569;0.0;0.0;5.063782229522881e-06;0.0;0.0;0.0005520834484515032
3190;oreilles;0.0;0.0;0.0;4.3735763440088234e-05;1.783496470744448e-05;0.0001597741876084011;0.0;0.0004452621701766688
3191;organiser;0.0;0.0021914621751137203;0.0;0.0;0.0;0.0;0.0;8.796683572265191e-05
3192;organisme;0.0;5.958994575935564e-05;0.0;0.0;0.0;0.0;0.0;0.0004477865475227233
3193;oriental;0.0;0.0003513051560918169;0.0;0.012853237161332269;0.0;0.0;0.0;0.0
3194;orienter;0.0;4.932990992690701e-05;0.0;0.0002804498149573494;0.0;0.0;0.0;0.0006613756992656006
3195;origina;0.0;0.0;0.0;0.0;0.0;0.0;1.2657773055742354e-06;2.6838369960329183e-05
3196;original;0.008155921512539764;0.03658049065647078;0.004983008834198716;0.00011053961578905013;0.0014667015134575724;0.0;0.0;0.002144344767411901
3197;originalité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004125804109798624
3198;origine;0.0;0.0;0.0030216809962203173;0.0007414367601868449;0.000655277125988828;0.0022481119403235713;0.0;0.004492833435037484
3199;orix;0.0;2.6521535052698798e-05;5.213972667233483e-06;1.0446164395560705e-05;0.0003257972180755357;0.0;0.0;0.0002504967912098523
3200;orofluido;0.0;0.0;0.0;3.660130291107745e-05;0.0;0.0008365069781002816;0.00011986916470585812;0.0015396001641553307
3201;orthodontie;0.0;0.0;0.0;0.0;0.0;4.047978119254841e-07;0.0;1.4305069096615114e-06
3202;oréal;0.0049896175129605855;0.017228773886794942;0.02217126290998515;0.00815900506995313;0.003164320117548327;0.020495541155493305;0.0;0.07163819723416713
3203;os;0.0;0.0;0.0;9.355730396819953e-06;0.0001109921332933313;0.0;0.0;0.0005199963742427219
3204;ottimo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
3205;ou;0.0;0.0;0.0;0.0;1.3761785067006427e-05;0.0;0.0;0.000438747585806176
3206;ouais;0.0;0.0;0.0;7.637562116316673e-05;0.0;0.0;0.0;0.0012325428185929904
3207;oubli;0.0;0.0;0.0;9.115985670216274e-06;7.79449150903077e-05;0.0;0.0;0.00024355028074544958
3208;oublie;0.0;0.0003937576627557239;7.669996957418276e-05;4.340878393751126e-05;3.0497507528232365e-05;0.0;0.00024312751773317872;0.0004340467997190877
3209;oublier;0.0;0.0;0.0;0.0025076694936030336;0.0;1.1864344839030368e-05;0.00010695934206812936;0.003958979567989279
3210;oui;0.01880130687177455;0.005451262372194288;0.0074439518085474485;0.0;0.0;0.002445911344190724;0.0;0.008163751912810524
3211;ouster;0.0;0.0;0.0;0.002620392069299164;0.0;7.419221349966375e-05;0.0;0.0011175197616736404
3212;ouverture;0.0;0.004761591080597262;0.0;0.0;0.0001992073935629159;0.0;0.0;0.005009880550126014
3213;ouvrer;0.0;0.002024645111567452;0.0;0.000101576192664304;0.0002915484089603312;0.0;0.0;0.0015250325793927139
3214;ouvrir;0.0;0.0006800516283351567;0.0;0.0037071764554447765;0.00033644167592338577;0.0;0.0;0.016836622146067074
3215;ouvré;0.0;0.0;0.0;0.0;1.4899003388165625e-05;0.0;0.0;0.003359326062611604
3216;ovale;0.0;0.0;9.72080909999815e-06;1.2740535950628123e-05;0.0;0.00014539889611281617;1.469013351280518e-05;0.0003480249192488779
3217;ox;0.0;0.0;0.0007824831002113394;0.00021870703018660395;8.150527847010875e-06;0.00011544397125065594;0.0;0.0009002175881249622
3218;oxydant;1.5682110375362248e-05;0.00047084646296624837;6.32163167092157e-05;0.0;0.0;0.00039769579238044017;0.0;0.0
3219;oxydation;0.001750495884028994;0.0;0.0;0.0;0.0;0.0;0.0;0.0021492827947598337
3220;oxyde;0.0;0.0;0.0;0.0;0.0;2.4946632891366117e-05;0.0;3.275842053737639e-05
3221;oxydent;0.0;0.00011800664908322092;0.0;0.0;0.0;5.369004205760722e-05;0.0;0.0005419739418232733
3222;oxyder;0.0;0.0;0.0;0.002461019808459524;0.0;0.0;0.0;0.00843012583007044
3223;pack;0.0007264235749450738;0.0023148486857236758;0.006203761366697133;0.0016624312276855143;0.0;0.0;0.0;0.0021271916709305273
3224;packaging;0.0004982863172608895;0.02007709871586052;0.011217076463562098;0.0015579170941338173;0.0;0.0026680302393589;0.0;0.016008613649706706
3225;paco;0.0;0.0;0.0;0.0;0.0;0.0;1.3419566724408821e-06;2.7828852867596406e-05
3226;paille;0.0;0.0;0.0;0.0;0.0;0.003973117843740958;0.0;0.007533467121554684
3227;pailleter;0.0;0.0;0.0;0.004581127682311604;0.006162776013439129;0.0;0.0;0.00010202240919044633
3228;paillette;0.0;1.322649172586007e-05;0.0;0.0;0.00011150865184197066;0.0;0.0;0.0015530576161077692
3229;paillettes;0.0;0.004891341038645144;0.0012123857605198228;0.0;0.0;0.0;0.0;0.0007038046854396617
3230;pailleté;0.0;0.0;0.0;4.959772441467399e-05;0.0;0.002408767669515431;0.0;0.0009109443941787287
3231;palettes;0.0;4.362739770025297e-05;0.0;0.0031451312401207534;0.00011390316315155083;0.0;0.0;0.0022186752174884953
3232;panda;0.003136452028844941;0.0006468837687206571;0.0005028984353895247;0.00042161550344577473;0.0;0.0;0.0011036777784666871;0.0015862551359044196
3233;panier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1977856245493818e-05
3234;papier;0.0011346618337400936;0.00011044135696308729;0.00013248264520822984;0.0009633084279527432;0.00027353462781323757;0.0;0.0;0.0011019183692150265
3235;paquet;0.011503613100327385;0.016715826591205633;0.00019622110335507795;0.0258158359939836;0.0016971594694272336;0.0;0.012193425414060046;0.03797581263544714
3236;paquets;0.0;0.0;0.0;0.0009773526322093132;0.0;0.00016133009363439275;0.00018734691719709772;0.004303552448136861
3237;paraben;0.0004377967741180193;0.0001234873347300731;0.0;1.1629445419432071e-05;8.982183864760807e-05;0.00029584313946099587;0.0;0.0012319717383631342
3238;parabenes;0.0;0.00023589367033938162;0.0002617264999283837;0.0;0.0;0.00010373647896383413;0.0;0.0011012604813032223
3239;parabens;0.0;0.0;0.0;0.0;0.0;0.001365171037796191;0.0;0.0004712973781218581
3240;parabène;0.0;2.3934219104413335e-05;0.0;1.1788269342680964e-05;0.0;1.9535116483753373e-05;0.0;0.00026869369570284925
3241;parabènes;0.0;4.998350862067539e-05;9.735400114179536e-06;4.472086061187195e-05;9.861243417251051e-06;2.6150402202549337e-05;0.0;0.0004408794589847163
3242;paradis;0.0007209830624563671;0.0;0.0;0.0013563695912546822;0.0;0.0;0.0;0.0008907548591328649
3243;paradise;0.0;0.0;0.0;0.0001422661921296306;0.0;0.0;0.00010712106083883682;0.0008714344234354788
3244;parais;0.0;0.0004293977313329028;0.0;0.0;4.024707958032435e-06;0.00035015760422031373;0.0;0.0008039449361085735
3245;paraissent;0.0;0.0;0.0;0.0;0.0;0.006874982695598918;0.0;0.005582115083363495
3246;parait;0.0;0.001378763648514208;0.0;0.0;0.0;0.0016810258517583744;0.0;0.0018871685856612515
3247;paraitre;0.0;0.00011929132783905409;0.0021724135263511053;0.0;0.0;0.00017276959443002015;3.479966905032911e-05;0.0018043568231172558
3248;paraît;0.0;9.172709615231491e-05;0.0;0.0;0.0;0.0;0.0;0.0005039929216327622
3249;paraître;0.00024069540814648923;0.0;0.0;0.0;0.0;1.652133281503488e-05;0.0;0.007836625031193718
3250;parceque;0.0;0.0;0.0;0.00012439380877042876;9.444476677366921e-05;0.0;0.0;0.0010689213271415216
3251;parcimonie;0.0;0.002133915359238679;0.0;0.00016429594735441224;0.0;0.0001530452116199501;7.723634118066394e-05;0.0007176031027594177
3252;parcontre;0.0;0.0;0.0;0.00033685823064956097;0.0;0.0005288765258934185;4.5057800325673015e-05;0.0011492091921022996
3253;pareil;0.0;0.0;0.0012973084959526325;0.0;0.0;0.0032580922741196868;0.0;0.0018839606942111676
3254;parer;0.0;0.003441946416495834;0.0009136172064861452;0.0;0.0;0.0023799051376303354;0.0017621280828341089;0.0002634247257466887
3255;parfaire;0.0;0.0;0.0;6.508262253023684e-05;0.0;0.0014493143884866714;0.0;0.0002306046434780754
3256;parfais;0.0;0.0;0.0;2.661976954871035e-05;0.0002753013872849497;0.0;0.0;0.0005013756332126284
3257;parfait;0.0;0.0;0.0;2.6434164215373386;0.0;0.0;0.0;0.0
3258;parfaitement;0.0;0.014031772278289304;0.009455514543213122;0.04916126125170024;0.018246429418282577;0.03231373387486521;0.0;0.051125597418137124
3259;parfaites;0.0;0.012856062921787688;0.0;0.0;0.0;0.0;0.0;0.0
3260;parfanit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
3261;parfat;0.0;0.0;0.0038080253850972996;0.0;0.0;0.0;0.0;9.053461694452137e-05
3262;parfect;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
3263;parfumante;0.0;0.0018330971234373676;0.0;0.0;0.0;0.0;0.0;0.0
3264;parfume;0.0;0.0;6.110212941549626e-05;0.0;6.4120010936277076e-06;3.6005392605178604e-05;2.1431317714072728e-05;3.044326315213653e-05
3265;parfumer;0.0;0.002889487724609281;0.0;0.0;0.0;0.005760482605833448;0.0;0.0
3266;parfumerie;0.0021455054289422166;5.3833150849560536e-06;0.0;0.00015071404266657425;0.0;4.550163078591884e-05;0.0;0.00011119222487538169
3267;parfums;0.0;0.009469527772932404;0.0;0.002882932628101353;0.0;0.0015821208006583992;0.0018982247175662508;0.006516814596009651
3268;parfumé;0.0;0.012138357346334974;0.0;0.0;0.0;0.017613181786093862;0.0;0.0
3269;parfumée;0.0;0.0;0.0;0.0;0.0;0.015054915584478495;0.0;0.0
3270;parfun;0.0;0.001751493560635449;0.002031345825271998;0.0;0.0003304053604805158;0.0;0.0;0.0007052957305997243
3271;pari;0.0009101492825337107;0.0;0.0;4.710112896479475e-05;0.0006197387189972041;0.0031976018897348106;0.0;0.0043996997369203875
3272;paries;0.0;0.0033922341695948326;0.0;0.0;0.0;0.0;0.0;0.0008274020815809774
3273;paris;0.0;0.0009377529939343502;0.0;0.0;0.0;0.0007732417887807217;0.0;0.0006973322726347845
3274;parole;0.0;0.0;0.00014172113773296385;5.406255752282177e-05;6.481312334044713e-05;0.00017956159551482545;0.0;0.0011147495547001796
3275;parsemer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002651220690647381
3276;parsemé;0.0;0.0;0.0;6.246961815601512e-05;0.0;1.6985257007031302e-05;0.0;0.0009478132981487292
3277;part;0.00577513795851902;0.0;0.0;0.012385040024577812;0.0009113438206614138;0.017597368125204297;0.00502681692336932;0.026072819568412887
3278;partager;0.0;0.0;0.00575934994134945;0.0;0.0;0.0031833576156336607;0.0;0.0048194024422358915
3279;participe;0.0;0.0;0.0;9.115985670216274e-06;7.79449150903077e-05;0.0;0.0;0.00024355028074544958
3280;particolare;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1926322876222385e-125
3281;particule;0.0;0.0;4.58295122066683e-05;0.00024959933740665506;2.5635612977028203e-05;0.00040825818374346835;1.1829161403761282e-05;0.0012531527751666399
3282;particules;0.0;0.0;0.0;0.003459200266272031;0.0;2.8661090270159026e-05;0.0;0.00012665215673112124
3283;partie;0.0002694073688265179;6.875002906498973e-05;0.0;0.002496031181086708;0.0020244176502805405;0.0050489939009508425;0.0;0.00749745313608015
3284;partir;0.0005732441122625047;0.00023443996140566512;0.0006096094175322351;0.002241201190581386;0.0;0.0012735528292255212;0.0;0.008991979282569593
3285;partit;0.0;0.003326445858589582;0.0;0.0;0.0;0.0;0.0;0.0
3286;partout;0.0;0.004065068290652401;0.00040977407263945317;0.015603842895312015;0.0;0.0;0.010229960540872243;0.00831967289034115
3287;pasnlaisser;0.0;0.0;0.0;9.56899668988161e-05;4.623732141403732e-05;0.0;0.0;0.000655419364335112
3288;passage;0.0;0.0;0.0;0.0008277766945723326;0.0;0.0005960315946576993;0.0;0.006283311642875274
