;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
2159;Bon rapport qualité prix ,seul gros bémol livré sans la pompe ,ce qui rend la manipulation difficile ,dommage à voir !!;0.0;0.07063139261163792;0.0016128908859140618;0.0;0.0;0.0;0.00023224935032400976;0.0;0.0;0.0012445876087499156;0.0;0.0011411658055930538;0.005257974282909831;0.0;0.0009151582924649131;0.04538163810943251;0.010271111971596433;0.003373772514376153
2160;Excellent pour maquiller des petites imperfections, c'est vraiment du total cover, on ne voit rien. Si en plus on utilise un bon fond de teint pour gommer les démarcations, c'est idéal. 4 étoiles, car je n'utilise pas toutes les teintes de la palette, il y en a certaines qui me paraissent inutiles. J'aurais préféré un packaging plus sélectif sur les teintes.;0.0;0.0026109991672298564;0.0;0.011895369593059223;0.0;0.0;0.0;0.0;0.09208719000650074;0.0;0.0;0.0;0.001584865852373089;0.0;0.0;0.07076588442388987;0.0;0.0
2161;Excellent produit permettant un coiffage parfait pour une chevelure difficile prix cependant  un peu élevé pour le volume du flacon;0.00014292743523768405;0.045572337668608534;0.0019379981974269698;0.0;0.0;0.00018450101169912875;3.979940203377502e-05;0.0;0.0;0.0;0.0;0.0;0.0005351488185244226;0.0;0.0014397506366655242;0.039116313159160546;0.002511601923999958;0.0
2162;Très bon produit moi qui voulais atténuer les reflets je ne suis pas déçu avec ce shampooing il est parfait est rempli entièrement mes attentes le shampooing  est très bleu  juste comme il faut pour retirer tous ces vilains reflets jaunes;0.00044636793371708843;0.0;0.0001869491501147499;0.0;0.03976583044309385;0.0016197226630685992;0.00024256083181530637;0.0006938964082264491;0.003464376756257874;0.0032277978434206056;0.008901346643405897;0.0;0.0;0.0023522213921176685;0.0031055460045315538;0.01868036318474883;0.0019607451897693034;0.002683572939330187
2163;Masque qui sent bon et qui rend les cheveux doux et brillant. Livraison rapide;0.0003320963263668501;0.0;0.0;0.0;0.0;0.0;0.0;0.13723862332226686;0.0;0.0;0.0;0.28376092986036955;0.0;0.16054584095897223;0.0;0.0;0.0003321490333835121;0.0
2164;Produit de grande qualité. Je recommande. De plus c'est un produit qui ne se trouve pas dans la grande distribution.;0.06655153704071516;0.0008842471938982315;0.0;0.0;0.0;0.0;0.0910148878021101;0.00015677134461673296;0.0;0.00019075884989614353;0.0;0.0;0.0;0.0;0.0;0.050245592440963355;0.0;0.0
2165;Très bon soin;0.0010385173767524039;0.0;0.0;0.0016781769725915515;0.0;0.0;0.0011488082448463533;0.00165033371712874;0.0019698727606428683;0.006429442124918009;0.0015020121908917927;0.0;0.0;0.03536967536790542;0.0;0.025220224709238893;0.021481651901713292;0.0
2166;J'avais eu ce produit par échantillon j'en avais été ravi et satisfaite je me suis dit je vais tenter le coup en prenant chez Amazon verrons bien si c'est le même produit je confirme produit identique à l'échantillon aucun regret;7.8892763904371e-05;0.0001706076027715523;0.0;0.0;0.0;0.05635370084488324;0.0002609669127072408;0.0;0.0005706957089632958;0.00026034605913261455;0.0;0.005526546251641722;0.0;0.0019489024339793893;0.0;0.012205339116975347;0.0;0.0014955278143335812
2167;Lorsque j'utilise un autte shampoing mes cheveux font un peu la tête... Accompagné du soin et de l'huile mes cheveux sont plus beau plus souple et plus doux :) je suis ravie, rentable et satisfaction. Pour l'odeur elle est franchement sympathique aussi. Enfin bref rien à signaler que du bon !;0.00041675192406655703;0.0;0.05294966305514528;0.0;0.0;0.002248488103377595;0.0005351901785300616;0.06252792118459616;0.0;0.0025348569050908697;0.0;0.0;0.0;0.01127170303143174;0.0;0.03818308216318912;0.009585333085530674;0.0016585485333838414
2168;Bon produit il répare bien les cheveux.;0.0;0.0;0.0002231301595468027;0.0;0.0;0.0;0.0003392394651836565;0.0003354867514937281;0.0;0.0024301185846950647;0.0;0.0;0.0;0.0;0.0;0.0007036346888359019;0.010700825488030538;0.0016185845246095994
2169;Je vais d'ailleurs en recommander;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2170;Je le conseille bien évidement à tout le monde;0.0008768068875687233;0.000683904448235465;0.0;0.0018351940166433812;0.0;0.00013988422101794578;0.0;0.0;0.00016380696290740877;0.0021478840329131293;0.000773757728762555;0.00010196107859524542;0.0033837093115536465;0.0006060148058116604;0.001511794988442498;0.007032960969767352;0.003183294713378083;0.0009671904587779102
2171;Très bon produit. Reçu rapidement. Remplit bien sa mission. Mes cheveux sont nettement plus doux et beaux. Je suis rarement déçue avec cette marque;0.0;7.815096265080422e-05;0.0;0.0004631142954631541;0.0;0.0;0.0005789413993887623;0.08486627244436919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008375832948597669;0.00558448408035103;0.12864535756443682
2172;je l'utilise après la baignade pour démêler mes cheveux et pour les protéger du soleil, bouteille sympa en verre !;0.00023198274057135775;0.0;0.0020275522891416214;0.0;0.0;0.0022079186581848223;0.0;0.0031628402300281815;0.0;0.0;0.0;0.001122888651857797;0.0;0.0034658487248193127;0.000697451416080767;0.044514112546278246;0.0016052649744827921;0.0032543208038213114
2173;Nul, il ne cache absolument pas les pores! La texture est trop liquide contrairement au autres que j'ai utilisé.;0.0;0.0;0.0007527409867185934;0.0013424735693527451;0.0;0.0;0.0;0.0;0.10315039524071262;0.0006453008013249975;0.0003921073182609255;0.00031337735435577925;0.0004974377162390406;0.0023069171642989836;0.0;0.0;0.003305845740821617;0.0
2174;Même les autres filles qui l'on essayer n'en voulait plus après. J'ai donc du le jeté!;0.00017688190574514936;0.0;0.0;0.0;0.0006358684271533776;0.0;0.0006275972392962412;0.0;0.0005740576152088772;0.0;0.0;0.0;0.0004753131231731357;0.004338687249884865;0.0;0.01051590642670495;0.0043152283376691;0.006845682517515001
2175;Franchement j'en connaît un autre moins cher, qui est 100 fois mieux...;0.0007689264553833105;0.0;0.0;0.0;0.0016589686981663314;0.00025800218826374066;0.0;0.0;0.0034725386659233714;0.0;0.0;0.0;0.001423997474597605;0.004001405896420016;0.0;0.025456982829619758;0.00757644715631702;0.0
2176;Superbe tenue du cheveux - odeur très appréciable, ne colle pas au doigt,;0.000569210452375496;0.0002600094286365827;0.09240768669524185;0.0005562790154412129;0.00012344943046614122;0.0;0.0004812942889944762;0.00024361399656696968;0.0016245912066423852;0.0;0.007324942302879507;0.0;0.0014976319186557616;0.0;0.006945200266225446;0.004399235800860393;0.00012814618434528108;0.0
2177;C'est vraiment un très bon produit, je recommande;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2178;Livraison dans les délais, bonne tenue la journée, mais.... en dehors de l'eau, car il n'est pas si waterproof! je le déconseille pour un usage de baignade ou autre...;0.0;0.0;0.0;0.0;0.0;0.0;0.0001361389096258406;0.0005294978755306964;0.0;0.0;0.004426977064429329;0.08104093508627618;0.0021074060162512465;0.0;0.0;0.04749168235408985;0.0;0.007486336207039603
2179;Je suis fan de ce shampoing ! Il rend les cheveux brillants, doux et l’ont voit de suite que c’est un shampoing de marque professionnelle ! J’ai pris les soins qui vont avec et depuis j’ai l’impression à chaque fois de sortir du salon de coiffure.;0.0008072504281007516;0.00119031768492724;0.0;0.0;0.000531495699781586;0.0003690924154276218;0.0024066455245113686;0.07483585168032682;0.004146231904042733;0.0031053885859122663;0.0014495329136497287;0.0;0.0053633629497304765;0.01693139157381344;0.0;0.05660342402421857;0.004080074481943166;0.0003081190254105063
2180;Produit avec une bonne senteur qui hydrate et illumine la chevelure instantanément et reste léger et non gras. Je le recommande;0.05872771953032215;0.00011375934244802196;0.005693446969760308;0.022641339395242464;0.0;0.001712737287508157;0.000574135055045845;0.0011531792420466781;0.0;0.0;0.0;0.0;0.002526946944254082;0.0;0.004093759260216517;0.024700966238353512;0.004501338863681376;0.0
2181;Le meme que chez le coiffeur prix beaucoup plus interessant. Pas de pompe mais j'ai un petit flacon que je remplit au fur et a mesure que cela est necessaire;0.0;0.04346739822035644;0.0017664301773344738;0.0;0.0;0.0;0.0008559636552058758;0.0;0.0;0.0;0.0;0.00041117815042390066;0.0;0.0;0.0;0.05523224260290958;0.0;0.0
2182;bon rapport qualite prix!  je reviendrais! je suis satisfaite de ce produit et d ailleurs je vais en recommander. merci a vous!;0.08317936288212582;0.1077858018198357;0.0;0.0;0.0;0.12115962780784581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2183;Ce liner permet un tracé fin et précis, le trait tient toute la journée et surtout il ne coule pas, même sous la pluie. Petit hic, il faut un peu se battre avec le démaquillant pour le retirer à 100%.;0.00012699815169151118;0.0009098872231095561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002422446148067452;0.002674803533474465;0.0;0.0;0.0;0.003479277464145428;0.08105052412188346;0.0;0.0
2184;"Cet article a été recommandé par une youtubeuse. Au début, j'étais septique. Une fois reçu, j'ai été étonné de la texture. S""applique correctement.";0.05399458575704813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11378385385080524;0.0;0.04330201158581215;0.0;0.0;0.0927187399188495
2185;A utiliser avec un pinceau.  Hyper couvrante. S'applique en dessous d'un fond de teint et au dessus d'une crème hydratante.;0.0;0.0;0.0;0.007584250370831859;0.0;0.0;0.0;0.0001560172296994348;0.09086366066824318;0.0;0.0;0.00038539406944228775;6.469450395035725e-05;0.0;0.04988685682601733;0.015735927830702448;0.00034483409123469187;0.0
2186;Pour utilisation et comment l'utiliser, vous pouvez regarder la video de SANANAS.;0.0;0.0;0.0;0.00012099975518252006;0.000495615027034856;0.0;0.0;0.0021595277593500217;0.10096048726968583;0.0005935481202582638;0.0;0.0;0.0018753266677090821;0.0;0.060532345165825424;0.0;0.0;0.0
2187;J'adore cette huile. Pour moi c'est la meilleure que j'ai pu tester. Je la recommande totalement pour nourrir les cheveux en profondeur et les faire briller.;0.06281427044820784;0.0007742315497613284;0.0011100679637803936;0.0;0.0;0.001134031312464468;0.0006681822845680622;0.012399517815286813;0.0026709460382378972;0.0;0.00010793642972272373;0.00212975300386206;0.0;0.028153503619845064;0.0;0.016484267530011674;0.021538429446861126;0.0008239767024099373
2188;j'ai commandé déjà mon deuxième tube! il soigne bien la peu du visage.;0.00032285658614543286;0.00017082236794880827;0.0;0.00430463026548541;0.00014744702374567623;0.0012346961059605344;0.0;0.0010659287456053765;0.01251499601992866;0.000995051583501873;0.0012670469774934269;0.0;0.006128284997284324;0.0;0.003371772608458413;0.01873568521167365;0.0;0.03520615400428214
2189;Mat longue tenue jolie teinte;0.00037741463253761795;0.0;5.2370124293938045e-05;0.010703712568026396;0.0;0.0;6.770366878069655e-05;0.0;0.0;0.0;0.021311230304408495;0.0;0.004460861718459638;0.0019697053295554086;0.0015444050303804607;0.06365409926921449;0.0;0.0
2190;Je suis entièrement satisfaite de cette huile pour cheveux.;0.0;0.0;0.0017403593795974146;0.0;0.0;0.14070288115991025;0.0013374484929251;0.00478091213152662;0.0;0.0;0.0;0.0004682884525430022;0.0;0.0007494352737415673;0.0;0.0013828869857485213;0.011245736652960449;0.0
2191;Après l'avoir reçu je l'ai tout de suite essayé. Elle n'est pas grasse et mes cheveux restent soyeux et non lourd. J'ai les cheveux fins et avec cette huile, mes cheveux ne sont jamais devenus gras ou lourd. Je met uniquement une petite noisette de produit et cela est suffisant pour moi. Il reste pas la suite une odeur très agréable.;0.0004226361455194251;0.0006786864718415872;0.05192657134354581;0.008690245439372184;0.0;0.0;0.00045387087039550804;0.006700056569353395;0.0;0.00032655556948978315;0.0;0.0;0.00020555299765708402;0.0020200926389101273;0.0003379320225638824;0.06603502828523945;0.008350330804868395;0.05994070174579255
2192;Je recommande;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2193;Bon produit, excellente qualité, un peu cher concernant le prix par rapport à la contenance, il fait très bien son travail pour éviter le jaunissement des cheveux de couleurs poivre et sel, je le recommande fortement , délai d'acheminement a été respecté, emballage correcte, vendeur sérieux !;0.037103574930623565;0.047920646603620665;0.0;1.5316889458962755e-05;0.001664022074889372;0.0;0.05019978267383671;0.0007647879651865272;0.002706344328076477;0.0021720986394843157;0.003216279621260144;0.0049808012695016805;0.0005089216506920555;0.0;0.0012342446772918528;0.003316057374623034;0.0;0.017581820743679265
2194;Exactement comme en grande surface mais moins cher...! Pour moi, de très loin le liner le plus maniable et accessible du marché, je l'utilise tous les jours depuis de longues années, sauf que maintenant je l'achète sur Amazon :);0.0;0.00048423919321138257;0.0;0.0;0.0;0.002386580000645619;0.0004344266225588426;0.0;0.08627262772051916;0.0;0.0;0.0051659834710773254;0.0;0.0010927061514726733;5.414795794279176e-06;0.04570246548640596;0.0;0.0013012124858680163
2195;Je ne me lasse pas de ce shampoing (et tant mieux car j'en ai un litre et demi). Il laisse les cheveux très doux. Ils sont comme fortifiés. Le shampoing est agréables à utiliser et sent très bon.;0.0;0.0;0.0;0.0;0.0002711485134798742;0.0;0.0;0.08823375214063753;0.09510989314840636;0.0;0.0;0.0;0.0;0.0028310905338948446;0.0;0.0021269652865813816;0.0;0.0
2196;Il faut très peu de shampoing (je conseille l'utilisation d'un flacon doseur pour éviter le gaspillage).;0.0;0.0;0.0020691628241667564;0.0;0.00018231682023297347;0.0005378749903373492;0.000180991926803746;0.0021147176338068476;0.0009517909095597746;0.0018951051012805285;0.00010888117466130815;0.0;0.0012395240003000396;0.0;0.05772464462412225;0.03269592174013007;0.0;0.0009278092934621238
2197;En prix de gros ce shampoing a un prix plutôt abordable;0.0;0.12844976365531963;0.0012354939046770542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018317488925296515;0.0008301928551360146;0.0;0.00037608354047040295;0.0013882116812995856
2198;Ce produit sèche les cheveux, la meilleure marque c’est keune. J’ai pensé que ce silver était top mais après qques shampoings mes cheveux se sont asséchés.;0.0;0.0012501917047196252;0.0;0.0;0.0;0.0;8.060744275786535e-05;0.0;0.0008627247384656433;0.0;0.0;0.0;0.0;0.006385127042665037;0.0;0.017238843018216835;0.12999361223553962;0.0001305934273760253
2199;Shampoing acheté car mes mèches blondes ont jaunies suite aux baignade répéter!!;0.0005822949807537391;0.0;0.0;0.0;0.0;0.0;0.0003475506992676437;0.0002987168569787477;0.005655471500704622;5.9591797940527786e-05;0.013877680155765378;0.0054955973151850105;0.0;0.003565058306393816;0.0;0.02047305521321471;0.0;0.0026486183760864278
2200;Bonne odeur marine!;0.0;0.0;0.15293936781597092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000339475001927952;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2201;Faire un soin après le shampoing!;0.0010385173767524039;0.0;0.0;0.0016781769725915515;0.0;0.0;0.0011488082448463533;0.00165033371712874;0.0019698727606428683;0.006429442124918009;0.0015020121908917927;0.0;0.0;0.03536967536790542;0.0;0.025220224709238893;0.021481651901713292;0.0
2202;Envoie très rapide;0.00013461727097255856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2001988439072766;0.0;0.0;0.00019591559229810052;0.0;0.0;0.0
2203;BIEN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2204;Mon préfèré au top ce mascara, je le recommande vraiment je n'en change pas depuis des années... Allongé vraiment bien;0.06679410196487853;0.0;0.0;0.0;0.0;0.0038084094781211247;0.0;0.0;0.009012262073651951;0.0;0.0;5.554472213751113e-05;0.0;0.0;0.0;0.013839225106849285;0.0;0.0
2205;C'est ma coiffeuse qui m'a conseillé cette cire et depuis impossible de m'en séparer !;0.0006467758235811201;0.0010233689773662567;0.00040913751897833547;0.00034594303605870683;0.0;0.0;0.0005383036193080288;0.0;0.012048705071870227;0.0005836402275229095;0.00027064183545668177;0.0;0.0004958396039241018;0.0009489913119759228;0.0002625164190004645;0.019132922376055315;0.0060236539015139055;0.0
2206;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2207;Bien mieux que tout ce qui est présent en super marché.;0.00017069181146842804;0.0001390820785207951;0.0010259183483293942;0.0;0.000499686736482045;0.0;0.0;0.00035364135931788103;0.0023878538688703256;0.0;0.0;0.00017257969615217685;0.0;0.004040694695581218;0.0;0.01582452713070723;0.0016709503045239619;0.0
2208;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2209;Je recommande !;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2210;Ce produit est de très bonne qualité. Il rend les cheveux doux et soyeux, et l'odeur, qu'il laisse sur les cheveux, est très agréable.Je le recommande.;0.10215161250211559;0.0;0.14193762306313135;0.0;0.0;0.0009400985315692353;0.13768706775174522;0.16974159970418243;0.0;0.0;0.0;0.00242353310239315;0.0;5.042045180203462e-05;0.0;0.0;0.0;0.0
2211;J'achète ce produit depuis longtemps et m'a toujours donné entière satisfaction, sauf que cette fois ci on m'en envoie un avec le nouveau packaging et là surprise, ce n'est pas du tout le même produit, le rendu est beaucoup plus pâle et je suis super déçue. En fait j'ai bien vu que ce n'était pas le bon tube mais comme il était écrit la même chose j'ai pensé à un changement de packaging mais en fait le produit à l'intérieur n'est plus le même et ne me convient plus.;0.0;0.00018513888715746604;0.00033277862047554555;0.0009225157267799637;0.0;0.0;0.000880716079276162;0.0;0.0;0.0;0.003378250250448471;0.003292120237115394;0.003753100821176946;0.0;0.0;0.04558856786038335;0.001620776609129301;0.005315834126026367
2212;je recommande cette huile miraculeuse super elle sent très bon doucement avec le flacon car en verre juste une pression et ca suffit largemnet je pense que elle va me dure merci pour sont prix;0.046441966907937254;0.034192167606250747;0.0033092347547276193;0.0;0.0;0.0006050135153451894;0.0007097738231794005;0.002332972686428441;0.0;0.00080252148751552;0.0;0.0;0.0;0.0;0.0;0.02822821025423142;0.005135108508549067;0.0
2213;cire non grasse qui permet de se coiffer avec un effet tout simplement naturelle, bonne tenue durant toute la journée ne colle pas, n'abime pas le cheveux juste parfait comme au coiffeur ! je recommande;0.05597375261563778;0.00017874350535348278;0.0032057049821477895;0.006106659761481736;0.0;0.0;0.0005595564565433514;0.001183251961755877;0.005493598737803366;0.0;0.0;0.0;0.0;0.0;0.009514171478193476;0.0786058052477981;0.0;0.0
2214;Produit de qualité professionnelle. J'avais un ancien packaging de ce gel, le nouveau est identique et la qualité l'oreal pro est toujours là.;0.0006125197096366154;0.0;0.0002539658710206133;0.0;0.0;0.0005273174235322463;0.14612538941450728;0.0015129846297462413;0.0035012819991479625;0.001614777385957904;0.0;0.002477302139007253;0.000755045176911429;0.005618756015831545;0.0;0.013000410478780967;0.0002694336009995172;0.00152607892107564
2215;Produit juste génial et qui abîme peu le cheveux sait à prévoir une couleur derrière sinon bonjour les reflets orange !;0.0009611800234837318;0.0002851007281721196;0.0;0.0;0.0;0.0009545808122862526;0.0;0.0015499443746339213;0.0004847787259299165;0.0006825240054597284;0.11909111831864402;0.002798858104502881;0.0;0.004468264559249206;0.0005011712905550941;0.0074078359399169565;0.012760197958564394;0.005041216027015483
2216;Très bon produit. Facile d'utilisation et une vrai repigmentation sur cheveux court. 1 tube suffi par semaine et y'en a 4 par paquet.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003100477358272586;0.005986840509614973;0.0041061341721254935;0.0027041073049783133;0.0;0.0005553483380545277;0.0031695585266758326;0.1580391235824919;0.013185042610393986;0.0010718701941025868;0.003976614307179425
2217;Reçu en 3jours a la maison... Plutot contente de la texture qui ameliore le teint,sans demarcation et surtout tres leger sensation peau nue je recommande ??;0.041824331299106426;0.0;6.662201947458767e-05;0.05971185847091379;0.0;0.0001040844905766159;9.580090079039526e-05;0.00030155642959915803;0.0006153558631937664;0.0;0.0;0.0;0.08944428028929861;0.0;0.0;0.005198514871875906;0.0;0.09564992334061703
2218;Bon shampoing pour cheveux épais et ayant tendance à sécher sur les pointes. pour autant, la qualité du produit ne vaut pas les produits kerastase.;0.0;0.00036072285444898065;1.9984903528215865e-05;0.0003325137020024594;0.0;3.906472634897554e-05;0.07530183982733986;0.0;0.0005801370038948157;0.0;0.0035892039689513137;0.0;0.004696427543449429;0.0033728627708830812;0.0;0.013346590975481335;0.00793035957960382;0.0
2219;Ce shampoing est au top pour les cheveux secs et abîmés je recommande ce produit;0.12190297009541332;0.0008355326649653621;0.0;0.0;0.0;7.185770655861304e-05;0.0;0.0007026292573221998;0.0;0.0;0.0;0.0;0.0;0.0006082046409291586;0.0;0.0;0.25341500720262194;0.0
2220;Avec de l oxydant 30 n éclairci pas les cheveux châtain (mèches orange) et ça 2 fois de suite m. Mais sur les cheveux déjà éclairci c est parfait couleur platine.;0.0006044364225258265;3.4984100397441055e-05;0.0;0.0;0.00017856119044961646;0.00033682294748727204;9.407577045141366e-05;0.0;0.010959634747206171;1.0054479376588706e-05;0.09275580755801617;0.0022404316642520372;0.0008003720075449411;0.0014481357899163822;0.0;0.004265926103130498;0.000496453700465449;0.0021698406806491756
2221;le meilleur shampoing que j'ai essayé car avec mes décos et mes mèches une vrai botte de foin mes cheveux et c'est le produit miracle en combinaison avec le masque de la meme gamme bien sur des années que je prends celui ci j'ai meme essayé son equivalent sans silicones sans blablabla mais moins efficace a mon gout;0.0005617550094176478;0.0;0.0;0.0;0.0;0.0011377778768819717;0.00021283663068551889;0.0;0.00786033704793777;0.06332149952001874;0.003159916624622455;0.0014984455344423163;0.0;0.08099729263774752;0.0;0.011295500191720261;0.002954791719511833;0.0025043170855975913
2222;Une cire qui sent très bon, qui ne colle pas et ne laisse aucun résidu dans les cheveux ! Invisible,on dirait qu'on à rien mis dans les cheveux. On peut passer sa main dedans sans soucis pas comme avec du gel, et l'effet coiffant dure relativement longtemps. Dompte même les cheveux les plus récalcitrants !;0.0;0.0;0.0013308964666290072;0.0;3.324405846608533e-05;0.0;0.0;0.0016120124239193672;0.0007364810793067032;0.002704033349719597;0.0;0.0;0.00015493394180210408;0.0;0.01025713220431974;0.03918353493926589;0.0;0.0
2223;Facile à appliquer pour se coiffer en deux deux le matin avant le boulot, à condition d'avoir les cheveux relativement secs !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.948895152645513e-05;0.0;0.0;0.0;0.0;0.0;0.17863318600978664;0.0;0.1284220175243478;0.0
2224;J'utilise le masque L'oreal pro Absolut repair depuis maintenant 2 semaines et je suis ravie.;0.000259306863579584;0.0;0.0;0.0;0.0;0.003051648960617868;0.0;0.0;0.004958847794267561;0.0024925303411392923;0.0;0.0012308798333140393;0.0;0.1314236218116266;0.0;0.044676717174547506;0.0;0.005859648764321305
2225;Sa texture, qui ressemble à un beurre permet de ne pas en mettre trop. il nourrit vraiment bien les cheveux.;0.00015047089969867837;0.0;0.0;0.0;0.0;0.0;0.0;0.0035242900940149623;0.0;0.0;0.0;0.0;0.1424147408451017;0.012469748477714523;0.005203276246967203;0.03510268277279146;0.005551363542685714;0.0
2226;Ils paraissent moins abîmes, plus doux et surtout ils s’emmêlent beaucoup moins qu'avant, je suis bluffée.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08753830843184485;0.00016984980696828502;0.0;0.0;0.0;2.9088859319220287e-05;0.0006275839989859163;0.0;0.0;0.0;0.0
2227;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2228;Je l'utilise avec le shampoing et le serum de la meme gamme.;0.0008522313221348915;0.0;0.0;0.0;0.0;0.003762431332639451;0.0;0.0012267673588494646;0.0;0.0;0.0;0.0;0.0;0.017337696133596592;0.0;0.06491655608935194;0.0;0.0
2229;La crème sent très bon. Article reçu dans une enveloppe  enroulé autour d'un papier bulle.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.491622396915723e-05;0.0;0.0;0.0;0.0;0.09796378981584915
2230;"De plus, le pot n'était pas correctement refermé, la crème s'est déversée dans l'emballage;";0.00011079023479826835;0.0;0.0;0.0;0.0007621704146249775;0.0;0.0002065303442090619;0.0;0.0;0.0;0.0;0.0017232046422184244;0.0004006484723419839;0.000667369927443525;0.0011997218195694407;0.007867095663022006;0.00025681558790930693;0.009351586120895383
2231;Testé par ma belle mère (merci belle maman!) dont voici le retour:;0.0005204567889843465;0.0;3.521220103531466e-05;0.0;0.0;0.0007299290752998664;0.0;0.0;0.000274646848364003;0.0003872432234323212;0.0;0.0;0.0013434911854900715;0.015964586446841327;0.0008048413902622818;0.011820985283812837;0.0;0.0007113244095505884
2232;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2233;"Produit de qualité, mais restant tout de même un ""milieu de gamme"". Odeur agréable, pas trop forte. Couleur un peu foncée (abricot) mais donnant un bon teint. Application plutôt agréable, la crème est dense mais pénètre bien. Effet hydratant très satisfaisant. Trop tôt pour donner un avis sur les beinfaits réels sur le long terme.";0.0002220179206404376;0.0;0.04620409650723803;0.011450399455252289;0.0;0.0;0.04309929127106278;0.0;0.0;0.0;0.06924723248138441;3.0126873778206158e-05;0.002786656645244708;0.018201098446751218;0.011808110209941951;0.041974429668714834;0.0;0.003342333639073409
2234;En cours d essai;0.0;4.236686822500723e-05;0.00024605109968816013;6.167801854596155e-05;0.0;0.0;0.0;0.0;6.479217739586557e-05;2.8062583903496307e-05;0.0002884687232941741;0.0;9.191670683639128e-05;2.5574488077028137e-05;0.0;0.0019469306236735476;0.0;0.0004020325258942608
2235;Celui que j'utilise depuis des années et, même si son prix n'est pas des moindre, qui tient le plus longtemps (sur mes cheveux et dans la salle de bain). Bref que du bonheur. C'est magique. Magnifique. J'aime ce gel.;0.0;0.03375386394455549;0.0;0.0;0.0;0.0015746010761362023;0.0;0.0008417552961730545;0.0;0.0;0.010727316278385237;0.0;0.0;0.0013489580653228339;0.0;0.0695429218106816;0.0010768251516253074;0.0
2236;Trés bon produit .déjà des années d'utilisation et toujours ma couleur naturel merci.;0.0;0.0;0.0;0.0;0.0012302420732980225;0.006661593610536462;0.0;0.0029723744731391436;0.026632482213284483;0.0;0.1838415624983336;0.0;0.00482287610220728;0.0;0.09632923554839658;0.007705168796357339;0.0;0.00040451750554776973
2237;Je le recommande , Merci progress Merci l'Oréal.;0.09795219869116148;0.0;0.000536946821728267;0.000258964169961658;0.0;0.0018112102070069974;0.0024009737476086593;0.0;0.0005169370380463566;0.0014224577676119523;0.0;0.0;0.0;0.004853542791105324;0.0;0.004797291690981147;0.0011636639655463403;0.004437684936646209
2238;Flacon emballé de manière à éviter toute fuite qui pourrait détérioré les articles livrés dans cette commande.;0.0001259902884837531;0.00010733455183442504;0.0018952020477700602;0.0;0.00121367904870988;0.0;0.0004644553355463741;0.00027177193616553824;0.0007249335339008972;0.00041020847166825416;0.0;0.0012578415526911513;0.0;0.0;0.0;0.012532777843406014;0.0;0.011593808467904749
2239;Produit destiné à mon épouse qui utilise ce produit régulièrement et qui est satisfaite de la qualité et du prix proposé par rapport au prix du même produit vendu en salon de coiffure.Bon emballage de celui-ci afin que le flacon ne puisse éventuellement couler sur les autres articles de ma commande.;0.00022152020249494644;0.076774026258635;0.0006452549641026195;0.0;5.512741437865905e-05;0.05707420648723681;0.05089827973179831;0.0;0.0;0.0;0.0;0.0016347857874598989;0.0;0.0;0.0;0.03852842374337791;0.0;0.01874828568130099
