;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
2865;mettrai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.773289484483368e-05;0.0;0.0;0.0;0.0;0.0007867018117069184;5.9455242791814735e-05;0.00029390505941990683
2866;mettre;0.0022391666818476793;0.0;0.0;0.0;0.0;0.0;0.0;0.003224859125344922;0.0;0.0;0.0;0.0;0.0;0.028137120801712778;0.09560195896618413;0.5064473253136712;0.021631262681306468;0.0
2867;meulière;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
2868;mi;0.0;0.0;0.0;0.0;0.003959109716265265;0.0;0.0;0.0;0.004262355353154514;0.00254586021660754;0.0;0.0;0.0;0.0;0.0;0.0004374925980948913;0.0;0.0
2869;mia;0.0;0.0;0.0;0.0038021677669102553;0.0;0.0;0.0;0.0;3.249034702164219e-05;3.960661755706147e-05;0.0004943387349662592;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2870;micellaire;0.0;0.0;0.0;0.0004555768124034631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019004970353300594;0.002522597748186678;1.0604410018573774e-05;0.0
2871;micro;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001717359430757103;0.0;0.002743384170879602;0.0;0.0
2872;microcirculation;0.0;0.0;0.0;0.0020367208337100672;0.0;0.0;0.0017047230690053487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012303512152253935;0.0;0.0008015651033457077
2873;midi;0.000490265438643457;0.0;0.0003133242350056093;0.0;0.0;0.0;0.0;0.0;0.001559672866731028;0.0;0.0003932122046842591;0.0;0.0038900705881804915;0.005681379067322421;0.0;0.002189502594834413;0.0;0.0
2874;miel;0.0;0.0034304869322101575;0.0007508628526741975;0.0;0.0;0.0;0.0022913098093970637;0.010691367582011795;0.0;0.0;0.0;0.0;0.0;0.009460946792201472;0.0;0.0021142764023714196;0.0042892385994904286;0.0
2875;mieux;0.007712841872397475;0.0;0.0;0.0;0.012155442832045891;0.0;0.0016633086895038542;0.0032746296817624918;0.031987692879568826;0.0;0.0;0.007236559810517428;0.0041131214837267045;0.043756097586481496;0.0;0.12809295039184151;0.02757182725189707;0.0
2876;mignon;0.0;0.0031962462357544947;0.003165577947882694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006518419419473298;0.0;0.00027088780147906165
2877;migon;0.0;0.0;0.008681668921972254;0.0;0.0;0.0;0.0;0.012526036602835964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.798958445915834e-05;0.0;0.0
2878;milieu;0.0;0.0;0.0005317141481139921;0.0019191267990373913;0.0;0.0;0.0014752706488546314;0.0;0.0009508107568577637;0.0;0.005572661739412621;0.0;0.0;0.0;0.0011414023835352343;0.008562224433877594;0.0;0.0
2879;millilitre;0.0;0.02265786708091327;0.0;0.0;0.0;0.0;0.0;0.0;0.000677602611658936;0.0;0.0010588152130642677;0.0;0.00029838540089376775;0.0;0.0005359505478840531;0.01950617607657193;0.009434527641137976;0.018904872799967422
2880;millimètre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006605649899146631;0.0;0.0;0.0;0.0;0.0;0.0;0.005813017590001147;0.0;0.0
2881;million;0.0017725087520077602;0.0;0.0027282743979434886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602536085327232e-05;0.0;0.0;0.0;0.0;0.0006580215512917728;0.0;0.00011133924727925385
2882;minable;0.0;0.000526403291275833;0.0;0.0;0.0;0.0;0.0020500617616404414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013970287939651922;0.0;0.0
2883;mineral;0.0;0.0;0.0;0.003626677426127535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002077634418896157;0.0;0.0
2884;mineraux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010692449681515111;0.0;0.0;0.0;0.0;0.0;0.009915263591247241;0.0;0.0;0.0
2885;minet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8805253817594868e-05;0.0;7.040883433758209e-05;0.0;0.0010313558530169278;4.444578260184535e-05;0.0003347514526357515
2886;mini;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003853899238098527;0.0;0.0;0.0;5.2039631679062086e-05;0.0;0.0;0.001496169857052435;0.0;0.004575285826052811
2887;minimaliste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00386075815338618;5.667439209783087e-05;0.004086761539745477;0.0;0.0001652242843688297;0.0;0.0005404519087583622;0.0;0.0004263774513851541
2888;minimum;0.0;0.0;0.0;0.0;0.00462852179310771;0.0;0.0;0.0;0.005947153418475149;0.016187610425577953;0.00441686527187721;0.0;0.0;0.05971212628999262;0.0035716235065267445;0.025359116826859218;0.0050295485440449775;0.0
2889;minoxydil;0.0007682726551919047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021000820014487197;0.0;0.0;0.0;0.0;0.0;0.00011181476328825584;0.0;0.0
2890;minute;0.0;0.0;0.0;0.011546088931671509;0.0;0.0;0.005832642712983601;0.0052313177121947165;0.0;0.007644888795498403;0.02195549768855663;0.0;0.0;0.030130840710555665;0.005849269117651087;0.03129945935901719;0.002005790691678193;0.004020407238659117
2891;minuter;0.0;0.0015387131894294625;0.0;0.0035400848927652183;0.0;0.0;0.0;0.0;0.0;0.0;0.0022688609788011046;0.0;0.005146391052385814;0.0;0.0;0.0;0.0;0.0
2892;minéral;0.0030994763861720643;0.0;0.0;0.00029750333894860954;0.0;0.0;0.0;0.0;0.0;0.0;0.00027860399360887453;0.0;0.0;0.0;0.0;0.0032500041560963406;0.0;0.0
2893;miracle;0.002375074978097359;0.0;0.004252087836083124;0.005452701096776348;0.0;7.425300149345816e-05;0.0002914890842890955;0.0;0.0;0.006289999342291283;0.0;0.0;0.0;0.029801418883011056;0.018511920457448126;0.030526038100246327;0.0;0.00047218215850182107
2894;miraculeux;0.0007383445866720952;0.0018217633873042816;0.0;0.0;0.0;0.0;0.0;0.007578236939235562;0.0;0.0;0.0;0.0;0.0;0.0;0.0030844996413139044;0.00789610881526163;0.008092271019754642;0.0
2895;mise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000343989958767951;0.0;0.00036925829779471756;0.0;0.005198153044590893;0.00011483498926212741;0.002268567267136634
2896;mission;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005621986732582112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015533643332717728
2897;misère;0.0;0.0;2.981794081034085e-06;0.0;0.0;5.141133991748436e-05;0.0;1.2808128214357884e-05;0.00010051495021683655;0.0;2.9675108321122772e-05;0.0;2.2337458545460676e-05;0.0002575535046061025;2.3348909644409128e-05;0.00014112470522487528;0.00021353414017748288;0.0
2898;mitigé;0.0005928422796068361;0.0003792255984791471;0.0;0.0;0.0;0.0;0.0;0.002134443541592435;0.004407204710579769;0.0;0.0;0.0;0.0;0.0027452532460194626;0.0009567818899742235;0.008347391530016075;0.0;0.0004461857728397954
2899;mixa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
2900;mixer;0.0;0.0;0.0;3.8019357469232203e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018840767204962154;0.001962863006674727;0.0;0.0
2901;mixte;0.0;0.008597945706774175;0.0026340184538021427;0.033264972409592024;0.0;0.0;0.0;0.0;0.0028983618333280696;0.0;0.0;0.0;0.002210671286238519;0.0;0.0;0.03406571332129379;0.0027632612154518963;0.0
2902;mixé;0.0;0.0;0.0;0.0003097280766187234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036443143975317537;0.0;0.0
2903;mlle;0.0;0.0;0.001528268588969858;0.0026183836687665297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.023628356869039e-05
2904;mm;0.0012264459043857935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.987561866030453e-05;0.00027929370674098985;0.0;0.0010634911674875492;0.0001420647929930315;0.0
2905;mme;0.0;0.0;0.001528268588969858;0.0026183836687665297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.023628356869039e-05
2906;mmmhh;0.0;0.008197665536351614;0.0;0.0002624825328053192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017592692570665968;0.0;0.0;0.0;0.0
2907;mn;1.0508443221386372e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002506656375152978;0.00014620380892820366;0.0013682913201418085;0.0001565752435705397;0.0;0.0004406986481250655;0.0;0.000275836940295967;7.307062232611073e-05;2.327334399146164e-07
2908;mns;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015992578423688196;0.0011983858976383124;0.0;0.0;0.00035289513783784676;0.0015827365569110337;0.0;0.0
2909;mo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
2910;moche;0.0;0.000506348313734783;0.0;0.00102101154797084;0.0;0.0;0.0;0.0;0.002068629761849162;0.0;0.010552213008324478;0.0;0.0;0.0;0.0;0.004248586385775132;0.0;0.0
2911;mode;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028450203373438015;0.0034410826842000658;0.0;0.0;0.0;0.0;0.004583241685054901;1.5896013307427095e-05;0.0
2912;modeler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007000234259163595;0.0;0.0
2913;moderation;0.002296959221039278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013119684910849413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2914;modifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005506483172242444;0.0;0.0
2915;modique;0.0;0.0;0.00012355996186883577;0.0;0.0;0.0;0.00015119610063677672;0.0;0.0;0.0;0.0008376787378876253;0.0;1.1125493741824856e-05;0.0;1.607985549029764e-05;0.0006895995348260069;0.0;0.000868667329565569
2916;moduler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005048604434602248;0.0;0.0
2917;modèle;0.00017209214770162918;0.002671045405935413;0.0;0.0;0.0;0.002538184721446697;0.002119653488892671;0.002101354334498521;0.0;0.0;0.0;0.0011250421235628441;0.0;0.0;0.0030602306643912956;0.014801165255886397;0.0;0.007220719820970419
2918;modération;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024337282085045334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2919;modéré;0.0006653151262011904;0.0009816940994467306;0.0;0.001531424399245994;0.0;0.0;0.00025383097181744425;0.0;0.0;0.001653657953550684;0.0022717706495600657;0.002770270912189507;0.0;0.0;0.0;0.0025098689965261096;0.0;0.0
2920;moglie;0.0;0.0;0.0;9.517117202182787e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.014158008425982e-05;0.0;0.0;2.082827497373375e-07;5.109093025325064e-06;2.0889500453629583e-05;0.0;0.0
2921;moin;0.0;0.0013935191274118837;0.009246141372593341;0.0;0.0;0.0050041241944799525;0.0;0.0016587552007739125;0.005497294418733359;0.0;0.0;0.0;0.0013473624829728672;0.022420962839625854;0.0008615215901307723;0.0017482127499106363;0.00990830048695935;0.0017661781130255854
2922;moindre;0.0;0.011749506766049684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067906867683925065;0.0;0.0
2923;mois;0.0;0.003736305764585816;0.0;0.0;0.0;0.020481082960731194;0.005607312491087642;0.010455727358200613;0.004014469581469349;0.004038058362888065;0.005642357306115619;0.004722766532561056;0.0;0.0;0.0006328551163973154;0.19668686385686157;0.002789661242937049;0.0
2924;moitier;0.0009832452742445585;0.001888239489534141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6445459467254126e-05;0.0;0.00031292999096913996;0.0;0.0023335823937782004;5.320788662713214e-05;0.0005285079270974396
2925;moitité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5492614473526036e-05;0.0013410807317234584;0.0;0.00020987532403602533
2926;moitié;0.00042443851398937967;0.02504504122514136;0.0;0.0;0.0;0.0021223605714378595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024142890039103426;0.025170861441371407;0.0;0.023447165134623305
2927;moment;0.0;0.0;0.0012856551721311719;0.02133181277910058;0.0;0.04103991667604299;0.002481288598073124;0.001494358805071129;0.08931277301284103;0.012422232250895277;0.0;0.0;0.0065293094029659;0.002322985847940946;0.0;0.02430675362330006;0.0;0.012494904943105388
2928;momie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8805253817594868e-05;0.0;7.040883433758209e-05;0.0;0.0010313558530169278;4.444578260184535e-05;0.0003347514526357515
2929;monde;0.015046883976209895;0.0;0.0009682737871892913;0.0006949902125610801;0.0;0.0;0.0;0.0;0.0;0.011049699605381215;0.0;0.002597987885385837;0.010187897456473761;0.0;0.005331930396999954;0.012175724004169167;0.0;0.00900060594346135
2930;monoi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02377756624127907;0.0;0.0;0.00123563480850002;0.0;0.0
2931;monsavon;0.0;0.0;0.009324182393730165;0.0;0.0;7.309902592794471e-05;0.0;0.0;0.0;0.0;0.0;5.6651857512889076e-05;0.0;0.0;0.0;0.0;0.0;0.00021260266116343484
2932;monserieexpert;0.0005229448679069762;0.0;0.0;0.0;0.0007962689491402707;0.0;0.00163031659153297;0.0;0.00013712617041691078;0.0;0.0;0.0;0.0;0.008322731599324036;0.0;0.0016225271928558059;0.0;0.0
2933;monsieur;0.0;0.0;0.0;0.00018783670518956997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028040683014069674;0.0;0.0017726999716005667
2934;montrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009864414641362427;0.0;0.0;0.0;3.081911496914493e-05;0.0002793683526076014;0.0;0.001962231193138059;0.0;3.32526384602254e-05
2935;morceau;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014575555637936636;0.0;0.0
2936;mort;0.0013417656064378407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0058147233653400255;0.0;0.00020806236775170603;0.0;4.195970859229778e-05
2937;moteur;0.00020676401062494712;0.0;0.0;0.001959405544423827;0.0;0.0;0.0007589837919882238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011813542032043953;0.0012911562373824734;0.0;0.0
2938;motif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8805253817594868e-05;0.0;7.040883433758209e-05;0.0;0.0010313558530169278;4.444578260184535e-05;0.0003347514526357515
2939;motion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.222635292365481e-05;5.739266769109227e-05;0.0;2.989335351309367e-05
2940;moto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004477715918195716;0.0;0.0
2941;mots;0.0;0.0;0.0;0.0;0.0;0.0;6.465087719730143e-07;0.0;0.0002711528844900752;0.0;0.0;0.0;0.0;0.0;0.0;0.000915818521756047;4.401970883588319e-05;0.0003276365951049127
2942;mouais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002938526027045505;0.00029785061218622256;0.0001795291794976524
2943;mouille;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007777580211464877;0.0;0.0;0.0;0.00042404960595254575;0.00019668722947324945;0.006357174985939079;0.0
2944;mouiller;0.001148928032189091;0.004734501438873735;0.0;0.0;0.0;0.0;0.006307422242915223;0.002275500826623051;0.007825883337992825;0.0;0.0;0.0;0.002524499440292639;0.0;0.0;0.029756232828834286;0.009639144314562519;0.0
2945;mouilles;0.0;2.7948149668586106e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0003364385224251026;0.0;0.0;0.0;0.0;0.000892053507041644;0.0;0.00041115059296939016;0.00031737814419236085;0.00017590722511060233
2946;mouillez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.077270599644397e-05;0.0;0.0;8.396758736142556e-05;0.002798868468848996;0.0;0.0;0.0
2947;mouillé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008567695740116893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01332581367218094;0.0
2948;mouillées;0.0;0.0;0.0005151059681082231;0.0;0.0;0.0;0.0;0.0010866795004302247;0.0;0.0;0.0;0.0;0.002058644502091957;0.006432652149907056;0.0004352817031538897;0.00037557570660433907;0.0;0.0
2949;mouillés;0.0;0.0;0.0;0.0;0.0;0.0;0.001145518709118921;0.0041223468404527255;0.0005735369119821215;0.0;0.0;0.0;0.0;0.0;0.004701277753280855;0.00857742831437325;0.034878839964439315;0.0
2950;mourir;0.0;0.0;0.0;0.0;0.0;1.3671910569669938e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007297618757014327;0.0;0.0;0.0001182131902840967;0.0
2951;mouse;0.0;0.0;0.006177110893723638;0.0;0.0;5.398899979082003e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014652434347795225;0.0
2952;moussant;0.002368627725206814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.771357136583051e-05;0.00030786014019070564;0.0;0.004297162143221359;0.0;0.0
2953;mousse;0.0;0.004100398009338588;0.01621143246811168;0.0;0.0;0.0;0.0006313485216367972;0.0;0.03624445570141479;0.009502595768226766;0.003211664116219026;0.0;0.030475546911035517;0.0;0.0;0.02613335568396549;0.0;0.013627402715439637
2954;mousser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006364044224855789;0.0;0.0;0.0;0.0;0.0;0.0;0.01130111596121264;0.0016151317328476128;0.0;0.0
2955;mousses;0.0;0.0;0.0016687946219307748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00548701722535015;0.0;0.0;0.001790564559003025;0.0001894757479154381;0.0
2956;mousseux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001366583726401765;0.0;0.0;0.006079359235855219;0.0;0.0
2957;mouvement;0.0;0.0;0.0;0.001564031804200706;0.0;0.0;0.0014282048317390487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021066625544004457;0.00317473773440272;0.0;0.0006521067621790123
2958;mouvements;0.0;0.0;0.0;0.00024905180582989985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.768919713915886e-05;0.00015375250575356587;0.00024132343693348082;0.0;0.0023503166055216917;0.00027865101508156077;0.0006659935105979751
2959;moyen;0.0;0.0;0.0;0.012955756295154334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03728433634277785;0.0;0.0038931855727209665
2960;moyenne;0.0;0.021781703700344806;0.0015592832511537064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007977112463166727;0.0;0.00226228529831306;0.0;0.0;0.018591405409855565;0.006373459485076046;0.0
2961;mulato;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00515002670242148;0.0;1.0159772114843562e-05;0.0;0.00017338062796877312;0.0;0.0007187212911507894;0.0;0.0
2962;multi;0.0;0.0;0.0;0.0002030310976964064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028103085803955443;0.00020891143993767976;0.0;0.0017163517624485133;0.0011445862633460517;0.0;0.0019864867238010954
2963;multitude;0.0017518128749738943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001828522969971058;0.0;0.007640646237050959;0.0008064638593768633;0.0013985516272134282
2964;munir;0.0;0.0;0.0;0.012094515237743568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.051618952732576e-05;0.0;0.0;0.0015597258778340362;0.0;0.0;0.0
2965;must;0.0;0.004139152167486461;0.0;0.0;0.0;0.0033483072377053736;0.0;0.0;0.0;0.0;0.0012926754908963137;0.0;0.0;0.008565083297080545;0.0008092509026459855;0.002780330090239387;0.010893201659984775;0.00855590313590826
2966;mutagène;0.0;0.0;0.0;1.7879893120950768e-05;0.0;2.2621726607419234e-06;1.863152904166675e-06;8.643381174938844e-07;0.0;0.0;0.0;0.0;0.0;1.6480994151474953e-05;2.322057647610304e-06;7.301070410077595e-05;2.5113533546097475e-05;3.846291106371478e-05
2967;muter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030507017145269845;5.070496982081619e-05;3.394944218200485e-05;0.0;0.0;0.0;0.0;0.001883077808862492;0.0;4.4944045871560885e-05
2968;my;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7900136245825414e-129
2969;mythic;0.0;0.0;0.01121357516634568;0.0;0.0;9.718151701151519e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007607287907768822;0.0017798725400937218;0.0021890936867936975;0.008452764045328057;0.0015085798121785502
2970;mythique;0.0;0.0;0.0;0.00010733708913225775;0.0;0.0;0.0;0.0003472669349054446;0.0;0.0;0.0009903893416742123;7.545945339602451e-05;0.00014275038105447077;0.00027749923853347493;0.0;0.0006899506202705981;0.0009507567155821152;0.0
2971;mytic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004210837757281845;0.0;0.0005620820387897165;0.00016080244915982358;0.0
2972;mâle;0.0020848977849644034;0.0;0.0032278662041509885;0.0;0.0;0.0;0.0;0.0;0.00010173733976285147;0.0;0.0004936364847714094;0.0;0.0;0.0;0.0;0.0007838374901249362;0.0;0.0
2973;mâter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.175978847682332e-05;0.0024617935516584232;0.0;0.0
2974;mâtes;0.00037254584002100724;0.0;0.0;0.0027653540144215298;0.0;0.0;0.0;0.0;0.0;0.0;0.003616921304227027;0.0;0.0;0.0;0.0;0.0004929856370639664;0.0;0.0
2975;mèche;0.0;0.0;0.0017914679299768244;0.0;0.0010260815689697596;0.0;0.0;0.005528063530902716;0.0;0.0;0.0013364137701974248;0.0009177001545681313;0.0;0.0011913401254465142;0.0;0.005865882161906732;4.706317152019152e-05;0.0058847412447254385
2976;mèches;0.023559809694322933;0.0;0.0;0.0;0.0;0.0;0.015593497843490274;0.0;0.07031219408364595;0.004455926168695096;0.15294038021759943;0.04783929469565325;0.0;0.07404048249814534;0.0;0.045858720475604485;0.009010785330262967;0.005733013348432364
2977;mèchés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00396004693913269;0.0;0.0;0.0;0.0;0.0;0.0013816943664509795;0.0;0.004245616179616503;0.0002570436974798992;0.0
2978;mère;0.0;0.004722837459975503;0.0;0.004751164142234324;0.0;0.0;0.0031237192333405887;0.0012254237867224454;0.0;0.0;0.0;0.0;0.0032137543479063865;0.0;0.0;0.0011348261299847968;0.0;0.004755560539067238
2979;mètre;0.0;0.0;0.006177110893723638;0.0;0.0;5.398899979082003e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014652434347795225;0.0
2980;mécanisme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006291444967043064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2981;mécano;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034792932774027952;0.0;0.0
2982;mécher;0.0026006525721391075;0.0016096058463654626;0.0;0.0;0.0;0.0022131757695569355;0.0;0.010668737860299654;0.012839770987317568;0.0;0.007640793042593751;0.0;0.0;0.0;0.0010980108143474993;0.003281156878325656;0.006499694502207001;0.001145181546600549
2983;méches;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005799458902341682;0.008028991366671762;0.0001507064239628215;0.0;0.00020662312573900963;0.0006694999433673479;0.0;0.0;0.0
2984;méché;0.001307012233604271;0.0;0.0;0.0;0.0;0.00704545123286328;0.0;0.001503526160082576;0.0;0.0;0.017234451548009264;0.0;0.004622739450093492;0.01322850159942036;0.006397979046840977;0.0;0.006027449886651777;0.0
2985;méchés;0.007331953605714641;0.0;0.0;0.0;0.0032729551214295003;0.0;0.0;0.0;0.0;0.0;0.003290741943407487;0.0;0.0;0.07670494298426897;0.0;0.010651098685441009;0.0;0.0
2986;méconnaissable;0.0;0.0014089052472502943;0.0;0.0021747440908502455;0.0;0.0;0.0;0.0;0.0022572553945615324;0.0;0.0;0.0;0.0;0.0;0.0;0.004002982692429426;0.0;0.0
2987;médecins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010779940845268058;0.0;0.0;0.0;0.0;0.0;0.0014044179802037162;0.0;0.0
2988;médiocre;0.0004905447256197382;0.0;0.0;0.0;0.0008639926708187003;0.0;0.024820183046931642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00102411498952429;0.0;0.007732919360667191
2989;médium;0.0001182952616797823;0.00020726202371678222;0.0;0.017817952081826467;0.0;0.0;0.0005539704904821548;0.0;0.001936914074205865;0.0;0.0023722569556761646;0.0;0.0;0.0;0.0;0.006570117442361235;0.0;0.0008454331973188032
2990;méfait;0.0;0.0;0.0;0.0;0.0;0.0037688383352125145;0.0;0.0;4.762058276879497e-05;0.0;0.00014799659930672313;0.0;0.0;0.0;0.0;0.0018018652558014383;0.0;0.0
2991;méfier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002597717926233723;0.0;0.007435573162131787
2992;méga;0.0007151441304126068;0.0;0.0;0.0;0.0;0.0;0.0;0.000423133632632121;0.0005439495947566902;0.0;0.0;0.0;0.0;0.003802862218020751;0.00011306397800810389;0.004706109928132281;0.0;0.0
2993;mélange;0.0012483867178993832;0.0;0.006487157820623655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005706139576051321;0.0023500758909683252;0.0;0.018561339210269145;0.002809729135649924;0.010198937546484302;0.0;0.007529253903461385
2994;mélangent;0.0;0.0;0.0;0.0;1.6500099635764003e-05;0.0;0.0;0.0;0.0019147634375036573;0.0;0.0;0.0;0.0;0.0;1.6171031773548814e-05;0.0006450407076183314;0.0;0.00012706987476866682
