;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
3572;Introuvable en pharmacie ! Heureusement que ce site existe;0.0;0.00048086659657853564;0.0005343481796631663;0.00024007502128731858;0.000994074842074457;0.0013002535026453465;0.0004545559706099003;0.0;0.0;0.0013153942142313548;0.0;0.0019382725305337025;0.0;0.0;0.0;0.0;0.0001762410993371628;0.004758694342754214;0.004941377298216913;0.002141587782556947;0.001476581968931958;0.0;0.0013374622964238308
3573;"""Sent super bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3574;"""il sent super bon ""azzaro chrome femme""""";0.00026568018774178064;7.139246947056431e-05;0.0;0.0;0.0;0.0;0.0;0.0001880689545766168;0.0016145826372068492;0.0005450175955111276;0.0005457544580380946;0.0;0.0007503201381793089;0.0;0.0;0.00044931956829649385;0.0;0.0;0.0003496890907786807;0.0006149011965229558;0.0017109603766971677;0.00015349592561505714;0.0
3575;"""un de mes parfums préférés, je peux me faire plaisir sans me ruiner, et c'est doublement agréable!!! cette fois je l'ai offert""";0.0;8.965500109174069e-05;0.00017422910883248927;9.137313387511066e-05;1.0385475842955335e-05;0.00023064804673670665;0.000179894336779644;0.0;0.00021176013324084226;0.0;0.0008279947947452587;0.0;0.0005566792338225457;0.0017993814902335463;0.0;0.0005111755277907923;0.0;0.00044929685658852967;0.0031226310615612312;0.000100446141715451;0.003532030614661191;0.0;0.00010022077842823852
3576;Super;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3577;Un peu trop fruité a mon gout;0.0;0.00011150292270374306;5.169461689954613e-05;0.0002518579910300749;0.0;0.0;0.0;0.00032785404338658153;0.0;0.00014973295514787547;0.0007100284157229095;0.0003040167137786729;0.0;0.0013919449552235953;0.0001165730232473565;0.0011572534102777816;0.0;0.00014606323846146454;0.0;0.0;0.0006218219504069994;0.0;0.0
3578;"""Trop fruitée pour moi""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2766128907642698e-05;0.0;0.0;0.0;7.874172071799147e-05;0.0;0.0;0.0004416467091421135;0.0;0.0;0.0;0.0;0.0;0.0008088977209184525;0.0
3579;Nikek;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.901750432146614e-274
3580;"""ne tient pas suffisament""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.208532676016419e-05;0.0;0.001951900739063173;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3581;"""J'adore ce parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3582;"""Tès bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.901750432146614e-274
3583;"""Très bien sent bon, mais ne tient pas longtemps""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3584;"""Très bien """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3585;"""Tres beau disign, je m'attendais à ce que ça sente un plus fort. Mais j'en suis ravie""";0.0005297136286867605;0.0008179920056230448;0.0032473746187504154;3.103734478777881e-05;0.002328171754558113;0.0;2.8903795635429083e-05;0.00033784140954359063;0.00019381263210813178;0.0019300635195110371;0.0020577002088834544;0.0;0.0;0.004678521436796066;0.0019327110027115692;0.0;0.0005858540805717113;0.005414231662119194;0.0036384404723155406;0.008364071613715066;7.287413256826219e-05;0.0;0.0010748465247453318
3586;"""bien """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3587;"""Belle présentation Sans plus""";0.0015957975712039072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007844597687734632;0.002135229239581759;0.0;0.0;0.0;0.0006594921774442868;0.0;0.00022520221349633186;0.0;0.0;0.003066456595694054;0.0;0.0
3588;"""trés bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3589;"""bon produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3590;"""BON RAPPORT QUALITE PRIX""";0.0;0.14133279556847902;0.0;0.0;0.0009080037408690406;0.0;9.237253767288908e-05;0.0;0.0;6.244925820408598e-06;0.0;0.0;0.0;0.0;0.003234485336944508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3591;très bien sent super bon et tient pendant plusieurs heures;0.0;0.0;0.0;0.0;0.0;0.0002592547186007173;0.0;0.0;0.0;0.0;0.0;0.0014103499754046902;0.0;0.0;0.0;0.16752336065827772;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3592;"""Tres bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3593;"""offert la personne aime""";1.7546064934341667e-05;0.0;0.0;0.00022277550911476942;0.0001444684983179632;0.0007085530589853639;0.00010372347616352958;0.0;0.0;0.0;0.001902442313630513;0.0;0.0;0.0;0.0;0.0018596179732573786;0.0;0.0017405340997488337;0.0027453986976085747;0.0;0.005363996484873599;0.0;0.0
3594;"""très bon parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3595;"""Sent divinement bon""";0.0;0.0011918984810665144;4.5977479358005794e-05;0.0;0.0;0.0;0.0014698438033589865;0.0;0.00344274414429476;0.0;0.0002103569814330492;0.0;0.0;0.0;0.0;0.0;0.0009716005809617744;0.0;0.000719221168815696;0.0;0.0;0.0;0.0
3596;"""TRES BIEN JE LE CONNAISSAIS PAS DE MAUVAISES SURPRISES""";0.00035391256918600606;0.0012793460222724378;0.0006135633422112083;0.0;0.0010332146353621411;0.0;0.00018526388587996933;0.0003669680345955025;0.00040947947076912494;0.0;0.001757172206549304;0.0010073550079026578;0.0;0.0021095866543032276;0.0;2.377031529423732e-05;0.0;0.009875721587258775;0.007643979120386439;0.007697311874785655;7.292470224887597e-05;0.0;0.0
3597;"""très bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3598;"""Satisfaite pour le prix""";0.0;0.12078692572125184;0.0;0.0;0.0;0.23919600451444667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3599;"""super ..... avais deja acheté une fois et j'adore !!""";0.0;0.0003063022863880187;0.0;0.0;0.0;0.000642732830466082;0.0;0.0017692049680493908;0.0009408323392474778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002079598369972508;0.05933312361822111;0.0015753096425169468;1.1639718277803936e-05;0.0;0.011845525491647621
3600;Impeccable;0.0005218365536824487;0.003081739828196239;0.006448797558082201;0.0;0.0;0.0;0.0;0.0;0.0;0.0004495221031317374;0.0;0.013556212755895799;0.0;0.0;0.009538923012316292;0.0;0.0022383971448625313;8.76061992262239e-05;0.008780815736048466;0.011597390923046843;0.0;0.0;0.0
3601;"""Tres bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3602;"""Tient bien, j'aime beaucoup ce parfum.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3603;"""Parfait correspond a l'original""";0.0002203361844106864;0.000544872788579158;0.003815508242172204;0.0;0.01232210359036205;0.0;2.5960902617785174e-05;0.0;0.0;0.0;0.018817165313691587;0.0;0.0;0.0;0.0;0.005522863989273295;0.0;0.0008990578371738659;0.0026663772328438143;0.0;0.0015019512853036712;0.0;0.009987769120933288
3604;j'adore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3605;"""Génial ! Pour celles qui le connaissent, fidèle aux attentes ! Il fait jeune, il est doux, fruité, et malgré tout il tient bien toute la journée, sans entêté !""";1.9922890736799925e-05;0.0;0.0003591003134702626;0.0;0.0007766651181123378;0.0006436705942852715;0.0;0.07507377898077604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05578824846121677;0.0;0.0;0.008169475818172584;0.0;0.0;0.00012229522420578837;0.0
3606;"""trop top !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3607;"""Déçu par l'odeur""";0.00013872354440013277;2.4639322032985143e-05;0.19346867335900067;0.0;0.0;0.0;0.0009324769223850068;0.00061295293223407;0.0;0.0;0.0;0.0;0.0;0.00022961918828149407;0.0;0.0;0.0001330040669871167;0.006285362588996241;0.003483139786647327;0.0;0.0;0.0022362356832813955;0.0
3608;Conforme;0.0;0.0;0.0;0.0;0.29014865446978383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3609;"""senteur agréable""";0.0001357939120942474;0.0008616483641660912;0.0;0.0010903386731554781;0.0;0.0;9.269709124832747e-05;0.0029848683043002797;6.079265223678556e-05;0.00043162850228356325;0.0;0.0;0.0012490010014029659;0.0;0.0;0.02109803572115273;0.0;0.0;0.0;0.0;0.0;0.0027515016176404903;0.0
3610;"""correspond au descriptif, tient bien""";0.0;0.0003833095629785536;0.0013303224842789187;0.0;0.01741747166171483;0.00015606421670907706;0.0;0.0;0.0;0.0;0.018510416834413703;0.0;0.0;0.0;0.00014815596530527446;0.0009957409765900538;0.0;0.0008583614140592958;0.0025646605560103435;0.0;0.0;0.0;0.01652797159292286
3611;"""ne tiens pas trop sur ma peau..""";0.0;0.0;0.0;0.31111158644941966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3612;J'adore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3613;"""Il est bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3614;"""Sent bon à court terme""";0.0;0.0;0.000996741780107885;0.0;0.0;0.0;0.0;0.0;0.00043609788771613734;0.0030732239134223177;0.0;0.0;0.00477615475861744;0.0;0.0013326152542347913;0.0001822604752685203;0.0;0.0;0.0204398573070644;0.0;0.0;0.0;0.0
3615;"""Sent trop bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3616;Idem;0.0;0.0;0.0;0.00026032606287394863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4734906273196443e-05;0.0;0.0021643363329167573;0.0;0.0;0.0005863544763264183;0.0013124456287577453;6.017267230541969e-05;0.0;0.0;0.0
3617;"""Sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3618;"""ras - c'est pour un cadeau de Noêl""";5.66464388155708e-05;0.00010165607362168147;0.0;0.00024252019074107894;0.0;0.0;0.00013782696785225132;3.9629927175889683e-05;0.0;0.0;7.808497735340595e-05;0.0;0.00033247343917847523;0.0;0.0;0.0;0.0;0.0010581482908051676;7.723963627291142e-06;0.0;0.0015760166278801764;0.0;2.724298864726966e-05
3619;"""tes bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3620;Super!!!!!!!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3621;"""Parfait """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3622;""" très bon parfum , bonne tenue et n'a rien a envier aux parfums de marque""";0.0;0.0010119328239483532;0.0;0.0;0.0;0.0017288455162141722;0.0006682935382711264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006803226937110379;0.0;0.044932298773010755;0.0;0.0;0.0;0.0002522994427560114
3623;Parfait je recommande;0.2861598565731758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3624;très bon produit, superbe présentation - je recommande !;0.09794338583698418;0.0;0.0035881382896514606;0.0;0.0;0.0;0.0005426682824992173;0.0005146324741984189;0.0009484926277468164;0.0;0.010594639784986022;0.001156631928247421;0.0017327949482320042;0.0;0.0;0.0;0.0007006472625699348;0.0;0.0;0.0;0.001423762165718883;0.0;0.0
3625;"""super et pas cher""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3626;"""Commande très rapide, je suis amplement satisfait. un grand merci à toute l'équipe""";0.000991575897191975;0.001160683859380125;9.292386344914455e-05;0.0;0.0;0.00010914777909817615;0.000522260637087795;0.0007919085485783906;0.0005226715611519441;9.352457482827222e-05;0.0;0.10854527602648392;0.0;0.0;0.0;0.0;0.0;0.01334733840245496;0.016198223345100994;0.0033303072400773853;0.011277260414187487;0.0;0.0
3627;"""Super et je le recommande à mon entourage""";0.1275380053405777;0.0;0.0009851202871960143;0.0;0.0;0.0;0.0;0.0;0.0006941642433654132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.217677736225216e-05;0.0;0.0015083495802397653;0.0;0.0;0.0;0.0
3628;bienbien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.901750432146614e-274
3629;"""Produit de tres bonne qualité.""";0.0;0.0;0.0;0.0;0.0;0.0;0.3067913278975681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3630;"""Dommage qu'il ne sente pas longtemps """;0.0;0.0;0.0010923659235122824;0.0;0.0;0.0;0.0007179896877286117;0.0;0.00019654373353092971;0.0;0.00041771580309081285;0.0;0.0;0.0;0.0;0.0;0.01005983929587272;0.00262640372814214;0.0;0.0015706349515140535;0.04076295257241831;0.0026093136324658373;0.0
3631;"""Correspond tout à fait aux attentes""";0.0006230985637527574;0.00017109137298071555;0.0016352977642872229;0.0;0.13462292889051752;0.0;0.0;0.0;0.0;0.0;0.020128930813829816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00820281066911087;0.0;0.0;0.0;0.009975386432524477
3632;"""Produits conforme a mes attentes société serieuse que je peux recommander merci pour votre sérieu""";0.05708013076399577;0.0;0.0;0.0;0.13212117550240854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3633;"""très bon produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3634;"""que du bien!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3635;"""à offrir""";1.7546064934341667e-05;0.0;0.0;0.00022277550911476942;0.0001444684983179632;0.0007085530589853639;0.00010372347616352958;0.0;0.0;0.0;0.001902442313630513;0.0;0.0;0.0;0.0;0.0018596179732573786;0.0;0.0017405340997488337;0.0027453986976085747;0.0;0.005363996484873599;0.0;0.0
3636;nickel;0.00012991479133501053;0.0006312374534711052;0.0;0.0;0.0007653788584055612;0.0;0.0;0.0;0.0;0.0005705619073672067;0.0025645940172713336;0.0018446466984967862;0.0;0.0039586711709359386;0.0;0.0;0.0006331013074045342;0.0;0.0;0.0005585175294466382;0.0003124609310801705;0.0008619841302892433;0.0
3637;"""agréablement surprise""";0.00018323282813090304;0.00026588048801915956;0.0;0.001520467450349217;0.0008827938899475602;0.0;0.0;0.0015249792862403655;0.0;0.0;0.0025295080307641484;0.0008870283941166955;6.152099440350929e-05;0.0014127480471331393;0.0020648572137877963;0.0006117958512741531;0.0;0.0009308591073164248;0.0015820147465161795;0.003523741481546712;0.001944667590440328;0.0;0.0
3638;"""Idéal pour tous les jours mais pas pour les grandes occassions""";0.00030583789165903024;0.0003429216392086001;0.0008586198670263842;0.0021274073725412305;0.0;0.0003694361207388613;0.0003368753262697928;0.0014313143646655178;0.009602691427730266;0.0;0.0007832866544317293;0.0004215882777906101;0.0;0.0;0.0;0.0;0.0006274247318609723;0.0027935640509800484;0.027767285213556297;0.00032382203042378836;0.015507503670527277;0.005358029753855614;0.0
3639;"""Parfum entêtant tient longtemps j'adore""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14687496929661212;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3640;"""Flacon super, et sens bon, néanmoins il faut en remettre dans la journée""";0.0;0.0;0.0016075439282847417;0.0;0.0;0.0;0.0;0.0029997466667706757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09014174687435635;0.0;0.0;0.02013292195052952;0.0;0.05215391404414734;0.0;0.0
3641;"""Les parfums Excellent et discretOmerta, les meilleurs. Super marque""";0.0;0.0014684622155812608;0.0006241926367767122;9.842556859518714e-05;0.0;0.00017678573480116677;0.00020282926964483862;0.0;0.0012358827917849228;0.0;0.0007186459866501976;0.0;0.0005341188340024616;0.006469939651249481;0.0;0.0010390531140555223;0.004271515838509254;0.00019874335349067283;0.030128129106645838;0.0015822190989968126;8.463533361823127e-05;0.00193100010717238;0.0
3642;"""Super parfum pas cher""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3643;SUPER;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3644;"""Bonne tenue (sur moi) et bonne senteur""";0.0001357939120942474;0.0008616483641660912;0.0;0.0010903386731554781;0.0;0.0;9.269709124832747e-05;0.0029848683043002797;6.079265223678556e-05;0.00043162850228356325;0.0;0.0;0.0012490010014029659;0.0;0.0;0.02109803572115273;0.0;0.0;0.0;0.0;0.0;0.0027515016176404903;0.0
3645;"""Très bien conforme à la description""";0.0;0.0;0.0005543222123047874;0.0;0.21903793655859827;0.00039456327593819705;0.0010537864799034535;0.0;0.0;0.0;0.0006302215270203275;0.0;0.0;0.0;0.0026597041692199433;0.0;0.0;0.002972566615808236;0.0;0.0;0.0;0.0;0.0
3646;"""mon fils est très satisfait je le recommande il sent très bon""";0.14516837959608095;0.0013187275715919363;0.0;0.0;0.0;0.0;0.0;0.0;0.0032574790296509134;0.0;0.0;0.005469150244841812;0.0;0.0;0.0;0.0;0.0;0.001087374895940108;0.0056029882098296065;0.011078759887079022;0.00037150166458874243;0.0;0.0005368300074682424
3647;"""Encore un parfum que j'ai offert à mon frère... Adopté à l'unanimité!!!""";0.0;0.00020188275033981317;0.0;0.0005956295128716755;4.362719668714904e-05;0.00027082851044012016;0.00017353374288566725;0.0007205145386113645;0.0;0.00011730081235470964;0.000820673438827461;0.0;0.0;0.0;0.0;0.0018106142569330212;0.0;0.0006309241573098113;0.0016774176090028066;0.0;0.00244961878380269;0.0008411589652706874;0.0
3648;"""Parfum envoûtant dommage la tenue n'est pas très bonne""";0.0;0.0;0.0007735608222746445;0.0;0.0;0.0;0.000528771415583561;0.0;0.0;0.0;0.012390479771677362;0.0;0.006241175509181663;0.0;0.0;0.018431800148448915;0.008295039045044942;0.0017288641911633856;0.0;0.00040381345254724376;0.03403442684881442;0.002941438281811342;0.0
3649;"""Ça sent très bon et ça me rappelle un parfum d'une grande marque.""";0.0;0.0013490436680478443;0.0;0.0;0.0;0.00031325245281209313;0.0006514876422798176;0.0002664749739885333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.053745689129702644;0.0;0.016036054051096243;0.0;0.0
3650;Conforme à mon attente;0.0003150592525888523;0.0;0.0;0.0;0.32303439654677263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021232081719593185;0.0;0.0;0.0;0.0
3651;"""Pour moi Stand in man est parfait cette eau de toilette me convient amplement elle est parfaite""";0.00016805856506392665;0.0008528102013983222;0.0005785514444762615;0.0008697636050688771;0.0008598461463103604;8.992427145837358e-05;0.0006564451842088116;0.0;0.0;0.0;0.0048851221945548345;0.00041429886222840034;0.0;0.0;0.0;0.01660197654567507;0.00010566152016113217;0.0012929428742400385;0.0;0.006780516820724674;0.005124948442966561;0.0;0.0
3652;"""agéable mais ne tiens pas..""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.901750432146614e-274
3653;parfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3654;"""exellent produit""";0.0;0.0;0.0014155993966353062;0.0;0.0;1.4750557165486414e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3655;Très proche de l’origina J’adooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.023912964023789e-06;0.0;0.0;0.0;0.0;0.0;2.450454094836314e-05;0.0;0.0;0.0;0.0
3656;très bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3657;"""sent très bon , j'adooooooooooooore""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.901750432146614e-274
3658;"""super produit a fortemenr conseillé""";0.0;0.0006179025667711675;0.0;0.0016309156986001282;0.0;0.00014526060784104397;0.0;0.0;0.0;0.00045349682492034797;0.0003898661956253911;0.0;0.0014287096816587128;1.2992239862541813e-05;0.000284481479941042;0.0003633365928621243;0.0025834778435141724;0.0;0.005561891696693355;0.0011733928216897617;0.0;0.0020726745244902993;0.0019045846017522597
3659;"""Tres bon parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3660;"""Sens très bon jadoreeeeeeee . je recommande""";0.08678320185749779;0.0013648184574818884;0.0007113573623652497;0.00017080729852069057;0.0;0.0;0.0002537628956380709;6.265318556491612e-05;0.0;0.0;0.0;0.001055522089275684;0.0;0.0029804353002397263;0.0;0.0;0.0012547447121317304;0.0;0.0007917089144062938;0.0;6.853247910261144e-05;0.0;5.801852148204282e-06
3661;"""Très bien, conforme à mes attentes, je recommande !""";0.12614166932602922;0.0;0.0;0.0;0.28962857464282776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3662;"""trés satisfait je recommande""";0.14516837959608095;0.0013187275715919363;0.0;0.0;0.0;0.0;0.0;0.0;0.0032574790296509134;0.0;0.0;0.005469150244841812;0.0;0.0;0.0;0.0;0.0;0.001087374895940108;0.0056029882098296065;0.011078759887079022;0.00037150166458874243;0.0;0.0005368300074682424
3663;"""Super produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3664;"""bonne odeur j'adore""";0.0;0.0;0.3633783837372701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3665;"""très bon rapport qualité prix est apprécié les personnes qu je croise""";0.0;0.0931028277381328;0.0;0.0;0.0;0.0;8.375729440796324e-05;0.0;0.0;3.9429837033681683e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3666;"""Très bon parfum. Il sent bon.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3667;"""Très beau parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3668;"""Parfum d'exception pour un petit prix Je ne mets que lui""";0.0;0.06259450570913408;0.0;0.0;0.0;0.0001058180819643816;0.0;0.0;0.0008853129549979402;0.0;0.0;0.0;0.0027810997452255674;0.007172713059176256;0.0;0.008317207855400929;0.0005831502359323891;0.0;0.0;0.0;0.02324846041648331;0.004198413307268123;0.0
3669;"""Très bonne tenue Discret mais evoutant""";4.7823631740344816e-05;0.0;0.0005750682930685078;0.0006043533104875665;0.0;0.0;0.0;0.0;0.0;0.0;0.014256177818262541;0.0;0.006904681540153716;0.0;0.00057716332364564;0.022817990927237266;0.0;0.0;0.0;0.0;7.255470867734482e-05;0.005245595652060034;0.0
