;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
2761;maniabilité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009328248438241989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013455284634008046;0.0046462157928698206;0.0;0.0
2762;maniable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005306773603103284;0.0;0.0;0.0001690875938815567;0.0;0.0;0.0;0.0;0.0;0.0;0.0024832343014084698;0.0009873543040416772;0.00015167650252690502;0.0;0.0
2763;manier;0.000728041828142752;0.0027582246300889963;0.0;0.0;0.0;0.0;0.0;0.0009026676146686455;0.0;0.0;0.0;0.005020923790758205;0.001537856923925465;0.0;0.0;0.037961486728884816;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2764;manifique;0.0057962670090441135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02095047403022741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2765;manipulable;0.0;8.332469463227622e-06;0.0;0.0;0.0;0.0;0.0;0.0;4.1896282637145554e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001327255403537758;0.0;0.0006029467435077343;1.531110446483312e-05;0.0
2766;manipulation;0.0;0.007986217303062064;0.0018530819827431366;0.0;0.0;0.0;0.0;0.0;0.0;0.0028558406381838297;0.0;0.0;0.0;0.0;0.0;0.0;0.00043635256693917544;0.0;0.004161818846621233;0.0;0.005459415568909533;0.0;0.0
2767;manipuler;0.0;0.0;0.002458487104921037;0.0;0.0;0.0;0.0049783406595936015;0.0;0.0;0.003815652479663802;0.0;0.0;0.0;0.0;0.007097168410595186;0.0009597544587157208;0.0;0.0;0.0010833801729423112;1.823481233915124e-05;0.004425716472991058;0.0;0.0
2768;manière;0.0005949814325130643;0.0;0.0002020586718440392;0.005695200897626307;0.0;0.0;0.0006192721237454803;0.0;0.006534739207573753;0.000867871306201218;0.0;0.0;0.0;0.0019906407014929992;0.0;0.00962649611329867;0.0010074078375187066;0.0003523033804504005;0.007588574653028464;0.0;0.0008498502141755375;0.002213441969755052;0.0
2769;manque;0.0;0.023295938334739207;0.00039144260425561775;0.0;0.0;0.0;0.015192489438074951;0.0;0.0;0.0;0.006865860333435535;0.0;0.0022681146571349483;0.0;0.01427538498933692;0.020371172032023595;0.0;0.0;0.0;0.0;0.004392194996402776;0.0;0.0
2770;manquer;0.0;0.003520882774883211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010870875718544361;0.0;0.0;0.0;0.0;0.0;0.0;0.007512496417187583;0.0;0.0;0.0;0.0;0.0
2771;manucure;0.0;1.1964130869771946e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030383395247766606;0.0;0.00040790761985634957;0.0;0.0006939516597811088;5.406649970093205e-05;0.00028530556080196495;0.0006182112685734358;0.0;0.0015984351931496302;0.00018979013005483288;0.0
2772;maquillage;0.0;0.0;0.0;0.02945430487726489;0.0019089504016885307;0.0;0.04318194693797558;0.0;0.05958408415144581;0.0;0.0;0.0;0.026998242583589644;0.0;0.02966002180288567;0.10742451626094786;0.0;0.015484406577590861;0.0;0.0;0.0028732569787980364;0.0034679975789118195;0.0005015523074497841
2773;maquille;0.0;0.0;0.0;0.00022809520343748625;0.0;2.809127461366207e-05;0.0;0.0;0.0001523889417795049;4.150443575428759e-05;0.0;0.0;0.0;0.0;0.0;0.0016848497149642941;0.0;0.0;0.0005067339738625928;2.192652780894081e-06;0.0;0.0002509993271205052;0.0001339001210437236
2774;maquiller;0.0006486350097857026;0.0;0.0;0.014842904415280836;0.0;0.0;0.0018337213663519318;0.0;0.004300733519908227;0.0;0.0;0.0;0.0;0.0;0.0;0.016921630015911775;0.0;0.0005794739953881967;0.006150259509910937;0.0031673740283550207;0.007502384845608198;0.0;0.0
2775;marc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.837247816396769e-05;0.00030811639385059996;0.0;0.0;0.0;1.0242237961927999e-05;0.00105126025386441;0.0;0.00012779715873170218;2.9577076205685787e-06;9.047392344826726e-05
2776;marche;0.0;0.0005550232191234337;0.0;0.0;0.006830601003821853;0.0;0.002959036161092926;0.0;0.006785043096249986;0.0;0.02318980842307132;0.0022728535099274137;0.0;0.0;0.0018846621911992832;0.0;0.0;0.03093383197363275;0.02325375589001672;0.009736545059763091;0.0;0.0;0.0
2777;marcher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008280492671326252;0.0;0.0;0.007568201621120683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004039025071373574;0.010598420828752484;0.003210980436406414;0.0008218757714410067;0.0
2778;marché;0.0;0.015281003684045278;0.0005606033274880273;0.0;0.0;0.0032288813650601755;0.0010322621130938782;0.0;0.006601239517536992;0.0029509837936669337;0.0;0.0;0.0;0.009992089880061138;0.0;0.0021091385165337246;0.0;0.004281701476884705;0.026061091835325796;0.023950909823017893;0.0;0.002445927955879529;0.0
2779;marge;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000755228989362807;0.0;0.0;0.0017740384304756375;2.336220165726523e-05;5.492701001577628e-05;0.0;0.0
2780;mari;0.002418940692443826;0.0;0.016961465769990452;0.0;0.0;0.0;0.0;0.0024847395045990792;0.0;0.0;0.009152945000268304;0.0;0.0;0.0;0.004451653868162116;0.0030865377193561947;0.0;0.013693541077767058;0.010637945950396329;0.0677497934320752;0.0;0.0;0.0
2781;marie;0.0;0.0;0.0;0.00665794294414477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007084950601890214;0.0;0.0;0.0;0.0;0.0;0.0;0.0005584534408412423
2782;marine;0.0;0.0;0.013886866419277024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007163202621539858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034296390443916648;0.005153929845246165;0.007881087877613565
2783;marionnaud;0.0003448779738713443;0.0;0.0;0.0;0.0;0.0;0.005760954198543008;0.0;0.0;0.0;0.0;0.0;0.0013046575819432385;0.0;0.0;0.00031487269236862766;0.0;0.010513352906890728;0.002741143963891368;0.007132051553733441;0.0;0.01377660649962265;0.012853802893124601
2784;marketing;0.0;0.0;0.0;0.0003673109280098891;0.0;0.0;0.0;0.0;7.588054622771085e-05;9.457114465554893e-05;0.00016916730318350875;0.0;0.0;0.000698118302071819;0.0;0.0003998356804630102;0.0;0.00020278484864077402;0.0021426005478672257;0.001278458635885792;0.0;0.00043751742427408283;0.0
2785;marque;0.0029548859124034084;0.05133616680350724;0.00029278105349120657;0.0;0.0;0.01742102268001748;0.01676189821979106;0.0;0.0;0.0;0.0;0.0;0.0;0.015455004774435052;0.0;0.0;0.0171678550849947;0.0;0.43882990424334684;0.0;0.005525767368335596;0.0;0.013592255201745604
2786;marquer;0.004427314141876075;0.011133903537829495;0.0;0.01474692716963169;0.0;0.0013450624014624472;0.0;0.002704860980055126;0.003837095743263056;0.0;0.0;0.0;0.0011764590988648576;0.0;0.003501060093268849;0.010360646370085783;0.0;0.00518391229083803;0.029861849155652705;0.0;0.0;0.0;0.0
2787;marques;0.004306751422347086;0.0;0.0;0.0025177496483488764;0.0;0.0;0.0;0.0016604648809690154;0.0;0.0;0.0;0.0;0.009256529376127694;0.0;0.0;0.0;0.005211749825584378;0.00937646622255383;0.030802916154020355;0.0009785430111801088;0.0185749471229052;0.0;0.0
2788;marron;0.0003163598490614854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03668592414080403;0.0;0.0;0.0;0.0014224302188027948;0.02307320383521476;0.004862629070055318;0.0;0.0;0.0;0.0;0.004240731748411315;0.006297577947061147
2789;mars;0.0;0.0;0.0;0.003918928475897062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005757522263900324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2790;martinique;0.0015719876900394396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001844669755520005;0.0;5.044088325085016e-05;0.00013191414889832337;0.0;0.00028208955344234747;0.000272468309659211;0.0;0.0;7.661213418154283e-05;0.0;0.0;6.55764074595095e-05
2791;maryline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010908209111530403;0.0;0.0;0.0;0.0008138702209020706;0.0;0.0;0.0;0.0035897142454805334;0.0;0.0;0.0;0.0
2792;mascaras;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004997668456654278;0.002823123145732558;0.0;0.006745460957051681;0.0;0.0005231070215605158;0.0002474506509130308;0.0
2793;masculin;0.0;0.001597510786809514;0.0011756070693112715;0.0;0.0;0.0;0.0;0.0;0.002668273027819989;0.0;0.0;0.0;0.0;0.0;0.0;0.023413958462187762;0.0;0.0;1.828971614370919e-05;0.0;0.0;0.0;0.0
2794;mask;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5137396610859917e-275
2795;masquant;0.0009441617221117063;0.0014024945919491971;0.0;0.0;0.0;0.0;0.0009580293732864414;0.0;0.0;0.0;0.0015254123889503458;0.0;0.0;0.0;0.0;0.0031113204211924038;0.0;0.0021789266588575556;0.0;0.0;0.0;0.0;0.0
2796;masque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3903097607839126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2797;masquer;0.0;0.0;0.007652495130963709;0.0026079071225376563;0.0;0.0;0.0;0.0;0.0014547834378586945;0.00013274837879453144;0.0;0.0;0.0;0.006217673511713951;0.0;0.010361877693887378;0.0;0.0;0.0;0.007839601609118728;0.0;0.0;7.150801816296257e-05
2798;masques;0.0;0.0;0.0;0.0;0.0;0.004586262820259091;0.0;0.012838316002214894;0.008587244630259326;0.0;0.0;0.0;0.0;0.004792126913041568;0.0;2.9886304923814187e-05;0.0005866730843845903;0.0;0.013154474354903382;0.0;0.0;0.0012756039996837676;0.0
2799;massage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009248099004371247;0.013352251309673907;0.0;0.01525573528550577;0.005874543258852349;0.0;0.0;0.0;0.017356114128254954;0.0
2800;masse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004722772414145375;0.005575004649312906;0.0;0.0;0.0;0.0;0.012954597336924183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2801;masser;0.00042627463955032473;0.0;0.005299316032090995;0.004173520075537257;0.0;0.0;0.0024649614027248;0.0;0.0003269865146097038;0.0;0.0;0.0;0.0011417645765296198;0.0009357869787767521;0.008301245738811715;0.0;0.0;0.0;0.011994065939843876;0.0;0.0;0.000489974515591681;0.0
2802;massue;0.0009664221307223313;0.0;0.0;0.0;0.0;0.0;0.0;0.001881036980077183;0.00010671331714940944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5877257422922937e-05;0.0001366472393319112;5.919196637211706e-06;0.0;0.0;2.8341429269460797e-05
2803;mat;0.008789910448227904;0.0;0.0;0.07004827389475092;0.0;0.0;0.0;0.0;0.0;0.0;0.008420695762292546;0.0;0.0;0.0;0.016673299614702528;0.03093800768234634;0.0;0.002556418251111192;0.005634594377318492;0.0;0.0;0.0;0.0
2804;match;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.835997222466285e-05;0.00027823624131565497;0.003846470956186355;0.0;0.0014103729202799595;0.0;0.0;0.0;0.0;0.013456325672842401;0.0;0.0;0.0;0.0;0.0
2805;maternel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01060547319513772;0.0;0.0;0.000553203416938793;0.0;0.0
2806;matifiant;0.0;0.0;0.0;0.004025698084721423;0.0;0.0;0.0;0.0008335226100598296;0.009184379683535056;0.0;0.0;0.0;0.0028423704053636297;0.0;0.0025059179936078495;0.0032268881680824805;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2807;matifiante;0.0;0.0;0.0;0.005131135240697266;0.0;0.0;0.0;0.0;0.004231757908957167;0.0;0.0;0.0;0.0;0.0;0.0011992142472624975;0.00812856857765139;0.0;0.0;0.0;0.0;0.0;0.0;0.00041029378510837344
2808;matifie;0.0;0.0;0.0006752982396559996;0.0015467856517020094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002432237528598703;0.0;0.005511896143504765;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2809;matifier;0.0;0.0;0.0;0.02178712930877373;0.0;0.0018920675749273066;0.0;0.0;0.0;0.003483073630604478;0.0;0.0026166705137407767;0.00028575113764795656;0.0;0.013324965270771027;0.03748801586134516;0.0;0.0;0.0011661061217091207;0.0;0.0;0.0015118836952033952;0.0010730071726386687
2810;matin;0.0006948038607428358;0.0;0.0;0.023613849884993068;0.0;0.007008257745620228;0.0;0.0;0.01064973909495515;0.0;0.0;0.0;0.0;0.0;0.02777785643798469;0.016079742959594207;0.032574116172580235;0.0;0.024234960803506685;0.0;0.0;0.0036874782441460243;0.01783068822945396
2811;matins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011009012412153377;8.074779845238764e-05;0.0;0.0;0.0;0.0
2812;matinée;0.0;0.0;0.0;0.0;0.0;0.02193509269184222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02857351267589988;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2813;matière;0.0;0.0;0.0;0.007639411801680474;0.0;0.0;0.0;0.0;0.0;0.0038926955920657634;0.0;0.0;0.005745375314013021;0.0;0.008299529644933669;0.007961822955906089;0.0;0.0004784055279186652;0.014091552258271377;0.0;0.0;0.0;0.007672903731993984
2814;matte;0.00029719241198781127;0.0015909913061350962;0.0;0.001479358883525261;0.0;0.0;0.0004716987937208881;0.0;0.0;0.0;0.0011558654391150326;0.0;0.0043723598950585725;0.0;0.00035903845305671503;0.004592007866715956;0.00818604533819022;0.0017128346879800496;0.0;0.0;0.001047217297757205;0.005233655432186606;0.00037084364463684443
2815;mature;0.0020985290901721627;0.0;0.0;0.03998524135392457;0.0;0.0039656241903483075;0.0;0.0;0.00043399510522030253;0.0;0.009255087945625679;0.0;0.0004616290358643212;0.0;0.0;0.0;0.0;0.0;0.0;0.006319323027840241;0.0;0.0007496592265524251;0.0
2816;matures;0.00525125301084401;0.0;0.00012136535134184837;0.0002022588138581023;0.0;0.01819652994801841;0.0;0.0;0.0;0.0;0.011950228734979603;0.0;0.0006807955883395798;0.0;0.0;0.0;0.0;0.0019461728568957268;0.0;0.0003417825838740465;0.0;0.0;0.0
2817;matériel;0.0;0.0;0.0;0.0;0.0;0.0;1.764820638946466e-05;0.0;0.0;4.24377212081342e-05;5.4088303481285235e-05;0.0;0.0;0.0;0.0;5.401924268125017e-05;0.0;0.00032610945948681827;0.0002596797625546861;0.0;0.00020601764193521222;8.682142209312171e-05;0.0
2818;maus;0.0;0.0;0.0;0.014573263673786953;0.0;0.0;0.0;0.0;0.015641703044347748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2819;mauvais;0.005550180346902117;0.015203388467182857;0.009844729881309758;0.0;0.010038813657470879;0.0;0.005919066647303426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011041225320451391;0.0;0.04678666105965986;0.021539687264566544;0.02445028782796596;0.0;0.0;0.0
2820;mauve;0.0014718633883119329;0.0013943467189753466;0.0;0.0;0.0;0.0;0.0030660871494172146;0.0;0.003758692309529129;9.008330225373444e-05;0.0015105163153452904;0.0;0.0;0.0;0.0;0.0;0.0;0.0006837724052847226;0.0021368482893510915;0.0001284867665581106;0.0;0.0;0.0
2821;max;0.0;0.0;0.0038094445181671814;0.0;0.0;0.0;0.0;0.0;0.0;0.0023635492560109776;0.0002458006549109344;0.0;0.0;0.0;0.0002631652283454595;0.0005376876034713195;0.0;7.364267773978068e-05;0.006623230122424005;0.0;0.0;0.0007148176431587443;0.0
2822;maximizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003964723682210601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005297421710199202;0.0032171963403733956;0.0;0.0;0.0;0.0
2823;maximum;0.0005667632072655711;0.0;0.007553792523753819;0.0;0.0;0.0;0.0;4.374277519011929e-05;0.0031136590289129046;0.0031000126642068406;0.01780475115822206;0.0;0.0;0.0;0.0002039257821244483;0.0025811409014187096;0.008035123126652706;0.0;0.005047224408940682;0.010696223877700119;0.0;0.0;0.0
2824;maybelline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000541760731753616;8.002209111284598e-07;0.0004953792982658601;0.0013764489636030443;0.0;0.0;0.0;0.0
2825;mcit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028901874467398723;0.0;0.0;0.000384755808340282;0.0
2826;mdrrr;0.0;0.0;0.0;0.0020585499134897836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001215494085850771;0.0;0.0;0.0;0.0;0.0;0.0003699205255797805;0.0;0.0;0.0016568618279086712;0.0
2827;mea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.653609990779569e-05;0.0005086651941398076;0.0;0.0;0.006846580618550198;0.0
2828;mec;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003818141717035849;7.585500264729955e-05;0.0;0.0;0.0;4.79970980377859e-05;0.0;0.0005795046290169937;0.0011336109995818326;0.0;4.1088290994467906e-05;0.0;0.0
2829;meche;0.0;0.0;0.0;0.0;0.0;0.017281110297487214;0.0;0.0003558530776626826;0.013382494659379261;0.0;0.003084422663574655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020728778766003126;0.0;0.0;0.0;0.0
2830;meches;0.0;0.0;0.0;0.0;0.0;0.014243280931501158;0.0;0.0;0.0006390761744441025;0.0;0.002027060977344216;0.0;0.0014424929935853575;0.007927974859256032;0.0;0.0;0.0006564203844405079;0.0;0.03632480193592535;0.002497424275988428;0.0;0.0;0.031506189278905264
2831;meché;0.005789542960463615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01653177243753629;0.0;0.0;0.0;0.0;0.0;0.0;0.024613035502592657;0.0;0.0;0.0;0.0;0.0;0.0
2832;mechés;0.0;0.015143292325746276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001599055357967958;0.0004537277187866848;0.0;0.0;0.0008725553032150003;0.0;0.001495548960478173;0.0007499702987909959;0.0;3.086963594114116e-05;0.0007321034963915933;0.0;0.0;0.0
2833;mediocre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3004098236311471e-05;3.1015758971771566e-05;0.0010431824937933562;0.0;0.0;0.0;0.0;0.00017631457876019212;0.0;0.0;0.003379365872441805;0.0;0.0;0.0;0.0
2834;medium;0.0;0.003951559586662412;0.0;0.0057922592724434915;0.0;0.0;0.0;0.0;0.0;0.0;0.0033061913448830444;0.0;0.0;0.0;0.002862562922193533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2835;meilleur;0.0;0.06053627829621702;0.0;0.0;0.0;0.0;0.0;0.0;0.03726354963011479;6.561756714525739e-05;0.004847269683988384;0.0;0.0;0.13632189854997367;0.0;0.0;0.06677263802417681;0.02876408514357975;0.15057046516102615;0.0477924631791592;0.0;0.0;0.0
2836;men;0.0009228770408372335;0.0038471192606141596;0.0;0.007872371473444575;0.0;0.005750533214844561;0.0;0.0;0.0;0.0;0.0;0.0;0.00023238806585725857;0.0006053795750992891;0.0;0.0;0.0;0.00448119378233412;0.01165600557569747;0.0022719996385667535;0.0016354926446323858;0.0;0.0
2837;mensonger;0.0;2.159838600413927e-05;3.709396808702804e-05;0.0;5.180467571693445e-06;0.0;6.238714712410997e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.828749966169234e-05;0.0;0.0008541041085736986;0.00018021651854195232;0.00041311209476142184;0.0;0.0;0.0
2838;mensuel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038483332617596263;0.0;0.0;0.0;0.0008799498486607527;0.0;0.0;0.0;0.0016095920062379687;0.0;0.0;0.0;0.0
2839;menthe;0.0026107624258002392;0.0;0.0;0.0072594340216742366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2840;mentholé;0.0;0.0;1.0426391615216394e-05;0.0;0.0;0.0;0.0;0.00014246652863740574;0.0;0.00013155133969523707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004402253301408873;0.0
2841;mention;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.412318462475552e-05;0.0;0.0;0.0;0.0;0.000622536968206233;0.002620143933887347;0.0;0.0;0.0;0.0
2842;mentionner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00156353482266165;0.0;0.0;0.0;0.0;0.0;0.00016126098794100243;0.0;0.0;0.0066588329535868926;0.0017951101149665406;0.0005646362939702136;0.0;0.0;0.0
2843;mentir;0.0;0.0;0.0;0.0;0.0;0.0;0.0009963009738925845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008546167549737619;0.0;0.006311565668397561;0.0;0.0;0.0;0.0
2844;menton;0.0;0.0;0.0;0.00188479196311967;0.0;0.0;0.0;0.0;0.0;0.0;2.277189608241348e-05;0.0;0.0;0.0;0.0012435610284155243;2.8814638694429812e-05;0.0;6.693051978893569e-05;9.840171634319385e-05;0.0;0.0;0.0;0.0
2845;mer;0.0013914253156449821;0.0;0.0023038068384288175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002011420782638488;0.0;0.009054890040746187;0.0;0.0;0.017679957529099507;0.0;0.0;0.00044966619944215684;0.0;0.0;0.0
2846;meraviglioso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9142656441159797e-275
2847;merc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004527832462903134;0.0;0.0;0.0;0.0;0.032214658683651164
2848;mercredi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002694214607688701;0.0;0.0;0.0;0.0;0.00034614915483954523;0.0;0.0;0.0;0.012043463297237999;0.0007126917367633943;0.0017863103215675423;0.0;0.0;0.0
2849;merde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9142656441159797e-275
2850;merveille;0.0;0.0017830316132313691;0.009855340544702933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014870248314887541;0.0;0.0;0.014231815684815819;0.0;0.0022198971715080246;0.0;0.010086221027815881;0.03459967126694351;0.0;0.011199216812093979;0.002998891355565154;0.006475482996955734
2851;merveilles;0.0;0.0;0.0001550781054317936;2.2759719158665013e-05;0.0;5.343455547295141e-05;0.0;0.0;0.0;0.0;0.0007290091824039075;0.0;0.0;0.0;0.0006757489607569957;0.0008430694807786364;0.0;0.0005715160345156677;0.0;0.0;0.0001971378201271457;1.886444882911202e-05;0.0
2852;merveilleusement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03226098010430772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2853;merveilleux;0.0;0.0;0.019636520393315808;0.0;0.0;0.0;0.0;0.007228460228821944;0.0;0.0;0.0018415344262101175;0.0026499839855454277;0.0;0.0;0.0;0.0;0.0067743821535349615;0.0;0.0;0.00347173223198789;0.0;0.0;0.0
2854;message;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015886976018439185;0.0;0.0;0.0;0.0;0.0001119681947392127;0.0012763541227841849;0.0010331684033823827;0.00047113024440201213;7.248709024143704e-05;0.000119026589543497;1.5905490493798807e-05
2855;mesurable;0.0;0.0;0.0;0.0014456462920844997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017208443198724619;0.0;0.0008190609632553093;0.0;0.0;0.0;0.0037054385161077045;0.0;0.0;0.0;0.0
2856;mesure;0.0;0.0032900355813022444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037103270529370363;0.0;0.0;0.0;0.00043459571150741193;0.014845238763920994;0.0;0.007456936388518495;0.008678577142085166;0.008319700674019909
2857;met;0.0;0.0;0.0;0.0;0.00032421236076806797;0.0038620255554298855;0.0;0.0027409173887514037;0.0;0.0;0.00013076640301464812;0.0;0.0;0.0;0.0;0.005065240343343084;0.0;0.00012557032862521271;0.002638329241066925;0.001471472320652359;0.0;0.0;0.000660644878126681
2858;metalliques;0.0;0.0;0.0;0.0;0.0;0.003419375821627851;0.0;0.0;0.0;0.0;0.00010147152782819557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004890570622764596;0.0007567954143552127;0.0;0.0
2859;methacrylate;0.0;0.0;0.0;2.751218582924507e-05;0.0;3.7941481272119357e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.030625534098807e-05;0.0;0.0;0.0;0.0;0.0006977144150600322;0.0;0.0;0.0;2.096374889392149e-06
2860;methyl;0.0;0.0;0.0;2.751218582924507e-05;0.0;3.7941481272119357e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.030625534098807e-05;0.0;0.0;0.0;0.0;0.0006977144150600322;0.0;0.0;0.0;2.096374889392149e-06
2861;methylchloroisothiazolinone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028901874467398723;0.0;0.0;0.000384755808340282;0.0
2862;methylisothiazolinone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028901874467398723;0.0;0.0;0.000384755808340282;0.0
2863;mets;0.0;0.015422033968629081;0.0;0.0;0.001072254471541923;0.0;0.004120801827878287;0.0001552297369894284;0.0;0.0;0.0;0.0;0.005683990343363684;0.0;0.00782438397313343;0.01942503043140053;0.010677853523139304;0.0;0.01798400509106564;0.0002861451321179937;0.0007885764628436005;0.02928730676980324;0.0
2864;mettais;0.0;0.00044159374235351676;0.0;0.0034330659950698762;0.0;0.0;0.0;0.0;0.001983553049382185;0.0;0.0;0.0;0.0;0.0;0.0;0.004659645007540918;0.006419196395537883;0.0016818744951924488;0.0040406555635313385;0.0;0.0;0.0;0.0
