;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28
2113;Même si ce mascara a des qualités honnêtes (cils épaissis et plus longs, bonne tenue), il n'apporte rien de nouveau.;4.840241639737984e-06;0.0;0.00014790478867388447;0.0;0.0;0.0004981642499616122;0.08830994869354535;0.0;6.900535273318308e-05;0.0;0.0;0.0007187099093077413;0.0006402323837346971;0.005344484981011501;0.001738615085971272;0.0;0.0001579558879516696;0.018833558038569967;0.0;0.0025224000946286714;0.0;0.0;0.0;0.015688630649599966;0.0;0.0;0.0021723919724550276;5.942498724795793e-05;0.0011182484160729234
2114;Vendu autour de 15 euros au moment de ce commentaire, son prix est injustifié: on trouve l'équivalent dans d'autres marques aussi connues de cosmétique moitié moins cher.;0.0;0.028459630398838913;0.0;9.009182162766868e-05;0.0;0.0005682792669238413;0.0;0.0;0.0032409165285720272;0.0010092335669124226;0.0005504972992782688;0.0008085346662489731;0.0;0.0;0.0;0.0010576980345228877;0.0;0.00038520168526813895;0.0;0.0017191781239345335;0.0;0.0017469550712512888;0.002128394986604192;0.0;0.0032929726892943936;5.3445870437665645e-05;0.0001443820795803286;0.002423778145218506;0.09211251086769466
2115;La composition est beaucoup trop chimique, là où la marque aurait pu, en effet, innover...;0.0;0.0;0.0;0.0;0.0;0.0;0.0007720001652912963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010689521276421584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13953236387685908
2116;Les mascaras BIO sont moitié moins cher aussi. Bref, c'est encore une fois purement du marketing...;0.00032039373754257804;0.0007791711259852786;0.0;0.00041361962539338557;0.0;3.549559572574991e-05;0.0;0.0;0.0;0.0021277667416097264;0.0;0.0;0.0;0.0;1.2102335621189472e-05;0.0009421256579170909;1.4392462640267969e-05;0.0015457716954592898;0.0;0.0009790704959732925;0.0;0.002674482509168123;0.0;0.00012410633948453577;0.0016622951792408332;0.0008104589658715255;0.00048284179223892596;0.0033822523856321;0.0033322052347720525
2117;La pompe du produit ne fonctionne pas bien;0.0;0.0;0.0;0.0;0.0;0.0004929509278885325;0.0;0.0;0.00357752564171958;0.00028241060237385157;0.001526606919813443;0.0020496313995822355;0.0;0.001215799611655408;0.0;0.0;7.060653075567649e-05;0.0001491760126125025;0.0;0.0;0.05238917385601404;0.0;0.00047664127929752774;0.0;0.015306032893812865;0.0;0.006254779040730492;0.05710101505915647;0.0
2118;Mais le produit en soit est vraiment excellent, à revoir ce défaut;0.0;0.0;0.00042259824229729794;0.00022569953503614188;0.0;0.0;0.0;1.7447010282383175e-05;0.0010018492735668506;0.0;0.0;6.693537284007504e-05;0.0;0.0008465764543942551;0.0003409598659536987;0.0;9.079115329252531e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0001410633298437514;0.0;0.007463155109903874;0.0;0.00017774101492983076;0.0008447494937775259
2119;colis reçu rapidement -prix inegalé pour une telle contenance-contente d'avoir retrouvé la gamme absolut repair -un must pour les cheveux secs, frisés -très satisfaite de mon achat;0.00015459111525033817;0.02786270153782444;0.0;0.0;0.002304377250498644;0.05879365501565052;0.0008844331283269017;8.294511420809861e-05;0.0;0.0001231697684472978;0.0;0.0;0.0;0.007993919955717431;0.0;0.0833567666707968;0.08511416025469762;0.0;0.0;0.0011836862194072922;0.0020531644956497575;0.0;0.10001053108279587;0.0;0.0;0.0;0.0020237291083231323;0.0;0.0030677906418525042
2120;Je conseille ce produit aux personnes qui ont des problèmes de chutes de cheveux. Personnellement, je l'utilse comme entretien tout les 4 jours environ avant mon schampoing et j'ai constaté des repousses de cheveux au niveau des tempes !;0.0005744928284515282;0.0003294845582801063;0.0007781001164871061;0.0017015573447054266;0.0;0.0012900805558287215;7.654299385300404e-05;0.0;0.006904985179463513;0.0;0.0012770309247948444;0.003300706411863189;0.0021174751823555557;0.0;0.0005856812180306139;0.005521240169907886;0.0016765740367419273;0.008220732238201783;0.000631295615124399;0.003309380443028258;0.0016455812488243079;0.00018634801306350283;0.0011476671163721931;0.0008703984751969739;0.0008207169741765824;0.0;0.005481128734781969;0.0006097380773675342;0.0016014401143441823
2121;Très bon produit.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2122;Mon mari connaissait déjà ce gel pour l'avoir acheté chez mon coiffeur, super produit qui ne graisse pas les cheveux mais maintient bien;0.0;0.0;0.0011050364841752036;0.0;0.0;0.0005695019853913383;0.0002193294699750145;0.0036633474063744345;0.006682310316670309;0.0;0.0;0.0;0.0010967600361304023;0.0;0.0;0.0;0.0;0.0;0.003029646997256283;0.0008412963940380043;0.0;0.0;0.0;0.0020031754463616246;0.2315163413982672;0.0;0.0;0.0;0.014480226766189111
2123;produit  proche de la perfection. texture , pigments, couleurs tout est là pour nous aider à cacher petites ou grosses imperfection ou simplement pour sublimer un maquillage à condition d'avoir une peau claire;5.2506392316793196e-05;0.0;0.0;0.0472106511157841;0.0018187029580000447;0.0;0.001853991459078225;0.0;0.0026284361332599157;0.0;0.0016130317513505165;0.0;0.0766834594362355;0.002051362763535639;0.0;0.0;0.00038605144311773434;0.0041682894458272435;0.0;0.0;0.0;0.0;0.0004895201231555619;9.653039781314642e-05;0.0;0.018515735305238222;0.09588036938043011;0.002518339037206605;0.0
2124;ce produit me convient, mais je n'ai pas encore le résultat complet de ma cure,;0.0;0.0;0.00023232714174059626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840442579504777;0.0;0.0;0.0;0.0;0.0;0.0;0.15111494089678645;0.0002496121806212181;0.0;0.0;0.0;0.0009572602095135685;0.0;0.0;0.008576186916783204;0.010620314009264853;0.0;0.0
2125;il est aussi, facile d'utilisation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026635940922220785;0.0;0.0007022134108899999;0.0;0.0;0.0008999449776802953;0.0;0.38129931753422064;0.0;0.0;0.005012726545770356;0.0007333112298880003;0.0;0.012732132000459565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2126;une bonne viscosité permet de bine appliquer la e produit et les résultats sont visibles après quelques semaines. Odeur agréabe.;0.0;0.0;0.06499904795239898;0.0;0.0;0.0;0.0;0.0;0.004662018320864311;0.0011697774074735812;0.0;0.0;0.0;0.0024332719218610856;0.039329139243086994;0.0011157281618616728;0.0004716369178620579;0.013059424145088868;0.0;0.00541101689580002;0.0;0.0;0.0;0.0025999657774090296;0.0010933331298350574;0.00722520389989;0.0004544209913401859;0.0;0.0
2127;Ce shampoing donne de l'éclat à la chevelure et hausse le contraste entre les cheveux blancs;0.0005441773800585747;0.00026982397947177033;0.00026515420539182397;0.0;0.0;0.0;0.0008251039934924393;0.0003724647752578085;0.0029497138682731045;0.0033766590208422612;0.01266607504063847;0.0;0.0005724451616846333;0.0010281814043634466;0.0025055179366561043;0.00021066591737225993;0.0009573088344670852;0.004472502870968546;3.451382297853648e-05;0.00390781209772081;0.0;0.001050352890554847;0.0;0.0;0.0;0.00209638146941561;0.0;0.001781613555137144;0.0
2128;et ceux qui le sont moins de façon harmonieuse.;0.0;0.0;0.0;6.588618978437725e-05;0.0;0.0;0.00013825212529232383;0.0;0.0;0.0;0.0;0.0;0.00011218051246759078;0.0;0.00015634622367165376;0.0;0.0;0.0006647807250211281;0.0;0.00015144514559433913;0.0;0.0;4.789287422719875e-06;0.0001787982517041308;0.0;0.00016776103575928837;0.00018764513218400613;0.0005426058658105471;0.00019629932514852365
2129;Un outils de séduction incontournable pour les plus de cinquante ans !;0.0;0.0;0.0;0.0003371129767210038;0.0;0.0;0.0003665163864560848;0.0;0.013897910760922044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004646457106947538;0.0;0.0003376552132002004;0.03700314348676489;6.0268223644547536e-05;0.001452466002992785;0.0;0.0007246581403810459;0.0;0.0;0.0;0.0;0.0
2130;Ayant eu la chance de tester la gamme complète, j'ai donc essayer ce masque.;0.0007264220677956651;0.0;0.0;0.0;0.001052733064649996;0.0;0.0;0.0;0.00011611141886277637;0.0;0.0;0.0;0.0002697860024922729;0.13596966595161525;1.4137245804571029e-05;0.00173135261225112;0.0014812457958043638;0.0;0.0;0.0;0.0;0.0;0.0008415192909042915;0.0;0.0;0.001357922268212107;0.0;0.0;0.06529987721417312
2131;Et je peut vous dire que la texture et l'odeur de ce masque sont vraiment parfait.;0.0;0.0;0.1839897274258817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25994568568356957;0.21615671536839276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2132;Il rend les cheveux doux, laisse une odeur sur les cheveux vraiment magnifique et je sens que le cheveux est vraiment nourris.;0.00016322570012396458;0.0;0.11588752466503074;0.0;0.0002477740174130375;0.0;0.0;0.14124190111898174;0.0;0.0;0.0112244370820835;0.0;0.0;0.010566289407202318;0.0;0.0;0.005140218440923052;0.0;0.0;0.0;0.0;0.02148980434080878;0.0;0.002650787010946825;0.0;0.0;0.0;0.004447900128920491;0.001221264608591562
2133;Je vous le recommande vivement.;0.16052415325549352;0.0;0.0;0.0002459346746364317;0.0;0.0;0.0;0.0006843479123651129;0.0;0.0;0.0;0.0;0.005048143323532289;0.0011189624883047105;0.0;0.0;0.0;0.0;0.0;0.005635162625104499;0.0;0.0;0.006022542373083978;0.0033645816973514563;0.014889647830700667;0.0003229774838576486;0.0;0.0;0.0
2134;J'ai les cheveux abimés a cause du lissage quotidien depuis mon adolescence, ce soin accompagné du shampoing et de l'huile de la même gamme me rend les cheveux beaucoup plus doux plus souple et plus lisse. De plus pour les hésitantes j'ai vu ce soin à 10€ de plus en magasin spécialisé n'hésitez pas :) un pot de 500ml me dure entre 2 et 3 mois généralement. Largement rentabilisé !;0.0009966965287181583;0.0008482117529816113;0.001038668698258414;0.0023929137334943815;0.0;0.0008509750978559487;0.0009138865560886677;0.054282686760428765;0.000988685625489332;0.005006834536718469;0.0;0.001288408408597026;0.00202333495308715;0.019142849947388896;0.0;0.0011064495680730055;0.012630592732988223;0.03455941135116198;0.00025918942200257595;0.016220176270887097;0.0022728565111498813;0.011199049943703568;0.0;0.007633936639153428;0.008242668128157531;0.001237026001809289;0.011522955744131359;0.0;0.00414942094182363
2135;Fais exactement ce qu'on lui demande. Fixation forte sans laisser de dépôts, ni trace.;4.044170182987415e-05;0.00021971363825966296;0.0036766325378684308;0.00021563667331694073;0.0;0.0;0.00036062292005504534;0.0006967513023362092;0.0023134554411260912;6.729195503387435e-05;0.0;0.0015340942016351944;0.0;0.0025258414922241625;0.0013105322035498878;0.0025072825986857178;0.0017196869719901652;0.0022444526587672093;0.0011983327089317647;0.0005870036719084217;0.0;0.0036619061023300758;0.0;0.002937403445255893;0.0010123233354253226;0.003960206791033194;0.002079614304775326;0.0008216598304058474;0.0011658832333112518
2136;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2137;Pâte, de couleur grise,qui peut sembler un peu dure quand on l'étale entre les mains mais elle fait bien son job une fois qu'on l'applique sur les cheveux.;0.0;0.0;0.0017068102811386128;0.0006711948467775716;0.0;0.0012523742321349394;0.0;0.00021756129151373225;0.0;0.0024409132037214202;0.07445177173571314;0.0;0.0019820543123426405;0.0;0.0007976958467945643;0.0;0.0015825017421555142;0.0;0.0;0.003923796158999105;0.0;0.0076063071678296006;0.0;0.009510379667929133;0.0001311048463679383;0.007877773383680958;0.013119857437859128;0.000510702635959216;0.0004779134177208539
2138;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2139;Bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2140;Je ne comprends pas trop l’intérêt ...;2.9870694999583664e-05;0.0;7.961602706088484e-05;0.0;0.0;0.0;0.00042296690245427547;0.00016290524171273766;0.0;0.0;0.0002547110327624844;0.0;0.0;0.0;0.0;0.0002161707479063825;0.0;5.883101138395665e-05;0.0;0.0;0.0;0.00018119240928077677;0.0;0.0;0.0;0.0;0.0023985127206782755;0.00021328320766937737;0.0008372165286874386
2141;Excellent produit pour faire disparaitre les reflets roux. Malheureusement il abime les cheuveux, il faut pas en mettre souvent. Il les assèche considérablement.;0.0;0.0;0.0;0.0;0.0;0.0004470083426509845;0.0;0.0;0.0031673836757061956;0.0009340953071081618;0.004257211675576029;0.0;0.0;0.005013083414033362;0.004313180464134457;0.0005586185068674011;0.0010090984663508062;0.0353686664570483;0.0001061766647662049;0.0;0.0;0.00750069379317772;5.806935425444028e-05;0.002305761684658816;0.001156497708649429;0.011135169331519897;0.002734170391871844;0.008439472867734138;0.0
2142;Excellente base de maquillage;0.0005859249054267461;0.0;0.0;0.003020540748079999;0.00028662047701598164;0.0;0.0026929837955867305;0.0;0.00849731186704582;0.0;0.0002178360202166285;0.0;0.0028403942491358218;0.0;0.002554107258516765;0.0007485887923375622;0.0;0.0;0.0;0.00017135406717601364;4.930603122044622e-05;0.002671999732684754;0.000987278381787401;0.015033569523267353;0.0;0.020827411662610637;0.003337805179082712;0.0;0.0
2143;Je l utilise lors de spectacle de danse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12494917209633134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2144;La tenue est parfaite et ne colle pas à l application ne laisse pas de sensation brillante;0.00017226790587231326;0.0;0.0004458911328280598;0.005546278222315694;0.0;0.0011376358177619668;0.00015588487734604118;0.006023528489515161;0.002673970852137426;0.0;0.009581553644057873;0.0012944945027050113;0.00984615578986565;0.0029409897896997784;0.028686047477389624;0.0;0.0;0.0057752800582447136;0.0;0.003762690622504875;0.0;0.02352934949286697;0.0;0.015322043340472418;0.0;0.020604746385029016;0.000686198988143023;0.0011671993965220984;0.010060769885352951
2145;Je ne vois pas de différence si je l'applique ou pas.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003087516462124167;0.002627566162593743;0.0;0.0;0.0;0.0011334073517774487;0.10139864285488065;0.0002188419293828395;0.004005699784465983;0.0007797618730829199;0.0;0.0;0.0;0.0;0.0;0.0013699138095853687;0.0;0.010081177407067612;0.0;0.0;0.0008724426864391593
2146;La texture est spécial j'ai l'impression que sa graisse la peau. Je ne conseille pas ce produit;0.0;0.0;0.00040356831509678117;0.07845209585321723;7.126936270287792e-05;0.0008503497083897187;0.0;0.0;0.00018500547512040878;0.0024729222698547503;0.0;9.570020470989431e-05;0.13033537343317628;0.002575772680451173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005735864855898966;0.0;0.0;0.0013586288784763862;0.0;0.00247422803316567;0.001045346251001832;0.0
2147;Très bien rien à dire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2148;Je suis abasourdie par le prix dérisoire de cet excellent shampoing et sa contenance 1,5 litre.;0.0;0.04327147787803903;0.0;0.0;0.0;0.0;0.0002370972111880795;0.0003458093732119261;0.0;0.001008756646720127;0.0;0.0;0.00042102785232609163;0.0;0.0;0.002335005478785538;0.0;0.0;9.315883598916981e-05;0.0;0.003479764038031139;0.0;0.0;0.0;0.0025584788816884374;0.0;0.007544087826138104;0.00205099478708879;0.006268366181336629
2149;Ce shampoing est merveilleux il laisse sur les cheveux un doux parfum et un touché extraordinaire. Je l'associe avec le massue-gelée fixateur Vitamino color A-OX un vrai bonheur à chaque fois que je me lave les cheveux. Et la douceur perdure plusieurs jours. Je recommande vivement !;0.03448648488720913;1.0715258979765686e-05;0.0010312209306599317;0.001607919933083903;0.0;5.9928464031112376e-05;7.161876121641197e-05;0.052153057460469075;0.004222415896555123;0.0004632272005333328;0.001096808793871304;0.00021678533941057077;0.0010316844006100863;0.0016421630114837815;0.0;0.0014548625423344006;0.0018640360104882402;0.003948883961774761;0.0;0.00265298972401709;0.0;0.00023645285067657536;0.0022122669580536248;0.001287183758998616;0.004433453884486379;0.0010828166661831645;0.00031603444512659154;0.0002260047841092134;0.0016653334839164143
2150;J adore ce produit non agressif , de tres bonne qualité avec un envoi rapide soigné. Le prosuit en lui meme m a vraiment etonné il marche du tonnerre !!!;4.995975952751375e-05;0.0;0.0;0.0;0.0;0.0;0.05971231772885161;0.0;0.0;0.00018709377128065194;0.0005287233589174361;0.09327341836266424;0.0;6.486837951157062e-05;0.0003668250458174666;0.000288438370029566;0.00033599169636294854;0.0;0.00021661814297595813;0.0017453542772505042;0.0;0.0005594092959067285;0.0005075653988114076;0.0;0.0;0.0;0.0;0.0005880776498991549;0.0
2151;je l'utilise tout les jours sans m'en passer, il réhydrate les cheveux sans les graisser. Il assouplie et rend doux les cheveux.;0.0;0.0;0.000558368156701167;0.0;0.0;0.0;0.0;0.09663714659766194;0.10271365014196777;0.0010806224197204117;0.00041860961687582046;0.00045797345127518023;0.0;0.0;0.0;0.0020631534881681724;0.0;0.0021867041768041206;0.0;0.004202537118656226;0.0;0.0;0.0;9.889622048778955e-05;0.0;0.0;0.0025270269931379407;0.010659064698370998;0.0007951430436956357
2152;"Je suis u peu déçue car la poudre est à la fois très fluide - trop scintillante et surtout la dernière couleur est ""black de chez black"" (un couleur que je n'utiliserais probablement pas) mais comme pour découvrir tout cela il fallait au moins l'essayer une fois - impossible maintenant de rendre le produit !.....";0.0;0.0;0.0003524017521343312;0.0;5.788199377221058e-05;0.0;0.0;0.0;0.060252807291876286;0.0;0.10943468729767179;0.0;0.0001823390957646065;0.0;0.0;0.00028935986081408;0.0016696575037373441;0.005861722783709108;0.0;0.0;0.0;0.00027150530762147404;0.0;0.0010951844300787447;0.0;0.007301588602941393;0.0;0.0009573932885364271;0.03687291733616327
2153;Ravie de mon achat en aucun cas je regrette de l'avoir acheter il répare bien les cheveux depuis que je les tester je ne peux plus m'en passé;0.00040581899208225604;0.0008354815337202906;0.0;0.0;0.004857723414356403;0.0060457075269643185;0.00026905069121128646;0.0010004541207466046;0.0;0.005277631958152586;0.00012912106201829658;0.0006368333901685699;0.00011861094171097066;0.0034741483062318995;0.0022320218063541803;0.00487836332332312;0.0033952103073901663;0.0025255348960295824;0.0;0.014065030956862134;0.0006014881579732393;0.0;0.01716496982557534;0.0;0.05423369538983372;0.0029761816669445357;0.0;0.013222184434555159;0.01509203898071344
2154;Parfait bonne tenue de la coiffure ne graisse pas les cheveux facile a éliminer et ne laisse pas de particules dans la chevelure. Usage journalier.;0.00021313580629255866;0.0003421192456096114;0.0005452434570110418;0.0;0.00042839447588138873;0.0;0.0;0.0036421504858288067;0.0006732486315430482;0.0;0.005462344193744879;0.001103374223709423;0.0035029303643139597;0.0012020865324682264;0.08171414171596432;0.0;0.0004522306764020192;0.0;0.0;0.0006166327670654691;0.0;0.0010283786784819559;0.0;0.011992287576699144;0.0029083510908105305;0.0010674265268871494;0.0;0.0007455713417216477;0.005873572053870965
2155;Mon avis est plutôt mitigé sur ce produit. Il est très agréable à utiliser et il faut reconnaître que son prix est très attractif. Concernant son efficacité, après plusieurs semaines d'utilisation complétées par le masque de la même gamme, les résultats ne sont pas extraordinaires. Mes cheveux sont plus doux mais sont toujours fragiles et cassants au niveau des pointes.;6.48289425203292e-05;0.024365241556123577;0.0;3.126538857328832e-05;0.0;0.0;0.0;0.055343509453273626;0.056329911254737526;0.0;0.0;0.0;0.0008329248092018737;0.0635859515432563;0.020595279185821918;0.0009413958859340247;0.0;0.07977111866768366;0.0;0.0;0.003423719120675138;0.0;0.0006198414151825766;0.0;0.0021550134289832095;0.0;0.0;0.001056220275760814;0.0
2156;Cela correspond au produit sur la photo . Mais c'est de la creme et s'étale pas facilement , il marque beaucoup cependant il reste bon si on met du fond de teint par dessus;0.0;0.0;0.0;0.0;0.0016552632185860504;0.0;0.0;0.0;0.0;0.0;0.0016628304110407235;0.0;0.0021197258989365604;0.0;0.0;0.0017657909977966259;0.0;0.0;0.023562100477278726;0.0;0.0;0.0;3.5759442136542474e-05;0.0;0.0;0.17350472177732795;0.0;0.000959345007957319;0.11120932226312072
2157;produit génial sent très bon;0.0006668866063170717;0.0;0.0010849449572086784;0.0;0.0;0.0011249628367303922;0.0;0.0009255726683363044;0.0;0.0;0.0;0.0;7.024476310926954e-06;0.0;0.0;0.0;0.0028346893757567313;0.011212011196721612;0.0;0.0;0.0;0.013028206574951323;0.0;0.0;0.0;0.0;0.0;0.0;0.0792858112918384
2158;Je cherchais un moyen de faire tenir ma mèche qui me tombe devant les yeux toute la journée au travail, je m’atache les cheveux, un peu de cette laque à certain endroit et hop ça a tenue toute la journee ! C’est super merci;0.00029615264393820207;0.0;0.00036321864225232793;0.0003098345665292929;0.00017529071120549967;0.0005819937315827017;3.866551470361565e-05;0.00023562017771362298;0.0;0.0006102104996265192;0.004699752775202805;0.0;0.0024585088621283066;0.0;0.0;0.0;0.0007216143724120851;0.0;0.0005965889214782366;0.0012668889762343658;0.0007792984451465168;0.0028895896754152343;0.0;0.06142955178413853;0.0;0.00580755410535813;0.0;0.0;0.004673484123875675
2159;Bon rapport qualité prix ,seul gros bémol livré sans la pompe ,ce qui rend la manipulation difficile ,dommage à voir !!;0.0;0.06633692257507394;0.0005448100076175114;0.0;0.0007776933112134016;3.929817613865087e-05;0.00014329621699418434;0.0;0.0009868941026948655;0.0019263145262416966;0.0;0.0013434553520816105;0.005594503340406176;0.0;0.0;0.0019667213557033273;0.010986230752062452;0.026060727046812313;0.0;0.00011248874610803996;0.026183200916729172;0.0;0.0;0.006219372140212892;0.001441239928683141;0.0;0.01923998727363232;0.0656557543423442;0.0
2160;Excellent pour maquiller des petites imperfections, c'est vraiment du total cover, on ne voit rien. Si en plus on utilise un bon fond de teint pour gommer les démarcations, c'est idéal. 4 étoiles, car je n'utilise pas toutes les teintes de la palette, il y en a certaines qui me paraissent inutiles. J'aurais préféré un packaging plus sélectif sur les teintes.;0.0;0.0006927534745486096;0.0;0.0;0.0;0.0;1.0063027206363452e-05;0.0;0.09391971540102444;0.0;0.0;0.0;0.0014685276007022215;0.0;0.0;0.0;0.0;0.0030090839835944213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20520739558518997;0.06582396094842478;0.0;0.0
