;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28
2221;habituellement;0.0;0.0;0.001630560842386575;0.0;0.0;0.008468913144140687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007815984409076332;0.0004501781776214136;0.0;0.0069321300876564644;0.0;0.004450689959088575;0.0;0.0;0.0;0.0;0.0;0.04122441453112112;0.0;0.0;0.0;0.004194614475166075
2222;habituer;0.00038511274705189854;0.0019928617263382685;0.0;4.7285953041183676e-05;0.0;0.0;0.0;0.0004161870544422849;0.004498545900269484;0.0;0.00674636063474526;0.0;0.0017478960054189137;0.00039665131152563226;0.0;0.004221926774321388;0.0;0.007519233183073623;0.033383523449512086;0.0;0.00010268323845765704;0.0;0.0;0.0;0.0;0.005782961728725326;0.0;0.0008441502325689193;0.011268507075317118
2223;habitué;0.0016870528507103623;0.0;0.0;0.0027427448960778136;0.0;0.007594519394389047;0.0;0.0;0.0;0.0;0.017068190504924616;0.0;0.0010000045555529878;0.0;0.0001879790573686506;0.024376461120829338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002120912467377661;0.0;0.0;0.0;0.003583269421565646;0.0030334481054331043
2224;hair;0.0;0.0;0.0002662517552099575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020039100520055926;0.0;4.620364676946664e-06;0.0;0.00019145805920915628;0.0;0.0001313385281857064;0.00028912890449493743;0.0;0.0009576410898005311;0.0;0.0024464678503909095
2225;halloween;0.0;0.0;0.0;0.0;8.508656738366433e-05;0.0;0.0;0.0;0.001982090807067193;0.0;0.0;0.0;0.0;0.0;0.0;0.00024673135843725626;0.0;0.00036210952616885604;0.0;0.0;0.0;2.0680138561061112e-05;0.0;0.00020603622337664416;0.0;0.0002807766810351453;5.021068705120407e-05;0.00031796507115576885;0.0
2226;halluciner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007118392527076938;9.489897163322135e-05;0.0005972214796531655;0.0;0.00011625298308034411;0.0;0.0;0.00012951638677321947;0.0006709346135871033;4.8192730014549436e-05;0.00015944605107135167;0.0001516866641140708;1.4352129934001613e-05;8.064008844064045e-05
2227;halé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004627758935342472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005676012513939872;0.0;0.0;0.003583613985012563
2228;handicap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025234357732696355;0.02511999149041015;0.0;0.0;0.0;0.0;0.00022085552840970762;0.0;0.013230730740180179;0.0;0.0;0.0;0.0;0.0;0.0
2229;harmonie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002529557923657777;0.0;0.0;0.0;0.0;0.0;0.0;0.013831105903821474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2230;harmonieux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9040136634110137e-05;0.0014697709101266943;0.0;0.00019585884094582983;0.0019383378468763356;0.0;9.859842679518164e-05;0.0;0.0;0.00015203870188748445;0.0018472897921008678;0.0;0.0;0.0008004379893470573;3.1855908479549177e-05;0.0009162586736869362
2231;hasard;0.0;0.008393107254698152;0.0;0.0;6.403059612366689e-05;5.538879445191749e-05;0.004922174200523877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004211139366990094;0.0;0.0;0.0006434638990125841;0.0;0.0015965089223132058;0.0010661352945416634;0.0;0.0;0.0005048287118752444;0.0;0.0
2232;hausse;0.0;0.0;0.0;0.0;0.0;0.0;1.9904198774733372e-05;0.0;0.00012925142774110898;0.00015871921613078328;0.0016413196043162685;0.0;0.0;1.1614165579689475e-05;7.993729435914539e-05;0.0;1.5139607386497885e-05;0.0002785908641985292;0.0;0.00030270971981400454;0.0;3.48740196987054e-05;0.0;0.0;0.0;4.86964003734909e-05;0.0;7.206184133603826e-05;0.0
2233;haut;0.00017294251956332293;0.0;0.0;0.0;0.0;0.0;0.014694335080424647;0.0;0.0;0.0005422478943366287;0.0;0.0;0.0;0.0022808497718952315;0.0018735351648092638;0.0;0.0;0.0;0.0;0.0;0.021524543945680798;0.0;0.0;0.0003825949147074602;0.0006619602439249334;0.0;0.0060431961194066155;0.008222735223744415;0.0028780059087766562
2234;haute;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012725315574477372;0.0;0.0004975189692142737;0.0;0.0015890935306864117;8.581784253900438e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004888393772318711;0.0;0.0013169243926408087;0.0;0.0;0.0010725050485495384
2235;hautement;0.0021148770974089987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010606669010786867;0.0;0.0;0.0;0.0018777014286124561;0.0;0.0;0.0
2236;hautes;0.0;0.0031953557889932488;0.0;0.0;0.0;0.0;0.0019318576963774313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008507750372750699;0.0;5.819682828532626e-05;0.0;0.0;0.0;0.0;0.00015779127379160777;0.0;0.00024303190216681486;0.0;0.0;0.0026126250026731013;8.418116676640825e-06
2237;hauteur;0.0;0.0;0.0;0.0;0.014775208860019673;0.0;0.0040519867911881745;0.0;0.0;0.0;0.0;0.0;0.0;0.021531899946169993;0.0;0.0;0.0;0.00033749439338221236;0.003942054763602799;0.0;0.0;0.0;0.0;0.00027465589907331624;0.0;0.0;0.0;0.0011808513729290582;0.003441567581574942
2238;have;0.0;0.0017315842711909508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006762273418590289;0.0;0.0;0.006266325074712486;0.0;0.0;0.0;0.00017844721020899163;0.0;0.0;0.006331032948680291;0.0;0.0
2239;head;0.0;0.0;7.47628250308603e-05;0.0;0.0;0.0;0.0;0.0;0.004049272562026043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018024154217759654;0.0;0.0;0.0;0.0008617086050242922;0.0;0.0010059756111792894;5.018171746324978e-05;0.0;0.0010746929396997249;0.0;0.004040961421078948
2240;henne;0.0;0.0011015333182718215;0.0;0.0;0.0001710766160135202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00038660290054486724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2241;henné;0.0039039068168090166;0.0;0.001616765186074874;0.0;0.0;0.0;0.0;0.004116477745149216;0.0;0.0;0.011516040191301162;0.0;0.0069672951895214065;0.0;0.011628549096223462;0.0;0.0;0.0;0.0;0.0;0.001736004348472602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2242;hesiter;0.004779206581735328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000264679580752843;0.0;0.0;0.0;0.0;9.844566109840708e-05;0.0;0.0;0.00030892516016873937;0.0;0.0;0.0013336018936898218;0.00010476219480405154;0.004595713326332333;0.0;1.6061119724772455e-05;0.0;0.0009696126720580014
2243;heu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021347100832896405;0.0;0.0;0.0;0.0;0.00021892882482941353;7.483155705846095e-06;0.0;0.0;0.0;0.001825678087027503;0.0011917286244674187;4.333792400282089e-05
2244;heure;0.0;0.0;0.0005599481679363309;0.004603878250035345;0.0;0.009188121554875958;0.0;0.0;0.004260407263882296;0.0;0.0016833946232469694;0.013649173731528182;0.0;0.009652470546901246;0.0014040455961304463;0.008109145500131644;0.0;0.013119807108148631;0.0026311048582535906;0.02909735032372829;0.0;0.0;0.0;0.04015336936442568;0.0;0.00980578201160895;0.013021046861028287;0.0;0.0
2245;heureuse;0.0032743695684965906;0.0;0.0;0.0;0.0;0.0;0.0;0.006666858477487627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006288089317521056;0.0010167148027726161;0.001684919272973173;0.0;1.3780768272690563e-05;0.0;1.1356898649622364e-05
2246;heureusement;0.0;0.0;0.008128696974753578;0.0;0.0006940207878446779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018804341471323857;0.0;0.0019414400063525585;0.0;0.00017470942210505642;0.0;0.0;0.0;0.0029086158201419004;0.003582239095824202;0.0;0.0034021564973867584;0.007467883219663188;0.017552346671994682
2247;heureux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003051078009571151;0.0;0.0;0.0036063600047942456;0.0;0.0;0.0;0.021713836462109722;0.0;0.004070649971932933;0.0;0.0;0.0;0.0;0.0;0.0;0.0032968937382497955;0.02279057925050131;0.0;0.0;0.009704184595735367
2248;hevelure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017442838281027773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2249;hexyl;0.0;0.0;0.0023866450025727265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2250;hic;0.0;0.0;0.0004380204509521957;0.0;0.0;0.0;0.0;0.0012071291477867062;0.0;0.0;0.0027494569499764802;0.0;0.0;0.0;0.0;0.014870319766744031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008067835643828737;0.0;0.0;0.019818423389284533;0.0;0.0
2251;hier;0.0004973515836336126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009417717648478343;0.0;0.0;0.006486329865846945;0.0;0.056810631883691426;0.0050916145740175995;0.0038563987947604424;0.0;0.0;0.0;0.0;0.008324373267491436;0.0;0.0;0.0;0.0;0.0;0.0
2252;hilares;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.376034745606139e-05;0.00010524075429607962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7647727507181234e-05;6.0089842608944004e-05;0.0;8.45907548822233e-05;0.0;0.0001627317755248789;0.00024974449180781706;0.0;0.0017682946378320588
2253;hiper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5486357071798032e-05;0.0;0.0;0.0015915784975988818;0.0;4.548686222207437e-05;0.0005018088115333401;0.0006635455304267556;0.0;0.0;0.0;0.0015589858186738155;0.0;0.0;8.06776566296246e-05;0.0;0.0;0.0;0.0032136255809067133
2254;histoire;0.0;0.0;0.0;0.0008579119268040526;0.0;0.0;0.0;0.0;0.0017243108124647168;0.0;0.0009345456976449306;0.0;0.0005135115730213366;0.0002677618001555478;0.0;0.0;0.0023520660522249716;0.004177495761876154;0.0;0.011665477360164427;0.0;0.00630961783403189;0.0001353600884214325;0.0;0.0;0.0;0.0009154254063551294;0.0014926480604766303;0.0
2255;hiver;0.0;0.0;0.0014820775705588825;0.025043703019772354;0.0;0.002628772875882358;0.0;0.0;0.008310079883949986;0.0;0.0018386198876508284;0.0005352700740534352;0.007020160785698453;0.0006912627098598366;0.0;0.0;0.0025320749408758694;0.0003129715632402856;0.0;0.0068906403366725474;0.0;0.0;0.0;0.0;0.000555349398805008;0.004538901723785551;0.005496194132158745;0.0;0.0
2256;hivers;0.0013527249430643903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.508529067642841e-05;0.0;0.0;0.0;0.0;0.009744495450116075;0.0;0.0;0.0;0.0007890159933123874
2257;homerum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1100886139060318e-05;0.00892792929805572
2258;homm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
2259;homme;0.0009956246304028207;0.00841294222209068;0.009682506857868079;0.001932365496790858;0.0;0.0;0.004279058715023532;0.0;0.0008578644728056953;0.0;0.008821617841374769;0.030153613944564093;0.0;0.001628690184729919;0.0;0.03382958879529709;0.0;0.018869606883735995;0.0;0.008490954947611415;0.003089212188468288;0.004941340154814763;0.0;0.014852693022590466;0.003713336555649325;0.0;0.0037629855963298765;0.0;0.00865968729180573
2260;homogène;0.0005680251030537915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014974566707567957;0.0;0.0;0.002429742600050167;0.0;0.0;0.005476265860615098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2261;honnete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
2262;honnête;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022790348881385866;0.0;0.0006194488846397669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.973496673519904e-05;0.0;0.0;0.0
2263;honnêtement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024527349188721327;0.0;0.0;0.0;0.0;6.379576481380056e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002063706132077081;0.0;0.0;0.0030516171791239726;0.0;0.0006652137916664539
2264;honnêtes;0.0;0.0;0.0;0.0;0.0;0.0;0.010607460995306732;0.0;0.0;0.0;0.0;0.0;0.0;0.0002313653972361798;0.0;0.0;0.0;0.0019828849537867244;0.0;0.0;0.0;0.0;0.0;0.00196629731698979;0.0;0.0;0.0;0.0;0.0
2265;honte;0.0008446487918485139;0.003908275529819327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020740955545660122;0.00818459146769787;0.0;0.0;0.0;0.0;5.2344514982259594e-05;0.00984648842423056;0.0;0.0;0.0;0.0;0.0;0.0;0.010401449247930591
2266;honteux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037954231426842733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.296765241985778e-05;0.0;0.0015644781235657995;0.0;0.0;0.0;0.0007501495185525682
2267;horaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003595786863109757;0.0;0.000937537556117341;0.0;0.0;0.0007063521430257054;0.0;0.003677195958545879;9.789497996964641e-05;0.0;3.354103784766383e-05;2.9769318317011973e-05;0.001117549518617647;0.0;0.0;0.0;2.839848544555178e-05
2268;horreur;0.0;0.0;0.0;0.0001438555761743479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010871174049958608;0.0;0.00021649276714953358;0.0012574904052874728;0.002505135618542211;0.0;0.0;0.0;0.0020569702187073777;0.0;0.0;0.00046279843539046467;0.0;0.00021776244314452548;0.00017053713198335449;0.0
2269;hui;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003929253802865676;0.04118249816247482;0.0;0.0;0.0;0.0;0.0006331141675843209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2270;huile;0.0;0.0;0.02286258621638872;0.0;0.0013003201300345571;0.037971408376733;0.03421311850123133;0.06850105155105515;0.003931537296460544;0.0;0.0;0.01358093215167783;0.0;0.023285068447276548;0.0;0.011522817303400046;0.10971262964992742;0.002319325713982564;0.006958078616293369;0.08208851979302266;0.0;0.1590757544259575;0.004951974031491244;0.0;0.0;0.0;0.01960040046810372;0.017079254995803962;0.0
2271;huilerie;0.00257217591375556;0.0;0.0;0.007220916416041223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2272;huiles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001950216346705627;0.0;0.0004706745010398069;0.0;0.0;0.010410589675605883;0.0014835807735034648;4.030042243149128e-05;0.00027025551611161206;0.0;0.0004897145358743047;0.0;0.0;0.0008853930018276754;0.0;0.0;0.0;0.0010326281851136035
2273;huileux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026180691661208144;0.0;0.0;0.0;0.0;0.011085678863265386;0.0;0.0;0.0;0.0;0.0;0.004502664461183547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2274;humain;0.0;0.0;0.0;0.0021015040927672116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.040558134214992e-05;0.0012527425710435716;0.0;0.0;0.0;0.0;8.088638600625518e-05;0.0;0.0;8.162852814859519e-06;0.0017603771747094;0.0;0.0;0.0;0.00022974546612265437;0.0;0.0;0.00015707418484422174
2275;humeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004094541217329932;0.0;0.0;0.0006673081529020695;0.0;0.0;0.0;0.00027891252475473454;0.0;0.0;0.0;0.0;4.8606242598369414e-05;0.0;0.001572093147600336
2276;humide;7.615953417596597e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005150415376679417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015633258484924684;0.0009045929842696566;0.0;0.024832771458938037;0.0;0.008244837224815735;0.0;0.004099633505414473;0.007039572375454136;0.0;0.0;0.0;0.0
2277;humidité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038822069158923104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008157960377521908;0.0;0.0;0.0;0.0;0.009859264232787332;0.0;0.0;0.0;0.0022490700478822725
2278;hummmm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.629474491103919e-103
2279;hydra;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017978934315548785;0.0;0.0004687687780586705;0.0;0.0;0.0003531760715128527;0.0;0.0018385979792729394;4.894748998482321e-05;0.0;1.6770518923831914e-05;1.4884659158505986e-05;0.0005587747593088236;0.0;0.0;0.0;1.419924272277589e-05
2280;hydratant;0.002752246118047124;0.0;0.0;0.012731886340423052;0.0;0.001189962622554657;0.0;0.0;0.007116269436800381;0.008022205214989305;0.0;0.0;0.0;0.0;0.004306056899202509;0.0;0.0;0.0014130514830507747;0.0;0.0;0.0015666437447555087;0.07008752022146325;0.0;0.0;0.0;0.03517003331135007;0.0;0.0;0.015446595819443932
2281;hydratation;0.0;0.0;0.02402553026814859;0.012780035874931022;0.0;0.0;0.0;0.0;0.0;0.0;0.035755656860416374;0.010345238349118359;0.025511424876197647;0.0;0.009251539534851165;0.0;0.0;0.014556302657906086;0.0;0.0;0.0;0.0122267694836523;0.009606864222159107;0.0009785150496766629;0.0;0.0;0.0;0.0;0.06779525637055117
2282;hydrate;0.016853150963948776;0.005377641807597247;0.024397703206845825;0.32479678688021874;0.0;0.04260225365593473;0.024875725346145558;0.0;0.0;0.0;0.0;0.0;0.01609744511585401;0.0;0.051704659590861436;0.0;0.05814770673745372;0.0;0.0;0.0035032678341341836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004063477086722622;0.0
2283;hydratent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011348468972765383;0.0;0.0;0.0;0.0;0.0;0.0;4.4596387340380376e-05;0.009150150739293645;0.0034526687370640603;0.0;0.0;0.0;0.0;0.0;0.0;0.0008494963951971402;0.0;0.0;0.0;0.00039595681920280996
2284;hydrater;0.012291459154220452;0.0;0.0;0.16211225371775906;0.0;0.0;0.0;0.0;0.0;0.0;0.12802877774601756;0.0;0.018905922339476352;0.35814253719213396;0.0;0.0;0.0;0.0;0.0;0.0;0.023450150705127328;0.015268722224243674;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2285;hydration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005466334708608313;0.0;0.004592990547214457;0.0;0.0;0.0;0.0;0.0;0.0;0.000619170240231001;0.0;0.006211396059247335;0.0;0.0;0.0;0.0010610436983120816;0.0;0.0;0.0
2286;hydraté;0.0;0.0;0.0;0.009394027053298587;0.0;0.00826469104959992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016867015150398839;0.0;0.0023424747592787768;9.08267091997215e-05;2.208755506572044e-06;0.0;0.0;0.0;0.00027987295773526096;0.0012913873518461242;0.0;0.0002944435801637492;0.0;0.00013127924083983808;0.0;0.0025001728612147086
2287;hydratée;0.0009911409864349035;0.0;0.0;0.017802246933188704;0.0;0.005428296995041774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014646347294079414;0.0012606093045844772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007601221219440233;0.0014967924444112609;0.00010528251752914976;0.0
2288;hydratés;0.0014777651582884748;0.0;0.0;5.628599627445554e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0021647062828340884;0.0;0.00010379486790177153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006489454795923467;0.0;9.801575126031352e-05;0.0010165962169799668;0.00015247408572837483;0.00022921707310467578;0.0;0.0;0.0
2289;hydrogène;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010494317165109963;0.0;0.0;0.0;0.0;0.0;0.00024850927956378006;0.0;0.0;0.0;8.985155317285993e-05;3.1593713987065726e-05;0.0;0.0;0.0;0.002008596265840882;0.00028828216784653306;0.0;0.0
2290;hygienique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014307938240094024;0.0;0.0;0.0006145199173806337;0.0;0.0;0.0;0.0020155576367057613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.708708759310808e-05;0.0;0.0;0.0;0.0;0.0
2291;hygiénique;0.0;0.0;0.0;0.0005642076425064651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028667998474824078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.257833405237342e-05;0.00013030679858959843
2292;hyper;0.0;0.0011040629840857767;0.0007062559098515228;0.02076377683652933;0.0;0.0;0.0;0.025025668381155844;0.00040284240707707674;0.004100833624209811;0.0;0.020916763444269452;0.0;0.03346630801116182;0.007785928224257787;0.0;0.013423960704284952;0.0;0.0;0.0;0.055190214267608284;0.0;0.052119939535813294;0.0;0.028728676896229915;0.011065676917564174;0.0;0.0;0.02145934913159842
2293;hypermarché;0.0;0.0;0.0;0.0;0.0;0.0;0.007189782110056587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014200598641970062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2294;hypnose;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017594888143245374;0.0;0.0;0.0;0.0;0.0;0.004799551708016047;0.0;0.0;0.0;0.0;0.005212841031509233
2295;hypnotic;0.0;0.0030571012246944146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007899503849142408;0.0;0.0;0.0;0.00032192777786540876;0.0;0.00046073581346110526;0.0003111352590052866;0.0008316787170231007;0.00013901343616329903;0.00018497139677166953;0.0
2296;hypnôse;0.0;5.825618087069977e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.978564733679888e-06;3.6905123055178816e-06;0.0;5.6210449649577384e-05;0.0;0.0;0.0;2.1451942963313022e-05;0.0;0.0;9.019573678929571e-05;0.0;0.0;0.0;8.45849342229439e-05;1.9144415021501288e-05;0.0;2.7947788324194018e-05;0.0
2297;hypoallergénique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037487618727449854;0.0;0.0;0.0;0.0;0.0;0.001710388290725384;0.0;0.0;0.0;0.0;0.009765930585648341;0.0;0.0;0.00019007481009517536;0.0;0.00045139324822112125;0.0002597115461626814;0.0;0.0;0.0012678558498440573
2298;hytratant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
2299;hâle;0.0;0.0;0.0;0.0;0.0;2.8098843480412968e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010530112949344238;0.0;0.00031145604956929896;0.0;0.0;0.0;0.0002936648540261122;0.0;3.327187963409056e-05;0.0;0.0019485620836876272;0.0;0.0004149723820345132;0.0
2300;hâte;0.0;0.0;0.0;0.004582801424383249;0.0;0.0;0.0;0.003977848039429688;0.02462160816761497;0.0;0.0;0.0;0.008358874261359306;0.0;0.0;0.01842212244581014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005435514115835571
2301;hépatotoxique;0.0;0.0;0.0;3.326726339882208e-05;0.0;8.983838230492616e-06;0.0;0.0;4.868095173350473e-06;6.373280696216574e-06;0.0;0.0;0.0;9.632145486448561e-05;0.0;2.090899384717363e-05;9.53729085665192e-06;0.0003223204033052139;0.0;0.0;2.0845241917058774e-05;2.3974857329282966e-05;2.6111135616633454e-05;0.0;0.0;0.0;0.0;0.0;0.0003981999839212534
2302;hépatotoxiques;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027883143532631996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2303;hésitant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017110396589224712;0.0;0.0;0.0;0.0;0.0;0.0009298319264253174;0.0;0.0;0.00036976769655725937;0.001666899510959131;0.0;0.0006655655302962815;0.0;0.00031458346511292247;0.0;0.00026720806640145015;0.00019939399235872096;0.0;0.0003371712340797318;0.0;0.0
2304;hésitation;0.0017861293892490148;0.0036204280377956687;0.0;0.003473732476599945;0.0;0.0030173590813603085;0.0;0.0010884177674610068;0.0;0.0;0.0;0.0;0.0;0.0;0.009807314543764914;0.0;0.0;0.0;0.006649273812337059;0.002107996465141689;0.011644321678592503;0.0005593150794658506;0.0;0.0006927985070132589;0.0;0.01349911709160441;0.0;0.0031978680413188793;0.0030797323292717244
