;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
3021;l'Oréal est une très bonne marque;0.0;0.0;0.0001727066782795185;0.00016801429673435534;0.0;0.0014261782961389614;0.001826400794444691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001963879887882768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3253601718217134
3022;La texture est très agréable à appliquer, la tenue du maquillage est sensiblement meilleure et il laisse bien la peau matte. Ce produit n'est pas une révolution, je ne le rachèterai probablement pas mais je ne regrette pas mon achat.;0.0;0.0006745541537495725;0.0;0.050458106537753525;0.003050856219870473;0.0034057107322640885;0.0009569586498737881;0.0;0.001592187342288988;0.0;0.004924481542083229;0.0004138723597871618;0.08641171143607622;0.0019920000829382967;0.03197851649441434;0.00031433668000872687;0.0029748354667307095;0.010468166502450709;0.0;0.0005192035867972537;0.0;5.829033203209319e-05;0.010433976088903124;0.011291990429843258;0.0;0.009634341112297341;0.002334846307783555;0.0;0.0;0.013694544402851188
3023;Shampoing agréable à l'usage, facile à étaler et faire mousser. Parfum hyper agréable. Rend les cheveux doux.;0.0;0.0;0.00019172408544306215;0.00013461002666912246;0.0;0.0;0.0;0.10376099718793812;0.0004334103337999396;0.0;0.0;0.002542704932440977;0.0005291265301739297;0.0;0.11233802856146335;0.0;0.0;0.0;0.0;0.0;0.0010336448627640304;0.0;0.003285606489554352;0.0;0.0005950229473159804;0.0;0.00033379949699573235;0.0;0.0;0.0006557640673064828
3024;J'utilise avec en complément le soin de la même gamme et j'ai vu la différence sur mes cheveux dès le 1er usage!!!;0.0007566641942688419;6.602131913461828e-05;0.0004543402545527249;0.0009059365649443345;0.0;0.0;0.0;0.003531150885422773;0.11239761586369476;0.0027186417632170615;0.0;0.005087563018064944;0.005932048702857657;0.016779995832626633;0.0;0.0007722515497618325;0.006288305025501444;0.030438941223453937;0.0;0.0;0.0025124035712584003;0.0;0.0;0.004474176329315937;0.0;0.0;0.004389931697371911;0.0;0.04109810223650119;0.006012048867445007
3025;Je recommande!;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3026;L'éternel problème des crèmes réside dans leur composition si complexe qu'il faut des heures de recherches, pour analyser une telle liste de composants. Cette crème ne déroge pas, et certains perturbateurs s'y trouvent. Mais encore faut-il connaitre le dosage et à partir d'où ils sont nocifs. Pas simple pour le quidam, et les marques jouent de cette ignorance.;0.00031543072870726235;0.0;0.0;0.0013482368382244949;0.0;0.00035195955152677254;0.0003130102081065634;0.00023969892106295444;0.0013960619087921887;0.0004561707565277284;0.00010091541356785518;0.00249301531490048;0.0;0.0014324960890580833;0.0011831948094451704;0.002040325103899926;0.0005381229966142686;0.00458604777442032;0.00042969905341498925;0.0024883598264144107;0.0014483200793047831;0.00115620704158887;0.003071554371673789;0.0049739725310456746;0.007620834456129649;0.0030534770823023604;0.004425777102679965;0.005012143402377953;0.016549501526231355;0.007178758343567499
3027;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3028;Je vais me limiter à décrire mon ressenti sur cette crème. Celui-ci est bon, elle sort par appui modéré sur le bouchon et s'étale assez bien. Il faut masser pour la faire pénétrer en profondeur. Non grasse, elle donne une sensation de répit au visage. J'en met matin et soir, la peau conserve sa douceur entre les applications. Ce matin, je sens toujours ma peau douce, un résultat plutôt rare. Je suis positif sur le ressenti et les qualité nourrissante de la crème Vitalift 5. Je pourrais en recommander l'application si la composition m’ôtait les doutes sus-évoqués. Il faudra qu'un jour on arrive à une certification obligatoire, on le fait bien pour les moteurs de bagnoles.;0.0192349043923453;0.0;0.0005323306249956342;0.05675631515523904;0.0;0.00024631210383833956;0.025498696405522603;0.0;0.00043710719153307374;0.0;0.0008466397577558787;2.0090941942982305e-05;0.0016371817341392786;0.0015192059424333608;0.012515165202393399;0.0006618259492668977;0.0013061416341928931;0.006537418435017854;0.0;0.0;0.0;0.05471534059857208;0.0013877533773199576;0.002819529914134984;0.0;0.009821005042952018;0.0021969915522086214;0.005750685965532888;0.061616457679551706;0.001974375080845409
3029;Pour des mèches blonde c'est le meilleur produit ..;0.0;0.0007532339771418538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030221091229984057;0.0;0.001960048678887907;0.0;0.0;0.0;0.2567419877482609;0.0;0.0005772297877190587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015219593480382777
3030;Sa eclairci c'est le top et sa neutralise les reflet un peu roux c'est grandiose;0.0;0.0;0.0;0.0;0.0;0.00010996714062600377;0.0;0.00011156122654821657;0.0002984706097565375;0.0;0.0;0.0008773083529517917;0.0002436769186667801;0.0;0.003345931910979339;0.0002013978895974537;0.0001413033479138995;0.02147476125228645;0.0005698352407471357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3031;Jvous le recommande;0.0;0.0;0.0;0.0003297126934794785;0.0;0.0;0.0;1.9671527254131582e-05;0.00038898623040359287;0.0003398563503544808;0.0007042697157999791;0.0;0.0;0.000717607942050361;0.005569620546932856;0.0;0.0;0.0015114464395533113;0.0;0.0005196463406220778;0.00035453759707862573;0.0016121640703740557;0.0;0.0006341920951740499;0.003075040482658883;0.0008057537728667633;0.002048756419828088;1.7780472518600643e-06;0.0;0.0
3032;Produit prof Super économique !!;0.0;0.0;0.0;0.0;0.0;0.00022043481097630514;0.0006081331632514545;0.0;0.0027428037830430534;0.0005412854523326176;0.0;0.00011492515429463546;0.0025632236637033517;0.0;0.0012747541044170905;0.0;0.0;0.0;0.0;0.0;0.0004154812844313189;0.0;0.0;0.0;0.0058190437726259505;0.0;0.007024542387465999;0.0026709088493194304;0.0;0.0
3033;La best des BB cream ! Couvrante juste ce qu'il faut, légère, adapté à mon teint clair. Je recommande ++;0.04922191475780996;0.0;0.0018808053139966027;0.0030048151414870917;0.0;0.0006384117593916663;4.753483625961792e-05;0.0006349640224262761;0.002506085367588238;0.0007255088311253858;0.0028503871135216394;0.0;0.0011742111244448278;0.0006264497349794039;0.0;0.003792616393954859;0.0;0.013140314906324835;0.0;0.0;0.0;0.003646104868192141;0.0;0.0009700353000373089;0.0;0.05109032710905425;0.0;0.005896704166396069;0.011403010953841471;0.002178192287966809
3034;J adore!!! Parfum très agréable et un véritable soin pour cheveux sec, une petite touche après un lissage .;0.0;0.0;0.0;0.0004146059808913549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031878470648091985;0.0;0.0;0.13470087423572039;0.029101729340837452;0.0;0.0;0.0005565463257528886;0.0;0.0;0.0;0.0;0.0;0.15259842794229833;0.0;0.0;0.0
3035;Je recommande vraiment!;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3036;Positif la chute des cheveux est bien rallentit voir arretee reste a voir pour 1 repousse pas assez de recul pour l'instanti;0.0;0.000774793654165905;0.0007479872364995001;0.0;0.0;0.0;0.0003911513584319944;0.0;0.001081320505025133;0.0022148117015091564;0.0;0.000779118747266714;0.00928363761831968;0.0;0.0;0.002615452981167583;0.0;0.0;0.0;0.0;5.8195030573075336e-05;0.0;0.0;0.0083960316467495;0.0021451934134559696;0.0;0.007671993561190877;0.0;0.04602099893320078;0.00028389192096144955
3037;J'ai reçu ce produit dans une enveloppe à bulles, la boîte était éventrée dessus et dessous avec les tubes qui se baladaient dans l'enveloppe, heureusement aucun dommage pour les produits, mais on n'en était pas loin, voilà pour l'emballage, alors si ce produit vous intéresse il vaut mieux l'acheter en supermarché .;0.0;4.9560389501717385e-05;0.00024214038484603507;0.0;0.0;0.0;3.7768692140987524e-05;0.00034106545236631453;0.0011465147706851671;0.00024743632544602047;0.0006634876919067318;0.0;0.0;0.0005724008422766193;0.00010804437298652617;0.05424846510249658;0.0032640102961330433;0.0;0.0;0.0006306916609972608;0.0010400112516997212;0.000430491352887156;0.0;0.0008887055149919768;0.02278063212894465;0.0017496268869761158;0.0032388714090795367;0.02561711196802082;0.0;0.008349682794154835
3038;"Le produit lui-même est plutôt efficace, en suivant bien le mode d'emploi, le résultat est probant, étant châtain avec pas mal des cheveux blancs , ceux-ci sont vraiment atténués avec un rendu naturel qui ne fait pas ""teinture"" d'ailleurs aucune réflexion de l'entourage sur une éventuelle coloration . Bon produit .";0.0002031980319906197;0.0;0.0;0.0;0.0;0.0;0.0004645555948911369;0.0;0.0;0.07225941229212131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048864966821953744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025359374878145967;0.00010475295793674345;0.07759537671853524;0.0
3039;produit efficace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4202306859881067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3040;Excellent masque que je racheté régulièrement. Faire une pause entre deux pots car à la longue, graisse un peu les cheveux mais en cure, il est excellent et réparé mes cheveux décolorés et abîmés;0.0007989342867780542;0.0;7.93477566163091e-06;0.0;0.0003179345240619373;0.00060543900067198;0.0;0.00028211004141042616;0.0011626168051187423;0.0015557710121832263;0.0;0.0015607057699110816;0.002038198657280782;0.0883831278800537;0.0009172176850855479;0.0;0.006693509143175545;0.0031905300917936395;0.0;0.01893668666648387;0.0005197117794717248;0.0;0.000842656160109772;0.005161403049991446;0.0012250900067216006;0.0;0.008131272127215318;0.0;0.01440119750042132;0.00014217872457011289
3041;Nul, ne tient pas du tout les cheveux, un des pires gel que j’ai pu tester. Très désagreable à appliquer.;8.487066666599538e-05;0.0;0.0;0.0;0.0;0.00016156488491757338;0.0;0.0;0.0;0.0;0.0;0.0;0.00010070985719208262;0.0053403307436162666;0.06817445295392299;0.0;0.0009439758718970521;0.0030614105571751633;0.0;0.0;0.0;0.0;0.0;0.0004745723359667436;0.0;0.007613234612925582;0.0;0.0007747155080904955;0.0;0.017944181810611626
3042;Je l'achète depuis un moment et là je la trouve trop liquide comme si elle avait été coupé avec de l'eau. Déçue.  Je ne recommanderais plus sur ce site.;0.05338325930117066;0.0005616024690699084;0.0008657977047862857;0.0012140428452700393;0.0011008518042798972;0.0024814317176528452;0.001314428060059239;0.0;0.004950146980185086;0.0016957253323615841;0.0;0.0005395887792190705;0.00021910350073555575;0.0014379772567163767;0.0;0.0022864062071172044;0.0009610885684806005;0.0;0.0019209009169088083;0.00749565108937279;0.0;0.00014574933550394177;0.015410555666442298;0.014216040226965683;0.021435606998481658;0.003525520115432906;0.005921308135016757;0.0024700289789473355;0.014923848363240556;0.04300049901246105
3043;C'est juste formidable !! Ça fait neuf mois que je perds mes cheveux du a un choc émotionnel jai tout testé et c'est le seul qui m'a stoppé ma chute !!;0.00019976970068462504;0.00020608855853733162;0.0;0.0;0.0;9.077282044494362e-05;0.0001958459661290309;0.0009225463515308243;0.0;0.0017549309926855117;0.0006725969238574052;0.0;0.0006999618559323028;0.0010222280213610113;0.0019661165366939757;0.0;0.000370835713739196;0.001723799218207246;3.001459659038539e-05;0.011783881080939121;0.0010863036697946972;0.0015020192388955163;0.0;0.0;0.005090631737634007;0.0010443378212921601;0.001817380822903488;0.0;0.0070836049235156575;0.000675379959599381
3044;Meilleure cire pour cheveux existant sur le marché a mon goût;0.0;0.0010386206675468345;0.001344780877737248;0.0;0.0;0.0;0.0005960454337887747;0.0;0.008831874489466589;0.0028200537896804043;0.001572513124440855;0.0;0.0;0.005025205104010426;0.0;0.0002615595406091563;0.00258514127445395;0.017820878436242173;0.0004215882962505417;0.004695381681352629;0.0023046495883367424;0.013054213918430362;0.0;0.004017673639535593;0.005769118650195277;0.0;0.0;1.5845706985055224e-05;0.0;0.02133778577174715
3045;La texture des cheveux est parfaite après utilisation .;0.0;0.0;0.0;0.0007620013201924127;0.0004163331590679035;0.0001744880229741109;0.0;0.005887618327922805;0.0;0.0022326419222920236;0.0;0.0;0.3008282429098828;0.0;0.11476011734979236;0.0;0.0;0.0;0.0008511134977606396;0.0;0.019286740865626803;0.0;0.00030297240932081524;0.0;0.0;0.0;0.0;0.0;0.015829523628489908;0.0
3046;Reçu rapidement en bon état;0.0;0.0;0.0;0.0010366274698624307;0.00030015874205713104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20481623647641464;0.0023694049053397306;0.0;0.0;0.0;0.0;0.0007724103684314561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3047;Tout en 1 parfait, pratique tout dans la même boîte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035743772034135955;0.0;0.0;0.0;0.0;0.00046676737169227726;0.0;0.0;0.0;0.0;0.23270111850361014;1.3307928469974996e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3048;On peut tout corriger, rougeur, cerne, petit marque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005116000068942285;0.16707738921393853;0.0;0.0;0.14454981615832388
3049;nickel le produit a une bonne tenue;1.1647305240521624e-05;0.0004480921588629039;0.0;0.0;0.001209633697933657;0.0;0.0;0.0;0.0;5.8312416222591346e-05;0.0007453574057958815;0.0015024934672236642;0.0;0.002706565387704575;0.0;0.0;6.814656109737076e-05;0.009075368524742625;0.0;0.0;0.0;0.0003794358081611444;0.0;0.0;0.0;0.0;0.0020679729446464487;0.0;0.0;0.0
3050;Bonne base pour réaliser son maquille;0.00038209493843002496;0.0;0.0;0.0009031088443155113;0.0;0.0;0.0;0.0;0.001108789481768231;0.0;0.0002595975207799771;0.0;0.0;0.0;0.0;0.0;0.0;0.0020504642220672597;0.0;0.0003934320999348117;0.0;0.0017691732864659115;0.0006925182492489345;0.0035124191969206895;0.0005343500519655279;0.006902271520996833;0.0;5.8151405233114615e-05;0.00036201268488724917;0.0
3051;j'ai découvert ce shampoing chez mon coiffeur et je l'utilise depuis des années, protège la couleur et sent très bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10762035280369754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16312898045061014;0.0;0.0;0.0;0.0;0.14642907969102031;0.0;0.0;0.0;0.0;0.0
3052;Très bien pour mon utilisation, n’abîme pas mon cuir chevelu et me permet de faire des coupes bien plus sympa qu'avec du gel. Très bonne marque.;0.00042182174121513805;0.0005498437989875359;0.0001888602649427997;0.00019428993090475597;0.0;0.0;0.0;0.003012391466828455;0.0;0.0018997692375386176;4.4969573749075e-05;0.0;5.1893558305345185e-05;0.0008296857593248591;0.049876213399092685;0.0;0.006990083660820597;0.0;0.0005021752376443425;0.0;0.0062504437617478875;0.006428214321175041;0.0010174961952982033;0.0021509461185825335;0.0;0.0;0.0;0.0009777293984732857;0.007504258818947451;0.12839673563088155
3053;J'ai acheté toute la gamme et je suis méga contente! Mes cheveux sont fins, fragiles, ils cassent et je les perds mais après une utilisation, oui oui, une seule,mes cheveux sont doux, brillants, souples, franchement GÉNIAL. Les racines ne sont pas lourdes, les produits facilitent le brushing et pas qu'un peu! Moi qui passait 36 fois avec la brosse+ le fer a lisser apres et bien la après 2 ou 3 passages, la mise en forme etait nikel et nul besoin de fer a lisser. En 15 ans je lai rangé sans l'utiliser!!! J'adore tout simplement ces produits ! Enfin jai trouvé de supers produits après des années d'argent jeté par les fenêtres. Merci l'Oreal !!!;0.0011362020585772503;0.0;4.944305328015289e-05;0.00027854170721979026;7.320562075424065e-05;0.00043432863015660907;0.0;0.03900313719724704;0.03906158425265843;0.0035640865246551073;0.0;0.0005683885526678279;0.0011184137776032164;0.010644528704923132;0.020637249660657265;0.0;0.008745737172272427;0.014725163293172798;0.0;0.024991983329194615;0.004975244744698943;0.010132627629835063;0.05205895356275055;0.0058012790685966365;0.02114901952398865;0.005356648939389932;0.0066425728112847445;9.915424975265102e-05;0.015399581581104731;0.006853296246341906
3054;Un masque qui laisse les cheveux visiblement plus nourris. Le brushing est facilité. Attention en revanche, comme tous les masques à ne pas mettre en racines, car il est très riche et risque soit des réactions, soit simplement de faire graisser les cheveux très vites.;6.346870083001573e-05;0.0;0.0;0.0;0.00014523952658118032;0.0;0.0;0.0033621788809083653;0.0;0.00027472034464413284;0.0;0.0;0.0003161133678060497;0.12878668699048318;0.003545050251426286;0.0;0.001223562224482226;0.003163317698598357;0.0;0.0;0.0004114112373106896;0.01981331201881225;0.0;0.0004006212061435536;0.0016703423437488658;0.007536000914884539;0.004122431386722773;0.0007325343940003379;0.010564368183146933;0.0
3055;Sent très bon...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3056;Cela fait un certain nombre d’années que j’utilise ce shampooing, il n’y a rien à dire de négatif. Très bon produit et très avantageux. Je continue..,;0.00020755521997813795;0.0008527699882720792;0.0;0.0;0.0;0.0018849402513389638;0.0;0.0;0.10602753411817875;0.00011200139894156987;0.0003099172582612379;0.00033591610812720707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015725385414392397;0.0;0.0;0.0;0.0;0.0;0.0;0.0005838912727406682;0.0;0.0;0.0
3057;Merci;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3058;Produit toujours aussi génial pour mes cheveux car très nourrissant et peu gras;2.222071048772058e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0036610981595466847;0.0;0.0;0.0;0.0;0.0;0.008915857952521082;0.0;0.0;0.0017181967596473272;0.06671405503071924;0.0;0.0;0.0;0.2662041624690526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3059;Le prix aussi puisque 7€ de moins que chez mon coiffeur;0.0;0.10360138886388326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33236440323756733;0.0;0.0;0.0;0.0;0.0
3060;Article correspondant tout à fait a mes attentes.;0.0;0.0;0.00047575367559744386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007990190001659988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2233329666494093;0.0;0.0;0.0;0.001522012468446326;0.0;0.0;0.002187288155810095;0.0;0.0;0.0;0.0
3061;Bonne teinte, tenue parfaite sur la journée.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010005535763409366;0.0;0.004877381939705416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010202082376922445;0.0;0.1193301156303089;0.0;0.007510493913023744;0.0;0.0;0.0;0.008205202590079782
3062;Je suis satisfaite de cette poudre.;0.0;0.0;0.0;0.0;0.0;0.18739626313906732;9.618291757091834e-06;0.0;0.0012949338125205232;0.003187208640562887;0.001808254606130112;0.0;0.000617426219242732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023623785519690244;0.006054287305200858;0.0;0.0;0.0
3063;Reçu dans les délais, en bon état.;0.0;0.0;0.0;0.0;0.0;0.0;6.42355623969688e-05;0.00012583789617700856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16398342042072142;0.0;0.0;0.00024037788316871837;0.0;0.0;0.0;0.003481989788234519;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3064;Très bien ne sèche pas les cheveux au contraire. Ne pasnlaisser plus longtemps sue le temps indique. Sinon cheveux gris mais sinon super;0.0;0.0;0.0002837491238450962;0.0003410561267123288;0.0001603948424365222;0.00021748898177304963;0.00016996842774387618;0.0;0.0020891987936520083;0.001594370107733226;0.0;0.00392238874059177;0.0027280098215946096;0.00039641896295663126;0.0;0.014202512442531443;0.00287309385884839;0.03592738140030142;0.0;0.0;0.0;0.0;0.0;0.004986092056063467;0.00018045947200109457;0.0;0.0014364368357388034;0.0;0.009377224844205568;0.0
3065;Jai essayer de nombreux fonds de teint g des taches brune et rosé peaux très sèche si je voulais caché quelque chose je me retrouvé orange et la en mettant de la crème peaux sèche avant sa caché tout je le rachèterait;9.431823529086234e-05;0.0;0.0;0.0;0.0004316278823720174;0.0;0.00042050199684588415;0.0;0.0;0.0;0.002485790644661345;0.0;0.0013189965069947372;0.0;0.0;3.1592029616204527e-06;0.12719956651039066;0.0;0.0;0.0;0.0;0.0025562444166929103;0.0;0.0;0.0;0.05881819379508164;0.0016024470281153834;0.0;0.00888971619958992;0.020602467953263436
3066;Toujours satisfaite de ce produit.;0.0;0.0;0.0;0.0;0.0;0.301584842864926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3067;Je l'utilise sur cheveux secs ou mouillés apres le shampooing L'Oréal absolut repair.;0.0;0.0;0.00011905896698312603;0.0;8.190376082976129e-05;0.0005706841936476073;0.0009345922777386905;0.0;0.10293483767706223;0.0;0.0;0.0;0.0;0.0039136732154334865;0.0;0.0;0.12852946923322853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01435331709595436
3068;"Je ne connais plus les cheveux ""paille"".";0.00027534291571418756;0.0;0.0;0.0002701625815774593;0.0;0.00046403185487264246;0.0;0.00012338041099300314;0.0013064850786512726;0.0;0.0;0.0;0.0010726919592836967;0.0;0.0;0.0;0.0;0.000766355499719467;0.002420843236022568;0.0;0.0;0.0;0.0;0.0034227887277926677;0.02599232233301503;0.0;0.0;0.0;0.0;0.033418623066033284
3069;Je recommande.;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3070;"Masque réparateur formidable. Utilisé par les professionnels de la coiffure. Le prix est très correct. Il m'as été recommandé par ma cousine qui est coiffeuse. Mesdames allez-y les yeux fermés ;-)";0.039735756870997146;0.02865857117017055;0.0;0.0;0.00027245038424479606;0.00010796191853662948;0.0020927158307908833;0.0009416118843113835;0.0673808071921478;0.00021874924646992134;0.00030075135137745386;0.002651624156400488;0.0;0.06674591596419521;0.0;0.0;0.0;0.005931397121906548;0.0002347447404831165;3.170148466540527e-05;0.0;0.0007248799042530658;0.0010689450942868901;0.00441776847341684;0.002135934191980377;0.0007204158630359247;0.0;0.0;0.0;0.00036732660632072053
3071;très bon shampoing violet, le meilleur testé. Appliquer en grosse quantité sur l'ensemble de la chevelure pendant 10-15 minutes, quelque reflets violet le premier jour mais plus du tout de reflet jaune sur cheveux platine décoloré. Attention rend les cheveux sec prévoir un bon masque!;0.0;0.000799829541774827;0.002039523629589071;0.0;0.0;0.0;0.0;0.0;0.0007868258362363047;0.0009121459561211691;0.0012928149110397389;0.0012620639540098875;0.0007112107861930794;0.0644858090817282;0.030236581622032924;0.002261219888859302;0.0021511246113610602;0.06856762420961686;0.0;0.0;0.0033336664378691883;0.0;0.00036381112175378177;0.0;0.0;0.00573239470688398;0.0135737962877668;0.0015036877842133935;0.0;0.0035402250220493967
3072;EXCELLENTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3073;produit conforme à mes attentes excellent rapport qualité prix cliente fidèle je recommande cet article semblable à ceux que l'on trouve en salon;0.05904443038264292;0.07490678864885314;0.0;5.3713956075524196e-05;0.09579824786413167;0.0005925229638268261;7.206765169293145e-06;0.0011404925084698924;0.0;0.0;0.0;0.0;0.0;0.000783727198146378;0.0;0.0;0.0;0.0021343467470689935;0.07350044204858194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005621856749150911;0.003708210795975866
3074;Très bon produit et excellent rapport qualité/prix que recommande amplement;0.0867060740716674;0.10317400851468878;0.0;0.0;0.0;0.0;0.11384420208257191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3075;Poudre arrivée rapidement et directement dans la boîte aux lettres, dans une enveloppe en papier bulle, car le colis était trop petit pour le Point Relais. La boîte est écrite en anglais « True Match » (littéralement : vraie correspondance) au lieu de « Accord Parfait ». La couleur et la texture semblent identiques à la poudre que j’achète d’habitude en France.;0.00011205464548003964;0.0;0.0;0.0002084249181568297;0.00039635031747578965;0.0008077819644656489;0.00014677561791453427;0.0;0.001771072747853691;0.0016240371491734638;0.03978304419283008;0.0006939118043471062;0.04811144517872675;0.0;0.0;0.016801607447487675;0.0009303623995747055;0.0;0.0;0.0004051533860661082;0.0016778253059240487;0.0;0.004438791568392066;0.0;0.0031191159798484346;0.009563902847689593;0.06354920816671765;0.0;0.0;0.0
3076;Avec le premium reçue en moins de 24h.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14544349434130568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3077;Couleur un peu plus vives que sur la photo mais ça ne pose aucun soucis. Couleur et texture parfaite. C'est bien de la crème et non de la poudre, très couvrante. J'ADORE !!!!;0.00017431215211718808;0.0;0.0;0.0;0.0041144396891936354;0.0008879826774895718;0.0;0.0005698475000220872;0.0;0.0024309143674325637;0.17666351204538838;0.0;0.11328907958695913;0.0008389578641898748;0.0;0.0032108251256709876;0.0;0.007961892459502582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00949835554006663;0.0001317406556067105;0.0014195177178956675;0.0;0.0
3078;j'ai une peau tres tres clair et la premiere teinte de beige me vas super, je suis contente;0.0;0.0;0.0;0.08151936860787995;0.0;0.0;0.0;0.0;0.0;0.0;0.0014617586019137505;0.0;0.0;0.0;0.0;0.0;0.0;0.004622392631474279;0.0;0.0;0.0;0.0;0.15321468436217736;0.0;0.0;0.11094152194876311;0.0;0.0;0.0;0.0
3079;Pas très fan...;0.0002472531079384844;1.3419321652793042e-05;0.0;0.0;0.0;0.0;0.00028433320979893333;0.0007819899819668854;0.0011456550591671351;0.002124675328209698;1.5001055518362483e-06;0.00018480472676814838;0.0;0.001473715619241126;0.0;0.0;0.0;0.0019002576476069297;0.0;0.0;0.0005540497836621925;0.0;0.0012174902458311034;0.0;0.0;0.003130105748030596;0.0;0.0004775023942727462;0.0013493818624544338;0.002981928797030447
