;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
3130;offert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.337121752865583e-05;0.000306743698559586;0.0;0.0;2.774621151459919e-05;0.0;0.0;0.0;0.0;0.0;0.00028329480189134024;0.0;0.0;0.0;0.0;0.00027238509105151793;0.0;0.0;8.060305300927655e-05;0.0;5.332395557893482e-05
3131;office;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004748882845722531;0.0;0.0;0.0;0.0;0.0;0.0;0.0026324392634989534;0.0;0.0;0.004877399599166013;0.0;0.0;0.0013210499352017905;0.0002782488438424327;0.0;0.0;0.0;0.0;0.0006464040063686034;0.0;0.0;0.003508215956045641
3132;offre;0.0;0.003605289033753208;0.0;0.002334029329748153;0.0;0.008592424048246892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017343165357524553;0.0;0.0;0.001653037194655508;0.0;0.0;0.0;0.0;0.0;0.0017900122569607293;0.00239276649256396;0.008343963001799142;0.0;0.0;0.0;9.830203599187876e-05
3133;offrir;0.0;0.0;0.0;0.0016644109684511843;0.0029811076624468662;0.007156516658024666;0.0;0.0;0.0;0.0;0.007499907256184835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009824389051196591;0.04265319211095409;0.0;0.0;0.14131306802238439;0.0;0.0012772769044290659
3134;oil;0.0;0.0;0.0015908488041878213;0.0;0.0;0.00018011709743645637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009798450248123751;0.0;0.0;0.00877331332616556;0.002827808980272668;0.0002171625623575295;0.0;0.0;0.0;0.0002873485230884892;0.0;2.9904355025776237e-05;0.0007861917531269766;0.0;0.0;0.0;0.0016324151808930789
3135;ok;0.0;0.0;0.0;0.0;0.014058794861538255;0.0;0.0;0.0;0.0;0.0033382176916442272;0.0;0.017122592422225524;0.0;0.0;0.0003900674656441175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027499447003453865;0.0;0.0;0.0032894624046622624;0.0016673298659860918;0.0;0.0
3136;olaplex;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007229120901698938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011046442682239928;0.0;0.0
3137;olfactif;0.0;0.017335922971445913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004135415648478655;0.0;0.0;0.0;0.0;0.0;0.005908233386916222;0.0;0.0
3138;olive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0102875043547899;0.0;0.0;0.0;0.0;0.0;0.0;0.009727771972912703;0.0
3139;ombre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012965400754749723;0.0;0.0;0.0;0.0;0.009168511703362072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3140;ombrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005329416714801621;0.0;0.0;0.0;0.0;0.0;0.0;0.009538119392527964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006139501506533574
3141;ombres;0.0;0.0;0.0;0.0;2.856820654037258e-05;0.0;0.0;0.0;0.0;0.0;0.00011308490540146129;0.0;0.0;0.0019840459704693943;0.0;0.0;0.0;0.002501998613776951;0.0;0.0;3.7086859615831605e-05;0.0005360235900514906;0.0;0.0002604668340388803;0.0;0.007833308977629088;0.0;0.0;8.332030194911345e-05;0.0
3142;ombré;0.0;0.0;0.0;0.0;0.0;0.0;8.760931955731863e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.393693880302401e-05;0.0;0.0012013526509667008;0.0;0.0007033803373069487;3.1237271950382365e-05;0.0;0.0;0.0;0.0;0.00011842612563746147;0.0;0.0;0.0;0.0
3143;omerta;0.0011198371155880182;0.0;0.001554378964114679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013301905879255366;0.0;0.017897898540679337
3144;on;0.0012086040531448983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001534405421781168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005096196168946226;0.0;0.0;0.0008494055265713527;4.3937766337461584e-05;0.00022631906894349355;3.114913931231169e-06
3145;onctueux;0.00028941567083184754;0.0;0.0;0.016550503579257744;0.00878562877363029;0.0;0.0;0.012857299201637029;0.0;0.005899311181690956;0.0;0.0;0.03063452993251157;0.0;0.02541478298444856;0.0;0.0;0.00344663677540613;0.0;0.0;0.0;0.023690191314589663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3146;onctuosité;0.0;0.0006927841767383942;0.0;0.0;0.0;0.0;0.0;4.271071772049226e-05;0.0;5.641621962899126e-06;0.00020312765505824;0.0;0.0;0.0;0.0;0.0;0.0007686266047532154;0.0;2.5899530515327425e-05;0.0;6.83825741335384e-05;0.0;0.0;0.0003536181911329723;0.0;0.0;0.0008886987910572965;0.00034682913185245457;0.0;0.0
3147;ondulation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6183976916050755e-121
3148;onduler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005423995273243975;0.0;0.0;0.0;0.0;0.0;0.0;0.00781700899416551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3149;ondulé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023857435854405284;0.0;0.0;0.0;0.0;0.0;0.0;0.011928995191809857;0.0;0.00300312015514651;0.0010488596920607532;0.0;0.007560847895329302;0.0023687808481251903;0.0;0.0;0.0;0.0;0.002351983510454783;0.0;0.0;0.0012336604976294033;0.0
3150;ondulés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00743228967577304;5.829175719260601e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.467262463038433e-05;0.0010954150846215777;0.0;0.0;0.0;0.0;0.0011542255141293535
3151;one;0.003162516784447308;0.0;0.0017706157806890084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005158323678456993;0.0;0.0;0.0;0.0;0.0;0.0;0.0021280284868268064;0.0;0.0;0.012683813334166896;0.0;0.0
3152;ongle;0.0021848890987005744;0.0;0.0;0.0;0.0;0.0;0.006584547424250106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00309490854265132;0.0;0.0;0.00020592854723288604;0.0;0.0005664243219066843;0.00021020339268095246;0.0;0.016261954738828188;0.001377401532903639;0.0;0.001708594934309166;0.0;0.0;0.0016201417106560714;0.0
3153;onguent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00039402912345574157;0.005168763331006444;0.006149039295874458;0.0;0.0021102844966462324;0.0;0.0003700716224603777;0.0;0.0;0.0;0.0;0.0;0.0003450214293062721;0.0;0.0;0.0;0.0;0.00014979782017329355;0.0
3154;onr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009446078793355897;3.4577825030687354e-05;0.0;0.0;0.0013828304978963774;0.00028535144842288117;0.0;0.0016576901246068032;0.0
3155;onéreuses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009887100822528739;0.0
3156;onéreux;0.0;0.04069529403074671;0.0;0.0;0.0;0.0;0.0;0.009719997321548105;0.011676027091669447;0.0;0.00879892466971384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009173430214599064;0.0;0.0;0.0;0.0;0.0;0.007982606493867126
3157;opaque;0.0008736859649052594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025160726347180917;0.0;0.012850553306234327;0.0;0.0;0.0;0.0
3158;opinion;0.0008090006844960519;0.0014021064330873032;0.0;0.0;0.0;0.0;0.0009504575581688593;0.0;0.0;0.0;0.0014025567698983787;0.0;0.0;0.0;0.0;0.0027846915684799516;0.0;0.0;0.00013012971023553628;0.0;0.0;0.0;0.0;0.003747296297861043;0.0;0.003919183095744595;0.0;0.0;0.0;0.0
3159;opium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024364556104699328;0.0;0.0;0.0
3160;opposé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010511040821303285;0.0;0.00015414418180253008;0.0;0.0;9.050666321541397e-05;0.0;0.00010769984422171397;0.0;0.0;0.0;5.57019180077816e-05;0.0;0.0;2.4718874972236276e-06;0.00015187306094724778;0.0;0.0;0.0;0.0;0.0016099044339667951;0.00022404949898561691
3161;opresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009347575539752266;0.0006928224514866381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029422750088659356;0.0;0.0;0.0;0.0007929481133466281
3162;opter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001523955968931581;0.0;0.0;0.0;0.007379029071353884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037604136625448955
3163;optimal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008630778453664811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017610533338462846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038091104567484345;0.0
3164;opté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011026720636526006;0.0003598085004960939;0.0;0.01093432281749782;0.005820218690725927;0.0;0.00046813511960144025;7.789107633106097e-06;0.0;0.0;0.0;0.01709376240731367;0.0;0.0;0.0;0.0;0.0
3165;opération;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.06291452498741e-06;0.0;0.00016071820371524914;0.0;0.00019924442932441955;0.0;0.0;0.0;0.0;0.00019386270903516673;0.0;1.1909263616938145e-05;0.0;0.0011393820217426415;0.0;0.00043735566188656205;0.00037061816144376994;7.508375703500437e-05;0.0;3.244054563446153e-05
3166;or;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0052915398383314525;0.0;0.0;0.0;0.0;0.0012277913042501487;0.0;0.0007044824047252601;0.0;0.00038191446724032533;8.842182046103913e-05;0.0;0.0;0.0;0.0;0.008470373950893827;0.00461237365766121;0.0020956252672348842;0.0;0.0
3167;orange;0.0;0.0;0.0;0.0014183524900941516;0.0;0.0;0.0;0.0;0.0;0.0;0.020431943089945566;0.0;0.0;0.0;0.0;0.00019659354727171303;0.0035540990560237085;0.025195951626667292;0.0;0.0;0.0;0.0;0.0;0.0;0.0005348589454548406;0.024174693973105413;0.0;0.013999378769142774;0.010860217811978937;0.0
3168;oranger;0.0;0.00039086696143464524;0.0;0.009528451974706531;0.0;0.0;0.0;0.0;0.0;0.0;0.009235174796363104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009961236285942464;0.0;0.0;0.0;0.0;0.0;0.003450972439363477;0.0005666358602952422;0.0;0.0;0.0
3169;orangers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008113444834888019;0.0;0.0;0.0;0.0;0.0;0.0;0.0006976331806586086;0.0;0.0;0.0;0.0;0.0
3170;orangé;0.0;0.0;0.0;0.0;0.0;0.0068025219199846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00772541206710334;0.0;0.0;0.011913406028844007;0.0;0.0006919337410124619;0.0;0.0;0.0;0.0;0.004640882771959971;0.0;0.0
3171;ordinaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001302887857313029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007217890079111623;0.0;0.0;0.0;0.0;0.004674167310411907;0.000190760677281632;0.0;0.0;0.0007158709509673656;0.002160477102217831;0.00032204117296228134
3172;ordonnance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004780102507521196;0.0;0.0;0.0;0.0;0.0;0.0;0.0025194187053703063;0.0;0.0;0.0;0.0008925325997431966;0.0018523071264044551
3173;ordre;0.0;0.0001984530526694937;0.000444254389316562;0.0013658139475952215;0.0;0.0;0.0;0.0;0.0009913675978622703;0.0;0.0;0.0;0.002151975639801274;0.002737428903038243;0.00014169602081261554;0.0005486754709087866;0.0;0.0004386646549972197;0.0;0.0;0.0;0.0;0.0;0.0;0.0065624080013918125;0.0004903273324807292;0.002262064026926496;0.0;0.0;0.0
3174;oreal;0.012867891025253103;0.0;0.006042725527241803;0.0;0.0;0.013824103886087697;0.010686096262014206;0.026224665942495555;0.0;0.0;0.0;0.04403776194282624;0.0;0.028823633745558616;0.0;0.016329856090573757;0.0;0.03723476988325849;0.0;0.009519682963038833;0.0;0.0;0.0;0.0;0.0;0.0013626910638341884;0.0;0.0;0.0035396693442277375;0.06963978363141982
3175;oreiller;0.0;0.0;0.0;8.418748281715449e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.676932660295766e-05;0.0;0.0;0.0;0.0006232009922296802;0.0;0.0;0.0;0.0;0.0;0.0;0.00035169584773088436;0.012234733593793637;0.0007078942647101376;0.0;0.0003265251974443188;0.0;0.0006664513372175583;3.293941095647475e-05
3176;oreilles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010355062600763186;0.0;0.0;0.0;0.0;0.0;4.465106689574394e-06;0.00016212607706112467;0.0;0.0;0.0056388471625208525;0.0;0.0;0.0;6.0004734742188e-05;0.0
3177;organiser;0.0;0.0;0.0007579812242776233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027372585668938767;0.0077058020559479445;0.0;0.0;0.0;0.0004253870159814532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3178;organisme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011051843146304367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007469230225166896;0.0025574203716767024;4.29992590896163e-06;0.0;5.886366321593298e-05;0.0006888238865359713;0.0;0.0;0.0;5.1556393090183856e-05;0.0
3179;oriental;0.0;0.0;0.00018922041251180234;0.0;0.0;0.00012973727399378425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.595581419861151e-05;0.0;0.0;0.0007232335915897869;0.0;0.0;0.0;0.011861129309737014;0.0;0.0008504568511653473;0.0;0.0
3180;orienter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018596814228558325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015091075976094858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3181;origina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.987760953094918e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007908402601193588
3182;original;0.004837123305479309;0.003614896891151835;0.02302818551066272;0.0;0.0;0.0;0.0016036214170635468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013313505945630745;0.0;0.0;0.034370396422917684;0.0;0.005405235945317954;0.0;0.0;0.05072215051067255;0.0;0.0003467548004687849;0.0;0.018273941761613257;0.0;0.00957585521870622
3183;originalité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009873580426505905;0.0;0.004439498854317757;0.0;0.0;0.0;0.0
3184;origine;0.0;0.002546437909055805;0.0;0.002311744502534663;0.0;0.0;0.0;0.0;0.0025925036590107894;0.0;0.008321031749409631;0.0016823986624266872;0.0;0.005775147663251857;0.00042656387023187574;0.025873802554882464;0.0;0.010207061739016542;0.0;0.0021761949088991775;0.0;0.0;0.0;0.0;0.00845232970329083;0.0058011869983335945;0.009965623177519919;0.0007770224053813301;0.0;0.0
3185;orix;0.0;0.0;0.0;0.0;0.0003705031724581066;0.0;0.0;0.0;0.0;0.0;7.622883280870437e-05;1.9888997119195907e-05;1.275468330986836e-07;0.0;0.0;0.0021594436532575536;0.0;0.0;0.0;0.0;0.00018954573579335667;0.0;0.0;0.0;1.2838406587542173e-05;0.00017142997439105963;3.608638111436695e-05;0.000571408291711975;0.0;0.00028955396443200925
3186;orofluido;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015585748188585841;0.0;0.0;0.0;0.0;0.0;0.01379444860562759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3187;orthodontie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.189828993116014e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.2793571622278465e-05;1.0660957850123383e-05;0.0;6.679133212150058e-06;0.0;0.0
3188;oréal;0.0020258067245171375;0.0;0.012340528092587231;0.022548167323822196;0.0;0.038610219528534;0.045910991691689974;0.0;0.008550727756097883;0.012605421160659902;0.0;0.0008071576282951047;0.0;0.046327125693005615;0.0;0.03466066417979153;0.01012118642727251;0.08114817085801197;0.0065708451466267625;0.008578250789315728;0.018638982607720577;0.0;0.0013828650588602576;0.0;0.0;0.0028980636753211083;0.0;0.0;0.0;0.22041636558539965
3189;os;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024611655379431444;0.0;0.0024260013673650404;0.0;0.0;0.0;0.0;8.556485622557214e-05;0.0;0.00018697207300221382;0.0;0.0;8.976059195772016e-06;0.0;0.0005696611296062463
3190;ottimo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6183976916050755e-121
3191;ou;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.801545826915944e-05;0.0;0.0;0.0;0.00047721400936516457;0.0;0.00014139403617139217;2.0701468357540038e-05;0.0;0.0;0.0;0.0;3.4401328849185457e-05;0.0;0.00017654676559059765;0.0;0.0002606574361186322;0.000802136720993502;3.953532694887143e-05
3192;ouais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030070620677405267;0.0;0.004113495127040892;0.0001709680075577407;0.0;0.0;0.0;0.001063853997036084;0.0;0.0;0.0;0.0006550958691407963;0.0;0.0;0.0;0.0;0.0;0.0;6.497789936672935e-05;0.0;0.000961692902690979;0.0
3193;oubli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022804502251767005;0.0;4.608275091015199e-05;0.0;6.788326551539134e-05;0.0;0.0;7.756003178319635e-05;3.7084500672044043e-06;0.0003151214213593865;9.777458104484705e-05;0.0;9.622450675427393e-05;0.0;9.493229796680128e-05
3194;oublie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020467079331459642;0.0;0.0;0.0;0.0;9.199393495904963e-05;0.0;0.0;0.0;0.0;0.013895532078334997;0.0;0.00019453756865789787;0.0;0.0074352351457248125;0.0;0.0
3195;oublier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002065704687127098;0.0;0.0;0.0;0.0;0.0;0.006226136656140492;0.0;0.004050218385165165;0.0010920726091623186;0.0;0.0;0.0;0.0;0.0;0.0023395611270301216;0.0005734523311369697;0.00014351050775581763;0.005202116970776252;0.0011852363188128313;0.011052324671990113;0.0
3196;oui;0.01717072979113115;0.015007244835913232;0.0064988578993481405;0.0;0.0;0.007641400820909415;0.0;0.000774232064691354;0.0014464737835329278;0.0;0.0;0.0025927264231879825;0.0;0.0;0.0;0.0;0.0;0.027311092529877536;0.0;0.0;0.0;0.0;0.014584504945062695;0.0;0.0;0.0005368597475309991;0.009987339003058418;0.0072965831094494865;0.0004900725205058729;0.0
3197;ouster;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005918930963996925;0.0;0.0;0.00938243018903127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3198;ouverture;0.0;0.0;0.0023409565136677537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013262937498755309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013375179449038462;0.0;0.0;0.011158149055162608;0.004429672015198635;0.004648460858799321;0.0
3199;ouvrir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020224463566461824;0.0;0.0;0.003155484646800428;0.0;0.0;0.0;0.05697435680568545;0.006325697842008547;0.0046590448973090216;0.0;0.0;0.0;0.0071056817243928165;0.004717559228577377;0.0;0.0014798455282404503;0.0;0.026207361206136877;0.016774962616633592;0.001190374070575063;0.008928942953674232
3200;ouvré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005716793927282365;0.0;0.006358902776466632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020119335209053398;0.0001381313179529157;0.0;0.0
3201;ovale;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015798755024089373;0.0;0.0;0.0;6.960469838139923e-05;6.577119599431949e-05;0.0;0.0;3.901603391949697e-05;0.0012238290801909308;0.0;0.001219398794755023;0.00017236109849031356;0.0003732169293184502;0.0;0.0;0.0;0.00022716530343521013;0.0;0.0;2.2342080861540012e-05;0.0
3202;ox;0.0;0.0007021748210147821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005771348254807866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009777119264947643;0.0;0.0;0.0;0.0;0.0
3203;oxydant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6183976916050755e-121
3204;oxydation;0.0013820193038819558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005208537972804647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005776788951761357;0.0;0.0032526283571353287;0.0;0.0;0.0;0.0;0.0015936617889988338;0.0017289674832167866;0.0;0.00022191485107022588;0.0;0.0
3205;oxyde;0.0;0.0;0.0;2.50494517112516e-05;0.0;5.2925352308495705e-06;3.050468478222935e-06;3.701474455957249e-07;0.0;0.0;0.0;0.0;0.0;2.729440934708555e-05;3.0988180280734387e-06;5.1652757132361655e-05;2.6562720039844803e-05;0.0;0.0;1.4849856995683888e-05;0.0;0.0;1.70741988736607e-05;4.1293017310368246e-05;0.0;1.8812892651515292e-05;6.985500217775619e-05;0.0;1.857221073071333e-05;0.0
3206;oxydent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022657933650059485;0.0;0.0;0.0002527763446836393;0.0;0.0001906037348125465;0.0;0.0;0.0;7.699467067772538e-05;0.0;0.00030756148318630193;0.0001734975270422164;0.00021129422900750697;0.0;0.0
3207;oxyder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016411908574394053;0.0;0.005540183076756899;0.00011914195062218628;0.0;0.0;0.0;0.002600910228746421;0.0;0.004688017635356572;0.0;0.001591047789300259;0.0;0.0;0.0;0.0;0.001539411648663952;0.0012406455622008764;0.0;0.0;0.0002506349949600953;0.0
3208;pack;0.0006639340949580675;0.014232613683308156;0.0013792493891575215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013259489128374848;0.0;0.0;0.0;0.0;0.00010818338699930813;0.0;0.0;0.0042753990355655835;0.0058448297068957105;0.0;0.0;0.0;0.0;0.0005691549713787385;0.0005853703769789482;0.0;0.0;0.0;0.007092833692597053
3209;packaging;0.0;0.005054701493135794;0.00867341971916721;0.003112984091796921;0.0;0.001586238107032831;0.0122811846906972;0.0;0.005795978946856327;0.0;0.011344724777394288;0.0;0.0;0.0;0.0;0.0063365175395138345;0.0010646100899887163;0.0;0.0;0.0023923228617832794;0.05870777404017309;0.0;0.0;0.0;0.0;0.027802762343627083;0.01465214786881977;0.04439017600579899;0.01595758841331246;0.0037009834205279893
3210;paco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.176517511938863e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008075835486334114
3211;paille;0.0;0.0;0.0;0.0;0.0;0.0012368919220824368;0.0;0.0036768775516398716;0.007683145896391447;0.0;0.004086713743017025;0.0;0.0005153191152627147;0.0;0.0;0.0;0.000346817133283521;0.01578638989812564;0.0;0.0;0.0;0.0;0.0;0.0;0.0053106710208826536;0.0;0.0;0.0;0.008659696721845439;0.00488924379303872
3212;pailleter;0.0;0.0;0.0;0.0;0.010272144275245846;0.0;0.0;0.0;0.0023395874379101;0.0;0.0005338888628355908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007885335440533238;0.0;0.0029810748450848656;0.0008068989137746444;0.0009265572591871957;0.0;0.0004341315149520572;0.0;0.0
3213;paillette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002255905478548247;0.0;0.0;0.0;0.0;0.0;0.0;0.007109480289449564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028823744893664636;0.0016530319962350004;5.9650901675120026e-05;0.0;0.0;0.0;0.000660551287891266
