;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
2767;manipuler;0.0;0.0;0.0025598845007934697;0.0;0.0;0.0;0.004849150806180928;0.0;0.0;0.003822395435625825;0.0;0.0;0.0;0.0;0.007886701621562539
2768;manière;0.0008694332059738607;0.0;0.0004583881271422735;0.006337030396987702;0.0;0.0;0.0007117910390139072;0.0;0.006978085382550327;0.0010769483585662714;0.0016211353391304849;1.313472337520195e-05;0.0;0.0035409632746075752;0.002985146185598919
2769;manque;0.0;0.0229600374892988;0.0007382337474055835;0.000603939154498014;0.0;0.0;0.014549144480290184;0.0;0.0;0.0;0.008005915845939744;0.0;0.0022086892295684188;0.0;0.014889953168845758
2770;manquer;0.0;0.0034333743909254455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008797467190662326;5.1058676871037936e-05;0.0;0.0;0.0
2771;manucure;0.0;0.00013764463120539424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030678646960970975;0.0;0.0008333754287112684;0.0004942633194051432
2772;maquillage;0.0;0.0;0.0;0.03716144569898983;0.002460699200124425;0.0;0.04205877119207415;0.0;0.05897714053850542;0.0;0.017517212213849755;0.0;0.025582819290615087;0.0;0.03741901351440088
2773;maquille;0.0;0.0;0.0;0.00047132364665868786;0.0;4.840330981452323e-05;0.0;0.0;0.00022673989965640932;6.135749198042495e-05;0.000458397367368638;0.0;0.0;0.00010991509670907812;0.00022342062274989134
2774;maquiller;0.0011911680417380022;0.0;0.0;0.015899708030951643;0.0;0.0;0.0022578363898572216;0.0;0.005751818897558399;0.0;0.0023415802168695096;0.00028377228990451663;0.0;0.001437101919628404;0.0030445601217233185
2775;marc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.644718984910753e-05;7.398506416756697e-06;0.0;5.200126112495737e-06;0.0001220356696864519;0.00047103667437912864;5.905394449749487e-05
2776;marche;1.6352228297588687e-05;0.0016171852534869855;0.0;0.0;0.009157290218953403;0.0;0.003076306841672704;0.00015801865785670602;0.009396695003797986;0.0;0.024763441724178138;0.004881360931694584;0.0;0.009430101629396913;0.0036633918755238975
2777;marcher;0.0;0.0;0.0;0.0;0.0;5.041555186204915e-05;0.0;0.008868425650491599;0.0002620660754377736;6.542129629957333e-05;0.007434446038339021;0.0;0.0;0.004019885850231398;0.00022862179168258055
2778;marché;0.0;0.016484723371806127;0.0007565189084608304;0.0;0.0;0.005541963365145402;0.0008990713499120067;0.0;0.010414763372902048;0.004075980770244746;0.001012879819018023;0.0;0.0014132010683756955;0.022726421394414227;0.0
2779;marge;0.0;7.886426183547719e-05;0.0;0.0;1.2170475167410436e-05;4.318303286883335e-05;0.0;0.0;2.8379801980167287e-05;2.197441019544731e-07;0.0003212440336727132;0.00011588796058476861;0.00017192190758676823;0.0002876626137463478;0.0001496289821653147
2780;mari;0.003537339164775727;0.0013637093978497103;0.01745914088927707;0.0;0.0;0.006894309518798335;0.0;0.004267807657835632;0.00557162037854166;0.0;0.015428882508179597;0.0006190749939922617;0.0;0.011012314907416445;0.004531142425511353
2781;marie;0.0;0.0;0.0;0.007091341525715145;0.0;0.0;0.0;0.0;0.0;0.0;0.0005913780081792671;0.0;0.0;0.0;0.0009676184351018214
2782;marine;0.0;0.0;0.014606835465325697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006619092224569604;0.0;0.0;0.0;0.0
2783;marionnaud;0.0011861749305586463;0.0;0.0;0.0009183148443465274;9.837936615841656e-05;0.0004590928486867631;0.005919251805006066;0.0;0.0;0.0;0.002211388958935037;0.00028650913161727004;0.0025558461209928764;0.003501956141933734;0.0005351601828829212
2784;marketing;0.0;0.0;0.0;0.0005145096700959336;0.0;0.0;0.0;0.0;0.00045140472018209156;0.00022095363587073058;0.0005511756046936164;0.0;0.0;0.0010377602421819557;0.0001935523240753075
2785;marque;0.008331192799292937;0.07135538503551235;0.0035268776017628282;0.0;0.0;0.0231974964061157;0.01500307916640242;0.0;0.0;0.0;0.015102665635187928;0.0;0.0009501380805763172;0.19837604726003888;0.015409776220696059
2786;marquer;0.005129611595487586;0.012888205718635665;0.0;0.014868597386677285;0.0;0.0023147451533816516;0.0;0.002903007986023626;0.0068143288434355746;0.0005509812875655138;0.0038790638192621072;0.0;0.0029246905056294088;0.0036432179435194746;0.009078784414073879
2787;marques;0.005109821646387358;0.0;0.0;0.0026804638918372947;0.0;0.0;0.00025897376488618706;0.0021671779674346373;0.0;0.0;0.0020360700295823193;0.0004585292942336753;0.01103089412026587;0.011132096753747647;0.0025226753625737282
2788;marron;0.0007881961703975693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035104606492578655;0.0;0.0;0.0006910025796125122;0.001394907468917343
2789;mars;0.0;0.0;0.0;0.0035953427398076002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0053293664740852445;0.0;0.0
2790;martinique;0.0015632691760963063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002043867863210151;0.0;4.413040050208126e-05;0.00026850453839987;0.0
2791;maryline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022833078914174889;8.088055424847415e-05;0.0013040881606007082;0.00013980825955110823;0.0;0.00039836958591489037;0.0012178791200967605
2792;mascaras;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017003666240720012;8.613108786113329e-06;0.0005288353963209722;0.0;0.00011684849976158657;0.003416470581077824;0.0010186784017048233
2793;masculin;0.0;0.0022962360741696883;0.001563428054375832;0.0;0.0;0.0;0.0;0.0;0.003244325554149806;0.0;0.003901572083808686;1.4811554320409946e-05;0.0;0.0;0.0
2794;mask;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8112957427926013e-108
2795;masquant;0.001017424592824489;0.0014457544318373977;0.0;5.844000220750973e-05;0.0;0.0;0.0009413848249318835;0.0;0.0;0.0;0.002230711055469828;0.0;0.0;0.0;0.0
2796;masque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2818734567495442;0.0
2797;masquer;0.0;5.674588597417491e-05;0.007737252221772683;0.0035789107419633933;0.0;0.0;0.0;0.0;0.001864276775874437;0.0002205139653974052;0.0014532555382376431;0.0;0.0;0.0045362215520815905;0.0007803398249305475
2798;masques;0.0;0.0;0.0;0.0;0.0;0.004431417720695312;0.0;0.01343419877488616;0.009765322304295299;0.0;0.0;0.0;0.0;0.008313466060140218;0.0
2799;massage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015092963239180596;0.010378574349774858
2800;masse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004209213297560205;0.005437515664037711;0.0;0.0;0.0;0.0;0.011195715881478094
2801;masser;0.000553098545396023;0.0;0.005267913577052492;0.0037553863192486265;0.0;0.0;0.002476114030722464;0.0;0.0012819318273343458;0.0;0.00043597349668321683;0.0;0.0012147608761450689;0.0020114689510687548;0.010027898692106902
2802;massue;0.0009640662845331234;0.0;0.0;0.0;0.0;0.0;0.0;0.001966851880636395;0.00014125000068415788;0.0;4.125086026382353e-06;0.0;0.0;0.0;0.0
2803;mat;0.009048991605915309;0.0;0.0;0.06756422722480121;0.0;0.0;0.0;0.0;0.0;0.0;0.013917444510151781;0.0;0.0;0.0;0.01931487269990946
2804;match;0.0;0.0;0.0;0.0;0.00019665099703358027;0.0;0.0;0.0;0.00041102249625543327;0.0003978550783760433;0.004534696434144258;0.00046784977957720054;0.0015810151010285298;0.00011447021550326521;0.0
2805;maternel;0.0;0.0;0.0;0.0;0.0002251600610191672;0.0;1.976094496631813e-05;0.0;0.0;0.0;0.00044174670648708397;0.00038835393022413695;0.0002115513928074769;0.00032075831536979314;7.750475756081275e-06
2806;matifiant;0.0;0.0;0.0;0.004104979480346466;0.0;0.0;0.0;0.0007891668294135122;0.00893052386358446;0.0;0.0;0.0;0.0025400778468965377;0.0;0.002401322255572579
2807;matifiante;0.0;0.0;0.0;0.005560072814584414;0.0;0.0;0.0;0.0;0.004011683769752418;0.0;0.000557507989671962;0.0;0.0;0.0;0.002657798291192605
2808;matifie;0.0;0.0;0.0007603894623411262;0.0019376508423039447;0.0;0.0;0.0;0.0;0.0;0.0;0.0005497538738215432;0.0;0.0;0.0009269654641165001;0.00045606654140236216
2809;matifier;0.0;0.0;0.0;0.023941917511458397;0.0;0.0021215132294570764;0.0;0.0;0.0;0.0031786734027388396;0.004499469597981425;0.00233136479015346;0.0;0.0;0.01980960655800824
2810;matin;0.001742428647573246;0.0;0.0;0.025726755484534986;0.0;0.007549151234491372;0.0;0.0;0.014450876232192803;0.0;0.0010466960869414785;0.0;0.0;0.01703447710290065;0.031045294451801955
2811;matins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.942415691980674e-06;5.9150689214655155e-06;0.0;5.415912799151233e-06;7.853431062240352e-06
2812;matinée;0.0;0.0;0.0;0.0;0.0;0.02194025062595211;0.0;0.0;0.0;0.0;0.0042260890026177365;0.0;0.0;0.0;0.0
2813;matière;0.0;0.0;0.0;0.007867741096266779;0.0;0.0;0.0;0.0;0.0;0.004534904485549716;0.000642563108383566;0.000139893487085012;0.006158754412782159;0.0016271901809713262;0.012168657549220868
2814;matte;0.00045593435295357085;0.0014245086019235177;0.0;0.0031100866982823666;0.0;0.0;0.0004596732706149221;0.0;0.0;0.0;0.0018955376769263026;0.0;0.004289015829991106;0.005322810419176359;0.0003125734248616111
2815;mature;0.0020554021295006004;0.0;0.0;0.03783168970137721;0.0;0.004077313494288378;0.0;0.0;0.0012449339790891814;0.0;0.006999207034867091;0.0;0.0003197679892713618;0.0;0.0
2816;matures;0.00514690858891173;0.0;8.943832153388297e-05;1.166319001297765e-05;0.0;0.01750857897893665;0.0;0.0;0.0;0.0;0.00905234600024015;0.0;0.0005094913166517801;0.0;0.0
2817;matériel;0.0;0.0;0.0;1.1202606919152542e-05;0.0;2.3053482717690574e-07;2.94702532474777e-05;0.0;4.212280690638733e-06;5.9702148340296256e-05;9.759248918638173e-05;3.278552561961221e-06;2.9107687043681923e-05;5.776183379397423e-05;0.00012695812529493576
2818;maus;0.0;0.0;0.0;0.013247965321378999;0.0;0.0;0.0;0.0;0.014987806777466854;0.0;0.0;0.0;0.0;0.0;0.0
2819;mauvais;0.006777299899887866;0.01822458396326034;0.010176649855403858;9.703315417231386e-05;0.013861407254644117;0.0;0.00605795886852758;0.0;0.0;0.0;0.0073614168001335184;0.0019852051732291887;0.0023701514054983246;0.010278229413257471;0.004040733892970872
2820;mauve;0.0014925777049346579;0.0013961755790171777;0.0;0.0;0.0;0.0;0.0029769098758564384;0.0;0.004108349229281927;0.0002384960628119118;0.0016426446820509873;1.882625304599627e-05;0.0;0.0;0.0
2821;max;0.0;0.0;0.003869342888594942;0.0;0.0;0.0;0.0;0.0;0.0;0.002599587643860974;0.001076587106445959;0.0;0.0;0.00118173777679979;0.0021054669031386856
2822;maximizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004509498363762647;0.0;0.0;0.00035764623139205475;0.00039517891011317795;0.0;0.0
2823;maximum;0.0005961252220286756;0.0;0.007388341646239006;0.0;0.0;0.0;0.0;0.0;0.0035283606841372;0.003197705015757232;0.015559429319901737;0.0;0.0;0.008244721442052806;0.0007809183753254131
2824;maybelline;0.0;0.0;0.0;0.0;3.0509546269610606e-06;0.0;0.0;0.0;0.0;3.66627700618041e-06;0.000315906722436298;2.78117130226829e-05;0.0;0.0002944438785680361;0.00030604811675037093
2825;mcit;0.0;0.0;0.0;0.0;0.0;0.0;5.844013777262333e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0006089672979539728;0.0008018306374193261
2826;mdrrr;0.0;0.0;0.0;0.002307470325984514;0.0;0.0;0.0;0.0;4.197158026421242e-05;0.0;0.0;1.0148298194915854e-05;0.0012170872583435995;0.00016660114391559897;0.0
2827;mea;0.0;0.0;0.0;0.0006725987117082834;0.0;0.0;0.0;0.0;6.333655369765048e-06;0.0;0.00014407630643659442;0.0;5.745289508861049e-05;0.0011429632318560434;0.0
2828;mec;0.0;0.0;0.0;0.0;0.0;0.0;1.8759334877819076e-05;0.0;5.747254033822453e-05;3.509336763189318e-05;0.0005637290174568926;0.00023597032829004248;7.724662873297363e-05;0.000241580322746475;2.3745431697624033e-05
2829;meche;0.0;0.0;0.0;0.0;0.0;0.01656519714473877;0.0;0.00042476935850905396;0.013333679279902278;0.0;0.0027412361048083653;0.0;0.0;0.0;0.0
2830;meches;0.0004683189218531057;0.0;0.0;0.0;0.0008032130850477322;0.015516634291249706;0.0;0.0;0.006849345242005617;0.0;0.006887787076131309;0.0014263882734876353;0.0037239483634844786;0.013293445086922718;0.0
2831;meché;0.005808181479699356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016383778297795182;0.0;0.0;0.0;0.009403631859608935;0.0
2832;mechés;0.0;0.014427679534910053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001448238720606336;0.0005601002117772833;0.0;0.0;0.001135560585867339;0.0
2833;mediocre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003772661399012513;0.00018902288011042622;0.0014876643273313314;0.0;0.0;0.0003444392631794468;0.0004830892287604219
2834;medium;0.0;0.0036638167691226604;0.0;0.005222459088569897;0.0;0.0;0.0;0.0;0.0;0.0;0.0022332296985290265;0.0;0.0;0.0;0.0020972766694405355
2835;meilleur;0.0;0.060189856624301236;0.0;0.0;0.0;0.0;0.0;0.0;0.045869442904389254;0.0025663105375099563;0.017102958157701374;0.0;0.0;0.1979948056363613;0.0
2836;men;0.001117198147603466;0.00437857115155343;0.0;0.007320557676063647;0.0;0.006030673485131684;0.0;0.0;0.0;0.0;0.0;0.000627888918017097;0.0006449303282135451;0.005595030109779059;0.000812288954739512
2837;mensonger;7.2843404242559555e-06;9.048051480857544e-05;5.0851966106758346e-05;0.0;0.00010290354288363698;0.0;1.5018894891085687e-05;0.0;0.0;0.0;7.37759567252687e-05;0.0;2.3567142183622158e-06;0.0001241690523503486;7.818420208128409e-06
2838;mensuel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031474012116975204;0.0;0.0;0.0;0.0011213999855373285
2839;menthe;0.0025684400321733013;0.0;0.0;0.006664653207860266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2840;mentholé;0.0;0.0;4.160352931127439e-05;0.0;0.0;0.0;0.0;0.00017660906848510622;0.0;0.0001483014285299651;0.0;0.0;0.0;0.0;0.0
2841;mention;0.0;0.0;0.0;0.0;5.001432727303751e-05;0.0;0.0;0.0;6.0290844945961296e-05;3.866600395130015e-05;0.0001676870920112077;0.00026678329733674424;0.00034210147291490346;0.00044897567059591474;0.00015054018173745812
2842;mentionner;0.0;0.0;0.0;0.0;0.00020827423580382833;6.14873643783551e-05;0.0;0.0;0.0019016643365601996;0.0;0.00026331682972301874;0.0005910425096901416;0.0;0.00030361702828226873;0.0007868844054342139
2843;mentir;0.0;0.0;0.0;0.0;0.0;0.0;0.0010196323942253565;0.0;0.0004553766971605297;0.0;0.0;0.0;0.00024229574622123797;0.005798456841353271;0.0
2844;menton;0.0;0.0;0.0;0.0017342009731235054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001205095383818452
2845;mer;0.0011688551366946332;0.0;0.0019851067893681944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01551484319830863;0.0
2846;meraviglioso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.841328407462463e-108
2847;merc;0.0;0.0;0.00020561965597918312;0.0;0.00020278744876618446;3.9282582551456436e-05;0.0;0.00023502187632375827;0.0012695660316047463;0.0;0.0010429530332996238;0.0007070712714548298;0.0;0.00018518925653556416;0.0
2848;mercredi;0.0;0.0;0.0;0.0;0.0002270796758177842;0.0;0.0;0.0;0.000745493789047562;0.0;0.0004898330665254921;0.0003901334351882538;0.0;0.002094000500999912;0.0
2849;merde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.841328407462463e-108
2850;merveille;0.0;0.004005534670497468;0.011040477309382535;0.0;0.0;0.0;0.0;0.0;0.0013917940862971405;0.0;0.005463523362698476;0.0024758060515987007;0.0;0.016594277395029205;0.006672724894673055
2851;merveilles;0.0;0.0;0.00015614417658276551;6.696931350784921e-05;3.796689855015041e-06;4.3186134271986185e-05;0.0;0.0;0.0;0.0;0.000777019469943292;0.0;0.0;0.0;0.0007481574763728936
2852;merveilleusement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029860131092444425;0.0;0.0
2853;merveilleux;0.0;0.0;0.019510270977206225;0.0;0.0;0.0;0.0;0.00753839526922719;0.0;0.0;0.0012698670612578497;0.0024765801219099937;0.0;0.002842634153641731;0.0
2854;message;0.0;0.0;0.0;0.0;7.855952681707548e-05;7.081418682189631e-06;0.0;0.0;7.181991771631269e-05;1.0949281157436244e-05;0.00027761638454100847;0.0003352215444574815;0.0;0.0006846005680977223;0.0
2855;mesurable;0.0;0.0;0.0;0.0013534997949178635;0.0;0.0;0.0;0.0;2.5938597307010085e-05;0.0;0.0;5.492107179339043e-05;0.0018106487623678442;1.319407950661368e-05;0.001678706585636079
2856;mesure;0.0;0.004761825925667149;0.0;0.0005934913773647678;0.0;0.0;0.0;0.0;0.0;0.0;0.001144779310344657;0.0004701570537987519;0.0;0.003818207785702652;0.003784656417732523
2857;met;0.0;0.0;0.0;0.00040957238408235156;0.0003557140071101256;0.0039696842728750865;0.0;0.0027892356516764764;0.0;0.0;0.0018330158998014733;0.0;0.0;0.0011485987400155556;0.0010243039870961555
2858;metalliques;0.0;0.0;0.0;0.0;0.0;0.0038715528329711477;0.0;0.0;0.00018793815496579347;0.0;0.00042370428084248464;0.0;0.0;0.0008006231227429443;0.0
2859;methacrylate;0.0;0.0;0.0;2.5625340898785874e-05;0.0;1.310335696838782e-05;2.856572431484579e-06;0.0;2.7992446378412927e-05;2.126204692626328e-05;0.0;0.0;0.0;0.0002978356478975254;0.0
2860;methyl;0.0;0.0;0.0;2.5625340898785874e-05;0.0;1.310335696838782e-05;2.856572431484579e-06;0.0;2.7992446378412927e-05;2.126204692626328e-05;0.0;0.0;0.0;0.0002978356478975254;0.0
2861;methylchloroisothiazolinone;0.0;0.0;0.0;0.0;0.0;0.0;5.844013777262333e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0006089672979539728;0.0008018306374193261
2862;methylisothiazolinone;0.0;0.0;0.0;0.0;0.0;0.0;5.844013777262333e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0006089672979539728;0.0008018306374193261
2863;mets;0.0;0.015851778620077694;0.0;0.007577462162723112;0.001155956922283197;0.0;0.003956810460692989;0.0;0.0002575456122006435;0.0;0.003536202623195609;0.0;0.007122763591246409;0.012953639643442138;0.013996630222640537
2864;mettais;0.0;0.0005141006539194706;0.0;0.0040212020064917635;0.0;0.0;0.0;0.0;0.0024917797509663936;0.0;0.0004731146435233204;0.00010648492842791259;0.0;0.004380240367327443;0.0004573267739916042
2865;mettrai;0.0;1.523916142234268e-05;0.0;2.0448852285405524e-05;0.0;5.409252753984816e-06;0.0;0.0;0.0;1.2730918476991715e-05;0.00023076468611835614;1.5209771148781554e-05;3.8401343250360265e-05;0.00022616915618447513;0.00014234996715855772
2866;mettre;0.015591825607461583;0.0;0.0;0.012789276622017924;0.0;0.0;0.0;0.0;0.0;0.0;0.031852289525454346;0.0;0.0;0.16917163389686632;0.2742032506030666
2867;meulière;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
2868;mi;0.0;0.0;0.0;0.0;0.003853080132694204;0.0;0.0;0.0;0.004268354892372484;0.002580900586307709;0.0;0.0;0.0;0.0;0.0002110042520242657
2869;mia;0.0;0.0;0.0;0.00365620399380872;0.0;0.0;0.0;0.0;1.9832577072257024e-05;3.472636068829081e-05;0.0003536961519781657;0.0;0.0;0.0;0.0
2870;micellaire;0.0;0.0;0.0;0.0006828440053891941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000531430841755299;0.0010517809795937301
2871;micro;0.0;5.634664917059878e-06;0.0;0.0;0.0;0.0;0.0;0.0;8.234417866232346e-05;0.0;0.0;3.260075179312466e-05;0.0;0.0010698943927764971;0.0004812287198305513
2872;microcirculation;0.0;0.0;0.0;0.002153501944764127;0.0;0.0;0.0017243147544596246;0.0;0.0;0.0;1.649549657654554e-05;4.7479710492153274e-05;7.307203938831322e-05;0.00035116377403120343;4.987714580618327e-05
2873;midi;0.0004990543496306535;0.0;0.0003429639585989702;0.0;0.0;0.0;0.0;0.0;0.001667580104646817;0.0;0.0007175599658074575;0.0;0.0038104039447165463;0.004106538559776684;0.0
2874;miel;0.0;0.0032411758236325036;0.0007201861447307214;0.0;0.0;0.0;0.002179619302058675;0.010859477579562828;0.0;0.0;0.0;0.0;0.0;0.009549978152379726;0.0
2875;mieux;0.010639445134919597;0.009630405747677954;0.0004461190716176231;0.0040489515739379756;0.013148350418618922;0.0;0.0014754426582760216;0.0032620959138013102;0.0442443057733688;0.0;0.01243797840379575;0.010651663142868804;0.00976071801558858;0.08597302705879639;0.012432497751457551
2876;mignon;0.0;0.0032576124535241085;0.0032090306092948466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017978723690802197;0.0;0.0;0.0;0.0
2877;migon;0.0;0.0;0.008734827173485483;0.0;0.0;0.0;0.0;0.012783808626216817;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2878;milieu;0.0;0.0;0.0007441316919819077;0.002803812605193174;0.0;0.0;0.0016247830015819634;0.0;0.001310500825473393;0.0;0.006738537860247627;0.0;0.0;0.0006888566596506241;0.003114903901259762
2879;millilitre;0.0;0.02464208197806852;0.0;0.0001825218000298417;0.0;0.0;0.0;0.0;0.002673944291701482;0.0;0.0036438497851011436;0.00043439012695788745;0.0016577953240225888;0.010419632839055198;0.007160164295789385
2880;millimètre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011360643640001002;0.0;0.0010945263584184036;0.0;0.0;0.0010624658034609224;0.000775693315360209
2881;million;0.0017943375090930856;0.0;0.0027726595263320337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002224270811883349;0.0;0.0;0.0;0.00026890009445016425
2882;minable;0.0;0.0007185035097797468;0.0;0.0;0.0;0.0;0.0020157025467914197;0.0;0.0001138572957421532;0.0;0.0;0.0;0.0;0.0003068379158843865;0.00012181645779947811
2883;mineral;0.0;0.0;0.0;0.003805710925637512;0.0;0.00015918634250380957;0.0;0.0;0.0;0.0;0.00022712276952687802;0.0;0.0;0.0006332776051350834;0.0
2884;mineraux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010194423688469843;0.0;0.0;0.0;0.0;0.0;0.008070666706603932
2885;minet;0.0;0.0;0.0;5.9432027280965386e-05;0.0;0.0;0.0;0.0;1.4054267174656876e-05;0.0;0.00016158618513329383;0.00012017430667835378;1.351600928727646e-06;0.0006052379653180812;0.0
2886;mini;0.0;0.0;0.0;0.0;2.7817499265626523e-05;0.0;0.0;0.0;0.00444666399221937;0.0;0.0001857527664581733;0.0005972926796958242;0.0003371712263448956;0.0004540624768033195;0.0
2887;minimaliste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003910080408629429;0.00024265425771708858;0.00416825768022153;0.0;1.874232694617173e-05;0.00023030386884015732
2888;minimum;0.0;0.0;0.0;0.0;0.0042476944859449585;0.0;0.0;0.0;0.00493288097154201;0.016499119772470563;0.004461310526126154;0.0;0.0;0.0485940475024395;0.01155784960505273
2889;minoxydil;0.0007707791771958519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002134093382636394;0.0;0.0;0.0;0.0;4.18396719070671e-05
2890;minute;0.0;0.0;0.0;0.0115651197197432;0.0;0.0;0.005895582706102851;0.005280182880949585;0.0;0.008140629191186289;0.02329180700120709;0.0007743893590188264;0.0;0.0317193003957363;0.011711033387115889
2891;minuter;0.0;0.0014332303330489625;0.0;0.0033997614684014824;0.0;0.0;0.0;0.0;0.0;0.0;0.001968331679604962;0.0;0.004923151506140035;0.0;0.0
2892;minéral;0.0032101325092661094;0.0;0.0;0.0008208166976003102;0.0;0.0;0.0;0.0;0.0;0.0;0.0014391034800931065;0.0;0.0;0.0;0.0009756279273690824
2893;miracle;0.0026883555703285894;0.0005608499741655502;0.004918365701238617;0.005445961554247161;0.0;0.0002234193932054377;0.0003435973186664058;0.0;0.0;0.006867149908517083;0.0;0.0;0.0;0.030447724437884533;0.022922407060684446
2894;miraculeux;0.0009717661561813664;0.0022864018502503484;0.0;0.0;0.0;0.0;0.0;0.0075786325908820075;0.0;0.0;0.0;0.0;0.0;0.006050703674959294;0.005250952864884353
2895;mise;0.0;0.00017628213213732012;0.0;0.0004695982658815208;2.9450171123605047e-05;0.0;0.0;0.0;0.00010803599592821676;0.0;0.0001036712220436049;0.000871773367384753;0.00025659530443241263;0.002438910328500431;0.0010700097163818091
2896;mission;0.0;0.0;0.0;0.0;0.0004488017269132895;0.0;0.0;0.005922172878646866;0.0;0.0;0.00046259816299209334;0.00028987570087121934;0.0;0.0011034255147172776;0.0
2897;misère;0.0;0.0;5.687719104541599e-06;0.0;0.0;4.053326193975159e-05;0.0;1.0714810402322683e-05;0.00010432487017341921;0.0;8.212541774485609e-06;0.0;1.7793227042716537e-05;0.00033958825290433684;3.263750600638484e-05
2898;mitigé;0.0007951871384922474;0.0010262642778133167;0.0;0.0;0.0;0.0;0.0;0.0022079795676938543;0.0049769105058543065;0.0;0.0;0.0;0.0;0.003537136740695985;0.0039276840045123955
2899;mixa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
2900;mixer;0.0;0.0;0.0;0.00028480977921486165;0.0;0.0;0.0;0.0;0.0;0.0;0.00025494864198205694;0.0;0.0;0.0;0.0025448445630151997
2901;mixte;0.0;0.011499779299389619;0.0036465802396563334;0.03764865932708502;0.0;0.0;0.0;0.0;0.005818563471717575;0.0;0.0013312871517248978;0.0;0.003875706358953962;0.010779353791502442;0.0
2902;mixé;0.0;0.0;0.0;0.0009391193435507198;0.0;0.0;0.00013567776803010293;0.0;1.2736642618224274e-05;0.0;0.0008502642859131257;0.0;0.0;6.186256152349715e-05;0.0007639800689335998
2903;mlle;0.0;0.0;0.001522490387198447;0.002525563561777225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2904;mm;0.0012587429173209898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017257351085160977;0.0007429176071550291;0.0
2905;mme;0.0;0.0;0.001522490387198447;0.002525563561777225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2906;mmmhh;0.0;0.007980585139385937;0.0;0.00023421220509094455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2907;mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020478342737116945;0.0001409448123546037;0.0012010797362009729;0.00010594485998722114;0.0;0.0005179944123332911;0.0
