;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
1390;"j'ai acheté ce shampoing pour ma mère sur recommandation d'une cousine, il est parfat pour cheveux blancs, qu'il déjauni instantanément; Ce modèle de flacon est avantageux rapport qualité/prix";6.507628422520136e-05;0.0;0.08340012683089133;0.0;0.0;0.0;0.00023589667531790157;0.0;0.0510655262901504;0.0012407657040458772;0.02473115497493821;0.0;0.0;0.00028323271876235233;0.002115522608432883
1391;Excellent soin qui rend mes cheveux lisse et brillant dès la première utilisation. Je recommande!;0.0779667236477851;0.0;0.0;0.00017581051608327332;0.00038184491264071864;0.015886767908501822;5.7235080458016345e-05;0.0;0.0;0.0;0.028389148353809297;0.15546153225052897;0.0;0.0;0.005853599346031586
1392;Idéal pour atténuer le jaunissement des cheveux blanc/blond.;0.0007990322857701664;0.0;0.0;0.0017896229686377354;0.0;0.00030073655021755345;0.0;0.0;0.0005771471043967897;5.028748022997682e-05;0.033502561664777435;0.000512012692362261;0.0009556459533162183;0.0;0.0035654360771037214
1393;Les coiffeurs vendent ce produit 2x plus chère;0.0;0.0;0.0063632894569158995;0.007391341534414667;0.0013598735629880888;0.0;0.0;0.0;0.0015196415845159725;0.0;0.013508256226249505;0.0004884012780814093;0.0012661414042907065;0.0;0.0
1394;2 commandes en 1 semaine et à chaque fois ce n'est pas le bon produit reçu;0.0;0.0;0.0;0.000776915317275463;0.013187260683249625;0.0;0.0;0.0019161740614881601;0.0;0.0;0.06153722954019787;0.00187940428716247;0.0;0.000585761835685664;0.0012051915915687328
1395;J'ai commandé mythic oil nutritive tous types cheveux 6 étoiles sur la bouteille et je reçois à 2 reprises l'original huile d argan qui ne correspond pas à la photo sur Amazon et au produit !!;0.0013119133942520137;0.0003407381568973763;0.002365361003302264;0.0017791192403835362;0.007492294636162791;0.0021636513721216837;0.0027603358386170734;0.037002332644788964;0.0015263144858742275;0.0035354536721865087;0.011044166038649302;0.0028392571361941705;0.0015060346077847776;0.003455188020595453;0.00016897025949887516
1396;Produit conforme à la photo très bon mascara qui fait de longs cils magnifique et très bon produit ne fait pas de paquets au contraire les cils sont bien défini recommandé;0.049681425542820026;0.0;0.0;0.003207215058835392;0.07968566885895584;0.0;0.0015949481169877597;0.0;0.0;0.00010763818384733764;0.027755514578835655;0.000587574613676277;0.0019746998473642685;0.0;0.0
1397;Livraison rapide, produit conforme et impeccable.;0.004969038848735841;0.0;0.012996225374449952;0.011720926788818118;0.15657394162554178;0.0;0.0;0.0029052924444134287;0.0;0.0036593190678171628;0.0;0.0;0.009314825677293434;0.0;0.00489003681589044
1398;Idéal pour fixer une couple . Rapport qualité au top;0.0001353607900114375;0.0;0.05733935842882883;0.0;0.0;0.0011058374411229224;0.0;0.0;0.0006318441012088185;0.00028200094452955236;0.0;0.0009962634439015811;0.12618085286734962;0.0;0.0
1399;Très bon shampoing, satisfaite, il hydrate et réparé bien les cheveux.;0.0;0.0008361528802822148;0.0;0.000352282428707405;0.0;0.008423488993305143;0.0;0.12975927333223045;0.0;0.0015270761371172592;0.02632252186064505;0.0;0.0015861366126632918;0.0;0.0
1400;Bonne odeur, mousse très bien.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013621627835558374;0.0;0.1479550454082302;0.0;0.0;0.0;0.0;0.000560424612472165
1401;Ne graisse pas le cheveux.;0.0002441891583861116;0.0;0.0;0.0;0.0;0.006909373845104131;0.0;0.001544158185217169;0.0;0.0012850796777452856;0.0037663786551279327;0.0;0.0;0.0;0.0
1402;A testé;0.0005574174194181346;0.00016596173940312852;0.0;0.0;0.0;0.0;0.0;0.0008906428072617135;0.0;0.0004612536077906137;0.01087808157145096;0.0;0.0022489291734214207;0.0012350431680362701;0.0003416745725031928
1403;un super shampooing qui éclaircit les méches blondes au maximum fini la couleur jaune. Il est juste devenu pour moi indispensable;0.0001754220468740434;0.0;0.0;0.0012536331022996148;0.0;0.0;0.00022858855027232068;0.0;0.0012246379748089306;0.0005183764812859391;0.03131362664631612;0.0;0.0004315660050296855;0.00022701214954096196;0.0006597858877548295
1404;packaging pratique;0.0;0.0009973802590836824;0.0;0.0;0.0;0.0;0.0;0.0;0.0024308873533657347;0.0026902396375147347;0.016462855025120824;0.0;0.002451999994249844;0.006426444780665127;0.0
1405;produit texture parfaite, assez épaisse mais s’étale facilement sur l'ensemble de mes cheveux;0.00020523945047578457;0.014161829801723716;0.0;0.10470278014980794;0.0;0.0004162847860852928;0.0;0.0;7.29199805275425e-05;0.006863584198954109;0.010938701670506003;0.0038259603939555173;0.0;0.004986787564963511;0.0
1406;parfum agréable mais pas trop imposant;0.0;0.09375425491636151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1407;efficacité parfaite mes cheveux était terne, sec, plat !!!;5.7376089019612524e-05;0.0;0.0;0.13559616611735237;0.0;0.0004950662436404844;0.0009829940479419085;0.0;0.0;0.0;0.018730105569894587;0.0;0.008306181277303887;0.0;0.0
1408;mes cheveux sont nourri, brillant, souple, doux et soyeux;0.002084815491266632;0.0;0.0002465062471730323;0.0;6.246216942365055e-05;0.10831205977991405;9.994645668192171e-05;0.0;0.0;0.0001134973772071581;0.005546779042724088;0.0007049577420241082;1.2551913310905879e-05;0.0;0.0011683106826064853
1409;"Shampooing magique qui redonne l éclat salon aux blonds norvégiens;) à utiliser une fois par semaine avec un soin nourrissant.";0.0004213080634813623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004566160635733686;0.0;0.09923548643265837;0.0;0.0011291462272526686;0.0;0.0011145095185629277
1410;Juste un reproche à cet BB crème c'est qu' elle a tendance à me rendre la peau orangée.Je suis allée sur des sites de vidéos en ligne ou on peut voir que ça le fait sur tout le monde, peau clair ou medium.Après il y a un côté sympathique à ce que cette crème change de couleur mais je ne la reprendrais pas.Sinon bon effet peau de pêche et couvre un peu les tâches.;0.00012871468523258312;0.0006382218180183585;0.000697392756324531;0.00350634400588608;0.0004957028289009776;0.06153284037152822;0.0007023104939202336;0.0;0.0;0.0;0.018707452069051184;0.0;0.0;0.00033880783596106784;0.0003634168821347259
1411;"c'est un produit que j'utilise depuis des années : il est génial ! couvrant les imperfections sans surépaisseur, hypoallergénique, sans parfum;A utiliser après avoir appliquer une crème de jour. mais de plus en plus difficile à trouver...sauf chez Amazon";0.0;0.0004021063199581563;0.0024743528915937636;0.0;0.0;0.0;0.001308002624074335;0.002544900680185684;0.0;0.0;0.07236828055126104;9.683197904182944e-05;0.0;0.0;0.0
1412;Je remarque depuis quelque temps une baisse d'efficacité du produit. La pigmentation tient de moins en moins longtemps détérioration au bout d'une semaine !!;0.0010477540543979108;0.0;0.0;0.0;0.0;0.0;0.0022016709102676167;0.041302960087680564;0.0008609537868698725;0.0;0.02101868233934261;0.0;0.0;0.0002881370270446007;0.0026465297127623313
1413;SUPER  Produit qui prend soin des cheveux... à un prix abordable et c'est le même que chez le coiffeur;0.0003118589955168109;0.0004206167616906771;0.10791149168074213;0.004524817488565806;0.0;0.0005729356788664955;0.0;0.0007209936868047434;0.0006747481247028426;0.0;0.023533030746669844;0.0017329278915027744;0.0;0.0010706858320341142;0.0009182985546047679
1414;Je suis TRÈS satisfaite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2975538783320599;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1415;Toujours autant satisfaite de ces masques L'Oréal professionnels. Une noisette suffit. Le pot dure 6 mois sur mes cheveux long. Et une fois tous les 15 jours je fais un masque toute une nuit!;0.0;0.0;0.00022165104536728622;0.0009061239468748185;0.0;0.0;0.0;0.06378283786193857;0.0016574278960225458;0.00258343912307309;0.04208874329183508;0.0027898130725295756;0.0029204102630375527;0.003220286891647663;0.003075991212260699
1416;La livraison au top avec amazon;0.0017735643398746114;0.0;0.007675347843156554;0.006789152494319775;0.011784748804058198;0.0;0.0;0.0025770032677987576;0.0;0.0;0.0;0.0;0.20634078343885767;0.0;0.00044586273009863497
1417;ce produit est idéal pour les cheveux abîmés ou très secs , il  les rebooste et laisse  les cheveux plus doux et parfumés .;0.0007534453094531561;0.0;0.000413589887724569;0.0015259648626384547;0.0;0.07244686784897172;0.0;0.0;7.64999387008076e-05;0.0;0.014017682315661657;0.0;0.00725851063051622;0.0;0.0
1418;Très bon produit au top je recommande;0.15819470790798054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30727902865392315;0.0;0.0
1419;Bonne crème pour peaux matures ce qui est mon cas Mais la couleur rose très foncée m' à d' eplut au premier regard  Bizarre cette couleur Pas très emballé  par ce produit;7.943529328868419e-05;0.0;3.917570809893573e-05;0.0012126582873947809;0.0007770929366357939;0.0;0.0;0.0;0.0;0.0;0.031172339131532653;0.0002628731865334484;0.0;0.0006527840578671588;0.0
1420;"Achetant habituellement la gamme ""density"", j'ai opté pour cette gamme car mon coiffeur avait trouvé mes cheveux secs.";0.0011373229025195136;0.0;0.004176757606858703;0.005883032320606444;0.00011752570558187465;0.0023492260708707553;0.001027736687549808;0.001480006708142514;0.00019264405592638506;0.0;0.03995596502156672;0.0007703269480243603;0.007778846950459192;0.0;0.0006157289803923142
1421;Dès la première utilisation, j'ai eu l'impression que ce shampooing avait laissé des résidus aux racines de mes cheveux.;0.0003406436915004344;0.0004291160951958408;0.0;0.0;0.0009272768744277736;0.0066924060625697945;0.00010452408077831954;0.0;0.002005310991525235;0.00046621381070127867;0.036149041970962255;0.0;0.0017261274349652264;0.0;0.002449133611114118
1422;J'ai cru que je l'avais mal rincé...;0.00013051086606211365;0.0;0.0008584865123592824;1.1757854648573726e-05;0.00014234197984954735;8.4167126466485e-05;4.106539284968007e-06;0.0;0.0;0.0004476413183015172;0.007348499680206371;0.0;0.0;0.0005356329221439134;0.00028778954650895055
1423;Après 3 nouvelles tentatives, le résultat est toujours le même.;0.0;0.0001402476714293197;0.0;0.0;0.0017703737458526442;0.0;0.0;0.0;0.0;0.0;0.025224873425295943;0.0;0.0;0.0;0.0005152061374244062
1424;Je suis donc très déçue!;0.0006560848609555868;0.0;0.0010767048103476416;0.0;0.0;0.0;0.0;0.0011759613892945238;0.001140120016179584;0.0037446150570097877;0.011256672126634459;0.0;0.0007051252381022366;0.0;0.0
1425;A la recherche d'un shampooing permettant de redonner a mes cheveux très abimés par les couleurs, mèches, à répétition, et après avoir lu les commentaires sur le produit, je confirme que c'est un excellent shampooing.;0.0019766008562256583;0.0;0.0;0.0;0.0005932156084540993;3.5448679959229936e-05;0.0026288673256175954;0.03462933139980118;0.003982981199735477;0.000402841092743906;0.029068463133871385;0.0825681855377787;0.002309255084650241;0.000800836320091759;6.252722922561648e-05
1426;"Je l'utilise depuis maintenant plusieurs semaines et mon entourage a remarqué que mes cheveux font moins ""foin"".";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07428138055588045;0.0;0.0;0.0;0.0
1427;Je recommande ce produit.;0.18927310471529551;0.0;0.0;0.0;0.0;0.0;0.008672769930880127;0.16022973510793834;0.00400868376369619;0.0;0.0;0.0006563825886449521;0.0;7.121136569219581e-05;0.0011902576605321291
1428;Je l'utilise pour mes mèches blondes, c'est un après shampoing qui sent divinement bon!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019031628276507088;0.0;0.12598955239258883;0.0;0.0;0.0;0.0
1429;Mes cheveux sont doux et déjaunit.;0.0;0.0;0.0;0.0;0.0;0.11522876481381655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1430;C'est pour le moment le meilleur déjaunisseur que j'ai utilisé.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08915753688476885;0.0;0.0;0.0;0.0
1431;Je me suis servi que de 2 pastilles..les autres étant pas dans;0.0003297671294418598;0.0004250587094368347;5.040331109978875e-05;0.0;0.0;0.0;0.0;2.7605589279314954e-05;0.0;0.0;0.001858018672573034;0.0;0.0;4.58060726172522e-05;0.0
1432;mes teintes ou bien j' en ai pas eu l 'utilité.;0.000523269751126734;0.00035273976493083295;0.0;0.005860501840451787;0.0;0.0051617980507519465;0.0;0.0;0.0;0.0;0.01288291438992226;0.0;0.0;0.0;0.0
1433;Pose agréable et onctueuse. ( à faire au pinceau).;7.377033454751199e-06;0.07733353811626639;0.0;0.0;0.00026177534721280707;0.0;0.0;0.0;0.00017856331012116062;0.0;0.007593216403958523;0.0;0.0;0.0003420579368160834;0.0026361911814812896
1434;A bien des propriété recouvrante, pour les rougeurs, tâches, cernes.;0.0001388078009417812;4.447270992849651e-05;0.00010980672132947835;0.00047394035645568355;0.0;0.0008106065122995593;0.0003734384638336583;0.0;0.00019262774979325798;0.0;0.002540295866851705;0.0;0.0;0.0;0.00042259162326628737
1435;On regrettera de ne pas le trouver en plus petit format.;0.0;0.00043304431639172515;0.015965986053937113;0.002040558630397895;0.00011101778128284243;0.0;0.00031542077465763856;0.0006713610916753101;0.0004081064147994781;0.0007396889540942182;0.02239836536582334;0.0012701892559893668;0.00013859880452350882;0.0;0.000666445020002633
1436;Parfait. Je suis très heureuse de de produit.  Pas de trace comme les fond de teint. On applique et hop en 2 minute on a un super teint.;0.00040245781629065405;0.0003551197883413433;0.0;0.08866318487517094;0.0;0.007052623074661787;0.0;0.0;0.0;0.0;0.02245050439677269;0.0;0.0;0.0;0.0
1437;ok;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1438;Bonjour,;0.000628584126661291;0.0;0.0;0.0;0.0;0.0;0.001863205012852119;0.0;0.0;0.0;0.0037601698917647548;0.0;0.0;0.0;0.0
1439;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1440;Je trouve cette crème efficace car étant encore relativement jeune (29 ans), j'ai pas mal de rides à cause d'une longue maladie qui a épuisé mon organisme et m'a causé un vieillissement accéléré (d'après les médecins). J'ai donc acheté plusieurs crèmes au fil des mois pour tenter d'inverser, un peu, les effets de la maladie et j'ai couplé cela à une alimentation très saine et équilibrée et avec une pratique sportive régulière dans la limite de mes moyens physiques.;0.0;0.0002567766747862402;0.0006896097376839981;0.0;0.0;0.0;0.0;2.5830373299474965e-05;0.0002922784927137991;0.0006229180542190901;0.015645495396379414;0.0002706852772491101;0.0;0.0021298826065696964;0.033899820312002615
1441;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1442;Après plusieurs semaines d'utilisation, les rides sont toujours visibles et mon visage toujours marqué. J'ai perdu mon visage de jeune puceau à cause de la maladie et mon visage de jeune/vieux/malade n'a pas changé avec cette crème.;0.0;0.0005078632375381278;0.0;0.0;0.00020092585613915557;0.00692330586491557;0.0;0.0;0.0;0.0;0.01996501123879515;0.00045983602359713405;0.0;0.0022410649056829875;0.00121260263314806
1443;Satisfait;0.0007966242929690836;0.00034295635955093346;0.0038067693190531413;0.002728373824988968;0.0011265058783247516;0.0;0.0;0.0;0.0;0.0;0.006896434741924112;0.0;0.0;0.0;0.0
1444;Nul de chez nul. Trop clair on dirait mélange avec de l'eau je me demande si c'est vraiment de la marque. Encore une déception j'arrête les commandes amazon;0.0007475195302528753;0.0013046519406689954;0.0028427932915901116;0.002556742261540407;0.0040502309786304;0.0010023902826960466;0.0030642486424976964;0.0005259909319320896;0.0006272900298800987;0.0002587856308157431;0.014792262243406715;0.002315583037501859;0.0028408495744023945;0.0059201343004117914;0.0
1445;Je n'utilise que ce shampoing .jai des mèches blondes très blanches et c'est le seul shampoing qui les gardent aussi bien ...;0.00033292451743036956;0.0;0.0;0.0;0.0;0.0008628727481572904;0.0;0.0007237163813645198;0.0005402685640111916;0.0;0.060335303033484645;0.0;0.0019330490447977892;0.0;0.0009885051390784271
1446;J'ai bien reçu le produit attendu mais je l'ai reçu cassé. Ca n'handicap pas trop l'utilisation mais je ne suis pas très contente.;0.0;0.0;0.0;0.0017635319587869772;0.01096777092510469;0.003509258286782841;0.0002445401108130568;0.00650747174146886;0.0;0.001205512437385786;0.027788978184214917;0.0;0.0;0.0;0.000607332356835857
1447;Shampoing doux et réparateur;0.0;0.0;0.0;0.0;0.0;0.11197374065546327;0.0;0.0;0.000711374886920977;0.0;0.027753672284027763;0.0;0.0003710654518568972;0.0;0.0008777955896872294
1448;. Utilisé avant le masque de la même gamme c'est une merveille pour les cheveux desséchés. Le flacon pompe très pratique.c'est un plaisir de sentir les cheveux comme de la soie.;0.0;0.0;0.0017249084970223873;0.0;0.0;0.0;0.00013994944997193948;0.0;0.0005376186988153385;0.0036095294645157455;0.07056926143797013;0.0;0.006373865140867862;0.0020811036631617056;0.0
1449;La pâte est trop liquide et ne fixe pas assez, surtout quand on a les cheveux un peu bouclés. il fallait pas s'attendre à un miracle vu le prix mais je ne comprend pas les commentaires positifs sur cette pâte.;0.0;0.00025048013536751795;0.048618078405025376;0.0;0.0;0.0;0.0;0.0;0.0;0.0011792298455038815;0.022699305408309063;0.0004652552753764747;0.0;0.0;0.00013321961053802548
1450;envoi rapide, prix abordable, rends les cheveux soyeux, un très bon produit je recommande.;0.06205375144982575;0.00018710881287320488;0.08153759743308957;0.00397357456137901;0.0060982684512150285;0.0067664674580221375;0.0;0.0;0.0;0.0005405445878041691;0.0;0.0;0.0028407878089292365;0.0;0.002066562503515568
1451;Si le prix n'avait pas augmenté j'en aurai acheté à nouveau....;0.0;0.0;0.0932046818161004;0.0;0.0;0.0;0.0005209041565570514;0.0025804614247100246;0.0;0.0;0.007353640541730489;0.0;0.0;0.0;0.0
1452;Très bon produit déjà acheté plusieurs fois, les couleurs sont à utiliser ensemble ou séparément. Le fard est légèrement irisé mais pas trop et tient relativement bien sur la paupière. Couleurs chaudes.;0.0;0.0;0.0;0.0;0.0019306133575457188;0.0;0.0009455976631461926;0.0;0.0;0.0;0.06811766829065873;0.0;0.0;0.001389640750579034;0.0
1453;la pâte est assez agréable à manier et tient très bien les cheveux toute la journée.;0.0009783109031567042;0.06772356346895543;0.0008982106814424313;0.0014712384304838354;0.0;0.0;0.0010967916251093366;0.0;0.0;0.0;0.01618089254688391;0.0025714305738567113;0.0;0.0;0.0
1454;De plus elle ne colle pas, un coup sous l'eau et elle est partie.;0.000798543977138575;0.0028460979176127667;0.0014186800164261149;0.00011121959240330253;0.001375506934842782;0.00047860611477058026;0.005200873141969914;0.0;0.00010675614723393872;0.0014238100570755556;0.009853873733038998;0.0016986609796106782;0.0;0.0003346195544492055;0.0
1455;Le produit n'est pas neuf !!!;0.00666006345324975;0.0;0.0;0.0;0.0;0.0;0.012797471028559423;0.22983567499564408;0.00596442319201107;0.0;0.0017947344068412808;0.0016024297747190444;0.0;0.0005558383248016197;0.002293943286827498
1456;Honteux de vendre ca.;0.0;3.0327924161432517e-05;0.0009149470137618102;0.0;4.4833306092038125e-05;0.0;0.0;7.225544609630771e-05;0.00011437005849223824;0.00011797359261864177;0.000910423838707253;0.0;0.0014644636894404657;2.0104083557449353e-05;0.0
1457;Parfait ! Je recherchais un produit pour remplacer le Lisse velours des Créateurs de beauté. Et bien, c'est fait ! Une noisette suffit à couvrir mon visage avant de mettre une base teintée ou un fond de teint. J'en mets même  un peu sur les paupières pour faire tenir les ombres à paupières.  Je recommande pour combler légèrement les rides près des yeux.;0.00042437226672610253;0.0005274261040952383;0.0;0.04646184005684871;0.0;0.0060936240646933424;0.0002887785772818699;0.0;0.0;0.0;0.02176546345028254;0.0013090103132035863;0.0;0.0002528846702315253;0.0003228968685232309
1458;L odeur du shampoing est très agréable. Je ne peux pas dire si il est efficace car je n ai pas vu de différence car mes cheveux sont décolorés et il n y a pas de produit miracle. Par contre il lave bien et n alourdit pas les cheveux. De plus la contenance est grande !;0.0;0.04385852806552379;0.0033267966923593824;0.0;0.0;0.0;0.0;0.0;0.0008244789176127989;0.05659480194032627;0.031508361787979555;0.0;0.0023295155188616063;0.0;0.07872699092639092
1459;Je l'ai utilisé plusieurs fois et je n'ai été convaincu. Mes cheveux ressemblent toujours à de la paille. Je vais devoir trouver un autre produit.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08192210960551811;0.0;0.0;0.0;0.0
1460;Ce qui est arrivé n’est même pas si j’avais commandé l’échange du produit nutrifier glycérol qui n’était pas demandé;0.0012567990672812095;0.0;0.0;0.0;0.0;0.0004011885011012938;0.002456395726392706;0.04564326702604563;0.0012704026653771474;0.0;0.001524405474681368;0.0002627651578978965;0.0;5.762070210266275e-05;0.00037966150466439734
1461;Odeur de folie et texture agréable. Mauvais point pour la marque cependant car ça colle beaucoup dans la douche... mais merci amazon pour le bon plan! Rend les cheveux cendres donc fait son boulot correctement :);0.0006264338030977798;0.04341805484518143;0.0012654013049113108;0.0013640682021462901;7.530629359416146e-05;0.0006658156483109579;0.0;0.0009285965782409438;0.0;0.049131750823317964;0.004671326423693535;0.001971806207086471;0.0017639757234164043;0.003045322245579733;0.0
1462;?? Agréable  à utiliser, le parfum, la texture, la sensation !;0.0;0.11374556447836136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006955139227576984;0.09223786021575871;0.0024985459380886476;0.0;0.002812772565132722;0.0
1463;?? classé sans risque par QUELCOSMETIQUE pour un adulte, il est quand même non recommandé pour les enfants et les femmes enceintes (mais il ne sont pas la cible...);0.03990904906086181;3.1136787973742856e-05;0.00013419528163234558;0.0;0.0;0.0;0.0019103808373179658;0.0;0.0;0.0;0.0004074736738274941;0.0;0.0;0.0003732418227784278;7.910738959021439e-05
1464;Excellent produit 2eme fois que je l'achète et le précédent a duré 8 mois... idéal pour prendre soin de ses cheveux colorés;0.0005727631642457838;0.0;0.0;0.0;0.0;0.0011724574891485494;5.707942658575468e-05;0.0;0.0;0.0;0.033004007626977507;0.10612150595330413;0.0006298159359890744;0.0012916209722568849;0.00035030235216255
1465;Blonde très claire (balayage ) j'ai voulu testé ce produit soit disant miracle... Un peu decue car malgré les conseils pris sur les forums et auprès de ma coiffeuse mes mèches les plus claires ont des reflets bleutés! Cependant effectivement je dois reconnaître que mes cheveux ont déjaunis.;0.0017552257296087408;0.0;0.0004550775321472058;0.0003579630047266032;0.0;0.0012935612515964888;0.0013766020895106946;0.02907192398966003;0.0008489955168308917;0.0;0.016876896698441158;0.00028309855609216035;0.0;0.00040164816791617695;0.000529115205426966
1466;fixe bien votre eye liner mais il est pâteux donc je vous recommande de mettre un Eye Liner normal puis le mettre par dessus pour le fixer mais pas de faire votre trais avec.;0.039947108443100975;0.00013217437502560187;0.0;0.0005418451146767346;0.0;0.0;2.6675689473043723e-05;0.0;0.0005133141045905211;0.0;0.023425235028291153;0.0;0.0;0.0009320861144869015;0.0
1467;Jadooore ce mascara !!;0.0004973608621833447;0.0;0.0;0.0;0.0;0.0;0.0014080671386145587;0.0;4.0376457349464575e-05;0.0;0.015168946578498304;0.00019754639913120643;0.0035779992297959385;0.0;0.0
1468;très bon produit mais bouteille trop grande et lourde pour l'utilisation, prendre modèle en dessous;0.0002500916376009897;0.001042323694190174;0.0021391399060921032;0.0;0.0007431004518869519;0.004571357366774104;0.0;0.0013299332003640538;3.005802982794569e-05;0.0005977065059046676;0.026231017313955513;0.0;0.00025690216052995623;0.003953085399575149;0.0017114918261571645
1469;Tres bon produit pour dejaunir et enlever un peu les reflets oranges ,tien ses promesses ,asseche un peu le cheveu;0.0;0.00032615269421217973;0.0;6.526176820637411e-05;8.177144889945412e-05;0.0003341933935339213;7.174363224869558e-05;0.0;0.0001673745917897303;9.753838739423568e-05;0.007736429381825177;0.0016915634228044402;0.0;0.00026098745847940197;0.00010513785251525662
1470;Bonjour;0.000628584126661291;0.0;0.0;0.0;0.0;0.0;0.001863205012852119;0.0;0.0;0.0;0.0037601698917647548;0.0;0.0;0.0;0.0
1471;J'ai commandé chez vous le shampooing l'oreal eclat pour cheveux blancs.;0.0012943094936528718;0.0;0.0002676633714405762;0.0013637673700668234;0.0012754861355294728;0.000303477930286732;0.0002547273065243049;0.001638790772295762;0.003338760593699537;0.0009695585533533188;0.033142072276457074;0.0006109993403789813;0.0025317867788884245;0.0020579840797380344;0.0017632137907201357
1472;Or, je viens de reçevoir mon colis et ce n'est pas le bon produit. J'ai reçu le shampooing loreal reconstructeur pour cheveux très abimés.;0.00021798249810825747;0.0;3.531313446897502e-05;0.0012558026764902949;0.0059508996338598925;0.0004413363626627698;0.000182050362745529;0.0015479574678262259;0.002326906015089182;0.00028008303765440903;0.016784900653654327;0.0010274081614844053;0.0021010270337137107;4.760394217491894e-05;0.00022620301566120396
1473;Je vais donc recommander mon shampooing l'oreal eclat pour cheveux blancs en espérant cette fois ci reçevoir le bon...............;0.05308671012554955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002133255699438129;0.00017377110570813157;0.03558652529898649;0.0;0.0011320149783976509;0.0006916231540151568;0.0007153919286176705
1474;En ayant le mm genre en marque plus cher jai voulu tester celui ci !jai fait un œil chaque mascara et celui la est un bon dupe je trouve en tt cas il est vraiment pas mal !je recommande;0.035055614289986554;0.0;0.002059037501277379;0.0;0.0;0.0;0.0005631301538831353;0.0;0.0;0.0;0.016492628410424898;0.0007948710077156737;0.003896734156222723;0.0007725019598527426;0.0
1475;Un peu cher mais sinon un produit très utile et pas trop gras, je recommande , je dois rajouter un phrase donc voila;0.0017188461041201624;0.0014664429449772133;0.0;0.0009139107992844354;0.0;0.004909130051505049;0.004279730927466765;0.04799131724194229;0.0010068183490815961;0.0009039141134440929;0.005370997404331776;0.0025236831417209246;0.0;0.0;0.0007855947006926041
1476;ne colle pas comme le gel, dure toute la journée, n'est pas gras comme la cire, je n'utilise plus que ça;0.0007663444244529322;0.002745954868795191;0.0;0.0014985104747993901;0.0;0.001848271006884657;0.0011128123360869425;0.0;0.0;0.005468101080611431;0.09394900822518011;0.003264735886853551;0.0;0.0;0.00037733786697245113
1477;bonne crème coiffante comparable à celles trouvées cher un coiffeur et beaucoup plus chère .. ne pas hésiter à l'acheter ici plutôt que chez son coiffeur. Parfaite pour se coiffer sans faire un effet cheveux gras, on peut passer sa mains dans les cheveux et cela reste agréable, on ne trouve pas l'effet gel. Très bonne tenue. Seul bémol pour les perfectionnistes, le flacons n'est pas en français mais ne pas en tenir rigueur;0.00023102679071627783;0.03357323867453297;0.006808208777587098;0.06092180596418958;0.00039370838816035574;0.0015398729232817673;0.00203375727377164;0.0024005237700689365;0.0009694594461420746;0.0030189652440545385;0.028472688297983446;0.00238363991612926;0.0;0.0;0.0034157795294489698
1478;Très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1479;Super produit, rien à dire !! Je recommande !!;0.26890891632982206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1480;Normalement ces bouteilles sont envoyées avec un bouchon et la pompe à côté.;0.0005230696872107562;0.000904029466671165;0.0003849087204709034;0.0016893162571132887;0.0002471969442895092;0.0;6.620236931554512e-05;0.0;0.0;0.0004068351771910025;0.007861173515008285;0.0003605136714390051;0.0011506663207089516;0.000506850622260129;4.52071619450608e-05
1481;Ici, la pompe a été mise sur le flacon avant l'envoi ce qui, évidemment, produit un écoulement du produit pendant le transport et on reçoit la bouteille et la pompe toutes poisseuses de shampooing.;0.0018045859327431879;0.0008295371791622977;0.0016640669282166655;0.0023351635314756846;0.0035765198443240454;0.0;0.0029145155516271852;0.03546975779990734;0.002481225132289436;0.003807887100083775;0.030333701883654238;0.0001985696153330353;0.0010681505284753268;0.002196886390948452;0.0
