;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
3465;Produit idéal pour protéger la couleur et les mèches. Permet un brusching de qualité avec un beau volume. Laisse les cheveux faciles à coiffer et doux.;0.0006394552561100127;0.0;0.0;0.0;0.0;0.0;0.07185445314680426;0.08845385290957729;0.0014147481698120407;0.0;0.08828071366065506;0.002581649090417743;0.0;0.0;0.09882909721647862;0.0;0.0010184833153929467;0.0;0.0;0.004565249832660745;0.0;0.0037916001278204318;0.004096942546425369;0.0012789263535440691;0.002773104188551662;0.0;0.0028269453629149004;0.0
3466;Super produit facile à poser sois même, notice bien expliqué et le résultat final est magnifique !!! Article livré en temps et en heure  !;0.0;0.0;7.757638655120278e-05;0.0;0.0008421616871966682;0.0;0.0;8.172527593020025e-06;0.0;0.0005224126462094893;0.0064786235692445345;0.004503000045688079;0.0;0.0009251394503072575;0.07832987981969847;0.009441057812799096;0.0;0.10839947673590428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004116921620046273
3467;Egal à lui même. Je le conseil à tous ceux qui ont des cheveux gris ou blanc, facile à utiliser.;0.00013915615342174268;0.0;0.0;0.0;0.0;0.0;0.0014154648621923854;0.0;0.11786015320019873;0.004805992095796286;0.016393468144127538;0.0;0.0;0.0;0.11362138988723224;0.0013329510241429745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014413260702488956;0.00037323328875958747;0.0;0.0017906619584775072
3468;Produits excellent moi qui et coiffeuse je conseille au acheteur d'acheter un shampoing anti chut avec qui et un complément de ces empoule pour aider a une meilleur penetration dans le cuire chevelu. Livraison très rapide !!!;0.00012061823962955517;0.00036290758356714387;4.1911285538524587e-05;0.000650722033588049;0.0;0.00019090447972583503;0.0;8.93356406894827e-05;0.00239197708440589;0.0001346196533744821;0.0;0.12709950679502136;0.0;0.0048225267798465655;0.0006473443007564998;0.0;0.0017399859846127005;0.0012350156793843852;0.0003963403631059484;0.0016032155067365976;0.0;0.0018824588511722785;0.0009116401927905834;0.0;0.03973742223605874;0.004501887131364456;0.0;0.0
3469;Je ne jure que par les cosmetiquescl Oréal et bourgeois car ce sont des produits de qualites. Et sur Amazone je les ai eu a moindre cout contrairement au magasin de cosmétiques;0.0;0.0007431025422996528;0.0002626148020527029;0.00037403942368347497;0.0;0.0010112982385571034;0.0008105560775296874;0.0;0.0003433302616846075;0.000575759895124726;0.0005514683312026097;0.0;0.0;0.0020152735813472687;0.0;0.0015045055211474947;0.000943834543080724;0.0011560090499882002;2.006132936664062e-05;0.0026225148843526326;0.0013269225908187228;0.0;0.0;0.00027724256614225956;0.014571635337638644;0.0007611599492934232;0.0;0.0
3470;Cette pâte est à la fois bonne et mauvaise, du moins pour ma part. Elle colle/fixe bien le cheveux avec un effet naturel, mais pour la retirer c'est autre chose... Je ne sais pas si c'est à cause de mes cheveux qui sont plutôt épaix, mais la pâte se retire difficilement sur moi.;0.000645257294447549;0.00030430774217493113;0.0011565619698045843;0.0009290611733540114;0.0003718114048454763;0.0;0.00013724946008243527;0.0;0.004216790399992141;0.0;0.0;0.0;0.0;0.0006869032693949481;0.003473453914000824;0.0020865302671485126;0.00048005445862610454;0.0022219157905066585;0.0003001087203069711;0.0010865458780113285;0.0;0.004816385139711044;0.0;0.008336449310288839;0.007901529232444662;0.004026435311542878;0.010417090603520522;0.0014405883636754184
3471;Définitivement adopté;0.0;0.00020070913114733315;0.0;0.0007240643755235429;0.0;0.0011940443955459146;0.00016626956925396092;0.0;0.0;0.0002361498780246896;0.0;0.0;0.0;0.0;2.90426199810126e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0011868696197651727;0.0;0.0015496704592680697;0.0013896106687190336;0.00034587751165604595;0.0;0.0
3472;Parfait pour les cheveux secs. Nourrit hydrate et fait briller.;0.0016692811601760767;0.0002965415590170512;0.0011120774694396928;0.01867944933410844;0.0;0.001543624277873193;0.0007624909101617394;0.00567880595683469;0.0003861389340414975;0.0;0.0;0.002746749669515999;0.0005122860373973643;0.0;0.002942872355160593;0.0;0.18394927563898586;0.0;0.00226805212352402;0.0011544419385292359;0.0;0.003983924940270485;0.0;0.0;0.0;0.0026631917190346847;0.0;0.0
3473;Le produit peur paraître gras lorsqu'on met la noisette dans la main, mais pas du tout.;0.0;0.0;0.0005877540550532934;0.0;0.0;0.0;0.0;0.0;0.0;0.0001160699695129563;0.0;0.0;0.0;0.0;0.0026212181061575127;0.0;0.0;0.02460007802663942;0.0;0.0;0.0;0.15816112103140273;0.0;0.0;0.0;0.012270001413291876;0.009662199421537886;0.0
3474;Une petite quantité suffit donc excellent rapport qualité prix car dure longtemps.;0.0;0.0926023782385455;0.0055468805533118015;0.0;0.0;0.0;0.0;0.0002589262338972344;0.000700498676843553;0.002725818802686305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036916296768071057;0.003639453767499941;0.0020022811144315444;0.0;0.007253974634874672;0.0;0.0;0.19828700929794593;0.0
3475;Existe aussi en version pailletée pour l'été. Moins hydratante mais par contre s'applique sur le corps.;4.113327249827472e-05;0.00014130948405249012;0.00018575810069084315;0.0005754413096528462;0.0005459407036134842;0.0;0.0;0.0009696082261958996;0.0005259941974869817;0.000635476499790046;0.00030331277615788284;0.0;0.0014568358857589754;0.0001578153034674199;0.0;0.0006582728803374997;0.001164694884033074;0.0;0.0;0.0;0.0010159870608671777;0.01182422566155777;0.0;0.0;0.0020464912957125956;0.00769707630533318;0.0;0.0007595045890964653
3476;L'odeur pour les 2 est sublime comme tous les produits mythic oil;0.0;0.0;0.13049905229845185;0.0006566271748296431;0.0;5.3608883296922285e-05;0.0;0.0;0.0;0.0;3.9496432676410856e-05;0.0;0.0003026897223326274;0.0006588889353964718;0.0005313095196838905;0.0;0.0010423176107291112;0.0;0.0;0.0;0.0;0.0;0.0;0.0007367764030758335;0.0;0.0;0.0;0.00010924896746714606
3477;Mon fils adore.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3478;Super contente !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4137123578569144;0.0;0.0;0.0;0.0;0.0
3479;Voici une crème hydratante qui s'applique facilement et qui sent bon aussi.;0.00022733783122909254;0.0;0.0;5.468569100387529e-05;0.0;0.0;0.00011013700834213149;0.0;0.0006288584253583235;0.00010405252772673843;0.0;0.0;0.004627599585808774;5.392660451178953e-05;0.08340311470109829;0.0;0.0018914982812124044;0.0;0.0;0.0;0.0;0.010911133544025769;0.0;0.0075048831191988005;0.0;0.02176192526215984;0.0024399984969163215;0.00018202345112855735
3480;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3481;Agréable à appliquer, elle est absorbée rapidement par la peau et donne une sensation de nourrissement, de confort et de bien-être.;0.0;0.0;0.0;0.06390064493209813;0.0006958373661236808;0.0;0.0;0.0;0.0006960709162784921;0.0;0.0009367663662856766;0.0;0.0024373421111554077;0.0;0.035750935445949775;0.025597755443672227;0.0039785220731748845;0.0030684752136299026;0.0016290421583211442;0.0024743079350669243;0.0;0.009301456657356797;0.0;0.0016027111894625979;0.0;0.007360664128580768;0.0;0.0
3482;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3483;Jusque- là, c’est un sans-faute…;0.0;0.0002446812484314565;0.0;5.2599311587723405e-05;0.0;0.0;0.001259663114035383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014179624374595499;0.0;0.0;0.0;0.0010192074193364317;0.00011643409406360766;0.0;0.006344923205316431;0.0;0.0;0.0
3484;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3485;Tout le problème est de pouvoir vérifier dans le temps les effets antirides promis.;0.000685277716591464;0.0;0.0;0.0011168138424372507;0.0;0.00030089420726015057;0.00010670347725523425;0.0;0.002097334246716333;0.0008518751127594901;0.0;0.006897601570062916;0.002110492398972211;0.0004458906291546568;0.0;0.016074842687053503;0.00047589088842496773;0.012108189151673816;0.0008770178789752845;0.0003421895702723726;0.0009885647848038679;0.0;0.0;0.0024370588214364473;0.0004616985116353104;0.0;0.004141891920699908;0.0
3486;Bon masque l’oreal ,Ce n’est pas mon préféré, je préfère un autre dans la même marque,mais je tenais à l’essayer en vue des bons commentaires qui le précédaient. Je dirais que ma chevelure aussi sec qu’elle est, ne lui fait pas des miracles pas assez nourrissants. Pour l’eclat Des mèches pas faut revoir ça il y a mieux bof bof après sa reste un masque sympa mais sans plus.;0.0001307479368149426;0.0;0.00026291277093097446;0.0;0.00017912918569250766;0.0;0.0;0.0;0.0007948255693322414;0.0;0.001651531002471574;0.0023135667549017006;0.0;0.11140448280756048;0.0;9.867081741372067e-05;0.06274723899922403;0.008326481693668453;0.0;0.0;0.0;0.0;0.0;0.002867504144209861;0.054585326582196246;0.0;0.0005055662537717261;0.0036722680535865347
3487;Ce shampoing ne convient pas à des cheveux fins . J'ai l'impression qu'il décape trop et rend le cheveu rêche .Après le shampoing ,j'ai été obligé d'appliquer un baume hydratant pour le rendre lisse et soyeux  .Donc forcément déçue....je conseille d'essayer le shampoing avec le petit modèle.Je pense qu'il doit avoir mieux sur le marché.;0.0006355086324827122;0.0;0.0009737853254704107;0.005849311618300759;0.0003040654505678545;0.0006330923948979276;0.00023611664461210344;0.006633190919939435;0.0;0.0020294417684022627;0.005860554592769952;0.0014322972276361924;0.001722323530112119;0.01865927612613107;0.02925312678672151;0.0008672526098210676;0.004416418473961267;0.0;0.0;0.002886562094101007;0.0;0.005443233701855239;0.0005453415388158671;0.009846066665764047;0.027794348532367955;0.008037771694350658;0.08627678701964092;0.0
3488;Se munir de gants lors son application car ce shampoing colore la peau.;0.0;0.0;0.0002808076556355975;0.09089863150394628;0.0;0.0;0.00023156239658377433;0.0;0.0;0.0;0.0;0.0012239892987542195;0.0;0.0;0.023041292683952493;0.0;0.0;0.004982314186317643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004819213266086012;0.0;0.00023632274812253543
3489;Produit que j'utilise au quotidien, qui permet d'approfondir le regard, une couche suffit et facile à appliquer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1578651771640969;0.0;0.0;0.0;0.0;0.11300542288663241;0.0;0.0;0.0;0.006123731573115545;0.0;0.00484973967310073;0.0;0.0
3490;Très bon rapport qualité/prix;0.0;0.16311840461604424;0.0;0.0;0.0;0.0;0.17577140994542975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3491;Excellent produit qui ne blanchit pas le soir au brossage et qui tient toute la journée. Sur cheveux très épais cela tient sans pb.;0.00028458202874605406;0.0;0.0;0.001261617596004269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017308314056476736;0.0014460278486618065;0.0;0.0;0.001051555543453881;0.0;0.0;0.00017231593474283617;0.0;0.0007466759006888874;0.0;0.0;0.2487234319218443;0.0;0.0;0.0;0.0
3492;Le meilleur rapport qualité prix;0.0;0.1541067904592727;0.0;0.0;0.0;0.0;0.0;0.0;0.0033535796946491674;0.0;0.0;0.0;0.0;0.012184169314024268;0.0;0.00123414987827697;0.007251790952855304;4.3768788208540244e-05;0.0;0.0038470314833533212;0.0;0.0;0.0;0.0;0.013564229209226161;0.0019960288863082017;0.0;0.0
3493;....;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3494;très beau flacon et l odeur est plutôt légère;0.0;0.0;0.17300353518370482;0.0;0.0;0.0016431270636697883;0.0;0.0014222047664616292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006544898644950867;0.0;0.0;0.006125118689726439;0.0;0.0;0.0;0.06539540880415698;0.0;0.16999476258659774
3495;Odeur à tombé sa sent les vacance le soleil la plage ,mais la tenue reste trop légère.;4.491047252460892e-05;0.0;0.08358608336902827;0.0;0.0;0.0008262863373883819;0.0;0.001181531293957512;0.0;0.0;0.0;0.0;0.0;0.0005918986844463976;0.0;0.0;0.002809183024902827;0.0;0.0003105044879326898;0.0;0.0;0.003597405135125135;0.0;0.0;0.0002914739514719163;0.033222969758961204;0.0;0.001837464120781341
3496;Discret, sent les vacances;0.0;0.0;0.0009404195508889976;0.0009497829648448231;0.0;0.0;0.0;0.0;0.0;0.0;0.0020360467242593735;0.0;0.0007136514755491702;0.00036580360685357677;0.0015490103178030703;0.0;0.0;0.0;0.0;0.0;0.0;0.004669910162385949;0.0;0.00437016976191758;0.0011175583842062888;0.0009663204428224268;0.0001810048518933332;0.01123781215713993
3497;Parfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3498;odeur un peu forte mais bon à voir sur la durée;0.0;0.0009663341519928648;0.13445290534713814;0.0;0.0005399872825417696;0.00015506170415768877;0.00027889661932673095;0.0;0.0010524187188821268;7.346464215151152e-05;0.0;0.0004582595428778805;0.009548804610604584;0.002239321377577926;0.0;0.0016971351172193315;0.0;0.046599558375970726;0.0;0.0;0.0;0.0;0.0;0.011837966315854159;0.003755392515891308;0.0;0.005202583571682575;0.0
3499;"""produit conforme à mes attentes.""";0.0;0.0;0.0;0.0;0.22257214559090008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19950007968151431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3500;"""J'aime bien...""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3501;bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3502;Très bon dupe d’un autre parfum bien connu, tient Bien, sent bon !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011956798547047788;0.0;0.0;0.0;0.0;0.16184170554812294;0.0468002661782327;0.0;0.0;0.0
3503;Bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3504;Bonne protection;3.2128884057565833e-06;0.0;0.0;0.0003936453417288907;0.0;0.0;0.0;0.0;4.342454966421658e-05;0.0;0.0;0.0;0.0;0.0;0.00027826751010860603;0.000982036341015166;0.0;0.0003368636624234343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000968098515279522;0.002047542115811392;0.0018428914870815436
3505;Très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3506;Pas encore essayer je viens juste de le recevoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001038926463221321;0.0;0.15843640358493927;0.000696598974194676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043569588704832046;0.0;0.0;0.0
3507;"""le premier flacon acheter pulverisateur qui ne fonctionne pas et qui fuit pas tres top""";0.0;0.0;0.0;0.0;0.0;7.711877070597577e-05;0.0;0.00013744422725854322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004800845950061687;0.0;0.055681397045437446;0.0;0.0;0.098453836107234
3508;Produit pas cher,mais on en as pour son argent,l'odeur ne tiens pas plus de 2 heures..Sachant que ça viens de Grasse je suis pas étonné,j'ai commandé des produits la bas,ça vaux rien,pas de tenue,toute l'odeur est au départ...;0.00032639537827167743;0.0001790265538543833;0.11757598175120731;0.0010664350933380768;0.0;0.00040740909493262325;0.0;0.0;0.0012682537476850703;0.0;0.004837776416876495;0.00040224761907463785;0.0043068866462437575;0.00027696580689076666;0.0;0.015601030368392063;0.0;0.002229021184472204;0.0;0.002847183726005084;0.0;0.0;0.0014246151064137608;0.012320208269765607;0.0041338381997012875;0.005214602350988512;0.0;0.00019391546885943193
3509;"""Aucun soucis""";0.0008260641190057892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020332606643665785;0.0;0.0012067686290468647;0.0;0.0;0.0001827625280692042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002649236581411875;0.004730715051870483;0.0012049968863779984;0.0005898861561922785;0.0006449849450398745
3510;"""Le flacon est... quelconque? Et pourtant... Il dévoile une eau de toilette que l'on oublie pas! Ca sent trop bon!""";7.302762568620779e-05;0.0;0.0;0.0;0.0;0.00012081499303655176;6.942596145264738e-05;0.0;0.0;0.0;0.0;0.0;0.00035490912180543107;0.0;0.0;0.0005037539622167057;0.0;0.0;0.0018837057654727855;0.003055659238693564;0.0005584195547194579;0.0003946031459689437;0.0006537906609960846;0.01630308117999599;0.00046727126445393076;0.0012523231882882431;0.0007182700414260908;0.07967911097672901
3511;"""Le parfum sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3512;"""Parfum toujours aussi agréable à porter j en ai commander 3 car il est exceptionnel ainsi que le prix defiant toute concurrence.""";0.00041702378694887784;0.04467470057661306;0.00048549053984738824;0.0;0.0;0.00023776839357414682;0.0;1.2932428967302322e-05;0.0;0.00020334857162758493;0.0;0.0;0.0;0.0;0.0;0.020355443589930276;0.0;0.0;0.0;0.0003670582709118307;0.0;0.0005864312217013149;0.002170788665904765;0.005433080774568467;0.005154895627624715;0.003736961966350223;0.0;0.000601475301069518
3513;"""conforme à mes attentes, je recommande !""";0.1250633956742691;0.0;0.0;0.0;0.1998296475442733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1790747614056648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3514;"""Conforme à mes attentes""";0.0;0.0;0.0;0.0;0.22257214559090008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19950007968151431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3515;"""Super senteur, tient bien.""";0.0;0.0;0.0;0.0012823606414518593;0.0;0.0;0.0;0.0015563637228861713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23270365395566928;0.0;0.0;0.0;0.0
3516;"""j'aime beaucoup est le prix aussi""";0.0;0.1864259054519746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003527706260302519;0.0
3517;"""moyen !!""";0.0;0.0;0.0;0.0008917485427318125;0.0;1.813575603879424e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006266685627374538;0.0;0.004767623079093104;0.0;0.0010057646531327418;0.0;0.006711557792306728;0.0;0.0001447254618298067;0.0;0.00010813903448648161;0.00182471087382118;0.0
3518;"""mon amie a été ravie""";0.0006062406249969338;0.0;0.0;0.0;0.0;5.945506894433964e-05;0.0;0.0;0.0;0.0017565998016701402;0.0;0.0009546047727317851;0.0;0.0004966869441029483;0.0;0.0;0.0;0.000648231981998892;0.0;0.0006282350260953671;0.0;0.0;0.0;0.0;0.007270002671628678;0.0;0.0;0.001082596498375233
3519;Nikel;0.0;0.0;0.0;0.0006331468428812236;0.0;0.0;0.0;0.0;0.0002838827209302917;0.0;0.0;0.0;0.0;0.0;0.0;0.00020608672051320012;0.0;0.0;0.0;0.0006458694897172333;0.00466940135341071;0.0;0.0003113711867431485;0.0;0.0004925295474697382;0.0;0.0;0.0
3520;"""Très bien, conforme à mes attentes, je recommande""";0.1250633956742691;0.0;0.0;0.0;0.1998296475442733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1790747614056648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3521;"""Bonne qualité et jolies flacons.""";0.0;0.0;0.0;0.0;0.0;0.0;0.15036804433093362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37832327291197804
3522;Brume géniale! Belle découverte;0.0006298863425671291;0.0;0.001377585338765958;0.0;0.0;0.0008900895721883528;0.0;0.0009883639918596898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006341944965267358;0.003127279841114375;0.01716864930967109;0.0;0.0;0.0;0.0056718691488798646;0.0;0.0;0.002111491653215465;0.0;0.00013794503380328867;0.005404276329583726
3523;idem;0.0;0.0;0.0;0.00011826564966638186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.166682362680889e-05;0.0;0.0020617299323326147;0.0003224256971747335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027051284301365603;0.0014636690003615531;0.0;0.00037527104561056534
3524;très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3525;"""il sent très bon dommage sa ne tient pas""";0.0;0.0;0.0005207956759194235;0.0;0.0;0.0;0.0007845836819283539;0.0;0.0010485383557889316;0.0002882635161256487;0.0;0.0;0.0;0.0;0.0;0.0;0.015382009211446876;0.0;0.0;0.0006083810890719261;0.0;0.0027386135060489306;0.0;0.0;0.0;0.0;0.0005977244181951637;0.12598479356225448
3526;"""tres bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3527;"""Sent bon, bonne présentation, envoi rapide (2 jours), bien emballé: tres satisfait""";0.0015252918642196405;0.0003982542636561879;0.0002800392578171203;0.0005170191209407407;0.0;0.0005618576137850953;0.0;0.0;0.010025323356817105;0.0;0.0008705157099234146;0.13643488932694497;0.0;0.0;0.0;0.013148239605501632;0.0;0.006164625379185205;0.0021667822377083035;0.007839152799074546;0.0006363107386386781;2.9277296372943688e-05;0.0016886317346439452;0.0;0.001941224872083446;0.0;0.0026321157993920616;0.0038087047741429156
3528;SATISFAITE;0.0;0.0;0.0;0.0;0.0;0.30341729528785905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3529;ça va c'est du cadum....;7.623165042254784e-06;0.0;0.0;0.00044687300888783413;0.0;0.0;0.0;0.0;0.0;0.0;0.0032868631416282518;0.0;0.0;0.0;0.0004494270909544352;0.0;0.0001572718015006255;0.0029679236046674146;0.0;0.0;0.0;0.0;0.0;0.0;0.008694135962009738;0.005489028222377357;0.0;0.003826917136162932
3530;on adore la douceur su la peau;0.00018621168115524173;0.0;0.0;0.16983502485740062;0.0;0.0;0.0;0.00017819842146747552;0.0002238250688214901;0.0;0.0005968225073509215;0.0;0.0;0.0007890089740928117;0.0;0.0;0.0012539088906206055;0.0;0.0;0.0;0.0;0.0010001633338440781;0.0;0.0004696563810195012;0.0;0.0;0.0;0.0
3531;"""Bon produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3532;Très bien !:);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3533;"""Parfum discret pour une petite fille ! Leger probleme au niveau du vaporisateur mais c est pas plus mal ainsi, car les enfants ne peuvent pas l utilisé seule ou le vider etc...""";0.0;0.0;0.0;0.00029015965875936906;3.0971096436507745e-05;0.0;0.0;0.0;0.07669669687973249;0.0;0.0;0.0;0.0035368112721128426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001351822101216747;0.0007703868588119191;0.0006503936650045027;0.00041334197412073065;0.0;0.0;0.11577754051970722;0.007532963646773069
3534;Toujour pareil déçue;0.0;1.902171660721009e-05;0.0;0.0005139695164524173;1.8722512789986707e-05;3.197912533064145e-05;9.526016651174625e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013156040204680153;0.00016547495967861274;0.0;0.0;0.0;3.828217554453027e-05;0.0;0.0;0.00026724279585540664;0.0;0.0007038382545186079;1.1915337858659688e-05;0.0;0.0
3535;"""J'ai commandé ""Wild Poppy"" il y a quelques jours, un peu au ""pif"", d'après la description qui en était faite. Quand je l'ai reçu, je me suis dit que j'avais rudement bien fait : waow! je suis bluffée par cette ""eau de parfum générique""...""";8.265455071908252e-05;4.328231034958999e-05;0.0005259357419783822;0.0;0.01681948926248248;0.00039896599508523696;0.0014999977827709302;0.0;0.0046242748372992545;0.0;4.0790105293968844e-05;0.0;0.0;0.0;0.0;0.08022289539256025;0.0;0.004117681562902421;0.0;0.0;0.0;0.0;0.0009446745026491664;0.0122980980171995;0.0010102067008822748;0.0;0.0009024774276702249;0.000994154594913878
3536;"""A voir sir le parfum tient""";0.0;0.00012082065493322661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000405746840557876;0.01181524016422475;0.0;0.0;0.0009908102097774079;0.0;0.0525273137656395;0.0;0.0;0.0;0.0;0.0;0.26172252477061636;0.0;0.0;0.002677055185558257;0.0
3537;"""cest des bon parfum pour femme""";0.0004983218856767446;0.0001447661724865698;0.0;0.0;0.0;0.0;0.0;0.00024115106154073775;0.0024931333502528578;0.0007761956387235798;0.0008414326568804282;0.0;0.0010174506584713803;0.0008177329172946011;0.0;0.0;0.0;0.0;0.0;0.001105306032752009;0.0018219527008414525;0.00014291680609778847;0.0;0.0010557350792230516;0.0007271216011509521;0.0021321181762675896;0.0;0.001533771295442842
