;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
2444;intime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0074173453818952234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2445;intitulé;0.0;0.0;4.460452073527191e-06;2.6411907745515323e-05;0.0;0.0;1.037025706522042e-05;0.0;0.0;0.0;8.075543444850393e-05;0.0;0.0;0.0003858020941838866;0.0;0.0;8.557466046540383e-05;0.00039430573910623386;0.0;0.0;0.0002702142242917645;0.0;0.0;0.0;0.0003158655454957294;5.0075959876469444e-05;0.0;0.00015118687383062964
2446;intolérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011750605980398342;0.0;0.0;0.0020849595209781985;0.0;0.0;0.00040757815943353524;0.0;0.0;5.691416927344508e-05;0.0;0.0;0.0;0.0;0.00018119030734164876;0.0;0.0
2447;introuvable;0.0;0.006694629312657819;0.0;0.0;0.0;0.0;0.011497126337898792;0.0;0.0;0.0;0.0;0.0026397095665273867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027846991743585393;0.0;0.0016140218026169052;0.0
2448;intuitif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005618808006002612;0.0;0.005508143107935151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2449;intégrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038205719995482953;0.000137794362163935;0.0;0.0;0.0;0.0001375444685204701;0.0;0.0;6.257256333673853e-06;7.938035904785073e-05;0.0;0.00024704839514464946;0.00018409766702889252;0.0
2450;intégré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03505164570688084;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2451;intéressant;0.001005347141245921;0.23175230693343282;0.003491595798183352;0.0;0.015031276678990098;0.0;0.0;0.0;0.00439553505643379;0.0;0.0;0.03998505329721487;0.0;0.021128868528782055;0.0;0.0;0.0005998460144813992;0.0;0.0;0.013715040993018606;0.010858333289125801;0.006556435533762264;0.0;0.0;0.0;0.0;0.0;0.016812388102407528
2452;intéresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005533091746741191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013402837740908006;0.0;0.0;0.0013465752003022548
2453;intéresser;0.0;0.0;0.0;0.0;0.0;0.0;1.5505927858220573e-05;0.0;7.4122037654713e-05;7.331974675265898e-05;0.0009366410827103384;0.0;3.4818558564495354e-05;0.0;0.0;0.0;0.0;0.000338002748225413;0.0;1.8765773611514957e-05;0.0;0.0;0.0;0.0;0.0;9.07649512882772e-06;0.0;0.0
2454;intéressé;0.005032142440939143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023833698273614236;0.0;0.0;0.0;0.0;0.0;0.0
2455;intérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.002037975220427999;0.0;0.00953596823286372;0.0;0.0;0.0;0.008794889963367214;0.0;0.002648170316936091;0.020813421448885355;0.0;0.004719687455840134;0.0;0.0;0.0;0.0;0.0;0.0;0.0008421282067626195;0.0;0.004610324299961438;0.0004905802654336881
2456;intérêt;0.0;0.0;0.0;0.0;0.0;0.0;0.006912563193932195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003296352822388289;0.0;0.00084095580490611;5.240696310263163e-05;0.0;0.0;0.0;0.00018939871180254306;0.0;0.0;0.0004886734489829262;0.01360741438693111;0.0017320568779084315
2457;inutile;0.0;0.0;0.0;0.0;0.0;0.0014770817693213307;0.0;0.0;0.009096584955553313;0.0;0.0;0.0031750299590371737;0.0;0.0;0.0;0.0;0.0;0.010399655682748482;0.0;0.0;0.0;0.008399082066577426;0.0;0.0;0.0;0.007736642542233617;0.0013883734523322847;0.0024041029447263956
2458;inutilisable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005270447575376892;0.01934396340179665;0.0006184237488693329;0.0;0.0011255260444731881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007579969960605727
2459;inverse;0.0;0.0;0.0020393890007643894;0.0;0.00014267704286477357;0.0;0.0;0.0;0.0;0.0;0.0004528359389513397;0.0;0.0;0.00015362405284800144;0.0;0.00018898660676456097;0.00011874176920096974;0.00046844019666694985;0.0;0.00015679664629926398;0.0;0.0;0.0;0.0005303793888129225;0.0;7.913101997504726e-05;0.000301208348755984;0.0004367647080801993
2460;inverser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001039219818249297;0.0;0.0;0.0;0.0;0.0;0.0007972375980562754;0.0;6.767643858253423e-08;0.0;0.000746907347066258;0.002345429286707179;0.0;0.0;0.00010436294184399356;0.0006067242645578304;0.0;6.08095870089847e-05;0.0
2461;investissement;0.0;0.0006538351769210822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0217782561980177e-05;0.0;0.0001338699231899198;5.1209443993827e-05;0.0;0.0;0.0;9.060569082834129e-05;0.0023767941863354247;0.00017993217729499108;0.0
2462;invict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.841866487871292e-05;0.0;0.0;0.0;0.0;1.1454406348905244e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.00030149222321683845;0.0;0.0;1.1556685747617464e-05
2463;invisibilité;0.0007829854188577183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002418259137497079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004747108499330717;0.0;0.0;0.0;0.0;0.0037784193843084864;0.0
2464;invisible;0.0;0.0003629915769857079;0.001541463611525771;0.004982980744282776;0.0;0.0;0.0;0.0;0.01449300918764042;0.0;0.0058313295766699086;0.0;0.009547116893367062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014744477039012209;0.01036430901450296;0.014711720877573683;0.0;0.008589054992393015;0.014615910437422323;0.0
2465;invitant;0.0;0.0;0.006487755670687336;0.0;0.0;2.5504783852905607e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004487852676432623;0.0;0.0
2466;invitation;0.0;0.00578192877215254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030720260658847847;0.0;0.001965571536674537;0.0;0.0;0.0003344146891402594;0.0;0.0;0.0;0.0;0.0;0.004685489134244545;0.0008262144277320636;0.0;0.0
2467;invite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7801782247071235e-05;0.0;0.000281404218760565;0.0;0.00022493189021586187;0.0;0.0;0.0;6.639913209778444e-05;0.0010537013648200528;0.0;0.0;0.0
2468;invité;0.0;0.0;0.0007678228320769215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002686713169893824;0.007506565062434414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2469;inégal;0.00039858584158469144;0.0;0.0005691708691189526;0.0;0.0;0.0;0.0;0.0009150691916666603;0.0;0.0;0.0;0.0;0.0;0.0;7.964018797169388e-05;0.0;1.0790211013285e-05;0.0;0.0;0.0018833839981697363;0.0;8.526865271024335e-06;0.0;0.00020240793178616772;0.0;2.6027312202598246e-05;0.0;0.0
2470;inégalable;0.0021148205373327316;0.0;0.014060868098634273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9536419093784634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001978590143064099;0.0;0.0;0.0
2471;inévitable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032005190367979303;0.001990337617906875;0.0;0.0;0.0;0.0006988423355599043;0.0;0.0;0.0014620180386423717;0.0;0.0;0.0;0.0;0.0;0.0;0.003019358197140043;0.0;0.0;0.0
2472;ior;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035005284391949236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006255008793473492;0.0;0.0;0.0017613625564746507
2473;iris;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007114576148558601;0.0;0.0
2474;irise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012889664702063668;0.0;0.0;0.0;0.0;0.0076891398055806736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2475;iriser;0.0;0.0;0.002043120271405967;0.0;0.0;0.0;0.0;0.0;0.006094392816034159;0.0;0.002715590290547767;0.0;0.0;0.0;0.0;0.0002863016968424602;0.0;0.0024624043827375865;0.0;0.0;0.0;0.0;0.0;0.007670495121143435;0.0017119148799190206;0.0;0.0;0.0010058476554683797
2476;irremplaçable;0.0;3.0788595435363366e-05;3.317877592111699e-05;0.0;0.0;0.0;0.0;0.0;7.815907237678989e-05;0.0;3.185224391623417e-05;0.0003422963402994332;0.0;0.0;0.0007299118952893256;7.471618973598096e-05;0.0;0.0004982064582610469;0.0;0.0004344973580699209;0.0;0.0;0.0;0.0006131183485591855;0.0;0.0;0.00022638014933641282;0.00015275880256138027
2477;irreprochable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002249409430044283;0.0;0.0;0.0;0.0066415146930102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005667803004808055;0.00031667428407446867;0.0;0.0;0.0
2478;irritation;0.0;0.0;0.0;0.0096742185681917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0039750268085734725;0.0;0.0;0.0;0.0;0.019063490550068816;0.0010411682498488466;0.0;0.0;0.0;0.0;0.0;0.0006949073374191499;0.0
2479;irritel;0.0;0.0004756745099782022;0.0;0.0;0.0;0.0;0.00587149095172449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017388643795017567;1.9041799251725898e-05;0.0;0.0
2480;irriter;0.0;0.0;0.0;0.014314801709436236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015012796732445926;0.0;0.0;0.007070578177466734;0.0;0.0;0.0;5.743351188928742e-06;0.0;0.0014259404184514596;0.0029783585388580775;0.0;0.004103041300770609;0.0;0.0;0.0;0.0
2481;irrité;0.0;0.0;0.0;0.0;0.0;4.940328913421824e-05;9.807793693157863e-05;0.0;0.0;4.712514231271609e-05;8.832878338487344e-05;0.0;0.0;0.00039064724861398003;1.806920264399355e-05;0.0005213764409741785;0.0;0.00020500057770814832;1.0675243846518724e-06;0.0;1.1271660931879157e-05;0.000308416073217019;0.0;0.0;0.0009104403825826276;0.00016340062115910144;0.0;0.0
2482;irréprochable;0.0005057230808241257;0.0;0.010122497247982157;0.0;0.0;0.0;0.0017698352712418725;0.0;0.0;0.0;0.00020356958876743502;0.0007395297352269961;0.0;0.0;0.003756708001093442;0.0007756951653724672;0.0;0.0007305637681534828;0.0;0.0005712988213877751;0.0;0.0;0.0;0.0011749511816451378;0.0;0.0;0.0;0.0
2483;irrésistible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011680948031300314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001759942357040223;0.0;0.007657341717044709;0.005929378401088781
2484;ive;0.0;0.0;0.0;0.0;0.0;2.7002961775063154e-06;0.0;0.0;5.184695995378206e-06;0.0;4.908683669945152e-06;3.980572919452388e-05;0.0;0.0;0.0;0.0001825488639487952;0.0;0.0;0.0;0.0;2.3764109002331925e-05;0.0;0.0;0.0;0.0;6.509431341013833e-05;0.0;0.0
2485;jacobs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.188316326479376e-05;0.00039928863572407335;0.0;1.5222618880741396e-05;0.0;5.7309979127027506e-05;0.0;0.0;0.0;1.3192816124529805e-05;0.00011733132713291545;0.0;0.0005914944685756498;8.630498314845969e-05;0.00038790877555772824;0.00027857333555050487
2486;jadooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
2487;jadore;0.0;0.0;0.01367715490312214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2488;jadoreeeeeeee;0.007007182944705885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028438497132910856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2489;jai;0.0;0.0;0.0;0.0;0.0;0.005233922428184832;0.0;0.0;0.0;0.0;0.0;0.0;0.03552013323119079;0.05756605696164081;0.0;0.00019295647643883686;0.04066407625671236;0.0;0.0;0.014942679565780768;0.0;0.0;0.0022839990538689437;0.0;0.010146324770193539;0.0;0.0;0.0
2490;jamais;0.006339544497665042;0.015707708279997405;0.0;0.0;0.0;0.0031735916355487208;0.011464205315933796;0.007198116923199995;0.0;0.00017416521348661516;0.0;0.011153376935073732;0.0;0.0036867620889183533;0.003646823357826288;0.03136897512489851;0.018806422070260034;0.028763068930497914;0.023678991234317832;0.06277352305077188;0.0;0.0017615316026693857;0.0;0.0;0.060305602303937625;0.025993151448858075;0.013184658510838075;0.0
2491;jambe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007744712425841185;0.0;0.00017269287958686518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010733111536099973;0.0;0.0;0.0;0.0005735711488588847;0.0004964870615352339;0.0
2492;janvier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002669109935843714;0.00013948301307499042;0.0;0.0003484074371473223;0.0;0.0;0.0024604067262668458;0.0021370542459465793;0.0;0.0;0.0006252886774677264;4.3440294699461405e-05;0.0;0.0
2493;jasmin;0.0;0.0;0.0022387834138226236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026087118816294137;0.0;0.0;0.0;0.0
2494;jaunatre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002515684278511895;0.0;0.008953347463180938;0.0;0.0;0.0;0.0;0.0;0.0;0.0004224342025331241;0.0;0.0;0.0;0.0;0.00025760577274470985;0.0;0.0010911968444676057;0.0;0.0;0.0
2495;jaune;0.004249949205649127;0.0;0.004102834810643484;0.0;0.0;0.011519055202496083;0.0;0.010239972350460175;0.02810073940169245;0.0350893764878402;0.08643127589392559;0.011675309412910513;0.0;0.0;0.0;0.01753190607994188;0.020180069708515318;0.07234123056131868;0.0;0.008079877984854144;0.00046316980693179985;0.0;0.0;0.0;0.007757708026237402;0.006474091683855149;0.0;0.013688499076338102
2496;jauni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9376819299683068e-05;6.48173967407143e-06;0.0;0.0;1.0448073967855413e-05;0.0003175468938904875;0.0005250438014349701;0.00010344542580288859;2.8571425311688894e-05;0.0;0.0;0.0001674299911649017;0.0;1.645037909214957e-05;9.99752369430953e-05;0.00016009324120320976;0.0;0.0;0.0
2497;jaunion;0.0;0.0;0.0;0.0;0.0;0.00136105446909025;0.0;0.0009078479483709987;0.0;0.0;0.00039653795057013923;0.0;0.0;0.00010999909878434434;0.0;0.0;0.0;0.0007998765445695066;0.0;0.00021814455942929307;0.0;0.0;0.0;0.0;0.0007924966371397419;1.3217629816865543e-05;0.0;0.0
2498;jaunir;0.0017389065984161685;0.0;0.006629528303536605;0.0;0.0;0.0;0.0;0.0;0.020969528968484988;0.018490053802353076;0.055074647673064275;0.0029058052946982615;0.0;0.005880750126889581;0.0;0.0;0.004715256421460561;0.030693971416937294;0.0;0.0;0.0;0.0;0.001515223443699258;0.0;0.0033420536026244735;0.0;0.0;0.0
2499;jaunisse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047782300702647114;8.679794256566524e-05;0.0024308289431988032;0.0;0.0;8.259256278354488e-06;0.0;0.0;0.0;0.0011133604377106276;0.0;0.0007709389291395876;0.0;0.0;0.0002554336498918392;0.00025989890061570327;0.0016183179098930593;0.0005346505291286858;0.0002377005489542112;0.0
2500;jaunissement;0.0;0.007140763617166668;0.0;0.0;0.0;0.0;0.005071448975693638;0.0035996773982205827;0.032230150384833296;0.0;0.029305398454874867;0.0;0.0;0.0;0.001833490511220238;0.0;0.0;0.034607442275517264;0.0;0.00646283619833309;0.0;0.0;0.0;0.0;0.006220998432088385;0.0;0.0;0.0
2501;jaunissent;0.0019493696978417942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003782240186604853;0.0;0.0;0.0004002214532988612;0.0;0.0005764572344958426;0.0;0.008403645012366057;0.0;0.0001366128526758661;0.0;0.0;0.0005648871313211637;0.0;0.0;0.0;0.0037218594765924405;0.0
2502;jaunisseur;0.0036014204535737534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01008171834855886;0.0;0.00040195547722075527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005184207344846191;0.0;0.0;0.0
2503;jaunissment;0.0;0.0;0.0;0.0;0.0;3.212420432550489e-05;0.0;0.0;0.000230102146908191;0.0001144706714866227;0.002664051802638636;0.0;0.0;9.376137906733497e-05;0.0;0.0;0.0;0.00143282012585517;0.0;9.547806689644839e-05;0.0;0.0;0.0009580912023985539;0.0;6.301519008414529e-05;0.0;0.0;0.0
2504;jaunâtre;0.004628387835489763;0.0;0.0;0.0030483217383685127;0.0;0.0;0.0;0.0;0.0;0.0;0.03134019096484807;0.0;0.0;0.0;0.0;0.002149551904522131;0.0;0.0008981266551462662;0.0;0.0;0.0;0.0;0.00032005074292358447;0.0;0.0008840911882477719;0.005469129943772296;0.0;0.006055032263361452
2505;jaunâtrels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005827929182165211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004817514346613327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2506;jean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037384383103219393;0.0;0.0;0.0
2507;jeffree;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007281391961135147;0.0;0.0053864323127747965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045844424857934;0.0;0.0;0.0;0.0
2508;jen;0.0;0.0;0.0;0.0;0.0;0.00136105446909025;0.0;0.0009078479483709987;0.0;0.0;0.00039653795057013923;0.0;0.0;0.00010999909878434434;0.0;0.0;0.0;0.0007998765445695066;0.0;0.00021814455942929307;0.0;0.0;0.0;0.0;0.0007924966371397419;1.3217629816865543e-05;0.0;0.0
2509;jeter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005777308207450788;0.0;0.0;0.0027124361661016423;0.005699683454824852;0.0;0.0;0.0;0.0;0.0001058703594388606;0.0;3.600131784723865e-05;0.0;0.0;0.0008538014926142764
2510;jette;0.0;0.003944283200196335;0.0;0.0;0.0;0.0;0.0;0.0;0.0010170545056797664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023322030347101846;0.0052180202354845315;0.0;0.0;0.0;0.0;0.0;0.0;0.00010241008277181867;0.0;0.0;0.006443942022813847
2511;jeté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005958786202886878;0.0005518185270877658;0.0;0.0;0.0;0.0;0.00018420125762923318;0.00017141466223797734;0.00036805186038825727;0.00022123154777730798;6.256616050868207e-05;0.0;0.0003982977111517344;0.0;0.00017651253933366175;0.0018986956617748942;0.0;0.005537378328779453;1.680832384552109e-05;0.0;0.0
2512;jeu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.240133039032933e-05;0.0;0.0;0.0;0.0;7.415169290860009e-05;0.001564957743911842;0.0;0.0;0.00027267786511277133
2513;jeudi;0.0;0.0;0.0;0.0;0.0;0.003953220146751934;0.0;0.0;0.0;0.0;0.0;0.005622898247001089;0.0;0.0;0.0;0.028061737278919273;0.0;0.0;0.0;0.0008793535805109556;0.0;0.005779119233760418;0.0;0.005514617619226334;0.0;0.0;0.0;0.0
2514;jeune;0.0;0.0;0.005812724350128954;0.0009547108682151008;0.0;0.0;0.0019980502684497003;0.002054466402749583;0.0;9.145309045279035e-05;0.0;0.0;0.0;0.0;0.0016759139880402978;0.0;0.0;0.0;0.0;0.0;0.0;0.003854274482796616;0.0;0.02047585421757697;0.0002186958744475574;0.0;0.008551513944832077;0.030694988033634615
2515;jeunesse;0.0011703845723547842;0.0;0.0;0.012944109019545529;0.0;0.0;0.0;0.0;0.0;0.0;0.018431139194267768;0.0;0.0;0.019946849295736136;0.0;0.000541339116200246;0.0;0.005534587269770121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021280528563686943;3.889483160561989e-05;0.0
2516;jeunot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029446984984336684;0.0;0.0038924871445596117;0.0001551119671737812;0.0;0.0;0.0;0.0009599066794558393;0.0;0.0008613751204880345;0.0;0.0005688097478446521;0.0;0.0;0.0;0.0;0.0;0.0;5.2382367465695094e-05;0.0
2517;jeunots;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003558595906793394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007788799239502026;0.0;5.5091142031345315e-05;0.0;0.0;0.00011939604588778132;0.0;0.000298756431512694;0.0
2518;jeux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030925176791161334;0.0;3.166287543061811e-05;0.0;0.0;0.0;0.0;0.0005353508211095008;8.616255775948776e-05;0.00037509339896687924;0.0;9.393328213362367e-05;0.0;2.9069441171786205e-05;0.0;0.0;6.674119739422286e-05;0.0002368527577820822;5.8108152708821696e-05;0.0
2519;jlutilise;0.0;0.0;0.0;1.0276958937819692e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004616932424861906;0.0;0.0;0.0001678508609800817;0.0007773234057337477;0.0;0.0;0.0;0.0;0.0;9.265573651100267e-06;0.00017258733934024582;0.0;0.0;0.0
2520;job;0.0007992342910307189;0.010242421604235916;0.0;0.0;0.0;0.04093831381150333;0.0031326294640201847;0.0;0.0017743020207324587;0.004430525227474578;0.004553256185418487;0.0008080891199880364;0.0;0.0;0.004295091109973013;0.004928942943075829;0.0;0.00012004596505740478;0.0;0.0;0.01564669523364698;0.0;0.0;0.01060669940365946;0.008417951298774023;0.009427859509674315;0.007397729264436875;0.013265993045455633
2521;joint;0.0;0.0;0.0;0.0;0.00041650001489496323;6.977095685482709e-06;0.0;0.0;0.0;0.0;0.0001749220860364165;0.0;0.0;0.0;0.0;0.0010704978192495895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.305293105680826e-05;0.0005411386476093951
2522;jojoba;0.0;0.0;0.0;0.002101173721796642;0.0;0.0;0.0020029742980235497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7374865197701444e-05;0.0;0.0;0.0034924247426844322;0.0;0.0;2.8963585491110513e-05;0.0;0.000682041904747476;0.0;0.0;0.002108278150732235
2523;joli;0.0;0.0;0.0;0.0026184247215098274;0.0;0.0;0.0;0.0;0.0;0.0;0.013726702035704322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015291096633665146;0.0;1.5213609049712655
2524;jolie;0.0066951229202586995;0.0;0.018004105509972695;0.0;0.0;0.0;0.017305199359796703;0.0;0.0;0.0;0.13807274650291898;0.0;0.0;0.0;0.0013272932476935063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00410028616931108;0.0;0.04801517291759493;0.0;0.005165964730589378
2525;jolis;0.001961876403834235;0.0;0.0;0.0;0.0;0.0;0.024149028682927526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2526;jouent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.895232849655518e-05;0.0;0.0;0.0;4.641435881766342e-05;0.0;0.0008103285990716383;0.0;0.0;0.0;0.0;8.870343489873983e-05;0.00015943075987505967;0.0004416727268118203;5.150829133596582e-05;5.9031920139113386e-05;0.0001920883566392692
2527;jouer;0.0;0.0;0.0;0.0013422045222708267;0.0;0.0;0.009524556386959399;0.0;0.005295557102442451;0.0;0.0014463516863057787;0.0;0.0;0.02775471104673424;0.0;0.0;0.0;0.0;0.0;0.0005743921425816973;0.00478961272285464;0.0;0.0;0.0006538741068367022;0.0010735214498650383;0.009663092878472074;0.002011487789526125;0.0
2528;joues;0.0;0.0;0.0;0.0004955980539468312;0.0;0.0;0.0;0.0;0.0024945148615485246;0.0;0.0;0.0;0.0;0.0;0.00022889088853746286;0.0;0.005297845724058668;0.0;0.0;0.0;0.0;0.0;0.0;0.004774015471005962;0.0016078076622524848;0.0036865488026681234;0.0;0.0
2529;journalier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023634928026016432;4.1881523087940416e-07;0.0;0.0;0.0058276337604364434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008951349215036723;0.0;0.0;0.0;0.0
2530;journee;0.0;0.0;0.0;0.005165251123229159;7.582640711719888e-05;0.0;0.0;0.0;0.0;0.0;0.0;8.276725260114579e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01464289269355528;0.00021222870986568632;0.003116598626797326;0.0;0.0
2531;journeey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015941142543705318;0.0;0.0;0.0;0.0036908544328811015;0.0;0.00022925618694019502;0.0;0.0;0.0;0.0023571712347327267;0.0;0.0;0.0;0.0
