;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3115;observer;0.0;0.002879720322538261;0.0;0.0;0.0;0.0;0.0;0.0;0.000512313996543337;0.0;0.0;0.00017833154792009563;0.0;0.0;0.0;0.0009835789858251593
3116;obtenir;0.0011168508051868128;0.0;0.001037217805760721;0.0;0.0004579783060311968;0.003943161953885921;0.0;0.0;0.0071583192503292875;0.002969404870177964;0.0034025846098849027;0.005525486797516494;0.0;0.00371167799411048;0.014553970221722628;0.00015795299691776234
3117;obtiens;0.0;0.0;0.0;0.0;0.0026204961902801184;0.003658904983983956;0.0;0.0;0.00034123913890693816;0.0;0.00017695392206404478;0.0;0.0;0.00036689287883596517;0.0037917087882144386;0.0002461268432076018
3118;obtient;0.0;0.0012753871011555616;0.0;0.0;0.0;0.0;0.0028868005837617123;0.0;0.003555782669568886;0.0;0.006158651758793696;0.0;0.0;0.0;0.00014507139065940221;0.0
3119;obturer;0.0;0.00027050133071897454;0.0;0.0;0.0;0.0;0.0;0.0;7.609201976496191e-05;0.0;0.0;0.0;7.124345868048707e-05;0.0003205208696943212;0.00015813673472337645;0.0005340309586024453
3120;occasion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.440980176004618e-05;0.0;0.0;0.0;0.0;0.009951248499660446;0.0012785835060367106;0.0005608988112603239
3121;occasionnel;0.0;0.00043901410806588946;0.0;0.0;0.0;0.0;0.0;0.0;4.643381366257527e-05;0.0;0.0;2.4023081513093466e-05;0.00016377771218723422;0.0008577158576936285;0.0006127802532818744;0.0004707176225451459
3122;occasionner;0.0;0.0;0.0;0.00017052044842425716;0.0;0.0;0.0;0.0;1.3972956132147651e-05;0.0;0.0;0.0;5.7356832236002516e-05;0.00020237863644852628;0.0009297257365096486;0.0003505309819512498
3123;occassions;0.0;5.194773589563769e-05;0.0;0.00020621555848383735;0.0;7.836893867585923e-06;0.0;7.504913416132334e-06;0.0013254328113933012;0.0;0.00018616775356985476;0.0;0.0;0.0003802875057426822;0.0002305057331058722;0.0014156665565236177
3124;octet;0.000927836956874844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033752222219670136;0.0006648455329046142;0.00047512313550957625
3125;odeur;0.0;0.0;2.7128270213614942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3126;odeurdivine;0.0;5.1646329988981625e-06;0.0;2.100440502058624e-05;0.0;0.0;0.0;0.0;0.0;9.818132457983893e-05;5.3821696098415975e-05;0.0;0.00013434171100452252;0.00022214177392949883;1.6925398746102694e-05;0.00018220757748853351
3127;odeuuuuurr;0.0;0.008060166295187611;0.0;0.00023589262156646512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3128;odorante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019013818311074525;0.0;0.0006584147247982224;2.060046902522238e-05;0.00014451766835262074;0.0;0.003487036664495289;3.883914938579902e-06
3129;oeil;0.0;0.0;0.0;0.007239081790562271;0.0;0.006535242980564883;0.0008473695284753203;0.0;0.004293697344215812;0.0;0.0;0.0;0.0;0.0;0.005095976653650299;0.002514102857680851
3130;offert;0.0;6.757380512908485e-06;0.0;0.0;0.0;0.0;1.3541707829233736e-05;0.0;0.0;4.924317653235743e-05;0.0002409514056157688;0.0;0.0;6.509022514671342e-05;0.0;4.620441305820639e-06
3131;office;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005118741948818718;0.0;0.0;0.0;0.0;0.0;0.0013110595216862427;0.0030378654669988778;0.0007503593992018297
3132;offre;0.0;0.00358308128906839;0.0;0.0036645019853283303;0.0;0.00833517473466709;0.0;0.0;0.0;0.0;5.887768016598287e-05;0.0;0.0;0.00028407550544268077;0.0028073526138473743;0.0
3133;offrir;0.0012166167308822883;0.0016587296458581812;0.0;0.004405528961164162;0.0012245403774073709;0.008348868799470142;0.002482349004394922;0.0;0.000552185256452069;0.0;0.018693059070644894;0.0;0.0;0.0;0.0018357958467317898;0.029231314310454396
3134;oil;0.0;0.0;0.0015079441245241455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011312465230320649;0.0;0.0
3135;ok;0.0;0.0;9.82810130999772e-05;0.0;0.00934194224319106;0.0;0.0;0.0;0.0;0.003339301158897801;8.107601534658266e-05;0.01746032465539187;0.0;2.9441184456702e-05;0.0009756633859549546;0.0002979300404349641
3136;olaplex;0.0;0.0;4.0790492177024795e-06;0.0;0.0;0.0;4.552332138344015e-06;0.0;9.53866490720428e-05;0.0001715326995638631;0.0017172539647095336;0.0;0.0;2.2706693231700518e-05;3.3526999970484825e-06;0.0007910172751178694
3137;olfactif;0.0;0.015625727455409567;0.0;4.104020832378279e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.870432185140339e-05
3138;olive;0.0;0.0;0.0;0.0003324854830656367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020267753968189969;0.0;0.0015066800808122966;0.0017683437280877766;0.0
3139;ombre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008587606834919128;0.0;0.0;0.0;0.0;0.004871315411137252
3140;ombrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006449029523519039;0.0;0.0;4.7387813015394013e-05;0.0;0.0
3141;ombres;0.0;0.0;0.0;0.001040697931675577;0.0;0.0;0.0;0.0;0.0;0.0;0.0010503816641471752;0.0;0.0;0.0020326640888626317;0.000964525333344409;0.0
3142;ombré;0.0;0.0;0.0;0.0;0.0;0.0;0.0001314992645930563;0.0;5.8514904688459566e-05;3.663211807335121e-05;0.00019148807730742312;0.0;0.0;0.00015315506077891807;3.202531557342358e-05;0.00012957976964212813
3143;omerta;0.0015868576994416456;0.0;0.002572901871324549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021967030868021617;0.0;0.0;0.0016986018200536072;0.0;0.0016891450397657256
3144;on;0.0012907735556758485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004361393873058221;0.0;0.0;0.0;0.0021565332448919704;0.0
3145;onctueux;0.0006370075097378318;0.0;0.0;0.018266756445905596;0.005713450192386824;0.0;0.0;0.014114943140789699;0.0;0.006358867493752524;0.0;0.0;0.028229993135251118;0.0;0.020394210288602246;0.0
3146;onctuosité;0.0;0.0007724837343198883;0.0;0.0;1.1893537218475779e-05;0.0;0.0;3.6222385730615214e-05;0.0;0.0;0.0001818943033806073;0.0;0.0;0.0004383900188180525;9.400463918359524e-05;1.1995093081830005e-05
3147;ondulation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
3148;onduler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005756612099657381;0.0;0.0;0.0;0.0;0.0;0.0;0.005826034102194956;0.0
3149;ondulé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002745552185383002;0.0;0.0;1.764303447054777e-05;0.0;0.0;0.0024823106117475313;0.012036170551200855;0.0
3150;ondulés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003719740592501555;7.389090763836793e-05;5.2889210675148335e-05
3151;one;0.0035230781707117145;0.0;0.0025313674997079435;0.0;0.0;0.0;0.0;0.0;8.725159898433787e-05;0.0;0.0006013563961776201;0.0;0.0;0.0007769272723028039;0.0;0.0010527158793766144
3152;ongle;0.002406519442245844;0.0;0.0;0.0;0.0;0.0;0.006172773097128054;0.0;0.0;0.0;0.00010333283620354213;0.0;0.0;0.0;0.004073781981575658;0.0026427935968020688
3153;onguent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034653756126830435;0.004682030801087325;0.0029134448979696195;0.0;0.0012526445292080132
3154;onr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004848616084569831;0.00092852864306629;0.0
3155;onéreuses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002932935931823663;0.0;0.0003140109959719203;0.0011633784903092538;0.0
3156;onéreux;0.0;0.036542308137375516;0.0;0.0;0.0;0.0;0.0;0.010369498151637636;0.01113812637284523;0.0;0.008428667723683652;0.0;0.0;0.0;0.0;0.0
3157;opaque;0.0011695999077042604;0.0;0.0;0.0008868499453478792;0.0;0.0;0.0;0.0;0.0;0.0;0.0010802510146494372;0.0;0.0;0.0;0.0009934016145307797;0.0
3158;opinion;0.0009291126625516183;0.0013055390405652954;0.0;5.826171626255324e-05;0.0;0.0;0.0008893922597559947;0.0;0.0;0.0;0.0020834861127350204;0.0;0.0;0.0;0.0;0.002058655411109678
3159;opium;0.0;0.0010790276871629932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00033711508432264584;0.0009737890370078825;0.00022940441819657156;0.0008610560070169595
3160;opposé;0.0;0.0;0.0;0.0;0.0;3.7242665734514465e-07;0.0;0.0;0.00020918245054383797;0.0;0.0002587256193643547;6.025764911706976e-05;0.0;0.0002172247295457183;0.0002578562631900362;0.0002155230732366642
3161;opresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005406082508832038;0.0;0.0
3162;opter;0.0;0.0;0.0;0.0006989462975250686;0.0;0.0;0.0;0.0;4.683444531042813e-05;0.0;0.00013318462814528495;0.0;8.152059097190361e-05;0.0009356451193633792;0.0;0.0002921565276555158
3163;optimal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011827426622385503;0.0;0.0;0.0009151575243613366;0.0;0.00764605621043578;0.0017537361477873536;0.0
3164;opté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01481560994353667;0.00022537663265064317;0.00018557781680897173
3165;opération;0.0;0.0;0.0;0.0;0.0;0.0;4.59887472072802e-06;0.0;0.0;0.0;0.00032911747013512395;0.0;0.00017849398607642337;0.0;0.000496867335501552;0.0
3166;or;0.0;0.0;0.0;0.0007168823502735498;0.0;0.0;0.0;0.0;0.0005909739508005678;0.0;0.004961073687253584;0.0;0.0;0.000360457250456831;0.0;0.0018327605186466125
3167;orange;0.0;0.0;0.0;0.00639307283472489;0.0;0.0;0.0;0.0;0.0016601324658952602;0.0;0.024557986170916164;0.0002709051954972683;0.0;0.005106322675738173;0.0007566148841341406;0.0038478254141519354
3168;oranger;0.0;0.000780239272922516;0.0;0.009179937471122104;0.0;0.0;0.0;0.0;0.0;0.0;0.007537324329424327;0.0;0.0;0.0011357654946035451;0.0;0.0
3169;orangers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002377905641935782;0.00015204658735613048;0.0012757815631607506;0.00014454370841509724;0.0;0.00044154990407598856;0.0;2.207752989899701e-05
3170;orangé;0.0;0.0;0.0;0.0;0.0;0.006777750321382548;0.0;0.0;0.0;0.00020552675094326445;0.000992203556419194;0.0;0.0;0.0;0.0013170005145770134;0.0006289128398554209
3171;ordinaire;0.0;0.0;0.0;0.0;0.0;0.0;7.736396628513461e-05;0.0;0.0015333600034066652;0.0;6.348086585121795e-05;3.754996620319505e-05;0.0;0.0;0.0007120985215634814;0.001121483200180231
3172;ordonnance;0.0;0.0;0.0;0.0;0.0;4.105854757313021e-05;9.105543034600814e-05;0.0;0.0006835211046773687;0.00021016793394619304;0.0005864609443714053;0.0;0.0;0.0006084494294630485;0.00017376826262837056;0.0011055390498353188
3173;ordre;0.0;0.001041586436412686;0.00047441842357061814;0.0013213886014322772;0.0;0.0;0.0;0.0;0.0015184708125703429;0.0;0.0;9.505247971285247e-05;0.002210757167708308;0.001705985328287582;0.0003879236219108879;0.0009399954039640311
3174;oreal;0.014337035684321455;0.0;0.006462658005572779;0.0;0.0;0.01544503716859505;0.013094040810685124;0.029340655858123923;0.0026001610009219463;0.0;8.829700177161885e-05;0.0453532347272117;0.0;0.03342167803240259;0.0;0.018321205816815053
3175;oreiller;0.0;0.0;0.0;0.00036407982209637265;0.0;1.5801503327473152e-05;0.0;0.0;5.9203147310586576e-05;0.0;0.00195819846035022;0.00020704975650721863;0.00022305757850089468;0.00026206630592054636;2.537873963858004e-05;0.0012187325495892215
3176;oreilles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013691729402326752;0.00024228553918632595
3177;organiser;0.0;0.0;0.0007593781513436306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023914927863287463;0.003905945890731069;0.0;0.0
3178;organisme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014642310393758612;0.0011634281231055724;0.0;0.0;2.1778672457909437e-06;9.148292640164636e-05;0.0002716629641919533;0.0001123844830764299
3179;oriental;0.0;0.0;0.0005313242258823431;0.0007010549747655312;7.793384430147939e-06;0.00032772154654110843;0.0;0.0;0.0;0.0;0.00020158944721656913;0.0;0.0;0.0;0.0009710596845299276;0.0
3180;orienter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012632165470248891;0.0;0.0;0.0;0.0;0.0
3181;origina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.725189993439766e-05;2.204624131087147e-05;0.0;7.810353725510525e-05
3182;original;0.006766535627160868;0.005669047806019663;0.02495455072505903;0.0;0.0;0.0;0.0024701896199163685;0.0;0.0;0.0;0.010327883409375576;0.0;0.0;0.0;0.0;0.015496633668822755
3183;originalité;0.0;0.0;0.00017263866009153804;0.00028803962300646616;0.0;4.109785273966786e-05;0.0;0.0;0.0;0.0;0.0012809712010640364;0.0;1.117162643136518e-05;0.0;0.0008340812114575728;0.0
3184;origine;0.0;0.004581523228493772;0.0;0.0031618624713422414;0.0;0.0;0.0;0.0;0.004065888268891625;0.0;0.008740626972947797;0.001992569368140036;0.0;0.0026539797235344944;0.000502848025693845;0.016689227036912856
3185;orix;0.0;0.0;0.0;0.0;0.0001345950370962091;0.0;0.0;0.0;0.0;0.0;2.8937164108317184e-05;2.029072164389108e-05;0.0;0.0;0.0;0.0015898567170306987
3186;orofluido;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01097179217803364;0.0;0.0
3187;orthodontie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2434655405124195e-06;0.0;0.0;1.425766466266585e-07;9.279007278205345e-07;2.1662088587348717e-06
3188;oréal;0.0055080887919097725;0.0;0.013457743729725262;0.020669020259557025;0.0;0.04180460097390888;0.05164550044628806;0.0;0.01825171609792383;0.020135620095159738;0.002831444100426561;0.0021478630100580406;0.0;0.08376764661609008;0.0005157394934782824;0.054897083635661835
3189;os;0.0;0.0;0.0;0.0;0.0;6.138065867042956e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015390506242630693;0.0;0.002245860220143217
3190;ottimo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
3191;ou;0.0;4.653543924427348e-06;0.0;0.0;0.0;0.0;0.0;0.0;8.727411731332748e-08;0.0;5.2696867111092955e-05;4.0723700761981316e-05;0.0;0.00013559317174287238;0.00019743558940093229;0.0004021996855081853
3192;ouais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003066220046738635;0.0;0.002837627179584863;0.0001911322000360166;0.0;0.0;0.0;0.0007229825356981015
3193;oubli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015693791319396932
3194;oublie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002558538059577621;0.0;0.0;0.0;0.0005016713770528474;0.0010119241764725137
3195;oublier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00299020911791815;0.0;0.0008647230772731455;0.0001676951534233962;0.0;0.003375834538452541;0.008447409821521267;0.00023377556997560006
3196;oui;0.018022977240369237;0.01624070443269447;0.0073883447329973284;0.0002582799380278204;0.0;0.00798926407690231;0.0;0.0019809547239485236;0.005225423736307396;0.0;0.0023159204548104913;0.003274508879705859;0.0;0.0005816823791129937;0.0003647666930281649;0.007129451045620982
3197;ouster;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015219455291198992;0.0;0.0;0.0;0.005300437669403796;0.0
3198;ouverture;0.0;0.0;0.0027230214670357425;4.4524321595911945e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.00030118701160847006;0.0;0.0;0.0012509924539689209;0.0015615376175174562;0.00971492700888258
3199;ouvrir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038875862748244984;0.0;0.0;0.0031466894018384213;0.0;0.005603733149835233;0.0003390391864166921;0.04390826878550088
3200;ouvré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005737188208951985;0.0;0.006278063327446154;0.0;0.0;0.0;0.0
3201;ovale;0.0;0.0;0.0;0.0001035855433883177;0.0;0.0;0.0;0.0;0.00043491164045003666;4.001462964384818e-05;0.00011258378809949308;0.0;7.890735077756393e-05;0.0006904178091690239;2.89672889742089e-05;0.0
3202;ox;0.0;0.001356094736470992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.240906790033966e-05;0.0;0.0033849607096604947;0.0;0.0008348608725676865
3203;oxydant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
3204;oxydation;0.0016139422324011712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015199808770231544;4.9482737887341396e-05;0.0011268255444041551;0.0;0.0;0.0014745505349466569;0.0001845721339506293;4.537332191099491e-05
3205;oxyde;0.0;0.0;0.0;2.729251701585509e-05;0.0;5.490856748406867e-06;3.700338899149273e-06;0.0;0.0;0.0;1.685953080823693e-06;0.0;0.0;3.853377271227597e-05;1.79030742339754e-05;4.7958839312903484e-05
3206;oxydent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019181458610400394;0.0
3207;oxyder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01692993049170533;0.0;0.0050928065807321074;0.00024200494020810238;0.0;0.0;0.0;0.0023197010854784073
3208;pack;0.0009232513664358908;0.013567337340662997;0.0015242848182923166;0.0;3.891341681857057e-05;0.0;0.0;0.0;0.0;0.0;0.0009557538863781968;0.0;0.0;0.0014721041478635943;0.0;0.00040200277073867735
3209;packaging;0.0004995459448010052;0.009245223290513707;0.011986623890939152;0.008442681773613245;0.0;0.0021384678521933465;0.013175274267113898;0.0;0.009104775410847438;0.0;0.014956568651544287;0.0;0.0;0.004137755411701538;0.010548693804432801;0.013274150930072882
3210;paco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.936612388223098e-05;2.2960907410259817e-05;0.0;8.026802074265867e-05
3211;paille;2.569374491005576e-06;0.0;0.0;0.0;0.0;0.001708196228577337;0.0;0.004364641643813861;0.010407199640630164;0.0;0.0073011789028243675;0.00013251533091448672;0.000840458325474634;0.003791652762462842;0.0008268054354026179;0.00037137157694633604
3212;pailleter;0.0;0.0;0.0;0.00021098852334819706;0.006713203638382547;0.0;0.0;0.0;0.002514114206669603;0.0;0.0010783496005735405;0.0;2.1689390105419483e-05;0.0;0.0;0.0
3213;paillette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002347359208950765;0.0;0.0002496148166918287;0.0;0.0;0.0;0.0;0.004609882823812901
3214;paillettes;0.0;0.0028642065028727584;0.00406779884111902;1.0513131304817987e-05;0.0;0.0;0.0;0.0;0.0023269453022783343;0.0;0.0;0.0;0.0;1.4571366218659752e-05;0.0;0.00070912049971442
3215;pailleté;0.0;0.0;0.0;0.005384401906917374;0.0;0.0;0.0;0.0;0.0;0.0;0.0002612617700825707;0.00023145143407907973;0.0;0.0001680518173315515;0.0017365461163460886;0.0
3216;palettes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004542011390550244;0.0;0.008534910891731374;0.0;0.0;0.0;0.0;0.005007417856321458
3217;panda;0.0025637087377259247;0.0010151596085804734;0.0;0.0;0.0;0.0;0.0;0.0;0.0005110933377309616;0.0;0.002784609590324165;0.0;0.0;0.0021526301845881616;0.0033725970034285467;0.0
3218;panier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.165268039084574e-05;0.0;0.0;6.977340617287645e-06;0.0;0.0
3219;papier;0.000730582715015257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006358806983131868;0.0;0.001387656919500533;0.0;0.00010988798272362711;0.011201237903772341
3220;paquet;0.009466727936957043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05334595091009518;0.011836262675207668;0.01337103438143001;0.02622237341386595;0.057137775161610685;0.03805506928223722
3221;paquets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016362298095989576;0.0;0.0;0.0;0.0138024549432904;0.005018218875703112;0.0
3222;paraben;0.0003315062368315057;0.0;0.0;0.00029083872300675215;0.0;0.0;0.0;0.0;2.366715482433109e-06;0.0;0.0002406458048282702;0.0002613953456619615;0.0006805257083062471;0.0009634209007409936;0.000882789761747918;0.00242567744991099
3223;parabenes;0.0;1.8588659753536754e-05;0.00011807673654188992;0.0;0.0;0.0;6.268706472223912e-05;0.0;0.0;0.0;4.7225419660637164e-06;0.0;4.086097523649017e-05;4.659884417939603e-05;0.0005295405532852885;0.0012476173664323152
3224;parabens;0.0;0.0;0.0;0.0020432535494123998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003276677940033406;0.0
3225;parabène;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.435364116130408e-06;2.193942429566218e-05;3.569822263597057e-06;0.0;0.00048248953546158437;0.0003696634871996832;4.006727949148274e-05
3226;parabènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014776761594054535;9.923614049803123e-05;0.0003145933731003381;0.00041431090967667636;0.0002197920465555541;0.0007313361169208914
3227;paradis;0.0005180385444650783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001274335177467961;0.0;0.0;0.0022429643042498277;0.0;0.0;0.004431915310873932;0.0
3228;paradise;0.0;0.0;0.0;0.0;0.0;0.0;4.865163197098444e-06;0.0;0.0;3.959055323178559e-05;0.00018767483414269072;0.0;0.0;0.0006061556728642711;0.0005874516460808416;0.0003735925644981758
3229;parais;0.0;0.0;0.0;0.0010133857760647267;0.0;0.0;0.0;0.0;0.00038813835191899135;0.0;0.0;0.0;0.0;0.0001657132802574782;0.0;0.001850500672517848
3230;paraissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0073061678630180335;0.005856051256124528;0.0;0.0;0.0;0.003029535187823433;0.009183532596736972;0.0;0.0
3231;parait;0.0;0.0;0.0018556715448393585;0.0041296123336060295;0.0;0.0;0.0;0.0;0.0;0.0;0.0007831717316343172;0.00010524501458831233;0.0;0.0003299729970072309;0.0007970204754281203;0.0012097420408011517
3232;paraitre;0.0;0.004093916608905769;7.84308107436435e-05;0.00022744607691058385;0.0;0.0;0.0;0.0;0.0066252810493541425;0.0;0.0009585766566946719;0.0;0.0;0.000132448207830523;0.0004099162000506105;0.0
3233;paraît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002988501381558085;0.0;0.0;0.0;0.0;0.0;0.0
3234;paraître;0.0006544663107496611;0.0;0.0;0.0006653322856355206;0.0;0.0;0.0;0.0;0.0;0.0;8.651986183378594e-05;0.00014146032234928487;0.0;0.002320508335937374;0.005184851403526685;0.0034960378487058127
3235;parceque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019095644828008517;0.0;9.562548568019447e-05;0.002396246436069442;0.0;0.001514536327646254;0.0;0.0008010532926602303
3236;parcimonie;0.0;0.0;0.0025465284050892358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010351818287883331;0.0;0.0;0.004417270750139242;0.00010299552163352663;0.0
3237;parcontre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012328113864252279;0.0;0.0
3238;pareil;0.0;0.0011657598180264599;0.0;0.007271598966398222;0.0;0.0;0.0015125538370988274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007450890004210935;0.0024876989554868598
3239;parer;0.0;0.0019453229195179238;0.0007238832787305617;0.005889034067282291;0.0;8.340309383023931e-05;0.0;0.0;0.0;0.0;0.000878999986724605;5.816885787975599e-05;0.0026334870290235205;0.00033291875684834135;0.0003621584528737561;0.0010859224011994081
3240;parfaire;0.0;0.0;0.0;0.002842184749699555;0.0;0.0;0.0;0.0;0.0;0.0;0.00052882579805822;0.0;0.0;0.0;0.0012338343809075523;0.0
3241;parfais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006919803181287599
3242;parfaitement;0.0019131341163031376;0.02287315607466233;0.009515522052330944;0.06573032877845804;0.020337378986015595;0.010428343317112407;0.0;0.0;0.008405555907112465;0.0;0.08849018153790283;0.0;0.0;0.03152654282198385;0.016617188440549813;0.0029946659888691117
3243;parfaites;0.0;0.0;0.0;0.0;0.0;0.00023765195735569599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007116416596647961;0.0;9.580748062300763e-05
3244;parfanit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
3245;parfat;0.0;0.004935960167034715;0.0;0.0;0.0;0.0;0.0031613897693680807;0.0;0.0;0.0;0.0002714428100777065;0.0;0.0;0.0;2.6841601506264603e-05;0.0005328682893305007
3246;parfect;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
3247;parfumante;0.0;0.0;0.002364582030312615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3248;parfume;0.0;0.00010255639161754674;0.0;0.0;0.0;0.0;0.0;4.8745323027157996e-05;0.0;0.0;8.639065521171033e-05;0.0;8.578608579860568e-05;2.2344578399140485e-06;0.0;7.746597390444569e-05
3249;parfumer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006613356530922783;0.0;0.0;2.5326196238529673e-05;0.0;0.0;0.006539675003010674;0.0;0.0002129165009470713
3250;parfumerie;0.0017710193423163569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8618234816695935e-05;0.0010732958202544635;0.0;3.7538094681734436e-05;0.0001585585593750841;0.000634311173880631;0.0
3251;parfums;0.0;0.0;0.0011113847594998677;0.0;0.0;0.0;0.0;0.0038727371853789928;0.009101421322946722;0.0;0.0;0.005531054100756949;0.010882020933419305;0.0009197538201185388;0.0;0.006499513547019411
3252;parfumé;0.0;0.0;0.0;0.016456554194086707;0.0;0.0;0.0;0.01135514367762214;0.0;0.0;0.00013665113700824254;0.0;0.0;0.0;0.00037926964736567404;0.0
