;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2368;inconvénient;0.0;0.0012966850398158916;0.0012033684536770636;0.0;0.0;0.0;0.0;0.0017987553571241794;0.0;0.0;0.004481539989419284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031121111224635385;0.0;0.0;0.0;0.0;0.0012904952640369711;0.0
2369;incovenient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.972050991668876e-05;0.0;0.0009949394812305882;0.0;0.0;0.0;0.004238070586005498
2370;incroyable;0.0020823647113521644;0.0;0.0;0.010486985082245158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007343568673850024;0.01821517442320778;0.002738679499185003;0.0;0.031108123376083877;0.0;0.00612583678839408;0.01395377723499411;0.0;0.005648112728946328;0.0;0.0;0.0;0.005771772418391877
2371;incroyablement;0.0015998926070415007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011463750879233733;0.0;0.0;0.00031508382451694367;0.00018430448997660127;2.362927232548015e-05;0.002503073980391928;0.0;0.0;0.0;0.0003824719311437448;0.0;0.001462077396120981
2372;incurvé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028658815759382113;0.00025903495447313665;0.0;0.0;0.0013508512976779614;0.0;1.5799727930626684e-05;0.0;0.0;0.0001182308487516248;0.00046707006323127697
2373;indication;0.0;0.0;0.0;6.727137816193273e-05;0.0;0.0;0.0;0.0;0.0;0.0;4.7585179904011785e-05;0.0;0.0;0.0;0.0;0.0027749795694355624;1.4961746503539502e-05;0.0002654971460962499;0.0008514315083878555;0.0;0.0;0.0;0.0;0.0;6.92621154773216e-05
2374;indications;0.0;0.00524616344089261;0.0;0.0;0.0;0.0;0.0;0.0;0.007151924898676536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031773440150076023;0.0;0.0;0.0;0.0019347455879272927;0.0;0.0;0.0;0.0
2375;indice;0.0;0.0;0.0;0.011325406578545135;0.0;0.002017842823072692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00134130025107911;0.0;0.0;0.0;0.0;0.012217483524613248;0.0;0.0027004858099187092;0.0
2376;indicer;0.0008542650993884639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003730966882661676;0.002076717253636175;0.0;0.0;0.005152086831507013;0.0;0.0;0.0;0.0;0.0006481313574425932;0.0
2377;indique;0.0013049982728928695;0.0;0.0;0.0;0.0;0.002449995322576873;0.0;0.0;0.001258303431392341;0.0;0.0;0.0020697117960932023;0.0;0.0;0.004802012612076319;0.0;0.0;0.0;0.0058119454711400035;0.0;0.0;0.0;0.0;0.0;0.0
2378;indiquer;0.0;0.0;0.0;0.01848512937859353;0.001871326376512882;0.0032456856090850132;0.0;0.0;0.0005261928775569254;0.0005556351607865542;0.007746305118016675;0.0;0.0032235383154010653;0.008359387778348543;0.0038342446865464977;0.0016935689370755579;0.0;0.024917584499056317;0.0;0.013480422147317395;0.0;0.0;0.0;0.010133687185237541;0.013771259147440065
2379;indisciplinés;0.001904711310546195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009421090546880624;0.0;0.0;0.0;0.0;0.0;0.0019234779349394397;0.0;0.0;0.0;0.0;0.0007466517344744342
2380;indispensable;0.0;0.0;0.0005128825204297463;0.0;0.0;0.0;0.0;0.0;0.0;0.002694211458466595;0.0011987316572234761;0.0;0.008348931840548274;0.021088921846693944;0.0;0.010540984695478709;0.002775270612748005;0.0;0.0027026320810887316;0.030603614968663404;0.010591979360445905;0.0;0.003140576458141953;0.07215804648631989;0.0
2381;indispensables;0.0;0.0;0.0;7.622921740868639e-07;0.0;0.0;0.0;1.2532375321956038e-05;0.0;0.0;6.635022235541276e-05;0.0;0.0;6.0180259055487324e-05;3.326049517052293e-05;0.0001081071141982998;1.6307076093199918e-06;0.0;3.634323332711069e-05;2.9923599684701224e-05;1.0064133103680012e-05;0.0;0.0;9.068226831173631e-06;5.512219616822742e-05
2382;indispo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001996811478251978;0.0;0.0;0.0;0.010178421906436964;0.00023101024034233338;0.0;0.0;0.0008892395838965395;0.0;0.00029741303289894616;0.0;0.0;0.0
2383;indola;0.0;0.0;0.0003302201369303286;0.0;0.00010069345871381561;0.0;0.0;0.0007349970271869695;0.0001208253162393647;0.0;0.0;0.0;0.0;0.0;0.0;0.0018900316966352763;0.0;0.00013647703509605692;0.0;0.0016531463836502106;0.0;0.0002602831448751559;4.4110628630599865e-06;0.0;0.015447204222487599
2384;indosso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.574766731983034e-105
2385;induire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028153384230137604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2386;industrie;0.0;0.002992942600814167;0.0;0.0;0.0;0.0;0.0;0.0;0.00032564086937665024;0.0;0.0;0.00014824618496254028;0.0;0.0;0.0;0.0;0.0;0.0011577299306844324;0.00032607647959847916;0.0013779257827247814;0.0;5.732734946417587e-05;0.0;0.0;0.0
2387;indécelable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004632363724162991;2.0593331956498197e-06;0.00016103094075552052;0.0;0.0;0.0;0.0;0.00032349572911634947;0.0;0.0;0.0;0.0;0.0;0.0036897943277959607;0.0006734461886675955
2388;indéniable;0.0;0.0;0.0;0.0;0.007582022363395987;0.006870772498118435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5138181383786585e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2389;indésirable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007966333258315509;0.0;0.0;0.0;0.0010736676017948183;0.0002202240037744743;0.0;0.0;0.0;0.0;0.0
2390;indésirés;0.003131463537038478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006200158223095068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2391;inefficace;0.0;0.0;0.0;0.0;0.0;0.0;4.341087113090544e-06;0.0;0.0;0.0001099453353620494;0.0004784068154424718;0.0;0.0;0.0;0.0;0.00025395944335963313;0.0002808802698499648;0.0002880805537319429;0.00047252332757791627;0.0008377900901665323;0.0;0.00016368981137779168;0.0;0.00035672506059215885;0.0
2392;inegalé;0.0;0.0023228359602897692;0.0;0.0;0.0;0.004306720563017717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005428737042993364;0.008241669982996034;0.0;0.0;0.0;0.0;0.008305971848308702;0.0;0.0
2393;inexistant;0.0;0.0;0.0003040828384808238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002713740385542262;0.0;0.0;0.00519878043792151;0.0;0.0;0.0;0.0;0.004371066407962363;0.0
2394;infaillible;0.0;0.0;0.0;0.0009009774322053062;0.0;0.0032868855306684;0.0;0.00044764007002390607;0.0;0.0;0.0;0.003171743701151066;0.0;0.0;0.001551856633023608;0.0;0.0;0.0;0.0;0.0;0.006369095762952397;0.0;0.0;0.033749474235682315;0.004482203702336314
2395;inferieur;0.0;0.004851706911023231;0.0;0.0;0.0;0.008208381786125424;0.0;0.0;0.0;0.0;0.0010876621448431597;0.0;0.0;0.0;0.0;0.0;0.0;0.0004966060861440705;0.0;0.0;0.0022189009250172063;0.0;0.0;2.9995189211478408e-05;0.0
2396;infinie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020328792667335126;0.0;0.0;0.0;0.0;0.0;0.0
2397;info;0.00028697369165776973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014095712027280723;0.0;0.0;0.0010002098200325906;0.022892803279691374;0.0;0.0;0.0;0.0;0.0020200471596903925
2398;inforcer;0.0028043573443094563;0.0;7.871191375281213e-05;0.0;0.0002022126026633673;0.0;0.0017603489909824748;0.0;0.0;0.0;0.0;0.0;0.0020137409749348615;0.02584204806792558;0.005441604973912699;0.008588347264192898;0.0;0.0;0.0028848998220715903;0.011784577386127941;0.0;0.0;0.0;0.0;0.0
2399;information;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010636824646574024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010052602036032778;0.0
2400;informe;0.0;3.050060540622396e-05;0.0;0.0;0.0;0.0;4.407139345117428e-06;0.0;0.0;0.0;1.0696858508726775e-06;0.0;0.0;0.0;5.82730411329535e-05;0.00048276128338184534;0.0;3.263297454647601e-05;0.000869160682291327;7.897353505027639e-05;0.000207682269164927;9.391482837930807e-05;2.9475892882094804e-05;0.0;0.00019326896787985053
2401;informer;0.002052254180477969;0.0;0.0;0.0;0.0;0.0;0.005695013201807531;0.0;0.003673477413930996;0.0;0.0;0.0;0.0;0.0056291097944349364;0.0;0.004963783880404922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2402;informé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049625809252343965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2403;inférieur;0.0;0.007158887675325649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004726726823812452;0.0;0.0;0.0;0.0;0.003201694968991656;0.013309538169571363;0.0;0.0;0.0017781894038734097;0.0;0.00010453289903009181;0.00023102022115397813;0.0;0.0002007270669902157;0.004640973809350629
2404;ingrédient;0.0;0.0016255870943228396;0.0;0.000490219645259016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017566329465790994;0.0;0.0;0.004274379873140004;0.0;0.0001481329964117733;0.0;0.0;0.0;0.0004223803219647874
2405;ingrédients;0.0;0.0001062830123810785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5468816998592926e-05;0.0003270662544739116;0.0;0.0;0.00014406542643755573;2.482324875153698e-05;0.0009226572207646416;0.0020021164769962276;0.0;0.0003719435817973105;0.0;0.0;0.002904130157387907;0.0
2406;injures;0.0;0.0;0.0;7.724052086499766e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7104734259748635e-05;0.0;8.230429757379558e-05;0.0;0.0006341281290068627;8.147581897228359e-05;0.0004954637140364123;0.0012018072777903216;7.735683992767634e-05;0.0;0.0;0.0;6.07597703181026e-05;1.4976550503218876e-06
2407;injustifié;0.0;0.0026928659197706737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005443620033958574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2408;innover;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011977554625238083;0.0;0.0;0.0011227299238346473;0.0;0.0;0.0;0.0;0.0;0.0
2409;inopérant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00822653228139236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.012653604721086e-05;0.0;0.0;0.0;0.0;0.0;0.00018357785081243999;0.0
2410;inquiet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008070037986210586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2411;inquiete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002573298738828759;0.0;0.0;0.0024274216301026805;0.0;0.0;0.0026505195319859497;0.0;0.0;7.977420797970857e-05;0.0;0.0
2412;inquiéter;0.002195989006968331;0.0;0.0;0.0;0.0;0.0;0.0;0.00021713547454099518;0.0;0.0;0.008265814560460749;0.0;0.0;0.000375460563222699;0.0;0.0;0.0;0.0;0.0;0.00021847550700026448;0.0;1.8630845560529244e-05;0.0;0.0;0.0
2413;inquiétude;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
2414;inscription;0.0;0.0006436143162203042;0.0;0.0;0.0;0.0;0.0;0.0;9.821281397663284e-05;0.0;0.00038209621775247063;0.00010284499092475107;0.0;2.036688268573949e-05;0.0;0.002228668870360222;0.0;0.001978817095005309;0.0008171201187244557;8.660020591760845e-05;1.935731186642985e-05;0.0;0.0;0.00023334914949717432;0.0001428151191050347
2415;inscrit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013997034783842509;0.0;0.0;0.0001337150877584032;0.00043454258812175665;0.00038403046882529916;0.005332264336260235;0.0;0.0;0.0005602957491433958;0.0;0.0;0.0012828557880870091
2416;insiste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0044402395280019;0.0;0.0;3.4938249440202126e-05;0.0;0.0009385608358786665;0.005095784119633339
2417;insister;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001890799707467622;0.0;0.0;0.02106795861264578;0.0;0.0029993520383426635;0.0;0.0;0.0;0.007928299714557363
2418;inspec;0.0;0.0;0.0;0.0;6.040220044690456e-06;0.0;0.0;9.025532914429285e-07;0.0;0.0;0.00034873167568119586;4.2437362002813034e-05;0.0;0.0;0.0;0.00043576945185955587;0.0;0.001866459769156385;0.0;2.4519396760243597e-05;0.0;0.0;0.0;0.002062437577288423;0.0
2419;inspire;0.002129600290911619;0.004432918621973666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031789974960033905;0.0;0.0;0.0;0.0
2420;inspirer;0.0017844463117644702;0.0;0.0025839764807301393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004716297733173848;0.0;0.0;0.0;0.0
2421;install;0.0;0.0;0.00032426971289961263;0.0;0.0;0.0;0.0;0.0007334042709205332;0.0;0.0;0.0;0.0;0.0014217533666202786;0.0018040042968049206;0.0;0.0;0.0;0.0;0.0;0.0016774269896470346;0.0;0.0;0.0;0.0;0.0
2422;instance;0.0;0.0;0.0;0.0;0.0;0.0;0.008552020513929783;0.0;0.0;0.0;0.00014312587615537153;0.0;0.0;0.0;0.0007109631227279739;0.0;0.0;0.0003234275445953692;0.00016577374715050645;0.0006640626836842521;5.483458644072525e-05;0.0;0.0;0.0;0.0005999996485234031
2423;instant;0.0;0.0;0.006641342845450581;0.0;0.0;0.0307362662501844;0.0;0.0;0.06509767231267741;0.0;0.0;0.0;0.0;0.0;0.0;0.008288968044688138;0.0;0.0007938275810658443;0.0311183969813253;0.024771998560707408;0.0;0.0;0.0;0.0;0.01322184905400545
2424;instantané;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044189533322897424;0.00450408869048843;0.0;0.0;0.0009439648280334105;0.0;0.0;0.0006002256583248104;0.009983513977635595;0.0;0.0;0.0012528941618743389;0.0;0.0;0.011513511696547095;0.001105426102639287;0.0
2425;instantanément;0.006612741610105557;0.0036424219134748932;0.0;0.0;0.0;0.0;0.002677836948941837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034349227966830483;0.0;0.001358449880506343;0.023275379821146126;0.0;0.004483722880629566;0.0
2426;instanti;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046804203192523037;0.0;0.0;0.00011389015888546019;0.0;3.771347384562381e-05;0.005154394802158633;0.0;0.0;0.0;0.0;0.0;0.0005953517558922224
2427;instruction;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017589813126391918;0.008307836093898888;0.0;0.0;0.0;0.004507443216785828;0.00114118514115059;0.0;0.0003156235733905194;0.017708379682311398;0.0;0.0;0.0;0.0;0.0;0.0
2428;intact;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00873596567313529;0.0003158909384520765;0.0;0.0;0.0;0.0007855593907584124;0.0;0.00616664366367686;0.0;0.0008213153405927019;0.000855128708291296;4.715428244459703e-05;0.0;0.0;0.0
2429;intended;0.0;0.0;0.00032426971289961263;0.0;0.0;0.0;0.0;0.0007334042709205332;0.0;0.0;0.0;0.0;0.0014217533666202786;0.0018040042968049206;0.0;0.0;0.0;0.0;0.0;0.0016774269896470346;0.0;0.0;0.0;0.0;0.0
2430;intens;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021059467273404782;0.0;0.0020176944384972845;9.03664326666627e-05;3.19642537286987e-05;0.00013560729871338347;0.00012659765592247573;0.0;0.0;9.092514339193065e-05;0.0;0.0
2431;intense;0.004945053860746009;0.0;0.0;0.0;0.0;0.0;0.0023047172984801355;0.0;0.0016365981721684164;0.0;0.08888106462863465;0.001121368627877393;0.0;0.007045487795162823;0.019923725785995945;0.0;0.0;0.004351455149365433;0.0;0.000999847547849289;0.008635783384393055;0.0;0.0;0.0;0.08552762600924663
2432;intensif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003384601948840242;0.0;0.0;0.0;0.0;0.002659781213874739;0.0019312783263839962;0.0;0.0014477305745186709;0.008112177842571336;0.0;0.0008129597867422819;0.0;0.0;0.001191797580961325;0.00010496650221346783
2433;intensité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009111595425594489;0.0;0.0018332101353328782;0.0;0.000202543570764891;0.003358609234426443;0.005629340587274717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2434;intensément;0.0030751247854990675;0.0;0.0;0.0;0.0;0.0;0.0;0.006740935875037495;0.0;0.0;0.0;0.0;0.0;0.002037281648936845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027722330363717826;0.0;0.0;0.0
2435;interchangeable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.972050991668876e-05;0.0;0.0009949394812305882;0.0;0.0;0.0;0.004238070586005498
2436;interdire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044613865569885866;0.0;0.0;0.0;0.0029520725386409387;0.0;0.0;0.0;0.0;0.0;0.00044389852841232266;0.0;0.0;0.004257910103276191;0.0035591362584353812
2437;interessant;0.007668721140735043;0.05985473761291179;0.0;0.0;0.0;0.0;0.008497439538642097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001532011755995912;0.0;0.0;0.0;0.0;0.004444639933395992;0.0;0.0;0.0;0.0
2438;interessante;0.0019603703467690275;0.010137600865790903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010246434265025191;0.012572522725384132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2439;intermédiaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003751751832439149;0.0;0.0;0.0;0.0;0.0005138634905308637;0.0;0.0016347611625135564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.860021480347098e-05
2440;internautes;0.0028473785441886224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018487049729116146;0.0;0.0;0.008302403092749587;0.0;0.0;0.00214792753979802;0.0;0.0;0.0;0.0;0.0
2441;internet;0.0;0.0;0.0;0.0;0.0;0.0005640266804127435;0.0031095106836810265;0.0;0.0008153941197567523;0.0;0.0;0.004565254724115499;0.0;0.0;0.007813474448640476;0.033585286843320905;0.0;0.01841734542263326;0.0;0.0;0.0;0.0;0.0;0.018842168694820177;0.0
2442;interressant;0.0;0.001626187932813681;0.0;0.0;0.0;0.0;0.0;0.0;0.0019336103665202604;0.0;0.0027715272500282643;0.0;0.0;0.0;0.0019414433131467288;0.0;0.0;0.00012888579442069632;0.0;0.0;0.00026810300458864625;0.0;0.0;0.0006979642266541758;0.0
2443;intervertir;0.005175359388309105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007948140825493452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0039004729439216517;0.0;0.0;0.0;0.0;0.0
2444;intime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007471216461685954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2445;intitulé;0.0;0.0;6.658044605446085e-06;3.054825087475112e-05;0.0;0.0;8.464429822959316e-06;0.0;0.0;0.0;9.489146881300854e-05;0.0;0.0;0.000396665712961425;0.0;0.0006449622481566363;8.425257687900476e-05;0.0;0.0004942667027722271;0.0;0.0002550843815518488;0.0;0.0;4.189081869123003e-05;0.0
2446;intolérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011908259162885235;0.0;0.0;0.0021118544616617555;0.0;0.0;0.0;0.0005833295630856683;0.0;0.0;0.0;0.0;0.00018852351328050825;0.0
2447;introuvable;0.0;0.006766796325453936;0.0;0.0;0.0;0.0;0.011300575279227348;0.0;0.0;0.0;0.0;0.0026853669770594574;0.0;0.0;0.0;0.04702656670328717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2448;intuitif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005640687391707674;0.0;0.005571446676706788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2449;intégrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038592816304913163;0.0;0.0;0.0001200352651394076;0.0;0.00014275628196747363;0.0;0.0;4.974936796185719e-06;0.00043510373573287734;9.1613481860125e-05
2450;intégré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02986130972537632;0.0;0.0;0.0;0.0
2451;intéressant;0.0012341656122171539;0.2238305742448984;0.0037250782815358196;0.0;0.009327007089450787;0.0;0.0;0.0;0.004394940820748119;0.0;0.0;0.04121869237214034;0.0;0.020018831513829192;0.0;0.0;0.0007306300514858009;0.0;0.0;0.015413408723677033;0.02030455783103649;0.0069721105592396426;0.0;0.0;0.0
2452;intéresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023140868790229503;0.0;0.004841918982335621;0.0;0.0;0.0006542926357275224;0.0;0.0;0.0;0.0
2453;intéresser;0.0;0.0;0.0;0.0;0.0;0.0;1.480646976099272e-05;0.0;8.429827323162123e-05;7.738419605126648e-05;0.0009498832643650047;0.0;3.823813330488685e-05;0.0;0.0;0.0;0.0;0.0;0.00038639711588117295;4.474069550488648e-05;0.0;0.0;0.0;0.0;0.0
2454;intéressé;0.005017084793963271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02484345462248935;0.0;0.0;0.0
2455;intérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.002027472808824251;0.0;0.009723038335338243;0.0;0.0;0.0;0.008935950828338278;0.0;0.0026836576407583057;0.0030364734103245907;0.0;0.017988062696330145;0.006878408261151018;0.0;0.0;0.0;0.0;0.0009452510561671577;0.0
2456;intérêt;0.0;0.0014118032222466196;0.0;0.0;0.0;0.0;0.006754514737692345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006927535511541335;2.2463699175728603e-05;0.00326507319837234;0.0016280326639880598;0.0;0.0009222590667640858;0.0;0.00010273943901366008;0.00714420197198321;0.0
2457;inutile;0.0;0.0;0.0;0.0;0.0;0.0014768586125160688;0.0;0.0;0.009212423663551128;0.0;0.0;0.003231723290538091;0.0;0.0;0.0;0.0;0.0;0.0;0.015282562538002541;0.0;0.00013270169959751768;0.008791954442898863;0.0;0.009746828387763473;0.0
2458;inutilisable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019647767729146826;0.005330811814341271;0.0009425082479415631;0.0014843267383675485;0.0041587344087775716;0.00018760284176553858;0.0;0.0;0.0
2459;inverse;0.0;0.0;0.002069217107749679;0.0;2.6910242548636854e-05;0.0;0.0;0.0;0.0;0.0;0.0004512120778074287;0.0;0.0;0.00017699344502257553;0.0;0.0;0.00014264113800578702;0.000262711543720871;0.0006561356430234358;0.0001844015010716566;2.5797178452984066e-05;0.0;0.0;0.00024027799490670704;0.000737269718487985
2460;inverser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001040817464821356;0.0;0.0;0.0;0.0;0.0;0.0010553453280027008;0.0;0.0006372377173962692;0.0;0.0007924246582585945;0.0019939012793942124;0.0;0.0;0.0;0.00012767007951525536
2461;investissement;0.0;0.0005390756943389132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001780017507693119;0.0;0.0;0.0;0.00014617920280328507;0.0;0.0;0.0;0.002781214129320273;0.0
2462;invict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5120691838835394e-05;0.0;0.0;0.0005628606983742906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2463;invisibilité;0.000785329785172216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002554059909477809;0.0;0.0;0.0;0.0;0.0;0.0;0.0006353169971726769;0.0;0.0;0.0;0.0;0.0;0.005005928661351816;0.0;0.0007952301450589136;0.00019699144145360697
2464;invisible;0.0;0.0022883640976991046;0.001681069619504648;0.00449418899183826;0.0;0.0;0.0;0.0;0.014970183718011171;0.0;0.005263775177326248;0.0;0.00978262673033147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01551780360009246;0.0099867447620181;0.0159723169566622;0.01822469462475452
2465;invitant;0.0;0.0;0.006492864213901578;0.0;0.0;6.119226715950843e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0045296045770463955;0.0
2466;invitation;0.0;0.005465784086947122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021236514195442681;0.0;0.008018466863039768;0.0;0.0015548652481026713;0.0;0.0;0.0;0.0;0.0;0.0007474438200076138;0.0
