;term;0;1;2;3;4;5;6;7;8;9
2634;liber;0.0;0.0;0.0001833708995621319;7.04883642450011e-05;0.0;0.0;7.255001944296403e-06;3.4507517503949375e-05;0.0;0.0009558246012291646
2635;lien;0.0024559991498549825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.066070301989966e-05
2636;lier;0.000566095361029425;0.0;0.0;0.0;0.0;0.0;0.0;0.0020290753676115163;0.0;0.0022196674322068283
2637;lieu;0.0;0.0;0.0;0.0007172833516381043;0.002532079763605221;0.0;0.0;0.0;0.0;0.00459206034592833
2638;lieux;0.0;0.0;0.0;0.003613781192772639;0.0;0.0;0.0;0.0;0.0;0.0008593827363232217
2639;lifting;0.0;0.0;0.0;0.0;0.0;0.009999033189014087;0.0;0.0;0.0;0.0
2640;ligne;0.0;0.0;0.0009666217568387868;0.00236832302746481;0.0001548277365070746;0.0021901637345325053;0.0;0.0;0.0;0.005877851066147466
2641;lime;0.0;0.0;0.0003514725326435194;0.0;0.0;0.0;0.0;0.0;0.0;0.001882354281320385
2642;limite;0.0;0.0;0.0;1.1324509957507839e-05;0.0;0.001584443892136852;0.0;0.0;0.0;0.0019991178895067503
2643;limiter;0.00021472627045401212;0.0;0.0;6.535932618930682e-06;0.0;0.002632679549606425;0.0;0.0;0.0006418236754436098;0.0010967847964691343
2644;limonene;0.0;0.0;4.7316377777604953e-05;1.6156500980605527e-05;0.0;0.0;7.498191285261073e-05;0.0;0.0;0.00018622814322396503
2645;linalool;0.0;0.0;4.7316377777604953e-05;1.6156500980605527e-05;0.0;0.0;7.498191285261073e-05;0.0;0.0;0.00018622814322396503
2646;liner;0.00810606609038751;0.0;0.0014597334980779354;0.014791922794298203;0.00263364962626964;0.0;0.012160797989461715;0.016348522949187486;0.011031313520416206;0.05883229992905626
2647;lingettes;0.0;0.0;0.0;0.0;0.0;0.0;5.174364109779746e-06;0.0;0.0;0.0036589421543507575
2648;lip;0.0;0.0003312672324989168;0.0;0.00011540764895289071;0.0;0.0007411037044270349;0.0;0.00010313096339326841;0.00012466345978139488;0.00010087009259101876
2649;lipide;0.0;0.0;0.0001329066565885012;0.003764942094509479;0.0;0.0;0.0;0.0;0.0;0.00037494831115527164
2650;lipidium;0.0013082018776824976;0.0;0.0011783677946978256;0.004913638902841829;0.0;0.0;0.0;0.0006398875975020359;0.0;0.008064553374021996
2651;lipidum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007590361255592817
2652;lipstick;0.0;0.0006450030876660832;0.0;9.87054831282463e-05;0.0;4.54364423663537e-06;0.0;0.0;0.0;0.00021198163478809134
2653;liquide;0.0009642896187418402;0.012940658321930866;0.006574180994258827;0.0;0.0;0.002811237094920025;0.0;0.0;0.0;0.025521141049897937
2654;liquids;0.0;0.0006450030876660832;0.0;9.87054831282463e-05;0.0;4.54364423663537e-06;0.0;0.0;0.0;0.00021198163478809134
2655;liraison;1.931845541623778e-07;0.0;0.0;0.0;9.664204912460795e-06;0.0;0.0;5.390393442733603e-05;0.0;2.5460121207770458e-05
2656;lire;0.00019036252107607762;0.0;0.0;0.0;0.0;0.0007154471793797149;0.0013986776522744897;0.0005309313915931264;0.0002912154619999815;0.009196949059457886
2657;lisais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022121177158375112
2658;liss;0.0;0.0;0.0;0.0031923560511136614;0.0;0.0;0.0;0.0;0.0;0.002176850666439861
2659;lissage;0.0;0.0045834968670607525;0.0;0.003565471140930088;0.0046315326798708435;0.0034211045076734596;0.0052097059381764135;0.005389921334404283;0.0002490355714721845;0.01590212219397238
2660;lissant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
2661;lissante;0.0;0.0;0.0;0.0;0.0;0.0031060993034073272;0.0;0.0;5.067491603306055e-05;0.0
2662;lisse;0.007116112194930811;0.0;0.0031143510686753436;0.0;0.0;0.08241387780304915;0.016809881089713912;0.01066029866501891;0.001243678641207917;0.04712161676688749
2663;lisser;0.0063336064519306946;0.0;0.0;0.0;0.0063159248075278646;0.0095968152228707;0.0;0.010836418738961861;0.0;0.034281051085693695
2664;lisseur;0.0;0.0;0.0;0.0;0.0;0.00321823024186909;0.0;0.0;0.0;0.007158597886822588
2665;lissée;0.0;0.0;0.0;0.0;0.0;0.001834236651241084;0.0018409738029035027;0.0;0.0;0.0005694433968028089
2666;liste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002339742283802443;0.0;0.00047173636701282204
2667;lit;0.0;0.0;0.0;0.004660503864646237;0.0;0.0;0.0;0.0;0.0;0.0
2668;litre;0.0;0.0014072063137202807;0.008610908817378643;0.0;0.0;0.002287912725942825;0.0;0.0;0.0;0.006477240186748453
2669;little;0.0;0.0;0.0;4.681117160221008e-06;0.0;0.0;0.0;0.0;1.0069530741229418e-05;2.2992288847305096e-05
2670;littéralement;0.0031425127557655245;0.00484152407259581;0.0;0.0008988078947406024;0.0;0.005306052198747345;0.0;0.0;0.0;0.0
2671;livraison;0.05382914474948333;0.0;0.08283386257726433;0.08790894752327187;0.16466671577485872;0.0;0.0;0.030083462949648917;0.0;0.035741094985755555
2672;livre;0.00584894080578798;0.0;0.0;0.00329019468387757;0.0003061499769406926;0.0;0.0;0.0;0.0;0.0031773681502538843
2673;livrer;0.0008901384169070059;0.0;0.014272857371277892;0.01860113322175466;0.01917765791918637;0.0011275424415874127;0.0;0.0;0.0;0.01949139007434399
2674;livré;0.0;0.0;0.0;0.0;0.0001713572961495631;0.0;0.0;0.00179611600033883;0.0;0.004527461967188755
2675;livrée;0.0;0.0;0.0;0.0;0.005112409461607221;0.0;0.0;0.0;3.1901845150537883e-05;0.0008985885863480788
2676;livvré;0.004921879967158099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017261812707065815
2677;logtemps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
2678;loin;0.0;0.0;0.0015851705597017408;0.0004761243359051082;0.0;0.0;0.0;0.0;0.0;0.02153335983401546
2679;loins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017219759971235005
2680;lol;0.0005063648483922452;2.969915292453373e-05;0.00026496830581134335;0.0;0.0;0.0005820240246968231;0.0;0.003915846851905568;0.0;0.007443149738310581
2681;long;0.008588401022904191;0.021220679732704154;0.0;0.0346190391781909;0.0;0.0009981932480364222;0.0008673064870224132;0.010773796895089836;0.0031373464168358966;0.17419657985962544
2682;longer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007208150582969254;0.00020483180300737868
2683;longeur;0.0;0.0;7.058226116055509e-05;0.00016730097157244812;4.995418367638792e-07;0.0;0.00012893197936238057;0.0;0.0;0.0005843285566472415
2684;longs;0.0;0.0;0.0;0.0;0.0041000484189585825;0.0;0.0;0.0;0.0;0.0017776010783519727
2685;longtemp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024782564506787177
2686;longueur;0.0;0.004476893847390643;0.0;0.0;0.0;0.005766172942990731;0.0035961034893693335;0.0;0.00037647338906959897;0.05879623193646598
2687;longueurs;0.0;0.0;0.0001049696751110857;0.0;0.0;6.274345570234864e-05;2.35841660557971e-05;4.615676509045314e-06;0.0;0.0012350980040866245
2688;lontemps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019689014817138397
2689;look;0.0;0.0;0.0;4.681117160221008e-06;0.0;0.0;0.0;0.0;1.0069530741229418e-05;2.2992288847305096e-05
2690;loose;2.7278988251943602e-06;0.0;0.0;0.0;6.134582440617529e-06;0.0;0.0;1.0225675324067453e-05;0.0;1.554830838402233e-05
2691;loreal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023642534383174325;0.01760878039698729;0.008802039608355749
2692;lorealpro;0.0014691218324877865;0.0;0.0;6.686441387136546e-05;0.00038093087445409965;0.0;0.0;0.0;0.003712759274431637;0.009543247921556334
2693;loriginal;0.0;0.007363552584170616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2694;loréal;0.0;0.0018574478159775196;0.0;0.0031259264181592718;0.0;0.0007611693288300635;0.0;0.0;0.017388208009828265;0.003650084683699848
2695;lot;0.0;0.0;0.0;0.0;1.2085122536872554e-05;0.0;0.0;0.000997800111693391;0.007137049315541693;0.0
2696;lotion;0.0;0.011476435732033633;0.0038523069659715426;0.0;0.0;0.008109693452238921;0.0;0.0;0.007645521484428594;0.0
2697;louis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016335267046275017
2698;lourd;0.0;0.017074857307530323;0.0009306151903446578;0.0;0.0;0.004649819963563453;0.0;0.007543882748180662;0.0;0.018320169928621975
2699;lourde;0.0;0.0;0.0;0.0;5.774364721990442e-06;0.0002373212297439485;0.0;0.0;0.0;0.002101068594333744
2700;lourdement;0.0;7.537019961513432e-06;0.0;0.0;2.7962169507504105e-07;0.0;0.0;0.0;0.0;2.1644904506415102e-06
2701;lourder;0.0;6.599966498960547e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0014179829667317738;0.0007550653858665291
2702;lourdeur;0.0;0.005196430491085087;0.0;0.0;0.0;0.0033507150917825718;0.0;0.0;0.0;0.0001989258697722786
2703;lourds;0.0;0.0;0.0;0.0;0.0;0.0009989006122116122;0.0;0.0;0.0;0.002096833932381101
2704;love;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002734155100254574;0.0007728721866182065
2705;lover;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
2706;lu;0.0005043813057140354;0.0010518480684593233;0.0;0.0;0.0;0.0;0.0;0.0039107399604411085;0.0;0.005048474098504608
2707;lubrifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013612504545262912
2708;ludique;0.0;0.00018927023740862998;0.0;0.0;0.0;0.00022778261111648136;0.0;0.0;0.0;0.0019169853341820767
2709;luire;0.0;0.0;0.0;0.0;0.0;0.0032633510895667206;0.0;0.006314020770950497;0.0;0.0
2710;lumineuses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017499119462922653;0.0;0.0008936500931831561
2711;lumineux;0.0039383959452047755;0.0;0.0;0.00853543723280818;0.008625209543270304;0.017971266476751645;0.002338654708072027;0.006585925742665388;0.0;0.02306114314391817
2712;lumino;0.0;0.0;0.0;0.0;0.0;0.00013300914383181903;0.0;0.0;0.0;0.0025909140016967718
2713;luminosité;1.7058800607549293e-05;0.0;5.1815580186952454e-05;0.0;0.0;0.00016423141660993292;0.0;0.0;5.720384366605306e-05;9.143201497154213e-05
2714;lumière;0.0;0.0;0.0;0.0;3.061475883021168e-05;0.0;0.0;0.0;0.0;0.0016575448905629116
2715;lumpa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.384868165674351e-05;0.0;0.0002638129644676316
2716;lundi;0.0;0.0;8.36525042690697e-06;0.0;0.0;0.0;5.251261514293179e-05;0.0;0.0;0.0003699886560342631
2717;lunette;0.0;0.0;0.0;0.0;8.096809153069732e-05;0.0;0.0;0.0;0.0;0.0006847020198447004
2718;lus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008386342016846991;0.0;0.0011320396383182473
2719;lustrer;0.0;0.0;0.0;0.0;0.0;7.83443195712254e-06;0.0;0.0;0.0;0.001271912160160485
2720;lutte;0.0;0.0;0.0;0.005611877389896583;0.0;0.0;0.0;0.0;0.0;0.0018863347765803987
2721;lutter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004419325000844527;0.0;0.004570504502075706
2722;luxe;0.0;0.002993663161632556;0.00025802223651361745;0.0;0.019085344510347605;0.0;0.0;0.0;0.00033571613719076234;0.000545548853627632
2723;lycée;0.0;0.0;0.0;0.0;0.0;2.2577241098563068e-05;8.698076384276722e-05;0.0;1.4132148743754082e-06;0.0004815041733557056
2724;là;0.0028855256918564444;0.0011137842066613057;0.01993749439136932;0.0;0.0;0.00028177345131321925;0.009875749098131019;0.016590384996096514;0.0363204109663712;0.07212479414143305
2725;lègere;0.0;0.0;0.0;1.8233952665329676e-05;4.3835242785385976e-05;0.0;4.87928830243472e-05;0.0015946451456247154;0.0;0.0011337146740983022
2726;lèvre;0.008122128254444342;0.03125606950410775;0.006300132598323829;0.01311648276080124;0.0;0.0;0.004815874566917414;0.0;0.006949815497832029;0.04769384197878905
2727;lèvres;0.0;0.0;0.0;0.00013959014980752195;0.0;0.0;0.00014427627679781076;0.0;0.0;0.0014095737026119867
2728;léger;0.0008323787141931756;0.1327770032554904;0.0;0.02375067076734907;0.004046539215248557;0.0549114334143103;0.015650500305199717;0.00963175270867383;0.0;0.054988732562548666
2729;légereté;0.0007458807059891327;0.00036023195707495306;0.0;0.0;0.0;0.0;0.0;0.0002349288628448182;0.0;0.0007585850208384746
2730;légère;5.1538927101026354e-05;0.0;0.0;2.2163966219830495e-05;0.0;0.00025839865752365186;0.0;0.0;0.0;0.0003196269301437616
2731;légèrement;0.0;0.01142294430692098;0.00408108939250129;0.006191285073993453;0.0;0.0;0.0;0.004112094184894802;0.0;0.024383055774371627
2732;légères;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005187103908009905
2733;légèreté;0.0;0.029667722413546656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2734;légére;0.0;0.01731627658788916;0.0;0.0;0.0;0.0024567808731022663;0.0;0.0017451420184882965;0.0;0.0
2735;légérement;0.0;5.907039796806173e-05;0.0;0.0;0.0;1.4154633489942854e-05;0.0;3.594385123115155e-05;9.675765923377686e-06;6.28870883025906e-05
2736;lésion;0.0;0.00015855101500169172;0.00019124729283161773;0.0;9.9600481599167e-05;8.508689050224367e-05;0.0;0.0;0.0;0.0005246399489498611
2737;maaman;0.0;0.0;0.001441826767622241;0.0;0.0;0.0;1.3259632097995173e-05;0.0013342320131897148;0.0;0.00021481192316322411
2738;mac;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024679221327373432
2739;madame;0.0014744046026871362;0.0;0.0018252745476601872;0.0;0.0;0.0;0.0;0.0;0.0;0.0019318082981960379
2740;magasin;0.0;0.0;0.0428154550420651;0.002847320938609244;0.0;0.0;0.0;0.023272274847418967;0.0;0.020351847492307746
2741;magasins;0.0;0.0;0.0030155046688980945;0.0;0.0;0.0;0.009655733165967625;0.0;0.0;0.0016956308558693678
2742;magazin;0.0;0.0;0.0020368499446205904;0.0;0.0;0.0;0.0;0.0;0.0012455399118757099;0.0012432304763615573
2743;magazine;0.0;0.0;5.5558755270375865e-06;0.0;4.201161357091681e-05;0.0;0.0;2.2787332976803194e-05;0.0;0.0006643504680089203
2744;magic;0.0022595710274554105;0.0;0.0;0.0013801340763562725;0.0;0.00608217352134924;0.0;0.0;0.0;0.0014616224952089414
2745;magie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004418077585652138;0.0;0.0013886332881738095
2746;magique;0.0;0.0032133093162379734;0.003080890054980936;0.0018728232238481707;0.00628395487067348;0.003666553149477157;0.0;0.0;0.0;0.03471490420158355
2747;magnifier;0.0;0.0;0.0;0.006088538598344296;0.0;0.0;0.0;0.0;0.0;0.00021208216331613047
2748;magnifique;0.0018381980861236593;0.003216837395197006;0.005927018092515148;0.015991761175930992;0.006820609898595929;0.01874714693343012;0.00011571517220999187;0.0;0.0;0.04562233583835187
2749;magnésium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013523105216825442
2750;magsins;0.0;0.0;0.005139520646296388;0.0;0.0;0.0;0.0;0.0;0.0;0.0012973902972266223
2751;mai;0.0;0.0;0.0;0.0;0.0;0.0051345388108296;0.0;0.0;0.0;0.0
2752;mail;0.0;0.0;0.0;1.3503603034206989e-05;8.011378623017605e-05;0.0;0.0;0.0001719297354143439;0.0;0.00024130963235516052
2753;main;0.0;0.04205168497045076;0.0;0.0;0.0;0.020460355351622442;0.00102403635249865;0.0008781594022862928;0.0;0.050526734391455025
2754;maintenir;0.0;0.0026010615340679474;0.0;0.0;0.0;0.0;0.0;0.0022008338797532222;0.014001482125858174;0.010149423009859661
2755;maintien;0.01919273926570394;0.0;0.006325558256865704;0.0009573215478929759;0.0;0.0026431595326456363;0.0;0.0;0.0;0.010603556924980849
2756;maintient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011546193801443531;0.006665396600932503
2757;maison;0.002121045513789144;0.0015013151590180665;0.001492395866233654;0.0;0.0;0.00260095785193776;0.0;0.0;0.0;0.004905709823503032
2758;maitriser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013876447348946713
2759;majorité;0.0;0.002009813758436441;5.9515263860953833e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001837230187651167
2760;make;0.0;0.0;0.0;0.0;0.0;0.0;1.3502414412497369e-05;0.0;0.0011164125552798935;0.002027417154315763
2761;makeup;0.0;0.0;0.0;9.930867056697939e-05;0.0;0.0;0.0;0.0;0.0;0.0011999143755811721
2762;mal;0.007799026498643166;0.004241986616562628;0.019001218054099357;0.00013130480669572376;0.006121465211306893;0.0034485699007261303;0.0037577755736704186;0.003993981709126342;0.0;0.05695968370728708
2763;malade;0.0;0.0;0.0;0.0;0.0;0.00023646463631430643;0.0;0.0;0.0;0.0006831828524149015
2764;maladie;0.0;0.0;0.0;0.0;0.0;9.782143136625706e-06;0.0;0.0;0.0;0.002459812958548373
2765;malaxer;0.0007458807059891327;0.00036023195707495306;0.0;0.0;0.0;0.0;0.0;0.0002349288628448182;0.0;0.0007585850208384746
2766;malgres;0.0;0.0;0.0;0.00011394552669849883;0.0;0.0;0.0;0.0;0.0;0.0011091998041688376
2767;malheureusement;0.0;0.0;0.0010119515803823941;0.0;0.0;0.0018736185904973015;0.023901560321463653;0.004099423898589962;0.0;0.02051112558254154
2768;malheureux;0.0;0.0;0.0;0.0;4.486886850548441e-05;0.0;0.0;0.0;0.0;0.0013441781480988387
2769;maltraiter;0.0010823570374958232;0.0;0.0011531834469484005;0.0;0.0;0.0;0.0;0.0;0.0;0.0023608637248177136
2770;maman;0.008294072418525235;0.0;0.0008496217087729711;0.0;0.0;0.0;0.00949721625735035;0.0;0.0;0.002795155340317138
2771;manche;0.0;0.0012562293516780096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002795609545531518
2772;mandarine;0.0013899526217491232;0.002291797353360234;0.0;1.2572831677746043e-05;0.0;0.0;0.0;0.0;0.0;0.0005220393909333504
2773;manger;0.0;0.00045630591155619403;0.0024726978636400235;0.0;0.0;0.0;0.0;0.0;0.0019301345164595615;0.006149573175566712
2774;maniabilité;0.0;0.0;0.0;0.004632719607837206;0.0;0.0;0.0;0.0;0.0;0.003944774019881285
2775;maniable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032840671423005384
2776;manier;0.0016656270742955155;0.007113849523294981;0.0021159242922039654;0.005990935621684783;0.0;0.0010283230814008863;0.0;0.0;0.0;0.00010097274254247623
2777;manifique;0.007268891937890772;0.0024169870183853256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2778;manipulable;0.0;0.0;3.566188103301043e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00016502345158653461
2779;manipulation;0.0;0.004103950474350584;0.005461352304731049;0.0;0.0;0.0;0.0;0.0;0.0;0.002355741125340855
2780;manipuler;0.0;0.005254532489582678;0.0;0.0;0.0;0.0;0.0;0.0;0.004333037155879823;0.005142911941128864
2781;manière;0.0009979505866152122;0.0009720066200109069;0.0;0.0;0.0;0.0025002545667436177;0.0;0.000673304347311818;0.00045906028702289076;0.009007464445220555
2782;manque;0.0;0.006311486289489137;0.014542184706346677;0.0;0.0;0.0;0.0;0.0;0.013064713777928763;0.0057552887662076025
2783;manquer;0.0;0.0;0.002462656787075657;0.0;8.377402162576593e-05;0.0;0.0;0.0;0.0;0.0019309031278479053
2784;manucure;0.0;0.0;0.0003546348680982076;5.59670119741835e-05;0.00016887590613935813;0.0;0.0;0.0;0.0;0.0008147918904682907
2785;maquillage;0.0;0.007827440985155103;0.0;0.018335679734375037;0.0022740014686176025;0.01524514690047301;0.0009170984967300878;0.0044267612872244235;0.042233094232371725;0.049475306553837875
2786;maquille;0.0;0.0;0.0;0.0001023261872847864;0.0;6.197723811917212e-05;0.0;0.0;0.0;0.0007137263973674421
2787;maquiller;0.0011902941088655578;0.0;0.0;0.00390725237922377;0.0;0.005734660905616391;0.0;0.0;0.0017788337048921712;0.00920365683964455
2788;mar;0.0;0.00045860543353747773;0.0;0.0;0.0;0.00201741872890791;0.0;0.0;0.0;0.0
2789;marc;0.0;0.0;0.0;0.0;0.0;0.0;3.997359743597813e-06;0.0;0.0;0.0004194031093601588
2790;marche;0.0;0.0;0.0008321945655759277;0.0;0.009679543708604006;0.0;0.002077176672201967;0.006858036904624115;0.002032211219207843;0.024409437447279803
2791;marcher;0.0;0.0;0.0;0.005833489337008709;0.0;0.00546751950145155;0.0;0.0;0.0;0.007484255719393863
2792;marché;0.0;0.0;0.01109968884276541;0.0;0.0;0.0;0.0;0.005695324254843437;0.00031929982279761346;0.02312260584294941
2793;marge;0.0;0.0;5.893876513739281e-05;0.0;3.1190957384715455e-05;0.0;3.118859440875439e-05;1.2700921936689299e-05;0.0;0.0005008787210186368
2794;mari;0.0030019767001821978;0.03221691585855978;0.0;0.0;0.0;0.0014364723230123392;0.00981464786740151;0.011361378509578345;0.0;0.013369876267728512
2795;marie;0.0;0.0;0.0;0.00023443416959740255;0.0;0.0026250981347029053;0.004762709997098216;0.0;0.0;0.0
2796;marine;0.0;0.013228431492064326;0.0;0.0;2.8342183290622884e-05;0.0;9.527413834992141e-05;0.0;0.0;0.000647270768756137
2797;marionnaud;0.001419877199405319;0.0024403496584562297;0.0;0.0;0.00016509761825131913;0.0;0.0;0.0003624305355474575;0.005542101217294123;0.0028512399281815865
2798;marketing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023306131415041344
2799;marque;0.009013978463337053;0.005536437949994707;0.04341377434082718;0.029608482522559206;0.0;0.003411400874074215;0.007939088327606583;0.0020162880989212564;0.014548247645554641;0.14683449090708764
2800;marquer;0.005459948287906654;0.0008817993228703239;0.00807071991768557;0.0013778739342803345;0.0;0.01121216668307257;0.0;0.0;0.0;0.015399186646701485
2801;marques;0.004698293694372366;0.0;0.0;0.0;0.0;0.004222011754357639;0.0020047361513698034;0.0;0.0;0.01508346202614212
2802;marron;0.0017394679505039954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010290951738958698
2803;martinique;0.0015990772468574528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007283491471360535
2804;maryline;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002243095724914458
2805;mascara;0.023472295551076907;0.0;0.0;0.00777285338435647;0.005679906257437618;0.0;0.027259340097460387;0.0;0.007545339138309004;0.209274167538703
2806;mascaras;0.0;0.0;0.0;0.0046888171036086725;0.0;0.0;0.0;0.0;0.0;0.003349860788166392
2807;masculin;0.0;0.008062585839787273;0.0013552157756486374;0.0;0.0;0.0;0.0;0.0;0.0;0.002135837764280747
2808;mask;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4449670243413965e-153
2809;masquant;0.0011448538314306593;0.0;0.0008833774373536453;0.0;0.0;0.0;0.0;0.00026324278042794044;0.0008107565172584531;0.0010484155780046175
2810;masque;0.0;0.0;0.024838163988111416;0.014435267567495006;0.0;0.05049449063356965;0.021568880306811547;0.0;0.013846347607537354;0.41994543711732557
2811;masquer;0.0;0.006725354736070455;0.0001269444986643803;0.0005670892520906595;0.0;0.0007431179802739636;0.0;0.001173089345128568;0.0;0.004800390195771846
2812;masques;0.0;0.0;0.0;0.011694196061938236;0.0;0.008645391257225086;0.0;0.004769166228272177;0.0;0.006162594656028895
2813;massage;0.0;0.0;0.0;0.0;0.0;0.0;0.025835811905068517;0.0;0.0;0.005437254113225177
2814;masse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008385372066571471
2815;masser;0.00043095368593188224;0.007188711713229204;0.0;0.0;0.0;0.001275863047110891;0.0;0.0017929381523342693;0.0019342052690400047;0.0076597868829511515
2816;massue;0.0010811489727820221;0.0;0.0;0.0;0.0;0.0014687508004426852;0.0;0.0;0.0;0.0005864822751495487
2817;mat;0.011847170050295888;0.0034075269083843176;0.0;0.0;0.0;0.029898216916538153;0.0;0.0;0.0;0.013247608798338955
2818;match;0.0;0.0;0.0;0.004750477177582552;0.000212289715905145;0.0;0.0;4.4046223914733995e-05;0.0;0.0018144089527681604
2819;maternel;0.0;0.0;1.0775998877583133e-05;7.199542279474384e-05;0.0002669321142558397;0.0;0.0;0.00015062241087624304;0.0;0.0003682958969266012
2820;matifiant;0.0;0.0;0.0;0.0;0.0;0.0033283891432263502;0.0;0.0;0.0;0.005165763875237925
2821;matifiante;0.0;0.0;0.0;0.00015815655669221466;0.0;0.002309326113341322;0.0;0.0;0.0;0.003176075632614556
2822;matifie;0.0;0.0016063782256282458;0.0;0.0;0.0;0.0007231124233741094;0.0;0.0;0.00024351057923426714;0.0005952786834580777
2823;matifier;6.248659071045811e-05;0.011081905521196547;0.0;0.0023544402848885374;0.00017670652820555593;0.00914269500496341;0.00034448909633568787;0.0022258252152418953;0.0;0.008389214352006544
2824;matin;0.0016321240380756073;0.0017698053049565949;0.0;0.0051677498945470425;0.0;0.01011846257775142;0.002402293769795771;0.005524014565479289;0.0;0.030330386885184857
2825;matins;0.0;0.008016538839939986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2826;matinée;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012951899466477049;0.0;0.0
2827;matière;0.0;0.0;0.0;0.0026530309345986283;0.0;0.003017823829696474;0.0009965919599217567;0.0;0.0;0.012708947458439021
2828;matte;0.0007565697878278678;0.0021611315104562096;0.0011566506248749543;0.0;0.0;0.0013973540622839772;0.0;0.00011701697615922206;0.000398776747936055;0.003323017457560314
2829;mature;0.002474158436668472;0.008293312992726452;0.0;0.0;0.0;0.015342757588663354;0.0;0.005349273957736344;0.0;0.0007185003103546616
2830;matures;0.004652102864744126;0.00047554068439932453;0.0;0.0;0.0;0.0;0.0;0.01583812976842697;0.0;0.0
2831;matériel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015640483320333257;1.3769307252008113e-06;0.0
2832;maus;0.0;0.0;0.0;0.0;0.0;0.0046248213070251105;0.0;0.0;0.0;0.00396300131811159
2833;mauvais;0.007819491447559343;0.009387675653774618;0.012394755132246556;0.0;0.013830348010302614;0.0;0.0;0.0025049901970887337;0.005044063396752124;0.012991085724124236
2834;mauve;0.0016661597564133432;0.0;0.0008045367971501203;0.0;0.0;0.0;0.0;0.0;0.002564000256827811;0.003415260212050166
2835;max;0.0;0.0030522159576860334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004378419188156217
2836;maximizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030716629006293217
2837;maximum;0.0007890058436258123;0.005139504962834332;0.0;0.0006403639997183529;0.0;0.0;0.0;0.0;0.0;0.015849911927129715
2838;maybelline;0.0;0.0;0.0;4.951526396709389e-06;1.021125483407867e-05;0.0;2.8783202978491957e-05;0.0;0.0;0.0006169026258699246
2839;mcit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1472939429091888e-05;0.0006261791969982389
2840;mdrrr;0.0;0.00014206545314163988;0.0;0.0;0.0;0.0010707333119894466;0.0;0.0;0.0;0.00021717951566527834
