;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
3269;partit;0.0;0.0;0.004284358414076912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3270;partout;0.0;0.0;0.005841717181250062;0.0;0.0;0.0;0.0007832927233564122;0.0;0.0;0.0;0.008364238177715123;0.0;0.0;0.0;0.007981192819894015;0.01047272010416419;0.0;0.021822818369722965;0.004649760923170116;0.015657287542630693
3271;party;0.0;0.0;0.0;0.0018307073133593057;0.0;0.0;0.0;0.0;0.0;0.0;1.4256377950804073e-05;0.0;0.0;0.0;0.0011862748625353927;0.0;0.0;1.9839154187199444e-05;0.0;0.0001856338397971376
3272;pasnlaisser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022248621139239936;0.00016654959745950797;0.000355305542990098;0.000299609066372199;0.00011213400919083633;0.0;0.0;0.0;0.00017173933768060385;0.0024829018403882447;0.0;0.000838671276755767
3273;passage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009358127553990427;0.0;0.0;0.0;0.0;0.0;0.0020780061740687224;0.0;0.0;0.0;0.004781303797978888;0.015024721540052379
3274;passages;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001476938794289438;0.0;1.9247067852015267e-05;0.0;0.0;0.0025130084112919425
3275;passait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008519207037197837;0.0010367668376783316;0.0;0.0;0.0;0.0;0.00019789192334508893;0.00044242039860383484;0.0;0.00014985079570896943;0.0005634290099624777;0.0007829438464509907;0.0003673961494996911
3276;passe;0.0;0.0;0.0;0.0;0.0;0.007344232817369238;0.0;0.0;0.0;0.006211778017835823;0.0;0.0;0.0;0.0;0.0015512515900243822;0.0002321605444141603;0.0;0.0008082123133092341;0.007880609794545631;0.0018251156969475645
3277;passent;0.0;0.0013533804520846474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027323016130762316;0.0029896680525349833;0.0;0.0;0.0;0.0;0.0;0.0;0.003751290296860337;0.0
3278;passer;0.004080485277984034;0.0;0.0;0.0;0.0004962100545861316;0.0;0.0;0.0033331308352395716;0.008915374863476705;0.03835684360943606;0.027222665317446187;0.0;0.002212410758643073;0.003309901189673092;0.014571281437787104;0.04712228762306514;0.003982982916817655;0.03414341362803756;0.1145869101168355;0.02691218528694306
3279;passes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.310757435828585e-05;0.00020748444245687826;0.00018839299673979187;0.0;0.0;0.0;0.00016932515091962444;0.0;0.0049554386416108456
3280;passez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0729765680694551e-05;0.0;2.6398496371678664e-05;0.00021118814548404315;7.299995410499469e-05;0.0;0.0;0.0;0.00010761507224687673;0.0;0.000983844322038661
3281;passionner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.616690472702623e-05;0.0;0.0;0.0;0.00011335160454749535;0.00030395233699340304;0.0;0.00017123785666165267;0.0;0.00013648670853359628;0.0;0.000303638340323121
3282;pastilles;6.951852366671335e-06;0.0;0.0;1.1440381831795842e-05;0.0;2.1226700733708123e-05;0.0;0.0;0.0;0.0;1.3365689540374662e-05;0.0;0.0;0.0;0.00019157413544894467;0.00011116351486834778;0.0;0.00015620410448026652;0.00023661892799702934;0.0
3283;pat;0.0;0.0064436635833818486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015512664103474027;6.1188923893302e-05;0.0009937203834068935;0.0;0.0
3284;patchouli;0.0031074754171753556;0.0;0.01484463622252374;0.0;0.007220755527878209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000542459795029048;0.0;0.0
3285;pate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018055938651620272;0.0;0.005169235598020503;0.0;0.005883742705761192;0.007830774834576375
3286;pater;0.001122613168703324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009362280225659005;0.0;0.0;0.0;0.0;0.004513507192021633
3287;pateuse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001481271273986841;0.0;0.0;0.0021854062630421722;0.0;0.0;0.0006446605946934129;0.0;0.0007086947428004651
3288;patfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.235920655323761e-250
3289;patine;0.0;0.0;0.0;0.0;0.0;1.1672073948292332e-05;0.0;0.0;9.509775232127041e-05;0.00010711337984202754;0.0007434486122580065;3.141237187992346e-05;0.0;2.6500766839638166e-05;0.0005230845712951001;0.00015008351907167152;8.456779665278922e-05;7.73818023659852e-05;0.0;5.306336413717999e-05
3290;patrick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.235920655323761e-250
3291;patés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014695316777676773;0.0;0.0;0.0;0.0;0.0014587697799468044
3292;paul;0.0;0.0;0.0;0.0;2.5719060251054534e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007000160656628016;0.0;0.0;0.005812954835967235;0.0006678145277492902
3293;paume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004994634307600195;0.0;0.0049156976724493255;0.0;0.0007637156242795107;0.0008825285892179189
3294;paupière;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005198171676096244;0.0;0.02871044051683959;0.0;0.0031875067569027537;0.0;0.0;0.0;0.004328270928068692;0.004587569360334934;0.0;0.015409983757233847
3295;paupières;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014453881497471673;0.0;0.0021942622651254145;0.0;0.0;0.0016771937499171499;0.0;0.0;0.0;0.0026124756619662543;0.0;0.011064781576789747
3296;pause;0.0027930190607460864;0.0;0.0;0.0;0.0;0.0;0.0;0.006293753672599209;0.0007013170368867171;0.004540750445938959;0.003134805909730574;0.002041663995825863;0.001395212677620027;0.018756618980152816;0.0;0.011579098286870744;0.0;0.009160739182551777;0.008426347529581294;0.002725051818654218
3297;pauser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011069215979537096;0.0;0.0;0.0;0.0;0.0018213884155978577;0.0024024261495319303;0.0023978135681875464;0.0;0.002039996904404373;0.0;0.0;0.0
3298;pauvre;0.0016005923917729353;0.0033424029658434677;0.0;0.0;0.0;0.0;0.0;0.0;5.6298857870885e-05;0.0;0.0004660622966684698;0.0;0.0;0.0008011970415420758;0.0;0.0010682490918845636;0.00017741911884132846;4.921761900698242e-05;0.00014464481877126095;0.0011466817763071558
3299;payais;0.0;0.007709934256558516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013845410534418201;0.0
3300;payer;0.0;0.012562356994829296;0.0;0.0;0.0;0.0;0.0;0.0;0.0018331756141507108;0.0;0.0017609994698790346;0.009805547515033732;0.0;0.003601367446326747;0.0;0.0012669968131730752;0.0;0.02688124213448631;0.013548547773418794;0.0
3301;payez;0.0;0.00505972533537878;0.0;0.0;0.0;0.003568110288989792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034594812847467036;0.0047334323426227965;0.0;0.0;0.0025855890956724653
3302;pchit;0.0;0.0030587536204412474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013446094254312578;0.0;0.005820559130492936
3303;pdt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
3304;pea;0.0;0.0;0.0;0.0032658205938402712;0.0;0.0039410998429564095;0.0;0.0;0.0;0.0;0.0;0.0038068118239409;0.0;0.0;4.653490993303554e-05;0.0;0.0;0.0;0.0;0.002855498402731106
3305;peau;0.0;0.0;0.0;2.968557919677971;0.0;0.0;0.0;0.01218168940018022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3306;peaux;0.007352939924241219;0.003362646441504596;0.0;0.025334342906653744;0.0;0.012479572013411424;0.0;0.0;0.007388807614026515;0.0;0.0236243289796489;0.0;0.003985623309312687;0.008416076109707873;0.0;7.772969864094973e-05;0.005993147484867112;0.002460619742683423;0.00315231076708747;0.015101530628377212
3307;peel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013375480775522593;0.0;0.0;0.0;0.0;0.0;0.0
3308;peformance;0.0;0.0;6.130711488855322e-05;0.0;0.0;0.0;0.0;1.9701928462692068e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01222911463806639;0.0;0.0
3309;peg;0.0;0.0;0.0;1.863622813199018e-05;0.0;6.003028124485952e-06;3.494298480427131e-06;2.249465156000841e-06;0.0;0.0;0.0;0.0;0.0;2.096285165080939e-05;5.75792708723641e-06;0.0;2.85274216112334e-05;4.7714562401014876e-05;8.393936828676293e-06;5.7761464684461e-05
3310;peigne;0.0033699847927515622;0.0;0.0;0.0;0.0;0.0;0.010043993727027915;0.0;0.0008656350378329685;0.0;0.0;0.0;0.0;3.686941790288259e-05;0.0;0.03473760273556272;0.0;0.0;0.0;0.006724920846922083
3311;peigner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005746224241864497;0.0;0.0;0.0;0.0;0.0;0.0;0.007199808994536778;0.0;0.0;0.0;0.0;0.0
3312;peine;0.0;0.006199861469817651;0.0005764526245523561;0.0055866926148006365;0.0;0.0;0.0;0.0;0.0019182451418512589;0.002648397360370902;0.0020639820576629185;0.007255429670559481;0.0;0.00031137370669009125;0.0023033509378899823;0.0010311341727776214;0.0026846003855270162;0.008135830849197855;0.0009735668139697788;0.006566919930240086
3313;peinturer;0.0;0.0;0.0;0.00648864684160009;0.0;0.0;0.0;0.0;2.4616219364169448e-05;0.0;5.149266953048526e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009365797150450209;0.003011302538782682
3314;pellicule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015755100194836516;0.006328587218348217;0.0;0.0;0.0;0.009772362449950384;0.0;0.02320463989369739;0.0;0.0;7.40080399907989e-05
3315;pellicules;0.0005171861330433968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028888366786966727;0.0;0.0;0.015093725545185083;0.0
3316;pelucher;0.0;0.0;0.0;0.0001866825956741567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.156808024298426e-05;6.944520268277265e-05;0.00048690204134560695;0.0020641006555520178;2.2588942820465384e-06;0.00022492486406427317;0.00024265445379879373;0.00013173382622899313
3317;penchent;0.0;0.0;0.0015689423559269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016313376641115802;0.0;0.0;0.0;0.0;5.917417936772473e-05;0.0;0.005117925754763235;0.0;0.0
3318;penetrante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
3319;penetration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012564100380446633;0.0;0.0;0.007423260527497604;0.0;0.0003273062374538972;0.0;0.0;2.0263337381013866e-05;0.0;0.0001722344627071672;0.0
3320;penetre;0.0;0.0;0.012219419603174577;0.015562721094796969;0.0;0.0;0.0;0.013183209700751864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3321;pensais;0.0;0.003976841857534292;0.0;0.0018913892346996161;0.0035207028283744334;0.009613456901087709;0.0;0.0;0.0;0.0;0.006839562762676585;0.0;0.0;0.0;0.0022195208575462133;0.00723504429544909;0.0;0.004688966380602599;0.0;0.01620377554717284
3322;penser;0.0;0.008773271253066907;0.0005076389332112709;0.0;0.0;0.000798814468142966;0.0;0.0;0.0019381649901732889;0.002314573293292936;0.0010324748707873767;0.0;6.382066339202811e-05;0.01041381878870257;0.0035593894745485663;0.0068686564447696715;0.010787057115064726;0.016092916598251735;0.0;0.01058213045004169
3323;penses;0.0;0.0;0.004208058883517419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00401775242337006;0.0;0.0028040677037507004;0.0;0.0
3324;penètre;0.0;0.0;0.0;0.014573333102869401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006849913103108235;0.0;0.0
3325;peps;0.0;0.0056374852563101825;0.0;0.005924944579218998;0.0013529759470927146;0.0;0.0014702227635669599;0.0;0.0015314513079702971;0.0;0.0012236681054555029;0.0;0.0;0.0;0.009063208784831552;0.0;0.0;0.0005019566671059239;0.0;0.0012002074878735669
3326;perceptible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.819384993591651e-07;4.3438107444568027e-05;1.122747144583518e-05;0.0003183849413395062;0.0;0.0;0.0;0.0;0.0005665265767763532;0.0;0.0005103873038552992;0.0002955196389663602;0.0006179792918418307
3327;percevoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001884768757729772;0.0;0.0;0.0;0.0;0.0024412585789083665
3328;percé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.985128163749798e-05;0.0;0.0;0.0;0.0;0.0;0.00021283018556173005;0.0;0.0;0.0007129826245140476;1.5613578593016666e-05;0.0006278391175840715
3329;perdais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006665483063275149;3.496137972247814e-05;0.0;0.0;0.0;0.0;0.00024200750071034285;0.0;0.0;0.00039648393812052266;0.001603934811035956;0.0
3330;perdent;0.0;0.0019337576178720985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004466418601313461;0.0003958861520493802;0.0;0.002525974062495592
3331;perdre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0049402041063409405;0.002473290170305301;0.002902657777472339;0.0;0.004811675510575139;0.007356749900587997;0.0062532477618574625;0.0011129731219171766;0.003667234522940116;0.006465008717577012
3332;perds;0.0;0.0;0.00018981009117054494;0.0;0.0;0.0;0.0;0.001462247990605942;0.0;0.0;0.0;0.0;0.001732623870426077;0.005863203326345606;0.0023287143957285094;0.0;0.0;0.00046003874386837387;0.007208535129516528;0.0
3333;perdu;0.0029399408731227246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011036168777416201;0.0004251697140505856;0.0;0.0;0.0;0.0;0.00031992758731800376;0.005627204537976992;0.0;0.013122045535431144;0.001836953871826156;0.000844369020870185
3334;perdure;0.0009680360399507134;0.0;0.0;0.0;0.0;0.0;0.0;0.001910635426093372;0.0001317591155647633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8366597534805026e-05;6.27141290031517e-06;0.0
3335;perfect;0.0;0.0;0.0003363064786430871;0.0010933277522418947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012554531216058807;0.0;0.0;0.0;0.0;0.00032941580069494015;0.001588325086831224;0.00031579730966797365
3336;perfecta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
3337;perfecteur;0.0;0.0;0.0;0.00010347900251457324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020290132190975277;0.0;0.004139056683465782
3338;perfection;0.0;0.007330235057435842;0.0014738078837570705;0.005524876061090009;0.0;0.0;0.005030537276839229;0.0;0.0;0.0;0.0036147752757047383;0.0;0.012357232878904941;0.010744426092176369;0.0;0.0;0.0;0.0;0.0;0.006325975024053817
3339;perfectionnistes;0.0;0.0;0.0;0.0001244037723679101;0.0;0.0;0.0;0.0;0.0;6.684338029614199e-05;0.0;0.0;8.666732900929483e-05;0.0;0.0;0.002492750656375636;0.00039545844916381585;0.0004934996768438836;0.002720788984123612;0.0003898829778980975
3340;perfetto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.235920655323761e-250
3341;perforer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.655650656512152e-05;0.0;0.0;0.0002274031567933135;4.4445399194735745e-05;0.0;0.0008421620075499075;0.0;0.0005886747404644565
3342;performance;0.0;0.0;0.0;0.0;0.0;0.007887794467446954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014002521429488848;0.0003122289724291959;0.00021725971179976;0.00018263116299289264
3343;performant;0.003231196185906305;0.002631422663330922;0.0;0.0;0.0;0.0;0.0;0.0;0.0074951877247272265;0.0;0.0018292661890962731;0.0;0.0;0.0;0.0;0.0019781776122303127;0.0059439468893092975;5.8721563574873844e-05;0.0;0.0
3344;performer;0.0;0.0;0.0;0.0;0.0;0.0;0.005189289224075663;0.0;0.0;0.0;0.0028133670427143366;0.0;0.0;0.001682177408598963;0.019448325297750972;0.0009225452872314153;0.01890823005919411;0.0;0.0;0.0
3345;perle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029929648731199233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3346;permanente;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027270119261630804;3.851567618373531e-06;0.0;0.0;0.0007335546135575038;0.0030356668067087703;0.0;0.0;0.0;0.0
3347;permanenter;0.0;0.0;2.465440361107415e-05;9.909999373515703e-06;0.0;1.1703029620464582e-05;1.7897758867160017e-05;0.0003365645672955186;0.0;0.0;0.00020753820215406934;3.5005888975233644e-05;0.0;0.0006839659862947001;0.0;0.0;0.0007533889820368688;0.0;0.00029714569596326826;0.0001144786796077672
3348;permets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005057686098035436;6.108218974271095e-05;0.0;2.4859340747490066e-05;0.0;0.0;8.36912162599459e-05;4.0131323135225574e-05;0.0;0.00017705284212052305;0.00013672391841848002;0.0013107668304361629
3349;permettent;0.0;0.0;0.0;0.0;4.190886564702497e-05;0.0;0.0;0.0;6.27036517296432e-05;0.0;0.0;0.0;0.0;0.0002224620042602233;0.0;0.0;9.193134612584137e-05;0.0;0.0;0.0008587997103625033
3350;permettra;0.0;0.0;0.0;0.0005973954950128888;0.0;0.0;0.0;0.0;7.487230872121146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009105329127999819;0.0013257656476979652;0.0019090409360153957;0.001201436375255523
3351;permettre;0.0009476602195290515;0.015234324431727873;0.0018524142570781439;0.0;0.0;0.0;0.0;0.0;0.026768081101269672;0.0;0.004410639935825349;0.008392954524049331;0.0029376141372750523;0.006456274508016236;0.03159094357356337;0.02511675282141967;0.010100886064289254;0.0;0.025731171912548926;0.10531069816086909
3352;peroxyde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008820685973910208;0.0;0.0;0.0;0.0;0.00022881053346451892;0.00022305950099465153;0.0;0.0;3.7454319257981107e-06
3353;perruque;0.0;0.0;0.0;0.0;0.00435303011463204;0.0;0.0;0.0;0.004771223424836331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3354;persistant;0.0;0.004121437889251319;0.0014733984478086596;0.0;0.0;0.0;0.0;0.0;0.0029811961469820227;0.0;0.0;0.0;0.0;0.0;0.0;0.00466064515864911;0.0;0.0;0.0;0.0
3355;persistent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.685074732026179e-237
3356;perso;0.0;0.0;0.010505727723101177;0.0;0.00023538377468701745;0.0007624466004895801;0.0;0.006275154209880053;0.0;0.0;0.0;0.0;0.0;0.0;0.003935326020667074;0.0;0.0;0.0011236991270671796;0.0;2.109612350089656e-05
3357;personnel;0.0003125433187326911;0.0056305587331083;0.0;0.0;0.001489245616634224;0.0;0.0016127968846091096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016743136302207616;0.003229224599341403;0.0037878312453591655
3358;personnelle;0.0;0.0;0.0;0.0;0.0006671753055034761;0.0;0.0;1.1534152452581343e-05;0.0;0.0;0.0013461732766881435;0.0;0.0;0.0;0.0;0.0003915714665228789;0.0;0.0;0.0;0.0006208277041856509
3359;personnellement;0.0026958801916742367;0.0055391029693730815;0.0033620912203231835;0.0;0.0;0.0;0.002220295476139638;0.0;0.005670527326196551;0.0;0.0005009994162005034;0.0;0.0;0.0;0.0005425155017749061;0.0;0.012366540490074627;0.0;0.0;0.0
3360;perte;0.0018872873721828113;0.0;0.0;0.0;0.0;0.0;0.0;0.0037479035718796477;0.0015746344603591624;0.0017117176537668449;0.0;0.0016085481495696121;0.0003811264307686808;0.0;0.00807038011298298;0.0038700667688964887;0.0;0.009270771339417977;0.0013162582644673708;0.008275033553723476
3361;pertinent;0.0;0.0038274455113905576;0.0;0.0;0.0;0.0;0.0;0.0;0.00046114888566302906;0.0;0.0010337503339704894;0.005849377576337013;0.0;0.0;0.0002790863808121829;0.0;0.0;0.007512911521064662;0.0013330978946454115;6.865781572128138e-05
3362;perturbateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6265961664146573e-05;0.0;0.0;0.0;0.00019337902180462503;0.0;0.002267261805144238;0.0005043266069807359;0.00023989094172913994;0.0;0.000414226383665211
3363;perturbateurs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1699532952961928e-05;0.0;0.0;5.90701858471451e-05;0.0;7.623888049155002e-05;1.7308252154912806e-05;9.3159489940797e-05;0.0;0.00018181769157480084;0.0001299887743501951;0.0006952906300364582
3364;petit;0.0;0.2813594515948932;0.0005966468735504338;0.0;0.0023579485637958367;0.006015884415316009;0.0;0.0;0.02090948811987998;0.0;0.0;0.0;0.02011952022368203;0.09603216976419672;0.0;0.22097717887210272;0.007373490441624117;0.005569154382594329;0.0;0.31008742963441266
3365;peuple;0.0;0.0;0.005475659083398216;0.0;0.0;0.0;0.0;0.008030256418818755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3366;peur;0.0018968966934784512;0.0;0.0;0.0;0.0;0.0;0.00025416297792985764;0.0;0.00408671171276298;0.0;0.022094741713981826;7.338958960066058e-05;0.0;0.0005341370145059702;0.0025273242498834434;0.0;3.2223926338484035e-05;0.0012105260502167088;0.001905093290965393;0.005848782644084091
3367;peut;0.0;0.002866744698272391;0.0;0.0;0.0;0.0;0.0022879977013027485;1.4000405042730006e-05;0.012990127115219857;7.330940851094272e-05;0.002214261967812875;0.0007406866275734795;0.0;0.00029648863237964564;0.0;0.0;0.0;0.004982851208726473;0.000467312783247574;0.0017831264147748918
3368;pharmacie;0.001027646469853812;0.0027281768079181674;0.0;0.0075740062791014905;0.0;0.004410225341371322;0.0;0.0;0.0;0.003722152113926446;0.0;0.0;0.0;0.0;0.0;0.0;0.00582385719907551;7.194187966477274e-05;0.0009255450048013003;0.0
3369;phenoxyetanol;0.0005347495546512169;0.0;1.278949153272849e-05;0.0;0.0;0.0;0.0;0.0;1.6630777327159683e-06;4.032208684493538e-06;0.0;2.8164481172571602e-05;0.00013599864931559404;0.0003479378702700675;0.0;0.0;0.0;0.0005492797764997009;0.0;0.0006494481190021023
3370;phenoxyethanol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002621492400879513;0.0;0.0;0.0;0.0;5.169612102517205e-06;0.0;0.0002349639148892358;0.0;0.0;0.0;0.0003946276046776046
3371;philippe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
3372;photo;0.0;0.0;0.0;0.0;0.07401964749268211;0.012043393706457094;0.0;0.0019006621314977086;0.0;0.0;0.03405861269175297;0.0;0.00396328906448112;0.0;0.007888929846817851;0.021037982994332235;0.0;0.10637201664951154;0.0;0.008956940946150715
3373;photographie;0.0;0.0;0.0;0.00147445473239335;0.0;0.0;0.0;0.0;0.0;0.0;0.007181339834629895;0.0;0.0;0.0;0.0;0.002258774767545885;0.0;0.0028056451178516185;0.0;0.0008825715062432203
3374;phrase;0.0;0.0;3.0597898513356544e-05;0.0008641101654050906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.733252469514074e-05;0.0;7.186171841434903e-05;0.0;0.00017420821528893766;0.0;0.001072519314468199;0.0
3375;physique;0.0007405203108268974;0.01224561355960949;0.0;6.344627502164943e-05;4.724073631673871e-05;6.712844199500148e-05;0.0;0.0;0.0;0.0007320538160447119;0.0;0.0;0.0;0.0;0.0;0.002537676704287244;0.0;0.0;0.0012213033152474442;0.0002287105935178868
3376;phénoxiéthanol;0.0;0.0034224012332771765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003759331827382425;0.0;0.0;0.0;0.0;0.0;0.0029219416567900893;0.0;0.0;0.0;0.0012981613382705875
3377;picot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001618869408888522;7.996845670540022e-07;0.0;5.260387107405346e-05;0.001951477097243319
3378;picotement;0.0;0.0;0.0;0.009401034779558157;0.0;0.0;0.0;0.0;0.0;0.0;0.0004610836627732545;0.0;0.0011310124894666018;0.0;0.0;0.0005291035973368413;0.0014141883992542803;0.005238844530292549;0.0;0.0012452178034836271
3379;picotements;0.0;0.0;0.0;0.0009508858417162118;0.0;0.0;0.0;0.0;0.00020955122052439325;0.0;0.0;0.0;0.0;9.050313412500759e-05;0.0;0.0;0.0;0.0022399028685226342;0.0008287081103379982;0.0002993909879061819
3380;picoter;0.0;0.0;0.0;5.077063706558534e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004947200977270484;0.0003519665854838417;0.0;0.0;0.0;0.0
3381;pied;0.0;0.0018968803104964212;0.01369482115338537;0.0;0.0;0.0;0.0;0.028901643239761264;0.0;0.01939395549812717;0.0;0.0;0.0;0.0;0.0;0.00024124101688819882;0.0;0.0;0.0007754005914945466;0.0
3382;pieds;0.0;0.000547627335844324;0.0;0.0;0.0;0.0;0.0;0.013118305703735844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3383;pigment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008372909640907089;0.0;0.024808427092516086;0.0;0.0;0.0;0.0;0.0;0.0006994693062345632;0.0
