;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
3322;très bon shampoing très doux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3798728292230777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3323;J'utilise ce produit depuis près de 20 ans et je l'ai acheté pour la première fois sur Amazon car il est parfois difficile à trouver en grandes surfaces.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0051223813715688595;0.00018744101626299545;0.0;0.004278735363692599;0.0;0.0;0.0;0.0;0.0001848399545187411;0.0;0.00037028518932947455;0.0;0.15544934674637126;0.0;0.007446446730527941;0.0;0.15292860651850868;0.0;0.009165112667497208
3324;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3325;Comme d'autres qui commentent ici, j'ai eu l'impression que ces produits étaient moins efficaces qu'avant et je me suis demandé si il y avait eu un changement de qualité (les gants par ex. sont minables par rapport à ceux fournis par le passé) ou si c'était des produits copiés ou de 2ième choix. Apparemment pas le 2ième cas car j'en ai acheté depuis à nouveau en grande surface et ils sont pareils.;0.0;0.01607274877807858;0.0;0.00023312308741658827;0.0005318681346692167;0.0;0.040968367526368815;0.000491537490069048;0.0010643323255947444;0.0014377538264266159;0.0;0.0002552462163336258;0.00035438023829337175;0.0005737652990149823;0.0010474856887467794;0.0005136750855136708;0.0;0.0010968263937744395;0.0008792239596355744;0.0;0.0030764785810626413;0.0024645603545660477;0.0;0.0;0.06088216405716149;0.0;0.007306190739286952
3326;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3327;Ce produit marche bien et donne une teinte qui parait naturelle. Toutefois, j'ai remarqué que pendant les périodes où j'utilise ma piscine presque quotidiennement (désinfection au chlore), la teinte prise après l'application du produit est beaucoup plus foncée et dure plus longtemps...;8.431941051616154e-05;0.0;0.0008588499412145849;0.011303204103113904;0.0;0.0;0.0;0.0;0.0;0.0008565307411783615;0.004502751974316327;0.0;0.0;0.0;0.01689230025058643;0.0007998781077107638;1.6627419970142164e-05;0.0122103556027473;0.0;0.026748023801154156;0.07377960416147791;0.0;0.005968467167602774;0.0;0.0;0.003850929897156219;0.02000434108966363
3328;Ce gel de repigmentation pour homme est un produit très simple d'utilisation. Il est utile de bien lire la notice fournie avec qui est claire et simple. Refaire une autre application dans la semaine et vos cheveux blancs se recolorent comme par magie. Par contre, comme toutes les couleurs à faire chez soi, il faut bien faire attention de ne pas en mettre sur les vêtements, car ensuite rien à faire pour retirer la couleur et le vêtement est fichu ou bien il reste spécial couleur. Un très bon produit qui coûte moins cher qu'une coloration mensuelle chez le coiffeur.;0.0;0.0;0.0;0.0011294211820488688;0.0005400607365888807;0.0;0.0002459882448930097;0.00022203809709221345;0.0010230620286519466;0.0016903482203360848;0.0726237370928101;0.002340616336111728;0.0;0.0;0.03300782821581491;0.0;0.0;0.041226271908772;0.0022489984565587638;0.0032021754898458855;0.0014271252073724439;0.0024584838717247085;0.0;0.0;0.03992189970679491;0.022349024447591324;0.0
3329;C'est un très bon fond de teins le seul soucis c'est que ce n'est pas pratique à mettre il faut à chaque fois fermer le retourner et ensuite rouvrir.;5.885231489217712e-05;0.0;0.0;0.0036264459202951594;0.0007923778515769806;0.0;0.0;0.0;0.0008631052889407285;0.0;0.0;0.0;0.0;0.0015519006564097754;0.0028550341402734424;0.0;0.0002535692361511872;0.0;0.07647993196419166;0.012075522035881341;9.025989676542626e-05;0.006392541356783253;0.002813515395432971;0.0;0.0;0.014411145129401292;0.01246197338004433
3330;Mais malgré cela il couvre très bien;0.0;0.0;0.0;0.0010464639451669513;0.0;1.3494851026252151e-05;0.0003442782777615358;0.0;0.0;0.0;0.007996390595297612;0.0;0.0;0.0;0.010721720525318848;0.0;0.0;0.009188916674451306;0.0;0.00702259792900605;1.9757179631208438e-05;0.0;0.0003077120073417771;0.0;0.0;0.0;0.006666220015704825
3331;Marque que l'on ne présente plus. Je me suis faite un ombré Blond cet été , et j'applique ce shampoo tous les deux ou trois lavages, ma couleur reste bien blonde et ne dégorge pas !!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06388271892606882;0.0;0.0;0.0;0.0;0.0;0.0;0.11504479692066184;0.0;0.0;0.0;0.0;0.0;0.0;0.03596943335099799;0.0;0.0
3332;C'est top ,);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3333;De plus , le produit arrive vite et bien emballé  Merci l'oréal;4.2901557303654635e-05;0.0;0.00041759229188598917;0.0012486693364733392;0.00021305993637802016;0.0016621001167487384;0.0016656926822907737;0.0;0.0;0.0006886158027353442;0.0002732585036471667;0.007473379672110712;0.0;0.0045869087794582685;0.0;0.016300588546128977;0.013001042208994397;0.00990271646078567;0.002675627046641386;0.0;0.0;0.011253216433027926;0.006062316034224294;0.0;0.012841477346825942;0.0;0.006162150848731812
3334;Mascara très correct qui sépare et allonge les cils. Brosse longue. Bonne tenue et pas de transfert sous les yeux en fin de journée, d’ailleurs, il n’est pas facile à démaquiller.;0.00039904761252830594;0.0014723593115200915;0.0;0.0;0.0;0.0;0.0007462071910281164;0.0;0.0;0.0011240308031870367;0.0;0.0047953252387982195;0.0;0.0031681476914771777;0.083632046905383;0.0;0.0005312894805936814;0.0;0.0;0.08965781519791945;0.004096638377627009;3.566350188017471e-05;0.0005471915818220367;0.0;0.0;0.011426677884418169;0.011539475542127788
3335;Mon regret est qu’il ne recourbe pas les cils.;4.116043358614256e-05;0.0;0.0;0.0;0.0;0.0002736422061112594;0.00021094810286938068;0.0;0.0;0.0;5.387152893206125e-05;0.0;0.0;0.0;0.0;0.0;0.0003432878852320404;0.0;0.0;0.009838016265722383;0.0007868618922582897;0.0;0.00039548354909850535;0.0;0.0017895001005660358;0.004951373937828036;0.0028798904152800586
3336;Et livraison super rapide. A recommandé.;0.12050581121446893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38509970462441345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3337;expedition tres rapide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.617181573973757e-05;0.0;0.1680924661929102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3338;article conforme;0.0;0.0;0.0;0.0;0.34205696162030286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3339;Une huile divine , une odeur trés trés agréable . Une fois qu'on l'a mise c'est un soin de beauté magique . je vous l'a conseille vraiment , vous ne serez pas deçu .. Une petite merveille .;0.0;0.0;0.06938593390003414;0.0;0.0;0.0003435882087630406;0.0004952079775141946;0.0024312455814138128;0.0;0.0;0.0;0.0005170839390167236;0.0;0.007620881468840497;0.0005025715581296007;0.0;0.010137688282785332;0.02219590328085171;0.0;0.0;0.0019346722192453512;0.01866075651154314;0.0;0.0;0.006863213467103658;0.015762233194815678;0.1196146197120431
3340;J'ai déjà plusieurs fois utilisé ce produit et je connais bien sa texture.;0.0;0.0;0.0;0.0;0.0;0.000565707635864254;0.0;0.0;0.1752316998938754;0.0;0.0007551444975673904;0.0;0.2035877588979457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005457032867599629;0.09702210523549355;0.0;0.0
3341;Celui-ci ne correspond pas, il est plus liquide comme coupé avec de l'eau.;8.492130444185476e-05;0.0001425083937942726;0.0011220228517246744;0.0;0.0;0.0;0.0002372232442304549;0.0;0.0012687870911066803;0.0;0.006842303994504421;0.0;0.0;0.0039318060415758855;0.0;0.002063825932854355;0.0;0.0;0.00034341278485613204;0.022752948482979218;0.0;0.0;0.002316142766559965;0.049169600292760865;0.006537686415289177;0.0;0.0003796393047209565
3342;Très déçue.;0.00025263766322795823;0.0;0.0024078727233372297;0.0;0.0;0.0;0.0006640846197647928;0.0;0.0;0.0;0.0;0.0;0.0024759833060817795;0.0;0.0;0.001922340927415372;0.0;0.0;0.0;0.003923146201385726;0.008783268826125748;0.0002354710141430604;0.0;0.00018103469154759713;0.046478489613009134;0.011934415620151519;0.0
3343;ca ne fait pas de miracle mais quand meme j ai vu reapparaitre des cheveux la ou il n y en avait plus... A vrai dire j en y croyais pas et pourtant...;0.00011376596289527204;0.00034831073503221825;0.0004893940518173304;0.0001991920626946164;0.0;0.0;8.897887106874802e-05;0.0;0.0006935778687856841;0.0014104477625604993;0.0;0.0004613488078476387;0.006732794126637458;0.002324342359672522;0.0011227421355573656;0.001827991869522911;0.0;0.0017476896926507301;0.0005343808859482755;0.005423585389023529;0.0;0.0005795588706175713;0.001162899524100521;0.0;0.007699664673784315;0.02289897665992437;0.009556509400484763
3344;Très satisfaite de ce produit, j'ai les cheveux très abimes par des decolorations. Je l'utilise 1 a 2 fois par semaine et je vois la difference ! Je recommande !;0.05672534120782847;0.0;0.0;0.0;0.0;0.08056981729473559;0.0;0.0;0.0010961146621038605;0.0011548252603201914;0.0;0.0;0.0;0.003788896244754404;0.0;0.00018426169221655978;0.0;0.0025898982800472;0.0;0.0;0.1127309011721746;0.0;0.0;0.0;0.0;0.007390913439982027;0.0
3345;Très facile à mettre, sent bon et n’abîme pas les cheveux. J'achète toujours celui-ci malgré son prix car il vaut le coup !;0.0006912208606491543;0.05254295946364847;0.0;0.0;0.0;0.0;0.0;0.0007307703381438424;0.0;0.0;0.0;0.0;0.0;0.0044436697194906;0.12867624041968473;0.0;0.010754160327579155;0.0;0.0;0.0;0.0;0.010120235300782893;0.0007168710429433711;0.0;0.0687482903815472;0.0209891839444809;0.005455986150776642
3346;La crème tient mieux que le gel et ne dessèche pas le cheveux en fin de journée.;0.0001836065074380276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027709267344109088;0.0;0.0;0.0;0.002206334144598852;0.0;0.0;0.0024822821594442847;0.0;0.0;0.2677165145210888;0.0;0.0;0.0;0.0;0.0036802373773564675;0.0;0.0
3347;Superbe Mascara L'Oréal très haute qualité;0.00013738147292743515;0.0;0.003617968304494885;0.0004873902954442463;0.0;0.0013386397866932737;0.11020179136393958;0.0002973299287773956;0.0006149457649563045;0.0006477347278529147;0.007160470988122708;0.0;0.0010921120220903427;0.0026228537625412407;0.0;0.0007447268905278713;0.0010699414633900256;0.005717358877722411;0.0023195519769836272;0.0;0.0;0.0;0.0;0.0;0.01393552789687325;0.0;0.0
3348;Je suis une adapte de ces ombres à paupières, j'en ai plusieurs. Je suis très étonnée car si en premier lieu les couleurs semblent belles, sur les paupières (du moins sur moi), elles sont ternes et surtout elles ne tiennent pas même avec une base.;0.0007649555308802255;0.0002552635428158766;0.0;0.0017382914825214016;0.0019580187867618056;0.0001241076274492564;0.0002750603043738989;0.0;0.002204163398977042;0.0;0.003520386775997946;0.0008004428925995077;0.0006893845709443865;0.00035629933716769716;0.0011566915375328026;0.0008343867851732612;0.0022953432998258313;0.005195940476708986;0.00034332896269990623;0.004986892765166801;0.0006298710655225271;0.0007497629882978294;0.0005475806063274123;0.0;0.0023549099962894516;1.1782843876299366e-05;0.0026054359351818453
3349;Petite déception.....;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2744558842744833
3350;Parfait bonne tenue du gel, ma mère l'utilise pour faire tenir ses cheveux courts, moi pour les ramener vers l'arrière légèrement. Je recommande.;0.05930177224249793;0.0;0.0001681550115451534;0.0;0.0;0.0;0.0;0.0;0.09694287966838076;0.0004629151856310552;0.007220306596328391;0.0;0.004982637307122905;0.0;0.00011639889692938205;0.0;0.0;0.0;0.0;0.015132453112414021;0.0;0.0;0.0;0.0;0.0007301250014485135;0.0;0.0039563024700993476
3351;C'est la première fois que je l'utilise et je suis plutôt contente de son efficacité même si je suis quand même obliger de mettre une poudre par dessus parce qu'il ne cache pas tout les défauts comme le produit le promet dommage....;0.0;0.0;0.0004877254867892276;0.0;0.0;0.0;0.0002215502992806274;0.0;0.08664638748382605;0.0008092857842402772;0.0004758306512083718;0.0;0.0006379560112500573;0.0019991140963768364;0.0022669405959356397;0.0;0.007277848760095942;0.0;0.015497308935341972;0.0016134508158357737;0.0;0.009251704826242317;0.14077968258358955;0.0;0.0;0.014498807557103758;0.012916763846202124
3352;Produit au top ! Je suis ravie de l'avoir essayé.  Je le racheterai sans hésiter. Il m'a rendu les cheveux plus doux, plus brillant, plus beaux tout simplement, et avec le combo du shampoing et du sérum c'est parfait ! Mes cheveux se coiffe plus facilement ! Je recommande;0.047163468966320225;0.00043153203458921977;0.0;7.676517684488204e-05;0.0012761972627592872;0.0;0.0002841762577854284;0.07944475228615876;0.000292024637453218;0.0008785251714811378;0.0;0.0;0.0025324380190206663;0.006699537936830989;0.011515207972396298;0.003233043828437532;0.001392301555708225;0.002563102337047887;0.0;0.006848317742604986;0.007395692287216715;0.0075961412540369;0.0;0.0;0.028660470892762465;0.0;0.0018736342613043333
3353;C'est vraiment un très bon produit, ça camoufle les imperfections que ce soit rougeurs et les cernes, je suis très satisafaite, le fond de teint qui l'accompagne donne un effet tellement naturel !;0.00037263868043347156;0.0;0.0;0.01463500138137367;0.0;5.611972766688652e-05;0.00016819773600096298;0.0;0.0012250365033869555;0.0;0.002224308014478213;0.0;0.002295714351716048;0.0;0.006441343423361618;0.0010491832995402019;0.0;0.011235639619572744;0.0;0.02708124126120249;0.004702260621537821;0.0;0.008614647786067596;0.00011245763939961917;0.0;0.0006890051352469789;0.039445210662900486
3354;Colis livré dans les dates prévus;0.0;0.00020660094327492354;0.0;0.00010195054450229797;0.0015177750126106056;0.00031566240487346177;4.715441300144426e-05;0.0;0.0007717817616699217;0.0007780364983491488;0.0003001862408926469;0.007391090660993624;0.0;0.0014908686068851697;0.0;0.010497053593510304;0.0;0.0059033128141862444;0.004200687142282086;0.0;0.0;0.0006540867276393073;0.0024789500618783954;0.0013861984523858624;0.0;0.0;0.004027023175333383
3355;Très satisfaite du produit pour les cheveux abîmés ... petit bémol : ne pas trop en mettre pour ne pas  alourdir les cheveux;0.000761026393036603;0.0;0.0;0.0;0.0004173000247915678;0.10498652742111252;0.0;0.0011184565295274211;0.0;0.000291474612724471;0.0;0.0;0.0;0.007476543817689055;0.0011855999776392925;0.0;0.02035058310937189;0.0;0.0;0.0;0.0;0.011658524169324162;0.0;0.0;0.0;0.022102100085768225;0.1902158496117511
3356;Ce produit est arrivé rapidement, ces ampoules sont efficaces pour la chutes de cheveux sous forme de curés, je suis entièrement satisfaite merci pour cet achat !;0.0;0.0004230971329688017;0.0;0.0008949307491229935;0.0038713853977496437;0.07155107871735239;0.00025235720444699545;0.00012898415303136282;0.0005767975483489586;0.0006904240259879165;0.0;0.0;0.0;0.0;0.0015702943699300875;0.019335763550344044;0.002018382370236391;0.001693830263963923;0.0;0.0;0.0;0.0014755558847560134;0.012682458426052434;0.0;0.0029991177790686776;0.0;4.59584033048708e-05
3357;Produit recherché, produit trouvé. Jamais déçue des soins l’oreal. Livraison rapide.;0.00026426538754049575;0.0001116643638999059;0.0;0.002074155138807292;0.0;0.0002597933680440713;0.0005459364674865212;0.001130265678470843;0.0;0.0;0.0;0.19364157877383284;0.0;0.004525609489384016;0.0;0.0;0.011045825779611862;0.028874281316492424;0.0;0.0;0.004935911524211095;0.0021591897474266607;0.007071445203918718;0.00010150303959433437;0.03329663314112869;0.0014105650953949455;0.0002596428998723641
3358;je l'achète depuis 5ans je travail en 12h;9.403685491522858e-05;0.0;0.0007210048660749483;0.0;0.0005323572809257696;0.0005738229309755416;0.0;0.0005394023334692894;0.0008244079560744522;0.0024886625767355417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007772465694418863;0.0;0.001363924340353925;0.004050118438950518;0.0;0.008281472049387341;0.003127207171056337;0.006944126339767736;0.0;0.0067684324343659065
3359;Se demaquille au waterproof;0.0;0.0;0.0;0.0;0.0;5.7839309875540646e-05;0.0005342479471848945;0.0;0.0;0.0;0.0;0.001038741868035809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005113103434938219;0.0027490562029451196;0.0;0.0;0.0;0.0005559844520520476;0.0;0.0001383279540762738
3360;ne bouge pas  très bonne tenue;0.0;0.0;0.0;0.0007642665425725837;0.0;0.0;0.0;0.0;0.00022723969479815346;0.0;0.0007257619714006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0061748229628962245;0.0;0.0;0.0;0.0;0.000531316536181015;0.0;0.0
3361;Au top! J alterne une x le shampoing coloré une x le shampoing expert;5.062425479532798e-05;0.0003453423233074425;8.075288782673792e-05;0.0002660139538836061;0.0009370040182569917;0.001095019534977771;0.0010328988485926696;0.0;0.0;0.0;0.0017844021342334636;0.0;0.0;0.002847929800734944;0.0;0.0005267067891342548;0.0005277637476184312;0.0072204650709231264;0.0;0.0;0.0;0.0;0.0014740559028730367;0.0;0.0005790857149370546;0.0;0.00013966503274503596
3362;Je suis déçu je vous conseille pas ce produit sauf si vous avez des sous à perdre.;0.0002644124857063493;3.107094110358476e-05;0.0010504303500136225;0.0013978350701957896;0.00016311974728460207;0.0010949314497853508;0.0005814767456329096;0.00048423416869975035;0.0;0.00023839009813185515;0.0012345953035768815;0.0011935293956802072;0.0006335145375199069;0.0002392934488164569;0.00029043806434141323;0.003375406261585677;0.0009189553764847234;0.0013946667657385873;0.0006597685647106436;0.0;3.534870749155931e-05;0.0022426439460085023;0.0003756041402033963;0.0;0.0;0.004962454868315755;0.004648799381847392
3363;Trop cher pour des produit si nul;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3364;Très bon produit, très bon rapport qualité/prix. Il est efficace et s'utilise facilement. Il mousse bien et on a pas besoin de laisser trop longtemps. Il n'abîme pas beaucoup les cheveux, je l'utilise une fois toutes les deux semaines, parfois juste une fois par mois.;0.00042011860159150413;0.0698760984586267;0.0;0.0;0.0;0.0;0.07350220111431391;0.001622398386392716;0.09491148401612155;0.10961528363931593;0.0;0.0;0.004465343048901573;0.003422298669351194;0.0007513045261629136;0.0;0.009039177836424528;0.0017827065190351668;0.0;0.00022206768067540604;0.11861438677203852;0.0;0.0;0.0;0.0;0.013125173412081793;0.0012657832626692621
3365;Cet achat est un renouvellement, je l'utilise depuis trois ans et j'en suis très satisfaite car ma couleur de cheveux est naturellement blonde moyen et je fais des mèches pour avoir des nuances plus claires. Le soin lumino contrast rend donc les cheveux méchés plus brillants sans les alourdir. Le prix sur amazon est très intéressant par rapport aux boutiques.;0.0;0.046201904782030664;0.0;0.0005066201765113776;0.002249023229828425;0.05242436165458532;0.00031436864467685897;0.0025987363107117887;0.003656556048291885;0.0;0.051773899038970776;0.0012961826555644453;0.0;0.002767675970435295;0.0;0.0;0.00019654898608195736;0.08962958539259314;0.0;0.0;0.08241077447934955;0.004135415599138334;0.008867517240009865;0.0;0.0;0.0;0.0
3366;J'achète ce Eye liner marron depuis des années, très simple à appliquer, tient toute la journée voir même au bout de la nuit..... La couleur est très foncée un beau marron. De plus, il sublime les yeux marron voir noir. Je recommande....;0.029177134907801626;8.446703649262259e-05;0.00106659427022234;0.0;0.0;0.0012625985665683415;0.00031646942546575014;0.0;0.0038493908304957558;0.00012423641143647718;0.05044389002882201;0.0014518637808076697;0.004246057622517272;0.0;0.027626166638554515;0.0028445978121097383;0.0;0.0;0.0;0.10319179920249592;0.010612331668298672;0.0;0.0009862730266511418;0.0;0.0008758280232535243;0.017650701889159178;0.0
3367;Mitigé sur ce produit. J’ai les cheveux super fins et ondulés 10 cm de longueur. J’utilise cette wax apres seche cheveux pour une coupe classique sur le cote. Même en frottant bien entre les mains avant application, la fixation sur mes cheveux est inégale: effet cartonné par endroit souple a dautres... ne fait pas trop briller le cheveux non plus et l’odeur est assez agreable mais sans plus. Je recommande davantage la Fibre Gum de chez INDOLA si vous cherchez une fixation moyenne qui fasse briller et laisse les cheveuz tres doux;0.023187098716754208;0.0;0.03223532010847985;0.0013476964128465252;0.0;0.0;0.0;0.040610496163059506;0.0;0.0030272750907934286;0.0;0.0019276903246328349;0.0009288356711570464;0.0035956971611618496;0.00826767687548991;0.00036480125579099856;0.0041830552617445164;0.005012333055498191;0.0;0.007936773306965125;0.046311049694282354;0.005309185103488729;0.0001015971434303274;0.00042556140159945776;0.00041023742302989126;0.0029618469913899694;0.0007647976565899087
3368;"Après 2 utilisations qui ont suivi le passage chez le coiffeur, je dis : pas mal, mes mèches blondes ne sont toujours pas jaunes mais au contraire, elles sont restées blondes et je dirais même qu'elles éclaircissent. Attention, c'est pas non plus un blond Maryline, mais je pense que ça ralentit bien le jaunissement inévitable à la longue avec des shampoings ""normaux"".";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018980800836796102;0.0;0.0004631936077539819;0.0;0.0007681427991123335;0.000898245853255452;0.0;0.024614048604609712;0.0;0.0;0.1325945278022495;0.0016199367354832897;0.0019281406345397053;0.0;0.0;0.0;0.0;0.05406642615021011;0.006066391254382767;0.00048760798132129645
3369;Seul bémol : sèche les cheveux donc, faire un soin après.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010907614133868657;0.0;0.0;0.0;0.005581810827234374;0.0;0.0;0.2347096068453485;0.043625995133821635;0.00328275336392511;0.0;0.0;0.0;0.0;0.0;0.0;0.00111858348590999;0.011971594699389751
3370;bonjour,;0.0006142567296618747;0.0;0.0;8.740680087371408e-05;0.0;0.0;0.0;0.0;0.0005934122482124657;0.0;0.0030606918516981525;0.0;0.0;0.0;0.0;0.0023993592977491224;0.0;0.0011051322035835619;0.0;0.0;0.010796843886026815;0.0;0.0031938367843993435;0.0;0.0;0.000833319276768772;0.0
3371;la crème est légère, facile à passer, donne un bon éclat.;0.0;0.0;0.003918473829022237;0.0037644643642717785;0.0;0.0014311395629150211;0.0;0.0;0.0;0.0015764232307227191;0.0003525036952091974;0.0;0.0;0.0;0.1465398012721866;0.003137871876077365;0.0;0.037731537020782344;0.0001161628523733255;0.010661832267621055;0.014477500276753685;0.008080188550851838;0.0;0.003596200162748452;0.0011665145367506403;0.0;0.0
3372;Ne couvre pas les rougeurs.;3.132360860742893e-05;0.0;0.0;0.0014271608968007784;0.0;0.0;0.0004436419863823779;0.0;0.0007447221616608288;0.0;0.005674721593422703;0.0;0.001174027980770713;0.0;0.007405852729435657;0.0;0.0;0.006132285871438025;0.0;0.005245901236156406;0.0;0.0;0.00017111379842284696;0.0;0.0;0.0;0.014489111180533743
3373;pas vu d'amélioration de ma peau.;0.0;0.000934256890045727;0.0;0.12464753483957677;0.0;0.0;0.00037108909096085084;0.0;0.0;0.0005303591552780843;0.0;0.0008992773388576999;0.009477156871535667;0.0;0.0;0.0018743034759106617;0.0;0.0;0.0;0.003389311649239416;0.0;0.0;0.0;0.0;0.002234342517000323;0.04060399712704019;0.0
3374;J'utilise ce produit depuis une quinzaine d'année , jusqu'à il y a 6/8 mois j'en était satisfait , mais depuis je trouve que la qualité s'est nettement détériorée . Je l'ai d'ailleurs signalé à l'oréal .;0.0002957849214935222;0.00019265381832929315;0.00019417670692981274;0.0;0.0;0.002184152691044195;0.06243831390868621;0.0;0.004487651604644461;0.0011756955339484267;0.0009617985560252501;0.0009482694643791471;0.0;0.0006078499795780772;0.0;0.000744375886545227;5.450990566883984e-05;0.0010406631977680045;0.0006592449078097742;0.0;0.1259094499304681;0.0014917945789937183;0.0;0.0017463936911619245;0.012552419313822076;0.0027029293098903375;0.0
3375;Huile très nourrissante qui n'alourdit pas les cheveux. J'en mets tous les jours mes cheveux sont brillants et non gras;0.0;3.267338316448379e-05;0.0008603284328186059;0.0;0.0;0.0016062887942472786;0.0008850801450858268;0.007657276135833573;0.007177944785558673;0.0;0.0008157789639895666;0.0011107656532877463;0.0002961677194264039;0.0013478543851590608;0.0012969238370938033;0.002251430073674005;0.005406242760015031;0.0;0.0;0.0;0.008791416508310109;0.14215982576837058;0.00028627517458028546;7.129016495032066e-05;0.0;0.0049014558933579075;0.0010437410551479135
3376;Sent bon, s'enlève facilement, tiens bien, facile à appliquer. Je m'en sers tout les jours et le pot me dure bien... 3 mois. Une petite noisette suffit, on trouve la bonne dose en 1 semaine. Bien étaler et chauffer 5 sec dans ses paumes.;0.0;0.0;0.0006487263861821341;0.0;0.0;0.0004799793935276844;0.0;0.0;0.008144034160488265;0.002561381974770288;0.0;0.0;0.0009111606317577165;0.0;0.10050147343718878;0.0006525828735260186;0.0777352418897447;0.002097652601829895;0.0;0.002642234436675623;0.019307342103324254;0.0010514786561989192;0.004142147605581411;0.0;0.012339558545236488;0.007937128149058491;0.10458281990073323
3377;Bon produit et bien reçu ??;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2682126905151895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3378;aucun problème avec ce produit qui est plus économique qu'en petit conditionnement;0.0007836509567638684;0.0;0.0;0.0;0.0;0.00023584857151593178;0.0005108080498745028;0.0;0.002776510008386187;0.0;0.0;0.003969659142264642;0.0007727628373405013;0.0;0.0;0.004076007595140827;0.0;0.0;0.0023033704585790054;0.0;0.0;0.0;0.0;0.0006480931728324708;0.0;0.0;0.20017890301661523
3379;et merci pour le l'échantillon en cadeau dans le colis;0.0;0.0;0.0;0.00014595350487874432;0.00021928750100783808;0.0007189740350929057;0.00043567701015372046;0.0;0.0;0.0;0.0;0.00499880568504036;1.379222260578917e-06;0.000356440028148365;0.0;0.009743695341026926;3.5416912346680146e-05;0.0;7.770593381825223e-05;0.0;0.0;0.00020248841333404447;0.001172114246846434;0.00182173211798538;0.0026776370386757207;0.0;0.006086781427043064
3380;Texture très agréable mais ça s'arrête là. Pour le reste, aucunes promesses de la description sont respectées;0.0;0.00020786745170772868;0.0001592152125272637;0.0;0.026817552727275745;0.00029789405780337455;0.002198417637740098;0.0;0.0;0.0;0.0;0.0;0.12445227356152846;0.0;0.0;0.0;0.0;0.0;0.0;0.0035514034559884903;8.47746120808248e-05;0.0;0.0;0.0;0.0047986973692071624;0.010190843252561005;0.0
3381;Super mais je me sers que du violet et du vert les autres couleurs sa fait trop pot de peinture  après c ets bien que poir les foto;5.464975419565529e-05;7.529563070394482e-06;0.00031376215088226;0.0002447122910684448;0.0019520844818229394;0.00037373828963079865;0.00027299698334537015;0.00013876576972841296;0.0008934458582969137;0.000551323488225486;0.0030181953763084666;0.00019650650239554202;0.0;0.0;0.0019463755978532898;0.0002990386914957817;0.0010026866953004804;0.00956962968456921;0.000821786748653615;0.0008899009794983791;0.004074529836161547;0.0;0.001108802793910313;5.635223054818475e-06;0.0;0.0007224157842618277;0.0084921050818408
