;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
2445;intitulé;0.0;0.0;7.875255666529497e-06;2.1258351865765452e-05;0.0;0.0;0.0;0.0;0.0;0.0;8.20725705712985e-06;0.0;1.0264521919936792e-05;0.00029261192512818307;0.0;0.0;4.219796193703969e-05;0.0011265765818512024;0.00034225284452114597;0.0;0.0;0.0;0.0;0.0;0.00019587933148923186;0.0;0.0
2446;intolérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011987921501837131;0.0;0.0;0.0020946796754453007;0.0;0.0;8.736948252292093e-05;1.5438434442209072e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0004883289965357393;0.0
2447;introuvable;0.0;0.006564351603173284;0.0;0.0;0.0;0.0;0.011562594503667634;0.0;0.0;0.0;0.0;0.0027287196581727477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02831955554515559;0.0;0.0012479744510246425
2448;intuitif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005655770860206311;0.0;0.0055991394456301365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2449;intégrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0039003421289273282;0.00013939420007030094;0.0;0.0;0.0;6.675469917893532e-05;0.00011979890430433592;0.0;0.0;0.0;0.0;0.0;0.00022770381103380608
2450;intégré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03607851800806655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2451;intéressant;0.001062948893307102;0.22689707893866226;0.0037799450738399414;0.0;0.015122443691849634;0.0;0.0;0.0;0.004089988845015261;0.0;0.0;0.040472868382805366;0.0;0.022437298651833113;0.0;0.0;0.0006789309112771557;0.0035973045302172936;0.025407780276224676;0.0;0.013454625296793211;0.0067840251792272875;0.0;0.0;0.0;0.0;0.0
2452;intéresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006519770116125215;1.9872618589616737e-05;0.0;0.0008092858985535805;0.0;0.0;0.0;0.0;0.0;0.0013924794517273672;0.0;0.0
2453;intéresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.795272031986511e-06;0.0;0.0;0.0;0.0;0.004734035529473995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2454;intéressé;0.005025280463486461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025288785071600362;0.0;0.0;0.0;0.0;0.0
2455;intérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0019499928652203953;0.0;0.009218276450218596;0.0;0.0;0.0;0.008843819005517698;0.0;0.0024964859098702405;0.02369255662207988;0.0;0.0055732172234138275;0.0;0.0;0.0;0.0;0.0;0.0;0.0008041024420885274;0.005000392697220928;0.0040467429730937435
2456;intérêt;0.0;0.0;0.0;0.0;0.0;0.0;0.007000270646812204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004063817152377458;0.0;0.0;0.0003780736085480575;0.0;0.0;0.0;5.955990266991099e-05;5.0019651705334124e-05;0.0;0.000850613570231094;0.013132843711411936
2457;inutile;0.0;0.0;0.0;0.0;0.0;0.0015785481077586832;0.0;0.0;0.00961038139919278;0.0;0.0;0.003249314388653393;0.0;0.0;0.0;0.0;0.0;0.0;0.0005061176149491727;0.0;0.0;0.009334049842570715;0.0;0.0;2.025582322105176e-05;0.01448930423617117;0.003086780868082442
2458;inutilisable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007189749251733988;0.01989328141584896;0.0;0.004930972039650163;0.0;0.0014589319413330758;0.00013307321401200185;0.0;0.0;0.0;0.001311559538587172;0.0
2459;inverse;0.0;0.0;0.002060812778446343;0.0;0.00014391108923467676;0.0;0.0;0.0;0.0;0.0;0.0005978049538080385;0.0;0.0;0.00021918380774748315;0.0;0.00029656740573086803;0.00014417917183322067;0.0;0.0;0.0004931632284973093;0.0001985478726569056;0.0;0.0;0.0;0.0;0.0006303695808466568;0.00026547950950108547
2460;inverser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010505673945249768;0.0;0.0;0.0;0.0;0.0;0.0008598362552204378;0.0;0.0;0.0024031762681282474;3.151183327132825e-05;0.0007448050528565643;0.0;0.0;0.0;0.0006300203684525459;7.650797181284156e-05;1.1694327548604342e-05
2461;investissement;0.0;0.0005737394508796518;0.0;0.00010521012216938365;0.0;0.0;0.0;0.0;0.0;0.0;2.2544738443319198e-05;0.0;0.0;0.0;5.853372665288422e-05;0.0;0.0;0.00042035094378853875;0.00011007544921922046;0.00020155567572678113;0.0002758412467657552;0.0;8.840082933301138e-05;0.0;9.232488046359867e-05;8.376941690889154e-05;0.0006503457265643714
2462;invict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.833689868417454e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031692501956644457;3.1196187556005422e-06;0.0
2463;invisibilité;0.0007763444754737969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024516228184041557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005011114385999056;0.0;0.0;0.0;0.0;0.0033885176272056136
2464;invisible;0.0;0.000419857940460617;0.0015436750609755135;0.005960150040007487;0.0;0.0;0.0;0.0;0.014907087669134391;0.0;0.00746458943431564;0.0;0.009643143839432535;0.0;0.0;0.0;0.0;0.0;0.0;0.014742955915017605;0.0;0.015615424516705785;0.009430142626768147;0.0;0.0;0.0;0.014148392033824907
2465;invitant;0.0;0.0;0.006571706203470813;0.0;0.0;8.958492117808763e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007180945588391888;0.0;0.0005412664566019137;0.0;0.00021406281847740182;0.0;0.0;0.0
2466;invitation;0.0;0.0056513028647861155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045289350268944715;0.0;0.0022389012819530605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003093420772654295;0.004784383334382647;0.0;0.0
2467;invite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.076478841249622e-05;0.0;0.0;0.0;6.8768561937162095e-06;0.00022010248232754174;0.0;0.0;0.0;0.0010949493439699053;0.0004316428206298122;0.0
2468;invité;0.0;0.0;0.0007587077865217164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027249844879163113;0.008071117528048847;0.0;0.0;0.0;0.0003683104421141293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2469;inégal;0.0004009852062037768;0.0;0.0005688883370163155;0.0;0.0;0.0;0.0;0.0009231719358824058;0.0;0.0;0.0;0.0;0.0;0.0;8.798440877125864e-05;0.0;1.315307779831248e-05;0.0;0.0;0.00016330683818492695;0.0018555103219850138;6.8407059874530875e-06;0.0;0.0;0.0;0.0;0.0
2470;inégalable;0.0021131626303290893;0.0;0.014053803496019054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001970277046543918;0.0;0.0
2471;inévitable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023961198760020916;0.0;0.0;0.0;0.0;0.00034917205243878213;0.0;0.0;0.013879694220839324;0.0;0.0;0.0;0.0;0.0;0.0;0.0016529979864145401;0.0;0.0
2472;ior;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.183781096132309e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.004113881027392017;0.0;0.00012023792736301068;0.0011239281976807144;0.0;0.0;0.0;0.0;0.0;0.0006840314142751486;0.0;0.0
2473;iris;0.0;0.0;0.0;0.0004090433278021266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002337137277473809;0.0;0.0;0.0002491168221135371;0.0;0.0008911693024285109;0.00015382831878217343;0.0;0.0003387288437337133;0.0;0.0;0.0;0.0008177356730707308
2474;irise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013831518711212326;0.0;0.0;0.0;0.0;0.008781506544810655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2475;iriser;0.0;0.0;0.0020646968038198427;0.0;0.0;0.0;0.0;0.0;0.006038390719053715;0.0;0.002568048957652817;0.0;0.0;0.0;0.0;0.00020469998736946145;0.0;0.0018831839034216622;0.0;0.007418010016250198;0.0;0.0;0.0;0.0;0.0017434921406352516;0.0025331890225185815;0.0
2476;irremplaçable;0.0;5.333282837227766e-05;3.862028147759932e-05;0.0;0.0;0.0;0.0;0.0;0.00010368923309232958;0.0;0.00019854645694051892;0.0003415341238798269;0.0;0.0;0.0006612256571475039;0.00015110611669161384;0.0;0.0;0.0;0.0004461897695809161;0.00045676764827192416;0.0;0.0;0.0;0.0;0.0008475967741944652;9.624053926301346e-05
2477;irreprochable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032108566019746455;0.0;0.0;0.0;0.006669706912364557;0.0;0.0;0.0;0.0;0.00042510791819368345;0.0;0.0;0.0;0.0;0.0003182982256425538;0.0;0.0
2478;irritation;0.0;0.0;0.0;0.009353278651783389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003646237166486653;0.0;0.0;0.0001549833165999752;0.00041230724582934396;0.0;0.01883079688828964;0.0;0.0;0.0;0.0;0.0;0.00020457156507979436
2479;irritel;0.0;0.00045397285162906585;0.0;0.0;0.0;0.0;0.0058929307690139925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018444361326462211;0.0;0.0
2480;irriter;0.0;0.0;0.0;0.013776521009812354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016134039956366663;0.0;0.0;0.006349168683377517;0.0;0.0;0.0;0.0010960019366894407;0.003248458457709009;0.0;0.0031821605101945605;0.0;0.0;0.0;4.810033976594808e-05;0.0
2481;irrité;0.0;0.0;0.0;0.0;0.0;3.52697051391142e-05;7.933952815854582e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0003108038629170061;1.0507201935308691e-05;0.0005060655483353872;0.0;0.00111021405270808;0.0;0.0;0.0;0.0003365467178019239;0.0;8.400140188617118e-06;0.0007587887309263453;6.852161255441444e-05;0.0
2482;irréprochable;0.000498677702806226;0.0;0.010099805768625236;0.0;0.0;0.0;0.0017686612906621434;0.0;0.0;0.0;0.000374367837991715;0.0007296334129577669;0.0;0.0;0.00365333545989737;0.0008335776819084908;0.0;0.0;0.0;0.0010744894561128958;0.000588332193799791;0.0;0.0;0.0;0.0;0.0014258045754765877;0.0
2483;irrésistible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018551488555591338;0.0;0.0;0.0029334114554502547;0.0;0.0;0.0;0.0;0.0;0.001956993880284116;0.0;0.0071522837254389465
2484;ive;0.0;0.0;0.0;0.0;0.0;2.548684010975868e-06;0.0;0.0;6.148489165728032e-07;0.0;3.311771008697243e-06;3.9620519584297635e-05;0.0;0.0;0.0;0.00020590679386956945;0.0;6.338261433758876e-05;2.2341888794718763e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2485;jacobs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.776186103193639e-05;0.0004097438237198098;0.0;5.6722281070336246e-05;0.0;0.0001791646624938587;8.533341514807658e-05;0.0;0.0;1.8810816631629934e-05;0.00010567671130441288;0.0;0.0006046735046397177;3.80522268430589e-05;0.0003647642252349455
2486;jadooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3772109069173634e-190
2487;jadore;0.0;0.0;0.013669196293472352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2488;jadoreeeeeeee;0.007002609236900189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034973661052985146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2489;jai;0.0;0.0;0.0;0.0;0.0;0.005146792973624913;0.0;0.0;0.0;0.0;0.0;0.0;0.03570982325918367;0.06144631127999475;0.0;0.0;0.041087403969840716;0.008394753354055385;0.0;0.0;0.01392057192762992;0.0;0.0013848730656959931;0.0;0.009874314614286558;0.0;0.0
2490;jamais;0.006243846504805698;0.014913293483346267;0.0;0.0;0.0;0.002953814028238635;0.011104568837268495;0.007182985537867019;0.0;0.0;0.0;0.011227830781702534;0.0;0.0024916045309731037;0.005763670169271831;0.0340755135878115;0.018491664194305802;0.031044122803847347;0.0;0.0009408764827586566;0.061699537484357844;0.0028500623712073192;0.0;0.02005516584797029;0.058911710464227156;0.031444408860634376;0.015332213651917339
2491;jambe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00768908461870278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014254169371702276;0.0;0.0;0.0;0.0010824048208816239;0.0;0.0;0.0;0.0;0.0005365512414202846
2492;janvier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023911996232117477;7.42414560745013e-05;0.0;0.0;0.0026118598640991137;0.0;0.0;0.00226190663651936;0.0;0.0;0.0006590338347972157;0.000478652453999152;0.0
2493;jasmin;0.0;0.0;0.0022300331181511956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024201454752271604;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2494;jaunatre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004440428970663084;0.0;0.0;0.0;0.0;0.0;0.0;0.015728539037942125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2495;jaune;0.0;0.0;0.004372500108001851;0.0;0.0;0.007396430153328696;0.0;0.004149345430673287;0.0057014462783395;0.0183652752580624;0.005428978069865616;0.007893446704630134;0.0;0.0;0.0;0.006676260472174144;0.010068974004467948;0.33135186075550577;0.007208063422263408;0.0;0.0;0.0;0.0;0.0;0.0;0.023487334564335268;0.0
2496;jauni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030775338369311474;0.000552125884213516;8.240141120668067e-05;0.00046241724726173454;0.00016776215058280573;6.315439694138021e-05;0.0;0.0;0.0;0.0;9.937079414991539e-05;0.0;0.0
2497;jaunion;0.0;0.0;0.0;0.0;0.0;0.0013143746670525455;0.0;0.0008532224004867468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032050287691380904;0.0;0.0;0.0;0.0;0.0;0.0;0.0004930779728621735;0.00034152100750102455;0.0
2498;jaunir;0.0;0.0;0.005313506445051415;0.0;0.0;0.0;0.0;0.0;0.0007887149521298806;0.004924350286306515;0.0;0.0;0.0011147785137364718;0.0;0.0;0.0;0.0;0.25140812874342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2499;jaunisse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01775025244366366;0.0;8.420900567888841e-05;0.0;0.0;0.0;0.0;2.2801772371154522e-05;0.0;0.0
2500;jaunissement;0.0;0.005019732009129795;0.0;0.0;0.0;0.0;0.00207720960252999;0.0006141075240244752;0.02097326257684919;0.0;0.0;0.0;0.0;0.0;0.0006737203045123276;0.0;0.0;0.14825359975290506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01521838052997914;0.0
2501;jaunissent;0.0011645129564082663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027566662589154828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003257276200451166;0.0027863817049824176
2502;jaunisseur;0.003407669667215197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00958061660449028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006492340062087738;0.0;0.0;0.0;0.0;0.0;0.0;0.0038999566940121086;0.0;0.0
2503;jaunissment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01635143247046773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2504;jaunâtre;0.0036365802017892255;0.0;0.0;0.0038339238701544805;0.0;0.0;0.0;0.0;0.0;0.0;0.021950026013626483;0.0;0.0;0.0;0.0;0.0012778049253355042;0.0;0.04002105553502157;0.000178423137094497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2505;jaunâtrels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003236436832904747;0.0;0.0;0.0;0.0;0.0;0.0;0.009010100833085948;0.0;0.0;0.0038755184702336247;0.0;0.0;0.0;0.0;0.0;0.0
2506;jean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037734244714894543;0.0;0.0
2507;jeffree;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008262763353253716;0.0;0.005419124213317386;0.0;0.0;0.0;0.0;0.0;0.0;0.00045040702069264676;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2508;jen;0.0;0.0;0.0;0.0;0.0;0.0013143746670525455;0.0;0.0008532224004867468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032050287691380904;0.0;0.0;0.0;0.0;0.0;0.0;0.0004930779728621735;0.00034152100750102455;0.0
2509;jeter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006345996472933673;0.0;0.0;0.0028092784087116063;0.0;0.00025615574928015955;0.0;0.0;0.0;9.089972694344114e-05;0.0;3.985061386115683e-05;0.007194737229453588;0.0
2510;jette;0.0;0.0040206516784325845;0.0;0.0;0.0;0.0;0.0;0.0;0.0010966860665970332;0.0;0.0;0.0;0.0;0.0;0.0;0.0002736217293921119;0.0005504107951199112;0.0;0.004464912995341851;0.0;0.0;0.0;0.0;0.0;0.0003417196046932531;0.006554033213761042;0.0
2511;jeté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006025341014903467;0.0005816116406859452;0.0;0.0;0.0;0.0;0.00033788203017916094;0.00014558937581282607;0.0003748663745527873;0.0002429985059993104;0.0;0.0;0.0;0.00040212974633287613;0.00020854123605509915;0.0016273087284626856;0.0;0.00554697375313988;6.46967215600496e-05;0.0
2512;jeu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.561774367938269e-05;0.0;0.0;0.0;4.4554397156545505e-05;0.0016279954033743334;0.0;0.0
2513;jeudi;0.0;0.0;0.0;0.0;0.0;0.003918524382341599;0.0;0.0;0.0;0.0;0.0;0.005676948539423895;0.0;0.0;0.0;0.03151977802660273;0.0;0.0022716522617939796;0.0;0.00484320720440722;0.0006210120297314835;0.005870514481521591;0.0;0.0;0.0;0.0;0.0
2514;jeune;0.0;0.0;0.007016090701968654;0.0004757478853724638;0.0;0.0;0.00274008364391254;0.0019253137638542625;0.0;0.0;0.0;0.0;0.0;0.0;0.001791539789060987;0.0011387730640557332;0.0;0.00278208789648938;0.014152602567222086;0.01977323336790491;0.0;0.0039429979276975015;0.0;0.0;0.0005131474263301937;0.0;0.007895254826598615
2515;jeunesse;0.0011057460449226425;0.0;0.0;0.01325782507938229;0.0;0.0;0.0;0.0;0.0;0.0;0.018506121360381118;0.0;0.0;0.02143554128837932;0.0;0.0005399746019708841;0.0;0.00492633094739415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064322250922915;0.0003288232317867712
2516;jeunot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003063753641352677;0.0;0.004231012648446349;0.00017795246587798625;0.0;0.0;0.0;0.0011222002176777786;0.0;0.0;0.0;0.0;0.0006040265553054443;0.0;0.0;0.0;0.0;0.0011885124466222603;0.0
2517;jeunots;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003626856615573481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007622324208831568;4.6359183342119143e-05;0.0;0.0;8.237332811603259e-05;0.0;0.00024236301284785188
2518;jeux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000312946838574694;0.0;3.826815692450676e-05;0.0;0.0;0.0;0.0;0.0006140204336306603;7.895347331585565e-05;0.00024508290201597703;0.0;0.0;0.00012449013006643136;3.6919823479261055e-05;0.0;0.0;6.555532246485326e-05;0.000487102665241701;5.642164937405493e-05
2519;jlutilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004728082589294667;0.0;0.0;6.933922521547384e-05;0.002309430117036462;0.0;2.109233130974371e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2520;job;0.0008133173427777057;0.01002023143873582;0.0;0.0;0.0;0.04113916623469307;0.003106655970196673;0.0;0.001414735433783934;0.004062703533531193;0.00329584828953891;0.0006658346034225503;0.0;0.0;0.004777639129676902;0.0049349037477146845;0.0;0.008499312085564398;0.02634894624514158;0.011990730306087865;0.0;0.0;0.0;0.0;0.0086273561088305;0.0;0.007987132552728093
2521;joint;0.0;0.0;0.0;0.0;0.0004172086423003684;1.0642712068692581e-05;0.0;0.0;0.0;0.0;0.0002670893757236493;0.0;0.0;0.0;0.0;0.0013204287266546935;0.0;0.0;0.00013599893054090032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.706562197092694e-05
2522;jojoba;0.0;0.0;0.0;0.002054287064059407;0.0;0.0;0.0020613814374428846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001621700073673531;0.0;0.0014650460766201332;0.0;0.003532272429794544;0.0;1.6271531997838714e-06;0.0;0.0007530972240167546;0.0;0.0
2523;joli;0.015320854956838346;0.003788857127792386;0.042252157024700025;0.04108902427923176;0.004559370215809712;0.0;0.039667455567717;0.0;0.0;0.0;0.1329019947195182;0.0;0.0;0.0;0.010033800940172982;0.11025867436281678;0.0;0.02195603757911202;0.5680619530460262;0.014855731338198576;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2524;jolie;0.0077781071588873514;0.0;0.018776479765933333;0.0002983480121335695;0.0;0.0;0.017851523348562194;0.0;0.00012397188230749126;0.0;0.14762631149134003;0.0;0.0;0.0;0.006949670958078069;0.0;0.0;0.00644424350636878;0.0;0.01555582364823914;0.0;0.0;0.0;0.0;0.0;0.0;0.0027248318494304895
2525;jolis;0.0019655610598268754;0.0;0.0;0.0;0.0;0.0;0.024237121636078583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2526;jouent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.297101678626044e-05;0.0;0.0;0.0;6.628905697200504e-05;0.0;0.00012918352701847863;6.630834690747551e-05;0.00018967308032987086;7.418434146230491e-06;0.0;7.7654419774139e-05;0.0;0.00046439896288137905;0.0008995668119149477;7.074495420767141e-05
2527;jouer;0.0;0.0;0.0;0.003113454406295436;0.0;0.0;0.009442033739267811;0.0;0.005295331889668931;0.0;0.0021080895642783103;0.0;0.0;0.029517909812769833;0.0;0.0;0.0;0.004823025436640098;0.004053401546386264;0.0021444352071721207;0.0006952869903602408;0.0;0.0;0.0002089247749931;0.000496583277161499;0.0;0.004031142329061541
2528;joues;0.0;0.0;0.0;0.0011966783202097167;0.0;0.0;0.0;0.0;0.0026207296644677473;0.0;0.0;0.0;0.0;0.0;0.0005875182105683867;0.0;0.005390393178090324;0.0;0.0;0.00538984309396345;0.0;0.0;0.0;0.0;0.0017719346012737484;0.0;0.0
2529;journalier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000293331949982417;4.511136263227848e-06;0.0;0.0;0.00584523207835695;0.0;0.0;1.634707257261363e-05;0.0;0.0007579823648395853;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2530;journee;0.0;0.0;0.0;0.005238129336680942;8.741495990417125e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00010006195462166765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01479710671476821;0.0;0.0;0.0;0.0;0.0003089436655983301;0.0;0.0
2531;journeey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.902061401193752e-05;0.0;0.0020364881598999474;0.0;0.0;0.0;0.0;0.0;0.0020966071821431577;0.0003087792734556433;0.0;0.0;0.0;0.0;0.004341629224839207;0.0
2532;journée;0.0;0.004747927146142062;0.006595394763769456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2668014865477075;0.0;0.02355777198908859;0.0;0.0;0.0;0.0;0.0
2533;journées;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.790980529484524e-05;0.0;0.0;0.0;0.0;0.0063148661115048806;0.001295500614283445;0.0;0.0;0.0;0.0;0.001813263472182767;0.0;0.0
2534;jours;0.0040922625788367955;0.0056950481763917244;0.012983852757910322;0.018173154031192924;0.0;0.017431667895271466;0.0;0.0018087983351072479;0.15132672991862575;0.0;0.04360250433988022;0.016350514710947225;0.0;0.0;0.0;0.10343356437022572;0.00980824054089896;0.0;0.0;0.0;0.03359284723319136;0.017976940239907046;0.006660531970133806;0.0;0.019243263063669063;0.1348377365285657;0.018875659332796293
2535;jouvence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011542962030155842;0.0;0.0;0.0;0.0;0.001292163673392403;0.0;9.060526077025832e-05;0.00019720219785838655;0.0002440676557130519;0.0;0.0;0.0;0.01582314346364918;0.0;0.005114505910527087;0.000886138769263555;0.0
